company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q2,,2014-08-02,2015-08-28 13:56:23+00:00,2148432000.0,242549000.0,1645976000.0,4374082000.0,-167495000.0,,2183330000.0,0.0,692942000.0,114028000.0,30521000.0,311443000.0,8150119000.0,1623769000.0,3388182000.0,3776037000.0,27703000.0,470737000.0,,,213051000.0,727910000.0,380671000.0,3749205000.0,,285003000.0,10921997000.0,4274652000.0,6593763000.0,3824929000.0,4274652000.0,4274652000.0,6647345000.0,10921997000.0,552197000.0,2822416000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q1,,2014-05-03,2015-05-29 15:21:26+00:00,1956384000.0,255775000.0,1532592000.0,4261738000.0,-161823000.0,,2059296000.0,0.0,700312000.0,133113000.0,216284000.0,312074000.0,7907308000.0,1274245000.0,3208460000.0,3645570000.0,29605000.0,475068000.0,,,207139000.0,691871000.0,319019000.0,3745005000.0,,259887000.0,10429938000.0,4283494000.0,6235550000.0,3705260000.0,4283494000.0,4283494000.0,6146444000.0,10429938000.0,548818000.0,2441184000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,FY,,2016-01-30,2017-03-28 15:26:41+00:00,2203050000.0,238072000.0,2069659000.0,,-667472000.0,,2095473000.0,0.0,663496000.0,,129521000.0,193911000.0,,1615003000.0,3695113000.0,4137575000.0,13831000.0,285102000.0,,,372554000.0,881021000.0,391589000.0,4311051000.0,,352313000.0,11490431000.0,4307075000.0,6772560000.0,4402230000.0,4307075000.0,4307075000.0,7183356000.0,11490431000.0,580296000.0,2781126000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q3,,2015-10-31,2016-11-30 14:42:09+00:00,2696601000.0,273856000.0,1957389000.0,,-545175000.0,,1723336000.0,0.0,669529000.0,15878000.0,76088000.0,342058000.0,,1614529000.0,4441989000.0,4066987000.0,17317000.0,257335000.0,,,205852000.0,907093000.0,372509000.0,4226107000.0,,399714000.0,11859496000.0,4350461000.0,7227282000.0,4730078000.0,4350461000.0,4350461000.0,7509035000.0,11859496000.0,565227000.0,2778957000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2,,2015-08-01,2016-08-26 14:37:01+00:00,2258997000.0,260952000.0,1834153000.0,4732590000.0,-536947000.0,,1910770000.0,0.0,674370000.0,14743000.0,67711000.0,308539000.0,8728568000.0,1614055000.0,3749636000.0,3995978000.0,19055000.0,261282000.0,,,208335000.0,888281000.0,405032000.0,4138644000.0,,327506000.0,11200546000.0,4276067000.0,6668639000.0,4160861000.0,4276067000.0,4276067000.0,6924479000.0,11200546000.0,535929000.0,2763618000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q1,,2015-05-02,2016-05-27 13:52:09+00:00,2153296000.0,263466000.0,1741429000.0,4632995000.0,-507394000.0,,2259965000.0,0.0,680385000.0,13609000.0,241811000.0,309311000.0,8569726000.0,1613581000.0,3531600000.0,3936731000.0,20794000.0,287047000.0,,,214486000.0,878389000.0,327055000.0,4117299000.0,,328826000.0,11205843000.0,4290290000.0,6724521000.0,4136536000.0,4290290000.0,4290290000.0,6915553000.0,11205843000.0,544591000.0,2779017000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,FY,,2017-01-28,2018-04-04 15:19:20+00:00,2230904000.0,258831000.0,2320464000.0,,-694226000.0,,2929849000.0,0.0,646319000.0,,206288000.0,195871000.0,,2227599000.0,3644959000.0,4532894000.0,6193000.0,314000000.0,,,398076000.0,1073954000.0,373893000.0,4558506000.0,,543242000.0,12883808000.0,4510599000.0,7750774000.0,4757656000.0,4510599000.0,4510599000.0,8373209000.0,12883808000.0,600140000.0,3615553000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3,,2016-10-29,2016-11-30 14:42:09+00:00,2686845000.0,306426000.0,2155587000.0,,-801557000.0,,2375532000.0,0.0,651901000.0,15415000.0,52082000.0,343826000.0,,2226913000.0,4384171000.0,4318829000.0,3624000.0,317107000.0,,,258223000.0,1098491000.0,409986000.0,4479467000.0,,450804000.0,12866836000.0,4329811000.0,7942334000.0,4894514000.0,4329811000.0,4329811000.0,8537025000.0,12866836000.0,605673000.0,3642511000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2,,2016-07-30,2016-08-26 14:37:01+00:00,2258251000.0,288777000.0,1985249000.0,5132942000.0,-659681000.0,,1803648000.0,0.0,656645000.0,13963000.0,70705000.0,344848000.0,9396322000.0,1615952000.0,3870605000.0,4263380000.0,6861000.0,360178000.0,,,244890000.0,928962000.0,412528000.0,4454392000.0,,421153000.0,11670653000.0,4451356000.0,6810674000.0,4314205000.0,4451356000.0,4451356000.0,7219297000.0,11670653000.0,596599000.0,2905092000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q1,,2016-04-30,2016-05-27 13:52:09+00:00,2136751000.0,281631000.0,1933730000.0,5068961000.0,-536412000.0,,1944155000.0,0.0,661083000.0,12511000.0,226254000.0,346452000.0,9298665000.0,1615477000.0,3904989000.0,4229704000.0,10106000.0,349004000.0,,,240759000.0,908537000.0,330713000.0,4410298000.0,,403702000.0,11704722000.0,4534969000.0,6877701000.0,4296735000.0,4534969000.0,4534969000.0,7169753000.0,11704722000.0,597317000.0,2873018000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,FY,,2018-02-03,2019-04-03 12:16:07+00:00,2488373000.0,327166000.0,2522961000.0,,-441859000.0,,2758477000.0,0.0,1256018000.0,,114203000.0,100069000.0,,2230607000.0,4187243000.0,5006053000.0,6558000.0,233057000.0,,,459608000.0,1320505000.0,706676000.0,4334150000.0,,506165000.0,14058015000.0,5148309000.0,8485727000.0,5125537000.0,5148309000.0,5148309000.0,8909706000.0,14058015000.0,566235000.0,3784169000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3,,2017-10-28,2017-11-28 15:38:04+00:00,2986374000.0,345866000.0,2361422000.0,,-602919000.0,,2364244000.0,0.0,632303000.0,19737000.0,120185000.0,196365000.0,,2229855000.0,4725850000.0,4858284000.0,6655000.0,374276000.0,,,426357000.0,1159975000.0,422719000.0,4616224000.0,,511618000.0,13877695000.0,4645608000.0,8390034000.0,5467981000.0,4645608000.0,4645608000.0,9232087000.0,13877695000.0,629377000.0,3764106000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2,,2017-07-29,2017-08-25 11:31:07+00:00,2346548000.0,305401000.0,2208014000.0,,-560730000.0,,2449305000.0,0.0,636274000.0,18436000.0,101971000.0,197522000.0,,2229103000.0,3864454000.0,4744690000.0,6501000.0,392651000.0,,,419121000.0,1116524000.0,427428000.0,4465260000.0,,502757000.0,12935615000.0,4540804000.0,7567781000.0,4656533000.0,4540804000.0,4540804000.0,8394811000.0,12935615000.0,623144000.0,3738278000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q1,,2017-04-29,2017-05-26 12:00:06+00:00,2174727000.0,317224000.0,2021724000.0,,-695434000.0,,2669495000.0,0.0,643276000.0,17135000.0,408941000.0,195585000.0,,2228351000.0,3736114000.0,4601044000.0,6347000.0,304689000.0,,,412005000.0,1071526000.0,351441000.0,4605681000.0,,457091000.0,12763481000.0,4553523000.0,7548500000.0,4605392000.0,4553523000.0,4553523000.0,8209958000.0,12763481000.0,613937000.0,3604566000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,FY,,2019-02-02,2020-03-27 12:02:19+00:00,2644143000.0,346298000.0,2733076000.0,,-630321000.0,,3030229000.0,0.0,1217183000.0,,154155000.0,97552000.0,,2233616000.0,4579033000.0,5255208000.0,6467000.0,158191000.0,,,497580000.0,1354242000.0,513662000.0,4461744000.0,,,14326029000.0,5048606000.0,8469222000.0,5531374000.0,5048606000.0,5048606000.0,9277423000.0,14326029000.0,601599000.0,3746049000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3,,2018-11-03,2018-12-04 12:03:37+00:00,3340596000.0,419790000.0,2594561000.0,,-591847000.0,,2711767000.0,0.0,1233145000.0,97616000.0,78668000.0,97348000.0,,2232864000.0,5543413000.0,5165875000.0,,236769000.0,,,445006000.0,1284911000.0,544427000.0,4615575000.0,,0.0,15025242000.0,5256873000.0,9317013000.0,6013825000.0,5256873000.0,5256873000.0,9768369000.0,15025242000.0,542354000.0,3754544000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2,,2018-08-04,2018-08-31 12:05:30+00:00,2683285000.0,356180000.0,2414186000.0,,-598398000.0,,2872717000.0,0.0,620767000.0,129204000.0,40346000.0,98114000.0,,2200000000.0,4498523000.0,5100454000.0,,225073000.0,,,472888000.0,1289353000.0,583348000.0,5204704000.0,,0.0,14111428000.0,5227073000.0,8439972000.0,5137817000.0,5227073000.0,5227073000.0,8852243000.0,14111428000.0,571002000.0,3714426000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q1,,2018-05-05,2018-06-01 12:36:03+00:00,2509089000.0,368314000.0,2220842000.0,,-555530000.0,,2681105000.0,0.0,625203000.0,,246933000.0,98614000.0,,2231360000.0,4369893000.0,5026092000.0,3178000.0,260649000.0,,,456965000.0,1275843000.0,567060000.0,5192735000.0,,435903000.0,14007124000.0,5262408000.0,8422275000.0,4976864000.0,5262408000.0,5262408000.0,8744716000.0,14007124000.0,558757000.0,3767852000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,FY,,2020-02-01,2020-05-21 13:14:10+00:00,2672557000.0,386261000.0,3041774000.0,,-673171000.0,,3216752000.0,0.0,1199100000.0,46969000.0,24700000.0,95546000.0,,2236625000.0,4872592000.0,5325048000.0,12132000.0,142170000.0,,1411216000.0,9821655000.0,8667749000.0,368048000.0,5422283000.0,,,24145003000.0,5948212000.0,8890622000.0,7150247000.0,5948212000.0,5948212000.0,18196791000.0,24145003000.0,9929333000.0,11046544000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3,,2019-11-02,2019-12-03 14:20:49+00:00,3447443000.0,442883000.0,2806225000.0,,-637414000.0,,2060176000.0,0.0,1203184000.0,,21214000.0,96313000.0,,2235873000.0,6274778000.0,5250971000.0,5484000.0,203515000.0,,1412262000.0,9561321000.0,8619640000.0,596778000.0,4976762000.0,,,24288704000.0,5542532000.0,9374615000.0,7687144000.0,5542532000.0,5542532000.0,18746172000.0,24288704000.0,9663118000.0,11059028000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2,,2019-08-03,2019-08-30 11:22:08+00:00,2607651000.0,377057000.0,2601851000.0,,-712825000.0,,2186382000.0,0.0,1208933000.0,,37518000.0,95938000.0,,2235121000.0,5087046000.0,5041878000.0,5642000.0,196985000.0,,1353721000.0,9442917000.0,8519520000.0,618119000.0,4806504000.0,,,22854979000.0,5302612000.0,8268604000.0,6600741000.0,5302612000.0,5302612000.0,17552367000.0,22854979000.0,9544497000.0,10951626000.0,0.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q1,,2019-05-04,2019-05-31 11:50:28+00:00,2578370000.0,393276000.0,2468588000.0,,-633282000.0,,2235056000.0,0.0,1212668000.0,,190818000.0,96685000.0,,2234368000.0,5057202000.0,5018598000.0,5801000.0,167283000.0,,1343243000.0,9300768000.0,8374499000.0,381678000.0,4552509000.0,,0.0,22489064000.0,5131895000.0,8067212000.0,6581019000.0,5131895000.0,5131895000.0,17357169000.0,22489064000.0,9403254000.0,10776150000.0,0.0
