company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q2TTM,2013-08-04,2014-08-02,,,574504000.0,2653000.0,-9723000.0,90079000.0,112655000.0,749475000.0,-1575303000.0,-968004000.0,2877562000.0,-1575303000.0,-968004000.0,2877562000.0,324532000.0,2176888000.0,2176888000.0,,36091000.0,55934000.0,-2653000.0,-430760000.0,-493961000.0,-874779000.0,-419301000.0,-1643306000.0,400736000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q2,2014-05-04,2014-08-02,,,147496000.0,,2436000.0,-91546000.0,9961000.0,749475000.0,-224727000.0,-259099000.0,605424000.0,-224727000.0,-259099000.0,605424000.0,124034000.0,517624000.0,517624000.0,,31850000.0,255000.0,,-122088000.0,-100703000.0,-231754000.0,-422542000.0,-439788000.0,73358000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q1,2014-02-02,2014-05-03,2015-05-29 15:21:26+00:00,,144155000.0,,19696000.0,-123210000.0,20509000.0,,-428835000.0,-164262000.0,482951000.0,-428835000.0,-164262000.0,482951000.0,-90450000.0,454317000.0,454317000.0,,7689000.0,12833000.0,,-102181000.0,-92806000.0,-193361000.0,,-359996000.0,121905000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2015.0,Q1TTM,2013-05-05,2014-05-03,,,562435000.0,2653000.0,-32998000.0,91574000.0,132258000.0,,-1731746000.0,-968463000.0,2802668000.0,-1731746000.0,-968463000.0,2802668000.0,69461000.0,2138823000.0,2138823000.0,,9836000.0,74906000.0,-2653000.0,-412725000.0,-508735000.0,-901524000.0,2272000.0,-1528457000.0,441796000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,FY,2015-02-01,2016-01-30,2018-04-04 15:19:20+00:00,-57104000.0,616696000.0,,-96675000.0,29751000.0,132033000.0,,-2195427000.0,-1063115000.0,2956915000.0,-2195427000.0,-1063115000.0,2956915000.0,-398302000.0,2277658000.0,2277658000.0,,32810000.0,45108000.0,,-544271000.0,-798008000.0,-889380000.0,,-1828297000.0,681377000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q4,2015-11-01,2016-01-30,,,162990000.0,,-83037000.0,456950000.0,50656000.0,,-630900000.0,-214277000.0,1300351000.0,-630900000.0,-214277000.0,1300351000.0,372137000.0,666466000.0,666466000.0,,13945000.0,-9186000.0,,-140177000.0,-155323000.0,-238713000.0,,-532193000.0,179759000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q3YTD,2015-02-01,2015-10-31,2016-11-30 14:42:09+00:00,-57104000.0,453706000.0,,-13638000.0,-427199000.0,81377000.0,,-1564527000.0,-848838000.0,1656564000.0,-1564527000.0,-848838000.0,1656564000.0,-770439000.0,1611192000.0,1611192000.0,,18865000.0,54294000.0,,-404094000.0,-642685000.0,-650667000.0,,-1296104000.0,501618000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q3TTM,2014-11-02,2015-10-31,,-57104000.0,604519000.0,,-139746000.0,-29899000.0,134053000.0,,-2033485000.0,-1096450000.0,2839392000.0,-2033485000.0,-1096450000.0,2839392000.0,-430289000.0,2259422000.0,2259422000.0,,5350000.0,89359000.0,,-524298000.0,-758062000.0,-856290000.0,,-1732599000.0,575006000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q3,2015-08-02,2015-10-31,,-57104000.0,155248000.0,,-4880000.0,-22229000.0,33385000.0,,-532533000.0,-378005000.0,727984000.0,-532533000.0,-378005000.0,727984000.0,-187434000.0,587256000.0,587256000.0,,7709000.0,20317000.0,,-141212000.0,-416998000.0,-245792000.0,,-445023000.0,341889000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2YTD,2015-02-01,2015-08-01,2016-08-26 14:37:01+00:00,,298458000.0,,-8758000.0,-404970000.0,47992000.0,,-1031994000.0,-470833000.0,928580000.0,-1031994000.0,-470833000.0,928580000.0,-583005000.0,1023936000.0,1023936000.0,,11156000.0,33977000.0,,-262882000.0,-225687000.0,-404875000.0,,-851081000.0,159729000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2TTM,2014-08-03,2015-08-01,,,595782000.0,,-181051000.0,374000.0,160527000.0,,-1937974000.0,-1002109000.0,2848574000.0,-1937974000.0,-1002109000.0,2848574000.0,-272560000.0,2267123000.0,2267123000.0,,-14705000.0,108015000.0,,-504515000.0,-463330000.0,-891282000.0,,-1702001000.0,352503000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2,2015-05-03,2015-08-01,,,149918000.0,,-44479000.0,-235269000.0,10678000.0,,-557395000.0,-228362000.0,481041000.0,-557395000.0,-228362000.0,481041000.0,-349195000.0,549335000.0,549335000.0,,17057000.0,5547000.0,,-142444000.0,-130648000.0,-203641000.0,,-431176000.0,105927000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q1,2015-02-01,2015-05-02,2016-05-27 13:52:09+00:00,,148540000.0,,35721000.0,-169701000.0,37314000.0,,-474599000.0,-242471000.0,447539000.0,-474599000.0,-242471000.0,447539000.0,-233810000.0,474601000.0,474601000.0,,-5901000.0,28430000.0,,-120438000.0,-95039000.0,-201234000.0,,-419905000.0,53802000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q1TTM,2014-05-04,2015-05-02,,,593360000.0,,-134136000.0,144097000.0,159810000.0,749475000.0,-1605306000.0,-1032846000.0,2972957000.0,-1605306000.0,-1032846000.0,2972957000.0,200669000.0,2235412000.0,2235412000.0,,88000.0,102723000.0,,-484159000.0,-433385000.0,-919395000.0,-422542000.0,-1710613000.0,319934000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,FY,2016-01-31,2017-01-28,2019-04-03 12:16:07+00:00,,658796000.0,,9272000.0,592370000.0,164190000.0,992540000.0,-1586877000.0,-1214878000.0,3634497000.0,-1586877000.0,-1214878000.0,3626859000.0,834376000.0,2298234000.0,2298234000.0,,85097000.0,42884000.0,-2324000.0,-650988000.0,-716953000.0,-1024747000.0,-435505000.0,-1699998000.0,529146000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3YTD,2016-01-31,2016-10-29,2017-11-28 15:38:04+00:00,,492395000.0,,-4213000.0,-102084000.0,110902000.0,992540000.0,-956705000.0,-871282000.0,2112259000.0,-956705000.0,-871282000.0,2112259000.0,280059000.0,1620306000.0,1620306000.0,,101642000.0,32217000.0,-2324000.0,-481859000.0,-533807000.0,-767197000.0,-435505000.0,-1175000000.0,432046000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3TTM,2015-11-01,2016-10-29,,,655385000.0,,-87250000.0,354866000.0,161558000.0,992540000.0,-1587605000.0,-1085559000.0,3412610000.0,-1587605000.0,-1085559000.0,3412610000.0,652196000.0,2286772000.0,2286772000.0,,115587000.0,23031000.0,-2324000.0,-622036000.0,-689130000.0,-1005910000.0,-435505000.0,-1707193000.0,611805000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3,2016-07-31,2016-10-29,,,167628000.0,,-49203000.0,110908000.0,20926000.0,992540000.0,-3882000.0,-303706000.0,928675000.0,-3882000.0,-303706000.0,928675000.0,571884000.0,549786000.0,549786000.0,,100353000.0,7346000.0,,-170351000.0,-153512000.0,-258762000.0,-435505000.0,-418838000.0,108568000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2YTD,2016-01-31,2016-07-30,2017-08-25 11:31:07+00:00,,324767000.0,,44990000.0,-212992000.0,89976000.0,,-952823000.0,-567576000.0,1183584000.0,-952823000.0,-567576000.0,1183584000.0,-291825000.0,1070520000.0,1070520000.0,,1289000.0,24871000.0,-2324000.0,-311508000.0,-380295000.0,-508435000.0,,-756162000.0,323478000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2TTM,2015-08-02,2016-07-30,,-57104000.0,643005000.0,,-42927000.0,221729000.0,174017000.0,,-2116256000.0,-1159858000.0,3211919000.0,-2116256000.0,-1159858000.0,3211919000.0,-107122000.0,2324242000.0,2324242000.0,,22943000.0,36002000.0,-2324000.0,-592897000.0,-952616000.0,-992940000.0,,-1733378000.0,845126000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2,2016-05-01,2016-07-30,,,167753000.0,,-52057000.0,-544000.0,26043000.0,,-548366000.0,-278435000.0,738351000.0,-548366000.0,-278435000.0,738351000.0,-140507000.0,562174000.0,562174000.0,,8968000.0,-13022000.0,,-171441000.0,-214911000.0,-242199000.0,24965000.0,-414911000.0,178675000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q1,2016-01-31,2016-04-30,2017-05-26 12:00:06+00:00,,157014000.0,,97047000.0,-212448000.0,63933000.0,,-404457000.0,-289141000.0,445233000.0,-404457000.0,-289141000.0,445233000.0,-151318000.0,508346000.0,508346000.0,,-7679000.0,37893000.0,-2324000.0,-140067000.0,-165384000.0,-266236000.0,-24965000.0,-341251000.0,144803000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q1TTM,2015-05-03,2016-04-30,,-57104000.0,625170000.0,,-35349000.0,-12996000.0,158652000.0,,-2125285000.0,-1109785000.0,2954609000.0,-2125285000.0,-1109785000.0,2954609000.0,-315810000.0,2311403000.0,2311403000.0,,31032000.0,54571000.0,-2324000.0,-563900000.0,-868353000.0,-954382000.0,-24965000.0,-1749643000.0,772378000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,FY,2017-01-29,2018-02-03,2020-03-27 12:02:19+00:00,0.0,725957000.0,,,-517764000.0,133687000.0,,-2297346000.0,-1012736000.0,3025624000.0,-2297346000.0,-1012736000.0,3025624000.0,-284458000.0,2607948000.0,2607948000.0,,209483000.0,-19274000.0,0.0,-764040000.0,-861256000.0,-1057617000.0,-3138000.0,-1644581000.0,906137000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q4,2017-10-29,2018-02-03,,,193533000.0,,-40223000.0,-104730000.0,44489000.0,,-561478000.0,-213353000.0,1096201000.0,-561478000.0,-213353000.0,1096201000.0,281147000.0,877276000.0,877276000.0,,130122000.0,-2451000.0,,-197091000.0,-231177000.0,-230088000.0,-826000.0,-405599000.0,247912000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3YTD,2017-01-29,2017-10-28,2018-12-04 12:03:37+00:00,,532424000.0,,40223000.0,-413034000.0,89198000.0,,-1735868000.0,-799383000.0,1929423000.0,-1735868000.0,-799383000.0,1929423000.0,-565605000.0,1730672000.0,1730672000.0,,79361000.0,-16823000.0,,-566949000.0,-630079000.0,-827529000.0,-2312000.0,-1238982000.0,658225000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3TTM,2016-10-30,2017-10-28,,,698825000.0,,53708000.0,281420000.0,142486000.0,,-2366040000.0,-1142979000.0,3451661000.0,-2366040000.0,-1142979000.0,3444023000.0,-11288000.0,2408600000.0,2408600000.0,,62816000.0,-6156000.0,,-736078000.0,-813225000.0,-1085079000.0,-2312000.0,-1763980000.0,755325000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3,2017-07-30,2017-10-28,,,184294000.0,,-40748000.0,-26023000.0,28380000.0,,-524123000.0,-346567000.0,826377000.0,-524123000.0,-346567000.0,826377000.0,-85061000.0,641436000.0,641436000.0,,26670000.0,2000.0,,-197493000.0,-203529000.0,-320667000.0,-713000.0,-354299000.0,177629000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2YTD,2017-01-29,2017-07-29,2018-08-31 12:05:30+00:00,,348130000.0,,80971000.0,-387011000.0,60818000.0,,-1211745000.0,-452816000.0,1103046000.0,-1211745000.0,-452816000.0,1103046000.0,-480544000.0,1089236000.0,1089236000.0,,52691000.0,-16825000.0,,-369456000.0,-426550000.0,-506862000.0,-1599000.0,-884683000.0,480596000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2TTM,2016-07-31,2017-07-29,,,682159000.0,,45253000.0,418351000.0,135032000.0,992540000.0,-1845799000.0,-1100118000.0,3553959000.0,-1845799000.0,-1100118000.0,3546321000.0,645657000.0,2316950000.0,2316950000.0,,136499000.0,1188000.0,,-708936000.0,-763208000.0,-1023174000.0,-437104000.0,-1828519000.0,686264000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2,2017-04-30,2017-07-29,,,175645000.0,,103888000.0,-101571000.0,8785000.0,,-727631000.0,-251059000.0,654612000.0,-727631000.0,-251059000.0,654612000.0,-220190000.0,552957000.0,552957000.0,,27581000.0,-2000.0,,-200890000.0,-193384000.0,-248347000.0,-840000.0,-534684000.0,190672000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q1,2017-01-29,2017-04-29,2018-06-01 12:36:03+00:00,,172485000.0,,-22917000.0,-285440000.0,52033000.0,,-484114000.0,-201757000.0,448434000.0,-484114000.0,-201757000.0,448434000.0,-260354000.0,536279000.0,536279000.0,,25110000.0,-16823000.0,,-168566000.0,-233166000.0,-258515000.0,-759000.0,-349999000.0,289924000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q1TTM,2016-05-01,2017-04-29,,,674267000.0,,-110692000.0,519378000.0,152290000.0,992540000.0,-1666534000.0,-1127494000.0,3637698000.0,-1666534000.0,-1127494000.0,3630060000.0,725340000.0,2326167000.0,2326167000.0,,117886000.0,-11832000.0,,-679487000.0,-784735000.0,-1017026000.0,-411299000.0,-1708746000.0,674267000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,FY,2018-02-04,2019-02-02,2020-03-27 12:02:19+00:00,0.0,819655000.0,,,87796000.0,255241000.0,,-3097481000.0,-623552000.0,4088459000.0,-3097481000.0,-623552000.0,4088459000.0,367426000.0,3059798000.0,3059798000.0,,121210000.0,-16014000.0,26652000.0,-922596000.0,-161625000.0,-1125139000.0,-7115000.0,-2406997000.0,636560000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q4,2018-11-04,2019-02-02,,,218428000.0,,99718000.0,521453000.0,15633000.0,,-1041952000.0,-254332000.0,1610702000.0,-1041952000.0,-254332000.0,1610702000.0,414136000.0,841538000.0,841538000.0,,29283000.0,,-1000.0,-240274000.0,-4427000.0,-252176000.0,-1706000.0,-815605000.0,2272000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3YTD,2018-02-04,2018-11-03,2019-12-03 14:20:49+00:00,,601227000.0,,-99718000.0,-433657000.0,239608000.0,,-2055529000.0,-369220000.0,2477757000.0,-2055529000.0,-369220000.0,2477757000.0,-46710000.0,2218260000.0,2218260000.0,,91927000.0,-16014000.0,26653000.0,-682322000.0,-157198000.0,-872963000.0,-5409000.0,-1591392000.0,634288000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3TTM,2017-10-29,2018-11-03,,,794760000.0,,-139941000.0,-538387000.0,284097000.0,,-2617007000.0,-582573000.0,3573958000.0,-2617007000.0,-582573000.0,3573958000.0,234437000.0,3095536000.0,3095536000.0,,222049000.0,-18465000.0,26653000.0,-879413000.0,-388375000.0,-1103051000.0,-6235000.0,-1996991000.0,882200000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3,2018-08-05,2018-11-03,,,204912000.0,,-9983000.0,-83454000.0,76123000.0,,-769900000.0,-298159000.0,917092000.0,-769900000.0,-298159000.0,917092000.0,-160950000.0,762253000.0,762253000.0,,33381000.0,1000.0,1000.0,-241448000.0,-4329000.0,-299063000.0,-3183000.0,-601393000.0,5232000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2YTD,2018-02-04,2018-08-04,2019-08-30 11:22:08+00:00,,396315000.0,,-89735000.0,-350203000.0,163485000.0,,-1285629000.0,-71061000.0,1560665000.0,-1285629000.0,-71061000.0,1560665000.0,114240000.0,1456007000.0,1456007000.0,,58546000.0,-16015000.0,26652000.0,-440874000.0,-152869000.0,-573900000.0,-2226000.0,-989999000.0,629056000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2TTM,2017-07-30,2018-08-04,,,774142000.0,,-170706000.0,-480956000.0,236354000.0,,-2371230000.0,-630981000.0,3483243000.0,-2371230000.0,-630981000.0,3483243000.0,310326000.0,2974719000.0,2974719000.0,,215338000.0,-18464000.0,26652000.0,-835458000.0,-587575000.0,-1124655000.0,-3765000.0,-1749897000.0,1054597000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2,2018-05-06,2018-08-04,,,204020000.0,,-33977000.0,-140639000.0,78924000.0,,-759622000.0,149431000.0,835780000.0,-759622000.0,149431000.0,835780000.0,191612000.0,739626000.0,739626000.0,,32773000.0,,26652000.0,-243578000.0,-4630000.0,-308957000.0,-368000.0,-594600000.0,436366000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q1,2018-02-04,2018-05-05,2019-05-31 11:50:28+00:00,,192295000.0,,-55758000.0,-209564000.0,84561000.0,,-526007000.0,-220492000.0,724885000.0,-526007000.0,-220492000.0,724885000.0,-77372000.0,716381000.0,716381000.0,,25773000.0,-16015000.0,,-197296000.0,-148239000.0,-264943000.0,-1858000.0,-395399000.0,192690000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q1TTM,2017-04-30,2018-05-05,,,745767000.0,,-32841000.0,-441888000.0,166215000.0,,-2339239000.0,-1031471000.0,3302075000.0,-2339239000.0,-1031471000.0,3302075000.0,-101476000.0,2788050000.0,2788050000.0,,210146000.0,-18466000.0,,-792770000.0,-776329000.0,-1064045000.0,-4237000.0,-1689981000.0,808903000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q4,2019-11-03,2020-02-01,,-230156000.0,219914000.0,,12332000.0,940140000.0,56821000.0,,-581377000.0,-464216000.0,2193012000.0,-581377000.0,-464216000.0,2193012000.0,1159751000.0,984790000.0,984790000.0,,48168000.0,-126000.0,,-276470000.0,-4786000.0,-230404000.0,,-361602000.0,1130000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,FY,2019-02-03,2020-02-01,2020-03-27 12:02:19+00:00,-230156000.0,867303000.0,,,-213967000.0,232106000.0,,-2414871000.0,-1461971000.0,4066540000.0,-2414871000.0,-1461971000.0,4066540000.0,189698000.0,3272193000.0,3272193000.0,,141011000.0,-23423000.0,7419000.0,-1071562000.0,-28838000.0,-1223116000.0,0.0,-1551992000.0,12720000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3TTM,2018-11-04,2019-11-02,,,865817000.0,,87386000.0,-632654000.0,190918000.0,,-2875446000.0,-1252087000.0,3484230000.0,-2875446000.0,-1252087000.0,3484230000.0,-555917000.0,3128941000.0,3128941000.0,,122126000.0,-23297000.0,7418000.0,-1035366000.0,-28479000.0,-1244888000.0,-1706000.0,-2005995000.0,13862000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3,2019-08-04,2019-11-02,,,219555000.0,,12519000.0,-107762000.0,72810000.0,,-695473000.0,-417536000.0,974284000.0,-695473000.0,-417536000.0,974284000.0,-126206000.0,828263000.0,828263000.0,,34228000.0,,,-277644000.0,-5058000.0,-414694000.0,,-490639000.0,2216000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3YTD,2019-02-03,2019-11-02,2019-12-03 14:20:49+00:00,,647389000.0,,-12332000.0,-1154107000.0,175285000.0,,-1833494000.0,-997755000.0,1873528000.0,-1833494000.0,-997755000.0,1873528000.0,-970053000.0,2287403000.0,2287403000.0,,92843000.0,-23297000.0,7419000.0,-795092000.0,-24052000.0,-992712000.0,0.0,-1190390000.0,11590000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2TTM,2018-08-05,2019-08-03,,,851174000.0,,64884000.0,-608346000.0,194231000.0,,-2949873000.0,-1132710000.0,3427038000.0,-2949873000.0,-1132710000.0,3427038000.0,-590661000.0,3062931000.0,3062931000.0,,121279000.0,-23296000.0,7419000.0,-999170000.0,-27750000.0,-1129257000.0,-4889000.0,-2116749000.0,16878000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2,2019-05-05,2019-08-03,,,215633000.0,,-6733000.0,-255169000.0,42703000.0,,-538436000.0,-253510000.0,750005000.0,-538436000.0,-253510000.0,750005000.0,-48674000.0,758962000.0,758962000.0,,30579000.0,8000.0,7419000.0,-278690000.0,-4352000.0,-261109000.0,,-302457000.0,4532000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2YTD,2019-02-03,2019-08-03,2019-08-30 11:22:08+00:00,,427834000.0,,-24851000.0,-1046345000.0,102475000.0,,-1138021000.0,-580219000.0,899244000.0,-1138021000.0,-580219000.0,899244000.0,-843847000.0,1459140000.0,1459140000.0,,58615000.0,-23297000.0,7419000.0,-517448000.0,-18994000.0,-578018000.0,0.0,-699751000.0,9374000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q1,2019-02-03,2019-05-04,2020-05-21 13:14:10+00:00,,212201000.0,,-18118000.0,-791176000.0,59772000.0,0.0,-599585000.0,-326709000.0,149239000.0,-599585000.0,-326709000.0,149239000.0,-795173000.0,700178000.0,700178000.0,,28036000.0,-23305000.0,,-238758000.0,-14642000.0,-316909000.0,0.0,-397294000.0,4842000.0,
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q1TTM,2018-05-06,2019-05-04,,,839561000.0,,37640000.0,-493816000.0,230452000.0,,-3171059000.0,-729769000.0,3512813000.0,-3171059000.0,-729769000.0,3512813000.0,-350375000.0,3043595000.0,3043595000.0,,123473000.0,-23304000.0,26652000.0,-964058000.0,-28028000.0,-1177105000.0,-5257000.0,-2408892000.0,448712000.0,
