company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2,2015-05-03,2015-08-01,2016-08-26 14:37:01+00:00,0.81,0.81,0.21,0.8,,336859000.0,549335000.0,549335000.0,,549335000.0,5219191000.0,7363731000.0,,1247538000.0,5219191000.0,2144540000.0,10808000.0,1247538000.0,897002000.0,-10808000.0,886194000.0,7363731000.0,678200000.0,676082000.0,685322000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2YTD,2015-02-01,2015-08-01,,1.51,1.51,0.42,1.49,,627373000.0,1023936000.0,1023936000.0,,1023936000.0,10139432000.0,14229368000.0,,2416195000.0,10139432000.0,4089936000.0,22432000.0,2416195000.0,1673741000.0,-22432000.0,1651309000.0,14229368000.0,678200000.0,676082000.0,685322000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q2TTM,2014-08-03,2015-08-01,,3.31,3.31,0.77,3.27,,1372921000.0,2267123000.0,2267123000.0,,2267123000.0,21302098000.0,29899387000.0,,4915771000.0,21302098000.0,8597289000.0,41474000.0,4915771000.0,3681518000.0,-41474000.0,3640044000.0,29899387000.0,678200000.0,676082000.0,685322000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q1,2015-02-01,2015-05-02,2016-05-27 13:52:09+00:00,0.7,0.7,0.21,0.69,,290514000.0,474601000.0,474601000.0,,474601000.0,4920241000.0,6865637000.0,,1168657000.0,4920241000.0,1945396000.0,11624000.0,1168657000.0,776739000.0,-11624000.0,765115000.0,6865637000.0,678000000.0,681369000.0,691206000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2016.0,Q1TTM,2014-05-04,2015-05-02,,3.25,3.25,0.73,3.2,,1349056000.0,2235412000.0,2235412000.0,,2235412000.0,21018763000.0,29452868000.0,,4790991000.0,21018763000.0,8434105000.0,58646000.0,4790991000.0,3643114000.0,-58646000.0,3584468000.0,29452868000.0,678000000.0,681369000.0,691206000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,FY,2016-01-31,2017-01-28,2019-04-03 12:16:07+00:00,1.75,1.75,0.52,1.73,0.0,1424809000.0,2298234000.0,2298234000.0,,2298234000.0,23565754000.0,33183744000.0,31173000.0,5768467000.0,23565754000.0,9617990000.0,95307000.0,5799640000.0,3818350000.0,-95307000.0,3723043000.0,33183744000.0,1313300000.0,1311294000.0,1328864000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q4,2016-10-30,2017-01-28,,-0.71,-0.71,-0.26,-0.7,,415731000.0,677928000.0,677928000.0,,677928000.0,6786777000.0,9467647000.0,,1577595000.0,6786777000.0,2680870000.0,9616000.0,1577595000.0,1103275000.0,-9616000.0,1093659000.0,9467647000.0,1313300000.0,1311294000.0,1328864000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3,2016-07-31,2016-10-29,2017-11-28 15:38:04+00:00,0.84,0.84,0.26,0.83,,340047000.0,549786000.0,549786000.0,,549786000.0,5843873000.0,8291688000.0,31173000.0,1462574000.0,5843873000.0,2447815000.0,64235000.0,1493747000.0,954068000.0,-64235000.0,889833000.0,8291688000.0,654500000.0,653559000.0,661721000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3YTD,2016-01-31,2016-10-29,,2.46,2.46,0.78,2.43,,1009078000.0,1620306000.0,1620306000.0,,1620306000.0,16778977000.0,23716097000.0,31173000.0,4190872000.0,16778977000.0,6937120000.0,85691000.0,4222045000.0,2715075000.0,-85691000.0,2629384000.0,23716097000.0,654500000.0,653559000.0,661721000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q3TTM,2015-11-01,2016-10-29,,3.45,3.45,0.99,3.41,,1408413000.0,2286772000.0,2286772000.0,,2286772000.0,23167169000.0,32678172000.0,31173000.0,5687991000.0,23167169000.0,9511003000.0,96654000.0,5719164000.0,3791839000.0,-96654000.0,3695185000.0,32678172000.0,654500000.0,653559000.0,661721000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2,2016-05-01,2016-07-30,2017-08-25 11:31:07+00:00,0.85,0.85,0.26,0.84,,352408000.0,562174000.0,562174000.0,,562174000.0,5562961000.0,7882053000.0,,1393248000.0,5562961000.0,2319092000.0,11262000.0,1393248000.0,925844000.0,-11262000.0,914582000.0,7882053000.0,661400000.0,658117000.0,666606000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2YTD,2016-01-31,2016-07-30,,1.62,1.62,0.52,1.6,,669031000.0,1070520000.0,1070520000.0,,1070520000.0,10935104000.0,15424409000.0,,2728298000.0,10935104000.0,4489305000.0,21456000.0,2728298000.0,1761007000.0,-21456000.0,1739551000.0,15424409000.0,661400000.0,658117000.0,666606000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q2TTM,2015-08-02,2016-07-30,,3.49,3.49,0.94,3.44,,1422300000.0,2324242000.0,2324242000.0,,2324242000.0,22830195000.0,32139979000.0,,5517818000.0,22830195000.0,9309784000.0,45424000.0,5517818000.0,3791966000.0,-45424000.0,3746542000.0,32139979000.0,661400000.0,658117000.0,666606000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q1,2016-01-31,2016-04-30,2017-05-26 12:00:06+00:00,0.77,0.77,0.26,0.76,,316623000.0,508346000.0,508346000.0,,508346000.0,5372143000.0,7542356000.0,,1335050000.0,5372143000.0,2170213000.0,10194000.0,1335050000.0,835163000.0,-10194000.0,824969000.0,7542356000.0,660200000.0,661515000.0,670388000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2017.0,Q1TTM,2015-05-03,2016-04-30,,3.45,3.45,0.89,3.4,,1406751000.0,2311403000.0,2311403000.0,,2311403000.0,22486425000.0,31621657000.0,,5372108000.0,22486425000.0,9135232000.0,44970000.0,5372108000.0,3763124000.0,-44970000.0,3718154000.0,31621657000.0,660200000.0,661515000.0,670388000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,FY,2017-01-29,2018-02-03,2020-03-27 12:02:19+00:00,2.05,2.05,0.63,2.02,99250000.0,1248640000.0,2607948000.0,2607948000.0,,2607948000.0,25502167000.0,35864664000.0,0.0,6375071000.0,25502167000.0,10362497000.0,31588000.0,6474321000.0,3888176000.0,-31588000.0,3856588000.0,35864664000.0,1272200000.0,1273654000.0,1292209000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q4,2017-10-29,2018-02-03,,-0.16,-0.16,-0.15,-0.15,99250000.0,235104000.0,877276000.0,877276000.0,,877276000.0,7849400000.0,10960720000.0,,1895601000.0,7849400000.0,3111320000.0,4089000.0,1994851000.0,1116469000.0,-4089000.0,1112380000.0,10960720000.0,1272200000.0,1273654000.0,1292209000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3,2017-07-30,2017-10-28,2018-12-04 12:03:37+00:00,0.51,0.51,0.1563,0.5,,378564000.0,641436000.0,641436000.0,,641436000.0,6150020000.0,8762220000.0,0.0,1584219000.0,6150020000.0,2612200000.0,7981000.0,1584219000.0,1027981000.0,-7981000.0,1020000000.0,8762220000.0,1257700000.0,1268044000.0,1285762000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3YTD,2017-01-29,2017-10-28,,2.21,2.21,0.78,2.17,,1013536000.0,1730672000.0,1730672000.0,,1730672000.0,17652767000.0,24903944000.0,,4479470000.0,17652767000.0,7251177000.0,27499000.0,4479470000.0,2771707000.0,-27499000.0,2744208000.0,24903944000.0,1257700000.0,1268044000.0,1285762000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q3TTM,2016-10-30,2017-10-28,,1.5,1.5,0.52,1.47,,1429267000.0,2408600000.0,2408600000.0,,2408600000.0,24439544000.0,34371591000.0,,6057065000.0,24439544000.0,9932047000.0,37115000.0,6057065000.0,3874982000.0,-37115000.0,3837867000.0,34371591000.0,1257700000.0,1268044000.0,1285762000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2,2017-04-30,2017-07-29,2018-08-31 12:05:30+00:00,0.87,0.87,0.3125,0.85,,338743000.0,552957000.0,552957000.0,,552957000.0,5972675000.0,8357700000.0,,1483648000.0,5972675000.0,2385025000.0,9677000.0,1483648000.0,901377000.0,-9677000.0,891700000.0,8357700000.0,635600000.0,639127000.0,648317000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2YTD,2017-01-29,2017-07-29,,1.7,1.7,0.63,1.67,,634972000.0,1089236000.0,1089236000.0,,1089236000.0,11502747000.0,16141724000.0,,2895251000.0,11502747000.0,4638977000.0,19518000.0,2895251000.0,1743726000.0,-19518000.0,1724208000.0,16141724000.0,635600000.0,639127000.0,648317000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q2TTM,2016-07-31,2017-07-29,,1.83,1.83,0.63,1.8,,1390750000.0,2316950000.0,2316950000.0,,2316950000.0,24133397000.0,33901059000.0,31173000.0,5935420000.0,24133397000.0,9767662000.0,93369000.0,5966593000.0,3801069000.0,-93369000.0,3707700000.0,33901059000.0,635600000.0,639127000.0,648317000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q1,2017-01-29,2017-04-29,2018-06-01 12:36:03+00:00,0.83,0.83,0.3125,0.82,,296229000.0,536279000.0,536279000.0,,536279000.0,5530072000.0,7784024000.0,,1411603000.0,5530072000.0,2253952000.0,9841000.0,1411603000.0,842349000.0,-9841000.0,832508000.0,7784024000.0,646100000.0,644425000.0,654799000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2018.0,Q1TTM,2016-05-01,2017-04-29,,1.81,1.81,0.57,1.79,,1404415000.0,2326167000.0,2326167000.0,,2326167000.0,23723683000.0,33425412000.0,31173000.0,5845020000.0,23723683000.0,9701729000.0,94954000.0,5876193000.0,3825536000.0,-94954000.0,3730582000.0,33425412000.0,646100000.0,644425000.0,654799000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,FY,2018-02-04,2019-02-02,2020-03-27 12:02:19+00:00,2.47,2.47,0.78,2.43,0.0,1113413000.0,3059798000.0,3059798000.0,,3059798000.0,27831177000.0,38972934000.0,36122000.0,6923564000.0,27831177000.0,11141757000.0,8860000.0,6959686000.0,4182071000.0,-8860000.0,4173211000.0,38972934000.0,1238800000.0,1241153000.0,1259252000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q4,2018-11-04,2019-02-02,,0.69,0.69,0.39,0.68,,337040000.0,841538000.0,841538000.0,,841538000.0,8033640000.0,11127340000.0,,1916627000.0,8033640000.0,3093700000.0,-1505000.0,1916627000.0,1177073000.0,1505000.0,1178578000.0,11127340000.0,1238800000.0,1241153000.0,1259252000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3,2018-08-05,2018-11-03,2019-12-03 14:20:49+00:00,0.62,0.62,0.195,0.61,,284265000.0,762253000.0,762253000.0,,762253000.0,6983483000.0,9825759000.0,36122000.0,1756448000.0,6983483000.0,2842276000.0,3188000.0,1792570000.0,1049706000.0,-3188000.0,1046518000.0,9825759000.0,1229400000.0,1236842000.0,1257562000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3YTD,2018-02-04,2018-11-03,,1.78,1.78,0.39,1.75,,776373000.0,2218260000.0,2218260000.0,,2218260000.0,19797537000.0,27845594000.0,36122000.0,5006937000.0,19797537000.0,8048057000.0,10365000.0,5043059000.0,3004998000.0,-10365000.0,2994633000.0,27845594000.0,1229400000.0,1236842000.0,1257562000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q3TTM,2017-10-29,2018-11-03,,1.62,1.62,0.24,1.6,99250000.0,1011477000.0,3095536000.0,3095536000.0,,3095536000.0,27646937000.0,38806314000.0,36122000.0,6902538000.0,27646937000.0,11159377000.0,14454000.0,7037910000.0,4121467000.0,-14454000.0,4107013000.0,38806314000.0,1229400000.0,1236842000.0,1257562000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2,2018-05-06,2018-08-04,2019-08-30 11:22:08+00:00,0.59,0.59,0.195,0.58,,252931000.0,739626000.0,739626000.0,,739626000.0,6635815000.0,9331115000.0,,1699714000.0,6635815000.0,2695300000.0,3029000.0,1699714000.0,995586000.0,-3029000.0,992557000.0,9331115000.0,1253600000.0,1246851000.0,1265920000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2YTD,2018-02-04,2018-08-04,,1.16,1.16,0.2,1.14,,492108000.0,1456007000.0,1456007000.0,,1456007000.0,12814054000.0,18019835000.0,,3250489000.0,12814054000.0,5205781000.0,7177000.0,3250489000.0,1955292000.0,-7177000.0,1948115000.0,18019835000.0,1253600000.0,1246851000.0,1265920000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q2TTM,2017-07-30,2018-08-04,,1.51,1.51,0.2,1.49,99250000.0,1105776000.0,2974719000.0,2974719000.0,,2974719000.0,26813474000.0,37742775000.0,,6730309000.0,26813474000.0,10929301000.0,19247000.0,6829559000.0,4099742000.0,-19247000.0,4080495000.0,37742775000.0,1253600000.0,1246851000.0,1265920000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q1,2018-02-04,2018-05-05,2019-05-31 11:50:28+00:00,0.57,0.57,0.195,0.56,,239177000.0,716381000.0,716381000.0,,716381000.0,6178239000.0,8688720000.0,,1550775000.0,6178239000.0,2510481000.0,4148000.0,1550775000.0,959706000.0,-4148000.0,955558000.0,8688720000.0,1256800000.0,1253224000.0,1268872000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2019.0,Q1TTM,2017-04-30,2018-05-05,,1.79,1.79,0.32,1.76,99250000.0,1191588000.0,2788050000.0,2788050000.0,,2788050000.0,26150334000.0,36769360000.0,,6514243000.0,26150334000.0,10619026000.0,25895000.0,6613493000.0,4005533000.0,-25895000.0,3979638000.0,36769360000.0,1256800000.0,1253224000.0,1268872000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q4,2019-11-03,2020-02-01,,0.81,0.81,0.23,0.8,,341485000.0,984790000.0,984790000.0,,984790000.0,8741805000.0,12206462000.0,,2135329000.0,8741805000.0,3464657000.0,3053000.0,2135329000.0,1329328000.0,-3053000.0,1326275000.0,12206462000.0,1207500000.0,1208163000.0,1226519000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,FY,2019-02-03,2020-02-01,2020-03-27 12:02:19+00:00,2.71,2.71,0.92,2.67,0.0,1133990000.0,3272193000.0,3272193000.0,,3272193000.0,29845780000.0,41716977000.0,0.0,7454988000.0,29845780000.0,11871197000.0,10026000.0,7454988000.0,4416209000.0,-10026000.0,4406183000.0,41716977000.0,1207500000.0,1208163000.0,1226519000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3YTD,2019-02-03,2019-11-02,,1.9,1.9,0.69,1.87,,792505000.0,2287403000.0,2287403000.0,,2287403000.0,21103975000.0,29510515000.0,,5319659000.0,21103975000.0,8406540000.0,6973000.0,5319659000.0,3086881000.0,-6973000.0,3079908000.0,29510515000.0,1200400000.0,1206369000.0,1224288000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3TTM,2018-11-04,2019-11-02,,2.59,2.59,1.08,2.55,,1129545000.0,3128941000.0,3128941000.0,,3128941000.0,29137615000.0,40637855000.0,,7236286000.0,29137615000.0,11500240000.0,5468000.0,7236286000.0,4263954000.0,-5468000.0,4258486000.0,40637855000.0,1200400000.0,1206369000.0,1224288000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q3,2019-08-04,2019-11-02,2019-12-03 14:20:49+00:00,0.69,0.69,0.23,0.68,,293856000.0,828263000.0,828263000.0,,828263000.0,7440033000.0,10451334000.0,0.0,1885923000.0,7440033000.0,3011301000.0,3259000.0,1885923000.0,1125378000.0,-3259000.0,1122119000.0,10451334000.0,1200400000.0,1206369000.0,1224288000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2YTD,2019-02-03,2019-08-03,,1.21,1.21,0.46,1.19,,498649000.0,1459140000.0,1459140000.0,,1459140000.0,13663942000.0,19059181000.0,,3433736000.0,13663942000.0,5395239000.0,3714000.0,3433736000.0,1961503000.0,-3714000.0,1957789000.0,19059181000.0,1204700000.0,1210525000.0,1228986000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2TTM,2018-08-05,2019-08-03,,2.52,2.52,1.05,2.48,,1119954000.0,3062931000.0,3062931000.0,,3062931000.0,28681065000.0,40012280000.0,36122000.0,7106811000.0,28681065000.0,11331215000.0,5397000.0,7142933000.0,4188282000.0,-5397000.0,4182885000.0,40012280000.0,1204700000.0,1210525000.0,1228986000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q2,2019-05-05,2019-08-03,2019-08-30 11:22:08+00:00,0.63,0.63,0.23,0.62,,262345000.0,758962000.0,758962000.0,,758962000.0,7026057000.0,9781596000.0,,1731335000.0,7026057000.0,2755539000.0,2897000.0,1731335000.0,1024204000.0,-2897000.0,1021307000.0,9781596000.0,1204700000.0,1210525000.0,1228986000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q1,2019-02-03,2019-05-04,2020-05-21 13:14:10+00:00,0.58,0.58,0.23,0.57,,236304000.0,700178000.0,700178000.0,,700178000.0,6637885000.0,9277585000.0,,1702401000.0,6637885000.0,2639700000.0,817000.0,1702401000.0,937299000.0,-817000.0,936482000.0,9277585000.0,1207200000.0,1214531000.0,1233407000.0
TJX Companies Inc,TJX,V167QI9I69W364E2DY52,109198,2020.0,Q1TTM,2018-05-06,2019-05-04,,2.48,2.48,1.01,2.44,,1110540000.0,3043595000.0,3043595000.0,,3043595000.0,28290823000.0,39561799000.0,36122000.0,7075190000.0,28290823000.0,11270976000.0,5529000.0,7111312000.0,4159664000.0,-5529000.0,4154135000.0,39561799000.0,1207200000.0,1214531000.0,1233407000.0
