company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q4,2013-11-03,2014-02-01,,,,25000000.0,33000000.0,173000000.0,,-28000000.0,1067000000.0,,-419000000.0,-670000000.0,564000000.0,563000000.0,,,,-670000000.0,564000000.0,563000000.0,429000000.0,-150000000.0,-150000000.0,,-527000000.0,,,-233000000.0,-2000000.0,-128000000.0,-18000000.0,,694000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3TTM,2012-10-28,2013-11-02,,,,-12000000.0,204000000.0,764000000.0,,-10000000.0,91000000.0,,938000000.0,640000000.0,41000000.0,-694000000.0,,,,640000000.0,41000000.0,-694000000.0,-23000000.0,-1583000000.0,-1583000000.0,,34000000.0,,,-50000000.0,4000000.0,-322000000.0,-248000000.0,,359000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3,2013-08-04,2013-11-02,,,,-36000000.0,75000000.0,181000000.0,,1000000.0,-425000000.0,,987000000.0,954000000.0,-70000000.0,-957000000.0,,,,954000000.0,-70000000.0,-957000000.0,-72000000.0,-547000000.0,-547000000.0,,-166000000.0,,,,1000000.0,-85000000.0,-33000000.0,,14000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3YTD,2013-02-03,2013-11-02,2013-11-21 06:10:43+00:00,,,-4000000.0,173000000.0,559000000.0,,-10000000.0,-675000000.0,,1651000000.0,1572000000.0,100000000.0,-1672000000.0,,,,1572000000.0,100000000.0,-1672000000.0,-10000000.0,-966000000.0,-966000000.0,,-590000000.0,0.0,,0.0,,-201000000.0,-79000000.0,,301000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2TTM,2012-07-29,2013-08-03,,,,52000000.0,197000000.0,794000000.0,,-9000000.0,-52000000.0,,666000000.0,829000000.0,67000000.0,-946000000.0,,,,829000000.0,67000000.0,-946000000.0,-59000000.0,-1534000000.0,-1534000000.0,,-154000000.0,447000000.0,,-50000000.0,,-333000000.0,-234000000.0,,400000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2,2013-05-05,2013-08-03,,,,16000000.0,30000000.0,187000000.0,,-9000000.0,267000000.0,,3000000.0,-15000000.0,226000000.0,-2000000.0,,,,-15000000.0,226000000.0,-2000000.0,200000000.0,-127000000.0,-127000000.0,,-329000000.0,,,,,-56000000.0,-18000000.0,,282000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2YTD,2013-02-03,2013-08-03,2013-08-22 17:13:03+00:00,,,32000000.0,98000000.0,378000000.0,,-11000000.0,-250000000.0,,664000000.0,618000000.0,170000000.0,-715000000.0,,,,618000000.0,170000000.0,-715000000.0,62000000.0,-419000000.0,-419000000.0,,-424000000.0,,,0.0,-1000000.0,-116000000.0,-46000000.0,,287000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q1TTM,2012-04-29,2013-05-04,,,,55000000.0,196000000.0,819000000.0,,-8000000.0,-342000000.0,,665000000.0,891000000.0,-232000000.0,-957000000.0,,,,891000000.0,-232000000.0,-957000000.0,-306000000.0,-1540000000.0,-1540000000.0,,106000000.0,447000000.0,,-57000000.0,-1000000.0,-358000000.0,-164000000.0,,127000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q1,2013-02-03,2013-05-04,2013-05-23 17:56:41+00:00,,,16000000.0,68000000.0,191000000.0,,-2000000.0,-517000000.0,,661000000.0,633000000.0,-56000000.0,-713000000.0,,,,633000000.0,-56000000.0,-713000000.0,-138000000.0,-292000000.0,-292000000.0,,-95000000.0,,,0.0,-1000000.0,-60000000.0,-28000000.0,,5000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,FY,2014-02-02,2015-01-31,2017-03-21 16:31:23+00:00,-207000000.0,38000000.0,119000000.0,230000000.0,581000000.0,380000000.0,-3000000.0,495000000.0,,1025000000.0,285000000.0,327000000.0,-1387000000.0,,,,285000000.0,327000000.0,-1387000000.0,-778000000.0,-1810000000.0,-1810000000.0,,-691000000.0,484000000.0,,,,-270000000.0,-1224000000.0,,424000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q4,2014-11-02,2015-01-31,,,38000000.0,25000000.0,37000000.0,126000000.0,211000000.0,,646000000.0,,261000000.0,-882000000.0,251000000.0,555000000.0,,,,-882000000.0,251000000.0,555000000.0,-76000000.0,-159000000.0,-159000000.0,,-96000000.0,,,,,-68000000.0,-1143000000.0,,108000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-03 06:09:16+00:00,-207000000.0,0.0,94000000.0,193000000.0,455000000.0,169000000.0,-3000000.0,-151000000.0,,764000000.0,1167000000.0,76000000.0,-1942000000.0,,,,1167000000.0,76000000.0,-1942000000.0,-702000000.0,-1651000000.0,-1651000000.0,,-595000000.0,484000000.0,,,,-202000000.0,-81000000.0,,316000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3TTM,2013-11-03,2014-11-01,,-207000000.0,,119000000.0,226000000.0,628000000.0,169000000.0,-31000000.0,916000000.0,,345000000.0,497000000.0,640000000.0,-1379000000.0,,,,497000000.0,640000000.0,-1379000000.0,-273000000.0,-1801000000.0,-1801000000.0,,-1122000000.0,484000000.0,,-233000000.0,-2000000.0,-330000000.0,-99000000.0,,1010000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3,2014-08-03,2014-11-01,,-207000000.0,,5000000.0,76000000.0,148000000.0,169000000.0,-10000000.0,-402000000.0,,692000000.0,664000000.0,38000000.0,-1195000000.0,,,,664000000.0,38000000.0,-1195000000.0,-503000000.0,-628000000.0,-628000000.0,,-313000000.0,,,,,-76000000.0,-28000000.0,,152000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-08-20 06:10:09+00:00,,0.0,89000000.0,117000000.0,307000000.0,,7000000.0,251000000.0,,72000000.0,503000000.0,38000000.0,-747000000.0,,,,503000000.0,38000000.0,-747000000.0,-199000000.0,-1023000000.0,-1023000000.0,,-282000000.0,484000000.0,,,,-126000000.0,-53000000.0,,164000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2TTM,2013-08-04,2014-08-02,,,,78000000.0,225000000.0,661000000.0,,-20000000.0,893000000.0,,640000000.0,787000000.0,532000000.0,-1141000000.0,,,,787000000.0,532000000.0,-1141000000.0,158000000.0,-1720000000.0,-1720000000.0,,-975000000.0,484000000.0,,-233000000.0,-1000000.0,-339000000.0,-104000000.0,,872000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2,2014-05-04,2014-08-02,,,,13000000.0,33000000.0,152000000.0,,2000000.0,382000000.0,,72000000.0,152000000.0,31000000.0,-187000000.0,,,,152000000.0,31000000.0,-187000000.0,-2000000.0,-581000000.0,-581000000.0,,-140000000.0,,,,,-54000000.0,80000000.0,,85000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q1,2014-02-02,2014-05-03,2015-06-08 06:15:02+00:00,,,76000000.0,84000000.0,155000000.0,,5000000.0,-131000000.0,,,351000000.0,7000000.0,-560000000.0,,,,351000000.0,7000000.0,-560000000.0,-197000000.0,-442000000.0,-442000000.0,,-142000000.0,484000000.0,,,,-72000000.0,-133000000.0,,79000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q1TTM,2013-05-05,2014-05-03,,,,81000000.0,222000000.0,696000000.0,,-31000000.0,778000000.0,,571000000.0,620000000.0,727000000.0,-956000000.0,,,,620000000.0,727000000.0,-956000000.0,360000000.0,-1266000000.0,-1266000000.0,,-1164000000.0,484000000.0,,-233000000.0,-1000000.0,-341000000.0,-202000000.0,,1069000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,FY,2015-02-01,2016-01-30,2018-03-23 06:40:44+00:00,,8000000.0,45000000.0,252000000.0,422000000.0,0.0,,-689000000.0,,583000000.0,-364000000.0,2519000000.0,-2167000000.0,,,,-364000000.0,2519000000.0,-2167000000.0,-12000000.0,-1128000000.0,-1128000000.0,,-780000000.0,508000000.0,,,,-211000000.0,-1455000000.0,,2730000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q4,2015-11-01,2016-01-30,,,38000000.0,9000000.0,61000000.0,92000000.0,,,245000000.0,,112000000.0,94000000.0,-37000000.0,-113000000.0,,,,94000000.0,-37000000.0,-113000000.0,-56000000.0,-580000000.0,-580000000.0,,92000000.0,,,,,-59000000.0,-18000000.0,,22000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-08 06:15:37+00:00,,-30000000.0,36000000.0,191000000.0,330000000.0,,,-934000000.0,,471000000.0,-458000000.0,2556000000.0,-2054000000.0,,,,-458000000.0,2556000000.0,-2054000000.0,44000000.0,-548000000.0,-548000000.0,,-872000000.0,508000000.0,,,,-152000000.0,-1437000000.0,,2708000000.0
