company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3TTM,2014-11-02,2015-10-31,,-7.54,-6.65,456000000.0,-6.76,109000000.0,-252000000.0,-707000000.0,-707000000.0,,-708000000.0,1000000.0,19749000000.0,25942000000.0,,-789000000.0,7007000000.0,19749000000.0,6193000000.0,341000000.0,-28000000.0,6783000000.0,-590000000.0,-369000000.0,-959000000.0,25942000000.0,,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2,2015-05-03,2015-08-01,2016-08-25 06:07:03+00:00,1.95,1.95,114000000.0,1.84,54000000.0,-221000000.0,208000000.0,208000000.0,,208000000.0,,4776000000.0,6211000000.0,-1000000.0,-526000000.0,1694000000.0,4776000000.0,1435000000.0,85000000.0,-26000000.0,1336000000.0,99000000.0,-112000000.0,-13000000.0,6211000000.0,106700000.0,106500000.0,113300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2YTD,2015-02-01,2015-08-01,,-0.9,-0.9,236000000.0,-1.01,54000000.0,-203000000.0,-95000000.0,-95000000.0,,-95000000.0,,9140000000.0,12093000000.0,,-633000000.0,3375000000.0,9140000000.0,2953000000.0,175000000.0,-44000000.0,3032000000.0,-79000000.0,-219000000.0,-298000000.0,12093000000.0,106700000.0,106500000.0,113300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2TTM,2014-08-03,2015-08-01,,-7.54,-7.54,510000000.0,-7.65,92000000.0,-107000000.0,-882000000.0,-882000000.0,,-802000000.0,-80000000.0,20867000000.0,27399000000.0,2000000.0,-760000000.0,7388000000.0,20867000000.0,6532000000.0,345000000.0,52000000.0,7230000000.0,-698000000.0,-291000000.0,-989000000.0,27399000000.0,106700000.0,106500000.0,113300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q1,2015-02-01,2015-05-02,2016-05-26 06:07:33+00:00,-2.85,-2.85,122000000.0,-2.85,0.0,18000000.0,-303000000.0,-303000000.0,,-303000000.0,,4364000000.0,5882000000.0,1000000.0,-107000000.0,1681000000.0,4364000000.0,1518000000.0,90000000.0,-18000000.0,1696000000.0,-178000000.0,-107000000.0,-285000000.0,5882000000.0,106300000.0,106500000.0,106500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q1TTM,2014-05-04,2015-05-02,,-14.88,-14.88,548000000.0,-14.88,58000000.0,146000000.0,-1671000000.0,-1671000000.0,,-1583000000.0,-88000000.0,22362000000.0,29201000000.0,8000000.0,-268000000.0,7812000000.0,22362000000.0,6839000000.0,332000000.0,110000000.0,8150000000.0,-1311000000.0,-214000000.0,-1525000000.0,29201000000.0,106300000.0,106500000.0,106500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,FY,2016-01-31,2017-01-28,2018-03-23 06:40:44+00:00,-20.78,-20.78,375000000.0,-20.78,427000000.0,-174000000.0,-2221000000.0,-2221000000.0,,-2221000000.0,0.0,17452000000.0,22138000000.0,13000000.0,-247000000.0,6109000000.0,17452000000.0,4686000000.0,404000000.0,-26000000.0,6664000000.0,-1978000000.0,-417000000.0,-2395000000.0,22138000000.0,106900000.0,106900000.0,106900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q4,2016-10-30,2017-01-28,,-5.68,-5.68,97000000.0,-5.68,409000000.0,-213000000.0,-607000000.0,-607000000.0,,-607000000.0,,4765000000.0,6052000000.0,13000000.0,-81000000.0,1579000000.0,4765000000.0,1287000000.0,115000000.0,-1000000.0,2004000000.0,-717000000.0,-103000000.0,-820000000.0,6052000000.0,106900000.0,106900000.0,106900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3,2016-07-31,2016-10-29,2017-11-30 06:10:09+00:00,-6.99,-6.99,91000000.0,-6.99,3000000.0,11000000.0,-748000000.0,-748000000.0,,-748000000.0,,4067000000.0,5029000000.0,,-51000000.0,1543000000.0,4067000000.0,962000000.0,105000000.0,-8000000.0,1586000000.0,-624000000.0,-113000000.0,-737000000.0,5029000000.0,107000000.0,107000000.0,107000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3YTD,2016-01-31,2016-10-29,,-15.1,-15.1,278000000.0,-15.1,18000000.0,39000000.0,-1614000000.0,-1614000000.0,,-1614000000.0,,12687000000.0,16086000000.0,,-166000000.0,4530000000.0,12687000000.0,3399000000.0,289000000.0,-25000000.0,4660000000.0,-1261000000.0,-314000000.0,-1575000000.0,16086000000.0,107000000.0,107000000.0,107000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3TTM,2015-11-01,2016-10-29,,-24.79,-20.53,370000000.0,-20.42,221000000.0,-29000000.0,-2194000000.0,-2194000000.0,,-2194000000.0,,18395000000.0,23389000000.0,,-179000000.0,6382000000.0,18395000000.0,4994000000.0,363000000.0,-60000000.0,6794000000.0,-1800000000.0,-423000000.0,-2223000000.0,23389000000.0,107000000.0,107000000.0,107000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2,2016-05-01,2016-07-30,2017-08-24 06:16:24+00:00,-3.7,-3.7,92000000.0,-3.7,7000000.0,13000000.0,-395000000.0,-395000000.0,,-395000000.0,,4403000000.0,5663000000.0,-1000000.0,-54000000.0,1484000000.0,4403000000.0,1260000000.0,99000000.0,-13000000.0,1529000000.0,-269000000.0,-113000000.0,-382000000.0,5663000000.0,106800000.0,106900000.0,106900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2YTD,2016-01-31,2016-07-30,,-8.11,-8.11,187000000.0,-8.11,15000000.0,28000000.0,-866000000.0,-866000000.0,,-866000000.0,,8620000000.0,11057000000.0,,-115000000.0,2987000000.0,8620000000.0,2437000000.0,184000000.0,-17000000.0,3074000000.0,-637000000.0,-201000000.0,-838000000.0,11057000000.0,106800000.0,106900000.0,106900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2TTM,2015-08-02,2016-07-30,,-17.8,-17.8,373000000.0,-17.69,235000000.0,-26000000.0,-1899000000.0,-1899000000.0,,-1900000000.0,1000000.0,18816000000.0,24110000000.0,,-225000000.0,6469000000.0,18816000000.0,5294000000.0,332000000.0,-35000000.0,6852000000.0,-1558000000.0,-367000000.0,-1925000000.0,24110000000.0,106800000.0,106900000.0,106900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q1,2016-01-31,2016-04-30,2017-05-25 06:12:35+00:00,-4.41,-4.41,95000000.0,-4.41,8000000.0,15000000.0,-471000000.0,-471000000.0,,-471000000.0,,4217000000.0,5394000000.0,1000000.0,-61000000.0,1503000000.0,4217000000.0,1177000000.0,85000000.0,-4000000.0,1545000000.0,-368000000.0,-88000000.0,-456000000.0,5394000000.0,106800000.0,106800000.0,106800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q1TTM,2015-05-03,2016-04-30,,-12.15,-12.15,395000000.0,-12.15,282000000.0,-260000000.0,-1296000000.0,-1296000000.0,,-1297000000.0,1000000.0,19189000000.0,24658000000.0,,-697000000.0,6679000000.0,19189000000.0,5469000000.0,318000000.0,-48000000.0,6659000000.0,-1190000000.0,-366000000.0,-1556000000.0,24658000000.0,106800000.0,106800000.0,106800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q4,2017-10-29,2018-02-03,,1.66,1.64,73000000.0,1.64,113000000.0,-539000000.0,178000000.0,178000000.0,,178000000.0,,3730000000.0,4650000000.0,540000000.0,-211000000.0,1696000000.0,3730000000.0,920000000.0,152000000.0,2000000.0,1671000000.0,-751000000.0,390000000.0,-361000000.0,4650000000.0,107300000.0,107400000.0,107400000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,FY,2017-01-29,2018-02-03,2018-03-23 06:40:44+00:00,-3.57,-3.57,332000000.0,-3.57,142000000.0,-598000000.0,-383000000.0,-383000000.0,,-383000000.0,0.0,13175000000.0,16702000000.0,0.0,-1648000000.0,5131000000.0,13175000000.0,3527000000.0,539000000.0,-12000000.0,3957000000.0,-430000000.0,-551000000.0,-981000000.0,16702000000.0,107300000.0,107400000.0,107400000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3,2017-07-30,2017-10-28,2018-12-13 16:41:43+00:00,-5.17,-5.17,89000000.0,-5.17,9000000.0,3000000.0,-556000000.0,-556000000.0,,-556000000.0,,2871000000.0,3575000000.0,-248000000.0,-316000000.0,1091000000.0,2871000000.0,704000000.0,136000000.0,0.0,873000000.0,-169000000.0,-384000000.0,-553000000.0,3575000000.0,107500000.0,107500000.0,107500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3YTD,2017-01-29,2017-10-28,,-5.23,-5.21,259000000.0,-5.21,29000000.0,-59000000.0,-561000000.0,-561000000.0,,-561000000.0,,9445000000.0,12052000000.0,-540000000.0,-1437000000.0,3435000000.0,9445000000.0,2607000000.0,387000000.0,-14000000.0,2286000000.0,321000000.0,-941000000.0,-620000000.0,12052000000.0,107500000.0,107500000.0,107500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3TTM,2016-10-30,2017-10-28,,-10.91,-10.89,356000000.0,-10.89,438000000.0,-272000000.0,-1168000000.0,-1168000000.0,,-1168000000.0,,14210000000.0,18104000000.0,-527000000.0,-1518000000.0,5014000000.0,14210000000.0,3894000000.0,502000000.0,-15000000.0,4290000000.0,-396000000.0,-1044000000.0,-1440000000.0,18104000000.0,107500000.0,107500000.0,107500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2,2017-04-30,2017-07-29,2018-09-13 16:47:29+00:00,-2.34,-2.33,83000000.0,-2.33,5000000.0,10000000.0,-250000000.0,-250000000.0,,-250000000.0,,3306000000.0,4278000000.0,-246000000.0,-380000000.0,1123000000.0,3306000000.0,972000000.0,123000000.0,-12000000.0,831000000.0,141000000.0,-381000000.0,-240000000.0,4278000000.0,106800000.0,107300000.0,107300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2YTD,2017-01-29,2017-07-29,,-0.06,-0.04,170000000.0,-0.04,20000000.0,-62000000.0,-5000000.0,-5000000.0,,-5000000.0,,6574000000.0,8477000000.0,-292000000.0,-1121000000.0,2344000000.0,6574000000.0,1903000000.0,251000000.0,-14000000.0,1413000000.0,490000000.0,-557000000.0,-67000000.0,8477000000.0,106800000.0,107300000.0,107300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2TTM,2016-07-31,2017-07-29,,-12.73,-12.71,358000000.0,-12.71,432000000.0,-264000000.0,-1360000000.0,-1360000000.0,,-1360000000.0,,15406000000.0,19558000000.0,-279000000.0,-1253000000.0,5466000000.0,15406000000.0,4152000000.0,471000000.0,-23000000.0,5003000000.0,-851000000.0,-773000000.0,-1624000000.0,19558000000.0,106800000.0,107300000.0,107300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q1,2017-01-29,2017-04-29,2018-05-31 06:13:22+00:00,2.28,2.29,87000000.0,2.29,15000000.0,-72000000.0,245000000.0,245000000.0,,245000000.0,,3268000000.0,4199000000.0,-46000000.0,-741000000.0,1221000000.0,3268000000.0,931000000.0,128000000.0,-2000000.0,582000000.0,349000000.0,-176000000.0,173000000.0,4199000000.0,107500000.0,107200000.0,107200000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q1TTM,2016-05-01,2017-04-29,,-14.09,-14.08,367000000.0,-14.08,434000000.0,-261000000.0,-1505000000.0,-1505000000.0,,-1505000000.0,,16503000000.0,20943000000.0,-34000000.0,-927000000.0,5827000000.0,16503000000.0,4440000000.0,447000000.0,-24000000.0,5701000000.0,-1261000000.0,-505000000.0,-1766000000.0,20943000000.0,107500000.0,107200000.0,107200000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3,2018-08-05,2018-11-03,2018-12-13 16:41:43+00:00,-8.72,-8.72,65000000.0,-8.72,236000000.0,-40000000.0,-950000000.0,-950000000.0,,-950000000.0,,2315000000.0,2742000000.0,-168000000.0,-76000000.0,856000000.0,2315000000.0,427000000.0,178000000.0,10000000.0,1081000000.0,-654000000.0,-336000000.0,-990000000.0,2742000000.0,108900000.0,109000000.0,109000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3YTD,2018-02-04,2018-11-03,,-17.33,-17.33,198000000.0,-17.33,327000000.0,-50000000.0,-1882000000.0,-1882000000.0,,-1882000000.0,,7081000000.0,8815000000.0,-340000000.0,-344000000.0,2626000000.0,7081000000.0,1734000000.0,532000000.0,13000000.0,2807000000.0,-1073000000.0,-859000000.0,-1932000000.0,8815000000.0,108900000.0,109000000.0,109000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3TTM,2017-10-29,2018-11-03,,-15.67,-15.69,271000000.0,-15.69,440000000.0,-589000000.0,-1704000000.0,-1704000000.0,,-1704000000.0,,10811000000.0,13465000000.0,200000000.0,-555000000.0,4322000000.0,10811000000.0,2654000000.0,684000000.0,15000000.0,4478000000.0,-1824000000.0,-469000000.0,-2293000000.0,13465000000.0,108900000.0,109000000.0,109000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2YTD,2018-02-04,2018-08-04,,-8.61,-8.61,133000000.0,-8.61,91000000.0,-10000000.0,-932000000.0,-932000000.0,,-932000000.0,,4766000000.0,6073000000.0,-172000000.0,-268000000.0,1770000000.0,4766000000.0,1307000000.0,354000000.0,3000000.0,1726000000.0,-419000000.0,-523000000.0,-942000000.0,6073000000.0,108500000.0,108500000.0,108500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2TTM,2017-07-30,2018-08-04,,-12.12,-12.14,295000000.0,-12.14,213000000.0,-546000000.0,-1310000000.0,-1310000000.0,,-1310000000.0,,11367000000.0,14298000000.0,120000000.0,-795000000.0,4557000000.0,11367000000.0,2931000000.0,642000000.0,5000000.0,4270000000.0,-1339000000.0,-517000000.0,-1856000000.0,14298000000.0,108500000.0,108500000.0,108500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2,2018-05-06,2018-08-04,2018-09-13 16:47:29+00:00,-4.68,-4.68,66000000.0,-4.68,77000000.0,-19000000.0,-508000000.0,-508000000.0,,-508000000.0,,2480000000.0,3182000000.0,-139000000.0,-103000000.0,864000000.0,2480000000.0,702000000.0,188000000.0,2000000.0,904000000.0,-202000000.0,-325000000.0,-527000000.0,3182000000.0,108500000.0,108500000.0,108500000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q1TTM,2017-04-30,2018-05-05,,-9.78,-9.79,312000000.0,-9.79,141000000.0,-517000000.0,-1052000000.0,-1052000000.0,,-1052000000.0,,12193000000.0,15394000000.0,13000000.0,-1072000000.0,4816000000.0,12193000000.0,3201000000.0,577000000.0,-9000000.0,4197000000.0,-996000000.0,-573000000.0,-1569000000.0,15394000000.0,107900000.0,108000000.0,108000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q1,2018-02-04,2018-05-05,2018-05-31 06:13:22+00:00,-3.93,-3.93,67000000.0,-3.93,14000000.0,9000000.0,-424000000.0,-424000000.0,,-424000000.0,,2286000000.0,2891000000.0,-33000000.0,-165000000.0,906000000.0,2286000000.0,605000000.0,166000000.0,1000000.0,822000000.0,-217000000.0,-198000000.0,-415000000.0,2891000000.0,107900000.0,108000000.0,108000000.0
