company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q1TTM,2016-04-01,2017-03-31,,7452000.0,180152000.0,572113000.0,,-4468000.0,-8902000.0,894088000.0,197769000.0,-1228457000.0,1019232000.0,197769000.0,-1228457000.0,1019232000.0,-11456000.0,480386000.0,480386000.0,,-28799000.0,,19620000.0,,-300539000.0,-645008000.0,-1245796000.0,-370431000.0,-16447000.0,642727000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 08:36:49+00:00,,,489861000.0,,-6418000.0,,360045000.0,4652000.0,-913316000.0,959763000.0,4652000.0,-913316000.0,959763000.0,51099000.0,499591000.0,499591000.0,,-23271000.0,,3701000.0,,-239409000.0,-461777000.0,-898455000.0,-114000000.0,-1984000.0,443215000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q3,2018-07-01,2018-09-30,,-10032000.0,-104249000.0,164311000.0,,89073000.0,,-185804000.0,-268589000.0,-234220000.0,563961000.0,-268589000.0,-234220000.0,563961000.0,61152000.0,319885000.0,319885000.0,,-9308000.0,,1707000.0,,-76095000.0,-202235000.0,-218506000.0,-7000000.0,310000.0,184814000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 08:36:13+00:00,10032000.0,104249000.0,325550000.0,,-95491000.0,,545849000.0,273241000.0,-679096000.0,395802000.0,273241000.0,-679096000.0,395802000.0,-10053000.0,179706000.0,179706000.0,,-13963000.0,,1994000.0,,-163314000.0,-259542000.0,-679949000.0,-107000000.0,-2294000.0,258401000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q4,2019-10-01,2019-12-31,,,,163339000.0,,-105364000.0,692000.0,351482000.0,157430000.0,-298964000.0,121965000.0,157430000.0,-298964000.0,121965000.0,-19569000.0,68854000.0,68854000.0,,-4864000.0,,35170000.0,,-97899000.0,-198608000.0,-333564000.0,-96975000.0,130000.0,198038000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 08:37:06+00:00,,,664140000.0,,-252172000.0,692000.0,1195463000.0,178768000.0,-1130977000.0,956726000.0,178768000.0,-1130977000.0,956726000.0,4517000.0,557813000.0,557813000.0,,-13055000.0,,63617000.0,,-352387000.0,-722181000.0,-1191447000.0,-665000000.0,,719034000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 08:36:49+00:00,,,500801000.0,,-146808000.0,,843981000.0,21338000.0,-832013000.0,834761000.0,21338000.0,-832013000.0,834761000.0,24086000.0,488959000.0,488959000.0,,-8191000.0,,28447000.0,,-254488000.0,-523573000.0,-857883000.0,-568025000.0,-130000.0,520996000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q3,2019-07-01,2019-09-30,,-10788000.0,-114717000.0,168616000.0,,6218000.0,,-66316000.0,-156248000.0,-304375000.0,488827000.0,-156248000.0,-304375000.0,488827000.0,28204000.0,317149000.0,317149000.0,,-3156000.0,,13544000.0,,-81137000.0,-213079000.0,-316482000.0,-11025000.0,2230000.0,211642000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 08:36:13+00:00,10788000.0,114717000.0,332185000.0,,-153026000.0,,910297000.0,177586000.0,-527638000.0,345934000.0,177586000.0,-527638000.0,345934000.0,-4118000.0,171810000.0,171810000.0,,-5035000.0,,14903000.0,,-173351000.0,-310494000.0,-541401000.0,-557000000.0,-2360000.0,309354000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q2,2019-04-01,2019-06-30,,10788000.0,114717000.0,164384000.0,,-134980000.0,,240323000.0,96162000.0,-273125000.0,172502000.0,96162000.0,-273125000.0,172502000.0,-4461000.0,149019000.0,149019000.0,,-5921000.0,,9054000.0,,-92454000.0,-130876000.0,-281609000.0,-52000000.0,293000.0,130306000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 08:36:34+00:00,,,167801000.0,,-18046000.0,,669974000.0,81424000.0,-254513000.0,173432000.0,81424000.0,-254513000.0,173432000.0,343000.0,22791000.0,22791000.0,,886000.0,,5849000.0,,-80897000.0,-179618000.0,-259792000.0,-505000000.0,-2653000.0,179048000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,669507000.0,,-257117000.0,692000.0,1277179000.0,307732000.0,-1217624000.0,966922000.0,307732000.0,-1217624000.0,966922000.0,57030000.0,569888000.0,569888000.0,,-15356000.0,,57193000.0,,-357747000.0,-738221000.0,-1271669000.0,-613365000.0,973000.0,735073000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 08:36:34+00:00,,,173168000.0,,-22991000.0,,751690000.0,210388000.0,-341160000.0,183628000.0,210388000.0,-341160000.0,183628000.0,52856000.0,34866000.0,34866000.0,,-1415000.0,,-575000.0,,-86257000.0,-195658000.0,-340014000.0,-453365000.0,-1680000.0,195087000.0,
