company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 14:44:47+00:00,-1207000000.0,113000000.0,30000000.0,-39000000.0,-399000000.0,5000000.0,1517000000.0,679000000.0,-1302000000.0,-15000000.0,679000000.0,-1302000000.0,-15000000.0,-677000000.0,215000000.0,215000000.0,56000000.0,,-14000000.0,,-17000000.0,,-111000000.0,-817000000.0,-9000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1207000000.0,221000000.0,30000000.0,-97000000.0,138000000.0,9000000.0,2432000000.0,596000000.0,-1469000000.0,1014000000.0,596000000.0,-1469000000.0,1014000000.0,44000000.0,520000000.0,520000000.0,135000000.0,-27000000.0,-18000000.0,,-60000000.0,,-290000000.0,-1749000000.0,-9000000.0,,16000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2,2015-04-01,2015-06-30,,-1000000.0,62000000.0,9000000.0,-1000000.0,43000000.0,2000000.0,533000000.0,-207000000.0,-56000000.0,272000000.0,-207000000.0,-56000000.0,272000000.0,8000000.0,153000000.0,153000000.0,14000000.0,,-5000000.0,,-8000000.0,,-59000000.0,-729000000.0,-5000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:04:45+00:00,-1206000000.0,51000000.0,21000000.0,-38000000.0,-442000000.0,3000000.0,984000000.0,886000000.0,-1246000000.0,-287000000.0,886000000.0,-1246000000.0,-287000000.0,-685000000.0,62000000.0,62000000.0,42000000.0,,-9000000.0,,-9000000.0,,-52000000.0,-88000000.0,-4000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1939000000.0,206000000.0,43000000.0,-97000000.0,248000000.0,13000000.0,3436000000.0,1184000000.0,-2194000000.0,1120000000.0,1184000000.0,-2194000000.0,1120000000.0,13000000.0,494000000.0,494000000.0,172000000.0,-27000000.0,-18000000.0,,-63000000.0,,-296000000.0,-2171000000.0,-4000000.0,,16000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 15:36:12+00:00,0.0,247000000.0,,,-1056000000.0,14000000.0,1380000000.0,-638000000.0,633000000.0,-134000000.0,-638000000.0,633000000.0,-134000000.0,-169000000.0,583000000.0,583000000.0,92000000.0,42000000.0,1096000000.0,-30000000.0,-80000000.0,0.0,-473000000.0,-1986000000.0,-8000000.0,,10000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q4,2016-10-01,2016-12-31,,,59000000.0,,11000000.0,-699000000.0,5000000.0,-160000000.0,-310000000.0,861000000.0,-510000000.0,-310000000.0,861000000.0,-510000000.0,22000000.0,93000000.0,93000000.0,37000000.0,42000000.0,1086000000.0,-30000000.0,-37000000.0,,-229000000.0,-160000000.0,,,4000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 15:02:02+00:00,,188000000.0,,-11000000.0,-357000000.0,9000000.0,1540000000.0,-328000000.0,-228000000.0,376000000.0,-328000000.0,-228000000.0,376000000.0,-191000000.0,490000000.0,490000000.0,55000000.0,,10000000.0,,-43000000.0,,-244000000.0,-1826000000.0,-8000000.0,,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3TTM,2015-10-01,2016-09-30,,,251000000.0,,-22000000.0,108000000.0,12000000.0,1506000000.0,-533000000.0,-402000000.0,1017000000.0,-533000000.0,-402000000.0,1017000000.0,60000000.0,576000000.0,576000000.0,82000000.0,-58000000.0,-4000000.0,,-70000000.0,11000000.0,-422000000.0,-1915000000.0,-8000000.0,,13000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3,2016-07-01,2016-09-30,,,63000000.0,,-7000000.0,12000000.0,3000000.0,1066000000.0,-47000000.0,-103000000.0,313000000.0,-47000000.0,-103000000.0,313000000.0,156000000.0,206000000.0,206000000.0,32000000.0,,-3000000.0,,-17000000.0,,-101000000.0,-1099000000.0,,,1000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 14:37:36+00:00,,125000000.0,,-4000000.0,-369000000.0,6000000.0,474000000.0,-281000000.0,-125000000.0,63000000.0,-281000000.0,-125000000.0,63000000.0,-347000000.0,284000000.0,284000000.0,23000000.0,,13000000.0,,-26000000.0,,-143000000.0,-727000000.0,-8000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2TTM,2015-07-01,2016-06-30,,,249000000.0,3000000.0,-27000000.0,147000000.0,12000000.0,392000000.0,-554000000.0,-371000000.0,1034000000.0,-554000000.0,-371000000.0,1034000000.0,82000000.0,530000000.0,530000000.0,108000000.0,-58000000.0,,,-57000000.0,,-386000000.0,-835000000.0,-8000000.0,,12000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2,2016-04-01,2016-06-30,,,65000000.0,,-4000000.0,213000000.0,5000000.0,-244000000.0,-277000000.0,-77000000.0,471000000.0,-277000000.0,-77000000.0,471000000.0,113000000.0,185000000.0,185000000.0,8000000.0,,14000000.0,,-18000000.0,,-92000000.0,-16000000.0,-4000000.0,,1000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:07:18+00:00,,60000000.0,,0.0,-582000000.0,1000000.0,718000000.0,-4000000.0,-48000000.0,-408000000.0,-4000000.0,-48000000.0,-408000000.0,-460000000.0,99000000.0,99000000.0,15000000.0,,-1000000.0,,-8000000.0,,-51000000.0,-711000000.0,-4000000.0,,4000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1000000.0,246000000.0,12000000.0,-24000000.0,-23000000.0,9000000.0,1169000000.0,-484000000.0,-350000000.0,835000000.0,-484000000.0,-350000000.0,835000000.0,-23000000.0,498000000.0,498000000.0,114000000.0,-58000000.0,-19000000.0,,-47000000.0,,-353000000.0,-1548000000.0,-9000000.0,,11000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 13:05:42+00:00,0.0,247000000.0,,,-1013000000.0,9000000.0,1149000000.0,-400000000.0,496000000.0,-251000000.0,-400000000.0,496000000.0,-251000000.0,-141000000.0,428000000.0,428000000.0,87000000.0,27000000.0,986000000.0,14000000.0,-93000000.0,0.0,-498000000.0,-1153000000.0,-339000000.0,0.0,8000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q4,2017-10-01,2017-12-31,,,64000000.0,,-16000000.0,-11000000.0,1000000.0,35000000.0,,32000000.0,19000000.0,,32000000.0,19000000.0,49000000.0,-61000000.0,-61000000.0,27000000.0,27000000.0,248000000.0,14000000.0,-25000000.0,,-216000000.0,-38000000.0,,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 14:49:42+00:00,0.0,183000000.0,,16000000.0,-1002000000.0,8000000.0,1114000000.0,-400000000.0,464000000.0,-270000000.0,-400000000.0,464000000.0,-270000000.0,-190000000.0,489000000.0,489000000.0,60000000.0,,738000000.0,,-68000000.0,0.0,-282000000.0,-1115000000.0,-339000000.0,,8000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3TTM,2016-10-01,2017-09-30,,,242000000.0,,27000000.0,-1701000000.0,13000000.0,954000000.0,-710000000.0,1325000000.0,-780000000.0,-710000000.0,1325000000.0,-780000000.0,-168000000.0,582000000.0,582000000.0,97000000.0,42000000.0,1824000000.0,-30000000.0,-105000000.0,,-511000000.0,-1275000000.0,-339000000.0,,12000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3,2017-07-01,2017-09-30,,,63000000.0,,5000000.0,-87000000.0,,-199000000.0,-289000000.0,152000000.0,205000000.0,-289000000.0,152000000.0,205000000.0,73000000.0,208000000.0,208000000.0,21000000.0,,231000000.0,,-31000000.0,,-82000000.0,3000000.0,-62000000.0,,3000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 13:29:18+00:00,0.0,120000000.0,,11000000.0,-915000000.0,8000000.0,1313000000.0,-111000000.0,312000000.0,-475000000.0,-111000000.0,312000000.0,-475000000.0,-263000000.0,281000000.0,281000000.0,39000000.0,,507000000.0,,-37000000.0,0.0,-200000000.0,-1118000000.0,-277000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2TTM,2016-07-01,2017-06-30,,,242000000.0,,15000000.0,-1602000000.0,16000000.0,2219000000.0,-468000000.0,1070000000.0,-672000000.0,-468000000.0,1070000000.0,-672000000.0,-85000000.0,580000000.0,580000000.0,108000000.0,42000000.0,1590000000.0,-30000000.0,-91000000.0,,-530000000.0,-2377000000.0,-277000000.0,,10000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2,2017-04-01,2017-06-30,,,61000000.0,,7000000.0,-142000000.0,1000000.0,958000000.0,-310000000.0,159000000.0,102000000.0,-310000000.0,159000000.0,102000000.0,-42000000.0,148000000.0,148000000.0,35000000.0,,250000000.0,,-24000000.0,,-93000000.0,-1101000000.0,-144000000.0,,2000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 13:12:59+00:00,,59000000.0,,4000000.0,-773000000.0,7000000.0,355000000.0,199000000.0,153000000.0,-577000000.0,199000000.0,153000000.0,-577000000.0,-221000000.0,133000000.0,133000000.0,4000000.0,,257000000.0,,-13000000.0,,-107000000.0,-17000000.0,-133000000.0,0.0,3000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q1TTM,2016-04-01,2017-03-31,,,246000000.0,,4000000.0,-1247000000.0,20000000.0,1017000000.0,-435000000.0,834000000.0,-303000000.0,-435000000.0,834000000.0,-303000000.0,70000000.0,617000000.0,617000000.0,81000000.0,42000000.0,1354000000.0,-30000000.0,-85000000.0,,-529000000.0,-1292000000.0,-137000000.0,,9000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 13:05:42+00:00,-3912000000.0,425000000.0,,,-498000000.0,1000000.0,4082000000.0,3533000000.0,-3843000000.0,571000000.0,3533000000.0,-3843000000.0,571000000.0,224000000.0,528000000.0,528000000.0,116000000.0,-14000000.0,486000000.0,-37000000.0,-60000000.0,-25000000.0,-462000000.0,-472000000.0,-4000000.0,34000000.0,36000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q4,2018-10-01,2018-12-31,,,120000000.0,,,559000000.0,,,-369000000.0,-124000000.0,803000000.0,-369000000.0,-124000000.0,803000000.0,305000000.0,75000000.0,75000000.0,49000000.0,-14000000.0,,-5000000.0,-42000000.0,,-157000000.0,-313000000.0,,24000000.0,9000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 13:49:19+00:00,-3912000000.0,305000000.0,,,-1057000000.0,1000000.0,4082000000.0,3902000000.0,-3719000000.0,-232000000.0,3902000000.0,-3719000000.0,-232000000.0,-81000000.0,453000000.0,453000000.0,67000000.0,0.0,486000000.0,-32000000.0,-18000000.0,-25000000.0,-305000000.0,-159000000.0,-4000000.0,10000000.0,27000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3TTM,2017-10-01,2018-09-30,,-3912000000.0,369000000.0,,-16000000.0,-1068000000.0,2000000.0,4117000000.0,3902000000.0,-3687000000.0,-213000000.0,3902000000.0,-3687000000.0,-213000000.0,-32000000.0,392000000.0,392000000.0,94000000.0,27000000.0,734000000.0,-18000000.0,-43000000.0,-25000000.0,-521000000.0,-197000000.0,-4000000.0,10000000.0,27000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3,2018-07-01,2018-09-30,,-5000000.0,127000000.0,,,-56000000.0,,-201000000.0,-260000000.0,73000000.0,260000000.0,-260000000.0,73000000.0,260000000.0,47000000.0,193000000.0,193000000.0,-4000000.0,,151000000.0,-26000000.0,-12000000.0,,-105000000.0,-47000000.0,,10000000.0,22000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-29 16:22:08+00:00,-3907000000.0,178000000.0,,,-1001000000.0,1000000.0,4283000000.0,4162000000.0,-3792000000.0,-492000000.0,4162000000.0,-3792000000.0,-492000000.0,-128000000.0,260000000.0,260000000.0,71000000.0,0.0,335000000.0,-6000000.0,-6000000.0,-25000000.0,-200000000.0,-112000000.0,-4000000.0,0.0,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2TTM,2017-07-01,2018-06-30,,-3907000000.0,305000000.0,,-11000000.0,-1099000000.0,2000000.0,4119000000.0,3873000000.0,-3608000000.0,-268000000.0,3873000000.0,-3608000000.0,-268000000.0,-6000000.0,407000000.0,407000000.0,119000000.0,27000000.0,814000000.0,8000000.0,-62000000.0,-25000000.0,-498000000.0,-147000000.0,-66000000.0,,8000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2,2018-04-01,2018-06-30,,-3907000000.0,113000000.0,,,-34000000.0,1000000.0,1785000000.0,1707000000.0,-3850000000.0,259000000.0,1707000000.0,-3850000000.0,259000000.0,-1904000000.0,147000000.0,147000000.0,33000000.0,,160000000.0,-20000000.0,-6000000.0,,-108000000.0,-70000000.0,-3000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 10:49:56+00:00,,65000000.0,,,-967000000.0,0.0,2498000000.0,2455000000.0,58000000.0,-751000000.0,2455000000.0,58000000.0,-751000000.0,1776000000.0,113000000.0,113000000.0,38000000.0,0.0,175000000.0,14000000.0,0.0,-25000000.0,-92000000.0,-42000000.0,-1000000.0,0.0,0.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q1TTM,2017-04-01,2018-03-31,,,253000000.0,,-4000000.0,-1207000000.0,2000000.0,3292000000.0,1856000000.0,401000000.0,-425000000.0,1856000000.0,401000000.0,-425000000.0,1856000000.0,408000000.0,408000000.0,121000000.0,27000000.0,904000000.0,28000000.0,-80000000.0,-25000000.0,-483000000.0,-1178000000.0,-207000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q4,2019-10-01,2019-12-31,,,124000000.0,,,668000000.0,1000000.0,2085000000.0,-541000000.0,-158000000.0,962000000.0,-541000000.0,-158000000.0,962000000.0,265000000.0,116000000.0,116000000.0,54000000.0,-16000000.0,8000000.0,2000000.0,-65000000.0,,-190000000.0,-2541000000.0,-5000000.0,2000000.0,22000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 13:05:42+00:00,-11000000.0,490000000.0,,,-46000000.0,10000000.0,2216000000.0,-786000000.0,-374000000.0,1163000000.0,-786000000.0,-374000000.0,1163000000.0,4000000.0,625000000.0,625000000.0,94000000.0,-31000000.0,7000000.0,1000000.0,-101000000.0,0.0,-432000000.0,-2873000000.0,-7000000.0,23000000.0,39000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3TTM,2018-10-01,2019-09-30,,-11000000.0,486000000.0,,,-155000000.0,9000000.0,131000000.0,-614000000.0,-340000000.0,1004000000.0,-614000000.0,-340000000.0,1004000000.0,44000000.0,584000000.0,584000000.0,89000000.0,-29000000.0,-1000000.0,-6000000.0,-78000000.0,,-399000000.0,-645000000.0,-2000000.0,45000000.0,26000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3,2019-07-01,2019-09-30,,-11000000.0,121000000.0,,,78000000.0,3000000.0,-304000000.0,-344000000.0,-79000000.0,428000000.0,-344000000.0,-79000000.0,428000000.0,4000000.0,204000000.0,204000000.0,25000000.0,-1000000.0,-1000000.0,-1000000.0,-25000000.0,,-88000000.0,-17000000.0,,15000000.0,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 13:49:19+00:00,-11000000.0,366000000.0,,,-714000000.0,9000000.0,131000000.0,-245000000.0,-216000000.0,201000000.0,-245000000.0,-216000000.0,201000000.0,-261000000.0,509000000.0,509000000.0,40000000.0,-15000000.0,-1000000.0,-1000000.0,-36000000.0,0.0,-242000000.0,-332000000.0,-2000000.0,21000000.0,17000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-27 13:21:45+00:00,,245000000.0,,,-792000000.0,6000000.0,435000000.0,99000000.0,-137000000.0,-227000000.0,99000000.0,-137000000.0,-227000000.0,-265000000.0,305000000.0,305000000.0,15000000.0,-14000000.0,,,-11000000.0,,-154000000.0,-315000000.0,-2000000.0,6000000.0,11000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2TTM,2018-07-01,2019-06-30,,-5000000.0,492000000.0,,,-289000000.0,6000000.0,234000000.0,-530000000.0,-188000000.0,836000000.0,-530000000.0,-188000000.0,836000000.0,87000000.0,573000000.0,573000000.0,60000000.0,-28000000.0,151000000.0,-31000000.0,-65000000.0,,-416000000.0,-675000000.0,-2000000.0,40000000.0,42000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2,2019-04-01,2019-06-30,,,123000000.0,,,137000000.0,4000000.0,-296000000.0,-318000000.0,-73000000.0,439000000.0,-318000000.0,-73000000.0,439000000.0,46000000.0,174000000.0,174000000.0,5000000.0,,,-2000000.0,-2000000.0,,-79000000.0,-23000000.0,-1000000.0,,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 14:04:39+00:00,,122000000.0,,,-929000000.0,2000000.0,731000000.0,417000000.0,-64000000.0,-666000000.0,417000000.0,-64000000.0,-666000000.0,-311000000.0,131000000.0,131000000.0,10000000.0,-14000000.0,,2000000.0,-9000000.0,,-75000000.0,-292000000.0,-1000000.0,6000000.0,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q1TTM,2018-04-01,2019-03-31,,-3912000000.0,482000000.0,,,-460000000.0,3000000.0,2315000000.0,1495000000.0,-3965000000.0,656000000.0,1495000000.0,-3965000000.0,656000000.0,-1863000000.0,546000000.0,546000000.0,88000000.0,-28000000.0,311000000.0,-49000000.0,-69000000.0,,-445000000.0,-722000000.0,-4000000.0,40000000.0,41000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2TTM,2019-07-01,2020-06-30,,-11000000.0,484000000.0,,,-80000000.0,7000000.0,2086000000.0,-689000000.0,-421000000.0,1152000000.0,-689000000.0,-421000000.0,1152000000.0,43000000.0,575000000.0,575000000.0,173000000.0,-18000000.0,7000000.0,1000000.0,-102000000.0,,-477000000.0,-2599000000.0,-63000000.0,32000000.0,28000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2,2020-04-01,2020-06-30,,,117000000.0,,,77000000.0,,-660000000.0,-686000000.0,-88000000.0,369000000.0,-686000000.0,-88000000.0,369000000.0,-384000000.0,141000000.0,141000000.0,34000000.0,,,21000000.0,-1000000.0,,-89000000.0,-24000000.0,-1000000.0,1000000.0,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-27 13:21:45+00:00,,239000000.0,,,-826000000.0,3000000.0,305000000.0,196000000.0,-184000000.0,-238000000.0,196000000.0,-184000000.0,-238000000.0,-226000000.0,255000000.0,255000000.0,94000000.0,-1000000.0,,,-12000000.0,,-199000000.0,-41000000.0,-58000000.0,15000000.0,0.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q1TTM,2019-04-01,2020-03-31,,-11000000.0,490000000.0,,,-20000000.0,11000000.0,2450000000.0,-321000000.0,-406000000.0,1222000000.0,-321000000.0,-406000000.0,1222000000.0,473000000.0,608000000.0,608000000.0,144000000.0,-18000000.0,7000000.0,-22000000.0,-103000000.0,,-467000000.0,-2598000000.0,-63000000.0,31000000.0,34000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 14:04:39+00:00,,122000000.0,,,-903000000.0,3000000.0,965000000.0,882000000.0,-96000000.0,-607000000.0,882000000.0,-96000000.0,-607000000.0,158000000.0,114000000.0,114000000.0,60000000.0,-1000000.0,,-21000000.0,-11000000.0,,-110000000.0,-17000000.0,-57000000.0,14000000.0,0.0
