company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.22,3.24,221000000.0,3.23,,46000000.0,520000000.0,520000000.0,446000000.0,74000000.0,7407000000.0,8996000000.0,,-13000000.0,40000000.0,63000000.0,388000000.0,7407000000.0,1589000000.0,306000000.0,8000000.0,712000000.0,877000000.0,-311000000.0,566000000.0,8996000000.0,137900000.0,137900000.0,137900000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:04:45+00:00,0.32,0.32,51000000.0,0.32,,37000000.0,62000000.0,62000000.0,44000000.0,18000000.0,1660000000.0,1997000000.0,,-6000000.0,,20000000.0,98000000.0,1660000000.0,337000000.0,65000000.0,2000000.0,169000000.0,168000000.0,-69000000.0,99000000.0,1997000000.0,137700000.0,137700000.0,137700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.96,2.98,206000000.0,2.97,,47000000.0,494000000.0,494000000.0,410000000.0,84000000.0,7524000000.0,9101000000.0,,-14000000.0,40000000.0,97000000.0,392000000.0,7524000000.0,1577000000.0,294000000.0,7000000.0,735000000.0,842000000.0,-301000000.0,541000000.0,9101000000.0,137700000.0,137700000.0,137700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 15:36:12+00:00,3.58,3.58,247000000.0,3.56,,186000000.0,583000000.0,583000000.0,496000000.0,87000000.0,6623000000.0,8284000000.0,0.0,40000000.0,21000000.0,30000000.0,366000000.0,6623000000.0,1661000000.0,280000000.0,12000000.0,664000000.0,997000000.0,-228000000.0,769000000.0,8284000000.0,138530000.0,138530000.0,138530000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q4,2016-10-01,2016-12-31,,0.47,0.47,59000000.0,0.47,,35000000.0,93000000.0,93000000.0,65000000.0,28000000.0,1573000000.0,1923000000.0,,18000000.0,21000000.0,11000000.0,91000000.0,1573000000.0,350000000.0,62000000.0,4000000.0,182000000.0,168000000.0,-40000000.0,128000000.0,1923000000.0,138530000.0,138530000.0,138530000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 15:02:02+00:00,1.32,1.32,63000000.0,1.31,,48000000.0,206000000.0,206000000.0,183000000.0,23000000.0,1838000000.0,2326000000.0,,5000000.0,,20000000.0,90000000.0,1838000000.0,488000000.0,69000000.0,3000000.0,173000000.0,315000000.0,-61000000.0,254000000.0,2326000000.0,138700000.0,138700000.0,138700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.11,3.11,188000000.0,3.09,,151000000.0,490000000.0,490000000.0,431000000.0,59000000.0,5050000000.0,6361000000.0,,22000000.0,,19000000.0,275000000.0,5050000000.0,1311000000.0,218000000.0,8000000.0,482000000.0,829000000.0,-188000000.0,641000000.0,6361000000.0,138700000.0,138700000.0,138700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.59,3.59,251000000.0,3.56,,195000000.0,576000000.0,576000000.0,497000000.0,79000000.0,6679000000.0,8388000000.0,,16000000.0,26000000.0,28000000.0,374000000.0,6679000000.0,1709000000.0,286000000.0,11000000.0,679000000.0,1030000000.0,-259000000.0,771000000.0,8388000000.0,138700000.0,138700000.0,138700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 14:37:36+00:00,1.22,1.22,65000000.0,1.21,,65000000.0,185000000.0,185000000.0,169000000.0,16000000.0,1691000000.0,2142000000.0,,11000000.0,,-3000000.0,94000000.0,1691000000.0,451000000.0,58000000.0,2000000.0,156000000.0,295000000.0,-45000000.0,250000000.0,2142000000.0,138500000.0,138500000.0,138500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.79,1.79,125000000.0,1.78,,103000000.0,284000000.0,284000000.0,248000000.0,36000000.0,3212000000.0,4035000000.0,,17000000.0,,-1000000.0,185000000.0,3212000000.0,823000000.0,149000000.0,5000000.0,309000000.0,514000000.0,-127000000.0,387000000.0,4035000000.0,138500000.0,138500000.0,138500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.29,3.29,249000000.0,3.26,,195000000.0,530000000.0,530000000.0,455000000.0,75000000.0,6825000000.0,8522000000.0,,2000000.0,26000000.0,48000000.0,378000000.0,6825000000.0,1697000000.0,285000000.0,12000000.0,701000000.0,996000000.0,-271000000.0,725000000.0,8522000000.0,138500000.0,138500000.0,138500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:07:18+00:00,0.57,0.57,60000000.0,0.57,,38000000.0,99000000.0,99000000.0,79000000.0,20000000.0,1521000000.0,1893000000.0,,6000000.0,,2000000.0,91000000.0,1521000000.0,372000000.0,91000000.0,3000000.0,153000000.0,219000000.0,-82000000.0,137000000.0,1893000000.0,138100000.0,138100000.0,138100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.1,3.1,246000000.0,3.07,,179000000.0,498000000.0,498000000.0,428000000.0,70000000.0,6977000000.0,8658000000.0,,-8000000.0,26000000.0,48000000.0,383000000.0,6977000000.0,1681000000.0,305000000.0,12000000.0,703000000.0,978000000.0,-301000000.0,677000000.0,8658000000.0,138100000.0,138100000.0,138100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 13:05:42+00:00,2.39,2.39,247000000.0,2.38,0.0,401000000.0,428000000.0,428000000.0,323000000.0,105000000.0,7006000000.0,8698000000.0,0.0,49000000.0,3000000.0,51000000.0,367000000.0,7006000000.0,1692000000.0,259000000.0,15000000.0,668000000.0,1024000000.0,-195000000.0,829000000.0,8698000000.0,135290000.0,135290000.0,135290000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q4,2017-10-01,2017-12-31,,-0.65,-0.65,64000000.0,-0.65,,223000000.0,-61000000.0,-61000000.0,-89000000.0,28000000.0,1771000000.0,2168000000.0,,10000000.0,3000000.0,21000000.0,97000000.0,1771000000.0,397000000.0,65000000.0,5000000.0,185000000.0,212000000.0,-50000000.0,162000000.0,2168000000.0,135290000.0,135290000.0,135290000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3,2017-07-01,2017-09-30,2018-10-29 14:49:42+00:00,1.32,1.32,63000000.0,1.32,,79000000.0,208000000.0,208000000.0,177000000.0,31000000.0,1972000000.0,2468000000.0,0.0,19000000.0,,16000000.0,89000000.0,1972000000.0,496000000.0,64000000.0,4000000.0,168000000.0,328000000.0,-41000000.0,287000000.0,2468000000.0,134000000.0,134000000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.04,3.04,183000000.0,3.03,,178000000.0,489000000.0,489000000.0,412000000.0,77000000.0,5235000000.0,6530000000.0,,39000000.0,,30000000.0,270000000.0,5235000000.0,1295000000.0,194000000.0,10000000.0,483000000.0,812000000.0,-145000000.0,667000000.0,6530000000.0,134000000.0,134000000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.51,3.51,242000000.0,3.5,,213000000.0,582000000.0,582000000.0,477000000.0,105000000.0,6808000000.0,8453000000.0,,57000000.0,21000000.0,41000000.0,361000000.0,6808000000.0,1645000000.0,256000000.0,14000000.0,665000000.0,980000000.0,-185000000.0,795000000.0,8453000000.0,134000000.0,134000000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 13:29:18+00:00,0.95,0.95,61000000.0,0.94,,53000000.0,148000000.0,148000000.0,128000000.0,20000000.0,1732000000.0,2161000000.0,0.0,7000000.0,,18000000.0,91000000.0,1732000000.0,429000000.0,68000000.0,3000000.0,170000000.0,259000000.0,-58000000.0,201000000.0,2161000000.0,135300000.0,135300000.0,135300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.72,1.72,120000000.0,1.71,,99000000.0,281000000.0,281000000.0,235000000.0,46000000.0,3263000000.0,4062000000.0,,20000000.0,,14000000.0,181000000.0,3263000000.0,799000000.0,130000000.0,6000000.0,315000000.0,484000000.0,-104000000.0,380000000.0,4062000000.0,135300000.0,135300000.0,135300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.51,3.51,242000000.0,3.49,,182000000.0,580000000.0,580000000.0,483000000.0,97000000.0,6674000000.0,8311000000.0,,43000000.0,21000000.0,45000000.0,362000000.0,6674000000.0,1637000000.0,261000000.0,13000000.0,670000000.0,967000000.0,-205000000.0,762000000.0,8311000000.0,135300000.0,135300000.0,135300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 13:12:59+00:00,0.77,0.77,59000000.0,0.77,,46000000.0,133000000.0,133000000.0,107000000.0,26000000.0,1531000000.0,1901000000.0,,13000000.0,,-4000000.0,90000000.0,1531000000.0,370000000.0,62000000.0,3000000.0,145000000.0,225000000.0,-46000000.0,179000000.0,1901000000.0,139000000.0,139000000.0,139000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.78,3.78,246000000.0,3.76,,194000000.0,617000000.0,617000000.0,524000000.0,93000000.0,6633000000.0,8292000000.0,,47000000.0,21000000.0,24000000.0,365000000.0,6633000000.0,1659000000.0,251000000.0,12000000.0,656000000.0,1003000000.0,-192000000.0,811000000.0,8292000000.0,139000000.0,139000000.0,139000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 13:05:42+00:00,3.28,3.28,425000000.0,3.28,0.0,216000000.0,528000000.0,528000000.0,439000000.0,89000000.0,9028000000.0,11151000000.0,4000000.0,7000000.0,0.0,44000000.0,558000000.0,9028000000.0,2123000000.0,384000000.0,21000000.0,1027000000.0,1096000000.0,-356000000.0,740000000.0,11151000000.0,133640000.0,133640000.0,133640000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q4,2018-10-01,2018-12-31,,0.39,0.39,120000000.0,0.39,,20000000.0,75000000.0,75000000.0,53000000.0,22000000.0,2224000000.0,2734000000.0,1000000.0,-26000000.0,,16000000.0,156000000.0,2224000000.0,510000000.0,102000000.0,4000000.0,292000000.0,218000000.0,-124000000.0,94000000.0,2734000000.0,133640000.0,133640000.0,133640000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 13:49:19+00:00,1.23,1.23,127000000.0,1.23,,102000000.0,193000000.0,193000000.0,164000000.0,29000000.0,2530000000.0,3174000000.0,2000000.0,27000000.0,,-1000000.0,153000000.0,2530000000.0,644000000.0,105000000.0,6000000.0,279000000.0,365000000.0,-72000000.0,293000000.0,3174000000.0,133700000.0,133700000.0,133700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.89,2.89,305000000.0,2.89,,196000000.0,453000000.0,453000000.0,386000000.0,67000000.0,6804000000.0,8417000000.0,3000000.0,33000000.0,,28000000.0,402000000.0,6804000000.0,1613000000.0,282000000.0,17000000.0,735000000.0,878000000.0,-232000000.0,646000000.0,8417000000.0,133700000.0,133700000.0,133700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.24,2.24,369000000.0,2.24,,419000000.0,392000000.0,392000000.0,297000000.0,95000000.0,8575000000.0,10585000000.0,3000000.0,43000000.0,3000000.0,49000000.0,499000000.0,8575000000.0,2010000000.0,347000000.0,22000000.0,920000000.0,1090000000.0,-282000000.0,808000000.0,10585000000.0,133700000.0,133700000.0,133700000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 16:22:08+00:00,0.99,0.99,113000000.0,0.99,,55000000.0,147000000.0,147000000.0,132000000.0,15000000.0,2466000000.0,3046000000.0,1000000.0,7000000.0,,16000000.0,159000000.0,2466000000.0,580000000.0,103000000.0,5000000.0,288000000.0,292000000.0,-91000000.0,201000000.0,3046000000.0,133300000.0,133300000.0,133300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.66,1.66,178000000.0,1.66,,94000000.0,260000000.0,260000000.0,222000000.0,38000000.0,4274000000.0,5243000000.0,1000000.0,6000000.0,,29000000.0,249000000.0,4274000000.0,969000000.0,177000000.0,11000000.0,456000000.0,513000000.0,-160000000.0,353000000.0,5243000000.0,133300000.0,133300000.0,133300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.33,2.33,305000000.0,2.33,,396000000.0,407000000.0,407000000.0,310000000.0,97000000.0,8017000000.0,9879000000.0,1000000.0,35000000.0,3000000.0,66000000.0,435000000.0,8017000000.0,1862000000.0,306000000.0,20000000.0,809000000.0,1053000000.0,-251000000.0,802000000.0,9879000000.0,133300000.0,133300000.0,133300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 10:49:56+00:00,0.67,0.67,65000000.0,0.67,,39000000.0,113000000.0,113000000.0,90000000.0,23000000.0,1808000000.0,2197000000.0,0.0,-1000000.0,,13000000.0,90000000.0,1808000000.0,389000000.0,74000000.0,6000000.0,168000000.0,221000000.0,-69000000.0,152000000.0,2197000000.0,134300000.0,134300000.0,134300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.29,2.29,253000000.0,2.28,,394000000.0,408000000.0,408000000.0,306000000.0,102000000.0,7283000000.0,8994000000.0,,35000000.0,3000000.0,68000000.0,367000000.0,7283000000.0,1711000000.0,271000000.0,18000000.0,691000000.0,1020000000.0,-218000000.0,802000000.0,8994000000.0,134300000.0,134300000.0,134300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q4,2019-10-01,2019-12-31,,1.67,0.65,124000000.0,0.63,25000000.0,-24000000.0,116000000.0,116000000.0,87000000.0,29000000.0,2267000000.0,2791000000.0,1000000.0,-4000000.0,,15000000.0,161000000.0,2267000000.0,524000000.0,109000000.0,5000000.0,325000000.0,199000000.0,-108000000.0,91000000.0,2791000000.0,133890000.0,133890000.0,133890000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 13:05:42+00:00,3.81,3.81,490000000.0,3.78,25000000.0,166000000.0,625000000.0,625000000.0,510000000.0,115000000.0,9349000000.0,11665000000.0,5000000.0,-22000000.0,0.0,-26000000.0,631000000.0,9349000000.0,2316000000.0,405000000.0,17000000.0,1120000000.0,1196000000.0,-410000000.0,786000000.0,11665000000.0,133890000.0,133890000.0,133890000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.14,3.16,366000000.0,3.15,,190000000.0,509000000.0,509000000.0,423000000.0,86000000.0,7082000000.0,8874000000.0,4000000.0,-18000000.0,,-41000000.0,470000000.0,7082000000.0,1792000000.0,296000000.0,12000000.0,795000000.0,997000000.0,-302000000.0,695000000.0,8874000000.0,133900000.0,133900000.0,133900000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.53,3.55,486000000.0,3.54,,210000000.0,584000000.0,584000000.0,476000000.0,108000000.0,9306000000.0,11608000000.0,5000000.0,-44000000.0,,-25000000.0,626000000.0,9306000000.0,2302000000.0,398000000.0,16000000.0,1087000000.0,1215000000.0,-426000000.0,789000000.0,11608000000.0,133900000.0,133900000.0,133900000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 13:49:19+00:00,1.37,1.37,121000000.0,1.36,,54000000.0,204000000.0,204000000.0,183000000.0,21000000.0,2455000000.0,3084000000.0,1000000.0,-5000000.0,,0.0,156000000.0,2455000000.0,629000000.0,95000000.0,5000000.0,277000000.0,352000000.0,-95000000.0,257000000.0,3084000000.0,133900000.0,133900000.0,133900000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2,2019-04-01,2019-06-30,2020-07-27 13:21:45+00:00,,1.02,123000000.0,1.02,,88000000.0,174000000.0,174000000.0,137000000.0,37000000.0,2417000000.0,3035000000.0,2000000.0,-30000000.0,,-45000000.0,157000000.0,2417000000.0,618000000.0,97000000.0,4000000.0,235000000.0,383000000.0,-123000000.0,260000000.0,3035000000.0,,134300000.0,134300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.77,1.79,245000000.0,1.79,,136000000.0,305000000.0,305000000.0,240000000.0,65000000.0,4627000000.0,5790000000.0,3000000.0,-13000000.0,,-41000000.0,314000000.0,4627000000.0,1163000000.0,201000000.0,7000000.0,518000000.0,645000000.0,-207000000.0,438000000.0,5790000000.0,,134300000.0,134300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.39,3.41,492000000.0,3.41,,258000000.0,573000000.0,573000000.0,457000000.0,116000000.0,9381000000.0,11698000000.0,6000000.0,-12000000.0,,-26000000.0,623000000.0,9381000000.0,2317000000.0,408000000.0,17000000.0,1089000000.0,1228000000.0,-403000000.0,825000000.0,11698000000.0,,134300000.0,134300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 14:04:39+00:00,0.77,0.77,122000000.0,0.77,,48000000.0,131000000.0,131000000.0,103000000.0,28000000.0,2210000000.0,2755000000.0,1000000.0,17000000.0,,4000000.0,157000000.0,2210000000.0,545000000.0,104000000.0,3000000.0,283000000.0,262000000.0,-84000000.0,178000000.0,2755000000.0,133800000.0,133800000.0,133800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.38,3.38,482000000.0,3.38,,225000000.0,546000000.0,546000000.0,452000000.0,94000000.0,9430000000.0,11709000000.0,5000000.0,25000000.0,,35000000.0,625000000.0,9430000000.0,2279000000.0,414000000.0,18000000.0,1142000000.0,1137000000.0,-371000000.0,766000000.0,11709000000.0,133800000.0,133800000.0,133800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2YTD,2020-01-01,2020-06-30,,0.66,1.61,239000000.0,1.59,,91000000.0,255000000.0,255000000.0,214000000.0,41000000.0,4375000000.0,5446000000.0,3000000.0,-27000000.0,,10000000.0,301000000.0,4375000000.0,1071000000.0,156000000.0,5000000.0,550000000.0,521000000.0,-178000000.0,343000000.0,5446000000.0,,132600000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2TTM,2019-07-01,2020-06-30,,3.7,3.63,484000000.0,3.58,25000000.0,121000000.0,575000000.0,575000000.0,484000000.0,91000000.0,9097000000.0,11321000000.0,5000000.0,-36000000.0,,25000000.0,618000000.0,9097000000.0,2224000000.0,360000000.0,15000000.0,1152000000.0,1072000000.0,-381000000.0,691000000.0,11321000000.0,,132600000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q2,2020-04-01,2020-06-30,2020-07-27 13:21:45+00:00,,0.95,117000000.0,0.94,,53000000.0,141000000.0,141000000.0,126000000.0,15000000.0,2155000000.0,2689000000.0,2000000.0,-8000000.0,,3000000.0,139000000.0,2155000000.0,534000000.0,76000000.0,1000000.0,259000000.0,275000000.0,-83000000.0,192000000.0,2689000000.0,,132600000.0,134000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.7,3.7,490000000.0,3.66,25000000.0,156000000.0,608000000.0,608000000.0,495000000.0,113000000.0,9359000000.0,11667000000.0,5000000.0,-58000000.0,,-23000000.0,636000000.0,9359000000.0,2308000000.0,381000000.0,18000000.0,1128000000.0,1180000000.0,-421000000.0,759000000.0,11667000000.0,134100000.0,134100000.0,134100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 14:04:39+00:00,0.66,0.66,122000000.0,0.65,,38000000.0,114000000.0,114000000.0,88000000.0,26000000.0,2220000000.0,2757000000.0,1000000.0,-19000000.0,,7000000.0,162000000.0,2220000000.0,537000000.0,80000000.0,4000000.0,291000000.0,246000000.0,-95000000.0,151000000.0,2757000000.0,134100000.0,134100000.0,134100000.0
