company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,goodwill,intangibleassets,interestbearingdepositsatotherbanks,longtermdebt,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q3,,2014-09-30,2014-10-30 10:25:35+00:00,2098000000.0,-92000000.0,4462000000.0,0.0,3843000000.0,1188000000.0,1456000000.0,705000000.0,953000000.0,1494000000.0,553000000.0,47000000.0,953000000.0,2945000000.0,768000000.0,2479000000.0,,540000000.0,12553000000.0,319000000.0,14659000000.0,6501000000.0,6501000000.0,6548000000.0,8111000000.0,14659000000.0,1857000000.0,-9803000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q2,,2014-06-30,2014-07-31 10:38:28+00:00,1903000000.0,188000000.0,2878000000.0,0.0,3811000000.0,1343000000.0,1527000000.0,759000000.0,918000000.0,1494000000.0,539000000.0,48000000.0,918000000.0,3035000000.0,777000000.0,2549000000.0,,540000000.0,11666000000.0,420000000.0,14375000000.0,6266000000.0,6266000000.0,6314000000.0,8061000000.0,14375000000.0,2836000000.0,-9399000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q1,,2014-03-31,2014-05-01 10:57:09+00:00,2128000000.0,180000000.0,4019000000.0,0.0,3769000000.0,1476000000.0,1286000000.0,723000000.0,913000000.0,1494000000.0,528000000.0,11000000.0,913000000.0,2774000000.0,736000000.0,2656000000.0,,540000000.0,10861000000.0,297000000.0,14802000000.0,6567000000.0,6567000000.0,6578000000.0,8224000000.0,14802000000.0,2543000000.0,-8243000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,FY,,2015-12-31,2017-02-15 10:22:25+00:00,2763000000.0,-676000000.0,5747000000.0,0.0,4004000000.0,1068000000.0,1891000000.0,803000000.0,895000000.0,3268000000.0,675000000.0,34000000.0,895000000.0,3639000000.0,651000000.0,2139000000.0,,541000000.0,16222000000.0,472000000.0,16250000000.0,6028000000.0,6028000000.0,6062000000.0,10188000000.0,16250000000.0,991000000.0,-13522000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q3,,2015-09-30,2015-10-29 10:29:56+00:00,2512000000.0,-536000000.0,3877000000.0,0.0,3973000000.0,912000000.0,1907000000.0,820000000.0,871000000.0,1495000000.0,641000000.0,31000000.0,871000000.0,3833000000.0,898000000.0,2179000000.0,,541000000.0,15543000000.0,381000000.0,14634000000.0,6267000000.0,6267000000.0,6298000000.0,8336000000.0,14634000000.0,1232000000.0,-12713000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q2,,2015-06-30,2015-07-29 10:34:25+00:00,2385000000.0,-493000000.0,3361000000.0,0.0,3936000000.0,1274000000.0,1940000000.0,862000000.0,1000000000.0,1495000000.0,632000000.0,32000000.0,1000000000.0,3946000000.0,865000000.0,2610000000.0,,541000000.0,14746000000.0,481000000.0,15272000000.0,6404000000.0,6404000000.0,6436000000.0,8836000000.0,15272000000.0,1716000000.0,-11785000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q1,,2015-03-31,2015-04-29 10:58:26+00:00,2169000000.0,-639000000.0,4207000000.0,0.0,3883000000.0,1070000000.0,1469000000.0,648000000.0,953000000.0,1495000000.0,602000000.0,33000000.0,953000000.0,3555000000.0,867000000.0,2409000000.0,,540000000.0,14006000000.0,406000000.0,14633000000.0,6301000000.0,6301000000.0,6334000000.0,8299000000.0,14633000000.0,1589000000.0,-10949000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,FY,,2016-12-31,2018-02-14 12:37:09+00:00,3318000000.0,-924000000.0,6721000000.0,0.0,4183000000.0,1093000000.0,1756000000.0,722000000.0,991000000.0,5180000000.0,733000000.0,28000000.0,991000000.0,4502000000.0,605000000.0,2288000000.0,0.0,543000000.0,19418000000.0,609000000.0,18675000000.0,5656000000.0,5656000000.0,5684000000.0,12991000000.0,18675000000.0,1614000000.0,-17021000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q3,,2016-09-30,2016-10-28 10:27:22+00:00,3214000000.0,-717000000.0,5205000000.0,0.0,4135000000.0,1137000000.0,1814000000.0,747000000.0,997000000.0,3326000000.0,698000000.0,30000000.0,997000000.0,4408000000.0,627000000.0,2473000000.0,,543000000.0,18722000000.0,437000000.0,17323000000.0,6219000000.0,6219000000.0,6249000000.0,11074000000.0,17323000000.0,1774000000.0,-15921000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q2,,2016-06-30,2016-07-28 10:32:59+00:00,2753000000.0,-697000000.0,5176000000.0,0.0,4072000000.0,1005000000.0,1834000000.0,762000000.0,936000000.0,3306000000.0,680000000.0,32000000.0,936000000.0,4076000000.0,645000000.0,2321000000.0,,542000000.0,17746000000.0,452000000.0,16282000000.0,5837000000.0,5837000000.0,5869000000.0,10413000000.0,16282000000.0,1271000000.0,-15284000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q1,,2016-03-31,2016-04-28 10:23:33+00:00,2876000000.0,-620000000.0,4894000000.0,0.0,4009000000.0,1020000000.0,1886000000.0,788000000.0,937000000.0,3333000000.0,669000000.0,32000000.0,937000000.0,3855000000.0,621000000.0,2218000000.0,,542000000.0,16972000000.0,409000000.0,15905000000.0,5479000000.0,5479000000.0,5511000000.0,10394000000.0,15905000000.0,1314000000.0,-14882000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,FY,,2017-12-31,2019-02-13 10:03:54+00:00,3931000000.0,-497000000.0,5933000000.0,0.0,4365000000.0,1375000000.0,3035000000.0,1120000000.0,1085000000.0,5424000000.0,829000000.0,29000000.0,1085000000.0,5557000000.0,1544000000.0,2844000000.0,71000000.0,546000000.0,22364000000.0,933000000.0,21329000000.0,5468000000.0,5468000000.0,5497000000.0,15761000000.0,21329000000.0,1849000000.0,-20764000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q3,,2017-09-30,2017-10-31 10:23:17+00:00,3685000000.0,-542000000.0,5559000000.0,0.0,4318000000.0,1199000000.0,3015000000.0,1147000000.0,1026000000.0,5393000000.0,901000000.0,26000000.0,1026000000.0,5658000000.0,999000000.0,2551000000.0,70000000.0,545000000.0,22401000000.0,722000000.0,20914000000.0,6442000000.0,6442000000.0,6468000000.0,14376000000.0,20914000000.0,1864000000.0,-19735000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q2,,2017-06-30,2017-07-27 10:23:14+00:00,3306000000.0,-699000000.0,5177000000.0,0.0,4257000000.0,1271000000.0,2759000000.0,1126000000.0,993000000.0,5326000000.0,845000000.0,26000000.0,993000000.0,5342000000.0,982000000.0,2630000000.0,70000000.0,544000000.0,21205000000.0,654000000.0,19839000000.0,5852000000.0,5852000000.0,5878000000.0,13891000000.0,19839000000.0,1782000000.0,-18911000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q1,,2017-03-31,2017-05-02 10:22:18+00:00,3158000000.0,-863000000.0,6006000000.0,0.0,4191000000.0,1085000000.0,1775000000.0,702000000.0,984000000.0,5216000000.0,748000000.0,27000000.0,984000000.0,5073000000.0,621000000.0,2273000000.0,,543000000.0,20263000000.0,680000000.0,18570000000.0,5611000000.0,5611000000.0,5638000000.0,12932000000.0,18570000000.0,1654000000.0,-17980000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,FY,,2018-12-31,2020-02-14 09:29:40+00:00,4747000000.0,-718000000.0,6682000000.0,0.0,4580000000.0,2452000000.0,2904000000.0,991000000.0,1080000000.0,5834000000.0,921000000.0,23000000.0,1080000000.0,7581000000.0,1944000000.0,4729000000.0,71000000.0,553000000.0,27283000000.0,1037000000.0,24860000000.0,5395000000.0,5395000000.0,5418000000.0,19371000000.0,24860000000.0,1696000000.0,-25750000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q3,,2018-09-30,2018-10-30 10:20:31+00:00,4745000000.0,-670000000.0,6871000000.0,0.0,4526000000.0,1335000000.0,2950000000.0,1023000000.0,1034000000.0,5858000000.0,876000000.0,21000000.0,1034000000.0,7079000000.0,1906000000.0,3048000000.0,71000000.0,550000000.0,26726000000.0,882000000.0,23340000000.0,5775000000.0,5775000000.0,5796000000.0,17473000000.0,23340000000.0,1622000000.0,-24807000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q2,,2018-06-30,2018-07-26 10:13:22+00:00,4418000000.0,-632000000.0,6210000000.0,0.0,4453000000.0,1532000000.0,2974000000.0,1043000000.0,992000000.0,5858000000.0,860000000.0,22000000.0,992000000.0,6776000000.0,1808000000.0,3700000000.0,71000000.0,549000000.0,25086000000.0,345000000.0,22471000000.0,5257000000.0,5257000000.0,5279000000.0,17121000000.0,22471000000.0,1535000000.0,-23650000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q1,,2018-03-31,2018-05-02 10:38:44+00:00,4501000000.0,-373000000.0,6890000000.0,0.0,4367000000.0,1531000000.0,3104000000.0,1118000000.0,965000000.0,6469000000.0,839000000.0,28000000.0,965000000.0,6571000000.0,1725000000.0,3112000000.0,71000000.0,548000000.0,23852000000.0,370000000.0,22944000000.0,5703000000.0,5703000000.0,5731000000.0,17142000000.0,22944000000.0,1378000000.0,-22143000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,FY,,2019-12-31,2020-04-29 11:13:34+00:00,5489000000.0,-673000000.0,6988000000.0,0.0,4787000000.0,2995000000.0,4021000000.0,1417000000.0,1370000000.0,8527000000.0,1828000000.0,24000000.0,,9345000000.0,2814000000.0,5926000000.0,74000000.0,584000000.0,33984000000.0,489000000.0,29236000000.0,5893000000.0,5893000000.0,5917000000.0,23245000000.0,29236000000.0,688000000.0,-32205000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q3,,2019-09-30,2019-10-29 10:17:11+00:00,4985000000.0,-858000000.0,5101000000.0,0.0,4725000000.0,2723000000.0,3724000000.0,1310000000.0,1173000000.0,7735000000.0,1492000000.0,26000000.0,1173000000.0,9041000000.0,2483000000.0,4051000000.0,74000000.0,666000000.0,32289000000.0,505000000.0,25981000000.0,4949000000.0,4949000000.0,4975000000.0,20932000000.0,25981000000.0,751000000.0,-31207000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q2,,2019-06-30,2019-07-30 10:26:01+00:00,4752000000.0,-730000000.0,5691000000.0,0.0,4675000000.0,1549000000.0,3524000000.0,1232000000.0,1061000000.0,7806000000.0,1348000000.0,27000000.0,1061000000.0,8855000000.0,2319000000.0,3252000000.0,74000000.0,662000000.0,30517000000.0,432000000.0,24731000000.0,5008000000.0,5008000000.0,5035000000.0,19622000000.0,24731000000.0,809000000.0,-29454000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q1,,2019-03-31,2019-04-30 10:11:52+00:00,4329000000.0,-673000000.0,5857000000.0,0.0,4569000000.0,1426000000.0,2944000000.0,1025000000.0,1044000000.0,5799000000.0,1305000000.0,22000000.0,1044000000.0,7940000000.0,2212000000.0,3865000000.0,73000000.0,662000000.0,28806000000.0,1008000000.0,23520000000.0,5168000000.0,5168000000.0,5190000000.0,18257000000.0,23520000000.0,1317000000.0,-27534000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2020.0,Q1,,2020-03-31,2020-04-29 11:13:34+00:00,4676000000.0,-1079000000.0,10207000000.0,0.0,4735000000.0,1164000000.0,4070000000.0,1447000000.0,1518000000.0,12466000000.0,1901000000.0,25000000.0,,9277000000.0,2972000000.0,4665000000.0,75000000.0,587000000.0,35273000000.0,371000000.0,30648000000.0,5398000000.0,5398000000.0,5423000000.0,25150000000.0,30648000000.0,477000000.0,-33531000000.0
