company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q4,2015-10-01,2015-12-31,,204000000.0,93000000.0,-65000000.0,-21000000.0,1735000000.0,700000000.0,138000000.0,1097000000.0,700000000.0,138000000.0,1097000000.0,1870000000.0,890000000.0,890000000.0,-69000000.0,-63000000.0,1000000.0,-179000000.0,-156000000.0,-93000000.0,,-793000000.0,386000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 10:27:22+00:00,560000000.0,273000000.0,-195000000.0,-799000000.0,,-3216000000.0,-853000000.0,3004000000.0,-3216000000.0,-853000000.0,3004000000.0,-1260000000.0,2918000000.0,2918000000.0,52000000.0,57000000.0,-1000000.0,-548000000.0,-2321000000.0,-249000000.0,,-2725000000.0,1718000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q3TTM,2014-10-01,2015-09-30,,738000000.0,357000000.0,-243000000.0,-1182000000.0,43000000.0,-3460000000.0,-611000000.0,3729000000.0,-3460000000.0,-611000000.0,3729000000.0,-585000000.0,3719000000.0,3719000000.0,97000000.0,52000000.0,-2000000.0,-675000000.0,-2985000000.0,-411000000.0,,-2880000000.0,2787000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q3,2015-07-01,2015-09-30,,202000000.0,94000000.0,-25000000.0,-98000000.0,,-1100000000.0,369000000.0,1272000000.0,-1100000000.0,369000000.0,1272000000.0,516000000.0,977000000.0,977000000.0,97000000.0,11000000.0,,-181000000.0,-204000000.0,-106000000.0,,-930000000.0,679000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 10:32:59+00:00,358000000.0,179000000.0,-170000000.0,-701000000.0,,-2116000000.0,-1222000000.0,1732000000.0,-2116000000.0,-1222000000.0,1732000000.0,-1776000000.0,1941000000.0,1941000000.0,-45000000.0,46000000.0,-1000000.0,-367000000.0,-2117000000.0,-143000000.0,,-1795000000.0,1039000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q2TTM,2014-07-01,2015-06-30,,1049000000.0,346000000.0,-389000000.0,-1312000000.0,43000000.0,-2870000000.0,-100000000.0,3842000000.0,-2870000000.0,-100000000.0,3842000000.0,483000000.0,3757000000.0,3757000000.0,2000000.0,63000000.0,-1000000.0,-622000000.0,-3285000000.0,-375000000.0,,-2354000000.0,3561000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q2,2015-04-01,2015-06-30,,174000000.0,92000000.0,52000000.0,-374000000.0,,-1016000000.0,-703000000.0,821000000.0,-1016000000.0,-703000000.0,821000000.0,-846000000.0,921000000.0,921000000.0,8000000.0,15000000.0,-1000000.0,-183000000.0,-1405000000.0,-86000000.0,,-848000000.0,789000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 10:23:33+00:00,184000000.0,87000000.0,-222000000.0,-327000000.0,,-1100000000.0,-519000000.0,911000000.0,-1100000000.0,-519000000.0,911000000.0,-930000000.0,1020000000.0,1020000000.0,-53000000.0,31000000.0,,-184000000.0,-712000000.0,-57000000.0,,-947000000.0,250000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,Q1TTM,2014-04-01,2015-03-31,,875000000.0,481000000.0,-443000000.0,-1338000000.0,43000000.0,-3160000000.0,41000000.0,3750000000.0,-3160000000.0,41000000.0,3750000000.0,188000000.0,3767000000.0,3767000000.0,-35000000.0,29000000.0,,-568000000.0,-2936000000.0,-342000000.0,,-2664000000.0,3319000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 10:03:54+00:00,860000000.0,373000000.0,-50000000.0,-765000000.0,1972000000.0,-2344000000.0,-1163000000.0,4637000000.0,-2344000000.0,-1163000000.0,4637000000.0,1080000000.0,4059000000.0,4059000000.0,110000000.0,32000000.0,,-837000000.0,-1855000000.0,-382000000.0,0.0,-3511000000.0,1074000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q4,2016-10-01,2016-12-31,,231000000.0,92000000.0,-109000000.0,-231000000.0,1972000000.0,675000000.0,-38000000.0,1094000000.0,675000000.0,-38000000.0,1094000000.0,1622000000.0,933000000.0,933000000.0,69000000.0,11000000.0,,-207000000.0,-359000000.0,-102000000.0,,-1101000000.0,423000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 10:23:17+00:00,629000000.0,281000000.0,59000000.0,-534000000.0,,-3019000000.0,-1125000000.0,3543000000.0,-3019000000.0,-1125000000.0,3543000000.0,-542000000.0,3126000000.0,3126000000.0,41000000.0,21000000.0,,-630000000.0,-1496000000.0,-280000000.0,0.0,-2410000000.0,651000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q3TTM,2015-10-01,2016-09-30,,833000000.0,374000000.0,-6000000.0,-555000000.0,1735000000.0,-2319000000.0,-987000000.0,4640000000.0,-2319000000.0,-987000000.0,4640000000.0,1328000000.0,4016000000.0,4016000000.0,-28000000.0,-42000000.0,1000000.0,-809000000.0,-1652000000.0,-373000000.0,,-3203000000.0,1037000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q3,2016-07-01,2016-09-30,,233000000.0,93000000.0,8000000.0,-122000000.0,,-773000000.0,-630000000.0,1424000000.0,-773000000.0,-630000000.0,1424000000.0,29000000.0,1184000000.0,1184000000.0,36000000.0,27000000.0,,-209000000.0,-783000000.0,-99000000.0,,-591000000.0,252000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 10:23:14+00:00,396000000.0,188000000.0,51000000.0,-412000000.0,,-2246000000.0,-495000000.0,2119000000.0,-2246000000.0,-495000000.0,2119000000.0,-571000000.0,1942000000.0,1942000000.0,5000000.0,-6000000.0,,-421000000.0,-713000000.0,-181000000.0,0.0,-1819000000.0,399000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q2TTM,2015-07-01,2016-06-30,,802000000.0,375000000.0,-39000000.0,-531000000.0,1735000000.0,-2646000000.0,12000000.0,4488000000.0,-2646000000.0,12000000.0,4488000000.0,1815000000.0,3809000000.0,3809000000.0,33000000.0,-58000000.0,1000000.0,-781000000.0,-1073000000.0,-380000000.0,,-3542000000.0,1464000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q2,2016-04-01,2016-06-30,,192000000.0,93000000.0,-18000000.0,-237000000.0,,-651000000.0,-110000000.0,1061000000.0,-651000000.0,-110000000.0,1061000000.0,282000000.0,983000000.0,983000000.0,30000000.0,20000000.0,,-209000000.0,-199000000.0,-106000000.0,,-462000000.0,195000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 10:22:18+00:00,204000000.0,95000000.0,69000000.0,-175000000.0,,-1595000000.0,-385000000.0,1058000000.0,-1595000000.0,-385000000.0,1058000000.0,-853000000.0,959000000.0,959000000.0,-25000000.0,-26000000.0,,-212000000.0,-514000000.0,-75000000.0,,-1357000000.0,204000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2016.0,Q1TTM,2015-04-01,2016-03-31,,784000000.0,374000000.0,31000000.0,-668000000.0,1735000000.0,-3011000000.0,-581000000.0,4248000000.0,-3011000000.0,-581000000.0,4248000000.0,687000000.0,3747000000.0,3747000000.0,11000000.0,-63000000.0,,-755000000.0,-2279000000.0,-360000000.0,,-3928000000.0,2058000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 09:29:40+00:00,1001000000.0,437000000.0,200000000.0,-177000000.0,0.0,-4764000000.0,-1781000000.0,5664000000.0,-4764000000.0,-1781000000.0,5664000000.0,-681000000.0,3915000000.0,3915000000.0,488000000.0,4000000.0,-147000000.0,-942000000.0,-3035000000.0,-423000000.0,-64000000.0,-3762000000.0,1824000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q4,2017-10-01,2017-12-31,,240000000.0,116000000.0,6000000.0,855000000.0,,-1270000000.0,-158000000.0,1823000000.0,-1270000000.0,-158000000.0,1823000000.0,401000000.0,227000000.0,227000000.0,385000000.0,-6000000.0,-147000000.0,-233000000.0,-276000000.0,-122000000.0,,-1031000000.0,387000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 10:20:31+00:00,761000000.0,321000000.0,194000000.0,-1032000000.0,0.0,-3494000000.0,-1623000000.0,3841000000.0,-3494000000.0,-1623000000.0,3841000000.0,-1082000000.0,3688000000.0,3688000000.0,103000000.0,10000000.0,,-709000000.0,-2759000000.0,-301000000.0,-64000000.0,-2731000000.0,1437000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q3TTM,2016-10-01,2017-09-30,,992000000.0,413000000.0,85000000.0,-1263000000.0,1972000000.0,-2819000000.0,-1661000000.0,4935000000.0,-2819000000.0,-1661000000.0,4935000000.0,540000000.0,4621000000.0,4621000000.0,172000000.0,21000000.0,,-916000000.0,-3118000000.0,-403000000.0,-64000000.0,-3832000000.0,1860000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q3,2017-07-01,2017-09-30,,265000000.0,118000000.0,71000000.0,-27000000.0,,-1042000000.0,-378000000.0,1789000000.0,-1042000000.0,-378000000.0,1789000000.0,440000000.0,1430000000.0,1430000000.0,3000000.0,31000000.0,,-235000000.0,-851000000.0,-133000000.0,,-838000000.0,606000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 10:13:22+00:00,496000000.0,203000000.0,123000000.0,-1005000000.0,0.0,-2452000000.0,-1245000000.0,2052000000.0,-2452000000.0,-1245000000.0,2052000000.0,-1522000000.0,2258000000.0,2258000000.0,100000000.0,-21000000.0,,-474000000.0,-1908000000.0,-168000000.0,-64000000.0,-1893000000.0,831000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q2TTM,2016-07-01,2017-06-30,,960000000.0,388000000.0,22000000.0,-1358000000.0,1972000000.0,-2550000000.0,-1913000000.0,4570000000.0,-2550000000.0,-1913000000.0,4570000000.0,129000000.0,4375000000.0,4375000000.0,205000000.0,17000000.0,,-890000000.0,-3050000000.0,-369000000.0,-64000000.0,-3585000000.0,1506000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q2,2017-04-01,2017-06-30,,230000000.0,111000000.0,88000000.0,-237000000.0,,-1215000000.0,-1122000000.0,1325000000.0,-1215000000.0,-1122000000.0,1325000000.0,-924000000.0,1177000000.0,1177000000.0,44000000.0,16000000.0,,-236000000.0,-1319000000.0,-74000000.0,-64000000.0,-931000000.0,271000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 10:38:44+00:00,266000000.0,92000000.0,35000000.0,-768000000.0,0.0,-1237000000.0,-123000000.0,727000000.0,-1237000000.0,-123000000.0,727000000.0,-598000000.0,1081000000.0,1081000000.0,56000000.0,-37000000.0,,-238000000.0,-589000000.0,-94000000.0,,-962000000.0,560000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2017.0,Q1TTM,2016-04-01,2017-03-31,,922000000.0,370000000.0,-84000000.0,-1358000000.0,1972000000.0,-1986000000.0,-901000000.0,4306000000.0,-1986000000.0,-901000000.0,4306000000.0,1335000000.0,4181000000.0,4181000000.0,191000000.0,21000000.0,,-863000000.0,-1930000000.0,-401000000.0,,-3116000000.0,1430000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 09:29:40+00:00,1235000000.0,459000000.0,-6000000.0,-1313000000.0,991000000.0,-4966000000.0,-506000000.0,6223000000.0,-4966000000.0,-506000000.0,6223000000.0,745000000.0,5859000000.0,5859000000.0,-17000000.0,20000000.0,-91000000.0,-1044000000.0,-1823000000.0,-504000000.0,0.0,-4933000000.0,1912000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q4,2018-10-01,2018-12-31,,350000000.0,113000000.0,-71000000.0,-58000000.0,,-1133000000.0,-269000000.0,1332000000.0,-1133000000.0,-269000000.0,1332000000.0,-141000000.0,899000000.0,899000000.0,28000000.0,14000000.0,-91000000.0,-259000000.0,-423000000.0,-123000000.0,,-888000000.0,368000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 10:17:11+00:00,885000000.0,346000000.0,65000000.0,-1255000000.0,991000000.0,-3833000000.0,-237000000.0,4891000000.0,-3833000000.0,-237000000.0,4891000000.0,886000000.0,4960000000.0,4960000000.0,-45000000.0,6000000.0,,-785000000.0,-1400000000.0,-381000000.0,0.0,-4045000000.0,1544000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q3TTM,2017-10-01,2018-09-30,,1125000000.0,462000000.0,71000000.0,-400000000.0,991000000.0,-5103000000.0,-395000000.0,6714000000.0,-5103000000.0,-395000000.0,6714000000.0,1287000000.0,5187000000.0,5187000000.0,340000000.0,,-147000000.0,-1018000000.0,-1676000000.0,-503000000.0,,-5076000000.0,1931000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q3,2018-07-01,2018-09-30,,307000000.0,111000000.0,-9000000.0,91000000.0,,-1417000000.0,-231000000.0,2367000000.0,-1417000000.0,-231000000.0,2367000000.0,710000000.0,1899000000.0,1899000000.0,-41000000.0,7000000.0,,-260000000.0,-416000000.0,-130000000.0,,-1164000000.0,315000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-07-26 10:13:22+00:00,578000000.0,235000000.0,74000000.0,-1346000000.0,991000000.0,-2416000000.0,-6000000.0,2524000000.0,-2416000000.0,-6000000.0,2524000000.0,176000000.0,3061000000.0,3061000000.0,-4000000.0,-1000000.0,,-525000000.0,-984000000.0,-251000000.0,0.0,-2881000000.0,1229000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q2TTM,2017-07-01,2018-06-30,,1083000000.0,469000000.0,151000000.0,-518000000.0,991000000.0,-4728000000.0,-542000000.0,6136000000.0,-4728000000.0,-542000000.0,6136000000.0,1017000000.0,4718000000.0,4718000000.0,384000000.0,24000000.0,-147000000.0,-993000000.0,-2111000000.0,-506000000.0,,-4750000000.0,2222000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q2,2018-04-01,2018-06-30,,291000000.0,115000000.0,-21000000.0,-484000000.0,,-1751000000.0,-373000000.0,1489000000.0,-1751000000.0,-373000000.0,1489000000.0,-656000000.0,1569000000.0,1569000000.0,-2000000.0,40000000.0,,-262000000.0,-741000000.0,-125000000.0,,-1529000000.0,493000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q1,2018-01-01,2018-03-31,2018-05-02 10:38:44+00:00,287000000.0,120000000.0,95000000.0,-862000000.0,991000000.0,-665000000.0,367000000.0,1035000000.0,-665000000.0,367000000.0,1035000000.0,832000000.0,1492000000.0,1492000000.0,-2000000.0,-41000000.0,,-263000000.0,-243000000.0,-126000000.0,,-1352000000.0,736000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2018.0,Q1TTM,2017-04-01,2018-03-31,,1022000000.0,465000000.0,260000000.0,-271000000.0,991000000.0,-4192000000.0,-1291000000.0,5972000000.0,-4192000000.0,-1291000000.0,5972000000.0,749000000.0,4326000000.0,4326000000.0,430000000.0,,-147000000.0,-967000000.0,-2689000000.0,-455000000.0,-64000000.0,-4152000000.0,2000000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q4,2019-10-01,2019-12-31,,263000000.0,146000000.0,59000000.0,565000000.0,744000000.0,-582000000.0,-460000000.0,2980000000.0,-582000000.0,-460000000.0,2980000000.0,1997000000.0,2100000000.0,2100000000.0,-94000000.0,1000000.0,-467000000.0,-333000000.0,-23000000.0,-185000000.0,,-994000000.0,215000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 09:29:40+00:00,1141000000.0,522000000.0,-44000000.0,-1698000000.0,2724000000.0,-5867000000.0,-1640000000.0,8183000000.0,-5867000000.0,-1640000000.0,8183000000.0,632000000.0,8118000000.0,8118000000.0,100000000.0,-249000000.0,-467000000.0,-1345000000.0,-2302000000.0,-728000000.0,-500000000.0,-6497000000.0,1857000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q3TTM,2018-10-01,2019-09-30,,1228000000.0,489000000.0,-174000000.0,-2321000000.0,1980000000.0,-6418000000.0,-1449000000.0,6535000000.0,-6418000000.0,-1449000000.0,6535000000.0,-1506000000.0,6917000000.0,6917000000.0,222000000.0,-236000000.0,-91000000.0,-1271000000.0,-2702000000.0,-666000000.0,-500000000.0,-6391000000.0,2010000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q3,2019-07-01,2019-09-30,,255000000.0,137000000.0,-77000000.0,-280000000.0,,-2125000000.0,-626000000.0,2355000000.0,-2125000000.0,-626000000.0,2355000000.0,-473000000.0,2108000000.0,2108000000.0,135000000.0,-28000000.0,,-335000000.0,-658000000.0,-219000000.0,,-1762000000.0,251000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 10:17:11+00:00,878000000.0,376000000.0,-103000000.0,-2263000000.0,1980000000.0,-5285000000.0,-1180000000.0,5203000000.0,-5285000000.0,-1180000000.0,5203000000.0,-1365000000.0,6018000000.0,6018000000.0,194000000.0,-250000000.0,,-1012000000.0,-2279000000.0,-543000000.0,-500000000.0,-5503000000.0,1642000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q2TTM,2018-07-01,2019-06-30,,1280000000.0,463000000.0,-106000000.0,-1950000000.0,1980000000.0,-5710000000.0,-1054000000.0,6547000000.0,-5710000000.0,-1054000000.0,6547000000.0,-323000000.0,6708000000.0,6708000000.0,46000000.0,-201000000.0,-91000000.0,-1196000000.0,-2460000000.0,-577000000.0,-500000000.0,-5793000000.0,2074000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q2,2019-04-01,2019-06-30,,278000000.0,122000000.0,28000000.0,-905000000.0,1980000000.0,-937000000.0,-767000000.0,1536000000.0,-937000000.0,-767000000.0,1536000000.0,-140000000.0,2048000000.0,2048000000.0,-7000000.0,-163000000.0,,-337000000.0,-1206000000.0,-182000000.0,-500000000.0,-1917000000.0,621000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 10:26:01+00:00,623000000.0,239000000.0,-26000000.0,-1983000000.0,1980000000.0,-3160000000.0,-554000000.0,2848000000.0,-3160000000.0,-554000000.0,2848000000.0,-892000000.0,3910000000.0,3910000000.0,59000000.0,-222000000.0,,-677000000.0,-1621000000.0,-324000000.0,-500000000.0,-3741000000.0,1391000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 11:13:34+00:00,345000000.0,117000000.0,-54000000.0,-1078000000.0,0.0,-2223000000.0,213000000.0,1312000000.0,-2223000000.0,213000000.0,1312000000.0,-752000000.0,1862000000.0,1862000000.0,66000000.0,-59000000.0,0.0,-340000000.0,-415000000.0,-142000000.0,,-1824000000.0,770000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2019.0,Q1TTM,2018-04-01,2019-03-31,,1293000000.0,456000000.0,-155000000.0,-1529000000.0,,-6524000000.0,-660000000.0,6500000000.0,-6524000000.0,-660000000.0,6500000000.0,-839000000.0,6229000000.0,6229000000.0,51000000.0,2000000.0,-91000000.0,-1121000000.0,-1995000000.0,-520000000.0,,-5405000000.0,1946000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2020.0,Q1TTM,2019-04-01,2020-03-31,,1033000000.0,549000000.0,-78000000.0,-1255000000.0,6683000000.0,-1544000000.0,-2360000000.0,8730000000.0,-1544000000.0,-2360000000.0,8730000000.0,4748000000.0,7949000000.0,7949000000.0,454000000.0,-263000000.0,-602000000.0,-1408000000.0,-2358000000.0,-795000000.0,-500000000.0,-6056000000.0,1395000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 11:13:34+00:00,237000000.0,144000000.0,-88000000.0,-635000000.0,3959000000.0,2100000000.0,-507000000.0,1859000000.0,2100000000.0,-507000000.0,1859000000.0,3364000000.0,1693000000.0,1693000000.0,420000000.0,-73000000.0,-135000000.0,-403000000.0,-471000000.0,-209000000.0,,-1383000000.0,308000000.0
