company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q3,,2016-03-31,2016-05-03 17:09:19+00:00,796800000.0,661500000.0,771800000.0,-250900000.0,366600000.0,0.0,2038800000.0,93000000.0,28100000.0,2096000000.0,2158000000.0,3997000000.0,579100000.0,605700000.0,11600000.0,13600000.0,380200000.0,207200000.0,,252500000.0,176300000.0,198900000.0,79000000.0,,-6000000.0,133500000.0,7024900000.0,443400000.0,1899100000.0,1730200000.0,443400000.0,455000000.0,6490900000.0,7024900000.0,4520100000.0,4760700000.0,0.0,-1338500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q2,,2015-12-31,2016-02-04 16:55:31+00:00,781400000.0,697200000.0,828400000.0,-285000000.0,482700000.0,0.0,2008500000.0,84200000.0,17500000.0,1530900000.0,1856300000.0,3570900000.0,505900000.0,486900000.0,13600000.0,9200000.0,340100000.0,202500000.0,,687800000.0,183800000.0,170600000.0,82100000.0,,20800000.0,85600000.0,6511700000.0,405800000.0,1940600000.0,1712900000.0,405800000.0,419400000.0,6010200000.0,6511700000.0,4084200000.0,4297300000.0,0.0,-1338500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q1,,2015-09-30,2015-11-05 16:42:05+00:00,773100000.0,772900000.0,830000000.0,-286100000.0,416000000.0,0.0,1995100000.0,84800000.0,42200000.0,1528700000.0,1888600000.0,2750600000.0,585900000.0,483600000.0,18800000.0,9800000.0,334500000.0,207000000.0,,208300000.0,200000000.0,178400000.0,84400000.0,,-68200000.0,41900000.0,6157000000.0,874500000.0,2038000000.0,1687200000.0,874500000.0,893300000.0,5179300000.0,6157000000.0,3635400000.0,3492100000.0,0.0,-766300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,FY,,2017-06-30,2018-08-21 16:03:10+00:00,1732100000.0,1470300000.0,1796400000.0,4400000.0,535400000.0,0.0,11211300000.0,,66000000.0,8555500000.0,8425200000.0,6928300000.0,1052600000.0,1632100000.0,3000000.0,72600000.0,924900000.0,549200000.0,,281300000.0,473400000.0,487900000.0,551100000.0,35300000.0,-459200000.0,209100000.0,22548200000.0,9314700000.0,3581500000.0,3803600000.0,9314700000.0,9317700000.0,12679400000.0,22548200000.0,17334600000.0,8875800000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q3,,2017-03-31,2017-05-10 17:28:13+00:00,1456500000.0,1380900000.0,1558700000.0,-193700000.0,767000000.0,0.0,11399600000.0,158600000.0,49500000.0,8111800000.0,8968800000.0,6909300000.0,1034300000.0,1555800000.0,20900000.0,100900000.0,1480200000.0,603600000.0,,289800000.0,385500000.0,380400000.0,506400000.0,25000000.0,-154400000.0,193000000.0,22773300000.0,9609700000.0,3746200000.0,3257700000.0,9609700000.0,9630600000.0,12636300000.0,22773300000.0,17471300000.0,9378600000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q2,,2016-12-31,2017-02-09 15:46:16+00:00,1401000000.0,1450300000.0,1520600000.0,-283500000.0,939200000.0,0.0,11508600000.0,151800000.0,29500000.0,7390100000.0,8816600000.0,6308400000.0,1014800000.0,1418700000.0,17100000.0,71500000.0,1611400000.0,589200000.0,,284800000.0,363100000.0,353200000.0,70900000.0,,9800000.0,186700000.0,21891000000.0,9793100000.0,3909300000.0,3137800000.0,9793100000.0,9810200000.0,12009900000.0,21891000000.0,16563000000.0,8872100000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q1,,2016-09-30,2016-11-09 16:37:32+00:00,964600000.0,768500000.0,753000000.0,-231900000.0,378000000.0,0.0,1961700000.0,110000000.0,8700000.0,2192300000.0,2038000000.0,4210400000.0,616700000.0,665700000.0,15100000.0,14600000.0,298800000.0,228000000.0,,175100000.0,236900000.0,234500000.0,70300000.0,,-37000000.0,156600000.0,7193400000.0,251000000.0,2107700000.0,1882900000.0,251000000.0,266100000.0,6857000000.0,7193400000.0,4420000000.0,4974100000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,FY,,2018-06-30,2019-08-28 16:30:50+00:00,1928600000.0,1536000000.0,1844400000.0,158800000.0,331600000.0,0.0,10758900000.0,,52100000.0,8607100000.0,8284400000.0,7305400000.0,1148900000.0,1680800000.0,5500000.0,107400000.0,842500000.0,533300000.0,,299500000.0,388500000.0,603900000.0,661300000.0,30600000.0,-626200000.0,218900000.0,22630200000.0,8849700000.0,3651000000.0,4044000000.0,8849700000.0,8855200000.0,13113700000.0,22630200000.0,17298400000.0,9069700000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q3,,2018-03-31,2018-05-09 16:57:16+00:00,1709300000.0,1555400000.0,1882200000.0,536100000.0,460800000.0,0.0,10843400000.0,,118700000.0,8972800000.0,8662100000.0,7628600000.0,1258500000.0,1689200000.0,300000.0,226500000.0,941300000.0,588700000.0,,303800000.0,499600000.0,610200000.0,665400000.0,25700000.0,-438400000.0,231600000.0,23765000000.0,9499300000.0,3910600000.0,3941800000.0,9499300000.0,9499600000.0,13600000000.0,23765000000.0,18165200000.0,9658200000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q2,,2017-12-31,2018-02-08 16:02:41+00:00,1758600000.0,1743900000.0,2007300000.0,283900000.0,400100000.0,0.0,10948400000.0,,94000000.0,8864900000.0,8550700000.0,7145800000.0,1155300000.0,1647300000.0,-600000.0,199100000.0,933900000.0,571300000.0,,304400000.0,572000000.0,554300000.0,638300000.0,25600000.0,-361400000.0,295900000.0,23445600000.0,9429100000.0,3879200000.0,4155800000.0,9429100000.0,9428500000.0,13378800000.0,23445600000.0,17919100000.0,9223000000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q1,,2017-09-30,2017-11-09 15:24:01+00:00,1768300000.0,1609500000.0,1827600000.0,243500000.0,919200000.0,0.0,11121200000.0,,129300000.0,8738000000.0,8493900000.0,7541900000.0,1172000000.0,1633800000.0,1400000.0,158200000.0,937400000.0,564100000.0,,299700000.0,565000000.0,523400000.0,562500000.0,25400000.0,-470600000.0,223300000.0,23573100000.0,9452300000.0,4249500000.0,3948500000.0,9452300000.0,9453700000.0,13556900000.0,23573100000.0,17689800000.0,9608400000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,FY,,2019-06-30,2020-05-11 17:07:53+00:00,1732700000.0,1161200000.0,1483700000.0,-58800000.0,340400000.0,0.0,10628600000.0,,66900000.0,5073800000.0,7422300000.0,7469900000.0,1153300000.0,1600600000.0,6500000.0,146300000.0,652500000.0,593500000.0,,149700000.0,427200000.0,577800000.0,451800000.0,40000000.0,-4541200000.0,193800000.0,17665400000.0,4586800000.0,3272700000.0,3477100000.0,4586900000.0,4593400000.0,12620200000.0,17665400000.0,12792100000.0,9143100000.0,100000.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q3,,2019-03-31,2019-05-08 16:05:44+00:00,1844000000.0,1211600000.0,1488000000.0,-1500000.0,384100000.0,0.0,10682700000.0,,50100000.0,7618800000.0,7791300000.0,7490900000.0,1183500000.0,1609200000.0,4800000.0,183300000.0,836000000.0,518200000.0,,151500000.0,378000000.0,587200000.0,452200000.0,36100000.0,-1741800000.0,196700000.0,20756600000.0,7497600000.0,3402500000.0,3578800000.0,7497700000.0,7502500000.0,12801900000.0,20756600000.0,15744900000.0,9223100000.0,100000.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q2,,2018-12-31,2019-02-08 14:01:11+00:00,1818900000.0,1542700000.0,1738800000.0,33600000.0,417500000.0,0.0,10743000000.0,,51600000.0,7665000000.0,7929400000.0,7560900000.0,1164600000.0,1625700000.0,6200000.0,182700000.0,840600000.0,519600000.0,,153500000.0,385700000.0,562100000.0,487600000.0,27500000.0,-1729700000.0,255700000.0,21270700000.0,7605100000.0,3714400000.0,3865000000.0,7605100000.0,7611300000.0,13171800000.0,21270700000.0,15930600000.0,9306800000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q1,,2018-09-30,2018-11-07 16:00:57+00:00,1794900000.0,1484400000.0,1737700000.0,110800000.0,423300000.0,0.0,10707600000.0,,57800000.0,8570100000.0,8218900000.0,7789700000.0,1251200000.0,1648000000.0,5600000.0,219000000.0,841100000.0,532900000.0,,196700000.0,402600000.0,551200000.0,622200000.0,29900000.0,-769100000.0,200700000.0,22592700000.0,8607500000.0,3740000000.0,3791100000.0,8607500000.0,8613100000.0,13357400000.0,22592700000.0,17204700000.0,9566300000.0,0.0,-1441800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q3,,2020-03-31,2020-05-11 17:07:53+00:00,1422100000.0,844200000.0,1322700000.0,-478500000.0,1278500000.0,0.0,10439300000.0,,50200000.0,4922100000.0,7442200000.0,9172000000.0,959900000.0,1355900000.0,228900000.0,284300000.0,623800000.0,579100000.0,104900000.0,632400000.0,789500000.0,557400000.0,98700000.0,33100000.0,-4782300000.0,185900000.0,18310000000.0,3732200000.0,3673100000.0,3085800000.0,3732200000.0,3961100000.0,14250200000.0,18310000000.0,13281000000.0,11164400000.0,0.0,-1446300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q2,,2019-12-31,2020-02-05 14:37:23+00:00,1574800000.0,1110000000.0,1585200000.0,-77500000.0,288800000.0,0.0,10506100000.0,,56300000.0,5016000000.0,6992500000.0,7233800000.0,1015800000.0,1461700000.0,9900000.0,189600000.0,645300000.0,583400000.0,109300000.0,677800000.0,804600000.0,558000000.0,98600000.0,50700000.0,-4510700000.0,188000000.0,17360900000.0,4471600000.0,3023300000.0,3513600000.0,4471700000.0,4481600000.0,12780700000.0,17360900000.0,12875900000.0,9267100000.0,100000.0,-1446300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q1,,2019-09-30,2019-11-06 16:22:56+00:00,1548100000.0,1036600000.0,1343700000.0,-183400000.0,350400000.0,0.0,10574200000.0,,63700000.0,4917300000.0,6963800000.0,7453500000.0,1150800000.0,1469900000.0,9300000.0,156000000.0,630900000.0,570000000.0,96500000.0,643800000.0,832800000.0,563900000.0,94600000.0,31000000.0,-4489600000.0,185400000.0,17283500000.0,4454900000.0,3132700000.0,3237400000.0,4455000000.0,4464300000.0,12724600000.0,17283500000.0,12680900000.0,9487200000.0,100000.0,-1446300000.0
