company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q1,2018-07-01,2018-09-30,2019-11-06 16:22:56+00:00,-40800000.0,23900000.0,48900000.0,185600000.0,0.0,,-303100000.0,700000.0,771900000.0,351800000.0,-174400000.0,-81900000.0,351800000.0,-174400000.0,-81900000.0,95500000.0,-10100000.0,-10100000.0,45700000.0,-3700000.0,,-99400000.0,,-133600000.0,-317700000.0,0.0,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q1TTM,2017-10-01,2018-09-30,,-311300000.0,115700000.0,230700000.0,753900000.0,,,-433000000.0,12100000.0,10667200000.0,-71300000.0,-746000000.0,340700000.0,-71300000.0,-746000000.0,340700000.0,-476600000.0,-121800000.0,-121800000.0,141600000.0,11000000.0,,-440900000.0,,-468600000.0,-10320700000.0,,33900000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q3TTM,2019-04-01,2020-03-31,,-592200000.0,147400000.0,283700000.0,814900000.0,25600000.0,,-319400000.0,6600000.0,5139800000.0,1386200000.0,-855800000.0,392700000.0,1386200000.0,-855800000.0,392700000.0,923100000.0,-3024000000.0,-3024000000.0,2921200000.0,-48300000.0,,-288600000.0,,-302100000.0,-3418800000.0,-4500000.0,12900000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q3,2020-01-01,2020-03-31,,-592200000.0,47500000.0,44900000.0,220100000.0,,,-284300000.0,600000.0,3095400000.0,1910500000.0,-653400000.0,-257500000.0,1910500000.0,-653400000.0,-257500000.0,999600000.0,-264400000.0,-264400000.0,71100000.0,-20200000.0,,-70900000.0,,-61400000.0,-1094400000.0,,200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q3YTD,2019-07-01,2020-03-31,2020-05-11 17:07:53+00:00,-592200000.0,125500000.0,188800000.0,629200000.0,25600000.0,,-219700000.0,2700000.0,4543900000.0,1529800000.0,-772800000.0,204500000.0,1529800000.0,-772800000.0,204500000.0,961500000.0,-224500000.0,-224500000.0,19500000.0,-54400000.0,,-221400000.0,,-206400000.0,-2736500000.0,-4500000.0,200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q2TTM,2019-01-01,2019-12-31,,,130700000.0,293900000.0,777400000.0,25600000.0,,-13300000.0,7100000.0,2515500000.0,-694700000.0,-273300000.0,863900000.0,-694700000.0,-273300000.0,863900000.0,-104100000.0,-2763600000.0,-2763600000.0,2863400000.0,-37000000.0,,-323500000.0,,-312300000.0,-2852300000.0,-4500000.0,13400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q2,2019-10-01,2019-12-31,,,38300000.0,86200000.0,203800000.0,,,212500000.0,1500000.0,475900000.0,-417400000.0,-58600000.0,422100000.0,-417400000.0,-58600000.0,422100000.0,-53900000.0,-16400000.0,-16400000.0,22200000.0,5500000.0,,-84600000.0,,-58600000.0,-815700000.0,,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q2YTD,2019-07-01,2019-12-31,2020-02-05 14:37:23+00:00,0.0,78000000.0,143900000.0,409100000.0,25600000.0,,64600000.0,2100000.0,1448500000.0,-380700000.0,-119400000.0,462000000.0,-380700000.0,-119400000.0,462000000.0,-38100000.0,39900000.0,39900000.0,-51600000.0,-34200000.0,,-150500000.0,,-145000000.0,-1642100000.0,-4500000.0,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q1TTM,2018-10-01,2019-09-30,,,126100000.0,299500000.0,755700000.0,25600000.0,,-150300000.0,5800000.0,2384000000.0,-475400000.0,-340400000.0,761400000.0,-475400000.0,-340400000.0,761400000.0,-54400000.0,-3703200000.0,-3703200000.0,3859200000.0,-36400000.0,,-350800000.0,,-379400000.0,-2473500000.0,-4500000.0,13400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2020.0,Q1,2019-07-01,2019-09-30,2019-11-06 16:22:56+00:00,0.0,39700000.0,57700000.0,205300000.0,25600000.0,,-147900000.0,600000.0,972600000.0,36700000.0,-60800000.0,39900000.0,36700000.0,-60800000.0,39900000.0,15800000.0,56300000.0,56300000.0,-73800000.0,-39700000.0,,-65900000.0,,-86400000.0,-826400000.0,-4500000.0,
