company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1139000000.0,-22000000.0,44000000.0,1434000000.0,2282000000.0,,1353000000.0,690000000.0,6334000000.0,,783000000.0,-6405000000.0,5830000000.0,783000000.0,-6405000000.0,5852000000.0,230000000.0,2204000000.0,2204000000.0,13000000.0,-1047000000.0,61000000.0,-1886000000.0,-1415000000.0,-4826000000.0,-2781000000.0,-115000000.0,-412000000.0,914000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q2,2015-04-01,2015-06-30,,-408000000.0,,273000000.0,333000000.0,593000000.0,,-27000000.0,82000000.0,2152000000.0,,166000000.0,-1659000000.0,1194000000.0,166000000.0,-1659000000.0,1194000000.0,-299000000.0,644000000.0,644000000.0,-16000000.0,-305000000.0,585000000.0,-495000000.0,-643000000.0,-1193000000.0,-856000000.0,,-412000000.0,,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 14:14:47+00:00,,,-289000000.0,392000000.0,578000000.0,,-196000000.0,112000000.0,1427000000.0,,596000000.0,-1107000000.0,913000000.0,596000000.0,-1107000000.0,913000000.0,402000000.0,525000000.0,525000000.0,6000000.0,-17000000.0,316000000.0,-478000000.0,-290000000.0,-1133000000.0,-333000000.0,-115000000.0,,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q1TTM,2014-04-01,2015-03-31,,-731000000.0,-22000000.0,-10000000.0,1452000000.0,2284000000.0,,1143000000.0,798000000.0,3345000000.0,,1197000000.0,-6300000000.0,5603000000.0,1197000000.0,-6300000000.0,5625000000.0,522000000.0,2188000000.0,2188000000.0,10000000.0,49000000.0,-69000000.0,-1893000000.0,-986000000.0,-5199000000.0,-986000000.0,-116000000.0,,685000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,FY,2016-01-01,2016-12-31,2018-02-20 21:22:00+00:00,-12133000000.0,-22000000.0,-148000000.0,1944000000.0,2923000000.0,,955000000.0,4440000000.0,17596000000.0,0.0,15725000000.0,-20048000000.0,4872000000.0,15725000000.0,-20048000000.0,4894000000.0,571000000.0,2529000000.0,2529000000.0,-1513000000.0,0.0,134000000.0,-2176000000.0,-1893000000.0,-7310000000.0,-4135000000.0,0.0,0.0,1154000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 17:54:28+00:00,-10934000000.0,,-151000000.0,1372000000.0,2109000000.0,,303000000.0,3632000000.0,14746000000.0,0.0,13609000000.0,-16640000000.0,4296000000.0,13609000000.0,-16640000000.0,4296000000.0,1265000000.0,2324000000.0,2324000000.0,-440000000.0,-314000000.0,543000000.0,-1575000000.0,-1588000000.0,-5407000000.0,-2880000000.0,,0.0,746000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q3TTM,2015-10-01,2016-09-30,,-11525000000.0,-21000000.0,-147000000.0,1820000000.0,2717000000.0,,1051000000.0,3819000000.0,17669000000.0,,15118000000.0,-19040000000.0,5461000000.0,15118000000.0,-19040000000.0,5482000000.0,1560000000.0,2621000000.0,2621000000.0,-907000000.0,-251000000.0,-198000000.0,-2081000000.0,-2008000000.0,-7473000000.0,-4038000000.0,,,2164000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q3,2016-07-01,2016-09-30,,-10037000000.0,,-13000000.0,513000000.0,803000000.0,,462000000.0,2070000000.0,2237000000.0,,2581000000.0,-3965000000.0,2156000000.0,2581000000.0,-3965000000.0,2156000000.0,772000000.0,1176000000.0,1176000000.0,-285000000.0,-52000000.0,192000000.0,-541000000.0,7605000000.0,-1822000000.0,-1133000000.0,,,97000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q2,2016-04-01,2016-06-30,,-783000000.0,,3000000.0,443000000.0,667000000.0,,153000000.0,1161000000.0,10218000000.0,,10359000000.0,-10478000000.0,1262000000.0,10359000000.0,-10478000000.0,1262000000.0,1143000000.0,647000000.0,647000000.0,-205000000.0,-103000000.0,197000000.0,-533000000.0,-8588000000.0,-1661000000.0,-384000000.0,,,357000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 18:43:13+00:00,-897000000.0,,-138000000.0,859000000.0,1306000000.0,,-159000000.0,1562000000.0,12509000000.0,,11028000000.0,-12675000000.0,2140000000.0,11028000000.0,-12675000000.0,2140000000.0,493000000.0,1148000000.0,1148000000.0,-155000000.0,-262000000.0,351000000.0,-1034000000.0,-9193000000.0,-3585000000.0,-1747000000.0,,0.0,649000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2208000000.0,-21000000.0,-131000000.0,1717000000.0,2530000000.0,,1553000000.0,1965000000.0,16787000000.0,,11966000000.0,-17189000000.0,6286000000.0,11966000000.0,-17189000000.0,6307000000.0,1084000000.0,2414000000.0,2414000000.0,-190000000.0,-215000000.0,-271000000.0,-2038000000.0,-9844000000.0,-6933000000.0,-4533000000.0,,,2067000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1833000000.0,-21000000.0,139000000.0,1607000000.0,2456000000.0,,1373000000.0,886000000.0,8721000000.0,,1773000000.0,-8370000000.0,6218000000.0,1773000000.0,-8370000000.0,6239000000.0,-358000000.0,2411000000.0,2411000000.0,-1000000.0,-417000000.0,117000000.0,-2000000000.0,-1899000000.0,-6465000000.0,-5005000000.0,,-412000000.0,1710000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 17:48:08+00:00,-114000000.0,,-141000000.0,416000000.0,639000000.0,,-312000000.0,401000000.0,2291000000.0,,669000000.0,-2197000000.0,878000000.0,669000000.0,-2197000000.0,878000000.0,-650000000.0,501000000.0,501000000.0,50000000.0,-159000000.0,154000000.0,-501000000.0,-605000000.0,-1924000000.0,-1363000000.0,,,292000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 17:47:23+00:00,-1150000000.0,,-187000000.0,2000000000.0,2564000000.0,,-547000000.0,692000000.0,5331000000.0,250000000.0,1300000000.0,-6685000000.0,5276000000.0,1300000000.0,-6685000000.0,5251000000.0,-134000000.0,427000000.0,427000000.0,2832000000.0,-113000000.0,434000000.0,-1805000000.0,-585000000.0,-5450000000.0,-2905000000.0,,-150000000.0,,66000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q3TTM,2016-10-01,2017-09-30,,-2349000000.0,-22000000.0,-184000000.0,2572000000.0,3378000000.0,,105000000.0,1500000000.0,8181000000.0,250000000.0,3416000000.0,-10093000000.0,5852000000.0,3416000000.0,-10093000000.0,5849000000.0,-828000000.0,632000000.0,632000000.0,1759000000.0,201000000.0,25000000.0,-2406000000.0,-890000000.0,-7353000000.0,-4160000000.0,,-150000000.0,408000000.0,66000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 18:44:06+00:00,-1162000000.0,,1000000.0,1320000000.0,1683000000.0,,-1271000000.0,490000000.0,3992000000.0,,1605000000.0,-4883000000.0,2741000000.0,1605000000.0,-4883000000.0,2741000000.0,-537000000.0,-684000000.0,-684000000.0,3013000000.0,-75000000.0,128000000.0,-1174000000.0,-388000000.0,-3526000000.0,-1478000000.0,,-150000000.0,,65000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q2TTM,2016-07-01,2017-06-30,,-12398000000.0,-22000000.0,-9000000.0,2405000000.0,3300000000.0,,-157000000.0,3368000000.0,9079000000.0,,6302000000.0,-12256000000.0,5473000000.0,6302000000.0,-12256000000.0,5495000000.0,-459000000.0,697000000.0,697000000.0,1655000000.0,187000000.0,-89000000.0,-2316000000.0,6912000000.0,-7251000000.0,-3866000000.0,,-150000000.0,505000000.0,65000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:30:33+00:00,-93000000.0,0.0,137000000.0,1402000000.0,2647000000.0,,1000000.0,2211000000.0,5100000000.0,,-3542000000.0,-3500000000.0,5489000000.0,-3542000000.0,-3500000000.0,5489000000.0,-1553000000.0,2031000000.0,2031000000.0,810000000.0,0.0,-381000000.0,-2941000000.0,-846000000.0,-5793000000.0,-7912000000.0,,,840000000.0,2773000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2018.0,Q3TTM,2017-10-01,2018-09-30,,905000000.0,-79000000.0,-86000000.0,1078000000.0,3540000000.0,1151000000.0,-600000000.0,2392000000.0,7561000000.0,250000000.0,-3891000000.0,-4005000000.0,6607000000.0,-3891000000.0,-4005000000.0,6632000000.0,-1264000000.0,3596000000.0,3596000000.0,150000000.0,1282000000.0,-1751000000.0,-3555000000.0,-1072000000.0,-7766000000.0,-11313000000.0,,-508000000.0,1725000000.0,2803000000.0
