company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Acuity Brands Inc,AYI,,1144215,2017.0,Q3TTM,2016-06-01,2017-05-31,,6.67,7.21,0.52,7.17,163400000.0,314100000.0,314100000.0,,314100000.0,1996600000.0,3472900000.0,8600000.0,6500000.0,968600000.0,1996600000.0,1476300000.0,32300000.0,975100000.0,501200000.0,-23700000.0,477500000.0,3472900000.0,,43100000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2,2016-12-01,2017-02-28,2018-04-04 08:37:27+00:00,,1.54,0.13,1.53,32100000.0,67300000.0,67300000.0,,67300000.0,468900000.0,804700000.0,-600000.0,0.0,227800000.0,468900000.0,335800000.0,8000000.0,227800000.0,108000000.0,-8600000.0,99400000.0,804700000.0,,43800000.0,44000000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2YTD,2016-09-01,2017-02-28,,,3.41,0.26,3.39,76700000.0,149000000.0,149000000.0,,149000000.0,960500000.0,1655900000.0,7300000.0,1200000.0,459600000.0,960500000.0,695400000.0,16200000.0,460800000.0,234600000.0,-8900000.0,225700000.0,1655900000.0,,43800000.0,44000000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2TTM,2016-03-01,2017-02-28,,6.67,7.0,0.52,6.96,159600000.0,305900000.0,305900000.0,,305900000.0,1957500000.0,3432800000.0,7100000.0,15700000.0,968900000.0,1957500000.0,1475300000.0,32300000.0,984600000.0,490700000.0,-25200000.0,465500000.0,3432800000.0,,43800000.0,44000000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q1,2016-09-01,2016-11-30,2018-01-09 08:48:02+00:00,,1.87,0.13,1.86,44600000.0,81700000.0,81700000.0,,81700000.0,491600000.0,851200000.0,7900000.0,1200000.0,231800000.0,491600000.0,359600000.0,8200000.0,233000000.0,126600000.0,-300000.0,126300000.0,851200000.0,,43800000.0,44000000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q1TTM,2015-12-01,2016-11-30,,6.67,6.96,0.52,6.92,161600000.0,304100000.0,304100000.0,,304100000.0,1929500000.0,3405900000.0,8800000.0,15800000.0,971200000.0,1929500000.0,1476400000.0,32500000.0,987000000.0,489400000.0,-23700000.0,465700000.0,3405900000.0,,43800000.0,44000000.0
Acuity Brands Inc,AYI,,1144215,2018.0,FY,2017-09-01,2018-08-31,2019-10-29 14:51:38+00:00,8.54,8.54,0.52,8.52,76300000.0,349600000.0,349600000.0,,349600000.0,2194700000.0,3680100000.0,-1400000.0,5600000.0,1019000000.0,2194700000.0,1485400000.0,33500000.0,1024600000.0,460800000.0,-34900000.0,425900000.0,3680100000.0,40900000.0,40900000.0,41000000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q4,2018-06-01,2018-08-31,,8.54,2.68,0.13,2.69,28900000.0,108200000.0,108200000.0,,108200000.0,649300000.0,1061200000.0,2400000.0,-5100000.0,273300000.0,649300000.0,411900000.0,9000000.0,268200000.0,143700000.0,-6600000.0,137100000.0,1061200000.0,40900000.0,40900000.0,41000000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q3,2018-03-01,2018-05-31,2019-07-02 08:32:47+00:00,,1.81,0.13,1.8,26200000.0,73000000.0,73000000.0,,73000000.0,554900000.0,944000000.0,200000.0,9900000.0,271800000.0,554900000.0,389100000.0,8400000.0,281700000.0,107400000.0,-8200000.0,99200000.0,944000000.0,,40400000.0,40500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q3YTD,2017-09-01,2018-05-31,,,5.86,0.39,5.83,47400000.0,241400000.0,241400000.0,,241400000.0,1545400000.0,2618900000.0,-3800000.0,10700000.0,745700000.0,1545400000.0,1073500000.0,24500000.0,756400000.0,317100000.0,-28300000.0,288800000.0,2618900000.0,,40400000.0,40500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q3TTM,2017-06-01,2018-05-31,,7.46,8.0,0.52,7.97,99200000.0,331900000.0,331900000.0,,331900000.0,2096200000.0,3576500000.0,-14700000.0,20300000.0,981500000.0,2096200000.0,1480300000.0,32700000.0,1001800000.0,478500000.0,-47400000.0,431100000.0,3576500000.0,,40400000.0,40500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q2,2017-12-01,2018-02-28,2019-04-03 08:34:30+00:00,,2.34,0.13,2.33,-18200000.0,96900000.0,96900000.0,,96900000.0,497600000.0,832100000.0,-2800000.0,600000.0,244400000.0,497600000.0,334500000.0,8000000.0,245000000.0,89500000.0,-10800000.0,78700000.0,832100000.0,,41400000.0,41500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q2YTD,2017-09-01,2018-02-28,,,4.05,0.26,4.03,21200000.0,168400000.0,168400000.0,,168400000.0,990500000.0,1674900000.0,-4000000.0,800000.0,473900000.0,990500000.0,684400000.0,16100000.0,474700000.0,209700000.0,-20100000.0,189600000.0,1674900000.0,,41400000.0,41500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q2TTM,2017-03-01,2018-02-28,,7.46,8.1,0.52,8.07,115400000.0,341100000.0,341100000.0,,341100000.0,2054000000.0,3524100000.0,-13700000.0,10900000.0,956600000.0,2054000000.0,1470100000.0,32400000.0,967500000.0,502600000.0,-46100000.0,456500000.0,3524100000.0,,41400000.0,41500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q1,2017-09-01,2017-11-30,2019-01-09 08:33:14+00:00,,1.71,0.13,1.7,39400000.0,71500000.0,71500000.0,,71500000.0,492900000.0,842800000.0,-1200000.0,200000.0,229500000.0,492900000.0,349900000.0,8100000.0,229700000.0,120200000.0,-9300000.0,110900000.0,842800000.0,,41900000.0,42100000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q1TTM,2016-12-01,2017-11-30,,7.46,7.3,0.52,7.27,165700000.0,311500000.0,311500000.0,,311500000.0,2025300000.0,3496700000.0,-11500000.0,10300000.0,940000000.0,2025300000.0,1471400000.0,32400000.0,950300000.0,521100000.0,-43900000.0,477200000.0,3496700000.0,,41900000.0,42100000.0
Acuity Brands Inc,AYI,,1144215,2019.0,FY,2018-09-01,2019-08-31,2019-10-29 14:51:38+00:00,8.32,8.32,0.52,8.29,94500000.0,330400000.0,330400000.0,,330400000.0,2193000000.0,3672700000.0,-4700000.0,1800000.0,1015000000.0,2193000000.0,1479700000.0,33300000.0,1016800000.0,462900000.0,-38000000.0,424900000.0,3672700000.0,39700000.0,39700000.0,39800000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q4,2019-06-01,2019-08-31,,8.32,2.42,0.13,2.42,24400000.0,96100000.0,96100000.0,,96100000.0,543400000.0,938100000.0,-2100000.0,500000.0,263900000.0,543400000.0,394700000.0,7700000.0,264400000.0,130300000.0,-9800000.0,120500000.0,938100000.0,39700000.0,39700000.0,39800000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q3,2019-03-01,2019-05-31,2020-06-30 08:32:18+00:00,,2.23,0.13,2.22,23400000.0,88400000.0,88400000.0,,88400000.0,564000000.0,947600000.0,-200000.0,-100000.0,263400000.0,564000000.0,383600000.0,8300000.0,263300000.0,120300000.0,-8500000.0,111800000.0,947600000.0,,39700000.0,39800000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q3YTD,2018-09-01,2019-05-31,,,5.9,0.39,5.87,70100000.0,234300000.0,234300000.0,,234300000.0,1649600000.0,2734600000.0,-2600000.0,1300000.0,751100000.0,1649600000.0,1085000000.0,25600000.0,752400000.0,332600000.0,-28200000.0,304400000.0,2734600000.0,,39700000.0,39800000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q3TTM,2018-06-01,2019-05-31,,8.54,8.58,0.52,8.56,99000000.0,342500000.0,342500000.0,,342500000.0,2298900000.0,3795800000.0,-200000.0,-3800000.0,1024400000.0,2298900000.0,1496900000.0,34600000.0,1020600000.0,476300000.0,-34800000.0,441500000.0,3795800000.0,,39700000.0,39800000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q2,2018-12-01,2019-02-28,2020-04-02 08:34:19+00:00,,1.68,0.13,1.67,19900000.0,66300000.0,66300000.0,,66300000.0,520500000.0,854400000.0,-1100000.0,400000.0,237600000.0,520500000.0,333900000.0,8600000.0,238000000.0,95900000.0,-9700000.0,86200000.0,854400000.0,,39500000.0,39600000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q2YTD,2018-09-01,2019-02-28,,,3.67,0.26,3.65,46700000.0,145900000.0,145900000.0,,145900000.0,1085600000.0,1787000000.0,-2400000.0,1400000.0,487700000.0,1085600000.0,701400000.0,17300000.0,489100000.0,212300000.0,-19700000.0,192600000.0,1787000000.0,,39500000.0,39600000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q2TTM,2018-03-01,2019-02-28,,8.54,8.16,0.52,8.14,101800000.0,327100000.0,327100000.0,,327100000.0,2289800000.0,3792200000.0,200000.0,6200000.0,1032800000.0,2289800000.0,1502400000.0,34700000.0,1039000000.0,463400000.0,-34500000.0,428900000.0,3792200000.0,,39500000.0,39600000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q1,2018-09-01,2018-11-30,2020-01-09 08:39:58+00:00,,1.99,0.13,1.98,26800000.0,79600000.0,79600000.0,,79600000.0,565100000.0,932600000.0,-1300000.0,1000000.0,250100000.0,565100000.0,367500000.0,8700000.0,251100000.0,116400000.0,-10000000.0,106400000.0,932600000.0,,40000000.0,40100000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q1TTM,2017-12-01,2018-11-30,,8.54,8.82,0.52,8.8,63700000.0,357700000.0,357700000.0,,357700000.0,2266900000.0,3769900000.0,-1500000.0,6400000.0,1039600000.0,2266900000.0,1503000000.0,34100000.0,1046000000.0,457000000.0,-35600000.0,421400000.0,3769900000.0,,40000000.0,40100000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q3YTD,2019-09-01,2020-05-31,,,2.89,0.39,2.88,52500000.0,174600000.0,174600000.0,,174600000.0,1407800000.0,2435100000.0,-1500000.0,11800000.0,767500000.0,1407800000.0,1027300000.0,19400000.0,779300000.0,248000000.0,-20900000.0,227100000.0,2435100000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q3TTM,2019-06-01,2020-05-31,,8.32,5.31,0.52,5.3,76900000.0,270700000.0,270700000.0,,270700000.0,1951200000.0,3373200000.0,-3600000.0,12300000.0,1031400000.0,1951200000.0,1422000000.0,27100000.0,1043700000.0,378300000.0,-30700000.0,347600000.0,3373200000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q3,2020-03-01,2020-05-31,2020-06-30 08:32:18+00:00,,,0.13,,18100000.0,60400000.0,60400000.0,,60400000.0,448600000.0,776200000.0,900000.0,3300000.0,241300000.0,448600000.0,327600000.0,5400000.0,244600000.0,83000000.0,-4500000.0,78500000.0,776200000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2YTD,2019-09-01,2020-02-29,,,2.89,0.26,2.88,34400000.0,114200000.0,114200000.0,,114200000.0,959200000.0,1658900000.0,-2400000.0,8500000.0,526200000.0,959200000.0,699700000.0,14000000.0,534700000.0,165000000.0,-16400000.0,148600000.0,1658900000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2TTM,2019-03-01,2020-02-29,,8.32,7.54,0.52,7.52,82200000.0,298700000.0,298700000.0,,298700000.0,2066600000.0,3544600000.0,-4700000.0,8900000.0,1053500000.0,2066600000.0,1478000000.0,30000000.0,1062400000.0,415600000.0,-34700000.0,380900000.0,3544600000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2,2019-12-01,2020-02-29,2020-04-02 08:34:19+00:00,,1.45,0.13,1.44,17500000.0,57200000.0,57200000.0,,57200000.0,480300000.0,824200000.0,-1000000.0,1600000.0,260900000.0,480300000.0,343900000.0,5700000.0,262500000.0,81400000.0,-6700000.0,74700000.0,824200000.0,,39500000.0,39700000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q1TTM,2018-12-01,2019-11-30,,8.32,7.77,0.52,7.75,84600000.0,307800000.0,307800000.0,,307800000.0,2106800000.0,3574800000.0,-4800000.0,7700000.0,1030200000.0,2106800000.0,1468000000.0,32900000.0,1037900000.0,430100000.0,-37700000.0,392400000.0,3574800000.0,,39500000.0,39600000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q1,2019-09-01,2019-11-30,2020-01-09 08:39:58+00:00,,1.44,0.13,1.44,16900000.0,57000000.0,57000000.0,,57000000.0,478900000.0,834700000.0,-1400000.0,6900000.0,265300000.0,478900000.0,355800000.0,8300000.0,272200000.0,83600000.0,-9700000.0,73900000.0,834700000.0,,39500000.0,39600000.0
