company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Acuity Brands Inc,AYI,,1144215,2016.0,Q1,2015-09-01,2015-11-30,2017-01-09 08:35:01+00:00,-239200000.0,11400000.0,11400000.0,14300000.0,0.0,-1700000.0,-23000000.0,6000000.0,0.0,14200000.0,-260200000.0,51100000.0,,14200000.0,-260200000.0,51100000.0,-196600000.0,68400000.0,68400000.0,,-8600000.0,13900000.0,,,-5700000.0,,-23100000.0,,0.0,,2100000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q1TTM,2014-12-01,2015-11-30,,-253800000.0,100600000.0,32900000.0,48800000.0,,-7000000.0,4700000.0,12700000.0,,5000000.0,-314100000.0,293300000.0,,5000000.0,-314100000.0,293300000.0,-22800000.0,239400000.0,239400000.0,,400000.0,22300000.0,-2600000.0,,-22800000.0,,-61100000.0,-7200000.0,,,3400000.0
Acuity Brands Inc,AYI,,1144215,2017.0,FY,2016-09-01,2017-08-31,2019-10-29 14:51:38+00:00,0.0,173600000.0,33600000.0,74600000.0,13200000.0,,-84800000.0,3000000.0,1000000.0,-391800000.0,-48800000.0,336600000.0,,-391800000.0,-48800000.0,336600000.0,-104000000.0,321700000.0,321700000.0,,25100000.0,-15200000.0,-200000.0,,-22700000.0,,-67300000.0,0.0,-357900000.0,,5500000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q4,2017-06-01,2017-08-31,,,46200000.0,10700000.0,18100000.0,,300000.0,22100000.0,300000.0,-100000.0,-7300000.0,-12100000.0,138600000.0,,-7300000.0,-12100000.0,138600000.0,119500000.0,90500000.0,90500000.0,,7900000.0,-2000000.0,,,-5500000.0,,-12100000.0,,,,
Acuity Brands Inc,AYI,,1144215,2017.0,Q3YTD,2016-09-01,2017-05-31,2018-07-03 08:26:55+00:00,0.0,127400000.0,22900000.0,56500000.0,13200000.0,-300000.0,-106900000.0,2700000.0,1100000.0,-384500000.0,-36700000.0,198000000.0,,-384500000.0,-36700000.0,198000000.0,-223500000.0,231200000.0,231200000.0,,17200000.0,-13200000.0,-200000.0,,-17200000.0,,-55200000.0,0.0,-357900000.0,,5500000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q3TTM,2016-06-01,2017-05-31,,-9500000.0,159400000.0,33500000.0,70100000.0,13200000.0,500000.0,-92200000.0,6900000.0,1900000.0,-421600000.0,-68200000.0,342000000.0,,-421600000.0,-68200000.0,342000000.0,-147300000.0,314100000.0,314100000.0,,50000000.0,-49500000.0,-200000.0,,-23000000.0,,-77100000.0,,-357900000.0,,5400000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q3,2017-03-01,2017-05-31,,,29600000.0,100000.0,20000000.0,,1400000.0,-2500000.0,400000.0,200000.0,-363600000.0,-19300000.0,108000000.0,,-363600000.0,-19300000.0,108000000.0,-273500000.0,82200000.0,82200000.0,,8300000.0,-1000000.0,,,-5700000.0,,-19400000.0,,-357500000.0,,100000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2YTD,2016-09-01,2017-02-28,2018-04-04 08:37:27+00:00,0.0,97800000.0,22800000.0,36500000.0,13200000.0,-1700000.0,-104400000.0,2300000.0,900000.0,-20900000.0,-17400000.0,90000000.0,,-20900000.0,-17400000.0,90000000.0,50000000.0,149000000.0,149000000.0,,8900000.0,-12200000.0,-200000.0,,-11500000.0,,-35800000.0,0.0,-400000.0,,5400000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2TTM,2016-03-01,2017-02-28,,-9500000.0,157500000.0,33500000.0,68400000.0,13200000.0,1200000.0,-59100000.0,10300000.0,2300000.0,-53900000.0,-66800000.0,358400000.0,,-53900000.0,-66800000.0,358400000.0,238900000.0,305900000.0,305900000.0,,43200000.0,-43100000.0,-200000.0,,-23000000.0,,-75700000.0,,-400000.0,,5400000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2,2016-12-01,2017-02-28,,,68800000.0,10700000.0,19300000.0,200000.0,500000.0,-60500000.0,200000.0,,-6400000.0,-16300000.0,34200000.0,,-6400000.0,-16300000.0,34200000.0,12000000.0,67300000.0,67300000.0,,8100000.0,-900000.0,-200000.0,,-5700000.0,,-16300000.0,,,,
Acuity Brands Inc,AYI,,1144215,2017.0,Q1,2016-09-01,2016-11-30,2018-01-09 08:48:02+00:00,,29000000.0,12100000.0,17200000.0,13000000.0,-2200000.0,-43900000.0,2100000.0,900000.0,-14500000.0,-1100000.0,55800000.0,,-14500000.0,-1100000.0,55800000.0,38000000.0,81700000.0,81700000.0,,800000.0,-11300000.0,,,-5800000.0,,-19500000.0,0.0,-400000.0,,5400000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q1TTM,2015-12-01,2016-11-30,,-384000000.0,138300000.0,33500000.0,65500000.0,13000000.0,-4500000.0,-18300000.0,10300000.0,3400000.0,-51500000.0,-445600000.0,392600000.0,,-51500000.0,-445600000.0,392600000.0,-109000000.0,304100000.0,304100000.0,,41300000.0,-41800000.0,,,-23000000.0,,-80100000.0,,-400000.0,,5500000.0
Acuity Brands Inc,AYI,,1144215,2018.0,FY,2017-09-01,2018-08-31,2019-10-29 14:51:38+00:00,-163200000.0,126600000.0,36700000.0,80300000.0,1100000.0,,-105900000.0,1700000.0,395400000.0,-326700000.0,-204000000.0,351500000.0,,-326700000.0,-204000000.0,351500000.0,-179200000.0,349600000.0,349600000.0,,27500000.0,-8200000.0,1700000.0,,-21400000.0,,-43600000.0,-395800000.0,-298400000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q4,2018-06-01,2018-08-31,,300000.0,25100000.0,13000000.0,21800000.0,1100000.0,,-81200000.0,100000.0,158100000.0,-7400000.0,-9300000.0,51800000.0,,-7400000.0,-9300000.0,51800000.0,35100000.0,108200000.0,108200000.0,,3000000.0,-1000000.0,700000.0,,-5200000.0,,-11400000.0,-159400000.0,,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q3YTD,2017-09-01,2018-05-31,2019-07-02 08:32:47+00:00,-163500000.0,101500000.0,23700000.0,58500000.0,,,-24700000.0,1600000.0,237300000.0,-319300000.0,-194700000.0,299700000.0,,-319300000.0,-194700000.0,299700000.0,-214300000.0,241400000.0,241400000.0,,24500000.0,-7200000.0,1000000.0,,-16200000.0,,-32200000.0,-236400000.0,-298400000.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q3TTM,2017-06-01,2018-05-31,,-163500000.0,147700000.0,34400000.0,76600000.0,,300000.0,-2600000.0,1900000.0,237200000.0,-326600000.0,-206800000.0,438300000.0,,-326600000.0,-206800000.0,438300000.0,-94800000.0,331900000.0,331900000.0,,32400000.0,-9200000.0,1000000.0,,-21700000.0,,-44300000.0,-236400000.0,-298400000.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q3,2018-03-01,2018-05-31,,-137100000.0,21200000.0,300000.0,20200000.0,,1600000.0,21300000.0,200000.0,237300000.0,-108600000.0,-148100000.0,122100000.0,,-108600000.0,-148100000.0,122100000.0,-133000000.0,73000000.0,73000000.0,,7600000.0,-500000.0,300000.0,,-5300000.0,,-11300000.0,-236200000.0,-104100000.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q2YTD,2017-09-01,2018-02-28,2019-04-03 08:34:30+00:00,-26400000.0,80300000.0,23400000.0,38300000.0,,-1600000.0,-46000000.0,1400000.0,0.0,-210700000.0,-46600000.0,177600000.0,,-210700000.0,-46600000.0,177600000.0,-81300000.0,168400000.0,168400000.0,,16900000.0,-6700000.0,700000.0,,-10900000.0,,-20900000.0,-200000.0,-194300000.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q2TTM,2017-03-01,2018-02-28,,-26400000.0,156100000.0,34200000.0,76400000.0,,100000.0,-26400000.0,2100000.0,100000.0,-581600000.0,-78000000.0,424200000.0,,-581600000.0,-78000000.0,424200000.0,-235300000.0,341100000.0,341100000.0,,33100000.0,-9700000.0,700000.0,,-22100000.0,,-52400000.0,-200000.0,-551800000.0,,100000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q2,2017-12-01,2018-02-28,,-26400000.0,77600000.0,10700000.0,19300000.0,,-400000.0,-86700000.0,600000.0,,-199900000.0,-36300000.0,37800000.0,,-199900000.0,-36300000.0,37800000.0,-198800000.0,96900000.0,96900000.0,,8300000.0,-700000.0,700000.0,,-5400000.0,,-10600000.0,-100000.0,-194300000.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q1,2017-09-01,2017-11-30,2019-01-09 08:33:14+00:00,,2700000.0,12700000.0,19000000.0,,-1200000.0,40700000.0,800000.0,0.0,-10800000.0,-10300000.0,139800000.0,,-10800000.0,-10300000.0,139800000.0,117500000.0,71500000.0,71500000.0,,8600000.0,-6000000.0,0.0,,-5500000.0,,-10300000.0,-100000.0,0.0,,
Acuity Brands Inc,AYI,,1144215,2018.0,Q1TTM,2016-12-01,2017-11-30,,,147300000.0,34200000.0,76400000.0,200000.0,1000000.0,-200000.0,1700000.0,100000.0,-388100000.0,-58000000.0,420600000.0,,-388100000.0,-58000000.0,420600000.0,-24500000.0,311500000.0,311500000.0,,32900000.0,-9900000.0,-200000.0,,-22400000.0,,-58100000.0,-100000.0,-357500000.0,,100000.0
Acuity Brands Inc,AYI,,1144215,2019.0,FY,2018-09-01,2019-08-31,2019-10-29 14:51:38+00:00,-2900000.0,92900000.0,35600000.0,88300000.0,0.0,,45900000.0,600000.0,86500000.0,-108200000.0,-53000000.0,494700000.0,,-108200000.0,-53000000.0,494700000.0,333500000.0,330400000.0,330400000.0,,30100000.0,-6000000.0,2900000.0,,-20800000.0,,-53000000.0,-86900000.0,-81600000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q4,2019-06-01,2019-08-31,,-2900000.0,3900000.0,10800000.0,22600000.0,,,57400000.0,100000.0,,-39200000.0,-16100000.0,182700000.0,,-39200000.0,-16100000.0,182700000.0,127400000.0,96100000.0,96100000.0,,6600000.0,-1100000.0,,,-5200000.0,,-13200000.0,-100000.0,-32900000.0,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q3YTD,2018-09-01,2019-05-31,2020-06-30 08:32:18+00:00,0.0,89000000.0,24800000.0,65700000.0,,,-11500000.0,500000.0,86500000.0,-69000000.0,-36900000.0,312000000.0,,-69000000.0,-36900000.0,312000000.0,206100000.0,234300000.0,234300000.0,,23500000.0,-4900000.0,2900000.0,,-15600000.0,,-39800000.0,-86800000.0,-48700000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q3TTM,2018-06-01,2019-05-31,,300000.0,114100000.0,37800000.0,87500000.0,1100000.0,,-92700000.0,600000.0,244600000.0,-76400000.0,-46200000.0,363800000.0,,-76400000.0,-46200000.0,363800000.0,241200000.0,342500000.0,342500000.0,,26500000.0,-5900000.0,3600000.0,,-20800000.0,,-51200000.0,-246200000.0,-48700000.0,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q3,2019-03-01,2019-05-31,,,25800000.0,300000.0,22400000.0,,,5100000.0,200000.0,,-5600000.0,-14900000.0,123700000.0,,-5600000.0,-14900000.0,123700000.0,103200000.0,88400000.0,88400000.0,,7800000.0,-600000.0,,,-5100000.0,,-14900000.0,-100000.0,,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q2YTD,2018-09-01,2019-02-28,2020-04-02 08:34:19+00:00,0.0,63200000.0,24500000.0,43300000.0,,,-16600000.0,300000.0,86500000.0,-63400000.0,-22000000.0,188300000.0,,-63400000.0,-22000000.0,188300000.0,102900000.0,145900000.0,145900000.0,,15700000.0,-4300000.0,2900000.0,,-10500000.0,,-24900000.0,-86700000.0,-48700000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q2TTM,2018-03-01,2019-02-28,,-136800000.0,109500000.0,37800000.0,85300000.0,1100000.0,1600000.0,-76500000.0,600000.0,481900000.0,-179400000.0,-179400000.0,362200000.0,,-179400000.0,-179400000.0,362200000.0,5000000.0,327100000.0,327100000.0,,26300000.0,-5800000.0,3900000.0,,-21000000.0,,-47600000.0,-482300000.0,-152800000.0,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q2,2018-12-01,2019-02-28,,,57100000.0,11000000.0,22000000.0,,,-39300000.0,200000.0,31100000.0,-29300000.0,-10700000.0,56500000.0,,-29300000.0,-10700000.0,56500000.0,16500000.0,66300000.0,66300000.0,,7500000.0,-400000.0,200000.0,,-5300000.0,,-10900000.0,-31200000.0,-23700000.0,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q1,2018-09-01,2018-11-30,2020-01-09 08:39:58+00:00,0.0,6100000.0,13500000.0,21300000.0,,,22700000.0,100000.0,55400000.0,-34100000.0,-11300000.0,131800000.0,,-34100000.0,-11300000.0,131800000.0,86400000.0,79600000.0,79600000.0,,8200000.0,-3900000.0,2700000.0,,-5200000.0,,-14000000.0,-55500000.0,-25000000.0,,
Acuity Brands Inc,AYI,,1144215,2019.0,Q1TTM,2017-12-01,2018-11-30,,-163200000.0,130000000.0,37500000.0,82600000.0,1100000.0,1200000.0,-123900000.0,1000000.0,450800000.0,-350000000.0,-205000000.0,343500000.0,,-350000000.0,-205000000.0,343500000.0,-210300000.0,357700000.0,357700000.0,,27100000.0,-6100000.0,4400000.0,,-21100000.0,,-47300000.0,-451200000.0,-323400000.0,,
Acuity Brands Inc,AYI,,1144215,2020.0,Q3TTM,2019-06-01,2020-05-31,,-305900000.0,36000000.0,37700000.0,97900000.0,,,151700000.0,800000.0,400000000.0,-12400000.0,-359100000.0,561000000.0,,-12400000.0,-359100000.0,561000000.0,189500000.0,270700000.0,270700000.0,,40700000.0,-6200000.0,-1900000.0,,-20800000.0,,-51500000.0,-353300000.0,-32900000.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q3,2020-03-01,2020-05-31,,-100000.0,2200000.0,3100000.0,25500000.0,,,68400000.0,200000.0,,-8100000.0,-13500000.0,163600000.0,,-8100000.0,-13500000.0,163600000.0,142000000.0,60400000.0,60400000.0,,9300000.0,-400000.0,,,-5200000.0,,-13400000.0,-2700000.0,,,
Acuity Brands Inc,AYI,,1144215,2020.0,Q3YTD,2019-09-01,2020-05-31,2020-06-30 08:32:18+00:00,-303000000.0,32100000.0,26900000.0,75300000.0,,,94300000.0,700000.0,400000000.0,26800000.0,-343000000.0,378300000.0,,26800000.0,-343000000.0,378300000.0,62100000.0,174600000.0,174600000.0,,34100000.0,-5100000.0,-1900000.0,,-15600000.0,,-38300000.0,-353200000.0,0.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2TTM,2019-03-01,2020-02-29,,-305800000.0,59600000.0,34900000.0,94800000.0,,,88400000.0,800000.0,400000000.0,-9900000.0,-360500000.0,521100000.0,,-9900000.0,-360500000.0,521100000.0,150700000.0,298700000.0,298700000.0,,39200000.0,-6400000.0,-1900000.0,,-20700000.0,,-53000000.0,-350700000.0,-32900000.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2,2019-12-01,2020-02-29,,-900000.0,25300000.0,10900000.0,25600000.0,,,-5700000.0,300000.0,400000000.0,44400000.0,-14400000.0,85100000.0,,44400000.0,-14400000.0,85100000.0,115100000.0,57200000.0,57200000.0,,8000000.0,-600000.0,-400000.0,,-5200000.0,,-13300000.0,-350100000.0,,,200000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2YTD,2019-09-01,2020-02-29,2020-04-02 08:34:19+00:00,-302900000.0,29900000.0,23800000.0,49800000.0,,,25900000.0,500000.0,400000000.0,34900000.0,-329500000.0,214700000.0,,34900000.0,-329500000.0,214700000.0,-79900000.0,114200000.0,114200000.0,,24800000.0,-4700000.0,-1900000.0,,-10400000.0,,-24900000.0,-350500000.0,0.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q1TTM,2018-12-01,2019-11-30,,-304900000.0,91400000.0,35000000.0,91200000.0,,,54800000.0,700000.0,31100000.0,-83600000.0,-356800000.0,492500000.0,,-83600000.0,-356800000.0,492500000.0,52100000.0,307800000.0,307800000.0,,38700000.0,-6200000.0,-1300000.0,,-20800000.0,,-50600000.0,-31800000.0,-56600000.0,,
Acuity Brands Inc,AYI,,1144215,2020.0,Q1,2019-09-01,2019-11-30,2020-01-09 08:39:58+00:00,-302000000.0,4600000.0,12900000.0,24200000.0,,,31600000.0,200000.0,0.0,-9500000.0,-315100000.0,129600000.0,,-9500000.0,-315100000.0,129600000.0,-195000000.0,57000000.0,57000000.0,,16800000.0,-4100000.0,-1500000.0,,-5200000.0,,-11600000.0,-400000.0,0.0,,
