company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3,2015-06-14,2015-09-05,2016-10-11 17:08:28+00:00,0.97,0.97,0.0,0.95,3000000.0,145000000.0,,426000000.0,426000000.0,,421000000.0,5000000.0,2494000000.0,3427000000.0,,-3000000.0,2000000.0,328000000.0,2494000000.0,933000000.0,32000000.0,,330000000.0,603000000.0,-32000000.0,571000000.0,3427000000.0,436000000.0,436000000.0,436000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3YTD,2014-12-28,2015-09-05,,2.33,2.33,1.22,2.33,30000000.0,358000000.0,,1023000000.0,1023000000.0,,1018000000.0,5000000.0,6620000000.0,9154000000.0,,-12000000.0,60000000.0,976000000.0,6620000000.0,2534000000.0,99000000.0,,1054000000.0,1480000000.0,-99000000.0,1381000000.0,9154000000.0,436000000.0,436000000.0,436000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2,2015-03-22,2015-06-13,2016-07-18 18:35:43+00:00,0.54,0.54,0.82,0.53,24000000.0,102000000.0,,236000000.0,236000000.0,,235000000.0,1000000.0,2295000000.0,3105000000.0,,-6000000.0,68000000.0,353000000.0,2295000000.0,810000000.0,33000000.0,,439000000.0,371000000.0,-33000000.0,338000000.0,3105000000.0,437000000.0,437000000.0,437000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2YTD,2014-12-28,2015-06-13,,1.37,1.37,0.81,1.37,27000000.0,213000000.0,,597000000.0,597000000.0,,597000000.0,,4126000000.0,5727000000.0,,-9000000.0,58000000.0,648000000.0,4126000000.0,1601000000.0,67000000.0,,724000000.0,877000000.0,-67000000.0,810000000.0,5727000000.0,437000000.0,437000000.0,437000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q1,2014-12-28,2015-03-21,2016-04-26 17:01:57+00:00,0.83,0.83,0.0,0.81,3000000.0,111000000.0,,361000000.0,361000000.0,,362000000.0,-1000000.0,1831000000.0,2622000000.0,,-3000000.0,-10000000.0,295000000.0,1831000000.0,791000000.0,34000000.0,,285000000.0,506000000.0,-34000000.0,472000000.0,2622000000.0,438000000.0,438000000.0,438000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,FY,2015-12-27,2016-12-31,2019-02-21 08:05:55+00:00,4.17,4.17,1.73,4.1,,327000000.0,0.0,1643000000.0,1018000000.0,625000000.0,1643000000.0,,3690000000.0,6356000000.0,-32000000.0,18000000.0,-163000000.0,1129000000.0,3690000000.0,2666000000.0,307000000.0,2000000.0,984000000.0,1682000000.0,-337000000.0,1345000000.0,6356000000.0,394000000.0,394000000.0,400700000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q2,2016-04-01,2016-06-11,2016-07-18 18:35:43+00:00,0.82,0.82,0.46,0.81,37000000.0,116000000.0,,335000000.0,335000000.0,,339000000.0,-4000000.0,2196000000.0,3008000000.0,,-28000000.0,-53000000.0,365000000.0,2196000000.0,812000000.0,40000000.0,,321000000.0,491000000.0,-40000000.0,451000000.0,3008000000.0,410000000.0,410000000.0,410000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 07:34:37+00:00,3.86,3.86,0.9,3.77,3000000.0,934000000.0,0.0,254000000.0,254000000.0,,254000000.0,,2954000000.0,5878000000.0,-47000000.0,247000000.0,,999000000.0,2954000000.0,2924000000.0,445000000.0,5000000.0,1249000000.0,1675000000.0,-487000000.0,1188000000.0,5878000000.0,65800000.0,65800000.0,67400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q4,2017-10-01,2017-12-31,,-9.88,-9.88,1.53,-9.88,3000000.0,656000000.0,,-650000000.0,-650000000.0,,-650000000.0,,1443000000.0,1577000000.0,-5000000.0,-629000000.0,331000000.0,300000000.0,1443000000.0,134000000.0,120000000.0,2000000.0,5000000.0,129000000.0,-123000000.0,6000000.0,1577000000.0,65800000.0,65800000.0,67400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 15:29:01+00:00,1.21,1.21,0.0,1.18,,106000000.0,0.0,418000000.0,418000000.0,,418000000.0,,717000000.0,1436000000.0,-10000000.0,62000000.0,-201000000.0,215000000.0,717000000.0,719000000.0,110000000.0,1000000.0,76000000.0,643000000.0,-119000000.0,524000000.0,1436000000.0,345500000.0,345500000.0,354200000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.62,2.62,0.91,2.62,,278000000.0,,904000000.0,904000000.0,,904000000.0,,1511000000.0,4301000000.0,-42000000.0,876000000.0,-331000000.0,699000000.0,1511000000.0,2790000000.0,325000000.0,3000000.0,1244000000.0,1546000000.0,-364000000.0,1182000000.0,4301000000.0,345500000.0,345500000.0,354200000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 17:31:37+00:00,0.59,0.59,0.3,0.58,,105000000.0,0.0,206000000.0,206000000.0,,206000000.0,,748000000.0,1448000000.0,-4000000.0,53000000.0,-19000000.0,247000000.0,748000000.0,700000000.0,105000000.0,1000000.0,281000000.0,419000000.0,-108000000.0,311000000.0,1448000000.0,349200000.0,349200000.0,355200000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.39,1.39,0.6,1.39,,172000000.0,,486000000.0,486000000.0,,486000000.0,,794000000.0,2865000000.0,-32000000.0,814000000.0,-130000000.0,484000000.0,794000000.0,2071000000.0,215000000.0,2000000.0,1168000000.0,903000000.0,-245000000.0,658000000.0,2865000000.0,349200000.0,349200000.0,355200000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:05:20+00:00,0.78,0.78,0.3,0.77,0.0,67000000.0,0.0,280000000.0,280000000.0,0.0,280000000.0,,46000000.0,1417000000.0,-28000000.0,761000000.0,-111000000.0,237000000.0,46000000.0,1371000000.0,110000000.0,1000000.0,887000000.0,484000000.0,-137000000.0,347000000.0,1417000000.0,359000000.0,359000000.0,363600000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 07:34:37+00:00,4.8,4.8,1.44,4.69,6000000.0,297000000.0,1208000000.0,996000000.0,996000000.0,,996000000.0,,1634000000.0,5688000000.0,-14000000.0,195000000.0,,895000000.0,1634000000.0,4054000000.0,452000000.0,9000000.0,2304000000.0,1750000000.0,-457000000.0,1293000000.0,5688000000.0,207500000.0,207500000.0,212400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q4,2018-10-01,2018-12-31,,-0.48,-0.48,0.54,-0.48,6000000.0,145000000.0,372000000.0,-100000000.0,-100000000.0,,-100000000.0,,393000000.0,1561000000.0,-4000000.0,58000000.0,158000000.0,275000000.0,393000000.0,1168000000.0,117000000.0,-133000000.0,869000000.0,299000000.0,-254000000.0,45000000.0,1561000000.0,207500000.0,207500000.0,212400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 17:13:25+00:00,1.43,1.43,0.36,1.4,,80000000.0,288000000.0,454000000.0,454000000.0,,454000000.0,,399000000.0,1391000000.0,-4000000.0,47000000.0,-100000000.0,204000000.0,399000000.0,992000000.0,111000000.0,96000000.0,439000000.0,553000000.0,-19000000.0,534000000.0,1391000000.0,317500000.0,317500000.0,324300000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.45,3.45,1.1,3.45,,152000000.0,836000000.0,1096000000.0,1096000000.0,,1096000000.0,,1241000000.0,4127000000.0,-10000000.0,137000000.0,-158000000.0,620000000.0,1241000000.0,2886000000.0,335000000.0,142000000.0,1435000000.0,1451000000.0,-203000000.0,1248000000.0,4127000000.0,317500000.0,317500000.0,324300000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.4,1.4,1.42,1.4,3000000.0,808000000.0,836000000.0,446000000.0,446000000.0,,446000000.0,,2684000000.0,4287000000.0,-15000000.0,-1909000000.0,173000000.0,920000000.0,2684000000.0,1603000000.0,455000000.0,144000000.0,23000000.0,1580000000.0,-326000000.0,1254000000.0,4287000000.0,317500000.0,317500000.0,324300000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 17:54:25+00:00,0.99,0.99,0.36,0.97,,36000000.0,274000000.0,321000000.0,321000000.0,,321000000.0,,421000000.0,1368000000.0,-3000000.0,45000000.0,-29000000.0,208000000.0,421000000.0,947000000.0,112000000.0,23000000.0,498000000.0,449000000.0,-92000000.0,357000000.0,1368000000.0,324200000.0,324200000.0,330900000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.98,1.98,,1.98,,72000000.0,548000000.0,642000000.0,642000000.0,,642000000.0,,842000000.0,2736000000.0,-6000000.0,90000000.0,-58000000.0,416000000.0,842000000.0,1894000000.0,224000000.0,46000000.0,996000000.0,898000000.0,-184000000.0,714000000.0,2736000000.0,324200000.0,324200000.0,330900000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.26,1.26,0.08,1.26,3000000.0,834000000.0,548000000.0,410000000.0,410000000.0,,410000000.0,,3002000000.0,4332000000.0,-21000000.0,-1894000000.0,72000000.0,931000000.0,3002000000.0,1330000000.0,454000000.0,49000000.0,-340000000.0,1670000000.0,-426000000.0,1244000000.0,4332000000.0,324200000.0,324200000.0,330900000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q1TTM,2017-04-01,2018-06-30,,0.91,0.91,1.33,0.91,3000000.0,903000000.0,274000000.0,295000000.0,295000000.0,,295000000.0,,3329000000.0,4412000000.0,-22000000.0,-1886000000.0,82000000.0,970000000.0,3329000000.0,1083000000.0,447000000.0,27000000.0,-557000000.0,1640000000.0,-442000000.0,1198000000.0,4412000000.0,324200000.0,324200000.0,330900000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 07:34:37+00:00,4.23,4.23,1.68,4.14,5000000.0,79000000.0,1368000000.0,1252000000.0,1252000000.0,,1252000000.0,,1235000000.0,5597000000.0,-4000000.0,184000000.0,,917000000.0,1235000000.0,4362000000.0,486000000.0,-67000000.0,2474000000.0,1888000000.0,-557000000.0,1331000000.0,5597000000.0,296000000.0,296000000.0,302400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q4,2019-10-01,2019-12-31,,1.61,1.61,0.42,1.58,5000000.0,-91000000.0,427000000.0,446000000.0,446000000.0,,446000000.0,,385000000.0,1694000000.0,,55000000.0,18000000.0,300000000.0,385000000.0,1309000000.0,132000000.0,-17000000.0,805000000.0,504000000.0,-149000000.0,355000000.0,1694000000.0,296000000.0,296000000.0,302400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.62,2.62,1.26,2.56,,170000000.0,941000000.0,806000000.0,806000000.0,,806000000.0,,850000000.0,3903000000.0,-4000000.0,129000000.0,-18000000.0,617000000.0,850000000.0,3053000000.0,354000000.0,-50000000.0,1669000000.0,1384000000.0,-408000000.0,976000000.0,3903000000.0,307200000.0,307200000.0,314800000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.3,2.3,1.62,2.3,6000000.0,315000000.0,1313000000.0,706000000.0,706000000.0,,706000000.0,,1243000000.0,5464000000.0,-8000000.0,187000000.0,140000000.0,892000000.0,1243000000.0,4221000000.0,471000000.0,-183000000.0,2538000000.0,1683000000.0,-662000000.0,1021000000.0,5464000000.0,307200000.0,307200000.0,314800000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 17:13:25+00:00,0.83,0.83,0.42,0.81,,45000000.0,325000000.0,255000000.0,255000000.0,,255000000.0,,292000000.0,1339000000.0,-1000000.0,42000000.0,-8000000.0,208000000.0,292000000.0,1047000000.0,120000000.0,-59000000.0,567000000.0,480000000.0,-180000000.0,300000000.0,1339000000.0,307200000.0,307200000.0,314800000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 17:54:25+00:00,0.94,0.94,0.42,0.92,,88000000.0,315000000.0,289000000.0,289000000.0,,289000000.0,,286000000.0,1310000000.0,0.0,44000000.0,-4000000.0,198000000.0,286000000.0,1024000000.0,119000000.0,25000000.0,553000000.0,471000000.0,-94000000.0,377000000.0,1310000000.0,307400000.0,307400000.0,314100000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.79,1.79,0.84,1.75,,125000000.0,616000000.0,551000000.0,551000000.0,,551000000.0,,558000000.0,2564000000.0,-3000000.0,87000000.0,-10000000.0,409000000.0,558000000.0,2006000000.0,234000000.0,9000000.0,1102000000.0,904000000.0,-228000000.0,676000000.0,2564000000.0,307400000.0,307400000.0,314100000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.94,2.94,0.07,2.94,6000000.0,350000000.0,1276000000.0,905000000.0,905000000.0,,905000000.0,,1350000000.0,5516000000.0,-11000000.0,192000000.0,48000000.0,888000000.0,1350000000.0,4166000000.0,462000000.0,-28000000.0,2410000000.0,1756000000.0,-501000000.0,1255000000.0,5516000000.0,307400000.0,307400000.0,314100000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 18:23:43+00:00,0.85,0.85,0.42,0.83,,37000000.0,301000000.0,262000000.0,262000000.0,,262000000.0,,272000000.0,1254000000.0,-3000000.0,43000000.0,-6000000.0,211000000.0,272000000.0,982000000.0,115000000.0,-16000000.0,549000000.0,433000000.0,-134000000.0,299000000.0,1254000000.0,308200000.0,308200000.0,315700000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q1TTM,2018-07-01,2019-03-31,,3.04,3.04,1.53,3.04,6000000.0,298000000.0,1235000000.0,937000000.0,937000000.0,,937000000.0,,1485000000.0,5574000000.0,-14000000.0,193000000.0,23000000.0,898000000.0,1485000000.0,4089000000.0,455000000.0,-30000000.0,2355000000.0,1734000000.0,-499000000.0,1235000000.0,5574000000.0,308200000.0,308200000.0,315700000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.66,3.66,1.73,3.58,5000000.0,54000000.0,1377000000.0,1073000000.0,1073000000.0,,1073000000.0,,1261000000.0,5606000000.0,-4000000.0,351000000.0,-7000000.0,914000000.0,1261000000.0,4345000000.0,489000000.0,-85000000.0,2640000000.0,1705000000.0,-578000000.0,1127000000.0,5606000000.0,296400000.0,296400000.0,307400000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 18:23:43+00:00,0.28,0.28,0.47,0.27,,12000000.0,310000000.0,83000000.0,83000000.0,,83000000.0,,298000000.0,1263000000.0,-3000000.0,210000000.0,-13000000.0,208000000.0,298000000.0,965000000.0,118000000.0,-34000000.0,715000000.0,250000000.0,-155000000.0,95000000.0,1263000000.0,296400000.0,296400000.0,307400000.0
