company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q1TTM,2013-03-24,2014-03-22,,-99000000.0,731000000.0,181000000.0,-6000000.0,76000000.0,681000000.0,-1429000000.0,-901000000.0,2308000000.0,-1429000000.0,-901000000.0,2308000000.0,-28000000.0,1127000000.0,1127000000.0,,374000000.0,89000000.0,1000000.0,-628000000.0,,-984000000.0,-775000000.0,-796000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q1,2013-12-29,2014-03-22,2015-04-27 17:16:53+00:00,,140000000.0,2000000.0,-4000000.0,53000000.0,35000000.0,-237000000.0,-168000000.0,570000000.0,-237000000.0,-168000000.0,570000000.0,161000000.0,399000000.0,399000000.0,,-22000000.0,24000000.0,2000000.0,-164000000.0,,-172000000.0,-8000000.0,-124000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q4,2015-09-06,2015-12-26,,-213000000.0,-186000000.0,-72000000.0,-7000000.0,-231000000.0,,1019000000.0,522000000.0,-1817000000.0,1019000000.0,522000000.0,-1817000000.0,-283000000.0,260000000.0,-97000000.0,357000000.0,-1303000000.0,-46000000.0,165000000.0,532000000.0,,642000000.0,163000000.0,370000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3YTD,2014-12-28,2015-09-05,2016-10-11 17:08:28+00:00,,505000000.0,72000000.0,7000000.0,231000000.0,0.0,-1019000000.0,-522000000.0,1817000000.0,-1019000000.0,-522000000.0,1817000000.0,283000000.0,1023000000.0,1023000000.0,,58000000.0,46000000.0,48000000.0,-532000000.0,,-642000000.0,-163000000.0,-370000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3TTM,2014-09-07,2015-09-05,,-28000000.0,743000000.0,120000000.0,7000000.0,10000000.0,19000000.0,-1547000000.0,-538000000.0,2254000000.0,-1547000000.0,-538000000.0,2254000000.0,176000000.0,904000000.0,904000000.0,,597000000.0,67000000.0,75000000.0,-711000000.0,315000000.0,-1020000000.0,-242000000.0,-680000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3,2015-06-14,2015-09-05,,,179000000.0,43000000.0,-32000000.0,262000000.0,-65000000.0,-443000000.0,-170000000.0,870000000.0,-443000000.0,-170000000.0,870000000.0,225000000.0,426000000.0,426000000.0,,3000000.0,-5000000.0,9000000.0,-177000000.0,16000000.0,-238000000.0,-113000000.0,-83000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2YTD,2014-12-28,2015-06-13,2016-07-18 18:35:43+00:00,,326000000.0,29000000.0,39000000.0,-31000000.0,65000000.0,-576000000.0,-352000000.0,947000000.0,-576000000.0,-352000000.0,947000000.0,58000000.0,597000000.0,597000000.0,,55000000.0,51000000.0,39000000.0,-355000000.0,-16000000.0,-404000000.0,-50000000.0,-287000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2TTM,2014-06-15,2015-06-13,,-28000000.0,745000000.0,126000000.0,58000000.0,-294000000.0,305000000.0,-1257000000.0,-674000000.0,1912000000.0,-1257000000.0,-674000000.0,1912000000.0,39000000.0,881000000.0,881000000.0,,580000000.0,81000000.0,46000000.0,-697000000.0,211000000.0,-1029000000.0,-139000000.0,-807000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2,2015-03-22,2015-06-13,,,187000000.0,7000000.0,16000000.0,-143000000.0,12000000.0,-330000000.0,-156000000.0,431000000.0,-330000000.0,-156000000.0,431000000.0,-39000000.0,236000000.0,236000000.0,,151000000.0,22000000.0,6000000.0,-177000000.0,8000000.0,-177000000.0,-24000000.0,-163000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q1,2014-12-28,2015-03-21,2016-04-26 17:01:57+00:00,,139000000.0,22000000.0,23000000.0,112000000.0,53000000.0,-246000000.0,-196000000.0,516000000.0,-246000000.0,-196000000.0,516000000.0,97000000.0,361000000.0,361000000.0,,-96000000.0,29000000.0,33000000.0,-178000000.0,-24000000.0,-227000000.0,-26000000.0,-124000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q1TTM,2014-03-23,2015-03-21,,-28000000.0,738000000.0,134000000.0,33000000.0,-165000000.0,436000000.0,-1123000000.0,-964000000.0,1995000000.0,-1123000000.0,-964000000.0,1995000000.0,-59000000.0,983000000.0,983000000.0,,439000000.0,76000000.0,42000000.0,-683000000.0,-24000000.0,-1088000000.0,-132000000.0,-820000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,FY,2015-12-27,2016-12-31,2019-02-21 08:05:55+00:00,0.0,310000000.0,370000000.0,,,,,370000000.0,1493000000.0,,370000000.0,1493000000.0,1863000000.0,1643000000.0,1018000000.0,625000000.0,165000000.0,,,,0.0,,,,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q4,2016-10-01,2016-12-31,,,86000000.0,223000000.0,,-25000000.0,,,370000000.0,1493000000.0,,370000000.0,1493000000.0,1863000000.0,303000000.0,308000000.0,-5000000.0,1124000000.0,,-145000000.0,,,292000000.0,,,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q3YTD,2015-12-27,2016-09-30,2017-11-08 17:20:14+00:00,,224000000.0,147000000.0,0.0,25000000.0,0.0,,,,0.0,0.0,0.0,,1340000000.0,710000000.0,630000000.0,-959000000.0,0.0,145000000.0,0.0,,-292000000.0,0.0,0.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q3TTM,2015-09-06,2016-09-30,,-213000000.0,38000000.0,75000000.0,-7000000.0,-206000000.0,,1019000000.0,522000000.0,-1817000000.0,1019000000.0,522000000.0,-1817000000.0,-283000000.0,1600000000.0,613000000.0,987000000.0,-2262000000.0,-46000000.0,310000000.0,532000000.0,,350000000.0,163000000.0,370000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q3,2016-06-12,2016-09-30,,,-90000000.0,49000000.0,12000000.0,60000000.0,-3737000000.0,538000000.0,288000000.0,-896000000.0,538000000.0,288000000.0,-896000000.0,-58000000.0,610000000.0,-20000000.0,630000000.0,-846000000.0,-28000000.0,137000000.0,379000000.0,51000000.0,51000000.0,2365000000.0,1559000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q2TTM,2015-06-14,2016-06-11,,-213000000.0,307000000.0,69000000.0,-51000000.0,-4000000.0,3672000000.0,38000000.0,64000000.0,-51000000.0,38000000.0,64000000.0,-51000000.0,,1416000000.0,1059000000.0,357000000.0,-1413000000.0,-23000000.0,182000000.0,-24000000.0,-35000000.0,61000000.0,-2315000000.0,-1272000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q2,2016-04-01,2016-06-11,,,241000000.0,90000000.0,-15000000.0,-40000000.0,2337000000.0,-160000000.0,-221000000.0,587000000.0,-160000000.0,-221000000.0,587000000.0,191000000.0,366000000.0,504000000.0,-138000000.0,-118000000.0,71000000.0,3000000.0,-187000000.0,-51000000.0,-263000000.0,-1747000000.0,-634000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q2YTD,2015-12-27,2016-06-11,2016-07-18 18:35:43+00:00,,314000000.0,98000000.0,-12000000.0,-35000000.0,3737000000.0,-538000000.0,-288000000.0,896000000.0,-538000000.0,-288000000.0,896000000.0,58000000.0,730000000.0,730000000.0,,-113000000.0,28000000.0,8000000.0,-379000000.0,-51000000.0,-343000000.0,-2365000000.0,-1559000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q1,2015-12-27,2016-03-31,2017-05-09 20:06:42+00:00,,73000000.0,8000000.0,3000000.0,5000000.0,1400000000.0,-378000000.0,-67000000.0,309000000.0,-378000000.0,-67000000.0,309000000.0,-133000000.0,364000000.0,226000000.0,138000000.0,5000000.0,-43000000.0,5000000.0,-192000000.0,,-80000000.0,-618000000.0,-925000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q4,2017-10-01,2017-12-31,,,58000000.0,1057000000.0,19000000.0,560000000.0,-35000000.0,-766000000.0,983000000.0,312000000.0,-766000000.0,983000000.0,312000000.0,548000000.0,436000000.0,436000000.0,,-742000000.0,,16000000.0,-101000000.0,,-90000000.0,-18000000.0,-612000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 15:29:01+00:00,,195000000.0,716000000.0,42000000.0,-100000000.0,1123000000.0,-1029000000.0,489000000.0,718000000.0,-1029000000.0,489000000.0,718000000.0,220000000.0,904000000.0,904000000.0,,-281000000.0,,1000000.0,-315000000.0,0.0,-228000000.0,-489000000.0,-1348000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3TTM,2016-10-01,2017-09-30,,,281000000.0,939000000.0,42000000.0,-125000000.0,1123000000.0,-1029000000.0,859000000.0,2211000000.0,-1029000000.0,859000000.0,2211000000.0,2083000000.0,1207000000.0,1212000000.0,-5000000.0,843000000.0,,-144000000.0,-315000000.0,,64000000.0,-489000000.0,-1348000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3,2017-07-01,2017-09-30,,,60000000.0,395000000.0,19000000.0,-7000000.0,35000000.0,-619000000.0,316000000.0,279000000.0,-619000000.0,316000000.0,279000000.0,-5000000.0,418000000.0,418000000.0,,-192000000.0,,-1000000.0,-104000000.0,,-78000000.0,-58000000.0,-492000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 17:31:37+00:00,,135000000.0,321000000.0,23000000.0,-93000000.0,1088000000.0,-410000000.0,173000000.0,439000000.0,-410000000.0,173000000.0,439000000.0,225000000.0,486000000.0,486000000.0,,-89000000.0,,2000000.0,-211000000.0,0.0,-150000000.0,-431000000.0,-856000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2TTM,2016-06-12,2017-06-30,,,131000000.0,593000000.0,35000000.0,-58000000.0,-2649000000.0,128000000.0,831000000.0,1036000000.0,128000000.0,831000000.0,1036000000.0,2030000000.0,1399000000.0,774000000.0,625000000.0,189000000.0,-28000000.0,-6000000.0,168000000.0,51000000.0,193000000.0,1934000000.0,703000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2,2017-04-01,2017-06-30,,,65000000.0,136000000.0,6000000.0,-126000000.0,896000000.0,219000000.0,69000000.0,151000000.0,219000000.0,69000000.0,151000000.0,445000000.0,206000000.0,206000000.0,,6000000.0,,7000000.0,-105000000.0,,-74000000.0,-177000000.0,-395000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:05:20+00:00,,70000000.0,185000000.0,17000000.0,33000000.0,192000000.0,-629000000.0,104000000.0,288000000.0,-629000000.0,104000000.0,288000000.0,-220000000.0,280000000.0,280000000.0,0.0,-95000000.0,0.0,-5000000.0,-106000000.0,,-76000000.0,-254000000.0,-461000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q1TTM,2016-04-01,2017-03-31,,,307000000.0,547000000.0,14000000.0,28000000.0,-1208000000.0,-251000000.0,541000000.0,1472000000.0,-251000000.0,541000000.0,1472000000.0,1776000000.0,1559000000.0,1072000000.0,487000000.0,65000000.0,43000000.0,-10000000.0,86000000.0,,4000000.0,364000000.0,464000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q4,2018-10-01,2018-12-31,,-66000000.0,34000000.0,380000000.0,-8000000.0,77000000.0,1177000000.0,-459000000.0,224000000.0,380000000.0,-459000000.0,224000000.0,380000000.0,137000000.0,334000000.0,334000000.0,,-65000000.0,,-3000000.0,-113000000.0,,-87000000.0,-817000000.0,-706000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 17:13:25+00:00,,103000000.0,445000000.0,-55000000.0,-81000000.0,438000000.0,-2161000000.0,89000000.0,796000000.0,-2161000000.0,89000000.0,796000000.0,-1331000000.0,1208000000.0,1208000000.0,,-434000000.0,,-9000000.0,-349000000.0,-200000000.0,-147000000.0,-566000000.0,-1684000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3,2018-07-01,2018-09-30,,,32000000.0,193000000.0,-36000000.0,116000000.0,79000000.0,-582000000.0,131000000.0,415000000.0,-582000000.0,131000000.0,415000000.0,-72000000.0,454000000.0,454000000.0,,-187000000.0,,,-113000000.0,,-62000000.0,-32000000.0,-516000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3TTM,2017-10-01,2018-09-30,,,161000000.0,1502000000.0,-36000000.0,479000000.0,403000000.0,-2927000000.0,1072000000.0,1108000000.0,-2927000000.0,1072000000.0,1108000000.0,-783000000.0,1644000000.0,1644000000.0,,-1176000000.0,,7000000.0,-450000000.0,-200000000.0,-237000000.0,-584000000.0,-2296000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2TTM,2017-07-01,2018-06-30,,,189000000.0,1704000000.0,-42000000.0,-104000000.0,-729000000.0,-1169000000.0,1558000000.0,2623000000.0,-1169000000.0,1558000000.0,2623000000.0,2970000000.0,1608000000.0,1608000000.0,,930000000.0,,-11000000.0,-25000000.0,-200000000.0,65000000.0,-103000000.0,-312000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2,2018-04-01,2018-06-30,,,34000000.0,47000000.0,-57000000.0,-121000000.0,347000000.0,-603000000.0,-206000000.0,192000000.0,-603000000.0,-206000000.0,192000000.0,-674000000.0,321000000.0,321000000.0,,-42000000.0,,-10000000.0,-116000000.0,-200000000.0,-43000000.0,-164000000.0,-670000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:37:41+00:00,,37000000.0,205000000.0,38000000.0,-76000000.0,12000000.0,-976000000.0,164000000.0,189000000.0,-976000000.0,164000000.0,189000000.0,-585000000.0,433000000.0,433000000.0,,-205000000.0,,1000000.0,-120000000.0,0.0,-42000000.0,-370000000.0,-498000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q1TTM,2017-04-01,2018-03-31,,,220000000.0,1793000000.0,82000000.0,351000000.0,908000000.0,-2142000000.0,1532000000.0,931000000.0,-2142000000.0,1532000000.0,931000000.0,403000000.0,1493000000.0,1493000000.0,,-1133000000.0,,23000000.0,-430000000.0,,-284000000.0,-623000000.0,-1997000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3TTM,2018-10-01,2019-09-30,,-66000000.0,118000000.0,435000000.0,-35000000.0,-7000000.0,2057000000.0,-899000000.0,170000000.0,1263000000.0,-899000000.0,170000000.0,1263000000.0,499000000.0,1140000000.0,1140000000.0,,12000000.0,,-3000000.0,-498000000.0,,-196000000.0,-1280000000.0,-1178000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3,2019-07-01,2019-09-30,,,30000000.0,30000000.0,-25000000.0,72000000.0,675000000.0,52000000.0,-2000000.0,422000000.0,52000000.0,-2000000.0,422000000.0,447000000.0,255000000.0,255000000.0,,65000000.0,,1000000.0,-128000000.0,,-33000000.0,-328000000.0,-167000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 17:13:25+00:00,,84000000.0,55000000.0,-27000000.0,-84000000.0,880000000.0,-440000000.0,-54000000.0,883000000.0,-440000000.0,-54000000.0,883000000.0,362000000.0,806000000.0,806000000.0,,77000000.0,,0.0,-385000000.0,0.0,-109000000.0,-463000000.0,-472000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 17:54:25+00:00,,54000000.0,25000000.0,-2000000.0,-156000000.0,205000000.0,-492000000.0,-52000000.0,461000000.0,-492000000.0,-52000000.0,461000000.0,-85000000.0,551000000.0,551000000.0,,12000000.0,,-1000000.0,-257000000.0,0.0,-76000000.0,-135000000.0,-305000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2TTM,2018-07-01,2019-06-30,,,120000000.0,664000000.0,17000000.0,41000000.0,-154000000.0,1087000000.0,1081000000.0,2308000000.0,1087000000.0,1081000000.0,2308000000.0,4493000000.0,1339000000.0,1339000000.0,,808000000.0,,8000000.0,-21000000.0,200000000.0,9000000.0,399000000.0,863000000.0,200000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2,2019-04-01,2019-06-30,,,28000000.0,11000000.0,-14000000.0,-141000000.0,147000000.0,-214000000.0,-18000000.0,161000000.0,-214000000.0,-18000000.0,161000000.0,-85000000.0,289000000.0,289000000.0,,-15000000.0,,3000000.0,-128000000.0,,-32000000.0,-37000000.0,-196000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 18:23:43+00:00,0.0,26000000.0,14000000.0,12000000.0,-15000000.0,58000000.0,-278000000.0,-34000000.0,300000000.0,-278000000.0,-34000000.0,300000000.0,,262000000.0,262000000.0,,27000000.0,,-4000000.0,-129000000.0,,-44000000.0,-98000000.0,-109000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q1TTM,2018-04-01,2019-03-31,,-66000000.0,126000000.0,634000000.0,-89000000.0,57000000.0,1661000000.0,-1922000000.0,115000000.0,1287000000.0,-1922000000.0,115000000.0,1287000000.0,-609000000.0,1371000000.0,1371000000.0,,-267000000.0,,-17000000.0,-471000000.0,-200000000.0,-236000000.0,-1111000000.0,-2001000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 18:23:43+00:00,-408000000.0,27000000.0,2000000.0,-53000000.0,-51000000.0,1016000000.0,798000000.0,-441000000.0,238000000.0,798000000.0,-441000000.0,238000000.0,542000000.0,83000000.0,83000000.0,,179000000.0,,0.0,-141000000.0,,-35000000.0,-77000000.0,0.0,,
