company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofplantpropertyandequipment
Alliant Energy Corp,LNT,,352541,2017.0,Q4,2017-10-01,2017-12-31,,1049400000.0,,-300000.0,257600000.0,577000000.0,,1068700000.0,6400000.0,823400000.0,,1064300000.0,4343000000.0,2162700000.0,1064300000.0,4343000000.0,2162700000.0,7570000000.0,509900000.0,509900000.0,7100000.0,,513300000.0,215700000.0,,18800000.0,,2780300000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 16:40:50+00:00,-1049400000.0,,11400000.0,158500000.0,342700000.0,,-255500000.0,143200000.0,281200000.0,,189900000.0,-639100000.0,451300000.0,189900000.0,-639100000.0,451300000.0,2100000.0,371200000.0,371200000.0,-7100000.0,0.0,410300000.0,-215700000.0,,-18800000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q3TTM,2016-10-01,2017-09-30,,-328100000.0,,12900000.0,261200000.0,445600000.0,,520300000.0,149400000.0,787000000.0,,322500000.0,-587500000.0,190100000.0,322500000.0,-587500000.0,190100000.0,-74900000.0,-745600000.0,-745600000.0,-30200000.0,,871800000.0,-282400000.0,-1131200000.0,-331500000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q3,2017-07-01,2017-09-30,,-441900000.0,,,-48100000.0,120700000.0,,28300000.0,5900000.0,116700000.0,,66400000.0,-387200000.0,323800000.0,66400000.0,-387200000.0,323800000.0,3000000.0,171400000.0,171400000.0,3400000.0,,54700000.0,-72600000.0,,16400000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 12:00:30+00:00,-607500000.0,,11400000.0,206600000.0,222000000.0,,-283800000.0,137300000.0,164500000.0,,123500000.0,-251900000.0,127500000.0,123500000.0,-251900000.0,127500000.0,-900000.0,199800000.0,199800000.0,-10500000.0,,355600000.0,-143100000.0,,-35200000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q2TTM,2016-07-01,2017-06-30,,-153200000.0,,16900000.0,398900000.0,429000000.0,,329700000.0,150100000.0,921000000.0,,461300000.0,-471300000.0,10300000.0,461300000.0,-471300000.0,10300000.0,300000.0,-786000000.0,-786000000.0,37600000.0,,813100000.0,-276400000.0,-1131200000.0,-333400000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q2,2017-04-01,2017-06-30,,-316000000.0,,9100000.0,104500000.0,115000000.0,,-200400000.0,137300000.0,105800000.0,,153400000.0,-164700000.0,8500000.0,153400000.0,-164700000.0,8500000.0,-2800000.0,96800000.0,96800000.0,-2900000.0,,151300000.0,-71600000.0,,-18100000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:00:08+00:00,-291500000.0,,2300000.0,102100000.0,107000000.0,,-83400000.0,,58700000.0,,-29900000.0,-87200000.0,119000000.0,-29900000.0,-87200000.0,119000000.0,1900000.0,103000000.0,103000000.0,-7600000.0,,204300000.0,-71500000.0,,-17100000.0,,
Alliant Energy Corp,LNT,,352541,2017.0,Q1TTM,2016-04-01,2017-03-31,,-117900000.0,,12100000.0,396700000.0,416100000.0,,634500000.0,26600000.0,885800000.0,,308700000.0,-587400000.0,283500000.0,308700000.0,-587400000.0,283500000.0,4800000.0,-796400000.0,-796400000.0,29300000.0,,661700000.0,-271500000.0,-1131200000.0,-332200000.0,,
Alliant Energy Corp,LNT,,352541,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 14:15:21+00:00,,,5000000.0,247500000.0,506900000.0,,470900000.0,196600000.0,2355700000.0,,2552300000.0,2239200000.0,1500100000.0,2552300000.0,2239200000.0,1500100000.0,6291600000.0,522300000.0,522300000.0,,,605300000.0,,,,,1633900000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q4,2018-10-01,2018-12-31,,,,,75900000.0,130500000.0,,841700000.0,5300000.0,844800000.0,,1964900000.0,3054900000.0,1057900000.0,1964900000.0,3054900000.0,1057900000.0,6077700000.0,87800000.0,87800000.0,-2100000.0,,293000000.0,233300000.0,1128000000.0,881500000.0,,1633900000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 12:15:33+00:00,,,5000000.0,171600000.0,376400000.0,,-370800000.0,191300000.0,1510900000.0,,587400000.0,-815700000.0,442200000.0,587400000.0,-815700000.0,442200000.0,213900000.0,434500000.0,434500000.0,2100000.0,0.0,312300000.0,-233300000.0,-1128000000.0,-881500000.0,,
Alliant Energy Corp,LNT,,352541,2018.0,Q3TTM,2017-10-01,2018-09-30,,1049400000.0,,4700000.0,429200000.0,953400000.0,,697900000.0,197700000.0,2334300000.0,,1651700000.0,3527300000.0,2604900000.0,1651700000.0,3527300000.0,2604900000.0,7783900000.0,944400000.0,944400000.0,9200000.0,,825600000.0,-17600000.0,-1128000000.0,-862700000.0,,2780300000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q3,2018-07-01,2018-09-30,,,,,51800000.0,129000000.0,,-589400000.0,91200000.0,7900000.0,,-1015700000.0,-1081900000.0,-282000000.0,-1015700000.0,-1081900000.0,-282000000.0,-2379600000.0,208100000.0,208100000.0,-29700000.0,,79800000.0,-233300000.0,-1128000000.0,-881500000.0,,-33700000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 15:00:08+00:00,,,5000000.0,119800000.0,247400000.0,,218600000.0,100100000.0,1503000000.0,,1603100000.0,266200000.0,724200000.0,1603100000.0,266200000.0,724200000.0,2593500000.0,226400000.0,226400000.0,31800000.0,,232500000.0,,,,,33700000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2TTM,2017-07-01,2018-06-30,,607500000.0,,4700000.0,329300000.0,945100000.0,,1315600000.0,112400000.0,2443100000.0,,2733800000.0,4222000000.0,3210700000.0,2733800000.0,4222000000.0,3210700000.0,10166500000.0,907700000.0,907700000.0,42300000.0,,800500000.0,143100000.0,,35200000.0,,2814000000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2,2018-04-01,2018-06-30,,355500000.0,,5000000.0,65600000.0,127000000.0,,274700000.0,93800000.0,1440900000.0,,1612900000.0,418400000.0,567900000.0,1612900000.0,418400000.0,567900000.0,2599200000.0,102900000.0,102900000.0,63300000.0,,29200000.0,77500000.0,,700000.0,,33700000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:22:55+00:00,-355500000.0,,0.0,54200000.0,120400000.0,,-56100000.0,6300000.0,62100000.0,,-9800000.0,-152200000.0,156300000.0,-9800000.0,-152200000.0,156300000.0,-5700000.0,123500000.0,123500000.0,-31500000.0,0.0,203300000.0,-77500000.0,,-700000.0,,
Alliant Energy Corp,LNT,,352541,2018.0,Q1TTM,2017-04-01,2018-03-31,,-64000000.0,,8800000.0,368200000.0,933100000.0,,840500000.0,155900000.0,1108000000.0,,1274300000.0,3638900000.0,2651300000.0,1274300000.0,3638900000.0,2651300000.0,7564500000.0,901600000.0,901600000.0,-23900000.0,,922600000.0,-6000000.0,,16400000.0,,2780300000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q4,2019-10-01,2019-12-31,,,,2300000.0,297300000.0,705900000.0,,1314400000.0,204900000.0,1456500000.0,,2270700000.0,4866000000.0,2644500000.0,2270700000.0,4866000000.0,2644500000.0,9781200000.0,641300000.0,641300000.0,-17100000.0,,612200000.0,252500000.0,1075300000.0,356800000.0,,3178500000.0
Alliant Energy Corp,LNT,,352541,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 14:15:21+00:00,,,1500000.0,492000000.0,1129500000.0,,929500000.0,390300000.0,2406500000.0,,2796800000.0,4004900000.0,3153700000.0,2796800000.0,4004900000.0,3153700000.0,9955400000.0,1094700000.0,1094700000.0,,,826400000.0,,,0.0,,3178500000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 12:15:33+00:00,,,-800000.0,194700000.0,423600000.0,,-384900000.0,185400000.0,950000000.0,,526100000.0,-861100000.0,509200000.0,526100000.0,-861100000.0,509200000.0,174200000.0,453400000.0,453400000.0,17100000.0,0.0,214200000.0,-252500000.0,-1075300000.0,-356800000.0,,
Alliant Energy Corp,LNT,,352541,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,-800000.0,270600000.0,554100000.0,,456800000.0,190700000.0,1794800000.0,,2491000000.0,2193800000.0,1567100000.0,2491000000.0,2193800000.0,1567100000.0,6251900000.0,541200000.0,541200000.0,15000000.0,,507200000.0,-19200000.0,52700000.0,524700000.0,,1633900000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q3,2019-07-01,2019-09-30,,,,1700000.0,62000000.0,143800000.0,,-541800000.0,124800000.0,296600000.0,,-187900000.0,-1040700000.0,-175900000.0,-187900000.0,-1040700000.0,-175900000.0,-1404500000.0,228600000.0,228600000.0,-6500000.0,,88700000.0,-252500000.0,-1075300000.0,-356800000.0,,-54100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 15:00:08+00:00,,,-2500000.0,132700000.0,279800000.0,,156900000.0,60600000.0,653400000.0,,714000000.0,179600000.0,685100000.0,714000000.0,179600000.0,685100000.0,1578700000.0,224800000.0,224800000.0,23600000.0,,125500000.0,,,,,54100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,-2500000.0,260400000.0,539300000.0,,409200000.0,157100000.0,1506100000.0,,1663200000.0,2152600000.0,1461000000.0,1663200000.0,2152600000.0,1461000000.0,5276800000.0,520700000.0,520700000.0,-8200000.0,,498300000.0,,,,,1654300000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2,2019-04-01,2019-06-30,,,,4300000.0,69800000.0,142900000.0,,230300000.0,6000000.0,448000000.0,,538000000.0,544400000.0,504000000.0,538000000.0,544400000.0,504000000.0,1586400000.0,97100000.0,97100000.0,33700000.0,,84200000.0,83700000.0,406100000.0,300000.0,,54100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 13:47:26+00:00,,,-6800000.0,62900000.0,136900000.0,,-73400000.0,54600000.0,205400000.0,,176000000.0,-364800000.0,181100000.0,176000000.0,-364800000.0,181100000.0,-7700000.0,127700000.0,127700000.0,-10100000.0,,41300000.0,-83700000.0,-406100000.0,-300000.0,,
Alliant Energy Corp,LNT,,352541,2019.0,Q1TTM,2018-04-01,2019-03-31,,355500000.0,,-1800000.0,256200000.0,523400000.0,,453600000.0,244900000.0,2499000000.0,,2738100000.0,2026600000.0,1524900000.0,2738100000.0,2026600000.0,1524900000.0,6289600000.0,526500000.0,526500000.0,21400000.0,,443300000.0,-6200000.0,-406100000.0,400000.0,,1633900000.0
Alliant Energy Corp,LNT,,352541,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,8400000.0,494000000.0,1138900000.0,,838900000.0,564100000.0,2501100000.0,,2681100000.0,4190100000.0,3132800000.0,2681100000.0,4190100000.0,3132800000.0,10004000000.0,1139600000.0,1139600000.0,15400000.0,,894000000.0,-9300000.0,117600000.0,-374800000.0,,3178500000.0
Alliant Energy Corp,LNT,,352541,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 13:47:26+00:00,,,100000.0,64900000.0,146300000.0,,-164000000.0,228400000.0,300000000.0,,60300000.0,-179600000.0,160200000.0,60300000.0,-179600000.0,160200000.0,40900000.0,172600000.0,172600000.0,5300000.0,,108900000.0,-93000000.0,-288500000.0,-375100000.0,,
