company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Alliant Energy Corp,LNT,,352541,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 14:19:54+00:00,0.37,0.37,0.29375,102100000.0,0.37,,18100000.0,86400000.0,86900000.0,-500000.0,83900000.0,354400000.0,742200000.0,,15300000.0,25000000.0,12400000.0,2500000.0,144500000.0,354400000.0,400200000.0,48000000.0,9100000.0,271600000.0,128600000.0,-23600000.0,105000000.0,754600000.0,227000000.0,226800000.0,226800000.0
Alliant Energy Corp,LNT,,352541,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 14:15:21+00:00,1.99,1.99,1.26,461800000.0,1.99,,66700000.0,457300000.0,466100000.0,1400000.0,447100000.0,1510400000.0,3382200000.0,-10200000.0,32400000.0,105600000.0,,10200000.0,633200000.0,1510400000.0,1871800000.0,215600000.0,44800000.0,1200600000.0,671200000.0,-138400000.0,532800000.0,3382200000.0,224700000.0,229700000.0,229700000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q4,2017-10-01,2017-12-31,,0.36,0.36,-0.94,119100000.0,0.36,,1800000.0,86100000.0,96300000.0,,83600000.0,396900000.0,879300000.0,-10200000.0,8800000.0,26500000.0,-23200000.0,2500000.0,179600000.0,396900000.0,459200000.0,56600000.0,11900000.0,325200000.0,134000000.0,-35900000.0,98100000.0,856100000.0,224700000.0,229700000.0,229700000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:40:50+00:00,0.73,0.73,,120700000.0,0.73,,26100000.0,171400000.0,171400000.0,0.0,168800000.0,358600000.0,906900000.0,,5000000.0,27000000.0,,2600000.0,164300000.0,358600000.0,548300000.0,53900000.0,10100000.0,312000000.0,236300000.0,-38800000.0,197500000.0,906900000.0,231000000.0,231200000.0,231200000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.57,1.57,0.93,342700000.0,1.57,,64900000.0,371200000.0,369800000.0,1400000.0,363500000.0,1113500000.0,2502900000.0,,23600000.0,79100000.0,23200000.0,7700000.0,453600000.0,1113500000.0,1412600000.0,159000000.0,32900000.0,875400000.0,537200000.0,-102500000.0,434700000.0,2526100000.0,231000000.0,231200000.0,231200000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 12:00:30+00:00,0.41,0.41,0.315,115000000.0,0.41,,21200000.0,96800000.0,96800000.0,0.0,94300000.0,330200000.0,753800000.0,,5800000.0,25700000.0,11500000.0,2500000.0,140700000.0,330200000.0,435100000.0,52800000.0,11300000.0,281400000.0,153700000.0,-35700000.0,118000000.0,765300000.0,229000000.0,230000000.0,230000000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.85,0.85,0.62,222000000.0,0.85,,38800000.0,199800000.0,198400000.0,1400000.0,194700000.0,754900000.0,1596000000.0,,18600000.0,52100000.0,23200000.0,5100000.0,289300000.0,754900000.0,864300000.0,105100000.0,22800000.0,563400000.0,300900000.0,-63700000.0,237200000.0,1619200000.0,229000000.0,230000000.0,230000000.0
Alliant Energy Corp,LNT,,352541,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:00:08+00:00,0.44,0.44,0.315,107000000.0,0.44,,17600000.0,103000000.0,101600000.0,1400000.0,100400000.0,424700000.0,842200000.0,,12800000.0,26400000.0,11700000.0,2600000.0,148600000.0,424700000.0,429200000.0,52300000.0,11500000.0,282000000.0,147200000.0,-28000000.0,119200000.0,853900000.0,227600000.0,228200000.0,228200000.0
Alliant Energy Corp,LNT,,352541,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 14:15:21+00:00,2.19,2.19,1.34,506900000.0,2.19,,47700000.0,512100000.0,522300000.0,0.0,501900000.0,1583000000.0,3534500000.0,-10200000.0,68000000.0,104400000.0,,10200000.0,645800000.0,1583000000.0,1951500000.0,247000000.0,54600000.0,1257100000.0,694400000.0,-124400000.0,570000000.0,3534500000.0,229200000.0,233600000.0,233600000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q4,2018-10-01,2018-12-31,,0.37,0.37,,130500000.0,0.37,,5600000.0,77600000.0,87800000.0,,75100000.0,418300000.0,873500000.0,-10200000.0,22200000.0,26300000.0,,2500000.0,177000000.0,418300000.0,455200000.0,63200000.0,13000000.0,333800000.0,121400000.0,-28000000.0,93400000.0,873500000.0,229200000.0,233600000.0,233600000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 12:15:33+00:00,0.87,0.87,,129000000.0,0.87,,11700000.0,208100000.0,208100000.0,,205500000.0,368200000.0,928600000.0,,17200000.0,26900000.0,,2600000.0,148400000.0,368200000.0,560400000.0,63300000.0,9800000.0,304300000.0,256100000.0,-36300000.0,219800000.0,928600000.0,236200000.0,235200000.0,235200000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.81,1.81,0.99,376400000.0,1.81,,42100000.0,434500000.0,434500000.0,,426800000.0,1164700000.0,2661000000.0,,45800000.0,78100000.0,,7700000.0,468800000.0,1164700000.0,1496300000.0,183800000.0,41600000.0,923300000.0,573000000.0,-96400000.0,476600000.0,2661000000.0,236200000.0,235200000.0,235200000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.17,2.17,0.07,495500000.0,2.17,,43900000.0,520600000.0,530800000.0,,510400000.0,1561600000.0,3540300000.0,-10200000.0,54600000.0,104600000.0,-23200000.0,10200000.0,648400000.0,1561600000.0,1955500000.0,240400000.0,53500000.0,1248500000.0,707000000.0,-132300000.0,574700000.0,3517100000.0,236200000.0,235200000.0,235200000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 15:00:08+00:00,0.43,0.43,,127000000.0,0.43,,13600000.0,102900000.0,102900000.0,,100400000.0,355700000.0,816100000.0,,16100000.0,24200000.0,,2500000.0,158000000.0,355700000.0,460400000.0,61300000.0,10500000.0,309200000.0,151200000.0,-34700000.0,116500000.0,816100000.0,233500000.0,232000000.0,232000000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.95,0.95,,247400000.0,0.95,,30400000.0,226400000.0,226400000.0,,221300000.0,796500000.0,1732400000.0,,28600000.0,51200000.0,,5100000.0,320400000.0,796500000.0,935900000.0,120500000.0,31800000.0,619000000.0,316900000.0,-60100000.0,256800000.0,1732400000.0,233500000.0,232000000.0,232000000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.04,2.04,-0.62,487200000.0,2.04,,58300000.0,483900000.0,494100000.0,,473700000.0,1552000000.0,3518600000.0,-10200000.0,42400000.0,104700000.0,-23200000.0,10200000.0,664300000.0,1552000000.0,1943400000.0,231000000.0,53800000.0,1256200000.0,687200000.0,-134800000.0,552400000.0,3495400000.0,233500000.0,232000000.0,232000000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:22:55+00:00,0.52,0.52,0.335,120400000.0,0.52,,16800000.0,123500000.0,123500000.0,,120900000.0,440800000.0,916300000.0,,12500000.0,27000000.0,,2600000.0,162400000.0,440800000.0,475500000.0,59200000.0,21300000.0,309800000.0,165700000.0,-25400000.0,140300000.0,916300000.0,232500000.0,231400000.0,231400000.0
Alliant Energy Corp,LNT,,352541,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.02,2.02,0.03,475200000.0,2.02,,65900000.0,477800000.0,488000000.0,,467600000.0,1526500000.0,3456300000.0,-10200000.0,32100000.0,106200000.0,-11700000.0,10200000.0,647000000.0,1526500000.0,1918100000.0,222500000.0,54600000.0,1228400000.0,689700000.0,-135800000.0,553900000.0,3444600000.0,232500000.0,231400000.0,231400000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q4,2019-10-01,2019-12-31,,0.46,0.46,,143600000.0,0.46,,19300000.0,103800000.0,114000000.0,,101300000.0,364100000.0,880100000.0,-10200000.0,23700000.0,26500000.0,,2500000.0,185000000.0,364100000.0,516000000.0,69100000.0,17800000.0,355100000.0,160900000.0,-27600000.0,133300000.0,880100000.0,233800000.0,238500000.0,239000000.0
Alliant Energy Corp,LNT,,352541,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 14:15:21+00:00,2.34,2.34,1.42,567200000.0,2.33,,68700000.0,557200000.0,567400000.0,0.0,547000000.0,1479800000.0,3647700000.0,-10200000.0,78300000.0,110800000.0,,10200000.0,712200000.0,1479800000.0,2167900000.0,272900000.0,53000000.0,1390200000.0,777700000.0,-141600000.0,636100000.0,3647700000.0,233800000.0,238500000.0,239000000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 12:15:33+00:00,0.95,0.95,,143800000.0,0.94,,23100000.0,228600000.0,228600000.0,,226000000.0,355100000.0,990200000.0,,18200000.0,27400000.0,,2600000.0,173700000.0,355100000.0,635100000.0,68300000.0,11600000.0,344900000.0,290200000.0,-38500000.0,251700000.0,990200000.0,237900000.0,239100000.0,239900000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.88,1.88,,423600000.0,1.87,,49400000.0,453400000.0,453400000.0,,445700000.0,1115700000.0,2767600000.0,,54600000.0,84300000.0,,7700000.0,527200000.0,1115700000.0,1651900000.0,203800000.0,35200000.0,1035100000.0,616800000.0,-114000000.0,502800000.0,2767600000.0,237900000.0,239100000.0,239900000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.25,2.25,,554100000.0,2.24,,55000000.0,531000000.0,541200000.0,,520800000.0,1534000000.0,3641100000.0,-10200000.0,76800000.0,110600000.0,,10200000.0,704200000.0,1534000000.0,2107100000.0,267000000.0,48200000.0,1368900000.0,738200000.0,-142000000.0,596200000.0,3641100000.0,237900000.0,239100000.0,239900000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 15:00:08+00:00,0.4,0.4,,142900000.0,0.4,,11200000.0,97100000.0,97100000.0,,94600000.0,297600000.0,790200000.0,,15000000.0,27600000.0,,2500000.0,172300000.0,297600000.0,492600000.0,69200000.0,12700000.0,342800000.0,149800000.0,-41500000.0,108300000.0,790200000.0,236500000.0,237500000.0,238100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.93,0.93,,279800000.0,0.93,,26300000.0,224800000.0,224800000.0,,219700000.0,760600000.0,1777400000.0,,36400000.0,56900000.0,,5100000.0,353500000.0,760600000.0,1016800000.0,135500000.0,23600000.0,690200000.0,326600000.0,-75500000.0,251100000.0,1777400000.0,236500000.0,237500000.0,238100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.17,2.17,,539300000.0,2.17,,43600000.0,510500000.0,520700000.0,,500300000.0,1547100000.0,3579500000.0,-10200000.0,75800000.0,110100000.0,,10200000.0,678900000.0,1547100000.0,2032400000.0,262000000.0,46400000.0,1328300000.0,704100000.0,-139800000.0,564300000.0,3579500000.0,236500000.0,237500000.0,238100000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 13:47:26+00:00,0.53,0.53,0.355,136900000.0,0.53,,15100000.0,127700000.0,127700000.0,,125100000.0,463000000.0,987200000.0,,21400000.0,29300000.0,,2600000.0,181200000.0,463000000.0,524200000.0,66300000.0,10900000.0,347400000.0,176800000.0,-34000000.0,142800000.0,987200000.0,236000000.0,236500000.0,236600000.0
Alliant Energy Corp,LNT,,352541,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.14,2.14,0.03,523400000.0,2.14,,46000000.0,516300000.0,526500000.0,,506100000.0,1605200000.0,3605400000.0,-10200000.0,76900000.0,106700000.0,,10200000.0,664600000.0,1605200000.0,2000200000.0,254100000.0,44200000.0,1294700000.0,705500000.0,-133000000.0,572500000.0,3605400000.0,236000000.0,236500000.0,236600000.0
Alliant Energy Corp,LNT,,352541,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.51,2.51,,576600000.0,2.5,,34900000.0,602100000.0,612300000.0,,591900000.0,1408100000.0,3576200000.0,-10200000.0,78000000.0,109100000.0,,10200000.0,693200000.0,1408100000.0,2168100000.0,275500000.0,55500000.0,1378900000.0,789200000.0,-142000000.0,647200000.0,3576200000.0,242900000.0,244400000.0,244600000.0
Alliant Energy Corp,LNT,,352541,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 13:47:26+00:00,0.7,0.7,0.38,146300000.0,0.7,,-18700000.0,172600000.0,172600000.0,,170000000.0,391300000.0,915700000.0,,21100000.0,27600000.0,,2600000.0,162200000.0,391300000.0,524400000.0,68900000.0,13400000.0,336100000.0,188300000.0,-34400000.0,153900000.0,915700000.0,242900000.0,244400000.0,244600000.0
