company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q3TTM,2013-10-01,2014-09-30,,,9748000.0,44015000.0,76260000.0,63164000.0,,-133000.0,-108255000.0,19822000.0,,-881477000.0,420052000.0,577916000.0,-881477000.0,420052000.0,577916000.0,116358000.0,581937000.0,581937000.0,,31322000.0,-2209000.0,328000.0,,,-3214877000.0,-45451000.0,,-899090000.0,3680052000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-22 16:47:05+00:00,,,34937000.0,57767000.0,47924000.0,,-621000.0,59579000.0,15816000.0,0.0,-649158000.0,114029000.0,430476000.0,-649158000.0,114029000.0,430476000.0,-105274000.0,289788000.0,289788000.0,,33185000.0,8566000.0,351000.0,,,-2281523000.0,-30058000.0,,-673540000.0,2425259000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q3,2014-07-01,2014-09-30,,,,473000.0,20260000.0,15809000.0,,-887000.0,31413000.0,6846000.0,,-226761000.0,56498000.0,167738000.0,-226761000.0,56498000.0,167738000.0,-3412000.0,95189000.0,95189000.0,,25327000.0,-6743000.0,277000.0,,,-238866000.0,-11311000.0,,-226864000.0,306398000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q2TTM,2013-07-01,2014-06-30,,,9748000.0,43066000.0,75940000.0,62244000.0,,1244000.0,-101322000.0,20241000.0,-434000.0,-967351000.0,80505000.0,544662000.0,-967351000.0,80505000.0,544662000.0,-340940000.0,567646000.0,567646000.0,,6346000.0,16987000.0,-674000.0,,,-3935001000.0,-46791000.0,,-1004145000.0,4062971000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-23 16:41:51+00:00,,,34464000.0,37507000.0,32115000.0,,266000.0,28166000.0,8970000.0,0.0,-422397000.0,57531000.0,262738000.0,-422397000.0,57531000.0,262738000.0,-101862000.0,194599000.0,194599000.0,,7858000.0,15309000.0,74000.0,,,-2042657000.0,-18747000.0,,-446676000.0,2118861000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q2,2014-04-01,2014-06-30,,,,26813000.0,17298000.0,16107000.0,,36000.0,7965000.0,302000.0,,-285509000.0,134672000.0,121109000.0,-285509000.0,134672000.0,121109000.0,-29692000.0,100176000.0,100176000.0,,-3139000.0,15309000.0,40000.0,,,-1258567000.0,-7485000.0,,-301120000.0,1400684000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q1TTM,2013-04-01,2014-03-31,,,9748000.0,33055000.0,58744000.0,61545000.0,,-448000.0,-54342000.0,20602000.0,738297000.0,-371870000.0,-9638000.0,570117000.0,-371870000.0,-9638000.0,570389000.0,188433000.0,554360000.0,554360000.0,,-1194000.0,7512000.0,-509000.0,,,-3469890000.0,-59741000.0,-100000000.0,-1038281000.0,3520502000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:35:52+00:00,,,7651000.0,20209000.0,16008000.0,,230000.0,20201000.0,8668000.0,0.0,-136888000.0,-77141000.0,141629000.0,-136888000.0,-77141000.0,141629000.0,-72170000.0,94423000.0,94423000.0,,10997000.0,0.0,34000.0,,,-784090000.0,-11262000.0,,-145556000.0,718177000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:38:56+00:00,0.0,14135000.0,39723000.0,99473.0,61491000.0,,246000.0,159070000.0,14690000.0,492237000.0,-136242000.0,-496899000.0,666766000.0,-136242000.0,-496899000.0,669946000.0,37051000.0,375236000.0,375236000.0,,56834000.0,,-3941000.0,,,-3219329000.0,-40656000.0,,-643169000.0,2767027000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:42:42+00:00,0.0,9122000.0,13289000.0,68678000.0,46554000.0,,-33000.0,130354000.0,14690000.0,492237000.0,33772000.0,-510423000.0,462947000.0,33772000.0,-510423000.0,462947000.0,-13737000.0,273706000.0,273706000.0,,3211000.0,19420000.0,-3666000.0,,,-2443865000.0,-28659000.0,,-492575000.0,1965767000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q3TTM,2014-10-01,2015-09-30,,,20000000.0,13553000.0,85999000.0,62320000.0,,-912000.0,203493000.0,16471000.0,492237000.0,-176822000.0,-511764000.0,633420000.0,-176822000.0,-511764000.0,633420000.0,-56078000.0,339178000.0,339178000.0,,8429000.0,16908000.0,-3565000.0,,,-3439438000.0,-37928000.0,,-702438000.0,2969167000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q3,2015-07-01,2015-09-30,,,3181000.0,-1053000.0,25839000.0,14934000.0,,-639000.0,45978000.0,5676000.0,,-142960000.0,-21138000.0,155322000.0,-142960000.0,-21138000.0,155322000.0,-9415000.0,92457000.0,92457000.0,,-1228000.0,8054000.0,70000.0,,,-696840000.0,-6768000.0,,-156690000.0,682400000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 17:01:17+00:00,,5941000.0,14342000.0,42839000.0,31620000.0,,606000.0,84376000.0,9014000.0,492237000.0,176732000.0,-489285000.0,307625000.0,176732000.0,-489285000.0,307625000.0,-4322000.0,181249000.0,181249000.0,,4439000.0,11366000.0,-3736000.0,,,-1747025000.0,-21891000.0,,-335885000.0,1283367000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q2TTM,2014-07-01,2015-06-30,,,16819000.0,15079000.0,80420000.0,63195000.0,,-1160000.0,188928000.0,17641000.0,492237000.0,-260623000.0,-434128000.0,645836000.0,-260623000.0,-434128000.0,645836000.0,-50075000.0,341910000.0,341910000.0,,34984000.0,2111000.0,-3358000.0,,,-2981464000.0,-42471000.0,,-772612000.0,2593165000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q2,2015-04-01,2015-06-30,,,3096000.0,1372000.0,17345000.0,15873000.0,,422000.0,57303000.0,238000.0,-1587000.0,-153531000.0,-540440000.0,174956000.0,-153531000.0,-540440000.0,174956000.0,-518593000.0,93011000.0,93011000.0,,5673000.0,5373000.0,51000.0,,,-1489610000.0,-8849000.0,,-157555000.0,957968000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:36:49+00:00,,2845000.0,12970000.0,25494000.0,15747000.0,,184000.0,27073000.0,8776000.0,493824000.0,330263000.0,51155000.0,132669000.0,330263000.0,51155000.0,132669000.0,514271000.0,88238000.0,88238000.0,,-1234000.0,5993000.0,-3787000.0,,,-257415000.0,-13042000.0,,-178330000.0,325399000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2015.0,Q1TTM,2014-04-01,2015-03-31,,,13723000.0,40520000.0,80373000.0,63429000.0,,-1546000.0,139590000.0,17705000.0,493824000.0,-392601000.0,240984000.0,591989000.0,-392601000.0,240984000.0,591989000.0,438826000.0,349075000.0,349075000.0,,26172000.0,12047000.0,-3369000.0,,,-2750421000.0,-41107000.0,,-916177000.0,3035881000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:05:59+00:00,-143000000.0,7884000.0,14303000.0,115544000.0,58167000.0,0.0,-501000.0,149652000.0,13670000.0,0.0,-648821000.0,-42732000.0,693007000.0,-648821000.0,-42732000.0,693007000.0,953000.0,440645000.0,440645000.0,,36659000.0,,0.0,,,-3691057000.0,-26574000.0,0.0,-662491000.0,3817899000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q4,2016-10-01,2016-12-31,,,-2087000.0,-171000.0,30614000.0,14053000.0,,-610000.0,67792000.0,,,-160557000.0,8030000.0,204964000.0,-160557000.0,8030000.0,204964000.0,51827000.0,105552000.0,105552000.0,,19654000.0,,-171000.0,,,-773314000.0,-6685000.0,,-160557000.0,788200000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:36:45+00:00,-143000000.0,9971000.0,14474000.0,84930000.0,44114000.0,,109000.0,81860000.0,13670000.0,0.0,-488264000.0,-50762000.0,488043000.0,-488264000.0,-50762000.0,488043000.0,-50874000.0,335093000.0,335093000.0,,17005000.0,,171000.0,,,-2917743000.0,-19889000.0,,-501934000.0,3029699000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q3TTM,2015-10-01,2016-09-30,,-143000000.0,14984000.0,40908000.0,16351473.0,59051000.0,,388000.0,110576000.0,13670000.0,,-658278000.0,-37238000.0,691862000.0,-658278000.0,-37238000.0,695042000.0,-86000.0,436623000.0,436623000.0,,70628000.0,-19420000.0,-104000.0,,,-3693207000.0,-31886000.0,,-652528000.0,3830959000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q3,2016-07-01,2016-09-30,,-143000000.0,3381000.0,480000.0,27294000.0,14697000.0,,142000.0,35496000.0,5586000.0,,-172113000.0,7746000.0,171044000.0,-172113000.0,7746000.0,171044000.0,6819000.0,114427000.0,114427000.0,,3043000.0,,-35000.0,,,-815880000.0,-6431000.0,,-177699000.0,973092000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 16:37:18+00:00,,6590000.0,13994000.0,57636000.0,29417000.0,,-33000.0,46364000.0,8084000.0,,-316151000.0,-58508000.0,316999000.0,-316151000.0,-58508000.0,316999000.0,-57693000.0,220666000.0,220666000.0,,13962000.0,,206000.0,,,-2101863000.0,-13458000.0,,-324235000.0,2056607000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q2,2016-04-01,2016-06-30,,,3323000.0,283000.0,30608000.0,14550000.0,,-334000.0,25681000.0,,,-151875000.0,-78205000.0,167355000.0,-151875000.0,-78205000.0,167355000.0,-63059000.0,113210000.0,113210000.0,,10591000.0,,206000.0,,,-1227832000.0,-6376000.0,,-151875000.0,1155797000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q2TTM,2015-07-01,2016-06-30,,,14784000.0,39375000.0,14896473.0,59288000.0,,-393000.0,121058000.0,13760000.0,,-629125000.0,-66122000.0,676140000.0,-629125000.0,-66122000.0,679320000.0,-16320000.0,414653000.0,414653000.0,,66357000.0,-11366000.0,1000.0,,,-3574167000.0,-32223000.0,,-631519000.0,3540267000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:38:25+00:00,,3267000.0,13711000.0,27028000.0,14867000.0,,301000.0,20683000.0,8084000.0,,-164276000.0,19697000.0,149644000.0,-164276000.0,19697000.0,149644000.0,5366000.0,107456000.0,107456000.0,,3371000.0,,0.0,,,-874031000.0,-7082000.0,,-172360000.0,900810000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2016.0,Q1TTM,2015-04-01,2016-03-31,,,14557000.0,40464000.0,1633473.0,60611000.0,,363000.0,152680000.0,13998000.0,-1587000.0,-630781000.0,-528357000.0,683741000.0,-630781000.0,-528357000.0,686921000.0,-471854000.0,394454000.0,394454000.0,,61439000.0,-5993000.0,-154000.0,,,-3835945000.0,-34696000.0,,-637199000.0,3342438000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:08:36+00:00,,-14860000.0,28294000.0,117234000.0,49878000.0,,1294000.0,168009000.0,12915000.0,543185000.0,-65073000.0,-405424000.0,702761000.0,-65073000.0,-405424000.0,702761000.0,233558000.0,457248000.0,457248000.0,,42486000.0,,11748000.0,,,-4929834000.0,-49499000.0,0.0,-621173000.0,4562161000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q4,2017-10-01,2017-12-31,,,-16595000.0,5577000.0,30612000.0,12213000.0,,176000.0,88024000.0,,,-146883000.0,126549000.0,199193000.0,-146883000.0,126549000.0,199193000.0,179035000.0,102837000.0,102837000.0,,12714000.0,,,,,-531047000.0,-8890000.0,,-146883000.0,666486000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 16:38:24+00:00,,1735000.0,22717000.0,86622000.0,37665000.0,,1118000.0,79985000.0,12915000.0,543185000.0,81810000.0,-531973000.0,503568000.0,81810000.0,-531973000.0,503568000.0,54523000.0,354411000.0,354411000.0,,29772000.0,,11748000.0,,,-4398787000.0,-40609000.0,0.0,-474290000.0,3895675000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-352000.0,22546000.0,117236000.0,51718000.0,,508000.0,147777000.0,12915000.0,543185000.0,-78747000.0,-523943000.0,708532000.0,-78747000.0,-523943000.0,708532000.0,106350000.0,459963000.0,459963000.0,,49426000.0,,11577000.0,,,-5172101000.0,-47294000.0,,-634847000.0,4683875000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q3,2017-07-01,2017-09-30,,,-726000.0,-945000.0,27825000.0,12493000.0,,116000.0,33825000.0,4918000.0,543185000.0,399572000.0,-529957000.0,174671000.0,399572000.0,-529957000.0,174671000.0,44402000.0,114899000.0,114899000.0,,14180000.0,,,,,-2047049000.0,-21635000.0,,-148531000.0,1538727000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 16:43:36+00:00,,2461000.0,23662000.0,58797000.0,25172000.0,,1002000.0,46160000.0,7997000.0,,-317762000.0,-2016000.0,328897000.0,-317762000.0,-2016000.0,328897000.0,10121000.0,239512000.0,239512000.0,,15592000.0,,11748000.0,,,-2351738000.0,-18974000.0,0.0,-325759000.0,2356948000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q2TTM,2016-07-01,2017-06-30,,-143000000.0,3755000.0,23971000.0,116705000.0,53922000.0,,534000.0,149448000.0,13583000.0,,-650432000.0,13760000.0,704905000.0,-650432000.0,13760000.0,704905000.0,68767000.0,459491000.0,459491000.0,,38289000.0,,11542000.0,,,-3940932000.0,-32090000.0,,-664015000.0,4118240000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q2,2017-04-01,2017-06-30,,,732000.0,5801000.0,30608000.0,12070000.0,,264000.0,42108000.0,,,-152711000.0,-240446000.0,180711000.0,-152711000.0,-240446000.0,180711000.0,-212182000.0,123100000.0,123100000.0,,2701000.0,,,,,-1538279000.0,-9320000.0,,-152711000.0,1307153000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:40:51+00:00,,1729000.0,17861000.0,28189000.0,13102000.0,,738000.0,4052000.0,7997000.0,,-165051000.0,238430000.0,148186000.0,-165051000.0,238430000.0,148186000.0,222303000.0,116412000.0,116412000.0,,12891000.0,,11748000.0,,,-813459000.0,-9654000.0,,-173048000.0,1049795000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2017.0,Q1TTM,2016-04-01,2017-03-31,,-143000000.0,6346000.0,18453000.0,116705000.0,56402000.0,,-64000.0,133021000.0,13583000.0,,-649596000.0,176001000.0,691549000.0,-649596000.0,176001000.0,691549000.0,217890000.0,449601000.0,449601000.0,,46179000.0,,11748000.0,,,-3630485000.0,-29146000.0,,-663179000.0,3966884000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:08:36+00:00,,-18259000.0,84906000.0,117956000.0,48367000.0,,-958000.0,87506000.0,12836000.0,0.0,-1875325000.0,1070130000.0,697767000.0,-1875325000.0,1070130000.0,697767000.0,-108386000.0,582489000.0,582489000.0,,-2336000.0,,52080000.0,,,-2976752000.0,-37007000.0,-1250009000.0,-638152000.0,4031809000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q4,2018-10-01,2018-12-31,,,-5513000.0,473000.0,30772000.0,11917000.0,,-958000.0,88395000.0,,,-178349000.0,85683000.0,218500000.0,-178349000.0,85683000.0,218500000.0,124876000.0,182195000.0,182195000.0,,-58494000.0,,52240000.0,,,-909254000.0,-7410000.0,,-178349000.0,950107000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 10:55:48+00:00,,-12746000.0,84433000.0,87184000.0,36450000.0,,,-889000.0,12836000.0,,-1696976000.0,984447000.0,479267000.0,-1696976000.0,984447000.0,479267000.0,-233262000.0,400294000.0,400294000.0,,56158000.0,,-160000.0,,,-2067498000.0,-29597000.0,-1250009000.0,-459803000.0,3081702000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-29341000.0,90010000.0,117796000.0,48663000.0,,176000.0,87135000.0,12836000.0,,-1843859000.0,1110996000.0,678460000.0,-1843859000.0,1110996000.0,678460000.0,-54227000.0,503131000.0,503131000.0,,68872000.0,,-160000.0,,,-2598545000.0,-38487000.0,-1250009000.0,-606686000.0,3748188000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q3,2018-07-01,2018-09-30,,,-5060000.0,-1164000.0,13213000.0,12255000.0,,590000.0,26156000.0,5025000.0,,-173181000.0,-38697000.0,187461000.0,-173181000.0,-38697000.0,187461000.0,-23827000.0,137680000.0,137680000.0,,16430000.0,,,,,-475095000.0,-10928000.0,,-178206000.0,447326000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 16:37:17+00:00,,-7686000.0,85597000.0,73971000.0,24195000.0,,-590000.0,-27045000.0,7811000.0,,-1523795000.0,1023144000.0,291806000.0,-1523795000.0,1023144000.0,291806000.0,-209435000.0,262614000.0,262614000.0,,39728000.0,,-160000.0,,,-1592403000.0,-18669000.0,-1250009000.0,-281597000.0,2634376000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-25007000.0,90229000.0,132408000.0,48901000.0,,-298000.0,94804000.0,12729000.0,543185000.0,-1271106000.0,619736000.0,665670000.0,-1271106000.0,619736000.0,665670000.0,14002000.0,480350000.0,480350000.0,,66622000.0,,-160000.0,,,-4170499000.0,-49194000.0,-1250009000.0,-577011000.0,4839589000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q2,2018-04-01,2018-06-30,,,-3558000.0,12638000.0,30645000.0,12078000.0,,-757000.0,42201000.0,,,-1378865000.0,-269508000.0,201817000.0,-1378865000.0,-269508000.0,201817000.0,-1447313000.0,128351000.0,128351000.0,,22745000.0,,,,,-960947000.0,-11007000.0,-1250009000.0,-128856000.0,702446000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 16:37:09+00:00,,-4128000.0,72959000.0,43326000.0,12117000.0,,167000.0,-69246000.0,7811000.0,,-144930000.0,1292652000.0,89989000.0,-144930000.0,1292652000.0,89989000.0,1237878000.0,134263000.0,134263000.0,,16983000.0,,-160000.0,,,-631456000.0,-7662000.0,,-152741000.0,1931930000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-20717000.0,83392000.0,132371000.0,48893000.0,,723000.0,94711000.0,12729000.0,543185000.0,-44952000.0,648798000.0,644564000.0,-44952000.0,648798000.0,644564000.0,1249133000.0,475099000.0,475099000.0,,46578000.0,,-160000.0,,,-4747831000.0,-47507000.0,,-600866000.0,5444296000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q4,2019-10-01,2019-12-31,,,-4506000.0,14777000.0,30609000.0,12003000.0,,64000.0,28330000.0,,,-199970000.0,405022000.0,193598000.0,-199970000.0,405022000.0,193598000.0,398714000.0,148325000.0,148325000.0,,9446000.0,,-1342000.0,,,-308860000.0,-8818000.0,-872000.0,-199098000.0,724042000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:08:36+00:00,,-14777000.0,89974000.0,87683000.0,46330000.0,,64000.0,60231000.0,13152000.0,0.0,-770303000.0,167195000.0,753892000.0,-770303000.0,167195000.0,753892000.0,150848000.0,612299000.0,612299000.0,,49809000.0,,-9872000.0,,,-2030521000.0,-40316000.0,-872000.0,-782583000.0,2247904000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-15784000.0,75670000.0,87846000.0,46244000.0,,-958000.0,120296000.0,13152000.0,,-748682000.0,-152144000.0,778794000.0,-748682000.0,-152144000.0,778794000.0,-122990000.0,646169000.0,646169000.0,,-18131000.0,,43710000.0,,,-2630915000.0,-38908000.0,,-761834000.0,2473969000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q3,2019-07-01,2019-09-30,,,-4592000.0,12983000.0,13366000.0,11443000.0,,-243000.0,33503000.0,4899000.0,,-194054000.0,-655889000.0,208119000.0,-194054000.0,-655889000.0,208119000.0,-642067000.0,153913000.0,153913000.0,,13852000.0,,-2219000.0,,,-699920000.0,-11309000.0,,-198953000.0,57559000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 10:55:48+00:00,,-10271000.0,75197000.0,57074000.0,34327000.0,,,31901000.0,13152000.0,,-570333000.0,-237827000.0,560294000.0,-570333000.0,-237827000.0,560294000.0,-247866000.0,463974000.0,463974000.0,,40363000.0,,-8530000.0,,,-1721661000.0,-31498000.0,0.0,-583485000.0,1523862000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-16252000.0,61523000.0,87693000.0,47056000.0,,-125000.0,112949000.0,13278000.0,,-727809000.0,465048000.0,758136000.0,-727809000.0,465048000.0,758136000.0,495250000.0,629936000.0,629936000.0,,-15553000.0,,45929000.0,,,-2406090000.0,-38527000.0,,-741087000.0,2863736000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q2,2019-04-01,2019-06-30,,,-1825000.0,48029000.0,30645000.0,11291000.0,,243000.0,-6351000.0,,,-180230000.0,-12629000.0,164845000.0,-180230000.0,-12629000.0,164845000.0,-27771000.0,147534000.0,147534000.0,,14196000.0,,-3353000.0,,,-524962000.0,-11056000.0,,-180230000.0,526742000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 16:37:17+00:00,,-5679000.0,62214000.0,43708000.0,22884000.0,,243000.0,-1602000.0,8253000.0,,-376279000.0,418062000.0,352175000.0,-376279000.0,418062000.0,352175000.0,394201000.0,310061000.0,310061000.0,,26511000.0,,-6311000.0,,,-1021741000.0,-20189000.0,0.0,-384532000.0,1466303000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:34:09+00:00,,-3854000.0,14185000.0,13063000.0,11593000.0,,,4749000.0,8253000.0,,-196049000.0,430691000.0,187330000.0,-196049000.0,430691000.0,187330000.0,421972000.0,162527000.0,162527000.0,,12315000.0,,-2958000.0,,,-496779000.0,-9133000.0,,-204302000.0,939561000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-17985000.0,26132000.0,87693000.0,47843000.0,,-1125000.0,161501000.0,13278000.0,,-1926444000.0,208169000.0,795108000.0,-1926444000.0,208169000.0,795108000.0,-924292000.0,610753000.0,610753000.0,,-7004000.0,,49282000.0,,,-2842075000.0,-38478000.0,-1250009000.0,-689713000.0,3039440000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-13926000.0,91703000.0,87771000.0,45969000.0,,64000.0,-119936000.0,13195000.0,,-841581000.0,-184412000.0,746622000.0,-841581000.0,-184412000.0,746622000.0,-279307000.0,783888000.0,783888000.0,,50627000.0,,7942000.0,,,-2264249000.0,-42196000.0,-872000.0,-853904000.0,2114091000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:34:09+00:00,,-3003000.0,15914000.0,13151000.0,11232000.0,,,-175418000.0,8296000.0,,-267327000.0,79084000.0,180060000.0,-267327000.0,79084000.0,180060000.0,-8183000.0,334116000.0,334116000.0,,13133000.0,,14856000.0,,,-730507000.0,-11013000.0,,-275623000.0,805748000.0,
