company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 17:03:49+00:00,,49229000.0,,,884417000.0,4555000.0,-101398000.0,823000000.0,-15412000.0,-997497000.0,715211000.0,,,-15412000.0,-997497000.0,715211000.0,-284040000.0,-88275000.0,-85456000.0,-2819000.0,-31581000.0,-8976000.0,-20568000.0,9103000.0,-124581000.0,-629763000.0,-1433615000.0,-454855000.0,-250000000.0,663343000.0,423106000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q2TTM,2014-07-01,2015-06-30,,,89935000.0,,,1935422000.0,-7637000.0,-388614000.0,73000000.0,-914988000.0,-1412323000.0,2308684000.0,,,-914988000.0,-1412323000.0,2308684000.0,248182000.0,532671000.0,627563000.0,-94892000.0,44378000.0,-8768000.0,-26490000.0,274446000.0,-248826000.0,-1243230000.0,-3272535000.0,-480394000.0,-250000000.0,1242869000.0,1887063000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q2,2015-04-01,2015-06-30,,,25515000.0,,,403390000.0,10658000.0,-172450000.0,668000000.0,353430000.0,-626398000.0,181367000.0,,,353430000.0,-626398000.0,181367000.0,-71734000.0,-73834000.0,-88986000.0,15152000.0,13898000.0,,-20342000.0,9209000.0,-62294000.0,-364024000.0,-609775000.0,-2276000.0,-250000000.0,361879000.0,5864000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:58:27+00:00,,23714000.0,,,481027000.0,-6103000.0,71052000.0,155000000.0,-368842000.0,-371099000.0,533844000.0,,,-368842000.0,-371099000.0,533844000.0,-212306000.0,-14441000.0,3530000.0,-17971000.0,-45479000.0,-8976000.0,-226000.0,-106000.0,-62287000.0,-265739000.0,-823840000.0,-452579000.0,,301464000.0,417242000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q1TTM,2014-04-01,2015-03-31,,,90926000.0,,,1991025000.0,-7994000.0,-172300000.0,-224000000.0,-1079920000.0,-1691828000.0,2856609000.0,,,-1079920000.0,-1691828000.0,2856609000.0,332390000.0,735917000.0,859217000.0,-123300000.0,87741000.0,-9233000.0,-15419000.0,255523000.0,-242585000.0,-1011265000.0,-3507086000.0,-479102000.0,-125000000.0,957680000.0,1884262000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 19:02:03+00:00,,47211000.0,,,1054081000.0,-6387000.0,-381768000.0,541444000.0,-290881000.0,286087000.0,600795000.0,,,-290881000.0,286087000.0,600795000.0,589614000.0,-275970000.0,-273943000.0,-2027000.0,155214000.0,,-7230000.0,,-206635000.0,-695879000.0,-926948000.0,-625690000.0,,761000000.0,1155144000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q4,2016-10-01,2016-12-31,,,7589000.0,,,256793000.0,-13655000.0,106356000.0,,-45802000.0,-141284000.0,320445000.0,,,-45802000.0,-141284000.0,320445000.0,119704000.0,-63922000.0,-62780000.0,-1142000.0,12487000.0,1138000.0,-1000.0,,-43049000.0,-44661000.0,-145280000.0,-3891000.0,,48137000.0,521000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 17:52:20+00:00,,39622000.0,,,797288000.0,7268000.0,-488124000.0,541444000.0,-245079000.0,427371000.0,280350000.0,,,-245079000.0,427371000.0,280350000.0,469910000.0,-212048000.0,-211163000.0,-885000.0,142727000.0,-1138000.0,-7229000.0,0.0,-163586000.0,-651218000.0,-781668000.0,-621799000.0,,712863000.0,1154623000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q3TTM,2015-10-01,2016-09-30,,,54449000.0,,,1098989000.0,9286000.0,-516401000.0,256444000.0,-593566000.0,88872000.0,367191000.0,,,-593566000.0,88872000.0,367191000.0,-125574000.0,-799180000.0,-794397000.0,-4783000.0,524551000.0,7838000.0,-1339000.0,2643000.0,-223795000.0,-697754000.0,-1356335000.0,-634053000.0,,989608000.0,1154692000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q3,2016-07-01,2016-09-30,,,10405000.0,,,255900000.0,759000.0,-97479000.0,541444000.0,481766000.0,-163887000.0,166972000.0,,,481766000.0,-163887000.0,166972000.0,485610000.0,-16176000.0,-14583000.0,-1593000.0,12729000.0,,411000.0,,-43051000.0,,-177081000.0,-16627000.0,,11485000.0,1298000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 17:05:25+00:00,,29217000.0,,,541388000.0,6509000.0,-390645000.0,,-726845000.0,591258000.0,113378000.0,,,-726845000.0,591258000.0,113378000.0,-15700000.0,-195872000.0,-196580000.0,708000.0,129998000.0,-1138000.0,-7640000.0,0.0,-120535000.0,-651218000.0,-604587000.0,-605172000.0,,701378000.0,1153325000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q2TTM,2015-07-01,2016-06-30,,,62596000.0,,,1276795000.0,12248000.0,-1237049000.0,-223000000.0,-1075994000.0,-333366000.0,581536000.0,,,-1075994000.0,-333366000.0,581536000.0,-641785000.0,-2378430000.0,-2366896000.0,-11534000.0,2846090000.0,7838000.0,-720000.0,173791000.0,-240952000.0,-933242000.0,-1720708000.0,-619880000.0,,1167174000.0,1154130000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q2,2016-04-01,2016-06-30,,,16746000.0,,,255239000.0,22984000.0,-227700000.0,-371000000.0,-1033836000.0,785206000.0,70066000.0,,,-1033836000.0,785206000.0,70066000.0,-155580000.0,2930000.0,2905000.0,25000.0,22876000.0,-86000.0,14018000.0,,-60268000.0,-601941000.0,-394558000.0,-602482000.0,,614395000.0,1153292000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:17:32+00:00,,12471000.0,,,286149000.0,-16475000.0,-162945000.0,371000000.0,306991000.0,-193948000.0,43312000.0,,,306991000.0,-193948000.0,43312000.0,139880000.0,-198802000.0,-199485000.0,683000.0,107122000.0,-1052000.0,-21658000.0,0.0,-60267000.0,-49277000.0,-210029000.0,-2690000.0,,86983000.0,33000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2016.0,Q1TTM,2015-04-01,2016-03-31,,,71365000.0,,,1424946000.0,-78000.0,-1181799000.0,816000000.0,311272000.0,-1744970000.0,692837000.0,,,311272000.0,-1744970000.0,692837000.0,-557939000.0,-2455194000.0,-2458787000.0,3593000.0,2837112000.0,7924000.0,-35080000.0,183000000.0,-242978000.0,-695325000.0,-1935925000.0,-19674000.0,-250000000.0,914658000.0,6702000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q4,2017-10-01,2017-12-31,,,20916000.0,,,37096000.0,5797000.0,239755000.0,-175000.0,-28597000.0,-203253000.0,-205447000.0,,,-28597000.0,-203253000.0,-205447000.0,-104727000.0,-286789000.0,-526838000.0,240049000.0,23624000.0,35000.0,,326773000.0,-43144000.0,,-203613000.0,14687000.0,,,360000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 18:21:30+00:00,,40859000.0,,,714782000.0,-5797000.0,189600000.0,541772000.0,-159487000.0,-529104000.0,818798000.0,,,-159487000.0,-529104000.0,818798000.0,124410000.0,-25000000.0,-26177000.0,1177000.0,-100266000.0,-7151000.0,,,-129421000.0,-212661000.0,-706417000.0,-564687000.0,,320828000.0,69146000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q3TTM,2016-10-01,2017-09-30,,,48448000.0,,,971575000.0,-19452000.0,295956000.0,541772000.0,-205289000.0,-670388000.0,1139243000.0,,,-205289000.0,-670388000.0,1139243000.0,244114000.0,-88922000.0,-88957000.0,35000.0,-87779000.0,-6013000.0,-1000.0,,-172470000.0,-257322000.0,-851697000.0,-568578000.0,,368965000.0,69667000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q3,2017-07-01,2017-09-30,,,20553000.0,,,243636000.0,-1186000.0,21971000.0,541772000.0,-54145000.0,-233285000.0,227336000.0,,,-54145000.0,-233285000.0,227336000.0,-61280000.0,-65893000.0,-66318000.0,425000.0,7494000.0,-70000.0,,,-43143000.0,,-274763000.0,-552704000.0,,36635000.0,4843000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 18:35:24+00:00,,20306000.0,,,471146000.0,-4611000.0,167629000.0,,-105342000.0,-295819000.0,591462000.0,,,-105342000.0,-295819000.0,591462000.0,185690000.0,40893000.0,40141000.0,752000.0,-107760000.0,-7081000.0,,,-86278000.0,-212661000.0,-431654000.0,-11983000.0,,284193000.0,64303000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q2TTM,2016-07-01,2017-06-30,,,38300000.0,,,983839000.0,-17507000.0,176506000.0,541444000.0,330622000.0,-600990000.0,1078879000.0,,,330622000.0,-600990000.0,1078879000.0,791004000.0,-39205000.0,-37222000.0,-1983000.0,-82544000.0,-5943000.0,410000.0,,-172378000.0,-257322000.0,-754015000.0,-32501000.0,,343815000.0,66122000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q2,2017-04-01,2017-06-30,,,10349000.0,,,234992000.0,-7743000.0,47200000.0,,-46738000.0,-48834000.0,285949000.0,,,-46738000.0,-48834000.0,285949000.0,182634000.0,-17571000.0,-17354000.0,-217000.0,10762000.0,-1273000.0,,,-43142000.0,,-220023000.0,-2323000.0,,170983000.0,206000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 18:26:22+00:00,,9957000.0,,,236154000.0,3132000.0,120429000.0,,-58604000.0,-246985000.0,305513000.0,,,-58604000.0,-246985000.0,305513000.0,3056000.0,58464000.0,57495000.0,969000.0,-118522000.0,-5808000.0,,,-43136000.0,-212661000.0,-211631000.0,-9660000.0,,113210000.0,64097000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2017.0,Q1TTM,2016-04-01,2017-03-31,,,44697000.0,,,1004086000.0,13220000.0,-98394000.0,170444000.0,-656476000.0,233050000.0,862996000.0,,,-656476000.0,233050000.0,862996000.0,452790000.0,-18704000.0,-16963000.0,-1741000.0,-70430000.0,-4756000.0,14428000.0,,-189504000.0,-859263000.0,-928550000.0,-632660000.0,,787227000.0,1219208000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2018.0,Q4,2018-10-01,2018-12-31,,,8633000.0,,,204617000.0,-13107000.0,-141486000.0,325000000.0,280418000.0,-1008031000.0,148029000.0,,,280418000.0,-1008031000.0,148029000.0,-487910000.0,111771000.0,47611000.0,64160000.0,28654000.0,-1154000.0,,104781000.0,-43264000.0,,-1008285000.0,-164000.0,,,254000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2018.0,Q3TTM,2017-10-01,2018-09-30,,,52460000.0,,,608093000.0,18904000.0,39937000.0,-175000.0,-165453000.0,-999962000.0,395919000.0,,,-165453000.0,-999962000.0,395919000.0,112673000.0,20926000.0,-405311000.0,426237000.0,100740000.0,-6887000.0,,863265000.0,-172924000.0,,-1001243000.0,14533000.0,,,1281000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 17:51:28+00:00,,27973000.0,,,1147842000.0,3533000.0,-38966000.0,2267394000.0,-1129994000.0,-2536204000.0,1489105000.0,,,-1129994000.0,-2536204000.0,1489105000.0,-2173560000.0,1253302000.0,188815000.0,1064487000.0,163441000.0,-6991000.0,,,-291827000.0,0.0,-2556586000.0,-2598646000.0,-499924000.0,0.0,20382000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 10:00:52+00:00,0.0,8045000.0,,,229406000.0,2405000.0,-88156000.0,0.0,-68986000.0,-270338000.0,217197000.0,,,-68986000.0,-270338000.0,217197000.0,-119722000.0,72769000.0,22923000.0,49846000.0,44979000.0,-6991000.0,,,-61835000.0,,-270338000.0,-160000.0,,,
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2020.0,Q1TTM,2019-04-01,2020-03-31,,-21296000.0,27406000.0,,,1224538000.0,-2170000.0,3011000.0,2437394000.0,-973244000.0,-2641996000.0,1664565000.0,,,-973244000.0,-2641996000.0,1664565000.0,-1952845000.0,671831000.0,-337948000.0,1009779000.0,747558000.0,-7094000.0,,,-300783000.0,,-2641082000.0,-2602837000.0,-499924000.0,,20382000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 10:00:52+00:00,-21296000.0,7478000.0,,,306102000.0,-3298000.0,-46179000.0,170000000.0,87764000.0,-376130000.0,392657000.0,,,87764000.0,-376130000.0,392657000.0,100993000.0,-508702000.0,-503840000.0,-4862000.0,629096000.0,-7094000.0,,,-70791000.0,,-354834000.0,-4351000.0,,,
