company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q2YTD,2012-01-01,2012-06-30,,3.02,3.02,,642410000.0,3.01,149651000.0,,380929000.0,,585508000.0,572744000.0,12764000.0,585508000.0,,12166544000.0,14100589000.0,,13827000.0,19047000.0,-125000.0,175778000.0,12166544000.0,1934045000.0,7438000.0,,986761000.0,947284000.0,6389000.0,953673000.0,14100589000.0,194400000.0,194208795.0,194846202.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.53,4.53,1.1,1086603000.0,4.52,420185000.0,368600000.0,611426000.0,,877694000.0,593484000.0,284210000.0,877694000.0,,1321282000.0,4672526000.0,,32963000.0,33750000.0,-136000.0,237404000.0,1321282000.0,3351244000.0,32891000.0,,2146406000.0,1204838000.0,72000.0,1204910000.0,4672526000.0,194400000.0,194208795.0,194846202.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 10:00:51+00:00,1.5,1.5,,332588000.0,1.49,52927000.0,,184198000.0,,290071000.0,281438000.0,8633000.0,290071000.0,,6002864000.0,6953861000.0,,2985000.0,9446000.0,-90000.0,88159000.0,6002864000.0,950997000.0,5316000.0,,483030000.0,467967000.0,-2331000.0,465636000.0,6953861000.0,193400000.0,193922260.0,194884733.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.62,4.62,1.1,1019973000.0,4.6,445999000.0,368600000.0,621414000.0,,893870000.0,551733000.0,342137000.0,893870000.0,,580185000.0,3830378000.0,,36004000.0,33806000.0,-23180000.0,221511000.0,580185000.0,3250193000.0,40730000.0,-5611000.0,2066709000.0,1183484000.0,-10337000.0,1173147000.0,3830378000.0,193400000.0,193922260.0,194884733.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 12:01:18+00:00,5.98,5.98,,1553394000.0,5.94,502215000.0,21587000.0,584550000.0,,1123473000.0,888137000.0,235336000.0,1123473000.0,,1252812000.0,5312599000.0,,77490000.0,48996000.0,,466498000.0,1252812000.0,4059787000.0,71900000.0,,2592690000.0,1467097000.0,5590000.0,1472687000.0,5312599000.0,187900000.0,187921062.0,189271398.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q4,2013-10-01,2013-12-31,,0.44,0.44,,383589000.0,0.43,157105000.0,,-3751000.0,,75421000.0,155200000.0,-79779000.0,75421000.0,,-4856234000.0,-4017379000.0,,16034000.0,12331000.0,2000.0,127792000.0,-4856234000.0,838855000.0,22621000.0,,680819000.0,158036000.0,-6587000.0,151449000.0,-4017379000.0,187900000.0,187921062.0,189271398.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q3YTD,2013-01-01,2013-09-30,,5.54,5.54,,1169805000.0,5.51,345110000.0,21587000.0,588301000.0,,1048052000.0,732937000.0,315115000.0,1048052000.0,,6109046000.0,9329978000.0,,61456000.0,36665000.0,-2000.0,338706000.0,6109046000.0,3220932000.0,49279000.0,,1911871000.0,1309061000.0,12177000.0,1321238000.0,9329978000.0,187400000.0,186938328.0,188337511.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q3TTM,2012-10-01,2013-09-30,,6.36,6.36,,1437335000.0,6.33,482496000.0,221587000.0,583565000.0,,1206739000.0,733645000.0,473094000.0,1206739000.0,,-11178968000.0,-7325411000.0,,66923000.0,45798000.0,26000.0,360735000.0,-11178968000.0,3853557000.0,55293000.0,,2547977000.0,1305580000.0,11630000.0,1317210000.0,-7325411000.0,187400000.0,186938328.0,188337511.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 13:28:16+00:00,1.52,1.52,,394667000.0,1.51,147845000.0,,198593000.0,,284809000.0,265078000.0,19731000.0,284809000.0,,258524000.0,1366434000.0,,53100000.0,12539000.0,38000.0,121726000.0,258524000.0,1107910000.0,20524000.0,,676815000.0,431095000.0,32576000.0,463671000.0,1366434000.0,187400000.0,186938328.0,188337511.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2YTD,2013-01-01,2013-06-30,,4.02,4.02,,775138000.0,4.0,197265000.0,21587000.0,389708000.0,,763243000.0,467859000.0,295384000.0,763243000.0,,5850522000.0,7963544000.0,,8356000.0,24126000.0,-40000.0,216980000.0,5850522000.0,2113022000.0,28755000.0,,1235056000.0,877966000.0,-20399000.0,857567000.0,7963544000.0,189000000.0,189002146.0,189944793.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2TTM,2012-07-01,2013-06-30,,6.01,6.01,,1372921000.0,5.98,428714000.0,221587000.0,562700000.0,,1148611000.0,697478000.0,451133000.0,1148611000.0,,-5243164000.0,-1561216000.0,,5502000.0,43264000.0,19000.0,324518000.0,-5243164000.0,3681948000.0,36249000.0,,2391023000.0,1290925000.0,-30747000.0,1260178000.0,-1561216000.0,189000000.0,189002146.0,189944793.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 11:16:18+00:00,2.13,2.13,,381384000.0,2.12,88772000.0,21587000.0,194265000.0,,402644000.0,259889000.0,142755000.0,402644000.0,,251775000.0,1315600000.0,,16386000.0,11961000.0,,107238000.0,251775000.0,1063825000.0,15115000.0,,610942000.0,452883000.0,1271000.0,454154000.0,1315600000.0,189000000.0,189002146.0,189944793.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 12:31:15+00:00,1.89,1.89,,363142000.0,1.88,108493000.0,,177331000.0,,360599000.0,182683000.0,177916000.0,360599000.0,,337223000.0,1298928000.0,,-7990000.0,11896000.0,,96530000.0,337223000.0,961705000.0,13640000.0,,580061000.0,381644000.0,-21630000.0,360014000.0,1298928000.0,190800000.0,190810201.0,191765395.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.4,5.4,,1283649000.0,5.38,436490000.0,200000000.0,554649000.0,,1041404000.0,707739000.0,333665000.0,1041404000.0,,-4586505000.0,-1046370000.0,,-2000.0,40811000.0,24000.0,293515000.0,-4586505000.0,3540135000.0,23256000.0,,2254489000.0,1285646000.0,-23258000.0,1262388000.0,-1046370000.0,190800000.0,190810201.0,191765395.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:13:41+00:00,5.06,5.06,1.325,1906247000.0,5.03,513600000.0,51314000.0,227297000.0,,905611000.0,1024973000.0,-119362000.0,905611000.0,,1089888000.0,5476084000.0,,,75727000.0,,471219000.0,1089888000.0,4386196000.0,115819000.0,,3018107000.0,1368089000.0,-115819000.0,1252270000.0,5476084000.0,179000000.0,178852942.0,180070984.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q4,2014-10-01,2014-12-31,,2.1,2.1,1.33,551854000.0,2.09,122889000.0,51314000.0,-224958000.0,,375239000.0,441962000.0,-66723000.0,375239000.0,,276250000.0,1407626000.0,,,38251000.0,,116626000.0,276250000.0,1131376000.0,33438000.0,,880934000.0,250442000.0,-33438000.0,217004000.0,1407626000.0,179000000.0,178852942.0,180070984.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:31:06+00:00,1.38,1.38,,499151000.0,1.37,117433000.0,,125435000.0,,245707000.0,271057000.0,-25350000.0,245707000.0,,265518000.0,1433037000.0,,,13262000.0,,111534000.0,265518000.0,1167519000.0,29647000.0,,741380000.0,426139000.0,-29647000.0,396492000.0,1433037000.0,178000000.0,177535503.0,178856078.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.96,2.96,,1354393000.0,2.94,390711000.0,,452255000.0,,530372000.0,583011000.0,-52639000.0,530372000.0,,813638000.0,4068458000.0,,,37476000.0,,354593000.0,813638000.0,3254820000.0,82381000.0,,2137173000.0,1117647000.0,-82381000.0,1035266000.0,4068458000.0,178000000.0,177535503.0,178856078.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.4,3.4,,1737982000.0,3.37,547816000.0,,448504000.0,,605793000.0,738211000.0,-132418000.0,605793000.0,,-4042596000.0,51079000.0,,16034000.0,49807000.0,2000.0,482385000.0,-4042596000.0,4093675000.0,105002000.0,,2817992000.0,1275683000.0,-88968000.0,1186715000.0,51079000.0,178000000.0,177535503.0,178856078.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.58,1.58,,855242000.0,1.57,273278000.0,,326820000.0,,284665000.0,311954000.0,-27289000.0,284665000.0,,548120000.0,2635421000.0,,,24214000.0,,243059000.0,548120000.0,2087301000.0,52734000.0,,1395793000.0,691508000.0,-52734000.0,638774000.0,2635421000.0,179700000.0,178500440.0,180045020.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.54,3.54,,1633498000.0,3.51,578228000.0,,521662000.0,,644895000.0,732232000.0,-87337000.0,644895000.0,,-4049590000.0,-15524000.0,,69134000.0,49084000.0,40000.0,492577000.0,-4049590000.0,4034066000.0,95879000.0,,2753427000.0,1280639000.0,-26745000.0,1253894000.0,-15524000.0,179700000.0,178500440.0,180045020.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 11:09:35+00:00,0.72,0.72,,458993000.0,0.72,134812000.0,,161925000.0,,129412000.0,142668000.0,-13256000.0,129412000.0,,285865000.0,1349021000.0,,,12149000.0,,123893000.0,285865000.0,1063156000.0,28716000.0,,729847000.0,333309000.0,-28716000.0,304593000.0,1349021000.0,179700000.0,178500440.0,180045020.0
