company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q2TTM,2013-08-01,2014-07-31,,48200000.0,0.75,0.75,0.74,,32900000.0,898700000.0,171100000.0,171100000.0,171100000.0,305600000.0,2371400000.0,661200000.0,13800000.0,232000000.0,305600000.0,2065800000.0,7900000.0,1853900000.0,211900000.0,-7900000.0,204000000.0,2371400000.0,223600000.0,227300000.0,232400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q2,2014-05-01,2014-07-31,2015-08-31 16:02:05+00:00,10100000.0,0.14,0.14,0.13,,11600000.0,237600000.0,31300000.0,31300000.0,31300000.0,87900000.0,637100000.0,179300000.0,800000.0,71500000.0,87900000.0,549200000.0,7000000.0,499300000.0,49900000.0,-7000000.0,42900000.0,637100000.0,223600000.0,227300000.0,232400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q1TTM,2013-05-01,2014-04-30,,47400000.0,0.89,0.89,0.88,,41400000.0,859200000.0,201500000.0,201500000.0,201500000.0,285500000.0,2296000000.0,630800000.0,14700000.0,212800000.0,285500000.0,2010500000.0,2700000.0,1764900000.0,245600000.0,-2700000.0,242900000.0,2296000000.0,235800000.0,227000000.0,231600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q1,2014-02-01,2014-04-30,2015-05-28 16:08:09+00:00,10900000.0,0.12,0.12,0.12,,7300000.0,225400000.0,28300000.0,28300000.0,28300000.0,78700000.0,592500000.0,170500000.0,2300000.0,62500000.0,78700000.0,513800000.0,6600000.0,471600000.0,42200000.0,-6600000.0,35600000.0,592500000.0,235800000.0,227000000.0,231600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,FY,2015-02-01,2016-01-31,2018-03-22 17:04:04+00:00,33200000.0,-1.46,-1.46,-1.46,,310200000.0,1015500000.0,-330500000.0,-330500000.0,-330500000.0,370700000.0,2504100000.0,790000000.0,0.0,293400000.0,370700000.0,2133400000.0,21600000.0,2132100000.0,1300000.0,-21600000.0,-20300000.0,2504100000.0,226400000.0,226000000.0,226000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q4,2015-11-01,2016-01-31,,8000000.0,-0.17,-0.17,-0.17,,16700000.0,277400000.0,-37200000.0,-37200000.0,-37200000.0,94900000.0,648300000.0,204500000.0,,73200000.0,94900000.0,553400000.0,10800000.0,563100000.0,-9700000.0,-10800000.0,-20500000.0,648300000.0,226400000.0,226000000.0,226000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q3,2015-08-01,2015-10-31,2016-12-01 16:03:34+00:00,8100000.0,-0.19,-0.19,-0.19,,21300000.0,243400000.0,-43800000.0,-43800000.0,-43800000.0,91000000.0,599800000.0,197900000.0,0.0,74200000.0,91000000.0,508800000.0,7700000.0,523600000.0,-14800000.0,-7700000.0,-22500000.0,599800000.0,230500000.0,225300000.0,225300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q3YTD,2015-02-01,2015-10-31,,25200000.0,-1.29,-1.29,-1.29,,293500000.0,738100000.0,-293300000.0,-293300000.0,-293300000.0,275800000.0,1855800000.0,585500000.0,,220200000.0,275800000.0,1580000000.0,10800000.0,1569000000.0,11000000.0,-10800000.0,200000.0,1855800000.0,230500000.0,225300000.0,225300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q3TTM,2014-11-01,2015-10-31,,34500000.0,-1.24,-1.24,-1.24,,274900000.0,1028000000.0,-281800000.0,-281800000.0,-281800000.0,365300000.0,2520400000.0,777000000.0,,290600000.0,365300000.0,2155100000.0,31900000.0,2130100000.0,25000000.0,-31900000.0,-6900000.0,2520400000.0,230500000.0,225300000.0,225300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q2,2015-05-01,2015-07-31,2016-08-30 16:28:08+00:00,8200000.0,-1.18,-1.18,-1.18,,269500000.0,240800000.0,-268600000.0,-268600000.0,-268600000.0,93000000.0,609500000.0,193100000.0,0.0,70100000.0,93000000.0,516500000.0,3400000.0,512200000.0,4300000.0,-3400000.0,900000.0,609500000.0,227600000.0,227000000.0,227000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q2YTD,2015-02-01,2015-07-31,,17100000.0,-1.1,-1.1,-1.1,,272200000.0,494700000.0,-249500000.0,-249500000.0,-249500000.0,184800000.0,1256000000.0,387600000.0,,146000000.0,184800000.0,1071200000.0,3100000.0,1045400000.0,25800000.0,-3100000.0,22700000.0,1256000000.0,227600000.0,227000000.0,227000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q2TTM,2014-08-01,2015-07-31,,35900000.0,-1.0,-1.0,-1.0,,254500000.0,1029700000.0,-227300000.0,-227300000.0,-227300000.0,360300000.0,2538600000.0,763000000.0,,295300000.0,360300000.0,2178300000.0,27200000.0,2123900000.0,54400000.0,-27200000.0,27200000.0,2538600000.0,227600000.0,227000000.0,227000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q1,2015-02-01,2015-04-30,2016-06-06 16:03:49+00:00,8900000.0,0.08,0.08,0.08,,2700000.0,253900000.0,19100000.0,19100000.0,19100000.0,91800000.0,646500000.0,194500000.0,0.0,75900000.0,91800000.0,554700000.0,-300000.0,533200000.0,21500000.0,300000.0,21800000.0,646500000.0,238800000.0,227200000.0,231700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q1TTM,2014-05-01,2015-04-30,,37800000.0,0.32,0.32,0.31,,-3400000.0,1026500000.0,72600000.0,72600000.0,72600000.0,355200000.0,2566200000.0,749200000.0,800000.0,296700000.0,355200000.0,2211000000.0,30800000.0,2111000000.0,100000000.0,-30800000.0,69200000.0,2566200000.0,238800000.0,227200000.0,231700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,FY,2016-02-01,2017-01-31,2019-03-25 16:05:52+00:00,31800000.0,-2.61,-2.61,-2.61,,58300000.0,1022500000.0,-582100000.0,-582100000.0,-582100000.0,341900000.0,2031000000.0,766100000.0,80500000.0,287800000.0,341900000.0,1689100000.0,24200000.0,2188700000.0,-499600000.0,-24200000.0,-523800000.0,2031000000.0,223000000.0,222700000.0,222700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q4,2016-11-01,2017-01-31,,9300000.0,-0.78,-0.78,-0.78,,5200000.0,283600000.0,-173400000.0,-173400000.0,-173400000.0,82900000.0,478800000.0,187000000.0,9000000.0,74100000.0,82900000.0,395900000.0,1100000.0,563000000.0,-167100000.0,-1100000.0,-168200000.0,478800000.0,223000000.0,222700000.0,222700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q3,2016-08-01,2016-10-31,2017-12-05 16:03:34+00:00,6800000.0,-0.64,-0.64,-0.64,,13500000.0,255000000.0,-142800000.0,-142800000.0,-142800000.0,81500000.0,489600000.0,192600000.0,3200000.0,70400000.0,81500000.0,408100000.0,9400000.0,528000000.0,-119900000.0,-9400000.0,-129300000.0,489600000.0,223100000.0,222300000.0,222300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q3YTD,2016-02-01,2016-10-31,,22500000.0,-1.83,-1.83,-1.83,,53100000.0,738900000.0,-408700000.0,-408700000.0,-408700000.0,259000000.0,1552200000.0,579100000.0,71500000.0,213700000.0,259000000.0,1293200000.0,23100000.0,1625700000.0,-332500000.0,-23100000.0,-355600000.0,1552200000.0,223100000.0,222300000.0,222300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q3TTM,2015-11-01,2016-10-31,,30500000.0,-2.0,-2.0,-2.0,,69800000.0,1016300000.0,-445900000.0,-445900000.0,-445900000.0,353900000.0,2200500000.0,783600000.0,71500000.0,286900000.0,353900000.0,1846600000.0,33900000.0,2188800000.0,-342200000.0,-33900000.0,-376100000.0,2200500000.0,223100000.0,222300000.0,222300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q2,2016-05-01,2016-07-31,2017-08-31 16:03:10+00:00,7800000.0,-0.44,-0.44,-0.44,,25200000.0,243100000.0,-98200000.0,-98200000.0,-98200000.0,85100000.0,550700000.0,193000000.0,16000000.0,68600000.0,85100000.0,465600000.0,10100000.0,528500000.0,-62900000.0,-10100000.0,-73000000.0,550700000.0,223200000.0,223200000.0,223200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q2YTD,2016-02-01,2016-07-31,,15700000.0,-1.19,-1.19,-1.19,,39600000.0,483900000.0,-265900000.0,-265900000.0,-265900000.0,177500000.0,1062600000.0,386500000.0,68300000.0,143300000.0,177500000.0,885100000.0,13700000.0,1097700000.0,-212600000.0,-13700000.0,-226300000.0,1062600000.0,223200000.0,223200000.0,223200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q2TTM,2015-08-01,2016-07-31,,31800000.0,-1.55,-1.55,-1.55,,77600000.0,1004700000.0,-346900000.0,-346900000.0,-346900000.0,363400000.0,2310700000.0,788900000.0,68300000.0,290700000.0,363400000.0,1947300000.0,32200000.0,2184400000.0,-237100000.0,-32200000.0,-269300000.0,2310700000.0,223200000.0,223200000.0,223200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q1,2016-02-01,2016-04-30,2017-05-31 16:04:55+00:00,7900000.0,-0.75,-0.75,-0.75,,14400000.0,240800000.0,-167700000.0,-167700000.0,-167700000.0,92400000.0,511900000.0,193500000.0,52300000.0,74700000.0,92400000.0,419500000.0,3600000.0,569200000.0,-149700000.0,-3600000.0,-153300000.0,511900000.0,223600000.0,224400000.0,224400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q1TTM,2015-05-01,2016-04-30,,32200000.0,-2.29,-2.29,-2.29,,321900000.0,1002400000.0,-517300000.0,-517300000.0,-517300000.0,371300000.0,2369500000.0,789000000.0,52300000.0,292200000.0,371300000.0,1998200000.0,25500000.0,2168100000.0,-169900000.0,-25500000.0,-195400000.0,2369500000.0,223600000.0,224400000.0,224400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,FY,2017-02-01,2018-01-31,2020-03-19 16:08:49+00:00,20200000.0,-2.58,-2.58,-2.58,,9600000.0,1087300000.0,-566900000.0,-566900000.0,-566900000.0,303400000.0,2056600000.0,755500000.0,94100000.0,305200000.0,303400000.0,1753200000.0,48200000.0,2262300000.0,-509100000.0,-48200000.0,-557300000.0,2056600000.0,219700000.0,219500000.0,219500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q4,2017-11-01,2018-01-31,,4900000.0,-0.78,-0.78,-0.78,,-24800000.0,301500000.0,-173500000.0,-173500000.0,-173500000.0,73100000.0,553800000.0,182200000.0,93900000.0,80100000.0,73100000.0,480700000.0,16400000.0,662600000.0,-181900000.0,-16400000.0,-198300000.0,553800000.0,219700000.0,219500000.0,219500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q3,2017-08-01,2017-10-31,2018-12-06 16:04:23+00:00,4700000.0,-0.55,-0.55,-0.55,,8600000.0,272500000.0,-119800000.0,-119800000.0,-119800000.0,77500000.0,515300000.0,191800000.0,0.0,68800000.0,77500000.0,437800000.0,11200000.0,537800000.0,-100000000.0,-11200000.0,-111200000.0,515300000.0,217800000.0,219600000.0,219600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q3YTD,2017-02-01,2017-10-31,,15300000.0,-1.8,-1.8,-1.8,,34400000.0,785800000.0,-393400000.0,-393400000.0,-393400000.0,230300000.0,1502800000.0,573300000.0,200000.0,225100000.0,230300000.0,1272500000.0,31800000.0,1599700000.0,-327200000.0,-31800000.0,-359000000.0,1502800000.0,217800000.0,219600000.0,219600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q3TTM,2016-11-01,2017-10-31,,24600000.0,-2.58,-2.58,-2.58,,39600000.0,1069400000.0,-566800000.0,-566800000.0,-566800000.0,313200000.0,1981600000.0,760300000.0,9200000.0,299200000.0,313200000.0,1668400000.0,32900000.0,2162700000.0,-494300000.0,-32900000.0,-527200000.0,1981600000.0,217800000.0,219600000.0,219600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q2,2017-05-01,2017-07-31,2018-08-30 16:07:54+00:00,4900000.0,-0.66,-0.66,-0.66,,17600000.0,257600000.0,-144000000.0,-144000000.0,-144000000.0,74600000.0,501800000.0,193800000.0,500000.0,78000000.0,74600000.0,427200000.0,18800000.0,534800000.0,-107600000.0,-18800000.0,-126400000.0,501800000.0,218200000.0,219500000.0,219500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q2YTD,2017-02-01,2017-07-31,,10600000.0,-1.25,-1.25,-1.25,,25800000.0,513300000.0,-273600000.0,-273600000.0,-273600000.0,152800000.0,987500000.0,381500000.0,200000.0,156300000.0,152800000.0,834700000.0,20600000.0,1061900000.0,-227200000.0,-20600000.0,-247800000.0,987500000.0,218200000.0,219500000.0,219500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q2TTM,2016-08-01,2017-07-31,,26700000.0,-2.67,-2.67,-2.67,,44500000.0,1051900000.0,-589800000.0,-589800000.0,-589800000.0,317200000.0,1955900000.0,761100000.0,12400000.0,300800000.0,317200000.0,1638700000.0,31100000.0,2152900000.0,-514200000.0,-31100000.0,-545300000.0,1955900000.0,218200000.0,219500000.0,219500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q1,2017-02-01,2017-04-30,2018-06-08 16:04:36+00:00,5700000.0,-0.59,-0.59,-0.59,,8200000.0,255700000.0,-129600000.0,-129600000.0,-129600000.0,78200000.0,485700000.0,187700000.0,-300000.0,78300000.0,78200000.0,407500000.0,1800000.0,527100000.0,-119600000.0,-1800000.0,-121400000.0,485700000.0,219700000.0,219900000.0,219900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q1TTM,2016-05-01,2017-04-30,,29600000.0,-2.45,-2.45,-2.45,,52100000.0,1037400000.0,-544000000.0,-544000000.0,-544000000.0,327700000.0,2004800000.0,760300000.0,27900000.0,291400000.0,327700000.0,1677100000.0,22400000.0,2146600000.0,-469500000.0,-22400000.0,-491900000.0,2004800000.0,219700000.0,219900000.0,219900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,FY,2018-02-01,2019-01-31,2020-03-19 16:08:49+00:00,18000000.0,-0.37,-0.37,-0.37,,38100000.0,1183900000.0,-80800000.0,-80800000.0,-80800000.0,285900000.0,2569800000.0,725000000.0,41900000.0,340100000.0,285900000.0,2283900000.0,17700000.0,2308900000.0,-25000000.0,-17700000.0,-42700000.0,2569800000.0,218400000.0,218900000.0,218900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q4,2018-11-01,2019-01-31,,6200000.0,0.3,0.3,0.3,,-31700000.0,320800000.0,64700000.0,64700000.0,64700000.0,77000000.0,737300000.0,190400000.0,1900000.0,100700000.0,77000000.0,660300000.0,7300000.0,620000000.0,40300000.0,-7300000.0,33000000.0,737300000.0,218400000.0,218900000.0,218900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q3,2018-08-01,2018-10-31,2019-12-05 16:08:07+00:00,4200000.0,-0.11,-0.11,-0.11,,35200000.0,297600000.0,-23700000.0,-23700000.0,-23700000.0,72300000.0,660900000.0,181000000.0,3700000.0,87400000.0,72300000.0,588600000.0,3200000.0,573900000.0,14700000.0,-3200000.0,11500000.0,660900000.0,215500000.0,218900000.0,218900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q3YTD,2018-02-01,2018-10-31,,11800000.0,-0.67,-0.67,-0.67,,69800000.0,863100000.0,-145500000.0,-145500000.0,-145500000.0,208900000.0,1832500000.0,534600000.0,40000000.0,239400000.0,208900000.0,1623600000.0,10400000.0,1688900000.0,-65300000.0,-10400000.0,-75700000.0,1832500000.0,215500000.0,218900000.0,218900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q3TTM,2017-11-01,2018-10-31,,16700000.0,-1.45,-1.45,-1.45,,45000000.0,1164600000.0,-319000000.0,-319000000.0,-319000000.0,282000000.0,2386300000.0,716800000.0,133900000.0,319500000.0,282000000.0,2104300000.0,26800000.0,2351500000.0,-247200000.0,-26800000.0,-274000000.0,2386300000.0,215500000.0,218900000.0,218900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q2,2018-05-01,2018-07-31,2019-09-04 16:04:55+00:00,3800000.0,-0.18,-0.18,-0.18,,16000000.0,289100000.0,-39400000.0,-39400000.0,-39400000.0,69800000.0,611700000.0,180800000.0,13800000.0,79100000.0,69800000.0,541900000.0,-1300000.0,566600000.0,-24700000.0,1300000.0,-23400000.0,611700000.0,218900000.0,219000000.0,219000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q2YTD,2018-02-01,2018-07-31,,7600000.0,-0.56,-0.56,-0.56,,34600000.0,565500000.0,-121800000.0,-121800000.0,-121800000.0,136600000.0,1171600000.0,353600000.0,36300000.0,152000000.0,136600000.0,1035000000.0,7200000.0,1115000000.0,-80000000.0,-7200000.0,-87200000.0,1171600000.0,218900000.0,219000000.0,219000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q2TTM,2017-08-01,2018-07-31,,17200000.0,-1.89,-1.89,-1.89,,18400000.0,1139500000.0,-415100000.0,-415100000.0,-415100000.0,287200000.0,2240700000.0,727600000.0,130200000.0,300900000.0,287200000.0,1953500000.0,34800000.0,2315400000.0,-361900000.0,-34800000.0,-396700000.0,2240700000.0,218900000.0,219000000.0,219000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q1,2018-02-01,2018-04-30,2019-06-04 16:09:22+00:00,3800000.0,-0.38,-0.38,-0.38,,18600000.0,276400000.0,-82400000.0,-82400000.0,-82400000.0,66800000.0,559900000.0,172800000.0,22500000.0,72900000.0,66800000.0,493100000.0,8500000.0,548400000.0,-55300000.0,-8500000.0,-63800000.0,559900000.0,216800000.0,218600000.0,218600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q1TTM,2017-05-01,2018-04-30,,18300000.0,-2.37,-2.37,-2.37,,20000000.0,1108000000.0,-519700000.0,-519700000.0,-519700000.0,292000000.0,2130800000.0,740600000.0,116900000.0,299800000.0,292000000.0,1838800000.0,54900000.0,2283600000.0,-444800000.0,-54900000.0,-499700000.0,2130800000.0,216800000.0,218600000.0,218600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q4,2019-11-01,2020-01-31,,9700000.0,0.61,0.61,0.59,,-8500000.0,349500000.0,131800000.0,131800000.0,131800000.0,83200000.0,899300000.0,217100000.0,,106000000.0,83200000.0,816100000.0,10500000.0,682300000.0,133800000.0,-10500000.0,123300000.0,899300000.0,218900000.0,219700000.0,222500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,FY,2019-02-01,2020-01-31,2020-03-19 16:08:49+00:00,38900000.0,0.98,0.98,0.96,,80300000.0,1310300000.0,214500000.0,214500000.0,214500000.0,324900000.0,3274300000.0,851100000.0,500000.0,405600000.0,324900000.0,2949400000.0,48200000.0,2606400000.0,343000000.0,-48200000.0,294800000.0,3274300000.0,218900000.0,219700000.0,222500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q3YTD,2019-02-01,2019-10-31,,29200000.0,0.37,0.37,0.37,,88800000.0,960800000.0,82700000.0,82700000.0,82700000.0,241700000.0,2375000000.0,634000000.0,500000.0,299600000.0,241700000.0,2133300000.0,37700000.0,1924100000.0,209200000.0,-37700000.0,171500000.0,2375000000.0,222300000.0,219700000.0,221900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q3TTM,2018-11-01,2019-10-31,,35400000.0,0.67,0.67,0.67,,57100000.0,1281600000.0,147400000.0,147400000.0,147400000.0,318700000.0,3112300000.0,824400000.0,2400000.0,400300000.0,318700000.0,2793600000.0,45000000.0,2544100000.0,249500000.0,-45000000.0,204500000.0,3112300000.0,222300000.0,219700000.0,221900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q3,2019-08-01,2019-10-31,2019-12-05 16:08:07+00:00,9700000.0,0.3,0.3,0.3,,29700000.0,330700000.0,66700000.0,66700000.0,66700000.0,79500000.0,842700000.0,213000000.0,100000.0,99100000.0,79500000.0,763200000.0,14200000.0,652600000.0,110600000.0,-14200000.0,96400000.0,842700000.0,222300000.0,219700000.0,221900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q2YTD,2019-02-01,2019-07-31,,19500000.0,0.07,0.07,0.07,,59100000.0,630100000.0,16000000.0,16000000.0,16000000.0,162200000.0,1532300000.0,421000000.0,400000.0,200500000.0,162200000.0,1370100000.0,23500000.0,1271500000.0,98600000.0,-23500000.0,75100000.0,1532300000.0,223300000.0,219600000.0,222400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q2TTM,2018-08-01,2019-07-31,,29900000.0,0.26,0.26,0.26,,62600000.0,1248500000.0,57000000.0,57000000.0,57000000.0,311500000.0,2930500000.0,792400000.0,6000000.0,388600000.0,311500000.0,2619000000.0,34000000.0,2465400000.0,153600000.0,-34000000.0,119600000.0,2930500000.0,223300000.0,219600000.0,222400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q2,2019-05-01,2019-07-31,2019-09-04 16:04:55+00:00,9700000.0,0.18,0.18,0.18,,26300000.0,316800000.0,40200000.0,40200000.0,40200000.0,79500000.0,796800000.0,215400000.0,200000.0,101400000.0,79500000.0,717300000.0,7300000.0,643500000.0,73800000.0,-7300000.0,66500000.0,796800000.0,223300000.0,219600000.0,222400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q1,2019-02-01,2019-04-30,2020-06-02 16:07:13+00:00,9800000.0,-0.11,-0.11,-0.11,,32800000.0,313300000.0,-24200000.0,-24200000.0,-24200000.0,82700000.0,735500000.0,205600000.0,200000.0,99100000.0,82700000.0,652800000.0,16200000.0,628000000.0,24800000.0,-16200000.0,8600000.0,735500000.0,220000000.0,219600000.0,219600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q1TTM,2018-05-01,2019-04-30,,24000000.0,-0.1,-0.1,-0.1,,52300000.0,1220800000.0,-22600000.0,-22600000.0,-22600000.0,301800000.0,2745400000.0,757800000.0,19600000.0,366300000.0,301800000.0,2443600000.0,25400000.0,2388500000.0,55100000.0,-25400000.0,29700000.0,2745400000.0,220000000.0,219600000.0,219600000.0
