company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q1,,2012-04-30,2012-06-01 16:37:32+00:00,88900000.0,300600000.0,56700000.0,3700000.0,,1074500000.0,,1496200000.0,584700000.0,38700000.0,17400000.0,127800000.0,682900000.0,,74800000.0,,284100000.0,104000000.0,313900000.0,129300000.0,,,129800000.0,82300000.0,60800000.0,545400000.0,,437500000.0,3317000000.0,2045300000.0,1912100000.0,875500000.0,2045300000.0,2045300000.0,1271700000.0,3317000000.0,1300900000.0,396200000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,FY,,2014-01-31,2015-03-18 16:04:42+00:00,84500000.0,423700000.0,85300000.0,-600000.0,,1853000000.0,0.0,1637300000.0,696200000.0,56800000.0,24300000.0,181200000.0,1009900000.0,,63100000.0,746400000.0,277300000.0,130300000.0,416200000.0,131100000.0,,,148300000.0,99400000.0,87400000.0,624800000.0,,414100000.0,4595000000.0,2261500000.0,2835000000.0,1071500000.0,2261500000.0,2261500000.0,2333500000.0,4595000000.0,1629700000.0,1262000000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q3,,2013-10-31,2013-12-06 16:46:43+00:00,75300000.0,304100000.0,70100000.0,-4100000.0,,1473400000.0,0.0,1535100000.0,610800000.0,53500000.0,37200000.0,154700000.0,922300000.0,,54300000.0,746200000.0,418500000.0,134100000.0,363900000.0,118300000.0,,,156100000.0,101400000.0,99800000.0,630900000.0,,587100000.0,4321500000.0,2161900000.0,2517900000.0,948100000.0,2161900000.0,2161900000.0,2159600000.0,4321500000.0,1669500000.0,1211500000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q2,,2013-07-31,2013-09-05 19:39:23+00:00,74400000.0,303900000.0,76400000.0,-7500000.0,,1401000000.0,0.0,1455800000.0,636900000.0,51600000.0,42500000.0,125700000.0,903200000.0,,63100000.0,746000000.0,410100000.0,133400000.0,372000000.0,125300000.0,,,151700000.0,98300000.0,83100000.0,602800000.0,,596900000.0,4223300000.0,2051100000.0,2436500000.0,955900000.0,2051100000.0,2051100000.0,2172200000.0,4223300000.0,1653400000.0,1216300000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q1,,2013-04-30,2013-06-05 16:46:39+00:00,86100000.0,285800000.0,71400000.0,-2000000.0,,1655800000.0,0.0,1499500000.0,663700000.0,56000000.0,35400000.0,123200000.0,895700000.0,,69200000.0,745800000.0,392000000.0,129000000.0,381000000.0,134300000.0,,,158400000.0,98600000.0,81400000.0,587000000.0,,432100000.0,4289700000.0,2084500000.0,2511100000.0,979800000.0,2084500000.0,2084500000.0,2205200000.0,4289700000.0,1649600000.0,1225400000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,FY,,2015-01-31,2016-03-23 16:02:56+00:00,100500000.0,458900000.0,117300000.0,-53300000.0,,1410600000.0,0.0,1773100000.0,900800000.0,85100000.0,28200000.0,253300000.0,1456200000.0,,86500000.0,743100000.0,273000000.0,159200000.0,415100000.0,100000000.0,0.0,,163500000.0,132200000.0,100900000.0,499400000.0,,615800000.0,4909700000.0,2219200000.0,2671300000.0,1400100000.0,2219200000.0,2219200000.0,2690500000.0,4909700000.0,2079200000.0,1290400000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q3,,2014-10-31,2014-12-05 16:01:17+00:00,99100000.0,375700000.0,85500000.0,-1300000.0,,1345000000.0,,1731200000.0,775100000.0,80700000.0,38300000.0,195300000.0,1474100000.0,,97200000.0,747000000.0,255500000.0,160400000.0,413100000.0,97700000.0,,,193200000.0,114900000.0,100900000.0,538600000.0,,556400000.0,4736800000.0,2268500000.0,2458700000.0,1193300000.0,2268500000.0,2268500000.0,2468300000.0,4736800000.0,2117700000.0,1275000000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q2,,2014-07-31,2014-09-02 16:01:55+00:00,92400000.0,365300000.0,98900000.0,2300000.0,,1323100000.0,,1697100000.0,763000000.0,76300000.0,37300000.0,165700000.0,1447600000.0,,100700000.0,746800000.0,262100000.0,146900000.0,404600000.0,86800000.0,,,209300000.0,111300000.0,102000000.0,584000000.0,,583300000.0,4703400000.0,2283400000.0,2450000000.0,1157300000.0,2283400000.0,2283400000.0,2420000000.0,4703400000.0,2106500000.0,1262700000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q1,,2014-04-30,2014-06-03 16:03:28+00:00,90300000.0,323300000.0,85700000.0,5600000.0,,1609600000.0,,1683100000.0,749700000.0,54500000.0,36400000.0,156600000.0,1263000000.0,,89400000.0,746600000.0,268200000.0,142100000.0,384300000.0,93600000.0,,,202000000.0,110300000.0,92800000.0,600000000.0,,510100000.0,4648600000.0,2288700000.0,2590300000.0,1118700000.0,2288700000.0,2288700000.0,2359900000.0,4648600000.0,1916200000.0,1241200000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,FY,,2016-01-31,2017-03-21 16:03:19+00:00,119900000.0,653600000.0,129500000.0,-121100000.0,,1353000000.0,0.0,1821500000.0,1068900000.0,,29400000.0,243300000.0,1535000000.0,,70800000.0,1487700000.0,532300000.0,169300000.0,611700000.0,9200000.0,67700000.0,,205600000.0,137600000.0,88600000.0,-80800000.0,0.0,897900000.0,5515300000.0,1619600000.0,2993100000.0,1591000000.0,1619600000.0,1619600000.0,3895700000.0,5515300000.0,2352900000.0,2304700000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q3,,2015-10-31,2015-12-09 17:12:29+00:00,104600000.0,362300000.0,107600000.0,-86500000.0,,1337500000.0,,1809900000.0,877000000.0,10200000.0,28200000.0,193800000.0,1515000000.0,,76100000.0,1486900000.0,540100000.0,155300000.0,499100000.0,4400000.0,54900000.0,,181600000.0,134800000.0,90700000.0,9700000.0,0.0,946800000.0,5220000000.0,1733100000.0,2747500000.0,1311200000.0,1733100000.0,1733100000.0,3486900000.0,5220000000.0,2317200000.0,2175700000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q2,,2015-07-31,2015-08-31 16:02:05+00:00,90800000.0,394100000.0,116900000.0,-70300000.0,,1473100000.0,,1808000000.0,881600000.0,10000000.0,52300000.0,172200000.0,1473800000.0,,73200000.0,1486200000.0,562500000.0,158200000.0,478700000.0,4200000.0,28900000.0,,170100000.0,132100000.0,105800000.0,164400000.0,,916800000.0,5341800000.0,1902100000.0,2899800000.0,1313800000.0,1902100000.0,1902100000.0,3439700000.0,5341800000.0,2283800000.0,2125900000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2016.0,Q1,,2015-04-30,2015-05-28 16:08:09+00:00,93100000.0,316000000.0,91200000.0,-56000000.0,,1182700000.0,,1816200000.0,893400000.0,81200000.0,29000000.0,163600000.0,1476100000.0,,84800000.0,747400000.0,440300000.0,156900000.0,399900000.0,106800000.0,,,170000000.0,133900000.0,112900000.0,464200000.0,,648200000.0,4775900000.0,2224400000.0,2341000000.0,1270300000.0,2224400000.0,2224400000.0,2551500000.0,4775900000.0,2278000000.0,1281200000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,FY,,2017-01-31,2018-03-22 17:04:04+00:00,93500000.0,452300000.0,134900000.0,-178500000.0,,1213100000.0,0.0,1876300000.0,1270100000.0,,50000000.0,238200000.0,1561100000.0,,45700000.0,1092000000.0,306200000.0,158600000.0,557200000.0,63900000.0,91500000.0,,202000000.0,138400000.0,108400000.0,-964200000.0,398700000.0,686800000.0,4798100000.0,733600000.0,2460600000.0,2185400000.0,733600000.0,733600000.0,4064500000.0,4798100000.0,2178900000.0,1879100000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q3,,2016-10-31,2016-12-01 16:03:34+00:00,102800000.0,259800000.0,122200000.0,-187500000.0,,1436500000.0,,1882800000.0,1099100000.0,,85900000.0,187600000.0,1557300000.0,,53900000.0,1489900000.0,455000000.0,168300000.0,473900000.0,49600000.0,75900000.0,,213000000.0,131300000.0,103400000.0,-634700000.0,,532400000.0,4829200000.0,1060600000.0,2332100000.0,1597600000.0,1060600000.0,1060600000.0,3768600000.0,4829200000.0,2328800000.0,2171000000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q2,,2016-07-31,2016-08-30 16:28:08+00:00,110300000.0,306900000.0,128100000.0,-129800000.0,,1467300000.0,,1857100000.0,1107100000.0,,54100000.0,160000000.0,1597400000.0,,66600000.0,1489200000.0,505600000.0,173000000.0,455600000.0,9800000.0,66600000.0,,208500000.0,144700000.0,114700000.0,-395600000.0,,597600000.0,5047400000.0,1331700000.0,2486500000.0,1559600000.0,1331700000.0,1331700000.0,3715700000.0,5047400000.0,2387900000.0,2156100000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2017.0,Q1,,2016-04-30,2016-06-06 16:03:49+00:00,107200000.0,256400000.0,117600000.0,-121500000.0,,1223400000.0,,1865600000.0,1091800000.0,,25100000.0,132800000.0,1580500000.0,,70000000.0,1488400000.0,538900000.0,174900000.0,585700000.0,9800000.0,78100000.0,,202500000.0,143000000.0,105300000.0,-308200000.0,,1043900000.0,5205600000.0,1435900000.0,2629000000.0,1474500000.0,1435900000.0,1435900000.0,3769700000.0,5205600000.0,2401700000.0,2295200000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,FY,,2018-01-31,2019-03-25 16:05:52+00:00,94700000.0,438200000.0,198000000.0,-123800000.0,,1078000000.0,0.0,1952700000.0,,,28000000.0,250900000.0,1620200000.0,,27100000.0,1586000000.0,190800000.0,145000000.0,41600000.0,81700000.0,66600000.0,1551600000.0,170900000.0,552200000.0,116500000.0,-2084900000.0,,245200000.0,4113600000.0,-256000000.0,1877900000.0,2123200000.0,-256000000.0,-256000000.0,4369600000.0,4113600000.0,2090700000.0,2246400000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q3,,2017-10-31,2017-12-05 16:03:34+00:00,93300000.0,307800000.0,106000000.0,-155500000.0,,1025200000.0,,1930800000.0,1333100000.0,,21700000.0,195900000.0,1588700000.0,,29900000.0,1585400000.0,264300000.0,148100000.0,462100000.0,64700000.0,97900000.0,,184400000.0,149300000.0,110200000.0,-1668000000.0,0.0,428700000.0,4152000000.0,107300000.0,1871900000.0,1750000000.0,107300000.0,107300000.0,4044700000.0,4152000000.0,2132000000.0,2294700000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q2,,2017-07-31,2017-08-31 16:03:10+00:00,93000000.0,265600000.0,117200000.0,-152900000.0,,1174100000.0,,1934800000.0,1308500000.0,,21300000.0,161700000.0,1588600000.0,,34000000.0,1584900000.0,236000000.0,153000000.0,500700000.0,66200000.0,100900000.0,,192900000.0,150300000.0,110000000.0,-1466400000.0,0.0,533600000.0,4354000000.0,315500000.0,2083300000.0,1701700000.0,315500000.0,315500000.0,4038500000.0,4354000000.0,2117700000.0,2336800000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2018.0,Q1,,2017-04-30,2017-05-31 16:04:55+00:00,93400000.0,231500000.0,109600000.0,-166300000.0,,1340200000.0,,1899000000.0,1291500000.0,,23200000.0,132800000.0,1570700000.0,,41100000.0,1092400000.0,264400000.0,150400000.0,542100000.0,64000000.0,91700000.0,,201100000.0,147500000.0,96900000.0,-1224600000.0,399100000.0,471100000.0,4431400000.0,508100000.0,2139700000.0,2049600000.0,508100000.0,508100000.0,3923300000.0,4431400000.0,2141300000.0,1873700000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,FY,,2019-01-31,2020-03-19 16:08:49+00:00,101600000.0,474300000.0,142300000.0,-135000000.0,0.0,886000000.0,0.0,2071500000.0,1763300000.0,,13200000.0,280800000.0,2450800000.0,,105600000.0,2087700000.0,,149700000.0,21500000.0,65300000.0,79800000.0,0.0,337800000.0,449900000.0,192100000.0,-2147400000.0,0.0,67600000.0,4729200000.0,-210900000.0,1620000000.0,2301200000.0,-210900000.0,-210900000.0,4940100000.0,4729200000.0,2959500000.0,2638900000.0,0.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q3,,2018-10-31,2018-12-06 16:04:23+00:00,88600000.0,309000000.0,126400000.0,-157500000.0,,875700000.0,,2009100000.0,,,44600000.0,208300000.0,1645300000.0,,19800000.0,1587800000.0,114800000.0,144700000.0,40900000.0,71700000.0,96500000.0,1517600000.0,188100000.0,402000000.0,202800000.0,-2189900000.0,,202500000.0,3774400000.0,-338300000.0,1590000000.0,1985500000.0,-338300000.0,-338300000.0,4112700000.0,3774400000.0,2039700000.0,2127200000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q2,,2018-07-31,2018-08-30 16:07:54+00:00,82200000.0,234400000.0,139400000.0,-150900000.0,,895400000.0,,2012500000.0,,,38800000.0,163200000.0,1658700000.0,,23700000.0,1587200000.0,128100000.0,146800000.0,41500000.0,81500000.0,88200000.0,1491500000.0,195400000.0,442600000.0,194600000.0,-2103200000.0,,274400000.0,3833000000.0,-241600000.0,1598800000.0,1915100000.0,-241600000.0,-241600000.0,4074600000.0,3833000000.0,2087400000.0,2159500000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2019.0,Q1,,2018-04-30,2018-06-08 16:04:36+00:00,103500000.0,206700000.0,127800000.0,-133800000.0,,1093000000.0,,2001000000.0,,,24600000.0,127500000.0,1604900000.0,,23100000.0,1586600000.0,171500000.0,158200000.0,41700000.0,67000000.0,84800000.0,1469200000.0,188700000.0,474300000.0,198400000.0,-1995800000.0,,199900000.0,3911400000.0,-128600000.0,1698000000.0,1852600000.0,-128600000.0,-128600000.0,4040000000.0,3911400000.0,2055200000.0,2187400000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,FY,,2020-01-31,2020-06-02 16:07:13+00:00,83700000.0,652300000.0,168300000.0,-160300000.0,,1774700000.0,,2317000000.0,2176100000.0,,21200000.0,272100000.0,2445000000.0,161700000.0,70900000.0,1635100000.0,,161700000.0,850100000.0,56400000.0,82500000.0,48100000.0,786000000.0,531500000.0,163300000.0,-2295800000.0,449700000.0,69000000.0,6179300000.0,-139100000.0,2659300000.0,3219200000.0,-139100000.0,-139100000.0,6318400000.0,6179300000.0,3358300000.0,3099200000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q3,,2019-10-31,2019-12-05 16:08:07+00:00,106100000.0,520300000.0,129700000.0,-156300000.0,,956200000.0,,2225100000.0,,,11100000.0,257900000.0,2443600000.0,,79200000.0,1290300000.0,,151500000.0,19400000.0,39600000.0,103800000.0,1886000000.0,615900000.0,954400000.0,162000000.0,-2240300000.0,449400000.0,68300000.0,5036600000.0,-171500000.0,1706800000.0,2840200000.0,-171500000.0,-171500000.0,5208100000.0,5036600000.0,3178300000.0,2367900000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q2,,2019-07-31,2019-09-04 16:04:55+00:00,93000000.0,347400000.0,114400000.0,-170700000.0,,923900000.0,,2200700000.0,,,5900000.0,213800000.0,2431800000.0,,87600000.0,1389800000.0,,151400000.0,19500000.0,46300000.0,98900000.0,1831000000.0,640100000.0,851500000.0,176800000.0,-2224300000.0,449200000.0,67400000.0,4872700000.0,-194300000.0,1515500000.0,2707300000.0,-194300000.0,-194300000.0,5067000000.0,4872700000.0,3205800000.0,2359700000.0,
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2020.0,Q1,,2019-04-30,2019-06-04 16:09:22+00:00,98000000.0,268100000.0,117700000.0,-141600000.0,,883200000.0,,2123100000.0,,,6500000.0,161800000.0,2446200000.0,,96300000.0,1963300000.0,,152600000.0,18400000.0,54400000.0,93900000.0,1836700000.0,636700000.0,757500000.0,182100000.0,-2226800000.0,,88900000.0,4808500000.0,-245300000.0,1422300000.0,2220700000.0,-245300000.0,-245300000.0,5053800000.0,4808500000.0,3233600000.0,2833100000.0,
