company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q4,2015-10-01,2015-12-31,,2.7,2.7,-3.75,122259000.0,2.69,126000.0,136000.0,,155351000.0,155351000.0,,155428000.0,-77000.0,-175615000.0,108246000.0,9647000.0,106442000.0,-105524000.0,175615000.0,478609000.0,-71897000.0,2233000.0,,,1571000.0,175615000.0,160305000.0,490489000.0,261011000.0,314874000.0,133900000.0,133900000.0,134700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 10:09:24+00:00,1.54,1.54,1.25,120184000.0,1.53,658000.0,39000.0,,206076000.0,206076000.0,,206142000.0,-66000.0,,115655000.0,,55770000.0,,,473199000.0,104114000.0,2161000.0,-18987000.0,,3391000.0,,325015000.0,475360000.0,206115000.0,475360000.0,133900000.0,133900000.0,134700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.84,2.84,3.75,355664000.0,2.82,-10668000.0,1347000.0,,586382000.0,586382000.0,,586610000.0,-228000.0,,340501000.0,,79201000.0,105524000.0,,1367472000.0,308170000.0,7714000.0,-26736000.0,,5251000.0,,972182000.0,1375186000.0,482205000.0,1375186000.0,133900000.0,133900000.0,134700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.92,3.92,0.27,469748000.0,3.9,-10668000.0,10715000.0,-86255000.0,728912000.0,728912000.0,,729252000.0,-340000.0,-94363000.0,446360000.0,490000.0,312892000.0,-98946000.0,180618000.0,1805329000.0,318781000.0,10512000.0,-26736000.0,,-1198000.0,94363000.0,1196287000.0,1816331000.0,838573000.0,1721968000.0,133900000.0,133900000.0,134700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 11:42:32+00:00,1.3,1.3,1.25,118627000.0,1.29,-17114000.0,1293000.0,,172253000.0,172253000.0,,172324000.0,-71000.0,,112069000.0,,23431000.0,,,454517000.0,100838000.0,2942000.0,-7749000.0,,673000.0,,307344000.0,457459000.0,173546000.0,457459000.0,132600000.0,132600000.0,133600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.3,1.3,2.5,235480000.0,1.29,-11326000.0,1308000.0,,380306000.0,380306000.0,,380468000.0,-162000.0,,224846000.0,,23431000.0,105524000.0,,894273000.0,204056000.0,5553000.0,-7749000.0,,1860000.0,,647167000.0,899826000.0,276090000.0,899826000.0,132600000.0,132600000.0,133600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.21,4.21,0.18,461400000.0,4.2,-11326000.0,10676000.0,-86255000.0,763837000.0,763837000.0,,764210000.0,-373000.0,-94363000.0,435917000.0,490000.0,257122000.0,31646000.0,180618000.0,1760152000.0,317735000.0,10854000.0,-7749000.0,,-4589000.0,94363000.0,1191388000.0,1771496000.0,742867000.0,1677133000.0,132600000.0,132600000.0,133600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 14:15:17+00:00,,,1.25,116853000.0,,5788000.0,15000.0,,208053000.0,208053000.0,,208144000.0,-91000.0,,112777000.0,,,105524000.0,,439756000.0,103218000.0,2611000.0,,,1187000.0,,339823000.0,442367000.0,102544000.0,442367000.0,,,
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.13,4.13,0.09,453168000.0,4.12,5788000.0,9383000.0,-42533000.0,763781000.0,763781000.0,,749972000.0,13809000.0,-138085000.0,424907000.0,490000.0,233691000.0,100301000.0,180618000.0,1716769000.0,269556000.0,10584000.0,412000.0,,-3245000.0,138085000.0,1150586000.0,1727843000.0,672863000.0,1589758000.0,,,
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 13:19:53+00:00,7.53,7.53,5.4,531434000.0,7.52,-3935000.0,305000.0,,1033708000.0,1033708000.0,,1034002000.0,-294000.0,,478437000.0,,449809000.0,,,2039656000.0,438118000.0,5599000.0,7075000.0,,9922000.0,,1461051000.0,2045255000.0,1034013000.0,2045255000.0,137300000.0,137300000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q4,2016-10-01,2016-12-31,,1.76,1.76,-4.05,140020000.0,1.76,-1000.0,210000.0,,242183000.0,242183000.0,,242235000.0,-52000.0,,118119000.0,-10921000.0,189847000.0,-79399000.0,,516951000.0,111401000.0,1288000.0,4614000.0,,1220000.0,,375373000.0,507318000.0,321792000.0,507318000.0,137300000.0,137300000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 14:22:28+00:00,2.6,2.6,1.35,131729000.0,2.59,0.0,22000.0,,356329000.0,356329000.0,,356392000.0,-63000.0,,124789000.0,10778000.0,201821000.0,,,514891000.0,112137000.0,1320000.0,0.0,,3804000.0,,372459000.0,526989000.0,356351000.0,526989000.0,137100000.0,137100000.0,137600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.77,5.77,4.05,391414000.0,5.76,-3934000.0,95000.0,,791525000.0,791525000.0,,791767000.0,-242000.0,,360318000.0,10921000.0,259962000.0,79399000.0,,1522705000.0,326717000.0,4311000.0,2461000.0,,8702000.0,,1085678000.0,1537937000.0,712221000.0,1537937000.0,137100000.0,137100000.0,137600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q3TTM,2015-10-01,2016-09-30,,8.47,8.47,0.3,513673000.0,8.45,-3808000.0,231000.0,,946876000.0,946876000.0,,947195000.0,-319000.0,-175615000.0,468564000.0,20568000.0,366404000.0,-26125000.0,175615000.0,2001314000.0,254820000.0,6544000.0,2461000.0,,10273000.0,175615000.0,1245983000.0,2028426000.0,973232000.0,1852811000.0,137100000.0,137100000.0,137600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 15:01:56+00:00,1.44,1.44,1.35,132469000.0,1.44,-1732000.0,36000.0,,197319000.0,197319000.0,,197444000.0,-125000.0,,118903000.0,143000.0,58141000.0,,,500840000.0,109699000.0,1467000.0,2461000.0,,1436000.0,,363236000.0,502450000.0,197355000.0,502450000.0,137100000.0,137100000.0,137100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.17,3.17,2.7,259685000.0,3.17,-3934000.0,73000.0,,435196000.0,435196000.0,,435375000.0,-179000.0,,235529000.0,143000.0,58141000.0,79399000.0,,1007814000.0,214580000.0,2991000.0,2461000.0,,4898000.0,,713219000.0,1010948000.0,355870000.0,1010948000.0,137100000.0,137100000.0,137100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.41,7.41,0.2,502128000.0,7.39,-3150000.0,248000.0,,796623000.0,796623000.0,,796945000.0,-322000.0,-175615000.0,459430000.0,9790000.0,220353000.0,-26125000.0,175615000.0,1959622000.0,246797000.0,7385000.0,-16526000.0,,9860000.0,175615000.0,1198539000.0,1976797000.0,822996000.0,1801182000.0,137100000.0,137100000.0,137100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 11:24:21+00:00,1.73,1.73,1.35,127216000.0,1.73,-2202000.0,37000.0,,237877000.0,237877000.0,,237931000.0,-54000.0,,116626000.0,,,79399000.0,,506974000.0,104881000.0,1524000.0,,,3462000.0,,349983000.0,508498000.0,158515000.0,508498000.0,137500000.0,137500000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.27,7.27,0.1,488286000.0,7.24,-18532000.0,1505000.0,,771557000.0,771557000.0,,771825000.0,-268000.0,-175615000.0,452596000.0,9647000.0,185643000.0,-26125000.0,175615000.0,1913299000.0,237936000.0,8860000.0,-26736000.0,,9097000.0,175615000.0,1142647000.0,1931806000.0,799187000.0,1756191000.0,137500000.0,137500000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:41:19+00:00,6.36,6.36,5.68,584150000.0,6.35,6250000.0,141000.0,,876660000.0,876660000.0,,876921000.0,-261000.0,-199661000.0,500924000.0,-6760000.0,323343000.0,,199661000.0,2154481000.0,277806000.0,,25472000.0,,,199661000.0,1394602000.0,2147721000.0,876801000.0,1948060000.0,137900000.0,137900000.0,138100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q4,2017-10-01,2017-12-31,,1.71,1.71,-4.26,157100000.0,1.71,-5438000.0,39000.0,,237486000.0,237486000.0,,237573000.0,-87000.0,-199661000.0,121603000.0,-7126000.0,92330000.0,,199661000.0,553336000.0,-72334000.0,-1200000.0,1310000.0,,-2087000.0,199661000.0,200154000.0,545010000.0,237525000.0,345349000.0,137900000.0,137900000.0,138100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 14:12:37+00:00,1.73,1.73,1.42,144990000.0,1.72,0.0,24000.0,,238199000.0,238199000.0,,238248000.0,-49000.0,,129590000.0,,81179000.0,,,549507000.0,117094000.0,,0.0,,789000.0,,392463000.0,549507000.0,238223000.0,549507000.0,137700000.0,137700000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.65,4.65,4.26,427050000.0,4.64,11688000.0,102000.0,,639174000.0,639174000.0,,639348000.0,-174000.0,,379321000.0,366000.0,231013000.0,,,1601145000.0,350140000.0,1200000.0,24162000.0,,2087000.0,,1194448000.0,1602711000.0,639276000.0,1602711000.0,137700000.0,137700000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.41,6.41,0.21,567070000.0,6.4,11687000.0,312000.0,,881357000.0,881357000.0,,881583000.0,-226000.0,,497440000.0,-10555000.0,420860000.0,-79399000.0,,2118096000.0,461541000.0,2488000.0,28776000.0,,3307000.0,,1569821000.0,2110029000.0,961068000.0,2110029000.0,137700000.0,137700000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 14:10:17+00:00,1.2,1.2,1.42,141439000.0,1.2,0.0,58000.0,,165194000.0,165194000.0,,165225000.0,-31000.0,,126687000.0,,45213000.0,,,530512000.0,117615000.0,,24162000.0,,570000.0,,410473000.0,530512000.0,165252000.0,530512000.0,137700000.0,137700000.0,137700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.92,2.92,2.84,282060000.0,2.92,11688000.0,78000.0,,400975000.0,400975000.0,,401100000.0,-125000.0,,249731000.0,366000.0,149834000.0,,,1051638000.0,233046000.0,1200000.0,24162000.0,,1298000.0,,801985000.0,1053204000.0,401053000.0,1053204000.0,137700000.0,137700000.0,137700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.28,7.28,0.14,553809000.0,7.27,11687000.0,310000.0,,999487000.0,999487000.0,,999727000.0,-240000.0,,492639000.0,223000.0,541502000.0,-79399000.0,,2083480000.0,456584000.0,3808000.0,28776000.0,,6322000.0,,1549817000.0,2087511000.0,1079196000.0,2087511000.0,137700000.0,137700000.0,137700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 14:27:26+00:00,1.72,1.72,1.42,140621000.0,1.72,11688000.0,20000.0,,235781000.0,235781000.0,,235875000.0,-94000.0,,123044000.0,366000.0,104621000.0,,,521126000.0,115431000.0,1200000.0,0.0,,728000.0,,391512000.0,522692000.0,235801000.0,522692000.0,137100000.0,137100000.0,137100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.52,7.52,0.07,544839000.0,7.51,9955000.0,288000.0,,1031612000.0,1031612000.0,,1031946000.0,-334000.0,,484855000.0,366000.0,554430000.0,-79399000.0,,2053808000.0,448668000.0,5275000.0,7075000.0,,7188000.0,,1502580000.0,2059449000.0,1111299000.0,2059449000.0,137100000.0,137100000.0,137100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:41:19+00:00,7.05,7.05,5.88,631196000.0,7.05,215000.0,-160000.0,,974175000.0,974175000.0,,974525000.0,-350000.0,-220974000.0,524993000.0,3227000.0,390246000.0,,220974000.0,2280963000.0,306241000.0,,17492000.0,,,220974000.0,1480137000.0,2284190000.0,974015000.0,2063216000.0,138200000.0,138200000.0,138200000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q4,2018-10-01,2018-12-31,,2.79,2.79,,158914000.0,2.79,827000.0,-247000.0,,385635000.0,385635000.0,,385734000.0,-99000.0,-220974000.0,130663000.0,3227000.0,244907000.0,,220974000.0,577702000.0,-86967000.0,-2752000.0,14775000.0,,-800000.0,220974000.0,217412000.0,578177000.0,385388000.0,357203000.0,138200000.0,138200000.0,138200000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 15:08:42+00:00,1.39,1.39,,156538000.0,1.39,-554000.0,29000.0,,192407000.0,192407000.0,,192486000.0,-79000.0,,132237000.0,,37286000.0,,,575070000.0,130933000.0,912000.0,1678000.0,,,,420832000.0,575982000.0,192436000.0,575982000.0,138500000.0,138500000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.26,4.26,,472282000.0,4.26,-612000.0,87000.0,,588540000.0,588540000.0,,588791000.0,-251000.0,,394330000.0,,145339000.0,,,1703261000.0,393208000.0,2752000.0,2717000.0,,800000.0,,1262725000.0,1706013000.0,588627000.0,1706013000.0,138500000.0,138500000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.97,5.97,-4.26,629382000.0,5.97,-6050000.0,126000.0,,826026000.0,826026000.0,,826364000.0,-338000.0,-199661000.0,515933000.0,-7126000.0,237669000.0,,199661000.0,2256597000.0,320874000.0,1552000.0,4027000.0,,-1287000.0,199661000.0,1462879000.0,2251023000.0,826152000.0,2051362000.0,138500000.0,138500000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 15:54:17+00:00,1.84,1.84,,156685000.0,1.84,0.0,58000.0,,254543000.0,254543000.0,,254662000.0,-119000.0,,130836000.0,,106360000.0,,,568285000.0,132835000.0,954000.0,642000.0,,,,420998000.0,569239000.0,254601000.0,569239000.0,138400000.0,138400000.0,138400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.87,2.87,,315744000.0,2.87,-58000.0,58000.0,,396133000.0,396133000.0,,396305000.0,-172000.0,,262093000.0,,108053000.0,,,1128191000.0,262275000.0,1840000.0,1039000.0,,800000.0,,841893000.0,1130031000.0,396191000.0,1130031000.0,138400000.0,138400000.0,138400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q2TTM,2017-07-01,2018-06-30,,6.31,6.31,-2.84,617834000.0,6.3,-5496000.0,121000.0,,871818000.0,871818000.0,,872126000.0,-308000.0,-199661000.0,513286000.0,-7126000.0,281562000.0,,199661000.0,2231034000.0,307035000.0,640000.0,2349000.0,,-498000.0,199661000.0,1434510000.0,2224548000.0,871939000.0,2024887000.0,138400000.0,138400000.0,138400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 11:02:06+00:00,1.03,1.03,1.47,159059000.0,1.03,-58000.0,0.0,,141590000.0,141590000.0,,141643000.0,-53000.0,,131257000.0,,1693000.0,,,559906000.0,129440000.0,886000.0,397000.0,,800000.0,,420895000.0,560792000.0,141590000.0,560792000.0,137500000.0,137500000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.67,5.67,-1.42,602588000.0,5.66,-5496000.0,121000.0,,782469000.0,782469000.0,,782689000.0,-220000.0,-199661000.0,509137000.0,-7126000.0,220415000.0,,199661000.0,2193261000.0,291815000.0,-314000.0,25869000.0,,72000.0,199661000.0,1423985000.0,2185821000.0,782590000.0,1986160000.0,137500000.0,137500000.0,137500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q4,2019-10-01,2019-12-31,,1.2,1.2,,171365000.0,1.19,,1825000.0,,167671000.0,168144000.0,,167650000.0,21000.0,-203585000.0,125321000.0,4521000.0,7754000.0,473000.0,203585000.0,592090000.0,-66184000.0,-3484000.0,,,,203585000.0,229151000.0,593127000.0,169496000.0,389542000.0,139400000.0,139400000.0,139600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:41:19+00:00,5.64,5.64,6.08,661578000.0,5.63,0.0,13003000.0,,786103000.0,786103000.0,,785974000.0,129000.0,-203585000.0,515145000.0,4521000.0,174757000.0,,203585000.0,2319666000.0,319806000.0,,602000.0,,,203585000.0,1497131000.0,2324187000.0,799106000.0,2120602000.0,139400000.0,139400000.0,139600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.44,4.44,,490213000.0,4.44,,11178000.0,,618432000.0,617959000.0,,618324000.0,108000.0,,389824000.0,,167003000.0,-473000.0,,1727576000.0,387341000.0,3484000.0,602000.0,,,,1267980000.0,1731060000.0,629610000.0,1731060000.0,139800000.0,139800000.0,139800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q3TTM,2018-10-01,2019-09-30,,7.23,7.23,,649127000.0,7.23,827000.0,10931000.0,,1004067000.0,1003594000.0,,1004058000.0,9000.0,-220974000.0,520487000.0,3227000.0,411910000.0,-473000.0,220974000.0,2305278000.0,300374000.0,732000.0,15377000.0,,-800000.0,220974000.0,1485392000.0,2309237000.0,1014998000.0,2088263000.0,139800000.0,139800000.0,139800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 15:08:42+00:00,2.0,2.0,,165463000.0,2.0,0.0,11184000.0,,279709000.0,279709000.0,,279677000.0,32000.0,,133445000.0,,132200000.0,,,586382000.0,129919000.0,1231000.0,93000.0,,,,428920000.0,587613000.0,290893000.0,587613000.0,139800000.0,139800000.0,139800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.44,2.44,,324750000.0,2.44,,-6000.0,,338723000.0,338250000.0,,338647000.0,76000.0,,256379000.0,,34803000.0,-473000.0,,1141194000.0,257422000.0,2253000.0,509000.0,,,,839060000.0,1143447000.0,338717000.0,1143447000.0,139100000.0,139100000.0,139100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.62,6.62,,640202000.0,6.62,273000.0,-224000.0,,916765000.0,916292000.0,,916867000.0,-102000.0,-220974000.0,519279000.0,3227000.0,316996000.0,-473000.0,220974000.0,2293966000.0,301388000.0,413000.0,16962000.0,,-800000.0,220974000.0,1477304000.0,2297606000.0,916541000.0,2076632000.0,139100000.0,139100000.0,139100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 15:54:17+00:00,1.21,1.21,,162693000.0,1.21,0.0,0.0,,168305000.0,168305000.0,,168281000.0,24000.0,,132924000.0,,20761000.0,,,576149000.0,133873000.0,1114000.0,229000.0,,,,429719000.0,577263000.0,168305000.0,577263000.0,139100000.0,139100000.0,139100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 08:08:17+00:00,1.23,1.23,1.52,162057000.0,1.23,,-6000.0,,170418000.0,169945000.0,,170366000.0,52000.0,,123455000.0,,14042000.0,-473000.0,,565045000.0,123549000.0,1139000.0,280000.0,,,,409341000.0,566184000.0,170412000.0,566184000.0,138500000.0,138500000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2019.0,Q1TTM,2018-04-01,2019-03-31,,7.25,7.25,,634194000.0,7.25,273000.0,-166000.0,,1003003000.0,1002530000.0,,1003248000.0,-245000.0,-220974000.0,517191000.0,3227000.0,402595000.0,-473000.0,220974000.0,2286102000.0,300350000.0,253000.0,17375000.0,,-800000.0,220974000.0,1468583000.0,2289582000.0,1002837000.0,2068608000.0,138500000.0,138500000.0,138500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.6,5.6,,677432000.0,5.59,,13100000.0,,783691000.0,784164000.0,,783579000.0,112000.0,-203585000.0,523683000.0,4521000.0,186369000.0,473000.0,203585000.0,2355265000.0,336391000.0,-132000.0,9492000.0,,,203585000.0,1546998000.0,2359654000.0,796791000.0,2156069000.0,141200000.0,141200000.0,141200000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 08:08:17+00:00,1.19,1.19,1.59,177911000.0,1.19,,91000.0,,168006000.0,168006000.0,,167971000.0,35000.0,,131993000.0,,25654000.0,,,600644000.0,140134000.0,1007000.0,9170000.0,,,,459208000.0,601651000.0,168097000.0,601651000.0,141200000.0,141200000.0,141200000.0
