company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q3TTM,2014-10-01,2015-09-30,,16027000.0,-0.23,-0.23,0.28,-0.23,123330000.0,-31405000.0,-21711000.0,-21195000.0,-516000.0,-21711000.0,,6586830000.0,8494168000.0,2564000.0,,,9312000.0,1702740000.0,6586830000.0,1907338000.0,111093000.0,,1851409000.0,55929000.0,-108529000.0,-52600000.0,8494168000.0,92000000.0,93254547.0,93816178.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 16:10:04+00:00,8206000.0,0.28,0.28,0.07,0.28,0.0,13493000.0,26519000.0,26519000.0,0.0,26519000.0,,1519065000.0,2014706000.0,294000.0,,,5408000.0,425335000.0,1519065000.0,495641000.0,16974000.0,,438949000.0,56692000.0,-16680000.0,40012000.0,2014706000.0,94700000.0,94386346.0,94900339.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2YTD,2015-01-01,2015-06-30,,8912000.0,-0.5,-0.5,0.14,-0.5,109910000.0,-31759000.0,-47221000.0,-47132000.0,-89000.0,-47221000.0,,3091518000.0,4065468000.0,740000.0,,,6653000.0,850995000.0,3091518000.0,973950000.0,77111000.0,,976470000.0,-2520000.0,-76371000.0,-78891000.0,4065468000.0,94700000.0,94386346.0,94900339.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2TTM,2014-07-01,2015-06-30,,10340000.0,-0.62,-0.62,0.28,-0.62,130730000.0,-46405000.0,-57916000.0,-56564000.0,-1352000.0,-57916000.0,,7001605000.0,8833755000.0,2087000.0,,,9408000.0,1677405000.0,7001605000.0,1832150000.0,109323000.0,,1827883000.0,4267000.0,-107236000.0,-102969000.0,8833755000.0,94700000.0,94386346.0,94900339.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:15:13+00:00,706000.0,-0.78,-0.78,0.07,-0.78,109910000.0,-45252000.0,-73740000.0,-73651000.0,-89000.0,-73740000.0,,1572453000.0,2050762000.0,446000.0,,,1245000.0,425660000.0,1572453000.0,478309000.0,60137000.0,,537521000.0,-59212000.0,-59691000.0,-118903000.0,2050762000.0,94500000.0,94222243.0,94222243.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q1TTM,2014-04-01,2015-03-31,,2851000.0,-0.91,-0.91,0.28,-0.91,130730000.0,-77735000.0,-85080000.0,-84046000.0,-1034000.0,-85080000.0,,7477321000.0,9212918000.0,1745000.0,-4535000.0,,4728000.0,1657779000.0,7477321000.0,1735597000.0,107570000.0,,1791553000.0,-55956000.0,-105825000.0,-161781000.0,9212918000.0,94500000.0,94222243.0,94222243.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:15:47+00:00,20800000.0,1.32,1.32,0.36,1.31,0.0,82034000.0,119929000.0,120617000.0,-688000.0,119929000.0,0.0,5722112000.0,7710226000.0,1215000.0,0.0,,8719000.0,1690412000.0,5722112000.0,1988114000.0,66795000.0,,1719931000.0,268231000.0,-65580000.0,202651000.0,7710226000.0,90900000.0,90933886.0,91510483.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q4,2016-10-01,2016-12-31,,5155000.0,0.36,0.36,0.09,0.36,,21699000.0,32831000.0,33519000.0,-688000.0,32831000.0,,1515991000.0,2018009000.0,-3170000.0,,,-344000.0,422293000.0,1515991000.0,502018000.0,16525000.0,,427104000.0,74913000.0,-19695000.0,55218000.0,2018009000.0,90900000.0,90933886.0,91510483.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 17:03:06+00:00,5200000.0,0.16,0.16,0.09,0.16,0.0,12098000.0,14526000.0,14526000.0,0.0,14526000.0,,1475826000.0,1964601000.0,1178000.0,,,9297000.0,432317000.0,1475826000.0,488775000.0,16564000.0,,446814000.0,42010000.0,-15386000.0,26624000.0,1964601000.0,90800000.0,90423466.0,90965375.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3YTD,2016-01-01,2016-09-30,,15645000.0,0.96,0.96,0.27,0.95,,60335000.0,87098000.0,87098000.0,,87098000.0,,4206121000.0,5692217000.0,4385000.0,,,9063000.0,1268119000.0,4206121000.0,1486096000.0,50270000.0,,1292827000.0,193318000.0,-45885000.0,147433000.0,5692217000.0,90800000.0,90423466.0,90965375.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3TTM,2015-10-01,2016-09-30,,21985000.0,1.15,1.15,0.34,1.14,,72668000.0,105578000.0,105916000.0,-338000.0,105578000.0,,5720150000.0,7714717000.0,6432000.0,,,19545000.0,1714356000.0,5720150000.0,1994567000.0,66578000.0,,1755886000.0,238730000.0,-60146000.0,178584000.0,7714717000.0,90800000.0,90423466.0,90965375.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:31:50+00:00,4120000.0,0.37,0.37,0.09,0.36,,24778000.0,33371000.0,33371000.0,,33371000.0,,1355535000.0,1848788000.0,2210000.0,,,-1400000.0,417764000.0,1355535000.0,493253000.0,16830000.0,,420484000.0,72769000.0,-14620000.0,58149000.0,1848788000.0,90200000.0,91244745.0,91679813.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2YTD,2016-01-01,2016-06-30,,10445000.0,0.8,0.8,0.18,0.79,,48237000.0,72572000.0,72572000.0,,72572000.0,,2730295000.0,3727616000.0,3207000.0,,,-234000.0,835802000.0,2730295000.0,997321000.0,33706000.0,,846013000.0,151308000.0,-30499000.0,120809000.0,3727616000.0,90200000.0,91244745.0,91679813.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2TTM,2015-07-01,2016-06-30,,23186000.0,1.21,1.21,0.32,1.2,,74767000.0,111285000.0,111623000.0,-338000.0,111285000.0,,5786029000.0,7783809000.0,6218000.0,,,12957000.0,1714448000.0,5786029000.0,1997780000.0,67017000.0,,1750591000.0,247189000.0,-60799000.0,186390000.0,7783809000.0,90200000.0,91244745.0,91679813.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:11:00+00:00,6325000.0,0.43,0.43,0.09,0.43,,23459000.0,39201000.0,39201000.0,,39201000.0,,1374760000.0,1878828000.0,997000.0,,,1166000.0,418038000.0,1374760000.0,504068000.0,16876000.0,,425529000.0,78539000.0,-15879000.0,62660000.0,1878828000.0,91200000.0,91567119.0,92168303.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q1TTM,2015-04-01,2016-03-31,,27272000.0,1.12,1.12,0.3,1.12,,63482000.0,104433000.0,104771000.0,-338000.0,104433000.0,,5949559000.0,7949727000.0,4302000.0,,,19765000.0,1722019000.0,5949559000.0,2000168000.0,67161000.0,,1769056000.0,231112000.0,-62859000.0,168253000.0,7949727000.0,91200000.0,91567119.0,92168303.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,FY,2017-01-01,2017-12-31,2020-03-20 12:18:26+00:00,20710000.0,0.68,0.68,0.36,0.67,30668000.0,-26179000.0,61588000.0,47422000.0,14166000.0,61588000.0,0.0,5976958000.0,7795025000.0,-1362000.0,0.0,,24913000.0,1654210000.0,5976958000.0,1818067000.0,64961000.0,0.0,1730501000.0,87566000.0,-66323000.0,21243000.0,7795025000.0,90600000.0,90899284.0,91273994.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:13:16+00:00,5200000.0,,,0.09,,0.0,11903000.0,17647000.0,17647000.0,0.0,17647000.0,0.0,1459242000.0,1926722000.0,-248000.0,0.0,,5817000.0,410291000.0,1459242000.0,467480000.0,16419000.0,,421308000.0,46217000.0,-16667000.0,29550000.0,1926722000.0,,90882415.0,91369030.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,FY,2018-01-01,2018-12-31,2020-03-20 12:18:26+00:00,20456000.0,-3.58,-3.58,0.3,-3.58,204414000.0,-42283000.0,-327358000.0,-332230000.0,4872000.0,-326900000.0,-458000.0,6100005000.0,7755283000.0,-2877000.0,-10228000.0,,74992000.0,1680837000.0,6100005000.0,1655278000.0,56443000.0,,1970471000.0,-315193000.0,-59320000.0,-374513000.0,7755283000.0,91300000.0,91327846.0,91327846.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q4,2018-10-01,2018-12-31,,5150000.0,-3.58,-3.58,0.3,-3.58,202182000.0,-16286000.0,-260351000.0,-263301000.0,2950000.0,-260117000.0,-234000.0,1546086000.0,1929480000.0,-1193000.0,-2423000.0,,1548000.0,440800000.0,1546086000.0,383394000.0,14531000.0,,647257000.0,-263863000.0,-15724000.0,-279587000.0,1929480000.0,91300000.0,91327846.0,91327846.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 17:06:32+00:00,5150000.0,,,,,0.0,-13377000.0,-26648000.0,-26648000.0,0.0,-26424000.0,-224000.0,1503469000.0,1894066000.0,-432000.0,-1917000.0,,-2679000.0,415826000.0,1503469000.0,390597000.0,13810000.0,,416380000.0,-25783000.0,-14242000.0,-40025000.0,1894066000.0,,91372325.0,91372325.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q3YTD,2018-01-01,2018-09-30,,15306000.0,,,,,2232000.0,-25997000.0,-67007000.0,-68929000.0,1922000.0,-66783000.0,-224000.0,4553919000.0,5825803000.0,-1684000.0,-7805000.0,,73444000.0,1240037000.0,4553919000.0,1271884000.0,41912000.0,,1323214000.0,-51330000.0,-43596000.0,-94926000.0,5825803000.0,,91372325.0,91372325.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 17:46:58+00:00,5078000.0,,,,,2232000.0,-13727000.0,-40094000.0,-42016000.0,1922000.0,-40094000.0,0.0,1518446000.0,1951230000.0,-782000.0,-3988000.0,,67661000.0,402693000.0,1518446000.0,432784000.0,14069000.0,,473676000.0,-40892000.0,-14851000.0,-55743000.0,1951230000.0,,91342652.0,91342652.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q2YTD,2018-01-01,2018-06-30,,10156000.0,,,,,2232000.0,-12620000.0,-40359000.0,-42281000.0,1922000.0,-40359000.0,,3050450000.0,3931737000.0,-1252000.0,-5888000.0,,76123000.0,824211000.0,3050450000.0,881287000.0,28102000.0,,906834000.0,-25547000.0,-29354000.0,-54901000.0,3931737000.0,,91342652.0,91342652.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 18:03:25+00:00,5078000.0,,,0.09,,,1107000.0,-265000.0,-265000.0,,-265000.0,0.0,1532004000.0,1980507000.0,-470000.0,-1900000.0,,8462000.0,421518000.0,1532004000.0,448503000.0,14033000.0,,433158000.0,15345000.0,-14503000.0,842000.0,1980507000.0,,91192013.0,91192013.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q4,2019-10-01,2019-12-31,,5100000.0,-5.45,-5.45,,-5.45,165497000.0,-1314000.0,-294721000.0,-294651000.0,-70000.0,-294643000.0,-78000.0,1503863000.0,1840021000.0,-45992000.0,-1498000.0,,1479000.0,399303000.0,1503863000.0,336158000.0,16200000.0,,569881000.0,-233773000.0,-62192000.0,-295965000.0,1840021000.0,91700000.0,91777119.0,91777119.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,FY,2019-01-01,2019-12-31,2020-03-20 12:18:26+00:00,20600000.0,-5.45,-5.45,0.0,-5.45,177357000.0,-9195000.0,-500804000.0,-500734000.0,-70000.0,-499942000.0,-862000.0,5888931000.0,7328663000.0,-41515000.0,-4835000.0,,17017000.0,1629277000.0,5888931000.0,1439732000.0,68730000.0,,1839416000.0,-399684000.0,-110245000.0,-509929000.0,7328663000.0,91700000.0,91777119.0,91777119.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3YTD,2019-01-01,2019-09-30,,15500000.0,,,,,11860000.0,-7881000.0,-206083000.0,-206083000.0,,-205299000.0,-784000.0,4385068000.0,5488642000.0,4477000.0,-3337000.0,,15538000.0,1229974000.0,4385068000.0,1103574000.0,52530000.0,,1269535000.0,-165911000.0,-48053000.0,-213964000.0,5488642000.0,,91889977.0,91889977.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3TTM,2018-10-01,2019-09-30,,20650000.0,-3.58,-3.58,0.3,-3.58,214042000.0,-24167000.0,-466434000.0,-469384000.0,2950000.0,-465416000.0,-1018000.0,5931154000.0,7418122000.0,3284000.0,-5760000.0,,17086000.0,1670774000.0,5931154000.0,1486968000.0,67061000.0,,1916792000.0,-429774000.0,-63777000.0,-493551000.0,7418122000.0,,91889977.0,91889977.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 17:06:32+00:00,5150000.0,,,,,0.0,-1448000.0,-79393000.0,-79393000.0,0.0,-79254000.0,-139000.0,1499369000.0,1849710000.0,6189000.0,-694000.0,,3806000.0,411779000.0,1499369000.0,350341000.0,17330000.0,,420041000.0,-69700000.0,-11141000.0,-80841000.0,1849710000.0,,91889977.0,91889977.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2YTD,2019-01-01,2019-06-30,,10350000.0,,,,,11860000.0,-6433000.0,-126690000.0,-126690000.0,,-126045000.0,-645000.0,2885699000.0,3638932000.0,-1712000.0,-2643000.0,,11732000.0,818195000.0,2885699000.0,753233000.0,35200000.0,,849494000.0,-96211000.0,-36912000.0,-133123000.0,3638932000.0,,91758807.0,91758807.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2TTM,2018-07-01,2019-06-30,,20650000.0,-3.58,-3.58,0.3,-3.58,214042000.0,-36096000.0,-413689000.0,-416639000.0,2950000.0,-412586000.0,-1103000.0,5935254000.0,7462478000.0,-3337000.0,-6983000.0,,10601000.0,1674821000.0,5935254000.0,1527224000.0,63541000.0,,1913131000.0,-385857000.0,-66878000.0,-452735000.0,7462478000.0,,91758807.0,91758807.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 17:46:58+00:00,5150000.0,,,,,11860000.0,-4477000.0,-64863000.0,-64863000.0,0.0,-64471000.0,-392000.0,1464018000.0,1843498000.0,-1500000.0,-688000.0,,7400000.0,407398000.0,1464018000.0,379480000.0,16200000.0,,431120000.0,-51640000.0,-17700000.0,-69340000.0,1843498000.0,,91758807.0,91758807.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q1TTM,2018-04-01,2019-03-31,,20578000.0,-3.58,-3.58,0.3,-3.58,204414000.0,-45346000.0,-388920000.0,-393792000.0,4872000.0,-388209000.0,-711000.0,5989682000.0,7570210000.0,-2619000.0,-10283000.0,,70862000.0,1670116000.0,5989682000.0,1580528000.0,61410000.0,,1955687000.0,-375109000.0,-64029000.0,-439138000.0,7570210000.0,,91526266.0,91526266.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q1,2019-01-01,2019-03-31,2019-05-07 18:03:25+00:00,5200000.0,,,,,,-1956000.0,-61827000.0,-61827000.0,,-61574000.0,-253000.0,1421681000.0,1795434000.0,-212000.0,-1955000.0,,4332000.0,410797000.0,1421681000.0,373753000.0,19000000.0,,418374000.0,-44571000.0,-19212000.0,-63783000.0,1795434000.0,,91526266.0,91526266.0
