company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 16:10:04+00:00,0.0,,86965000.0,,-644000.0,75606000.0,939000.0,1728970000.0,-146563000.0,-35236000.0,271771000.0,,,,-146563000.0,-35236000.0,271771000.0,89328000.0,-47221000.0,-47221000.0,,156421000.0,199000.0,,-13212000.0,,-48051000.0,-1863459000.0,0.0,12815000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,169568000.0,,-2139000.0,95839000.0,3847000.0,4064073000.0,-230390000.0,-120962000.0,399449000.0,,,,-230422000.0,-120962000.0,399449000.0,45926000.0,-57916000.0,-57264000.0,-652000.0,191306000.0,275000.0,,-26323000.0,,-143850000.0,-4272262000.0,,22888000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q2,2015-04-01,2015-06-30,,,,47707000.0,,-236000.0,38732000.0,922000.0,78400000.0,-20752000.0,-17570000.0,114192000.0,,,,-20752000.0,-17570000.0,114192000.0,75634000.0,26519000.0,26519000.0,,1234000.0,-18000.0,,-6608000.0,,-28747000.0,-93448000.0,,11177000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:15:13+00:00,,,39258000.0,,-408000.0,36874000.0,17000.0,1650570000.0,-125811000.0,-17666000.0,157579000.0,,,,-125811000.0,-17666000.0,157579000.0,13694000.0,-73740000.0,-73740000.0,,155187000.0,217000.0,,-6604000.0,,-19304000.0,-1770011000.0,,1638000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,163309000.0,,-1816000.0,9415000.0,7009000.0,5381072000.0,-190778000.0,-112795000.0,277726000.0,,,,-190810000.0,-112795000.0,277726000.0,-27695000.0,-85080000.0,-84428000.0,-652000.0,189430000.0,318000.0,,-26261000.0,,-140690000.0,-5552916000.0,,27895000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:15:47+00:00,-158203000.0,,178385000.0,,-2093000.0,-67823000.0,0.0,1199300000.0,-9906000.0,-288140000.0,257413000.0,,,,-9934000.0,-288140000.0,257413000.0,-42754000.0,119929000.0,120241000.0,-312000.0,26610000.0,746000.0,0.0,-32800000.0,,-144642000.0,-1151432000.0,-25720000.0,14705000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q4,2016-10-01,2016-12-31,,-882000.0,,45648000.0,,-739000.0,-10441000.0,,477100000.0,-18950000.0,-63256000.0,72795000.0,,,,-18978000.0,-63256000.0,72795000.0,-10178000.0,32831000.0,33143000.0,-312000.0,4445000.0,68000.0,,-8119000.0,,-63337000.0,-488054000.0,55000.0,963000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 17:03:06+00:00,-157321000.0,,132737000.0,,-1354000.0,-57382000.0,,722200000.0,9044000.0,-224884000.0,184618000.0,,,,9044000.0,-224884000.0,184618000.0,-32576000.0,87098000.0,87098000.0,0.0,22165000.0,678000.0,,-24681000.0,0.0,-81305000.0,-663378000.0,-25775000.0,13742000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3TTM,2015-10-01,2016-09-30,,-157321000.0,,177646000.0,,-1555000.0,-51012000.0,-891000.0,726900000.0,1527000.0,-306324000.0,270743000.0,,,,1527000.0,-306324000.0,270743000.0,-35609000.0,105578000.0,106673000.0,-1095000.0,37436000.0,834000.0,-2200000.0,-31079000.0,,-163218000.0,-668446000.0,-25791000.0,16415000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q3,2016-07-01,2016-09-30,,,,44861000.0,,-529000.0,-25066000.0,,474100000.0,-21900000.0,-32522000.0,59299000.0,,,,-21900000.0,-32522000.0,59299000.0,4348000.0,14526000.0,14526000.0,,24978000.0,-21000.0,,-8167000.0,,-35553000.0,-487683000.0,-129000.0,3031000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:31:50+00:00,-157321000.0,,87876000.0,,-825000.0,-32316000.0,,248100000.0,30944000.0,-192362000.0,125319000.0,,,,30944000.0,-192362000.0,125319000.0,-36924000.0,72572000.0,72572000.0,,-2813000.0,699000.0,,-16514000.0,0.0,-45752000.0,-175695000.0,-25646000.0,10711000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2TTM,2015-07-01,2016-06-30,,-157321000.0,,177795000.0,,-1819000.0,-50429000.0,-939000.0,264800000.0,-38389000.0,-303373000.0,261701000.0,,,,-38389000.0,-303373000.0,261701000.0,-81880000.0,111285000.0,112380000.0,-1095000.0,21955000.0,842000.0,-2200000.0,-29484000.0,,-160243000.0,-194936000.0,-78672000.0,16391000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q2,2016-04-01,2016-06-30,,-157321000.0,,42838000.0,,-891000.0,8185000.0,,248100000.0,39521000.0,-178504000.0,79089000.0,,,,39521000.0,-178504000.0,79089000.0,-60785000.0,33371000.0,33371000.0,,-5305000.0,-59000.0,,-8255000.0,,-28685000.0,-175282000.0,-24983000.0,7502000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:11:00+00:00,,,45038000.0,,66000.0,-40501000.0,,,-8577000.0,-13858000.0,46230000.0,,,,-8577000.0,-13858000.0,46230000.0,23861000.0,39201000.0,39201000.0,,2492000.0,758000.0,,-8259000.0,,-17067000.0,-413000.0,-663000.0,3209000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,182664000.0,,-1164000.0,-19882000.0,-17000.0,95100000.0,-98662000.0,-142439000.0,296804000.0,,,,-98662000.0,-142439000.0,296804000.0,54539000.0,104433000.0,105528000.0,-1095000.0,28494000.0,883000.0,-2200000.0,-27837000.0,,-160305000.0,-113102000.0,-53689000.0,20066000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,FY,2017-01-01,2017-12-31,2020-03-20 12:18:26+00:00,-21596000.0,0.0,170640000.0,,,-128530000.0,0.0,2851900000.0,-11281000.0,-134986000.0,144799000.0,,,,-11281000.0,-134986000.0,144799000.0,-1468000.0,61588000.0,50297000.0,11291000.0,52392000.0,,-11000000.0,-32737000.0,,-106726000.0,-2829909000.0,-535000.0,4336000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 17:24:30+00:00,-21596000.0,,129667000.0,,,-103404000.0,,1903600000.0,30551000.0,-90868000.0,66725000.0,,,,30511000.0,-90868000.0,66725000.0,6368000.0,9270000.0,-2085000.0,11355000.0,42547000.0,,,-24500000.0,-11000000.0,-61384000.0,-1847785000.0,-764000.0,3112000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q3TTM,2016-10-01,2017-09-30,,-22478000.0,,175315000.0,,-739000.0,-113845000.0,,0.0,,-154124000.0,139520000.0,,,,11533000.0,-154124000.0,139520000.0,-3810000.0,42101000.0,31058000.0,11043000.0,46992000.0,0.0,,0.0,-11000000.0,-124721000.0,0.0,0.0,4075000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q3,2017-07-01,2017-09-30,,,,43178000.0,,,-78314000.0,,662700000.0,33536000.0,-28202000.0,-12455000.0,,,,33496000.0,-28202000.0,-12455000.0,-7161000.0,1382000.0,-9973000.0,11355000.0,32654000.0,,,-8143000.0,-2000000.0,-26833000.0,-621489000.0,468000.0,631000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 16:13:16+00:00,-21596000.0,,86489000.0,,,-25090000.0,,1240900000.0,-2985000.0,-62666000.0,79180000.0,,,,-2985000.0,-62666000.0,79180000.0,13529000.0,7888000.0,7888000.0,,9893000.0,,,-16357000.0,-9000000.0,-34551000.0,-1226296000.0,-1232000.0,2481000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q2TTM,2016-07-01,2017-06-30,,-22478000.0,,176998000.0,,-1268000.0,-60597000.0,,2192100000.0,-43835000.0,-158444000.0,211274000.0,,,,-43863000.0,-158444000.0,211274000.0,7699000.0,55245000.0,55557000.0,-312000.0,39316000.0,47000.0,,-32643000.0,-9000000.0,-133441000.0,-2202033000.0,-1306000.0,6475000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q2,2017-04-01,2017-06-30,,-21596000.0,,43298000.0,,,-8491000.0,,651600000.0,3598000.0,-55295000.0,51624000.0,,,,3598000.0,-55295000.0,51624000.0,-73000.0,17647000.0,17647000.0,,-830000.0,,,-8179000.0,-9000000.0,-26179000.0,-639987000.0,164000.0,1480000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:04:59+00:00,,,43191000.0,,,-16599000.0,,589300000.0,-6583000.0,-7371000.0,27556000.0,,,,-6583000.0,-7371000.0,27556000.0,13602000.0,-9759000.0,-9759000.0,,10723000.0,,,-8178000.0,,-8372000.0,-586309000.0,-1396000.0,1001000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2017.0,Q1TTM,2016-04-01,2017-03-31,,-158203000.0,,176538000.0,,-2159000.0,-43921000.0,,1788600000.0,-7912000.0,-281653000.0,238739000.0,,,,-7940000.0,-281653000.0,238739000.0,-53013000.0,70969000.0,71281000.0,-312000.0,34841000.0,-12000.0,,-32719000.0,,-135947000.0,-1737328000.0,-26453000.0,12497000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,FY,2018-01-01,2018-12-31,2020-03-20 12:18:26+00:00,-13324000.0,0.0,156027000.0,,,83441000.0,444000.0,2771800000.0,-36074000.0,-109224000.0,152962000.0,,,,-36074000.0,-109224000.0,152962000.0,7664000.0,-327358000.0,-327358000.0,0.0,240852000.0,,0.0,-27405000.0,,-115367000.0,-2780468000.0,-445000.0,19467000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q4,2018-10-01,2018-12-31,,,,37817000.0,,,51242000.0,90000.0,725600000.0,15530000.0,-46303000.0,33164000.0,,,,15530000.0,-46303000.0,33164000.0,2391000.0,-260351000.0,-260351000.0,,204456000.0,,,-2742000.0,,-46687000.0,-707409000.0,-9000.0,384000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 17:06:32+00:00,-13324000.0,,118210000.0,,,32199000.0,354000.0,2046200000.0,-51604000.0,-62921000.0,119798000.0,,,,-51604000.0,-62921000.0,119798000.0,5273000.0,-67007000.0,-67007000.0,,36396000.0,,,-24663000.0,,-68680000.0,-2073059000.0,-436000.0,19083000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q3TTM,2017-10-01,2018-09-30,,-13324000.0,,159183000.0,,,7073000.0,354000.0,2994500000.0,-93436000.0,-107039000.0,197872000.0,,,,-93396000.0,-107039000.0,197872000.0,-2563000.0,-14689000.0,-14625000.0,-64000.0,46241000.0,,-11000000.0,-32900000.0,11000000.0,-114022000.0,-3055183000.0,-207000.0,20307000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q3,2018-07-01,2018-09-30,,,,38108000.0,,,-5137000.0,354000.0,620400000.0,22036000.0,-24723000.0,-962000.0,,,,22036000.0,-24723000.0,-962000.0,-3649000.0,-26648000.0,-26648000.0,,-7285000.0,,,-8225000.0,,-31388000.0,-590470000.0,-23000.0,6665000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 17:46:58+00:00,-13324000.0,,80102000.0,,,37336000.0,,1425800000.0,-73640000.0,-38198000.0,120760000.0,,,,-73640000.0,-38198000.0,120760000.0,8922000.0,-40359000.0,-40359000.0,,43681000.0,,,-16438000.0,,-37292000.0,-1482589000.0,-413000.0,12418000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q2TTM,2017-07-01,2018-06-30,,-13324000.0,,164253000.0,,,-66104000.0,,3036800000.0,-81936000.0,-110518000.0,186379000.0,,,,-81936000.0,-110518000.0,186379000.0,-6075000.0,13341000.0,2050000.0,11291000.0,86180000.0,,-11000000.0,-32818000.0,9000000.0,-109467000.0,-3086202000.0,284000.0,14273000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q2,2018-04-01,2018-06-30,,-13324000.0,,40025000.0,,,39250000.0,,665700000.0,-58647000.0,-25869000.0,81807000.0,,,,-58629000.0,-25869000.0,81807000.0,-2691000.0,-40094000.0,-40094000.0,,42626000.0,,,-8238000.0,,-20784000.0,-716215000.0,106000.0,8239000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 18:03:25+00:00,,,40077000.0,,,-1914000.0,,760100000.0,-14993000.0,-12329000.0,38953000.0,,,,-15011000.0,-12329000.0,38953000.0,11613000.0,-265000.0,-265000.0,,1055000.0,,,-8200000.0,,-16508000.0,-766374000.0,-519000.0,4179000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2018.0,Q1TTM,2017-04-01,2018-03-31,,-21596000.0,,167526000.0,,,-113845000.0,,3022700000.0,-19691000.0,-139944000.0,156196000.0,,,,-19709000.0,-139944000.0,156196000.0,-3457000.0,71082000.0,59791000.0,11291000.0,42724000.0,,-11000000.0,-32759000.0,,-114862000.0,-3009974000.0,342000.0,7514000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q4,2019-10-01,2019-12-31,,,124866000.0,39342000.0,,,232588000.0,,220800000.0,-1535000.0,-23130000.0,67920000.0,,,,-1535000.0,-23130000.0,67920000.0,43255000.0,-294721000.0,-294721000.0,,-34155000.0,,,,,-23817000.0,-222322000.0,-13000.0,687000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,FY,2019-01-01,2019-12-31,2020-03-20 12:18:26+00:00,0.0,124866000.0,153222000.0,,,102402000.0,0.0,2024501000.0,186586000.0,-83415000.0,-47336000.0,,,,186586000.0,-83415000.0,-47336000.0,55835000.0,-500804000.0,-500804000.0,0.0,72978000.0,,0.0,-28000.0,,-89402000.0,-1837462000.0,-425000.0,5987000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,151697000.0,,,-78944000.0,90000.0,2529301000.0,203651000.0,-106588000.0,-82092000.0,,,,203651000.0,-106588000.0,-82092000.0,14971000.0,-466434000.0,-466434000.0,,311589000.0,,,-2770000.0,,-112272000.0,-2322549000.0,-421000.0,5684000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3,2019-07-01,2019-09-30,,,,37832000.0,,,-76851000.0,,638600000.0,121793000.0,-19934000.0,-86050000.0,,,,121793000.0,-19934000.0,-86050000.0,15809000.0,-79393000.0,-79393000.0,,32362000.0,,,,,-20602000.0,-516805000.0,-2000.0,668000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 17:06:32+00:00,0.0,,113880000.0,,,-130186000.0,0.0,1803701000.0,188121000.0,-60285000.0,-115256000.0,,,,188121000.0,-60285000.0,-115256000.0,12580000.0,-206083000.0,-206083000.0,,107133000.0,,,-28000.0,,-65585000.0,-1615140000.0,-412000.0,5300000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,151973000.0,,,-7230000.0,444000.0,2511101000.0,103894000.0,-111377000.0,2996000.0,,,,103894000.0,-111377000.0,2996000.0,-4487000.0,-413689000.0,-413689000.0,,271942000.0,,,-10995000.0,,-123058000.0,-2396214000.0,-442000.0,11681000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2,2019-04-01,2019-06-30,,,,38275000.0,,,-4829000.0,,623700000.0,-28705000.0,-15761000.0,42840000.0,,,,-28705000.0,-15761000.0,42840000.0,-1626000.0,-64863000.0,-64863000.0,,74257000.0,,,,,-18465000.0,-652371000.0,-34000.0,2704000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 17:46:58+00:00,0.0,,76048000.0,,,-53335000.0,,1165101000.0,66328000.0,-40351000.0,-29206000.0,,,,66328000.0,-40351000.0,-29206000.0,-3229000.0,-126690000.0,-126690000.0,,74771000.0,,,-28000.0,,-44983000.0,-1098335000.0,-410000.0,4632000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q1TTM,2018-04-01,2019-03-31,,-13324000.0,,153723000.0,,,36849000.0,444000.0,2553101000.0,73952000.0,-121485000.0,41963000.0,,,,73970000.0,-121485000.0,41963000.0,-5552000.0,-388920000.0,-388920000.0,,240311000.0,,,-19233000.0,,-125377000.0,-2460058000.0,-302000.0,17216000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2019.0,Q1,2019-01-01,2019-03-31,2019-05-07 18:03:25+00:00,,,37773000.0,,,-48506000.0,,541401000.0,95033000.0,-24590000.0,-72046000.0,,,,95033000.0,-24590000.0,-72046000.0,-1603000.0,-61827000.0,-61827000.0,,514000.0,,,-28000.0,,-26518000.0,-445964000.0,-376000.0,1928000.0
