company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otherspecialcharges,restructuringcharge,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q2TTM,2013-07-01,2014-06-30,,89000000.0,5.03,5.03,3.76,5.03,3373000000.0,6626000000.0,8249000000.0,8245000000.0,8053000000.0,196000000.0,59709000000.0,79849000000.0,,19000000.0,,,813000000.0,59709000000.0,20140000000.0,1013000000.0,4000000.0,7528000000.0,12612000000.0,-1009000000.0,11599000000.0,79849000000.0,1571000000.0,1582100000.0,1582100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 07:21:44+00:00,22000000.0,1.17,1.17,0.94,1.17,752000000.0,1716000000.0,1895000000.0,1895000000.0,1851000000.0,44000000.0,15950000000.0,21051000000.0,,27000000.0,,,489000000.0,15950000000.0,5101000000.0,254000000.0,,2227000000.0,2874000000.0,-254000000.0,2620000000.0,21051000000.0,1571000000.0,1582100000.0,1582100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q1TTM,2013-04-01,2014-03-31,,91000000.0,5.16,5.16,3.67,5.16,3513000000.0,6760000000.0,8548000000.0,8544000000.0,8326000000.0,222000000.0,59026000000.0,79281000000.0,,-13000000.0,,,329000000.0,59026000000.0,20255000000.0,1005000000.0,4000000.0,7180000000.0,13075000000.0,-1001000000.0,12070000000.0,79281000000.0,1583000000.0,1589000000.0,1589000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 06:36:21+00:00,22000000.0,1.18,1.18,0.94,1.18,776000000.0,1547000000.0,1916000000.0,1916000000.0,1875000000.0,41000000.0,13236000000.0,17779000000.0,,9000000.0,,,23000000.0,13236000000.0,4543000000.0,268000000.0,,1592000000.0,2951000000.0,-268000000.0,2683000000.0,17779000000.0,1583000000.0,1589000000.0,1589000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 08:07:16+00:00,82000000.0,4.42,4.42,4.04,4.42,2688000000.0,6656000000.0,7032000000.0,7032000000.0,6873000000.0,159000000.0,56479000000.0,73908000000.0,,105000000.0,,,68000000.0,56479000000.0,17429000000.0,1008000000.0,,6806000000.0,10623000000.0,-1008000000.0,9615000000.0,73908000000.0,1549000000.0,1549000000.0,1549000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q4,2015-10-01,2015-12-31,,20000000.0,0.8,0.8,1.02,0.8,412000000.0,2028000000.0,1298000000.0,1321000000.0,1249000000.0,49000000.0,14354000000.0,18371000000.0,-23000000.0,59000000.0,,,68000000.0,14354000000.0,4017000000.0,227000000.0,,2116000000.0,1901000000.0,-227000000.0,1674000000.0,18371000000.0,1549000000.0,1549000000.0,1549000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 06:11:03+00:00,19000000.0,1.25,1.25,1.02,1.25,748000000.0,1566000000.0,1984000000.0,1984000000.0,1942000000.0,42000000.0,14878000000.0,19422000000.0,,20000000.0,,,,14878000000.0,4544000000.0,247000000.0,,1585000000.0,2959000000.0,-247000000.0,2712000000.0,19422000000.0,1549000000.0,1553600000.0,1553600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q3YTD,2015-01-01,2015-09-30,,62000000.0,3.62,3.62,3.02,3.62,2276000000.0,4628000000.0,5734000000.0,5711000000.0,5624000000.0,110000000.0,42125000000.0,55537000000.0,23000000.0,46000000.0,,,,42125000000.0,13412000000.0,781000000.0,,4690000000.0,8722000000.0,-781000000.0,7941000000.0,55537000000.0,1549000000.0,1553600000.0,1553600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q3TTM,2014-10-01,2015-09-30,,88000000.0,4.65,4.65,4.02,4.65,2927000000.0,6603000000.0,7383000000.0,7360000000.0,7236000000.0,147000000.0,57501000000.0,75478000000.0,23000000.0,77000000.0,,,32000000.0,57501000000.0,17977000000.0,1044000000.0,,6723000000.0,11254000000.0,-1044000000.0,10210000000.0,75478000000.0,1549000000.0,1553600000.0,1553600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q2,2015-04-01,2015-06-30,2016-07-26 06:12:07+00:00,21000000.0,1.21,1.21,1.0,1.21,743000000.0,1568000000.0,1916000000.0,1916000000.0,1887000000.0,29000000.0,14282000000.0,18763000000.0,,26000000.0,,,,14282000000.0,4481000000.0,259000000.0,,1589000000.0,2892000000.0,-259000000.0,2633000000.0,18763000000.0,1549000000.0,1559500000.0,1559500000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q2YTD,2015-01-01,2015-06-30,,43000000.0,2.37,2.37,2.0,2.37,1528000000.0,3062000000.0,3750000000.0,3727000000.0,3682000000.0,68000000.0,27247000000.0,36115000000.0,23000000.0,26000000.0,,,,27247000000.0,8868000000.0,534000000.0,,3105000000.0,5763000000.0,-534000000.0,5229000000.0,36115000000.0,1549000000.0,1559500000.0,1559500000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q2TTM,2014-07-01,2015-06-30,,92000000.0,4.78,4.78,4.0,4.78,3097000000.0,6800000000.0,7597000000.0,7574000000.0,7449000000.0,148000000.0,58836000000.0,77391000000.0,23000000.0,95000000.0,,,23000000.0,58836000000.0,18555000000.0,1064000000.0,,6915000000.0,11640000000.0,-1064000000.0,10576000000.0,77391000000.0,1549000000.0,1559500000.0,1559500000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 10:22:31+00:00,22000000.0,1.16,1.16,1.0,1.16,785000000.0,1494000000.0,1834000000.0,1811000000.0,1795000000.0,39000000.0,12965000000.0,17352000000.0,23000000.0,,,,,12965000000.0,4387000000.0,275000000.0,,1516000000.0,2871000000.0,-275000000.0,2596000000.0,17352000000.0,1548000000.0,1547400000.0,1547400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q1TTM,2014-04-01,2015-03-31,,93000000.0,4.74,4.74,3.94,4.74,3106000000.0,6948000000.0,7576000000.0,7553000000.0,7413000000.0,163000000.0,60504000000.0,79679000000.0,23000000.0,96000000.0,,,512000000.0,60504000000.0,19175000000.0,1059000000.0,,7553000000.0,11622000000.0,-1059000000.0,10563000000.0,79679000000.0,1548000000.0,1547400000.0,1547400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 15:09:20+00:00,74000000.0,4.48,4.48,4.12,4.48,2768000000.0,6317000000.0,7250000000.0,7156000000.0,6967000000.0,283000000.0,57659000000.0,74953000000.0,94000000.0,,-88000000.0,,,57659000000.0,17294000000.0,891000000.0,,6391000000.0,10903000000.0,-979000000.0,9924000000.0,74953000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q4,2016-10-01,2016-12-31,,18000000.0,1.1,1.1,1.04,1.1,658000000.0,1754000000.0,1775000000.0,1681000000.0,1711000000.0,64000000.0,14717000000.0,19189000000.0,94000000.0,-72000000.0,-88000000.0,,,14717000000.0,4472000000.0,201000000.0,,1772000000.0,2700000000.0,-289000000.0,2411000000.0,19189000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 07:02:28+00:00,19000000.0,1.25,1.25,1.04,1.25,764000000.0,1554000000.0,2028000000.0,2028000000.0,1938000000.0,90000000.0,15385000000.0,19935000000.0,,35000000.0,,,,15385000000.0,4550000000.0,220000000.0,,1573000000.0,2977000000.0,-220000000.0,2757000000.0,19935000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q3YTD,2016-01-01,2016-09-30,,56000000.0,3.38,3.38,3.08,3.38,2110000000.0,4563000000.0,5475000000.0,5475000000.0,5256000000.0,219000000.0,42942000000.0,55764000000.0,,72000000.0,,,,42942000000.0,12822000000.0,690000000.0,,4619000000.0,8203000000.0,-690000000.0,7513000000.0,55764000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q3TTM,2015-10-01,2016-09-30,,76000000.0,4.18,4.18,4.1,4.18,2522000000.0,6591000000.0,6773000000.0,6796000000.0,6505000000.0,268000000.0,57296000000.0,74135000000.0,-23000000.0,131000000.0,,,68000000.0,57296000000.0,16839000000.0,917000000.0,,6735000000.0,10104000000.0,-917000000.0,9187000000.0,74135000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 08:01:46+00:00,19000000.0,1.15,1.15,1.02,1.15,716000000.0,1513000000.0,1842000000.0,1842000000.0,1788000000.0,54000000.0,14756000000.0,19041000000.0,,28000000.0,,,,14756000000.0,4285000000.0,223000000.0,,1532000000.0,2753000000.0,-223000000.0,2530000000.0,19041000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q2YTD,2016-01-01,2016-06-30,,37000000.0,2.13,2.13,2.04,2.13,1346000000.0,3009000000.0,3447000000.0,3447000000.0,3318000000.0,129000000.0,27557000000.0,35829000000.0,,37000000.0,,,,27557000000.0,8272000000.0,470000000.0,,3046000000.0,5226000000.0,-470000000.0,4756000000.0,35829000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q2TTM,2015-07-01,2016-06-30,,76000000.0,4.18,4.18,4.08,4.18,2506000000.0,6603000000.0,6729000000.0,6752000000.0,6509000000.0,220000000.0,56789000000.0,73622000000.0,-23000000.0,116000000.0,,,68000000.0,56789000000.0,16833000000.0,944000000.0,,6747000000.0,10086000000.0,-944000000.0,9142000000.0,73622000000.0,1551000000.0,1551000000.0,1551000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 10:32:07+00:00,18000000.0,0.98,0.98,1.02,0.98,630000000.0,1496000000.0,1605000000.0,1605000000.0,1530000000.0,75000000.0,12801000000.0,16788000000.0,,9000000.0,,,,12801000000.0,3987000000.0,247000000.0,,1514000000.0,2473000000.0,-247000000.0,2226000000.0,16788000000.0,1550000000.0,1550000000.0,1550000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q1TTM,2015-04-01,2016-03-31,,78000000.0,4.24,4.24,4.06,4.24,2533000000.0,6658000000.0,6803000000.0,6826000000.0,6608000000.0,195000000.0,56315000000.0,73344000000.0,-23000000.0,114000000.0,,,68000000.0,56315000000.0,17029000000.0,980000000.0,,6804000000.0,10225000000.0,-980000000.0,9245000000.0,73344000000.0,1550000000.0,1550000000.0,1550000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 06:47:13+00:00,88000000.0,3.88,3.88,4.22,3.88,4307000000.0,6647000000.0,6341000000.0,6282000000.0,6035000000.0,306000000.0,59782000000.0,78098000000.0,59000000.0,,-78000000.0,,,59782000000.0,18316000000.0,914000000.0,,6735000000.0,11581000000.0,-992000000.0,10589000000.0,78098000000.0,1555400000.0,1555400000.0,1555400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q4,2017-10-01,2017-12-31,,23000000.0,0.45,0.45,-3.15,0.45,2265000000.0,1930000000.0,796000000.0,794000000.0,694000000.0,102000000.0,16292000000.0,21585000000.0,2000000.0,,-22000000.0,,,16292000000.0,5293000000.0,259000000.0,,1953000000.0,3340000000.0,-281000000.0,3059000000.0,21585000000.0,1555400000.0,1555400000.0,1555400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 07:12:24+00:00,21000000.0,1.27,1.27,1.07,1.27,812000000.0,1629000000.0,2045000000.0,2033000000.0,1970000000.0,75000000.0,15900000000.0,20638000000.0,12000000.0,,-20000000.0,,,15900000000.0,4738000000.0,223000000.0,,1650000000.0,3088000000.0,-243000000.0,2845000000.0,20638000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q3YTD,2017-01-01,2017-09-30,,65000000.0,3.43,3.43,3.15,3.43,2042000000.0,4717000000.0,5545000000.0,5488000000.0,5341000000.0,204000000.0,43490000000.0,56513000000.0,57000000.0,,-56000000.0,,,43490000000.0,13023000000.0,655000000.0,,4782000000.0,8241000000.0,-711000000.0,7530000000.0,56513000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q3TTM,2016-10-01,2017-09-30,,83000000.0,4.53,4.53,4.19,4.53,2700000000.0,6471000000.0,7320000000.0,7169000000.0,7052000000.0,268000000.0,58207000000.0,75702000000.0,151000000.0,-72000000.0,-144000000.0,,,58207000000.0,17495000000.0,856000000.0,,6554000000.0,10941000000.0,-1000000000.0,9941000000.0,75702000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 07:37:19+00:00,22000000.0,1.14,1.14,1.04,1.14,689000000.0,1639000000.0,1842000000.0,1819000000.0,1781000000.0,61000000.0,14921000000.0,19319000000.0,23000000.0,,-16000000.0,,,14921000000.0,4398000000.0,213000000.0,,1661000000.0,2737000000.0,-229000000.0,2508000000.0,19319000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q2YTD,2017-01-01,2017-06-30,,44000000.0,2.16,2.16,2.08,2.16,1230000000.0,3088000000.0,3500000000.0,3455000000.0,3371000000.0,129000000.0,27590000000.0,35875000000.0,45000000.0,,-36000000.0,,,27590000000.0,8285000000.0,432000000.0,,3132000000.0,5153000000.0,-468000000.0,4685000000.0,35875000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q2TTM,2016-07-01,2017-06-30,,81000000.0,4.51,4.51,4.16,4.51,2652000000.0,6396000000.0,7303000000.0,7164000000.0,7020000000.0,283000000.0,57692000000.0,74999000000.0,139000000.0,-37000000.0,-124000000.0,,,57692000000.0,17307000000.0,853000000.0,,6477000000.0,10830000000.0,-977000000.0,9853000000.0,74999000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 07:58:37+00:00,22000000.0,1.02,1.02,1.04,1.02,541000000.0,1449000000.0,1658000000.0,1636000000.0,1590000000.0,68000000.0,12669000000.0,16556000000.0,22000000.0,,-20000000.0,,,12669000000.0,3887000000.0,219000000.0,,1471000000.0,2416000000.0,-239000000.0,2177000000.0,16556000000.0,1552000000.0,1552000000.0,1552000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q1TTM,2016-04-01,2017-03-31,,78000000.0,4.52,4.52,4.14,4.52,2679000000.0,6270000000.0,7303000000.0,7187000000.0,7027000000.0,276000000.0,57527000000.0,74721000000.0,116000000.0,-9000000.0,-108000000.0,,,57527000000.0,17194000000.0,863000000.0,,6348000000.0,10846000000.0,-971000000.0,9875000000.0,74721000000.0,1552000000.0,1552000000.0,1552000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 06:47:13+00:00,82000000.0,5.08,5.08,4.49,5.08,2445000000.0,7408000000.0,8286000000.0,8226000000.0,7911000000.0,375000000.0,60956000000.0,79823000000.0,60000000.0,,-41000000.0,,,60956000000.0,18867000000.0,665000000.0,,7490000000.0,11377000000.0,-706000000.0,10671000000.0,79823000000.0,1557300000.0,1557300000.0,1557300000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q4,2018-10-01,2018-12-31,,19000000.0,1.23,1.23,-2.21,1.23,551000000.0,1997000000.0,2003000000.0,2004000000.0,1910000000.0,93000000.0,15140000000.0,19858000000.0,-1000000.0,,-22000000.0,,,15140000000.0,4718000000.0,125000000.0,,2016000000.0,2702000000.0,-147000000.0,2555000000.0,19858000000.0,1557300000.0,1557300000.0,1557300000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 07:05:38+00:00,20000000.0,1.44,1.44,,1.44,691000000.0,1710000000.0,2341000000.0,2313000000.0,2247000000.0,94000000.0,15553000000.0,20439000000.0,28000000.0,,-7000000.0,,,15553000000.0,4886000000.0,145000000.0,,1730000000.0,3156000000.0,-152000000.0,3004000000.0,20439000000.0,1560400000.0,1560400000.0,1560400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q3YTD,2018-01-01,2018-09-30,,63000000.0,3.85,3.85,2.21,3.85,1894000000.0,5411000000.0,6283000000.0,6222000000.0,6001000000.0,282000000.0,45816000000.0,59965000000.0,61000000.0,,-19000000.0,,,45816000000.0,14149000000.0,540000000.0,,5474000000.0,8675000000.0,-559000000.0,8116000000.0,59965000000.0,1560400000.0,1560400000.0,1560400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q3TTM,2017-10-01,2018-09-30,,86000000.0,4.3,4.3,-0.94,4.3,4159000000.0,7341000000.0,7079000000.0,7016000000.0,6695000000.0,384000000.0,62108000000.0,81550000000.0,63000000.0,,-41000000.0,,,62108000000.0,19442000000.0,799000000.0,,7427000000.0,12015000000.0,-840000000.0,11175000000.0,81550000000.0,1560400000.0,1560400000.0,1560400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 06:40:07+00:00,21000000.0,1.41,1.41,1.14,1.41,644000000.0,1868000000.0,2295000000.0,2275000000.0,2198000000.0,97000000.0,16118000000.0,21100000000.0,20000000.0,,-6000000.0,,,16118000000.0,4982000000.0,168000000.0,,1889000000.0,3093000000.0,-174000000.0,2919000000.0,21100000000.0,1555000000.0,1555000000.0,1555000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q2YTD,2018-01-01,2018-06-30,,43000000.0,2.41,2.41,2.21,2.41,1203000000.0,3701000000.0,3942000000.0,3909000000.0,3754000000.0,188000000.0,30263000000.0,39526000000.0,33000000.0,,-12000000.0,,,30263000000.0,9263000000.0,395000000.0,,3744000000.0,5519000000.0,-407000000.0,5112000000.0,39526000000.0,1555000000.0,1555000000.0,1555000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q2TTM,2017-07-01,2018-06-30,,87000000.0,4.13,4.13,0.13,4.13,4280000000.0,7260000000.0,6783000000.0,6736000000.0,6418000000.0,365000000.0,62455000000.0,81749000000.0,47000000.0,,-54000000.0,,,62455000000.0,19294000000.0,877000000.0,,7347000000.0,11947000000.0,-931000000.0,11016000000.0,81749000000.0,1555000000.0,1555000000.0,1555000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 07:17:40+00:00,22000000.0,1.0,1.0,1.07,1.0,559000000.0,1833000000.0,1647000000.0,1634000000.0,1556000000.0,91000000.0,14145000000.0,18426000000.0,13000000.0,,-6000000.0,,,14145000000.0,4281000000.0,227000000.0,,1855000000.0,2426000000.0,-233000000.0,2193000000.0,18426000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q1TTM,2017-04-01,2018-03-31,,88000000.0,3.86,3.86,0.03,3.86,4325000000.0,7031000000.0,6330000000.0,6280000000.0,6001000000.0,329000000.0,61258000000.0,79968000000.0,50000000.0,,-64000000.0,,,61258000000.0,18710000000.0,922000000.0,,7119000000.0,11591000000.0,-986000000.0,10605000000.0,79968000000.0,1553000000.0,1553000000.0,1553000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q4,2019-10-01,2019-12-31,,16000000.0,1.03,1.03,-1.14,1.03,623000000.0,2413000000.0,1782000000.0,1719000000.0,1616000000.0,166000000.0,14914000000.0,19849000000.0,63000000.0,,-28000000.0,,,14914000000.0,4935000000.0,136000000.0,,2429000000.0,2506000000.0,-164000000.0,2342000000.0,19849000000.0,1558600000.0,1558600000.0,1558600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 06:47:13+00:00,66000000.0,4.61,4.61,4.62,4.61,2293000000.0,8695000000.0,7728000000.0,7579000000.0,7185000000.0,543000000.0,58629000000.0,77921000000.0,149000000.0,,-89000000.0,,,58629000000.0,19292000000.0,570000000.0,,8761000000.0,10531000000.0,-659000000.0,9872000000.0,77921000000.0,1558600000.0,1558600000.0,1558600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q3YTD,2019-01-01,2019-09-30,,50000000.0,3.58,3.58,1.14,3.58,1670000000.0,6282000000.0,5946000000.0,5860000000.0,5569000000.0,377000000.0,43715000000.0,58072000000.0,86000000.0,,-61000000.0,,,43715000000.0,14357000000.0,434000000.0,,6332000000.0,8025000000.0,-495000000.0,7530000000.0,58072000000.0,1554100000.0,1554100000.0,1554100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q3TTM,2018-10-01,2019-09-30,,69000000.0,4.81,4.81,-1.07,4.81,2221000000.0,8279000000.0,7949000000.0,7864000000.0,7479000000.0,470000000.0,58855000000.0,77930000000.0,85000000.0,,-83000000.0,,,58855000000.0,19075000000.0,559000000.0,,8348000000.0,10727000000.0,-642000000.0,10085000000.0,77930000000.0,1554100000.0,1554100000.0,1554100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 07:05:38+00:00,15000000.0,1.22,1.22,,1.22,635000000.0,2234000000.0,2046000000.0,2001000000.0,1896000000.0,150000000.0,15343000000.0,20380000000.0,45000000.0,,-20000000.0,,,15343000000.0,5037000000.0,132000000.0,,2249000000.0,2788000000.0,-152000000.0,2636000000.0,20380000000.0,1554100000.0,1554100000.0,1554100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q2YTD,2019-01-01,2019-06-30,,35000000.0,2.36,2.36,1.14,2.36,1035000000.0,4048000000.0,3900000000.0,3859000000.0,3673000000.0,227000000.0,28372000000.0,37692000000.0,41000000.0,,-41000000.0,,,28372000000.0,9320000000.0,302000000.0,,4083000000.0,5237000000.0,-343000000.0,4894000000.0,37692000000.0,1556000000.0,1556000000.0,1556000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q2TTM,2018-07-01,2019-06-30,,74000000.0,5.03,5.03,-1.07,5.03,2277000000.0,7755000000.0,8244000000.0,8176000000.0,7830000000.0,414000000.0,59065000000.0,77989000000.0,68000000.0,,-70000000.0,,,59065000000.0,18924000000.0,572000000.0,,7829000000.0,11095000000.0,-642000000.0,10453000000.0,77989000000.0,1556000000.0,1556000000.0,1556000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 06:40:07+00:00,16000000.0,1.49,1.49,1.14,1.49,611000000.0,1831000000.0,2436000000.0,2406000000.0,2319000000.0,117000000.0,14953000000.0,19987000000.0,30000000.0,,-20000000.0,,,14953000000.0,5034000000.0,150000000.0,,1847000000.0,3187000000.0,-170000000.0,3017000000.0,19987000000.0,1556000000.0,1556000000.0,1556000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 09:11:51+00:00,19000000.0,0.87,0.87,1.14,0.87,424000000.0,2217000000.0,1464000000.0,1453000000.0,1354000000.0,110000000.0,13419000000.0,17705000000.0,11000000.0,,-21000000.0,,,13419000000.0,4286000000.0,152000000.0,,2236000000.0,2050000000.0,-173000000.0,1877000000.0,17705000000.0,1556300000.0,1556300000.0,1556300000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2019.0,Q1TTM,2018-04-01,2019-03-31,,79000000.0,4.95,4.95,-1.07,4.95,2310000000.0,7792000000.0,8103000000.0,8045000000.0,7709000000.0,394000000.0,60230000000.0,79102000000.0,58000000.0,,-56000000.0,,,60230000000.0,18872000000.0,590000000.0,,7871000000.0,11001000000.0,-646000000.0,10355000000.0,79102000000.0,1556300000.0,1556300000.0,1556300000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2020.0,Q1TTM,2019-04-01,2020-03-31,,65000000.0,4.91,4.91,,4.91,2465000000.0,8422000000.0,8251000000.0,8167000000.0,7657000000.0,594000000.0,58712000000.0,78469000000.0,84000000.0,,-91000000.0,,,58712000000.0,19757000000.0,547000000.0,,8487000000.0,11270000000.0,-638000000.0,10632000000.0,78469000000.0,1560700000.0,1560700000.0,1560700000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 09:11:51+00:00,18000000.0,1.17,1.17,1.17,1.17,596000000.0,1944000000.0,1987000000.0,2041000000.0,1826000000.0,161000000.0,13502000000.0,18253000000.0,-54000000.0,,-23000000.0,,,13502000000.0,4751000000.0,129000000.0,,1962000000.0,2789000000.0,-152000000.0,2637000000.0,18253000000.0,1560700000.0,1560700000.0,1560700000.0
