company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3TTM,2009-10-01,2010-09-30,,14148000.0,55598000.0,185263000.0,15141000.0,106702000.0,36234000.0,3618000.0,-287924000.0,3098000.0,-141135000.0,-82251000.0,76977000.0,-141135000.0,-82251000.0,76977000.0,-142791000.0,165568000.0,165568000.0,,37033000.0,2839000.0,,,,,-158172000.0,-147072000.0,,,25539000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3,2010-07-01,2010-09-30,,,13515000.0,24617000.0,149000.0,26502000.0,,685000.0,-167249000.0,,-22000.0,-24527000.0,-54707000.0,-22000.0,-24527000.0,-54707000.0,-78571000.0,63700000.0,63700000.0,,8825000.0,19000.0,,,,,-31674000.0,-41000.0,,,7147000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 15:51:40+00:00,,30561000.0,90293000.0,3346000.0,80377000.0,,461000.0,-277061000.0,,-144721000.0,-92790000.0,-21332000.0,-144721000.0,-92790000.0,-21332000.0,-258382000.0,121123000.0,121123000.0,,23668000.0,2426000.0,,,,,-114044000.0,-147147000.0,,,21254000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2TTM,2009-07-01,2010-06-30,,,48854000.0,154382000.0,11955000.0,100774000.0,36234000.0,2128000.0,-109276000.0,3221000.0,-140500000.0,-105809000.0,239643000.0,-140500000.0,-105809000.0,239643000.0,-4538000.0,165824000.0,165824000.0,,33467000.0,3439000.0,,,,,-162510000.0,-147160000.0,,,20467000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2,2010-04-01,2010-06-30,,,9830000.0,100079000.0,3356000.0,27291000.0,,-795000.0,-52268000.0,,-143564000.0,-25396000.0,29749000.0,-143564000.0,-25396000.0,29749000.0,-140006000.0,33323000.0,33323000.0,,11573000.0,248000.0,,,,,-38571000.0,-143812000.0,,,13175000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 17:29:13+00:00,,17046000.0,65676000.0,3197000.0,53875000.0,,-224000.0,-109812000.0,,-144699000.0,-68263000.0,33375000.0,-144699000.0,-68263000.0,33375000.0,-179811000.0,57423000.0,57423000.0,,14843000.0,2407000.0,,,,,-82370000.0,-147106000.0,,,14107000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q1TTM,2009-04-01,2010-03-31,,,45234000.0,30080000.0,5865000.0,93678000.0,36234000.0,3745000.0,-64352000.0,3378000.0,1058000.0,-123110000.0,269322000.0,1058000.0,-123110000.0,269322000.0,151015000.0,166145000.0,166145000.0,,28617000.0,3138000.0,,,,,-167514000.0,-5458000.0,,,8170000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 15:49:41+00:00,,7216000.0,-34403000.0,-159000.0,26584000.0,,571000.0,-57544000.0,,-1135000.0,-42867000.0,3626000.0,-1135000.0,-42867000.0,3626000.0,-39805000.0,24100000.0,24100000.0,,3270000.0,2159000.0,,,,,-43799000.0,-3294000.0,,,932000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q4,2011-10-01,2011-12-31,,9273000.0,8089000.0,20196000.0,1147000.0,23375000.0,,1865000.0,18867000.0,,-5189000.0,-55481000.0,111323000.0,-5189000.0,-55481000.0,111323000.0,57511000.0,70808000.0,56804000.0,14004000.0,4188000.0,450000.0,-35000000.0,4993000.0,-5483000.0,,-29516000.0,-156000.0,,,-238000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:09:08+00:00,-79660000.0,29940000.0,13306000.0,701000.0,109874000.0,,-1952000.0,-87519000.0,4343000.0,-158733000.0,-272258000.0,204078000.0,-158733000.0,-272258000.0,204078000.0,-223872000.0,144416000.0,130412000.0,14004000.0,21371000.0,2232000.0,-35455000.0,4993000.0,-5954000.0,-4000000.0,-162285000.0,-9807000.0,-149547000.0,,9142000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3TTM,2010-10-01,2011-09-30,,-219184000.0,31291000.0,11517000.0,-313000.0,107321000.0,,-4986000.0,74576000.0,5526000.0,-154528000.0,-373907000.0,331645000.0,-154528000.0,-373907000.0,331645000.0,-183409000.0,108042000.0,97559000.0,10483000.0,20898000.0,2051000.0,-455000.0,18367000.0,-2866000.0,-4000000.0,-162767000.0,-9692000.0,-149547000.0,,12499000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3,2011-07-01,2011-09-30,,-53933000.0,8477000.0,-12900000.0,-772000.0,29135000.0,,-6180000.0,-58675000.0,318000.0,-60481000.0,-96668000.0,40785000.0,-60481000.0,-96668000.0,40785000.0,-122544000.0,55600000.0,55600000.0,,6248000.0,-243000.0,-455000.0,,,-4000000.0,-43077000.0,-5475000.0,-55081000.0,,4797000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 16:33:04+00:00,-88933000.0,21851000.0,-6890000.0,-446000.0,86499000.0,,-3817000.0,-106386000.0,4343000.0,-153544000.0,-216777000.0,92755000.0,-153544000.0,-216777000.0,92755000.0,-281383000.0,73608000.0,73608000.0,,17183000.0,1782000.0,-455000.0,,-471000.0,-4000000.0,-132769000.0,-9651000.0,-149547000.0,,9380000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2TTM,2010-07-01,2011-06-30,,-165251000.0,36329000.0,49034000.0,608000.0,104688000.0,,1879000.0,-33998000.0,5208000.0,-94069000.0,-301766000.0,236153000.0,-94069000.0,-301766000.0,236153000.0,-139436000.0,116142000.0,105659000.0,10483000.0,23475000.0,2313000.0,,18367000.0,-2866000.0,,-151364000.0,-4258000.0,-94466000.0,,14849000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2,2011-04-01,2011-06-30,,-35000000.0,6990000.0,3235000.0,189000.0,29168000.0,,2406000.0,-21041000.0,2231000.0,-95387000.0,-85814000.0,56158000.0,-95387000.0,-85814000.0,56158000.0,-122637000.0,34313000.0,34313000.0,,6728000.0,-496000.0,,,-471000.0,,-52204000.0,-2185000.0,-94466000.0,,1390000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:21:05+00:00,-35000000.0,13374000.0,6010000.0,326000.0,57364000.0,,2363000.0,-47711000.0,4025000.0,-93063000.0,-120109000.0,51970000.0,-93063000.0,-120109000.0,51970000.0,-158839000.0,18008000.0,18008000.0,,10935000.0,2025000.0,,,-471000.0,,-89692000.0,-4176000.0,-94466000.0,,4583000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q1TTM,2010-04-01,2011-03-31,,-130251000.0,39169000.0,145878000.0,3775000.0,102811000.0,,-1322000.0,-65225000.0,2977000.0,-142246000.0,-241348000.0,209744000.0,-142246000.0,-241348000.0,209744000.0,-156805000.0,115152000.0,104669000.0,10483000.0,28320000.0,3057000.0,,18367000.0,-2395000.0,,-137731000.0,-145885000.0,,,26634000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 13:01:44+00:00,,6384000.0,2775000.0,137000.0,28196000.0,,-43000.0,-26670000.0,1794000.0,2324000.0,-34295000.0,-4188000.0,2324000.0,-34295000.0,-4188000.0,-36202000.0,-16305000.0,-16305000.0,,4207000.0,2521000.0,,,,,-37488000.0,-1991000.0,,,3193000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q4,2012-10-01,2012-12-31,,53750000.0,9136000.0,44315000.0,1202000.0,31188000.0,,-1572000.0,24150000.0,277540000.0,-128876000.0,-57416000.0,175224000.0,-128876000.0,-57416000.0,175224000.0,266492000.0,102009000.0,105373000.0,-3364000.0,5377000.0,1133000.0,-53750000.0,279132000.0,-5000000.0,,-60802000.0,-402549000.0,,,3386000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:59:41+00:00,-68727000.0,38595000.0,155494000.0,2734000.0,120303000.0,,2058000.0,-324803000.0,1052700000.0,-15344000.0,-321101000.0,166839000.0,-15344000.0,-321101000.0,166839000.0,79352000.0,322656000.0,305721000.0,16935000.0,27023000.0,2682000.0,-55291000.0,246900000.0,-17970000.0,,-209445000.0,-1052756000.0,,,12362000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3TTM,2011-10-01,2012-09-30,,-113204000.0,37548000.0,131375000.0,2679000.0,112490000.0,,5495000.0,-330086000.0,775160000.0,108343000.0,-319166000.0,102938000.0,108343000.0,-319166000.0,102938000.0,-129629000.0,291455000.0,257152000.0,34303000.0,25834000.0,1999000.0,-36541000.0,-27239000.0,-18453000.0,,-178159000.0,-650363000.0,,,8738000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3,2012-07-01,2012-09-30,,,10518000.0,40255000.0,752000.0,30713000.0,,5547000.0,-177772000.0,425540000.0,79836000.0,-71343000.0,-42539000.0,79836000.0,-71343000.0,-42539000.0,-44659000.0,100856000.0,88086000.0,12770000.0,5916000.0,583000.0,-1541000.0,-16160000.0,-6733000.0,,-71909000.0,-339554000.0,,,2107000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:15:55+00:00,-122477000.0,29459000.0,111179000.0,1532000.0,89115000.0,,3630000.0,-348953000.0,775160000.0,113532000.0,-263685000.0,-8385000.0,113532000.0,-263685000.0,-8385000.0,-187140000.0,220647000.0,200348000.0,20299000.0,21646000.0,1549000.0,-1541000.0,-32232000.0,-12970000.0,,-148643000.0,-650207000.0,,,8976000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2TTM,2011-07-01,2012-06-30,,-167137000.0,35507000.0,78220000.0,1155000.0,110912000.0,,-6232000.0,-210989000.0,349938000.0,-31974000.0,-344491000.0,186262000.0,-31974000.0,-344491000.0,186262000.0,-207514000.0,246199000.0,224666000.0,21533000.0,26166000.0,1173000.0,-35455000.0,-11079000.0,-11720000.0,-4000000.0,-149327000.0,-316284000.0,-55081000.0,,11428000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2,2012-04-01,2012-06-30,,-75667000.0,9553000.0,23330000.0,424000.0,29376000.0,,-4209000.0,-4622000.0,349620000.0,32797000.0,-114277000.0,107635000.0,32797000.0,-114277000.0,107635000.0,-4499000.0,69797000.0,62359000.0,7438000.0,11151000.0,-2423000.0,,-26445000.0,-3747000.0,,-44866000.0,-310653000.0,,,6256000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 12:14:57+00:00,-122477000.0,18941000.0,70924000.0,780000.0,58402000.0,,-1917000.0,-171181000.0,349620000.0,33696000.0,-192342000.0,34154000.0,33696000.0,-192342000.0,34154000.0,-142481000.0,119791000.0,112262000.0,7529000.0,15730000.0,966000.0,,-16072000.0,-6237000.0,,-76734000.0,-310653000.0,,,6869000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q1TTM,2011-04-01,2012-03-31,,-126470000.0,32944000.0,58125000.0,920000.0,110704000.0,,383000.0,-227408000.0,2549000.0,-160158000.0,-316028000.0,134785000.0,-160158000.0,-316028000.0,134785000.0,-325652000.0,210715000.0,196620000.0,14095000.0,21743000.0,3100000.0,-35455000.0,15366000.0,-8444000.0,-4000000.0,-156665000.0,-7816000.0,-149547000.0,,6562000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 12:37:46+00:00,-46810000.0,9388000.0,47594000.0,356000.0,29026000.0,,2292000.0,-166559000.0,,899000.0,-78065000.0,-73481000.0,899000.0,-78065000.0,-73481000.0,-137982000.0,49994000.0,49903000.0,91000.0,4579000.0,3389000.0,,10373000.0,-2490000.0,,-31868000.0,,,,613000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:51:57+00:00,-283837000.0,26946000.0,244550000.0,1586000.0,118830000.0,,-15899000.0,-87528000.0,341753000.0,-16651000.0,-278359000.0,370558000.0,-16651000.0,-278359000.0,370558000.0,94076000.0,421309000.0,391445000.0,29864000.0,-79135000.0,4751000.0,26450000.0,34427000.0,-17625000.0,,-221946000.0,-345530000.0,,186185000.0,14789000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2TTM,2012-07-01,2013-06-30,,52773000.0,30470000.0,241960000.0,2683000.0,126821000.0,,-1760000.0,-238496000.0,703080000.0,-54961000.0,-310599000.0,294593000.0,-54961000.0,-310599000.0,294593000.0,190245000.0,354448000.0,345042000.0,9406000.0,30756000.0,5107000.0,-64761000.0,262972000.0,-21045000.0,-13326000.0,-294877000.0,-742103000.0,,,9592000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2,2013-04-01,2013-06-30,,,5297000.0,65809000.0,267000.0,33040000.0,,-4093000.0,-4986000.0,,-964000.0,-116225000.0,117776000.0,-964000.0,-116225000.0,117776000.0,-3506000.0,74726000.0,74726000.0,,9699000.0,2894000.0,-925000.0,,-3858000.0,-13326000.0,-104529000.0,,,,2555000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:42:59+00:00,-977000.0,10816000.0,157390000.0,729000.0,64920000.0,,-5735000.0,-84874000.0,,-5921000.0,-181840000.0,161908000.0,-5921000.0,-181840000.0,161908000.0,-31588000.0,151583000.0,151583000.0,,19463000.0,3391000.0,-9470000.0,,-9312000.0,-13326000.0,-162166000.0,,,,4099000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q1TTM,2012-04-01,2013-03-31,,-22894000.0,34726000.0,199481000.0,2840000.0,123157000.0,,-1876000.0,-238132000.0,1052700000.0,-21200000.0,-308651000.0,284452000.0,-21200000.0,-308651000.0,284452000.0,189252000.0,349519000.0,332675000.0,16844000.0,32208000.0,-210000.0,-63836000.0,236527000.0,-20934000.0,,-235214000.0,-1052756000.0,,,13293000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:47:30+00:00,-977000.0,5519000.0,91581000.0,462000.0,31880000.0,,-1642000.0,-79888000.0,,-4957000.0,-65615000.0,44132000.0,-4957000.0,-65615000.0,44132000.0,-28082000.0,76857000.0,76857000.0,,9764000.0,497000.0,-8545000.0,,-5454000.0,,-57637000.0,,,,1544000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 13:07:31+00:00,-262218000.0,35351000.0,,,141106000.0,,-7873000.0,-366355000.0,943497000.0,-58347000.0,-488586000.0,247742000.0,-58347000.0,-488586000.0,247742000.0,-298262000.0,315082000.0,287592000.0,27490000.0,150048000.0,2742000.0,9527000.0,8802000.0,-14432000.0,-3127000.0,-247216000.0,-896672000.0,-93482000.0,,14448000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q4,2014-10-01,2014-12-31,,-100807000.0,9370000.0,-176851000.0,-2338000.0,37867000.0,,-4287000.0,81830000.0,231819000.0,-59618000.0,-147859000.0,254781000.0,-59618000.0,-147859000.0,254781000.0,46356000.0,70975000.0,64805000.0,6170000.0,60909000.0,212000.0,12395000.0,3339000.0,-10926000.0,-3127000.0,-59630000.0,-232262000.0,-48461000.0,-1656000.0,4966000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:17:21+00:00,-161411000.0,25981000.0,176851000.0,2338000.0,103239000.0,,-3586000.0,-448185000.0,711678000.0,1271000.0,-340727000.0,-7039000.0,1271000.0,-340727000.0,-7039000.0,-344618000.0,244107000.0,222787000.0,21320000.0,89139000.0,2530000.0,-2868000.0,5463000.0,-3506000.0,,-187586000.0,-664410000.0,-45021000.0,1656000.0,9482000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3,2014-07-01,2014-09-30,,-81828000.0,9398000.0,15805000.0,969000.0,36485000.0,,-7218000.0,-147081000.0,375478000.0,56326000.0,-146902000.0,50348000.0,56326000.0,-146902000.0,50348000.0,-44789000.0,100015000.0,93290000.0,6725000.0,58256000.0,1385000.0,176000.0,2657000.0,-3000000.0,,-67577000.0,-317537000.0,,-614000.0,2941000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2TTM,2013-07-01,2014-06-30,,-362443000.0,32713000.0,248206000.0,2226000.0,120664000.0,,-6532000.0,-303758000.0,677953000.0,-65785000.0,-290344000.0,151263000.0,-65785000.0,-290344000.0,151263000.0,-174165000.0,413818000.0,369359000.0,44459000.0,-67715000.0,2505000.0,32876000.0,37233000.0,-8819000.0,13326000.0,-179789000.0,-692403000.0,-45021000.0,188455000.0,17231000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 15:00:06+00:00,-79583000.0,16583000.0,161046000.0,1369000.0,66754000.0,,3632000.0,-301104000.0,336200000.0,-55055000.0,-193825000.0,-57387000.0,-55055000.0,-193825000.0,-57387000.0,-299829000.0,144092000.0,129497000.0,14595000.0,30883000.0,1145000.0,-3044000.0,2806000.0,-506000.0,,-120009000.0,-346873000.0,-45021000.0,2270000.0,6541000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2,2014-04-01,2014-06-30,,-3215000.0,8063000.0,73334000.0,101000.0,29889000.0,,3256000.0,-116368000.0,333830000.0,-44809000.0,-48791000.0,3146000.0,-44809000.0,-48791000.0,3146000.0,-84392000.0,85444000.0,70849000.0,14595000.0,10713000.0,598000.0,-3044000.0,2806000.0,-6000.0,,-48591000.0,-334210000.0,-45021000.0,2011000.0,4048000.0
