company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q3,,2012-09-30,2012-11-07 16:13:42+00:00,253000000.0,200000000.0,455000000.0,-74000000.0,2909000000.0,0.0,9418000000.0,847000000.0,497000000.0,7107000000.0,673000000.0,,19000000.0,468000000.0,148000000.0,,60000000.0,173000000.0,12000000.0,163000000.0,,,1539000000.0,,455000000.0,12661000000.0,10883000000.0,4702000000.0,1555000000.0,10883000000.0,10883000000.0,1778000000.0,12661000000.0,7811000000.0,223000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q2,,2012-06-30,2012-08-02 16:26:58+00:00,163000000.0,227000000.0,416000000.0,-124000000.0,2786000000.0,0.0,9375000000.0,905000000.0,484000000.0,7108000000.0,651000000.0,,17000000.0,277000000.0,149000000.0,,61000000.0,152000000.0,12000000.0,160000000.0,,,1313000000.0,,406000000.0,12269000000.0,10564000000.0,4332000000.0,1484000000.0,10564000000.0,10564000000.0,1705000000.0,12269000000.0,7788000000.0,221000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q1,,2012-03-31,2012-05-09 17:06:23+00:00,181000000.0,103000000.0,676000000.0,-33000000.0,3049000000.0,0.0,9391000000.0,917000000.0,445000000.0,7109000000.0,621000000.0,,17000000.0,316000000.0,154000000.0,,57000000.0,226000000.0,15000000.0,165000000.0,,,1128000000.0,,427000000.0,12482000000.0,10486000000.0,4566000000.0,1774000000.0,10486000000.0,10486000000.0,1996000000.0,12482000000.0,7762000000.0,222000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,FY,,2013-12-31,2015-02-26 17:04:02+00:00,355000000.0,510000000.0,636000000.0,68000000.0,4410000000.0,0.0,9682000000.0,1389000000.0,321000000.0,7092000000.0,497000000.0,4668000000.0,9000000.0,549000000.0,138000000.0,,66000000.0,418000000.0,35000000.0,251000000.0,,,2686000000.0,25000000.0,33000000.0,14012000000.0,6622000000.0,6241000000.0,2405000000.0,6622000000.0,6622000000.0,7390000000.0,14012000000.0,7633000000.0,4985000000.0,-5814000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q3,,2013-09-30,2013-11-06 16:31:50+00:00,286000000.0,205000000.0,506000000.0,18000000.0,4444000000.0,0.0,9608000000.0,641000000.0,341000000.0,7098000000.0,545000000.0,2211000000.0,9000000.0,672000000.0,139000000.0,,71000000.0,212000000.0,18000000.0,206000000.0,,2282000000.0,2513000000.0,,95000000.0,16060000000.0,12139000000.0,8251000000.0,1433000000.0,12139000000.0,12139000000.0,3921000000.0,16060000000.0,7670000000.0,2488000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q2,,2013-06-30,2013-08-01 16:16:51+00:00,139000000.0,117000000.0,389000000.0,-62000000.0,4341000000.0,0.0,9541000000.0,665000000.0,335000000.0,7102000000.0,529000000.0,,9000000.0,446000000.0,132000000.0,,77000000.0,185000000.0,10000000.0,206000000.0,,,2456000000.0,,205000000.0,13411000000.0,11935000000.0,5629000000.0,1193000000.0,11935000000.0,11935000000.0,1476000000.0,13411000000.0,7650000000.0,283000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q1,,2013-03-31,2013-05-08 16:18:49+00:00,186000000.0,237000000.0,588000000.0,-95000000.0,4299000000.0,0.0,9498000000.0,1125000000.0,409000000.0,7103000000.0,667000000.0,,9000000.0,313000000.0,133000000.0,,83000000.0,226000000.0,10000000.0,208000000.0,,,2132000000.0,,319000000.0,13725000000.0,11535000000.0,5803000000.0,1899000000.0,11535000000.0,11535000000.0,2190000000.0,13725000000.0,7789000000.0,291000000.0,
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,FY,,2014-12-31,2015-11-06 16:40:05+00:00,325000000.0,659000000.0,592000000.0,-303000000.0,4848000000.0,0.0,9924000000.0,1797000000.0,368000000.0,7086000000.0,500000000.0,4324000000.0,9000000.0,580000000.0,157000000.0,,114000000.0,444000000.0,85000000.0,361000000.0,,,3374000000.0,,10000000.0,14746000000.0,7233000000.0,6909000000.0,2714000000.0,7233000000.0,7233000000.0,7513000000.0,14746000000.0,7680000000.0,4799000000.0,-5762000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q3,,2014-09-30,2014-11-04 16:44:22+00:00,266000000.0,689000000.0,541000000.0,-157000000.0,3805000000.0,0.0,9900000000.0,1305000000.0,394000000.0,7088000000.0,549000000.0,4322000000.0,9000000.0,669000000.0,162000000.0,,82000000.0,377000000.0,90000000.0,347000000.0,,,3013000000.0,0.0,23000000.0,13855000000.0,6992000000.0,5957000000.0,2112000000.0,6992000000.0,6992000000.0,6863000000.0,13855000000.0,7736000000.0,4751000000.0,-5764000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q2,,2014-06-30,2014-08-05 17:15:52+00:00,167000000.0,107000000.0,507000000.0,44000000.0,4199000000.0,0.0,9853000000.0,769000000.0,359000000.0,7089000000.0,540000000.0,4321000000.0,9000000.0,545000000.0,162000000.0,,82000000.0,259000000.0,86000000.0,343000000.0,,,3036000000.0,0.0,5000000.0,13360000000.0,7171000000.0,5474000000.0,1443000000.0,7171000000.0,7171000000.0,6189000000.0,13360000000.0,7724000000.0,4746000000.0,-5762000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q1,,2014-03-31,2014-05-06 16:17:05+00:00,166000000.0,219000000.0,635000000.0,63000000.0,4279000000.0,0.0,9812000000.0,1092000000.0,336000000.0,7089000000.0,518000000.0,4320000000.0,9000000.0,531000000.0,152000000.0,,86000000.0,321000000.0,66000000.0,305000000.0,,,2832000000.0,0.0,8000000.0,13528000000.0,6924000000.0,5694000000.0,1893000000.0,6924000000.0,6924000000.0,6604000000.0,13528000000.0,7682000000.0,4711000000.0,-5783000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,FY,,2015-12-31,2017-02-28 17:25:26+00:00,284000000.0,679000000.0,625000000.0,-633000000.0,1823000000.0,0.0,10242000000.0,1702000000.0,,7095000000.0,562000000.0,4074000000.0,,464000000.0,189000000.0,275000000.0,10000000.0,421000000.0,177000000.0,483000000.0,3561000000.0,,4096000000.0,,,15246000000.0,8068000000.0,3387000000.0,2611000000.0,8068000000.0,8068000000.0,7178000000.0,15246000000.0,11670000000.0,4567000000.0,-5637000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,Q3,,2015-09-30,2015-11-06 16:40:05+00:00,309000000.0,503000000.0,394000000.0,-544000000.0,4365000000.0,0.0,10209000000.0,907000000.0,373000000.0,7083000000.0,530000000.0,4078000000.0,9000000.0,607000000.0,200000000.0,,110000000.0,307000000.0,171000000.0,515000000.0,,,3937000000.0,,154000000.0,14302000000.0,7989000000.0,6309000000.0,1610000000.0,7989000000.0,7989000000.0,6313000000.0,14302000000.0,7793000000.0,4703000000.0,-5613000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,Q2,,2015-06-30,2015-08-04 16:35:47+00:00,198000000.0,201000000.0,510000000.0,-545000000.0,4416000000.0,0.0,10163000000.0,837000000.0,346000000.0,7084000000.0,539000000.0,4077000000.0,9000000.0,481000000.0,179000000.0,,126000000.0,502000000.0,153000000.0,466000000.0,,,3810000000.0,,105000000.0,14015000000.0,7801000000.0,6051000000.0,1545000000.0,7801000000.0,7801000000.0,6214000000.0,14015000000.0,7785000000.0,4669000000.0,-5627000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,Q1,,2015-03-31,2015-05-06 16:13:21+00:00,123000000.0,208000000.0,615000000.0,-619000000.0,4465000000.0,0.0,9968000000.0,1161000000.0,365000000.0,7084000000.0,525000000.0,4075000000.0,9000000.0,465000000.0,158000000.0,,124000000.0,355000000.0,138000000.0,441000000.0,,,3598000000.0,,5000000.0,13777000000.0,7238000000.0,5863000000.0,1899000000.0,7238000000.0,7238000000.0,6539000000.0,13777000000.0,7756000000.0,4640000000.0,-5709000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2016.0,FY,,2016-12-31,2018-02-27 16:43:26+00:00,222000000.0,732000000.0,806000000.0,-629000000.0,3245000000.0,0.0,10442000000.0,1628000000.0,,9768000000.0,1912000000.0,4887000000.0,,461000000.0,258000000.0,283000000.0,44000000.0,392000000.0,401000000.0,746000000.0,,,4869000000.0,,,17452000000.0,9119000000.0,4830000000.0,2656000000.0,9119000000.0,9119000000.0,8333000000.0,17452000000.0,12364000000.0,5677000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2016.0,Q3,,2016-09-30,2016-11-03 20:00:04+00:00,211000000.0,446000000.0,689000000.0,-653000000.0,4029000000.0,0.0,10427000000.0,1320000000.0,,9787000000.0,2134000000.0,4881000000.0,,545000000.0,258000000.0,485000000.0,43000000.0,314000000.0,382000000.0,937000000.0,0.0,,4616000000.0,1481000000.0,,18380000000.0,8818000000.0,5334000000.0,3701000000.0,8818000000.0,8818000000.0,9562000000.0,18380000000.0,12788000000.0,5861000000.0,-5572000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2016.0,Q2,,2016-06-30,2016-08-04 17:24:40+00:00,176000000.0,462000000.0,721000000.0,-649000000.0,2271000000.0,0.0,10425000000.0,1238000000.0,,9771000000.0,2431000000.0,4977000000.0,,381000000.0,260000000.0,405000000.0,50000000.0,306000000.0,320000000.0,835000000.0,0.0,,4366000000.0,56000000.0,,16607000000.0,8554000000.0,3420000000.0,2191000000.0,8554000000.0,8554000000.0,8053000000.0,16607000000.0,12927000000.0,5862000000.0,-5588000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2016.0,Q1,,2016-03-31,2016-05-09 16:45:32+00:00,150000000.0,383000000.0,901000000.0,-643000000.0,2872000000.0,0.0,10343000000.0,1207000000.0,,9772000000.0,2598000000.0,5777000000.0,,399000000.0,246000000.0,362000000.0,57000000.0,354000000.0,316000000.0,798000000.0,0.0,,4239000000.0,64000000.0,,17302000000.0,8348000000.0,4008000000.0,2322000000.0,8348000000.0,8348000000.0,8954000000.0,17302000000.0,13048000000.0,6632000000.0,-5591000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2017.0,FY,,2017-12-31,2019-02-28 16:25:21+00:00,323000000.0,918000000.0,1411000000.0,-638000000.0,4713000000.0,0.0,10747000000.0,1929000000.0,,9763000000.0,1192000000.0,4390000000.0,,413000000.0,294000000.0,459000000.0,21000000.0,476000000.0,440000000.0,1132000000.0,,,4916000000.0,,,18668000000.0,9462000000.0,6520000000.0,3663000000.0,9462000000.0,9462000000.0,9206000000.0,18668000000.0,11854000000.0,5543000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2017.0,Q3,,2017-09-30,2017-11-02 16:55:58+00:00,313000000.0,888000000.0,703000000.0,-642000000.0,3576000000.0,0.0,10671000000.0,1373000000.0,,9764000000.0,1406000000.0,4388000000.0,,471000000.0,254000000.0,439000000.0,40000000.0,451000000.0,469000000.0,934000000.0,,,5501000000.0,,,17718000000.0,9967000000.0,5386000000.0,2389000000.0,9967000000.0,9967000000.0,7751000000.0,17718000000.0,12078000000.0,5362000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2017.0,Q2,,2017-06-30,2017-08-03 16:53:56+00:00,163000000.0,360000000.0,662000000.0,-640000000.0,3278000000.0,0.0,10606000000.0,940000000.0,,9763000000.0,1583000000.0,4387000000.0,,400000000.0,246000000.0,398000000.0,38000000.0,314000000.0,466000000.0,903000000.0,,,5312000000.0,,,16808000000.0,9715000000.0,4352000000.0,1765000000.0,9715000000.0,9715000000.0,7093000000.0,16808000000.0,12210000000.0,5328000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2017.0,Q1,,2017-03-31,2017-05-04 16:37:46+00:00,150000000.0,344000000.0,936000000.0,-625000000.0,3248000000.0,0.0,10555000000.0,1153000000.0,,9763000000.0,1747000000.0,4393000000.0,,418000000.0,245000000.0,371000000.0,41000000.0,346000000.0,439000000.0,812000000.0,,,5069000000.0,,,16921000000.0,9436000000.0,4356000000.0,2239000000.0,9436000000.0,9436000000.0,7485000000.0,16921000000.0,12320000000.0,5246000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2018.0,FY,,2018-12-31,2020-02-27 15:23:29+00:00,253000000.0,1035000000.0,896000000.0,-601000000.0,4225000000.0,0.0,10963000000.0,1493000000.0,,9762000000.0,800000000.0,2671000000.0,,307000000.0,282000000.0,458000000.0,18000000.0,539000000.0,482000000.0,1167000000.0,,,6593000000.0,,,17890000000.0,11392000000.0,6106000000.0,2642000000.0,11392000000.0,11392000000.0,6498000000.0,17890000000.0,11502000000.0,3856000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2018.0,Q3,,2018-09-30,2018-11-08 16:41:12+00:00,312000000.0,641000000.0,1053000000.0,-613000000.0,3308000000.0,0.0,10928000000.0,1017000000.0,,9763000000.0,1000000000.0,2670000000.0,,522000000.0,281000000.0,243000000.0,11000000.0,501000000.0,454000000.0,991000000.0,,,5907000000.0,,,16713000000.0,10659000000.0,4972000000.0,2382000000.0,10659000000.0,10659000000.0,6054000000.0,16713000000.0,11460000000.0,3672000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2018.0,Q2,,2018-06-30,2018-08-02 17:22:13+00:00,167000000.0,418000000.0,1061000000.0,-605000000.0,4857000000.0,0.0,10867000000.0,832000000.0,,9763000000.0,1041000000.0,4394000000.0,,356000000.0,281000000.0,324000000.0,13000000.0,503000000.0,415000000.0,1145000000.0,,,5647000000.0,,,17958000000.0,10346000000.0,6134000000.0,2060000000.0,10346000000.0,10346000000.0,7612000000.0,17958000000.0,11543000000.0,5552000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2018.0,Q1,,2018-03-31,2018-05-03 16:46:29+00:00,172000000.0,431000000.0,1551000000.0,-649000000.0,5217000000.0,0.0,10786000000.0,1204000000.0,,9764000000.0,1079000000.0,4392000000.0,,340000000.0,286000000.0,400000000.0,16000000.0,422000000.0,458000000.0,1243000000.0,,,5245000000.0,,,18397000000.0,9819000000.0,6410000000.0,2927000000.0,9819000000.0,9819000000.0,8578000000.0,18397000000.0,11701000000.0,5651000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2019.0,FY,,2019-12-31,2020-02-27 15:23:29+00:00,292000000.0,848000000.0,1248000000.0,-619000000.0,5794000000.0,0.0,11174000000.0,1375000000.0,,9764000000.0,585000000.0,2675000000.0,,354000000.0,253000000.0,1293000000.0,505000000.0,296000000.0,658000000.0,945000000.0,,,7813000000.0,,,19845000000.0,12805000000.0,7292000000.0,2915000000.0,12805000000.0,12805000000.0,7040000000.0,19845000000.0,12300000000.0,4125000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2019.0,Q3,,2019-09-30,2019-11-07 16:50:01+00:00,274000000.0,386000000.0,782000000.0,-607000000.0,4939000000.0,0.0,11116000000.0,695000000.0,,9764000000.0,692000000.0,2674000000.0,,342000000.0,249000000.0,357000000.0,23000000.0,345000000.0,731000000.0,1122000000.0,,,7289000000.0,,,17805000000.0,12235000000.0,6012000000.0,1751000000.0,12235000000.0,12235000000.0,5570000000.0,17805000000.0,11544000000.0,3819000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2019.0,Q2,,2019-06-30,2019-08-08 16:32:39+00:00,180000000.0,455000000.0,731000000.0,-608000000.0,4592000000.0,0.0,11063000000.0,728000000.0,,9763000000.0,723000000.0,2673000000.0,,230000000.0,259000000.0,366000000.0,20000000.0,386000000.0,721000000.0,1186000000.0,,,7085000000.0,,,17495000000.0,11977000000.0,5663000000.0,1639000000.0,11977000000.0,11977000000.0,5518000000.0,17495000000.0,11573000000.0,3879000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2019.0,Q1,,2019-03-31,2019-05-02 17:06:17+00:00,166000000.0,594000000.0,1198000000.0,-602000000.0,4696000000.0,0.0,11004000000.0,931000000.0,,9763000000.0,760000000.0,2672000000.0,,229000000.0,264000000.0,373000000.0,22000000.0,518000000.0,751000000.0,1363000000.0,,,6757000000.0,,,17948000000.0,11596000000.0,6037000000.0,2295000000.0,11596000000.0,11596000000.0,6352000000.0,17948000000.0,11647000000.0,4057000000.0,-5563000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2020.0,Q1,,2020-03-31,2020-05-05 16:31:55+00:00,158000000.0,590000000.0,1338000000.0,-628000000.0,5906000000.0,0.0,11213000000.0,1064000000.0,,9763000000.0,588000000.0,2675000000.0,,293000000.0,236000000.0,1234000000.0,458000000.0,330000000.0,664000000.0,890000000.0,,,7999000000.0,,,19604000000.0,13021000000.0,7119000000.0,2560000000.0,13021000000.0,13021000000.0,6583000000.0,19604000000.0,12249000000.0,4023000000.0,-5563000000.0
