company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2YTD,2017-01-29,2017-07-29,,3.9,3.9,,3.88,126682000.0,242416000.0,242416000.0,242416000.0,1659399000.0,2604733000.0,10257000.0,566872000.0,1659399000.0,945334000.0,,893000.0,577129000.0,368205000.0,893000.0,369098000.0,2604733000.0,62100000.0,61935000.0,62379000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2TTM,2016-07-31,2017-07-29,,7.55,7.55,,7.52,263120000.0,470196000.0,470196000.0,470196000.0,3399244000.0,5316539000.0,21597000.0,1163602000.0,3399244000.0,1917295000.0,563000.0,1783000.0,1185199000.0,732096000.0,1220000.0,733316000.0,5316539000.0,62100000.0,61935000.0,62379000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q1,2017-01-29,2017-04-29,2018-06-01 11:20:26+00:00,2.06,2.06,,2.05,60520000.0,128223000.0,128223000.0,128223000.0,838871000.0,1314879000.0,4158000.0,283445000.0,838871000.0,476008000.0,,338000.0,287603000.0,188405000.0,338000.0,188743000.0,1314879000.0,62200000.0,62101000.0,62594000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q1TTM,2016-05-01,2017-04-29,,7.15,7.15,,7.12,250971000.0,446007000.0,446007000.0,446007000.0,3263093000.0,5095900000.0,20187000.0,1116555000.0,3263093000.0,1832807000.0,315000.0,1228000.0,1136742000.0,696065000.0,913000.0,696978000.0,5095900000.0,62200000.0,62101000.0,62594000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 16:43:34+00:00,11.0,11.0,,10.94,200582000.0,658559000.0,658559000.0,658559000.0,4307304000.0,6716615000.0,19767000.0,1535464000.0,4307304000.0,2409311000.0,,5061000.0,1555231000.0,854080000.0,5061000.0,859141000.0,6716615000.0,59900000.0,59864000.0,60181000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q4,2018-11-04,2019-02-02,,3.62,3.62,,3.6,67811000.0,214674000.0,214674000.0,214674000.0,1383857000.0,2124716000.0,2404000.0,457245000.0,1383857000.0,740859000.0,,1275000.0,459649000.0,281210000.0,1275000.0,282485000.0,2124716000.0,59900000.0,59864000.0,60181000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3,2018-08-05,2018-11-03,2019-12-05 17:01:10+00:00,2.2,2.2,,2.18,39365000.0,131166000.0,131166000.0,131166000.0,987733000.0,1560011000.0,7612000.0,395453000.0,987733000.0,572278000.0,,1318000.0,403065000.0,169213000.0,1318000.0,170531000.0,1560011000.0,59600000.0,59724000.0,60062000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3YTD,2018-02-04,2018-11-03,,7.38,7.38,,7.34,132771000.0,443885000.0,443885000.0,443885000.0,2923447000.0,4591899000.0,17363000.0,1078219000.0,2923447000.0,1668452000.0,,3786000.0,1095582000.0,572870000.0,3786000.0,576656000.0,4591899000.0,59600000.0,59724000.0,60062000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3TTM,2017-10-29,2018-11-03,,10.79,10.79,,10.72,179376000.0,652058000.0,652058000.0,652058000.0,4202692000.0,6529491000.0,21660000.0,1477850000.0,4202692000.0,2326799000.0,,4145000.0,1499510000.0,827289000.0,4145000.0,831434000.0,6529491000.0,59600000.0,59724000.0,60062000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2,2018-05-06,2018-08-04,2019-08-29 16:27:46+00:00,2.47,2.47,,2.46,46635000.0,148323000.0,148323000.0,148323000.0,952760000.0,1488221000.0,4504000.0,337142000.0,952760000.0,535461000.0,,1143000.0,341646000.0,193815000.0,1143000.0,194958000.0,1488221000.0,60000000.0,60070000.0,60375000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2YTD,2018-02-04,2018-08-04,,5.18,5.18,,5.16,93406000.0,312719000.0,312719000.0,312719000.0,1935714000.0,3031888000.0,9751000.0,682766000.0,1935714000.0,1096174000.0,,2468000.0,692517000.0,403657000.0,2468000.0,406125000.0,3031888000.0,60000000.0,60070000.0,60375000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2TTM,2017-07-30,2018-08-04,,10.3,10.3,,10.24,198349000.0,625537000.0,625537000.0,625537000.0,4064012000.0,6311661000.0,23780000.0,1403126000.0,4064012000.0,2247649000.0,,3143000.0,1426906000.0,820743000.0,3143000.0,823886000.0,6311661000.0,60000000.0,60070000.0,60375000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q1,2018-02-04,2018-05-05,2019-05-30 16:22:03+00:00,2.71,2.71,,2.7,46771000.0,164396000.0,164396000.0,164396000.0,982954000.0,1543667000.0,5247000.0,345624000.0,982954000.0,560713000.0,,1325000.0,350871000.0,209842000.0,1325000.0,211167000.0,1543667000.0,60700000.0,60610000.0,60909000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q1TTM,2017-04-30,2018-05-05,,9.67,9.67,,9.61,217876000.0,591407000.0,591407000.0,591407000.0,3931780000.0,6113294000.0,25375000.0,1349411000.0,3931780000.0,2181514000.0,,2555000.0,1374786000.0,806728000.0,2555000.0,809283000.0,6113294000.0,60700000.0,60610000.0,60909000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q4,2019-11-03,2020-02-01,,3.91,3.91,,3.88,65476000.0,222719000.0,222719000.0,222719000.0,1499033000.0,2305918000.0,3587000.0,515542000.0,1499033000.0,806885000.0,,439000.0,519129000.0,287756000.0,439000.0,288195000.0,2305918000.0,57800000.0,57840000.0,58105000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 16:43:34+00:00,12.21,12.21,,12.15,200205000.0,705945000.0,705945000.0,705945000.0,4717004000.0,7398068000.0,19254000.0,1760716000.0,4717004000.0,2681064000.0,,5056000.0,1779970000.0,901094000.0,5056000.0,906150000.0,7398068000.0,57800000.0,57840000.0,58105000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3,2019-08-04,2019-11-02,2019-12-05 17:01:10+00:00,2.25,2.25,,2.25,38933000.0,129747000.0,129747000.0,129747000.0,1059081000.0,1682514000.0,6455000.0,449198000.0,1059081000.0,623433000.0,,900000.0,455653000.0,167780000.0,900000.0,168680000.0,1682514000.0,57700000.0,57568000.0,57763000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3YTD,2019-02-03,2019-11-02,,8.3,8.3,,8.27,134729000.0,483226000.0,483226000.0,483226000.0,3217971000.0,5092150000.0,15667000.0,1245174000.0,3217971000.0,1874179000.0,,4617000.0,1260841000.0,613338000.0,4617000.0,617955000.0,5092150000.0,57700000.0,57568000.0,57763000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3TTM,2018-11-04,2019-11-02,,11.92,11.92,,11.87,202540000.0,697900000.0,697900000.0,697900000.0,4601828000.0,7216866000.0,18071000.0,1702419000.0,4601828000.0,2615038000.0,,5892000.0,1720490000.0,894548000.0,5892000.0,900440000.0,7216866000.0,57700000.0,57568000.0,57763000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2YTD,2019-02-03,2019-08-03,,6.05,6.05,,6.02,95796000.0,353479000.0,353479000.0,353479000.0,2158890000.0,3409636000.0,9212000.0,795976000.0,2158890000.0,1250746000.0,,3717000.0,805188000.0,445558000.0,3717000.0,449275000.0,3409636000.0,58200000.0,58171000.0,58446000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2TTM,2018-08-05,2019-08-03,,11.87,11.87,,11.8,202972000.0,699319000.0,699319000.0,699319000.0,4530480000.0,7094363000.0,19228000.0,1648674000.0,4530480000.0,2563883000.0,,6310000.0,1667902000.0,895981000.0,6310000.0,902291000.0,7094363000.0,58200000.0,58171000.0,58446000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2,2019-05-05,2019-08-03,2019-08-29 16:27:46+00:00,2.77,2.77,,2.76,48431000.0,161258000.0,161258000.0,161258000.0,1060708000.0,1666607000.0,5038000.0,392843000.0,1060708000.0,605899000.0,,1671000.0,397881000.0,208018000.0,1671000.0,209689000.0,1666607000.0,58200000.0,58171000.0,58446000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q1TTM,2018-05-06,2019-05-04,,11.57,11.57,,11.5,201176000.0,686384000.0,686384000.0,686384000.0,4422532000.0,6915977000.0,18694000.0,1592973000.0,4422532000.0,2493445000.0,,5782000.0,1611667000.0,881778000.0,5782000.0,887560000.0,6915977000.0,58600000.0,58631000.0,58993000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q1,2019-02-03,2019-05-04,2019-05-30 16:22:03+00:00,3.28,3.28,,3.26,47365000.0,192221000.0,192221000.0,192221000.0,1098182000.0,1743029000.0,4174000.0,403133000.0,1098182000.0,644847000.0,,2046000.0,407307000.0,237540000.0,2046000.0,239586000.0,1743029000.0,58600000.0,58631000.0,58993000.0
