company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3YTD,2018-02-04,2018-11-03,2019-12-05 17:01:10+00:00,-13606000.0,168087000.0,,207652000.0,-130970000.0,,-372694000.0,-150021000.0,542214000.0,-372694000.0,-150021000.0,542214000.0,19499000.0,443885000.0,443885000.0,21647000.0,6729000.0,,-386193000.0,-256415000.0,,-379423000.0,506193000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3TTM,2017-10-29,2018-11-03,,-13606000.0,216843000.0,,272655000.0,37815000.0,,-429234000.0,-313096000.0,992487000.0,-429234000.0,-313096000.0,992487000.0,250157000.0,652058000.0,652058000.0,29959000.0,8035000.0,,-476193000.0,-359490000.0,-32000.0,-437237000.0,536193000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3,2018-08-05,2018-11-03,,-13606000.0,46173000.0,,69837000.0,-54768000.0,,-115044000.0,20670000.0,154211000.0,-115044000.0,20670000.0,154211000.0,59837000.0,131166000.0,131166000.0,7976000.0,3927000.0,,171970000.0,-114724000.0,,-118971000.0,-22970000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2YTD,2018-02-04,2018-08-04,2019-08-29 16:27:46+00:00,,121914000.0,,137815000.0,-76202000.0,,-257650000.0,-170691000.0,388003000.0,-257650000.0,-170691000.0,388003000.0,-40338000.0,312719000.0,312719000.0,13671000.0,2802000.0,,-558163000.0,-141691000.0,,-260452000.0,529163000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2TTM,2017-07-30,2018-08-04,,,231039000.0,,264946000.0,25302000.0,,-444934000.0,-358195000.0,947376000.0,-444934000.0,-358195000.0,947376000.0,144247000.0,625537000.0,625537000.0,31591000.0,5597000.0,,-648163000.0,-389195000.0,-583000.0,-449948000.0,679163000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2,2018-05-06,2018-08-04,,,116297000.0,,69026000.0,-113312000.0,,-126280000.0,20761000.0,110740000.0,-126280000.0,20761000.0,110740000.0,5221000.0,148323000.0,148323000.0,6703000.0,1121000.0,,-320970000.0,-67432000.0,,-127401000.0,409163000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q1,2018-02-04,2018-05-05,2019-05-30 16:22:03+00:00,,5617000.0,,68789000.0,37110000.0,,-131370000.0,-191452000.0,277263000.0,-131370000.0,-191452000.0,277263000.0,-45559000.0,164396000.0,164396000.0,6968000.0,1681000.0,,-237193000.0,-74259000.0,,-133051000.0,120000000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q1TTM,2017-04-30,2018-05-05,,,245794000.0,,259026000.0,-1305000.0,,-445312000.0,-525412000.0,880885000.0,-445312000.0,-525412000.0,880885000.0,-89839000.0,591407000.0,591407000.0,31757000.0,4306000.0,,-447193000.0,-438219000.0,-583000.0,-449035000.0,360000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q4,2019-11-03,2020-02-01,,-19189000.0,7142000.0,,76392000.0,178110000.0,,-173718000.0,-186587000.0,543787000.0,-173718000.0,-186587000.0,543787000.0,183482000.0,222719000.0,222719000.0,66566000.0,393000.0,,135000000.0,-57398000.0,,-174111000.0,-245000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 16:43:34+00:00,-62946000.0,133861000.0,,295599000.0,-209966000.0,,-646739000.0,-471480000.0,1101293000.0,-646739000.0,-471480000.0,1101293000.0,-16926000.0,705945000.0,705945000.0,309715000.0,34240000.0,,-110000000.0,-298534000.0,,-680979000.0,
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3YTD,2019-02-03,2019-11-02,2019-12-05 17:01:10+00:00,-43757000.0,126719000.0,,219207000.0,-388076000.0,,-473021000.0,-284893000.0,557506000.0,-473021000.0,-284893000.0,557506000.0,-200408000.0,483226000.0,483226000.0,243149000.0,33847000.0,,-245000000.0,-241136000.0,,-506868000.0,245000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3TTM,2018-11-04,2019-11-02,,-45858000.0,154501000.0,,291027000.0,-268531000.0,,-709541000.0,-349979000.0,971419000.0,-709541000.0,-349979000.0,971419000.0,-88101000.0,697900000.0,697900000.0,251023000.0,34098000.0,,-245000000.0,-304121000.0,,-743639000.0,245000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3,2019-08-04,2019-11-02,,-10418000.0,29695000.0,,74256000.0,-307424000.0,,-128384000.0,49659000.0,110170000.0,-128384000.0,49659000.0,110170000.0,31445000.0,129747000.0,129747000.0,213591000.0,184000.0,,,-89923000.0,,-128568000.0,150000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2TTM,2018-08-05,2019-08-03,,-49046000.0,170979000.0,,286608000.0,-15875000.0,,-696201000.0,-378968000.0,1015460000.0,-696201000.0,-378968000.0,1015460000.0,-59709000.0,699319000.0,699319000.0,45408000.0,37841000.0,,-73030000.0,-328922000.0,,-734042000.0,72030000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2,2019-05-05,2019-08-03,,-20603000.0,94697000.0,,73141000.0,-73308000.0,,-270111000.0,-54980000.0,175658000.0,-270111000.0,-54980000.0,175658000.0,-149433000.0,161258000.0,161258000.0,14567000.0,790000.0,,-50000000.0,-79377000.0,,-270901000.0,95000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2YTD,2019-02-03,2019-08-03,2019-08-29 16:27:46+00:00,-33339000.0,97024000.0,,144951000.0,-80652000.0,,-344637000.0,-334552000.0,447336000.0,-344637000.0,-334552000.0,447336000.0,-231853000.0,353479000.0,353479000.0,29558000.0,33663000.0,,-245000000.0,-151213000.0,,-378300000.0,95000000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q1TTM,2018-05-06,2019-05-04,,-28443000.0,192579000.0,,282493000.0,-55879000.0,,-552370000.0,-303227000.0,950542000.0,-552370000.0,-303227000.0,950542000.0,94945000.0,686384000.0,686384000.0,37544000.0,38172000.0,,-344000000.0,-316977000.0,,-590542000.0,386193000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q1,2019-02-03,2019-05-04,2019-05-30 16:22:03+00:00,-12736000.0,2327000.0,,71810000.0,-7344000.0,,-74526000.0,-279572000.0,271678000.0,-74526000.0,-279572000.0,271678000.0,-82420000.0,192221000.0,192221000.0,14991000.0,32873000.0,,-195000000.0,-71836000.0,,-107399000.0,
