company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,,,-833000000.0,,,45645000000.0,8147000000.0,-22194000000.0,16246000000.0,,,,8147000000.0,-22194000000.0,16246000000.0,1366000000.0,0.0,,,,37446000000.0,,-2267000000.0,-96420000000.0,-7512000000.0,-35102000000.0,-129000000.0,44292000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q3,2015-07-01,2015-09-30,,,,,,-348000000.0,,,11632000000.0,3396000000.0,-7714000000.0,6455000000.0,,,,3396000000.0,-7714000000.0,6455000000.0,1789000000.0,,,,,10093000000.0,,-595000000.0,-25468000000.0,-1825000000.0,-7603000000.0,-38000000.0,9486000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 13:16:14+00:00,,,,,-274000000.0,,,25088000000.0,3741000000.0,-8950000000.0,7623000000.0,,,,3741000000.0,-8950000000.0,7623000000.0,2140000000.0,,,,,18956000000.0,,-1190000000.0,-47787000000.0,-3533000000.0,-20066000000.0,-91000000.0,23414000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,,,-809000000.0,,,42392000000.0,5362000000.0,-18389000000.0,15160000000.0,,,,5362000000.0,-18389000000.0,15160000000.0,1324000000.0,0.0,,,,36716000000.0,,-2155000000.0,-97070000000.0,-7568000000.0,-33682000000.0,-1193000000.0,49533000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q2,2015-04-01,2015-06-30,,,,,,152000000.0,,,10976000000.0,-843000000.0,-3990000000.0,5210000000.0,,,,-843000000.0,-3990000000.0,5210000000.0,529000000.0,,,,,9588000000.0,,-597000000.0,-23819000000.0,-1733000000.0,-11131000000.0,-91000000.0,11974000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 12:09:12+00:00,,,,,-426000000.0,,,14112000000.0,4584000000.0,-4960000000.0,2413000000.0,,,,4584000000.0,-4960000000.0,2413000000.0,1611000000.0,,,,,9368000000.0,,-593000000.0,-23968000000.0,-1800000000.0,-8935000000.0,0.0,11440000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,,,-912000000.0,,,42389000000.0,6019000000.0,-20422000000.0,14700000000.0,,,,6019000000.0,-20422000000.0,14700000000.0,-615000000.0,0.0,,,,36446000000.0,,-2052000000.0,-97326000000.0,-7747000000.0,-32354000000.0,-1964000000.0,48205000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:10:10+00:00,,,8717000000.0,,-265000000.0,4410000000.0,,49825000000.0,7400000000.0,-25302000000.0,19850000000.0,,,,7400000000.0,-25302000000.0,19850000000.0,1683000000.0,4600000000.0,4600000000.0,2125000000.0,,38946000000.0,,-3376000000.0,-87435000000.0,-6992000000.0,-38904000000.0,-145000000.0,30179000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q4,2016-10-01,2016-12-31,,,,,,-229000000.0,,,16669000000.0,7290000000.0,-7244000000.0,2798000000.0,,,,7290000000.0,-7244000000.0,2798000000.0,2615000000.0,0.0,,,,8649000000.0,,-596000000.0,-21640000000.0,-2080000000.0,-8783000000.0,,7827000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 11:35:06+00:00,,,,,-36000000.0,,,33156000000.0,110000000.0,-18058000000.0,17052000000.0,,,,110000000.0,-18058000000.0,17052000000.0,-932000000.0,,,,,30297000000.0,,-2780000000.0,-65795000000.0,-4912000000.0,-30121000000.0,-145000000.0,22352000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,,-229000000.0,,,46942000000.0,7239000000.0,-27556000000.0,19200000000.0,,,,7239000000.0,-27556000000.0,19200000000.0,-1346000000.0,0.0,,,,39878000000.0,,-3375000000.0,-91036000000.0,-6750000000.0,-36183000000.0,-145000000.0,30352000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q3,2016-07-01,2016-09-30,,,,,,-57000000.0,,,6648000000.0,-2878000000.0,-5949000000.0,5161000000.0,,,,-2878000000.0,-5949000000.0,5161000000.0,-3723000000.0,,,,,10544000000.0,,-596000000.0,-21537000000.0,-1706000000.0,-8930000000.0,,6750000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 12:17:15+00:00,,,,,21000000.0,,,26508000000.0,2988000000.0,-12109000000.0,11891000000.0,,,,2988000000.0,-12109000000.0,11891000000.0,2791000000.0,,,,,19753000000.0,,-2184000000.0,-44258000000.0,-3206000000.0,-21191000000.0,-145000000.0,15602000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,,,-520000000.0,,,51926000000.0,13513000000.0,-29321000000.0,20494000000.0,,,,13513000000.0,-29321000000.0,20494000000.0,4166000000.0,0.0,,,,39427000000.0,,-3374000000.0,-94967000000.0,-6869000000.0,-34856000000.0,-183000000.0,33088000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q2,2016-04-01,2016-06-30,,,,,,-171000000.0,,,10885000000.0,-1291000000.0,-5134000000.0,7742000000.0,,,,-1291000000.0,-5134000000.0,7742000000.0,1146000000.0,,,,,10092000000.0,,-596000000.0,-23350000000.0,-1695000000.0,-11580000000.0,,9819000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 12:23:59+00:00,,,,,192000000.0,,,15623000000.0,4279000000.0,-6975000000.0,4149000000.0,,,,4279000000.0,-6975000000.0,4149000000.0,1645000000.0,,,,,9661000000.0,,-1588000000.0,-20908000000.0,-1511000000.0,-9611000000.0,-145000000.0,5783000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,,,-197000000.0,,,52017000000.0,13961000000.0,-28177000000.0,17962000000.0,,,,13961000000.0,-28177000000.0,17962000000.0,3549000000.0,0.0,,,,38923000000.0,,-3375000000.0,-95436000000.0,-6907000000.0,-34407000000.0,-274000000.0,35243000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,FY,2017-01-01,2017-12-31,2020-02-05 12:01:22+00:00,,-669000000.0,9241000000.0,,489000000.0,1636000000.0,,47030000000.0,3394000000.0,-19360000000.0,18096000000.0,,,,3394000000.0,-19360000000.0,18096000000.0,2619000000.0,7757000000.0,7757000000.0,131000000.0,,44612000000.0,,-2584000000.0,-86921000000.0,-7049000000.0,-40921000000.0,-131000000.0,29998000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-24 19:14:10+00:00,,,,,442000000.0,,,32456000000.0,-1165000000.0,-12525000000.0,,,,,-1165000000.0,-12525000000.0,14949000000.0,1701000000.0,,,,,33000000000.0,,-1988000000.0,-63604000000.0,-4936000000.0,-31502000000.0,-131000000.0,23015000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q3,2017-07-01,2017-09-30,,,,,,175000000.0,,,11917000000.0,-127000000.0,-3663000000.0,,,,,-127000000.0,-3663000000.0,4998000000.0,1383000000.0,,,,,11348000000.0,,-596000000.0,-19294000000.0,-1672000000.0,-11448000000.0,,5955000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 19:41:30+00:00,,,,,267000000.0,,,20539000000.0,-1038000000.0,-8862000000.0,,,,,-1038000000.0,-8862000000.0,9951000000.0,318000000.0,,,,,21652000000.0,,-1392000000.0,-44310000000.0,-3264000000.0,-20054000000.0,-131000000.0,17060000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 19:38:26+00:00,,,,,101000000.0,,,13911000000.0,1120000000.0,-3652000000.0,4336000000.0,,,,1120000000.0,-3652000000.0,4336000000.0,1905000000.0,,,,,10692000000.0,,-795000000.0,-22345000000.0,-1706000000.0,-11996000000.0,0.0,9707000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,,-356000000.0,,,48113000000.0,4241000000.0,-21979000000.0,20037000000.0,,,,4241000000.0,-21979000000.0,20037000000.0,1943000000.0,0.0,,,,39977000000.0,,-2583000000.0,-88872000000.0,-7187000000.0,-41289000000.0,,34103000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,FY,2018-01-01,2018-12-31,2020-02-05 12:01:22+00:00,,-972000000.0,9385000000.0,,-370000000.0,1109000000.0,,50130000000.0,-122000000.0,-16261000000.0,15022000000.0,,,,-122000000.0,-16261000000.0,15022000000.0,-1731000000.0,3695000000.0,3695000000.0,1805000000.0,,50703000000.0,,-2905000000.0,-80064000000.0,-7785000000.0,-47183000000.0,-164000000.0,20885000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q4,2018-10-01,2018-12-31,,,-346000000.0,2455000000.0,,-370000000.0,-1819000000.0,,12919000000.0,526000000.0,-3666000000.0,1357000000.0,,,,526000000.0,-3666000000.0,1357000000.0,-2153000000.0,-112000000.0,-112000000.0,1179000000.0,,12486000000.0,,-597000000.0,-17290000000.0,-2116000000.0,-11796000000.0,,3254000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 18:35:03+00:00,,-626000000.0,6930000000.0,,,2928000000.0,,37211000000.0,-648000000.0,-12595000000.0,13665000000.0,,,,-648000000.0,-12595000000.0,13665000000.0,422000000.0,3807000000.0,3807000000.0,626000000.0,,38217000000.0,,-2308000000.0,-62774000000.0,-5669000000.0,-35387000000.0,-164000000.0,17631000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q3,2018-07-01,2018-09-30,,,0.0,0.0,,289000000.0,0.0,,9076000000.0,144000000.0,-3573000000.0,5179000000.0,,,,144000000.0,-3573000000.0,5179000000.0,2039000000.0,3807000000.0,3807000000.0,1372000000.0,,12418000000.0,,-597000000.0,-18776000000.0,-1981000000.0,-8260000000.0,-75000000.0,4766000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-24 19:05:43+00:00,,,,,-289000000.0,,,28135000000.0,-792000000.0,-9022000000.0,,,,,-792000000.0,-9022000000.0,8486000000.0,-1617000000.0,,,,,25799000000.0,,-1711000000.0,-43998000000.0,-3688000000.0,-27127000000.0,-89000000.0,12865000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q2,2018-04-01,2018-06-30,,,,,,-404000000.0,,,11182000000.0,-3206000000.0,-2478000000.0,,,,,-3206000000.0,-2478000000.0,4972000000.0,-1116000000.0,,,,,12993000000.0,,-598000000.0,-20387000000.0,-1909000000.0,-13790000000.0,,6825000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 20:29:16+00:00,,,,,115000000.0,,,16953000000.0,2414000000.0,-6544000000.0,,,,,2414000000.0,-6544000000.0,3514000000.0,-501000000.0,,,,,12806000000.0,,-1113000000.0,-23611000000.0,-1779000000.0,-13337000000.0,-89000000.0,6040000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,FY,2019-01-01,2019-12-31,2020-02-05 12:01:22+00:00,,-1199000000.0,9689000000.0,,45000000.0,4834000000.0,,47604000000.0,-3129000000.0,-13721000000.0,17639000000.0,,,,-3129000000.0,-13721000000.0,17639000000.0,834000000.0,84000000.0,84000000.0,4231000000.0,,50144000000.0,,-2389000000.0,-73162000000.0,-7632000000.0,-48107000000.0,-237000000.0,16929000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q4,2019-10-01,2019-12-31,,,-308000000.0,2379000000.0,,45000000.0,76000000.0,,11899000000.0,-689000000.0,-5350000000.0,2900000000.0,,,,-689000000.0,-5350000000.0,2900000000.0,-3094000000.0,-1672000000.0,-1672000000.0,2425000000.0,,12343000000.0,,-595000000.0,-19653000000.0,-2274000000.0,-11993000000.0,,4234000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 18:35:03+00:00,,-891000000.0,7310000000.0,,,4758000000.0,,35705000000.0,-2440000000.0,-8371000000.0,14739000000.0,,,,-2440000000.0,-8371000000.0,14739000000.0,3928000000.0,1756000000.0,1756000000.0,1806000000.0,,37801000000.0,,-1794000000.0,-53509000000.0,-5358000000.0,-36114000000.0,-237000000.0,12695000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-1237000000.0,9765000000.0,,-370000000.0,2939000000.0,,48624000000.0,-1914000000.0,-12037000000.0,16096000000.0,,,,-1914000000.0,-12037000000.0,16096000000.0,1775000000.0,1644000000.0,1644000000.0,2985000000.0,,50287000000.0,,-2391000000.0,-70799000000.0,-7474000000.0,-47910000000.0,-237000000.0,15949000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-24 19:05:43+00:00,,,,,24000000.0,,,26304000000.0,-808000000.0,-3824000000.0,,,,,-808000000.0,-3824000000.0,10007000000.0,5399000000.0,,,,,24978000000.0,,-1196000000.0,-33872000000.0,-3553000000.0,-25916000000.0,0.0,8623000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q2,2019-04-01,2019-06-30,,,0.0,0.0,,24000000.0,0.0,,10473000000.0,-2681000000.0,-2490000000.0,6463000000.0,,,,-2681000000.0,-2490000000.0,6463000000.0,1316000000.0,-1183000000.0,-1183000000.0,7646000000.0,,12588000000.0,,-599000000.0,-17340000000.0,-1920000000.0,-12555000000.0,,4182000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 19:03:29+00:00,,-287000000.0,2429000000.0,0.0,,144000000.0,,15831000000.0,1873000000.0,-1334000000.0,3544000000.0,,,,1873000000.0,-1334000000.0,3544000000.0,4083000000.0,1183000000.0,1183000000.0,75000000.0,,12390000000.0,,-597000000.0,-16532000000.0,-1633000000.0,-13361000000.0,0.0,4441000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q1TTM,2018-04-01,2019-03-31,,,0.0,0.0,,-485000000.0,0.0,,49008000000.0,-663000000.0,-11051000000.0,15052000000.0,,,,-663000000.0,-11051000000.0,15052000000.0,2853000000.0,4878000000.0,4878000000.0,10174000000.0,,50287000000.0,,-2389000000.0,-72985000000.0,-7639000000.0,-47207000000.0,-75000000.0,19286000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 19:03:29+00:00,,-302000000.0,2444000000.0,1340000000.0,,-1524000000.0,,26691000000.0,12454000000.0,-3114000000.0,-473000000.0,,,,12454000000.0,-3114000000.0,-473000000.0,8867000000.0,-1993000000.0,-1993000000.0,902000000.0,,12625000000.0,,-596000000.0,-20428000000.0,-1780000000.0,-13641000000.0,0.0,5129000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-1214000000.0,9704000000.0,1340000000.0,45000000.0,3166000000.0,,58464000000.0,7452000000.0,-15501000000.0,13622000000.0,,,,7452000000.0,-15501000000.0,13622000000.0,5618000000.0,-3092000000.0,-3092000000.0,5058000000.0,,50379000000.0,,-2388000000.0,-77058000000.0,-7779000000.0,-48387000000.0,-237000000.0,17617000000.0,
