company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Frontier Communications Corp,FTR,,20520,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:12:30+00:00,-0.21,-0.21,,316000000.0,-0.21,,-118000000.0,-186000000.0,-186000000.0,-240000000.0,,160000000.0,1355000000.0,,11000000.0,326000000.0,,54000000.0,138000000.0,357000000.0,160000000.0,1195000000.0,373000000.0,,1137000000.0,58000000.0,-362000000.0,-304000000.0,1355000000.0,1164041000.0,1164041000.0,1164041000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.43,-0.43,0.56,1295000000.0,-0.43,,-253000000.0,-331000000.0,-331000000.0,-505000000.0,,645000000.0,5560000000.0,,17000000.0,1288000000.0,,174000000.0,319000000.0,1373000000.0,645000000.0,4915000000.0,1241000000.0,,4275000000.0,640000000.0,-1224000000.0,-584000000.0,5560000000.0,1164041000.0,1164041000.0,1164041000.0
Frontier Communications Corp,FTR,,20520,2017.0,FY,2017-01-01,2017-12-31,2020-03-31 17:21:02+00:00,-25.99,-25.99,3.42,2184000000.0,-25.99,2748000000.0,-1383000000.0,-1804000000.0,-1804000000.0,-2018000000.0,,1597000000.0,9128000000.0,,-83000000.0,1958000000.0,,214000000.0,107000000.0,2017000000.0,1597000000.0,7531000000.0,1622000000.0,1000000.0,9014000000.0,-1483000000.0,-1704000000.0,-3187000000.0,9128000000.0,77736000.0,77736000.0,77736000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q4,2017-10-01,2017-12-31,,-13.92,-13.92,1.29,514000000.0,-13.92,2078000000.0,-1103000000.0,-1029000000.0,-1029000000.0,-1082000000.0,,388000000.0,2217000000.0,,-10000000.0,490000000.0,,53000000.0,37000000.0,457000000.0,388000000.0,1829000000.0,376000000.0,1000000.0,3576000000.0,-1747000000.0,-385000000.0,-2132000000.0,2217000000.0,77736000.0,77736000.0,77736000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:04:37+00:00,-1.19,-1.19,,539000000.0,-1.19,,-31000000.0,-38000000.0,-38000000.0,-92000000.0,,390000000.0,2251000000.0,,-11000000.0,498000000.0,,54000000.0,15000000.0,487000000.0,390000000.0,1861000000.0,380000000.0,,1539000000.0,322000000.0,-391000000.0,-69000000.0,2251000000.0,77300000.0,77797000.0,77797000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q3YTD,2017-01-01,2017-09-30,,-12.03,-12.03,4.88,1670000000.0,-12.03,670000000.0,-280000000.0,-775000000.0,-775000000.0,-936000000.0,,1209000000.0,6911000000.0,,-73000000.0,1468000000.0,,161000000.0,70000000.0,1560000000.0,1209000000.0,5702000000.0,1246000000.0,,5438000000.0,264000000.0,-1319000000.0,-1055000000.0,6911000000.0,77300000.0,77797000.0,77797000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q3TTM,2016-10-01,2017-09-30,,-13.74,-13.74,7.15,2232000000.0,-13.74,670000000.0,-318000000.0,-855000000.0,-855000000.0,-1069000000.0,,1626000000.0,9320000000.0,,-60000000.0,1956000000.0,,214000000.0,199000000.0,2118000000.0,1626000000.0,7694000000.0,1632000000.0,,7175000000.0,519000000.0,-1692000000.0,-1173000000.0,9320000000.0,77300000.0,77797000.0,77797000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 17:52:17+00:00,-9.2,-9.2,,552000000.0,-9.21,670000000.0,-210000000.0,-662000000.0,-662000000.0,-715000000.0,,408000000.0,2304000000.0,,-19000000.0,477000000.0,,53000000.0,41000000.0,531000000.0,408000000.0,1896000000.0,478000000.0,,2271000000.0,-375000000.0,-497000000.0,-872000000.0,2304000000.0,77700000.0,77795000.0,77951000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q2YTD,2017-01-01,2017-06-30,,-10.85,-10.85,3.59,1131000000.0,-10.85,670000000.0,-249000000.0,-737000000.0,-737000000.0,-844000000.0,,819000000.0,4660000000.0,,-62000000.0,970000000.0,,107000000.0,55000000.0,1073000000.0,819000000.0,3841000000.0,866000000.0,,3899000000.0,-58000000.0,-928000000.0,-986000000.0,4660000000.0,77700000.0,77795000.0,77951000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q2TTM,2016-07-01,2017-06-30,,-14.28,-14.28,8.14,2271000000.0,-14.28,670000000.0,-333000000.0,-897000000.0,-897000000.0,-1111000000.0,,1676000000.0,9593000000.0,,-46000000.0,1985000000.0,,214000000.0,317000000.0,2213000000.0,1676000000.0,7917000000.0,1645000000.0,,7456000000.0,461000000.0,-1691000000.0,-1230000000.0,9593000000.0,77700000.0,77795000.0,77951000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:39:32+00:00,-1.67,-1.67,,579000000.0,-1.67,,-39000000.0,-75000000.0,-75000000.0,-129000000.0,,411000000.0,2356000000.0,,-43000000.0,493000000.0,,54000000.0,14000000.0,542000000.0,411000000.0,1945000000.0,388000000.0,,1628000000.0,317000000.0,-431000000.0,-114000000.0,2356000000.0,77591000.0,77200000.0,77200000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q1TTM,2016-04-01,2017-03-31,,-6.17,-6.17,9.17,2294000000.0,-6.17,,-171000000.0,-262000000.0,-262000000.0,-476000000.0,,1721000000.0,9897000000.0,,-27000000.0,2054000000.0,,214000000.0,403000000.0,2278000000.0,1721000000.0,8176000000.0,1553000000.0,,7029000000.0,1147000000.0,-1580000000.0,-433000000.0,9897000000.0,77591000.0,77200000.0,77200000.0
Frontier Communications Corp,FTR,,20520,2018.0,FY,2018-01-01,2018-12-31,2020-03-31 17:21:02+00:00,-8.37,-8.37,,1954000000.0,-8.37,641000000.0,-62000000.0,-643000000.0,-643000000.0,-750000000.0,,1441000000.0,8611000000.0,,-41000000.0,1898000000.0,,107000000.0,35000000.0,1815000000.0,1441000000.0,7170000000.0,1504000000.0,13000000.0,6343000000.0,827000000.0,-1532000000.0,-705000000.0,8611000000.0,89683000.0,89683000.0,89683000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q4,2018-10-01,2018-12-31,,-2.44,-2.44,,492000000.0,-2.44,241000000.0,-51000000.0,-219000000.0,-219000000.0,-219000000.0,,1441000000.0,2124000000.0,,-57000000.0,-633000000.0,,,15000000.0,441000000.0,1441000000.0,683000000.0,353000000.0,13000000.0,556000000.0,127000000.0,-397000000.0,-270000000.0,2124000000.0,89683000.0,89683000.0,89683000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 16:19:01+00:00,-4.11,-4.11,,471000000.0,-4.11,400000000.0,-4000000.0,-426000000.0,-426000000.0,-426000000.0,,,2126000000.0,,3000000.0,829000000.0,0.0,0.0,14000000.0,445000000.0,,2126000000.0,400000000.0,,2159000000.0,-33000000.0,-397000000.0,-430000000.0,2126000000.0,103665000.0,103600000.0,103600000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q3YTD,2018-01-01,2018-09-30,,-5.13,-5.13,1.03,1462000000.0,-5.13,400000000.0,-11000000.0,-424000000.0,-424000000.0,-531000000.0,,,6487000000.0,,16000000.0,2531000000.0,,107000000.0,20000000.0,1374000000.0,,6487000000.0,1151000000.0,,5787000000.0,700000000.0,-1135000000.0,-435000000.0,6487000000.0,103665000.0,103600000.0,103600000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q3TTM,2017-10-01,2018-09-30,,-15.57,-15.57,2.0,1976000000.0,-15.57,2478000000.0,-1114000000.0,-1453000000.0,-1453000000.0,-1613000000.0,,388000000.0,8704000000.0,,6000000.0,3021000000.0,,160000000.0,57000000.0,1831000000.0,388000000.0,8316000000.0,1527000000.0,1000000.0,9363000000.0,-1047000000.0,-1520000000.0,-2567000000.0,8704000000.0,103665000.0,103600000.0,103600000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 17:20:57+00:00,-0.92,-0.92,,486000000.0,-0.92,0.0,-20000000.0,-18000000.0,-18000000.0,-72000000.0,,,2162000000.0,,5000000.0,847000000.0,0.0,54000000.0,2000000.0,460000000.0,,2162000000.0,410000000.0,,1795000000.0,367000000.0,-405000000.0,-38000000.0,2162000000.0,78026000.0,78300000.0,78300000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q2YTD,2018-01-01,2018-06-30,,-1.34,-1.34,0.68,991000000.0,-1.34,,-7000000.0,2000000.0,2000000.0,-105000000.0,,,4361000000.0,,13000000.0,1702000000.0,,107000000.0,6000000.0,929000000.0,,4361000000.0,751000000.0,,3628000000.0,733000000.0,-738000000.0,-5000000.0,4361000000.0,78026000.0,78300000.0,78300000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q2TTM,2017-07-01,2018-06-30,,-16.33,-16.33,3.24,2044000000.0,-16.33,2078000000.0,-1141000000.0,-1065000000.0,-1065000000.0,-1279000000.0,,778000000.0,8829000000.0,,-8000000.0,2690000000.0,,214000000.0,58000000.0,1873000000.0,778000000.0,8051000000.0,1507000000.0,1000000.0,8743000000.0,-692000000.0,-1514000000.0,-2206000000.0,8829000000.0,78026000.0,78300000.0,78300000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:22:29+00:00,-0.44,-0.44,,505000000.0,-0.44,,13000000.0,20000000.0,20000000.0,-33000000.0,,,2199000000.0,,8000000.0,855000000.0,,53000000.0,4000000.0,469000000.0,,2199000000.0,341000000.0,,1833000000.0,366000000.0,-333000000.0,33000000.0,2199000000.0,77416000.0,75000000.0,75000000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q1TTM,2017-04-01,2018-03-31,,-25.63,-25.63,4.73,2110000000.0,-25.63,2748000000.0,-1331000000.0,-1709000000.0,-1709000000.0,-1922000000.0,,1186000000.0,8971000000.0,,-32000000.0,2320000000.0,,213000000.0,97000000.0,1944000000.0,1186000000.0,7785000000.0,1575000000.0,1000000.0,9219000000.0,-1434000000.0,-1606000000.0,-3040000000.0,8971000000.0,77416000.0,75000000.0,75000000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q4,2019-10-01,2019-12-31,,-1.58,-1.58,,420000000.0,-1.58,,-74000000.0,-162000000.0,-162000000.0,-162000000.0,,1247000000.0,1942000000.0,,-29000000.0,-932000000.0,446000000.0,,82000000.0,458000000.0,1247000000.0,695000000.0,391000000.0,-37000000.0,474000000.0,221000000.0,-457000000.0,-236000000.0,1942000000.0,104065000.0,104065000.0,104065000.0
Frontier Communications Corp,FTR,,20520,2019.0,FY,2019-01-01,2019-12-31,2020-03-31 17:21:02+00:00,-56.8,-56.8,,1780000000.0,-56.8,5725000000.0,-611000000.0,-5911000000.0,-5911000000.0,-5911000000.0,,1247000000.0,8107000000.0,,-57000000.0,1810000000.0,446000000.0,,168000000.0,1804000000.0,1247000000.0,6860000000.0,1555000000.0,-37000000.0,11733000000.0,-4873000000.0,-1649000000.0,-6522000000.0,8107000000.0,104065000.0,104065000.0,104065000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 16:19:01+00:00,-3.31,-3.31,,422000000.0,-3.31,276000000.0,-21000000.0,-345000000.0,-345000000.0,-345000000.0,,,1997000000.0,,-10000000.0,801000000.0,,0.0,27000000.0,445000000.0,,1997000000.0,382000000.0,,1971000000.0,26000000.0,-392000000.0,-366000000.0,1997000000.0,104135000.0,104200000.0,104200000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q3YTD,2019-01-01,2019-09-30,,-55.17,-55.17,,1360000000.0,-55.17,5725000000.0,-537000000.0,-5749000000.0,-5749000000.0,-5749000000.0,,,6165000000.0,,-28000000.0,2742000000.0,,,86000000.0,1346000000.0,,6165000000.0,1164000000.0,,11259000000.0,-5094000000.0,-1192000000.0,-6286000000.0,6165000000.0,104135000.0,104200000.0,104200000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q3TTM,2018-10-01,2019-09-30,,-57.27,-57.27,,1852000000.0,-57.27,5966000000.0,-588000000.0,-5968000000.0,-5968000000.0,-5968000000.0,,1441000000.0,8289000000.0,,-85000000.0,2109000000.0,,,101000000.0,1787000000.0,1441000000.0,6848000000.0,1517000000.0,13000000.0,11815000000.0,-4967000000.0,-1589000000.0,-6556000000.0,8289000000.0,104135000.0,104200000.0,104200000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 17:20:57+00:00,-51.07,-51.07,,454000000.0,-51.07,5449000000.0,-534000000.0,-5317000000.0,-5317000000.0,-5317000000.0,,,2067000000.0,,-9000000.0,1147000000.0,,0.0,31000000.0,445000000.0,,2067000000.0,383000000.0,,7526000000.0,-5459000000.0,-392000000.0,-5851000000.0,2067000000.0,104118000.0,104100000.0,104100000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q2YTD,2019-01-01,2019-06-30,,-51.91,-51.91,,938000000.0,-51.91,5449000000.0,-516000000.0,-5404000000.0,-5404000000.0,-5404000000.0,,,4168000000.0,,-18000000.0,1941000000.0,,,59000000.0,901000000.0,,4168000000.0,782000000.0,,9288000000.0,-5120000000.0,-800000000.0,-5920000000.0,4168000000.0,104118000.0,104100000.0,104100000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q2TTM,2018-07-01,2019-06-30,,-58.11,-58.11,0.52,1901000000.0,-58.11,6090000000.0,-571000000.0,-6049000000.0,-6049000000.0,-6049000000.0,,1441000000.0,8418000000.0,,-72000000.0,2137000000.0,,,88000000.0,1787000000.0,1441000000.0,6977000000.0,1535000000.0,13000000.0,12003000000.0,-5026000000.0,-1594000000.0,-6620000000.0,8418000000.0,104118000.0,104100000.0,104100000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:26:10+00:00,-0.84,-0.84,,484000000.0,-0.84,,18000000.0,-87000000.0,-87000000.0,-87000000.0,,,2101000000.0,,-9000000.0,794000000.0,,,28000000.0,456000000.0,,2101000000.0,399000000.0,,1762000000.0,339000000.0,-408000000.0,-69000000.0,2101000000.0,103885000.0,103885000.0,103885000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q1TTM,2018-04-01,2019-03-31,,-7.74,-7.74,0.52,1933000000.0,-7.74,641000000.0,-57000000.0,-750000000.0,-750000000.0,-804000000.0,,1441000000.0,8513000000.0,,-58000000.0,1837000000.0,,54000000.0,59000000.0,1802000000.0,1441000000.0,7072000000.0,1562000000.0,13000000.0,6272000000.0,800000000.0,-1607000000.0,-807000000.0,8513000000.0,103885000.0,103885000.0,103885000.0
Frontier Communications Corp,FTR,,20520,2020.0,Q1TTM,2019-04-01,2020-03-31,,-57.59,-57.59,,1711000000.0,-57.59,5725000000.0,-652000000.0,-6010000000.0,-6010000000.0,-6010000000.0,,1247000000.0,7939000000.0,,-43000000.0,1746000000.0,470000000.0,,188000000.0,1792000000.0,1247000000.0,6692000000.0,1642000000.0,-37000000.0,11632000000.0,-4940000000.0,-1722000000.0,-6662000000.0,7939000000.0,104363000.0,104363000.0,104363000.0
Frontier Communications Corp,FTR,,20520,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:26:10+00:00,-1.78,-1.78,,415000000.0,-1.78,,-23000000.0,-186000000.0,-186000000.0,-186000000.0,,,1933000000.0,,5000000.0,730000000.0,24000000.0,,48000000.0,444000000.0,,1933000000.0,486000000.0,,1661000000.0,272000000.0,-481000000.0,-209000000.0,1933000000.0,104363000.0,104363000.0,104363000.0
