company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q3TTM,2014-01-01,2014-12-31,,-165000000.0,,391000000.0,-286000000.0,-240000000.0,5351000000.0,-1128000000.0,-41000000.0,991000000.0,-1128000000.0,-41000000.0,991000000.0,-291000000.0,802000000.0,745000000.0,57000000.0,95000000.0,44000000.0,89000000.0,173000000.0,-445000000.0,,28000000.0,-5786000000.0,-292000000.0,7000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q3,2014-10-01,2014-12-31,,-20000000.0,,93000000.0,-125000000.0,-20000000.0,1523000000.0,-652000000.0,-32000000.0,313000000.0,-652000000.0,-32000000.0,313000000.0,-510000000.0,222000000.0,218000000.0,4000000.0,22000000.0,11000000.0,,-14000000.0,-111000000.0,,-12000000.0,-2000000000.0,-75000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q2YTD,2014-04-01,2014-09-30,2015-10-22 16:29:30+00:00,-12000000.0,,210000000.0,-185000000.0,-471000000.0,2703000000.0,-207000000.0,-46000000.0,232000000.0,-207000000.0,-46000000.0,232000000.0,-59000000.0,473000000.0,447000000.0,26000000.0,46000000.0,14000000.0,,147000000.0,-222000000.0,,-34000000.0,-2652000000.0,-50000000.0,0.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q2TTM,2013-10-01,2014-09-30,,-145000000.0,,410000000.0,-159000000.0,-164000000.0,4796000000.0,-711000000.0,-21000000.0,1107000000.0,-711000000.0,-21000000.0,1107000000.0,403000000.0,812000000.0,759000000.0,53000000.0,102000000.0,52000000.0,84000000.0,187000000.0,-447000000.0,,21000000.0,-4755000000.0,-357000000.0,7000000.0,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q2,2014-07-01,2014-09-30,,-1000000.0,,109000000.0,-186000000.0,-304000000.0,1369000000.0,-67000000.0,-14000000.0,66000000.0,-67000000.0,-14000000.0,66000000.0,-62000000.0,256000000.0,235000000.0,21000000.0,26000000.0,2000000.0,,139000000.0,-111000000.0,,-13000000.0,-1327000000.0,,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q1,2014-04-01,2014-06-30,2015-07-24 16:06:55+00:00,-11000000.0,,101000000.0,1000000.0,-167000000.0,1334000000.0,-140000000.0,-32000000.0,166000000.0,-140000000.0,-32000000.0,166000000.0,3000000.0,217000000.0,212000000.0,5000000.0,20000000.0,12000000.0,,8000000.0,-111000000.0,,-21000000.0,-1325000000.0,-50000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q1TTM,2013-07-01,2014-06-30,,-144000000.0,,411000000.0,92000000.0,-152000000.0,4809000000.0,-423000000.0,-51000000.0,1128000000.0,-423000000.0,-51000000.0,1128000000.0,794000000.0,796000000.0,764000000.0,32000000.0,105000000.0,77000000.0,74000000.0,48000000.0,-450000000.0,-9000000.0,9000000.0,-4351000000.0,-508000000.0,7000000.0,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,FY,2015-04-01,2016-03-31,2018-05-09 16:16:13+00:00,-644000000.0,,362000000.0,24000000.0,-166000000.0,4999000000.0,-475000000.0,-645000000.0,1066000000.0,-475000000.0,-645000000.0,1066000000.0,8000000.0,783000000.0,769000000.0,14000000.0,101000000.0,-24000000.0,-1000000.0,38000000.0,-429000000.0,,-48000000.0,-4314000000.0,-707000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q4,2016-01-01,2016-03-31,,4000000.0,,87000000.0,62000000.0,220000000.0,662000000.0,-122000000.0,-11000000.0,503000000.0,-122000000.0,-11000000.0,503000000.0,459000000.0,174000000.0,171000000.0,3000000.0,25000000.0,-29000000.0,-1000000.0,27000000.0,-104000000.0,,-14000000.0,-649000000.0,-2000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q3YTD,2015-04-01,2015-12-31,2017-01-25 16:06:17+00:00,-648000000.0,,275000000.0,-38000000.0,-386000000.0,4337000000.0,-353000000.0,-634000000.0,563000000.0,-353000000.0,-634000000.0,563000000.0,-451000000.0,609000000.0,598000000.0,11000000.0,76000000.0,5000000.0,0.0,11000000.0,-325000000.0,,-34000000.0,-3665000000.0,-705000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q3TTM,2015-01-01,2015-12-31,,-654000000.0,,374000000.0,-260000000.0,-170000000.0,5482000000.0,-471000000.0,-647000000.0,1048000000.0,-471000000.0,-647000000.0,1048000000.0,-330000000.0,760000000.0,743000000.0,17000000.0,101000000.0,6000000.0,,,-436000000.0,,-41000000.0,-4728000000.0,-795000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q3,2015-10-01,2015-12-31,,-1000000.0,,92000000.0,-37000000.0,-3000000.0,1043000000.0,-392000000.0,-12000000.0,332000000.0,-392000000.0,-12000000.0,332000000.0,-105000000.0,223000000.0,219000000.0,4000000.0,24000000.0,1000000.0,,4000000.0,-105000000.0,,-11000000.0,-741000000.0,-590000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q2YTD,2015-04-01,2015-09-30,2016-10-28 16:03:46+00:00,-647000000.0,,183000000.0,-1000000.0,-383000000.0,3294000000.0,39000000.0,-622000000.0,231000000.0,39000000.0,-622000000.0,231000000.0,-346000000.0,386000000.0,379000000.0,7000000.0,52000000.0,4000000.0,,7000000.0,-220000000.0,,-23000000.0,-2924000000.0,-115000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q2TTM,2014-10-01,2015-09-30,,-673000000.0,,375000000.0,-348000000.0,-187000000.0,5962000000.0,-731000000.0,-667000000.0,1029000000.0,-731000000.0,-667000000.0,1029000000.0,-735000000.0,759000000.0,742000000.0,17000000.0,99000000.0,16000000.0,,-18000000.0,-442000000.0,,-42000000.0,-5987000000.0,-280000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q2,2015-07-01,2015-09-30,,-610000000.0,,96000000.0,-70000000.0,-251000000.0,1534000000.0,239000000.0,-572000000.0,43000000.0,239000000.0,-572000000.0,43000000.0,-358000000.0,174000000.0,172000000.0,2000000.0,26000000.0,,,2000000.0,-110000000.0,,-10000000.0,-1120000000.0,-65000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q1,2015-04-01,2015-06-30,2016-07-28 16:10:03+00:00,-37000000.0,,87000000.0,69000000.0,-132000000.0,1760000000.0,-200000000.0,-50000000.0,188000000.0,-200000000.0,-50000000.0,188000000.0,12000000.0,212000000.0,207000000.0,5000000.0,26000000.0,4000000.0,,5000000.0,-110000000.0,,-13000000.0,-1804000000.0,-50000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q1TTM,2014-07-01,2015-06-30,,-64000000.0,,388000000.0,-464000000.0,-240000000.0,5797000000.0,-1037000000.0,-109000000.0,1052000000.0,-1037000000.0,-109000000.0,1052000000.0,-439000000.0,841000000.0,805000000.0,36000000.0,99000000.0,18000000.0,,119000000.0,-443000000.0,,-45000000.0,-6194000000.0,-215000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,FY,2016-04-01,2017-03-31,2018-05-09 16:16:13+00:00,-1288000000.0,,320000000.0,-103000000.0,-130000000.0,3224000000.0,321000000.0,-1337000000.0,1078000000.0,321000000.0,-1337000000.0,1078000000.0,-41000000.0,775000000.0,775000000.0,0.0,113000000.0,-13000000.0,-2000000.0,0.0,-428000000.0,,-47000000.0,-2362000000.0,-100000000.0,0.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q4,2017-01-01,2017-03-31,,-1240000000.0,,82000000.0,-103000000.0,150000000.0,1833000000.0,733000000.0,-1258000000.0,420000000.0,733000000.0,-1258000000.0,420000000.0,-208000000.0,157000000.0,157000000.0,,31000000.0,-1000000.0,-1000000.0,,-107000000.0,,-17000000.0,-992000000.0,,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q3YTD,2016-04-01,2016-12-31,2018-01-31 16:53:39+00:00,-48000000.0,,238000000.0,,-280000000.0,1391000000.0,-412000000.0,-79000000.0,658000000.0,-412000000.0,-79000000.0,658000000.0,167000000.0,618000000.0,618000000.0,,82000000.0,-12000000.0,-1000000.0,,-321000000.0,,-30000000.0,-1370000000.0,-100000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q3TTM,2016-01-01,2016-12-31,,-44000000.0,,325000000.0,62000000.0,-60000000.0,2053000000.0,-534000000.0,-90000000.0,1161000000.0,-534000000.0,-90000000.0,1161000000.0,626000000.0,792000000.0,789000000.0,3000000.0,107000000.0,-41000000.0,-2000000.0,27000000.0,-425000000.0,,-44000000.0,-2019000000.0,-102000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q3,2016-10-01,2016-12-31,,-47000000.0,,75000000.0,,210000000.0,924000000.0,-93000000.0,-62000000.0,517000000.0,-93000000.0,-62000000.0,517000000.0,362000000.0,208000000.0,208000000.0,,24000000.0,,-1000000.0,,-107000000.0,,-14000000.0,-910000000.0,,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q2YTD,2016-04-01,2016-09-30,2017-10-26 16:08:42+00:00,-1000000.0,,163000000.0,,-490000000.0,467000000.0,-319000000.0,-17000000.0,141000000.0,-319000000.0,-17000000.0,141000000.0,-195000000.0,410000000.0,410000000.0,,58000000.0,-12000000.0,0.0,,-214000000.0,,-16000000.0,-460000000.0,-100000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q2TTM,2015-10-01,2016-09-30,,2000000.0,,342000000.0,25000000.0,-273000000.0,2172000000.0,-833000000.0,-40000000.0,976000000.0,-833000000.0,-40000000.0,976000000.0,159000000.0,807000000.0,800000000.0,7000000.0,107000000.0,-40000000.0,-1000000.0,31000000.0,-423000000.0,,-41000000.0,-1850000000.0,-692000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q2,2016-07-01,2016-09-30,,,,77000000.0,,-371000000.0,277000000.0,-142000000.0,-8000000.0,-53000000.0,-142000000.0,-8000000.0,-53000000.0,-203000000.0,212000000.0,212000000.0,,29000000.0,8000000.0,,,-107000000.0,,-8000000.0,-270000000.0,-50000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q1,2016-04-01,2016-06-30,2017-08-03 16:08:42+00:00,-1000000.0,,86000000.0,,-119000000.0,190000000.0,-177000000.0,-9000000.0,194000000.0,-177000000.0,-9000000.0,194000000.0,8000000.0,198000000.0,198000000.0,,29000000.0,-20000000.0,,,-107000000.0,,-8000000.0,-190000000.0,-50000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q1TTM,2015-07-01,2016-06-30,,-608000000.0,,361000000.0,-45000000.0,-153000000.0,3429000000.0,-452000000.0,-604000000.0,1072000000.0,-452000000.0,-604000000.0,1072000000.0,4000000.0,769000000.0,760000000.0,9000000.0,104000000.0,-48000000.0,-1000000.0,33000000.0,-426000000.0,,-43000000.0,-2700000000.0,-707000000.0,48000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q4,2018-01-01,2018-03-31,,,,94000000.0,182000000.0,214000000.0,729000000.0,-135000000.0,-14000000.0,548000000.0,-135000000.0,-14000000.0,548000000.0,581000000.0,207000000.0,207000000.0,,33000000.0,10000000.0,,,-107000000.0,,-14000000.0,-747000000.0,-20000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,FY,2017-04-01,2018-03-31,2018-05-09 16:16:13+00:00,-15000000.0,,378000000.0,182000000.0,215000000.0,2310000000.0,-680000000.0,-65000000.0,1198000000.0,-680000000.0,-65000000.0,1198000000.0,635000000.0,476000000.0,476000000.0,0.0,129000000.0,-20000000.0,-2000000.0,0.0,-428000000.0,,-48000000.0,-2379000000.0,-163000000.0,0.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q3TTM,2017-01-01,2017-12-31,,-1255000000.0,,366000000.0,-103000000.0,151000000.0,3414000000.0,188000000.0,-1309000000.0,1070000000.0,188000000.0,-1309000000.0,1070000000.0,-154000000.0,426000000.0,426000000.0,,127000000.0,-31000000.0,-3000000.0,,-428000000.0,,-51000000.0,-2624000000.0,-143000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q3,2017-10-01,2017-12-31,,,,94000000.0,,292000000.0,408000000.0,-164000000.0,-13000000.0,315000000.0,-164000000.0,-13000000.0,315000000.0,138000000.0,-93000000.0,-93000000.0,,22000000.0,,-1000000.0,,-106000000.0,,-12000000.0,-413000000.0,-53000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q3YTD,2017-04-01,2017-12-31,2018-01-31 16:53:39+00:00,-15000000.0,,284000000.0,,1000000.0,1581000000.0,-545000000.0,-51000000.0,650000000.0,-545000000.0,-51000000.0,650000000.0,54000000.0,269000000.0,269000000.0,,96000000.0,-30000000.0,-2000000.0,,-321000000.0,,-34000000.0,-1632000000.0,-143000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-11-07 16:05:40+00:00,-15000000.0,,190000000.0,,-291000000.0,1173000000.0,-381000000.0,-38000000.0,335000000.0,-381000000.0,-38000000.0,335000000.0,-84000000.0,362000000.0,362000000.0,,74000000.0,-30000000.0,-1000000.0,,-215000000.0,,-22000000.0,-1219000000.0,-90000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q2TTM,2016-10-01,2017-09-30,,-1302000000.0,,347000000.0,-103000000.0,69000000.0,3930000000.0,259000000.0,-1358000000.0,1272000000.0,259000000.0,-1358000000.0,1272000000.0,70000000.0,727000000.0,727000000.0,,129000000.0,-31000000.0,-3000000.0,,-429000000.0,,-53000000.0,-3121000000.0,-90000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q2,2017-07-01,2017-09-30,,-9000000.0,,94000000.0,,-279000000.0,436000000.0,-215000000.0,-20000000.0,37000000.0,-215000000.0,-20000000.0,37000000.0,-198000000.0,184000000.0,184000000.0,,38000000.0,,-1000000.0,,-108000000.0,,-10000000.0,-453000000.0,-90000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q1,2017-04-01,2017-06-30,2018-08-07 16:32:38+00:00,-6000000.0,,96000000.0,,-12000000.0,737000000.0,-166000000.0,-18000000.0,298000000.0,-166000000.0,-18000000.0,298000000.0,114000000.0,178000000.0,178000000.0,,36000000.0,-30000000.0,,,-107000000.0,,-12000000.0,-766000000.0,0.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q1TTM,2016-07-01,2017-06-30,,-1293000000.0,,330000000.0,-103000000.0,-23000000.0,3771000000.0,332000000.0,-1346000000.0,1182000000.0,332000000.0,-1346000000.0,1182000000.0,65000000.0,755000000.0,755000000.0,,120000000.0,-23000000.0,-2000000.0,,-428000000.0,,-51000000.0,-2938000000.0,-50000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q2YTD,2018-04-01,2018-09-30,2018-11-07 16:05:40+00:00,-25000000.0,,163000000.0,,-250000000.0,1076000000.0,-558000000.0,-50000000.0,251000000.0,-558000000.0,-50000000.0,251000000.0,-357000000.0,295000000.0,295000000.0,,43000000.0,-19000000.0,-1000000.0,,-214000000.0,,-24000000.0,-1321000000.0,-80000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q2TTM,2017-10-01,2018-09-30,,-25000000.0,,351000000.0,182000000.0,256000000.0,2213000000.0,-857000000.0,-77000000.0,1114000000.0,-857000000.0,-77000000.0,1114000000.0,362000000.0,409000000.0,409000000.0,,98000000.0,-9000000.0,-2000000.0,,-427000000.0,,-50000000.0,-2481000000.0,-153000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q2,2018-07-01,2018-09-30,,,,77000000.0,,-235000000.0,505000000.0,-359000000.0,-13000000.0,-11000000.0,-359000000.0,-13000000.0,-11000000.0,-383000000.0,129000000.0,129000000.0,,18000000.0,4000000.0,-1000000.0,,-107000000.0,,-12000000.0,-761000000.0,,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q1,2018-04-01,2018-06-30,2018-08-07 16:32:38+00:00,-25000000.0,,86000000.0,,-15000000.0,571000000.0,-199000000.0,-37000000.0,262000000.0,-199000000.0,-37000000.0,262000000.0,26000000.0,166000000.0,166000000.0,,25000000.0,-23000000.0,,,-107000000.0,,-12000000.0,-560000000.0,-80000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q1TTM,2017-07-01,2018-06-30,,-34000000.0,,368000000.0,182000000.0,212000000.0,2144000000.0,-713000000.0,-84000000.0,1162000000.0,-713000000.0,-84000000.0,1162000000.0,547000000.0,464000000.0,464000000.0,,118000000.0,-13000000.0,-2000000.0,,-428000000.0,,-48000000.0,-2173000000.0,-243000000.0,,
