company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q1,,2012-06-30,2012-07-27 16:17:49+00:00,95000000.0,491000000.0,419000000.0,-134000000.0,2541000000.0,3614000000.0,2313000000.0,236000000.0,73000000.0,206000000.0,5855000000.0,1348000000.0,1283000000.0,,363000000.0,882000000.0,127000000.0,493000000.0,,151000000.0,247000000.0,110000000.0,33000000.0,4986000000.0,15000000.0,,11359000000.0,5437000000.0,3419000000.0,3154000000.0,5437000000.0,5437000000.0,5922000000.0,11359000000.0,7577000000.0,2768000000.0,0.0,-3029000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,FY,,2014-03-31,2015-05-08 16:04:38+00:00,129000000.0,800000000.0,510000000.0,-171000000.0,3252000000.0,3669000000.0,2419000000.0,315000000.0,9000000.0,275000000.0,5922000000.0,1063000000.0,1252000000.0,,295000000.0,872000000.0,59000000.0,249000000.0,,192000000.0,118000000.0,151000000.0,66000000.0,5818000000.0,514000000.0,,12016000000.0,5570000000.0,4559000000.0,3922000000.0,5570000000.0,5570000000.0,6446000000.0,12016000000.0,7162000000.0,2524000000.0,0.0,-3746000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3,,2013-12-31,2014-01-22 16:06:06+00:00,79000000.0,714000000.0,411000000.0,-185000000.0,2974000000.0,3649000000.0,2151000000.0,338000000.0,60000000.0,245000000.0,5922000000.0,1129000000.0,1253000000.0,,290000000.0,893000000.0,74000000.0,269000000.0,,156000000.0,172000000.0,135000000.0,72000000.0,5823000000.0,519000000.0,8000000.0,11777000000.0,5690000000.0,4190000000.0,3537000000.0,5690000000.0,5690000000.0,6087000000.0,11777000000.0,7297000000.0,2550000000.0,0.0,-3597000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2,,2013-09-30,2013-10-25 16:02:57+00:00,80000000.0,588000000.0,381000000.0,-175000000.0,2790000000.0,3625000000.0,2038000000.0,358000000.0,70000000.0,232000000.0,5920000000.0,1214000000.0,1768000000.0,,306000000.0,856000000.0,76000000.0,297000000.0,,166000000.0,168000000.0,144000000.0,43000000.0,5704000000.0,11000000.0,9000000.0,11595000000.0,5675000000.0,3911000000.0,2855000000.0,5675000000.0,5675000000.0,5920000000.0,11595000000.0,7378000000.0,3065000000.0,0.0,-3479000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q1,,2013-06-30,2013-07-25 16:07:38+00:00,84000000.0,537000000.0,397000000.0,-198000000.0,2461000000.0,3605000000.0,2230000000.0,383000000.0,59000000.0,263000000.0,5916000000.0,1293000000.0,1271000000.0,,298000000.0,899000000.0,75000000.0,352000000.0,,243000000.0,160000000.0,135000000.0,32000000.0,5578000000.0,14000000.0,0.0,11366000000.0,5630000000.0,3624000000.0,3079000000.0,5630000000.0,5630000000.0,5736000000.0,11366000000.0,7444000000.0,2657000000.0,0.0,-3355000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,FY,,2015-03-31,2016-05-12 16:05:25+00:00,105000000.0,652000000.0,428000000.0,-418000000.0,2804000000.0,3690000000.0,2114000000.0,318000000.0,7000000.0,219000000.0,5806000000.0,731000000.0,1247000000.0,,252000000.0,1013000000.0,92000000.0,45000000.0,,212000000.0,106000000.0,105000000.0,55000000.0,6221000000.0,10000000.0,,10973000000.0,5625000000.0,3986000000.0,2938000000.0,5625000000.0,5625000000.0,5348000000.0,10973000000.0,6735000000.0,2410000000.0,0.0,-3868000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q3,,2014-12-31,2015-01-21 16:04:33+00:00,87000000.0,669000000.0,431000000.0,-333000000.0,2683000000.0,3669000000.0,1992000000.0,327000000.0,74000000.0,202000000.0,5809000000.0,815000000.0,1252000000.0,,264000000.0,761000000.0,73000000.0,199000000.0,,161000000.0,114000000.0,103000000.0,70000000.0,6180000000.0,8000000.0,,10915000000.0,5736000000.0,3840000000.0,2864000000.0,5736000000.0,5736000000.0,5179000000.0,10915000000.0,6811000000.0,2315000000.0,0.0,-3780000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q2,,2014-09-30,2014-10-23 16:04:57+00:00,111000000.0,511000000.0,429000000.0,-255000000.0,3193000000.0,3647000000.0,1957000000.0,328000000.0,61000000.0,190000000.0,5811000000.0,869000000.0,1253000000.0,,278000000.0,779000000.0,67000000.0,200000000.0,,199000000.0,116000000.0,107000000.0,32000000.0,6069000000.0,510000000.0,,11372000000.0,5743000000.0,4231000000.0,3290000000.0,5743000000.0,5743000000.0,5629000000.0,11372000000.0,6863000000.0,2339000000.0,0.0,-3718000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q1,,2014-06-30,2014-07-24 16:28:58+00:00,115000000.0,553000000.0,473000000.0,-161000000.0,3255000000.0,3625000000.0,2205000000.0,336000000.0,33000000.0,179000000.0,5922000000.0,978000000.0,1254000000.0,,291000000.0,805000000.0,58000000.0,252000000.0,,154000000.0,119000000.0,125000000.0,42000000.0,5924000000.0,515000000.0,,11666000000.0,5668000000.0,4298000000.0,3562000000.0,5668000000.0,5668000000.0,5998000000.0,11666000000.0,7077000000.0,2436000000.0,0.0,-3720000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,FY,,2016-03-31,2017-05-12 16:07:51+00:00,77000000.0,625000000.0,352000000.0,-416000000.0,2812000000.0,3723000000.0,2197000000.0,,2000000.0,205000000.0,6086000000.0,795000000.0,1947000000.0,,242000000.0,885000000.0,407000000.0,3000000.0,,124000000.0,113000000.0,97000000.0,55000000.0,6575000000.0,6000000.0,,11204000000.0,5378000000.0,3561000000.0,2894000000.0,5378000000.0,5378000000.0,5826000000.0,11204000000.0,7401000000.0,2932000000.0,0.0,-4504000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q3,,2015-12-31,2016-01-27 16:04:59+00:00,84000000.0,618000000.0,371000000.0,-469000000.0,2353000000.0,3697000000.0,1983000000.0,341000000.0,9000000.0,179000000.0,6123000000.0,866000000.0,1956000000.0,,249000000.0,821000000.0,55000000.0,53000000.0,,142000000.0,110000000.0,101000000.0,65000000.0,6506000000.0,8000000.0,,10857000000.0,5227000000.0,3454000000.0,2699000000.0,5227000000.0,5227000000.0,5630000000.0,10857000000.0,7154000000.0,2931000000.0,0.0,-4507000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q2,,2015-09-30,2015-10-22 16:29:30+00:00,92000000.0,439000000.0,402000000.0,-439000000.0,2458000000.0,3673000000.0,1870000000.0,342000000.0,7000000.0,156000000.0,6120000000.0,953000000.0,1649000000.0,,246000000.0,807000000.0,39000000.0,70000000.0,,183000000.0,113000000.0,103000000.0,27000000.0,6387000000.0,8000000.0,,10893000000.0,5702000000.0,3422000000.0,2562000000.0,5702000000.0,5702000000.0,5191000000.0,10893000000.0,7225000000.0,2629000000.0,0.0,-3919000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2016.0,Q1,,2015-06-30,2015-07-24 16:06:55+00:00,85000000.0,432000000.0,373000000.0,-386000000.0,2816000000.0,3651000000.0,2040000000.0,335000000.0,13000000.0,138000000.0,5817000000.0,700000000.0,1250000000.0,,252000000.0,879000000.0,88000000.0,54000000.0,,162000000.0,105000000.0,105000000.0,29000000.0,6323000000.0,8000000.0,,10707000000.0,5733000000.0,3745000000.0,2686000000.0,5733000000.0,5733000000.0,4974000000.0,10707000000.0,6710000000.0,2288000000.0,0.0,-3855000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,FY,,2017-03-31,2018-05-09 16:16:13+00:00,91000000.0,764000000.0,326000000.0,-483000000.0,2771000000.0,3761000000.0,2222000000.0,,30000000.0,256000000.0,6857000000.0,1307000000.0,2773000000.0,,237000000.0,925000000.0,327000000.0,119000000.0,,198000000.0,149000000.0,98000000.0,63000000.0,6923000000.0,18000000.0,,12610000000.0,5689000000.0,3733000000.0,3006000000.0,5689000000.0,5689000000.0,6921000000.0,12610000000.0,8640000000.0,3915000000.0,0.0,-4512000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q3,,2016-12-31,2017-01-25 16:06:17+00:00,72000000.0,555000000.0,353000000.0,-518000000.0,2828000000.0,3737000000.0,1917000000.0,,12000000.0,191000000.0,6118000000.0,627000000.0,1946000000.0,,219000000.0,783000000.0,426000000.0,8000000.0,,136000000.0,113000000.0,90000000.0,70000000.0,6872000000.0,4000000.0,,11022000000.0,5576000000.0,3519000000.0,2619000000.0,5576000000.0,5576000000.0,5446000000.0,11022000000.0,7284000000.0,2827000000.0,0.0,-4515000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q2,,2016-09-30,2016-10-28 16:03:46+00:00,76000000.0,445000000.0,352000000.0,-435000000.0,2585000000.0,3711000000.0,1790000000.0,,0.0,159000000.0,6083000000.0,662000000.0,1946000000.0,,222000000.0,715000000.0,422000000.0,3000000.0,,148000000.0,120000000.0,86000000.0,27000000.0,6771000000.0,4000000.0,,10687000000.0,5529000000.0,3178000000.0,2408000000.0,5529000000.0,5529000000.0,5158000000.0,10687000000.0,7287000000.0,2750000000.0,0.0,-4518000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2017.0,Q1,,2016-06-30,2016-07-28 16:10:03+00:00,78000000.0,430000000.0,337000000.0,-445000000.0,2776000000.0,3687000000.0,2027000000.0,,22000000.0,141000000.0,6084000000.0,725000000.0,1946000000.0,,229000000.0,799000000.0,405000000.0,2000000.0,,144000000.0,114000000.0,95000000.0,29000000.0,6666000000.0,4000000.0,,10907000000.0,5427000000.0,3350000000.0,2638000000.0,5427000000.0,5427000000.0,5480000000.0,10907000000.0,7328000000.0,2842000000.0,0.0,-4481000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,FY,,2018-03-31,2018-08-07 16:32:38+00:00,85000000.0,793000000.0,340000000.0,-290000000.0,3405000000.0,3803000000.0,2289000000.0,,41000000.0,242000000.0,6804000000.0,1111000000.0,2514000000.0,,237000000.0,1131000000.0,346000000.0,111000000.0,,210000000.0,154000000.0,88000000.0,55000000.0,6971000000.0,269000000.0,,13060000000.0,5895000000.0,4408000000.0,3321000000.0,5895000000.0,5895000000.0,7165000000.0,13060000000.0,8415000000.0,3844000000.0,0.0,-4589000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q3,,2017-12-31,2018-01-31 16:53:39+00:00,69000000.0,719000000.0,350000000.0,-342000000.0,2971000000.0,3774000000.0,2095000000.0,,9000000.0,219000000.0,6799000000.0,1176000000.0,2518000000.0,,230000000.0,990000000.0,346000000.0,118000000.0,,136000000.0,156000000.0,94000000.0,79000000.0,6871000000.0,269000000.0,,12533000000.0,5723000000.0,3826000000.0,3090000000.0,5723000000.0,5723000000.0,6810000000.0,12533000000.0,8477000000.0,3720000000.0,0.0,-4580000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q2,,2017-09-30,2017-10-26 16:08:42+00:00,80000000.0,457000000.0,324000000.0,-351000000.0,2822000000.0,3746000000.0,1909000000.0,,0.0,182000000.0,6883000000.0,1247000000.0,2517000000.0,,230000000.0,838000000.0,336000000.0,132000000.0,,178000000.0,160000000.0,92000000.0,36000000.0,7070000000.0,268000000.0,,12313000000.0,5935000000.0,3457000000.0,2799000000.0,5935000000.0,5935000000.0,6378000000.0,12313000000.0,8626000000.0,3579000000.0,0.0,-4530000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2018.0,Q1,,2017-06-30,2017-08-03 16:08:42+00:00,62000000.0,461000000.0,337000000.0,-399000000.0,2971000000.0,3719000000.0,2111000000.0,,0.0,158000000.0,6864000000.0,1299000000.0,2770000000.0,,234000000.0,905000000.0,313000000.0,129000000.0,,180000000.0,154000000.0,86000000.0,31000000.0,6994000000.0,18000000.0,,12476000000.0,5869000000.0,3612000000.0,2717000000.0,5869000000.0,5869000000.0,6607000000.0,12476000000.0,8630000000.0,3890000000.0,0.0,-4445000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q2,,2018-09-30,2018-11-07 16:05:40+00:00,81000000.0,507000000.0,309000000.0,-463000000.0,2931000000.0,3794000000.0,1002000000.0,,72000000.0,201000000.0,6790000000.0,981000000.0,2506000000.0,,213000000.0,716000000.0,124000000.0,171000000.0,,924000000.0,633000000.0,98000000.0,25000000.0,9156000000.0,20000000.0,,13103000000.0,7902000000.0,4362000000.0,1710000000.0,7902000000.0,7902000000.0,5201000000.0,13103000000.0,8528000000.0,3491000000.0,0.0,-4585000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2019.0,Q1,,2018-06-30,2018-08-07 16:32:38+00:00,87000000.0,525000000.0,324000000.0,-440000000.0,3328000000.0,3758000000.0,1108000000.0,,133000000.0,201000000.0,6792000000.0,1044000000.0,2510000000.0,,222000000.0,790000000.0,121000000.0,179000000.0,,909000000.0,653000000.0,100000000.0,31000000.0,9134000000.0,270000000.0,,13594000000.0,7861000000.0,4762000000.0,2154000000.0,7861000000.0,7861000000.0,5733000000.0,13594000000.0,8610000000.0,3579000000.0,0.0,-4591000000.0
