company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q1TTM,2009-03-30,2010-03-28,,32780000.0,1.18,1.67,0.16,199267000.0,1.66,132904000.0,206841000.0,423926000.0,419576000.0,4350000.0,395014000.0,28912000.0,3123281000.0,5177205000.0,19819000.0,,253505000.0,1172723000.0,3123281000.0,2307429000.0,170306000.0,7149000.0,1537674000.0,769755000.0,-143338000.0,626417000.0,5430710000.0,,239100000.0,239100000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q1,2009-12-28,2010-03-28,2011-05-04 16:20:40+00:00,7962000.0,,0.49,0.04,47351000.0,0.49,0.0,54813000.0,119314000.0,118754000.0,560000.0,117179000.0,2135000.0,732109000.0,1236461000.0,-523000.0,,63124000.0,295133000.0,732109000.0,567476000.0,43473000.0,533000.0,350446000.0,217030000.0,-43463000.0,173567000.0,1299585000.0,,239100000.0,239100000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q4,2011-09-26,2011-12-25,,7753000.0,0.49,0.49,0.08,40768000.0,0.49,13193000.0,26100000.0,124678000.0,124678000.0,,116940000.0,7738000.0,782040000.0,1320229000.0,-14854000.0,,67526000.0,331741000.0,782040000.0,605715000.0,40831000.0,-5797000.0,393455000.0,212260000.0,-61482000.0,150778000.0,1387755000.0,239228000.0,239228000.0,239228000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,FY,2010-12-27,2011-12-25,2014-02-26 19:03:09+00:00,31634000.0,1.92,1.92,0.24,165739000.0,1.89,27243000.0,152800000.0,500127000.0,500127000.0,,458748000.0,41379000.0,2961097000.0,4983796000.0,-12921000.0,,256193000.0,1223485000.0,2961097000.0,2278892000.0,173140000.0,8197000.0,1448101000.0,830791000.0,-177864000.0,652927000.0,5239989000.0,239228000.0,239228000.0,239228000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q3YTD,2010-12-27,2011-09-25,,23881000.0,1.43,1.43,0.16,124971000.0,1.4,14050000.0,126700000.0,375449000.0,375449000.0,,341808000.0,33641000.0,2179057000.0,3663567000.0,1933000.0,,188667000.0,891744000.0,2179057000.0,1673177000.0,132309000.0,13994000.0,1054646000.0,618531000.0,-116382000.0,502149000.0,3852234000.0,239688000.0,239688000.0,239688000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q3TTM,2010-09-27,2011-09-25,,31537000.0,2.65,2.16,0.2,169381000.0,2.11,48014000.0,211500000.0,559366000.0,559366000.0,,515943000.0,43423000.0,2934508000.0,5057480000.0,3127000.0,,256369000.0,1202110000.0,2934508000.0,2379341000.0,178617000.0,18057000.0,1451042000.0,928299000.0,-157433000.0,770866000.0,5313849000.0,239688000.0,239688000.0,239688000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q3,2011-06-27,2011-09-25,2012-10-31 16:02:19+00:00,7721000.0,0.42,0.42,0.08,41263000.0,0.41,,44800000.0,111780000.0,111780000.0,,99788000.0,11992000.0,721888000.0,1202045000.0,-3205000.0,,63989000.0,297001000.0,721888000.0,544146000.0,40939000.0,2563000.0,345985000.0,198161000.0,-41581000.0,156580000.0,1266034000.0,239688000.0,239688000.0,239688000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2YTD,2010-12-27,2011-06-26,,16160000.0,1.01,1.01,0.08,83708000.0,0.99,14050000.0,81900000.0,263669000.0,263669000.0,,242020000.0,21649000.0,1457169000.0,2461522000.0,5138000.0,,124678000.0,594743000.0,1457169000.0,1129031000.0,91370000.0,11431000.0,708661000.0,420370000.0,-74801000.0,345569000.0,2586200000.0,240311000.0,240311000.0,240311000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2TTM,2010-06-28,2011-06-26,,31480000.0,2.66,2.17,0.16,172597000.0,2.12,71059000.0,221700000.0,561274000.0,561274000.0,,517564000.0,43710000.0,2960036000.0,5109748000.0,8706000.0,,250402000.0,1194552000.0,2960036000.0,2400114000.0,178693000.0,22535000.0,1469688000.0,930426000.0,-147452000.0,782974000.0,5360150000.0,240311000.0,240311000.0,240311000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2,2011-03-28,2011-06-26,2012-08-01 16:50:11+00:00,7871000.0,0.63,0.63,0.04,42070000.0,0.62,6394000.0,43300000.0,165527000.0,165527000.0,,151527000.0,14000000.0,739654000.0,1270097000.0,3841000.0,,64842000.0,297196000.0,739654000.0,595285000.0,44741000.0,7973000.0,353531000.0,241754000.0,-32927000.0,208827000.0,1334939000.0,240311000.0,240311000.0,240311000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q1TTM,2010-03-29,2011-03-27,,31689000.0,2.85,2.36,0.16,176801000.0,2.31,64665000.0,227800000.0,601648000.0,581335000.0,20313000.0,561515000.0,40133000.0,2965871000.0,5140029000.0,1931000.0,,250325000.0,1190047000.0,2965871000.0,2424483000.0,176142000.0,22065000.0,1463202000.0,961281000.0,-152146000.0,809135000.0,5390354000.0,239712000.0,239712000.0,239712000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q1,2010-12-27,2011-03-27,2012-05-02 16:36:03+00:00,8289000.0,0.38,0.38,0.04,41638000.0,0.37,7656000.0,38600000.0,98142000.0,98142000.0,,90493000.0,7649000.0,717515000.0,1191425000.0,1297000.0,,59836000.0,297547000.0,717515000.0,533746000.0,46629000.0,3458000.0,355130000.0,178616000.0,-41874000.0,136742000.0,1251261000.0,239712000.0,239712000.0,239712000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q4,2012-09-24,2012-12-30,,9291000.0,0.45,0.45,0.2,40426000.0,0.44,108013000.0,78900000.0,115006000.0,115006000.0,,103085000.0,11921000.0,779777000.0,1700599000.0,6046000.0,,-182290000.0,360422000.0,779777000.0,738532000.0,38927000.0,6407000.0,518152000.0,220380000.0,-26474000.0,193906000.0,1518309000.0,232327000.0,232327000.0,232327000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,FY,2011-12-26,2012-12-30,2015-02-25 16:51:09+00:00,33293000.0,1.83,1.83,0.8,160746000.0,1.79,122129000.0,195400000.0,475007000.0,475007000.0,,424280000.0,50727000.0,2943847000.0,5353197000.0,8734000.0,,,1303427000.0,2943847000.0,2409350000.0,150469000.0,22387000.0,1619595000.0,789755000.0,-119348000.0,670407000.0,5353197000.0,232327000.0,232327000.0,232327000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3YTD,2011-12-26,2012-09-23,,24002000.0,1.38,1.38,0.6,120320000.0,1.35,14116000.0,116500000.0,360001000.0,360001000.0,,321195000.0,38806000.0,2164070000.0,3652598000.0,2688000.0,,182290000.0,943005000.0,2164070000.0,1670818000.0,111542000.0,15980000.0,1101443000.0,569375000.0,-92874000.0,476501000.0,3834888000.0,230556000.0,230556000.0,230556000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3TTM,2011-09-26,2012-09-23,,31755000.0,1.87,1.87,0.68,161088000.0,1.84,27309000.0,142600000.0,484679000.0,484679000.0,,438135000.0,46544000.0,2946110000.0,4972827000.0,-12166000.0,,249816000.0,1274746000.0,2946110000.0,2276533000.0,152373000.0,10183000.0,1494898000.0,781635000.0,-154356000.0,627279000.0,5222643000.0,230556000.0,230556000.0,230556000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3,2012-06-25,2012-09-23,2013-11-06 16:27:34+00:00,8045000.0,0.58,0.58,0.2,40460000.0,0.56,4231000.0,38700000.0,148608000.0,148608000.0,,133083000.0,15525000.0,720941000.0,1248392000.0,2933000.0,,60869000.0,318385000.0,720941000.0,588320000.0,35829000.0,3005000.0,371121000.0,217199000.0,-29891000.0,187308000.0,1309261000.0,230556000.0,230556000.0,230556000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2YTD,2011-12-26,2012-06-24,,15957000.0,0.8,0.8,0.4,79860000.0,0.79,9885000.0,77800000.0,211393000.0,211393000.0,,188112000.0,23281000.0,1443129000.0,2404206000.0,-245000.0,,121421000.0,624620000.0,1443129000.0,1082498000.0,75713000.0,12975000.0,730322000.0,352176000.0,-62983000.0,289193000.0,2525627000.0,233334000.0,233334000.0,233334000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2TTM,2011-06-27,2012-06-24,,31431000.0,1.71,1.71,0.56,161891000.0,1.69,23078000.0,148700000.0,447851000.0,447851000.0,,404840000.0,43011000.0,2947057000.0,4926480000.0,-18304000.0,,252936000.0,1253362000.0,2947057000.0,2232359000.0,157483000.0,9741000.0,1469762000.0,762597000.0,-166046000.0,596551000.0,5179416000.0,233334000.0,233334000.0,233334000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2,2012-03-26,2012-06-24,2013-08-07 16:26:13+00:00,8078000.0,0.51,0.51,0.2,40157000.0,0.51,5097000.0,51200000.0,135559000.0,135559000.0,,119889000.0,15670000.0,720889000.0,1244907000.0,-2280000.0,,62133000.0,316301000.0,720889000.0,586151000.0,36142000.0,8663000.0,369633000.0,216518000.0,-29759000.0,186759000.0,1307040000.0,233334000.0,233334000.0,233334000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q1TTM,2011-03-28,2012-03-25,,31224000.0,1.83,1.83,0.4,163804000.0,1.8,24375000.0,140800000.0,477819000.0,477819000.0,,436478000.0,41341000.0,2965822000.0,4951670000.0,-12183000.0,,255645000.0,1234257000.0,2965822000.0,2241493000.0,166082000.0,9051000.0,1453660000.0,787833000.0,-169214000.0,618619000.0,5207315000.0,236280000.0,236280000.0,236280000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q1,2011-12-26,2012-03-25,2013-05-08 16:08:20+00:00,7879000.0,0.29,0.29,0.2,39703000.0,0.28,4788000.0,26600000.0,75834000.0,75834000.0,,68223000.0,7611000.0,722240000.0,1159299000.0,2035000.0,,59288000.0,308319000.0,722240000.0,496347000.0,39571000.0,4312000.0,360689000.0,135658000.0,-33224000.0,102434000.0,1218587000.0,236280000.0,236280000.0,236280000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,FY,2012-12-31,2013-12-29,2016-02-29 13:38:22+00:00,20706000.0,1.7,1.7,0.8,54127000.0,1.66,22729000.0,13122000.0,445913000.0,98696000.0,347217000.0,388680000.0,57233000.0,662769000.0,1603123000.0,-45279000.0,,,531932000.0,662769000.0,940354000.0,174818000.0,21055000.0,629494000.0,310860000.0,-199042000.0,111818000.0,1603123000.0,228600000.0,228541000.0,234189000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q4,2013-09-30,2013-12-29,,-5861000.0,0.39,0.39,0.2,-61461000.0,0.4,7566000.0,-58578000.0,105208000.0,-242009000.0,347217000.0,90747000.0,14461000.0,-1497193000.0,-2006448000.0,-16325000.0,,-183753000.0,-418475000.0,-1497193000.0,-693008000.0,61611000.0,-7874000.0,-478231000.0,-214777000.0,-85810000.0,-300587000.0,-2190201000.0,228600000.0,228541000.0,234189000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3YTD,2012-12-31,2013-09-29,,26567000.0,1.31,1.31,0.6,115588000.0,1.26,15163000.0,71700000.0,340705000.0,340705000.0,,297933000.0,42772000.0,2159962000.0,3609571000.0,-28954000.0,,183753000.0,950407000.0,2159962000.0,1633362000.0,113207000.0,28929000.0,1107725000.0,525637000.0,-113232000.0,412405000.0,3793324000.0,228587000.0,228587000.0,228587000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3TTM,2012-09-24,2013-09-29,,35858000.0,1.76,1.76,0.8,156014000.0,1.7,123176000.0,150600000.0,455711000.0,455711000.0,,401018000.0,54693000.0,2939739000.0,5310170000.0,-22908000.0,,1463000.0,1310829000.0,2939739000.0,2371894000.0,152134000.0,35336000.0,1625877000.0,746017000.0,-139706000.0,606311000.0,5311633000.0,228587000.0,228587000.0,228587000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3,2013-07-01,2013-09-29,2014-11-05 16:28:16+00:00,8071000.0,0.35,0.35,0.2,38195000.0,0.34,5880000.0,26700000.0,97501000.0,97501000.0,,79748000.0,17753000.0,713369000.0,1189999000.0,-17580000.0,,62891000.0,315677000.0,713369000.0,539521000.0,41628000.0,11711000.0,367823000.0,171698000.0,-47497000.0,124201000.0,1252890000.0,228587000.0,228587000.0,228587000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2YTD,2012-12-31,2013-06-30,,18496000.0,0.96,0.96,0.4,77393000.0,0.92,9283000.0,45000000.0,243204000.0,243204000.0,,218185000.0,25019000.0,1446593000.0,2419572000.0,-11374000.0,,120862000.0,634730000.0,1446593000.0,1093841000.0,71579000.0,17218000.0,739902000.0,353939000.0,-65735000.0,288204000.0,2540434000.0,228837000.0,228837000.0,228837000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2TTM,2012-06-25,2013-06-30,,35832000.0,1.99,1.99,0.8,158279000.0,1.92,121527000.0,162600000.0,506818000.0,506818000.0,,454353000.0,52465000.0,2947311000.0,5368563000.0,-2395000.0,,-559000.0,1313537000.0,2947311000.0,2420693000.0,146335000.0,26630000.0,1629175000.0,791518000.0,-122100000.0,669418000.0,5368004000.0,228837000.0,228837000.0,228837000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 17:21:39+00:00,9368000.0,0.5,0.5,0.2,38467000.0,0.48,4498000.0,39600000.0,126741000.0,126741000.0,,113620000.0,13121000.0,726869000.0,1240599000.0,-9791000.0,,62100000.0,320615000.0,726869000.0,575830000.0,36174000.0,9424000.0,372948000.0,202882000.0,-36541000.0,166341000.0,1302699000.0,228837000.0,228837000.0,228837000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q1TTM,2012-03-26,2013-03-31,,34542000.0,2.0,2.0,0.8,159969000.0,1.95,122126000.0,174200000.0,515636000.0,515636000.0,,460622000.0,55014000.0,2941331000.0,5372871000.0,5116000.0,,-526000.0,1309223000.0,2941331000.0,2431014000.0,146303000.0,25869000.0,1625860000.0,805154000.0,-115318000.0,689836000.0,5372345000.0,229396000.0,229396000.0,229396000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q1,2012-12-31,2013-03-31,2014-05-07 16:14:14+00:00,9128000.0,0.46,0.46,0.2,38926000.0,0.44,4785000.0,5400000.0,116463000.0,116463000.0,,104565000.0,11898000.0,719724000.0,1178973000.0,-1583000.0,,58762000.0,314115000.0,719724000.0,518011000.0,35405000.0,7794000.0,366954000.0,151057000.0,-29194000.0,121863000.0,1237735000.0,229396000.0,229396000.0,229396000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,FY,2013-12-30,2014-12-28,2017-02-27 19:53:52+00:00,65971000.0,4.69,4.69,0.8,85866000.0,4.58,44961000.0,234471000.0,1130460000.0,756225000.0,374235000.0,1062171000.0,68289000.0,954990000.0,2626141000.0,404403000.0,,,766854000.0,954990000.0,1671151000.0,272668000.0,151462000.0,963652000.0,707499000.0,283197000.0,990696000.0,2626141000.0,226500000.0,226292000.0,231907000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q4,2014-09-29,2014-12-28,,22324000.0,2.99,2.99,0.2,-25042000.0,2.92,136000.0,46189000.0,694967000.0,388600000.0,306367000.0,676029000.0,18938000.0,-865002000.0,-858998000.0,444440000.0,,-59916000.0,-128329000.0,-865002000.0,-53912000.0,73081000.0,-13569000.0,-130911000.0,76999000.0,357790000.0,434789000.0,-918914000.0,226500000.0,226292000.0,231907000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3YTD,2013-12-30,2014-09-28,,43647000.0,1.7,1.7,0.6,110908000.0,1.66,44825000.0,188282000.0,435493000.0,367625000.0,67868000.0,386142000.0,49351000.0,1819992000.0,3485139000.0,-40037000.0,,59916000.0,895183000.0,1819992000.0,1725063000.0,199587000.0,165031000.0,1094563000.0,630500000.0,-74593000.0,555907000.0,3545055000.0,227900000.0,225761000.0,232097000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3TTM,2013-09-30,2014-09-28,,37786000.0,2.09,2.09,0.8,49447000.0,2.06,52391000.0,129704000.0,540701000.0,125616000.0,415085000.0,476889000.0,63812000.0,322799000.0,1478691000.0,-56362000.0,,-123837000.0,476708000.0,322799000.0,1032055000.0,261198000.0,157157000.0,616332000.0,415723000.0,-160403000.0,255320000.0,1354854000.0,227900000.0,225761000.0,232097000.0
