company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q3TTM,2014-09-29,2015-09-27,,-1841807000.0,79856000.0,153630000.0,257916000.0,216531000.0,112332000.0,-226000.0,-254498000.0,960331000.0,-172827000.0,-1868208000.0,784545000.0,-172827000.0,-1868208000.0,784545000.0,-1256716000.0,1059685000.0,1059685000.0,-317029000.0,-11915000.0,,-244797000.0,-32001000.0,-133692000.0,-654682000.0,-221764000.0,26960000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q3,2015-06-29,2015-09-27,,-16362000.0,,22108000.0,48659000.0,50224000.0,,-66000.0,21251000.0,275000000.0,-249109000.0,-36363000.0,184249000.0,-249109000.0,-36363000.0,184249000.0,-101289000.0,105742000.0,105742000.0,7032000.0,,,-108738000.0,-125000.0,-19876000.0,-289892000.0,-125479000.0,,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q2YTD,2014-12-29,2015-06-28,2016-08-05 16:04:54+00:00,-37292000.0,,37286000.0,134580000.0,163842000.0,110524000.0,66000.0,-12305000.0,45000000.0,-225264000.0,445000.0,325357000.0,-225264000.0,445000.0,325357000.0,100604000.0,258976000.0,258976000.0,-85156000.0,,,-90790000.0,-30168000.0,-55021000.0,-104384000.0,-75090000.0,12402000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q2TTM,2014-06-30,2015-06-28,,-1906213000.0,79856000.0,199040000.0,253781000.0,227882000.0,349254000.0,-570000.0,-236634000.0,1352063000.0,678443000.0,-1707409000.0,817958000.0,678443000.0,-1707409000.0,817958000.0,-211578000.0,1093935000.0,1093935000.0,-347081000.0,-10362000.0,,-182476000.0,-31876000.0,-148470000.0,-384497000.0,-96285000.0,29896000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q2,2015-03-30,2015-06-28,,-28668000.0,,19611000.0,86599000.0,82272000.0,6711000.0,457000.0,32608000.0,45000000.0,11074000.0,-78506000.0,150382000.0,11074000.0,-78506000.0,150382000.0,83407000.0,131493000.0,131493000.0,-95991000.0,,,-45533000.0,-25168000.0,-35900000.0,49177000.0,-37570000.0,4519000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q1,2014-12-29,2015-03-29,2016-05-04 16:32:30+00:00,-8624000.0,,17675000.0,47981000.0,81570000.0,103813000.0,-391000.0,-44913000.0,,-236338000.0,78951000.0,174975000.0,-236338000.0,78951000.0,174975000.0,17197000.0,127483000.0,127483000.0,10835000.0,,,-45257000.0,-5000000.0,-19121000.0,-153561000.0,-37520000.0,7883000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q1TTM,2014-03-31,2015-03-29,,-1966903000.0,79856000.0,216912000.0,240373000.0,204931000.0,364425000.0,-784000.0,-202791000.0,1307063000.0,565170000.0,-1578195000.0,856513000.0,565170000.0,-1578195000.0,856513000.0,-157296000.0,1188354000.0,1188354000.0,-413837000.0,-9028000.0,,-192573000.0,-11026000.0,-147624000.0,-443699000.0,-96593000.0,182933000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 11:04:35+00:00,-206078000.0,114959000.0,,,89531000.0,8441000.0,,-83872000.0,300000000.0,-462433000.0,-272821000.0,678701000.0,-462433000.0,-272821000.0,678701000.0,-56553000.0,487999000.0,487999000.0,70084000.0,,0.0,-140916000.0,-20797000.0,-94796000.0,-459626000.0,-161891000.0,40409000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q4,2016-10-01,2016-12-31,,-9327000.0,114959000.0,-145052000.0,-153510000.0,-63666000.0,7417000.0,,4281000.0,-10000000.0,-259108000.0,488000.0,223938000.0,-259108000.0,488000.0,223938000.0,-34682000.0,144243000.0,144243000.0,24121000.0,,,-49289000.0,-1665000.0,-26219000.0,-188845000.0,-10974000.0,30282000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 12:31:18+00:00,-196751000.0,,145052000.0,153510000.0,153197000.0,1024000.0,,-88153000.0,310000000.0,-203325000.0,-273309000.0,454763000.0,-203325000.0,-273309000.0,454763000.0,-21871000.0,343756000.0,343756000.0,45963000.0,,,-91627000.0,-19132000.0,-68577000.0,-270781000.0,-150917000.0,10127000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q3TTM,2015-09-28,2016-09-30,,-196753000.0,121290000.0,191239000.0,235445000.0,80085000.0,301512000.0,,-63527000.0,270000000.0,-586743000.0,-20115000.0,596388000.0,-586743000.0,-20115000.0,596388000.0,-10470000.0,501724000.0,501724000.0,-43184000.0,-63365000.0,,-68743000.0,-22554000.0,-112447000.0,-478474000.0,-246161000.0,10127000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q3,2016-07-01,2016-09-30,,-143199000.0,,40406000.0,37263000.0,51795000.0,1024000.0,,16318000.0,,-52016000.0,-168327000.0,225519000.0,-52016000.0,-168327000.0,225519000.0,5176000.0,133435000.0,133435000.0,23971000.0,,,-30165000.0,-3135000.0,-28527000.0,-21851000.0,,5510000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 16:42:11+00:00,-53552000.0,,104646000.0,116247000.0,101402000.0,0.0,,-104471000.0,310000000.0,-151309000.0,-104982000.0,229244000.0,-151309000.0,-104982000.0,229244000.0,-27047000.0,210321000.0,210321000.0,21992000.0,,,-61462000.0,-15997000.0,-40050000.0,-248930000.0,-150917000.0,4617000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q2TTM,2015-06-29,2016-06-30,,-69916000.0,121290000.0,172941000.0,246841000.0,78514000.0,300488000.0,-66000.0,-58594000.0,545000000.0,-783836000.0,111849000.0,555118000.0,-783836000.0,111849000.0,555118000.0,-116935000.0,474031000.0,474031000.0,-60123000.0,-63365000.0,,-147316000.0,-19544000.0,-103796000.0,-746515000.0,-371640000.0,4617000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q2,2016-04-01,2016-06-30,,-493000.0,,77216000.0,80986000.0,50767000.0,,,-78751000.0,268000000.0,-49195000.0,-30044000.0,102186000.0,-49195000.0,-30044000.0,102186000.0,22947000.0,114385000.0,114385000.0,15785000.0,,,-30609000.0,-5950000.0,-23601000.0,-211080000.0,-75506000.0,,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:04:22+00:00,-53059000.0,,27430000.0,35261000.0,50635000.0,0.0,,-25720000.0,42000000.0,-102114000.0,-74938000.0,127058000.0,-102114000.0,-74938000.0,127058000.0,-49994000.0,95936000.0,95936000.0,6207000.0,,,-30853000.0,-10047000.0,-16449000.0,-37850000.0,-75411000.0,4617000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q1TTM,2015-03-30,2016-03-31,,-98091000.0,121290000.0,115336000.0,252454000.0,110019000.0,307199000.0,391000.0,52765000.0,322000000.0,-723567000.0,63387000.0,603314000.0,-723567000.0,63387000.0,603314000.0,-56475000.0,491139000.0,491139000.0,-171899000.0,-63365000.0,,-162240000.0,-38762000.0,-116095000.0,-486258000.0,-333704000.0,9136000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 16:16:09+00:00,0.0,61870000.0,,,74637000.0,205188000.0,,-350775000.0,675000000.0,-542736000.0,176231000.0,389429000.0,-542736000.0,176231000.0,389429000.0,22924000.0,215046000.0,215046000.0,388651000.0,,16454000.0,-133283000.0,-6405000.0,-76886000.0,-1060973000.0,-23480000.0,37880000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q4,2017-10-01,2017-12-31,,,61870000.0,,,-43125000.0,1187000.0,,-274910000.0,,-345488000.0,22865000.0,37690000.0,-345488000.0,22865000.0,37690000.0,-284933000.0,303625000.0,303625000.0,-9770000.0,,16454000.0,-15061000.0,-3627000.0,-13040000.0,-315400000.0,-15027000.0,21891000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:06:41+00:00,0.0,,,,117762000.0,204001000.0,,-75865000.0,675000000.0,-197248000.0,153366000.0,351739000.0,-197248000.0,153366000.0,351739000.0,307857000.0,-88579000.0,-88579000.0,398421000.0,,0.0,-118222000.0,-2778000.0,-63846000.0,-745573000.0,-8453000.0,15989000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q3TTM,2016-10-01,2017-09-30,,-9327000.0,114959000.0,-145052000.0,-153510000.0,54096000.0,211418000.0,,-71584000.0,665000000.0,-456356000.0,153854000.0,575677000.0,-456356000.0,153854000.0,575677000.0,273175000.0,55664000.0,55664000.0,422542000.0,,,-167511000.0,-4443000.0,-90065000.0,-934418000.0,-19427000.0,46271000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q3,2017-07-01,2017-09-30,,,,,,20581000.0,198445000.0,,16711000.0,,-70462000.0,197507000.0,108715000.0,-70462000.0,197507000.0,108715000.0,235760000.0,39951000.0,39951000.0,31472000.0,,,-38016000.0,-1415000.0,-14143000.0,-32446000.0,,14620000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 16:34:59+00:00,0.0,,,,97181000.0,5556000.0,,-92576000.0,675000000.0,-126786000.0,-44141000.0,243024000.0,-126786000.0,-44141000.0,243024000.0,72097000.0,-128530000.0,-128530000.0,366949000.0,,0.0,-80206000.0,-1363000.0,-49703000.0,-713127000.0,-8453000.0,1369000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q2TTM,2016-07-01,2017-06-30,,-152526000.0,114959000.0,-104646000.0,-116247000.0,85310000.0,13997000.0,,-71977000.0,665000000.0,-437910000.0,-211980000.0,692481000.0,-437910000.0,-211980000.0,692481000.0,42591000.0,149148000.0,149148000.0,415041000.0,,,-159660000.0,-6163000.0,-104449000.0,-923823000.0,-19427000.0,37161000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q2,2017-04-01,2017-06-30,,,,,,45076000.0,1021000.0,,-110382000.0,675000000.0,-2330000.0,-31311000.0,103107000.0,-2330000.0,-31311000.0,103107000.0,69466000.0,-192429000.0,-192429000.0,360842000.0,,,-50208000.0,-588000.0,-31744000.0,-625921000.0,-1201000.0,,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 12:08:17+00:00,0.0,,,,52105000.0,4535000.0,,17806000.0,,-124456000.0,-12830000.0,139917000.0,-124456000.0,-12830000.0,139917000.0,2631000.0,63899000.0,63899000.0,6107000.0,,,-29998000.0,-775000.0,-17959000.0,-87206000.0,-7252000.0,1369000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q1TTM,2016-04-01,2017-03-31,,-153019000.0,114959000.0,-27430000.0,-35261000.0,91001000.0,12976000.0,,-40346000.0,258000000.0,-484775000.0,-210713000.0,691560000.0,-484775000.0,-210713000.0,691560000.0,-3928000.0,455962000.0,455962000.0,69984000.0,,,-140061000.0,-11525000.0,-96306000.0,-508982000.0,-93732000.0,37161000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 16:16:09+00:00,-328433000.0,30838000.0,,,55949000.0,16335000.0,,83024000.0,50000000.0,-144972000.0,-374416000.0,527209000.0,-144972000.0,-374416000.0,527209000.0,7821000.0,405665000.0,405665000.0,-48267000.0,,7400000.0,-60290000.0,-11677000.0,-65230000.0,-128851000.0,-5831000.0,7189000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q4,2018-10-01,2018-12-31,,,30838000.0,,,-8436000.0,16335000.0,,9888000.0,-22000000.0,-60444000.0,-22009000.0,194549000.0,-60444000.0,-22009000.0,194549000.0,112096000.0,160815000.0,160815000.0,1444000.0,,2343000.0,-15071000.0,-368000.0,-29949000.0,-23373000.0,,5965000.0,-16335000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 16:06:58+00:00,-328433000.0,,,,64385000.0,,,73136000.0,72000000.0,-84528000.0,-352407000.0,332660000.0,-84528000.0,-352407000.0,332660000.0,-104275000.0,244850000.0,244850000.0,-49711000.0,,5057000.0,-45219000.0,-11309000.0,-35281000.0,-105478000.0,-5831000.0,1224000.0,16335000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q3TTM,2017-10-01,2018-09-30,,-328433000.0,61870000.0,,,21260000.0,1187000.0,,-201774000.0,72000000.0,-430016000.0,-329542000.0,370350000.0,-430016000.0,-329542000.0,370350000.0,-389208000.0,548475000.0,548475000.0,-59481000.0,,21511000.0,-60280000.0,-14936000.0,-48321000.0,-420878000.0,-20858000.0,23115000.0,16335000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q3,2018-07-01,2018-09-30,,-2531000.0,,,,22309000.0,,,63964000.0,-114000000.0,-158819000.0,-20537000.0,178619000.0,-158819000.0,-20537000.0,178619000.0,-737000.0,97151000.0,97151000.0,-4805000.0,,3032000.0,-15082000.0,-6830000.0,-14417000.0,-29737000.0,,,209000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 17:30:56+00:00,-325902000.0,,,,42076000.0,,,9172000.0,186000000.0,74291000.0,-331870000.0,154041000.0,74291000.0,-331870000.0,154041000.0,-103538000.0,147699000.0,147699000.0,-44906000.0,,2025000.0,-30137000.0,-4479000.0,-20864000.0,-75741000.0,-5831000.0,1224000.0,16126000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q2TTM,2017-07-01,2018-06-30,,-325902000.0,61870000.0,,,19532000.0,199632000.0,,-249027000.0,186000000.0,-341659000.0,-111498000.0,300446000.0,-341659000.0,-111498000.0,300446000.0,-152711000.0,491275000.0,491275000.0,-23204000.0,,18479000.0,-83214000.0,-9521000.0,-48047000.0,-423587000.0,-20858000.0,37735000.0,16126000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q2,2018-04-01,2018-06-30,,1000.0,,,,21823000.0,-1373000.0,,14181000.0,-34000000.0,-92974000.0,6284000.0,102855000.0,-92974000.0,6284000.0,102855000.0,16165000.0,92512000.0,92512000.0,-25661000.0,,2025000.0,-15094000.0,-488000.0,-10221000.0,-38049000.0,-5831000.0,214000.0,16126000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 17:23:57+00:00,-325903000.0,,,,20253000.0,1373000.0,,-5009000.0,220000000.0,167265000.0,-338154000.0,51186000.0,167265000.0,-338154000.0,51186000.0,-119703000.0,55187000.0,55187000.0,-19245000.0,,0.0,-15043000.0,-3991000.0,-10643000.0,-37692000.0,,1010000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q1TTM,2017-04-01,2018-03-31,,-325903000.0,61870000.0,,,42785000.0,202026000.0,,-373590000.0,895000000.0,-251015000.0,-149093000.0,300698000.0,-251015000.0,-149093000.0,300698000.0,-99410000.0,206334000.0,206334000.0,363299000.0,,16454000.0,-118328000.0,-9621000.0,-69570000.0,-1011459000.0,-16228000.0,37521000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q4,2019-10-01,2019-12-31,,-6700000.0,50104000.0,,,-16836000.0,22383000.0,,-34861000.0,630000000.0,-22235000.0,-40443000.0,82888000.0,-22235000.0,-40443000.0,82888000.0,20210000.0,83955000.0,83955000.0,526000.0,,2999000.0,-15173000.0,-945000.0,-37125000.0,-637062000.0,,678000.0,-21733000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 16:16:09+00:00,-1514183000.0,50104000.0,,,60525000.0,22383000.0,,-92097000.0,1953000000.0,1159539000.0,-1563470000.0,297473000.0,1159539000.0,-1563470000.0,297473000.0,-106458000.0,286235000.0,286235000.0,-7294000.0,,16974000.0,-60624000.0,-4986000.0,-88356000.0,-732837000.0,0.0,4698000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1507483000.0,30838000.0,,,68925000.0,16335000.0,,-47348000.0,1301000000.0,1121330000.0,-1545036000.0,409134000.0,1121330000.0,-1545036000.0,409134000.0,-14572000.0,363095000.0,363095000.0,-6376000.0,,16318000.0,-60522000.0,-4409000.0,-81180000.0,-119148000.0,,9985000.0,5398000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q3,2019-07-01,2019-09-30,,-1321557000.0,,,,30399000.0,,,12545000.0,1268000000.0,1207514000.0,-1325322000.0,97734000.0,1207514000.0,-1325322000.0,97734000.0,-20074000.0,48346000.0,48346000.0,6444000.0,,5536000.0,-15157000.0,-488000.0,-13547000.0,-45329000.0,,3065000.0,1669000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 16:06:58+00:00,-1507483000.0,,,,77361000.0,,,-57236000.0,1323000000.0,1181774000.0,-1523027000.0,214585000.0,1181774000.0,-1523027000.0,214585000.0,-126668000.0,202280000.0,202280000.0,-7820000.0,,13975000.0,-45451000.0,-4041000.0,-51231000.0,-95775000.0,0.0,4020000.0,21733000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q2TTM,2018-07-01,2019-06-30,,-188457000.0,30838000.0,,,60835000.0,16335000.0,,4071000.0,-81000000.0,-245003000.0,-240251000.0,490019000.0,-245003000.0,-240251000.0,490019000.0,4765000.0,411900000.0,411900000.0,-17625000.0,,13814000.0,-60447000.0,-10751000.0,-82050000.0,-103556000.0,,6920000.0,3938000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q2,2019-04-01,2019-06-30,,-77054000.0,,397000.0,-27412000.0,23356000.0,-20064000.0,,-31322000.0,55000000.0,44676000.0,-87668000.0,68442000.0,44676000.0,-87668000.0,68442000.0,25450000.0,79955000.0,79955000.0,-3547000.0,,4305000.0,-15216000.0,-2382000.0,-12874000.0,4892000.0,,337000.0,20064000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 17:30:56+00:00,-185926000.0,,,,46962000.0,,,-69781000.0,55000000.0,-25740000.0,-197705000.0,116851000.0,-25740000.0,-197705000.0,116851000.0,-106594000.0,153934000.0,153934000.0,-14264000.0,,8439000.0,-30294000.0,-3553000.0,-37684000.0,-50446000.0,0.0,955000.0,20064000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 17:22:47+00:00,-108872000.0,,-397000.0,27412000.0,23606000.0,20064000.0,,-38459000.0,0.0,-70416000.0,-110037000.0,48409000.0,-70416000.0,-110037000.0,48409000.0,-132044000.0,73979000.0,73979000.0,-10717000.0,0.0,4134000.0,-15078000.0,-1171000.0,-24810000.0,-55338000.0,,618000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2019.0,Q1TTM,2018-04-01,2019-03-31,,-111402000.0,30838000.0,-397000.0,27412000.0,59302000.0,35026000.0,,49574000.0,-170000000.0,-382653000.0,-146299000.0,524432000.0,-382653000.0,-146299000.0,524432000.0,-4520000.0,424457000.0,424457000.0,-39739000.0,,11534000.0,-60325000.0,-8857000.0,-79397000.0,-146497000.0,-5831000.0,6797000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1420311000.0,50104000.0,1190000.0,38828000.0,70035000.0,7319000.0,,12688000.0,2953000000.0,1073809000.0,-1468996000.0,426428000.0,1073809000.0,-1468996000.0,426428000.0,31241000.0,298454000.0,298454000.0,-4853000.0,14000000.0,20355000.0,-76016000.0,-4324000.0,-76810000.0,-1817175000.0,,4775000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 17:22:47+00:00,-15000000.0,,793000.0,66240000.0,33116000.0,5000000.0,,66326000.0,1000000000.0,-156146000.0,-15563000.0,177364000.0,-156146000.0,-15563000.0,177364000.0,5655000.0,86198000.0,86198000.0,-8276000.0,14000000.0,7515000.0,-30470000.0,-509000.0,-13264000.0,-1139676000.0,,695000.0,
