company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2YTD,2014-02-01,2014-07-31,2015-09-09 16:41:30+00:00,,,,4527000000.0,671000000.0,98000000.0,-1094000000.0,4565000000.0,-8755000000.0,-4340000000.0,11900000000.0,-8755000000.0,-4340000000.0,11900000000.0,-1097000000.0,8085000000.0,7800000000.0,285000000.0,667000000.0,12000000.0,,-3433000000.0,,-5113000000.0,-7234000000.0,-2653000000.0,90000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2TTM,2013-08-01,2014-07-31,,,8641000000.0,2362000000.0,8995000000.0,671000000.0,-241000000.0,-3074000000.0,5340000000.0,-15668000000.0,-10829000000.0,23906000000.0,-15668000000.0,-10829000000.0,23906000000.0,-2832000000.0,16620000000.0,16214000000.0,406000000.0,1771000000.0,-43000000.0,,-6548000000.0,,-12162000000.0,-9076000000.0,-5384000000.0,705000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2,2014-05-01,2014-07-31,,,,,2277000000.0,671000000.0,8000000.0,-529000000.0,46000000.0,-3578000000.0,-2219000000.0,5961000000.0,-3578000000.0,-2219000000.0,5961000000.0,172000000.0,4359000000.0,4089000000.0,270000000.0,124000000.0,24000000.0,,-1858000000.0,,-2956000000.0,-1365000000.0,-401000000.0,42000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q1TTM,2013-05-01,2014-04-30,,,8641000000.0,2362000000.0,8933000000.0,,-269000000.0,-2792000000.0,7525000000.0,-15211000000.0,-11665000000.0,24302000000.0,-15211000000.0,-11665000000.0,24302000000.0,-2843000000.0,16476000000.0,16330000000.0,146000000.0,1831000000.0,-101000000.0,,-6591000000.0,,-12304000000.0,-9241000000.0,-6904000000.0,740000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q1,2014-02-01,2014-04-30,2015-06-05 17:22:09+00:00,,,,2250000000.0,,90000000.0,-565000000.0,4519000000.0,-5177000000.0,-2121000000.0,5939000000.0,-5177000000.0,-2121000000.0,5939000000.0,-1269000000.0,3726000000.0,3711000000.0,15000000.0,543000000.0,-12000000.0,,-1575000000.0,,-2157000000.0,-5869000000.0,-2252000000.0,48000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,FY,2015-02-01,2016-01-31,2018-03-30 16:01:22+00:00,0.0,8111000000.0,2540000000.0,9454000000.0,246000000.0,-1022000000.0,4396000000.0,1274000000.0,-16285000000.0,-10675000000.0,27520000000.0,-16285000000.0,-10675000000.0,27552000000.0,-430000000.0,15080000000.0,15080000000.0,,-1410000000.0,-79000000.0,,-7013000000.0,0.0,-11477000000.0,-5108000000.0,-5438000000.0,635000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q4,2015-11-01,2016-01-31,,,8111000000.0,2540000000.0,2431000000.0,,-698000000.0,7390000000.0,-2304000000.0,-7026000000.0,-3108000000.0,12515000000.0,-7026000000.0,-3108000000.0,12547000000.0,1715000000.0,4748000000.0,4748000000.0,,-2054000000.0,-127000000.0,,-1676000000.0,,-3254000000.0,-218000000.0,-2828000000.0,273000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q3YTD,2015-02-01,2015-10-31,2016-12-01 17:16:20+00:00,0.0,,,7023000000.0,246000000.0,-324000000.0,-2994000000.0,3578000000.0,-9259000000.0,-7567000000.0,15005000000.0,-9259000000.0,-7567000000.0,15005000000.0,-2145000000.0,10332000000.0,10332000000.0,,644000000.0,48000000.0,,-5337000000.0,0.0,-8223000000.0,-4890000000.0,-2610000000.0,362000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q3TTM,2014-11-01,2015-10-31,,,8169000000.0,2433000000.0,9315000000.0,246000000.0,-820000000.0,2427000000.0,3632000000.0,-15472000000.0,-11535000000.0,28099000000.0,-15472000000.0,-11535000000.0,28099000000.0,272000000.0,15520000000.0,15520000000.0,,837000000.0,-100000000.0,,-7082000000.0,,-12154000000.0,-9372000000.0,-2650000000.0,473000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q3,2015-08-01,2015-10-31,,,,,2365000000.0,,-214000000.0,-988000000.0,3262000000.0,-485000000.0,-2965000000.0,4903000000.0,-485000000.0,-2965000000.0,4903000000.0,1239000000.0,3414000000.0,3414000000.0,,112000000.0,139000000.0,,-1746000000.0,,-3179000000.0,-1521000000.0,-480000000.0,75000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q2YTD,2015-02-01,2015-07-31,2016-08-31 17:25:20+00:00,,,,4658000000.0,246000000.0,-110000000.0,-2006000000.0,316000000.0,-8774000000.0,-4602000000.0,10102000000.0,-8774000000.0,-4602000000.0,10102000000.0,-3384000000.0,6918000000.0,6918000000.0,,532000000.0,-91000000.0,,-3591000000.0,,-5044000000.0,-3369000000.0,-2130000000.0,287000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q2TTM,2014-08-01,2015-07-31,,,8169000000.0,2433000000.0,9304000000.0,246000000.0,-722000000.0,880000000.0,925000000.0,-15090000000.0,-11387000000.0,26766000000.0,-15090000000.0,-11387000000.0,26766000000.0,-433000000.0,15932000000.0,15932000000.0,,650000000.0,-295000000.0,,-6943000000.0,,-12105000000.0,-6736000000.0,-2336000000.0,767000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q2,2015-05-01,2015-07-31,,,,,2339000000.0,246000000.0,-96000000.0,-611000000.0,273000000.0,-5079000000.0,-2489000000.0,5656000000.0,-5079000000.0,-2489000000.0,5656000000.0,-2008000000.0,3635000000.0,3635000000.0,,293000000.0,-113000000.0,,-1943000000.0,,-2841000000.0,-1629000000.0,-1780000000.0,219000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q1,2015-02-01,2015-04-30,2016-06-03 17:05:39+00:00,,,,2319000000.0,,-14000000.0,-1395000000.0,43000000.0,-3695000000.0,-2113000000.0,4446000000.0,-3695000000.0,-2113000000.0,4446000000.0,-1376000000.0,3283000000.0,3283000000.0,,239000000.0,22000000.0,,-1648000000.0,,-2203000000.0,-1740000000.0,-350000000.0,68000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q1TTM,2014-05-01,2015-04-30,,,8169000000.0,2433000000.0,9242000000.0,671000000.0,-618000000.0,962000000.0,698000000.0,-13589000000.0,-11117000000.0,27071000000.0,-13589000000.0,-11117000000.0,27071000000.0,1747000000.0,16656000000.0,16386000000.0,270000000.0,481000000.0,-158000000.0,,-6858000000.0,,-12220000000.0,-6472000000.0,-957000000.0,590000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,FY,2016-02-01,2017-01-31,2019-03-28 16:56:37+00:00,-2463000000.0,4507000000.0,2351000000.0,10080000000.0,662000000.0,,7094000000.0,137000000.0,-19072000000.0,-13896000000.0,31673000000.0,-19072000000.0,-13896000000.0,31673000000.0,-1747000000.0,14293000000.0,14293000000.0,,206000000.0,-31000000.0,-452000000.0,-6695000000.0,-1901000000.0,-10619000000.0,-4126000000.0,-8388000000.0,456000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q4,2016-11-01,2017-01-31,,-57000000.0,4507000000.0,2351000000.0,2706000000.0,662000000.0,225000000.0,4607000000.0,-2299000000.0,-7800000000.0,-2846000000.0,11892000000.0,-7800000000.0,-2846000000.0,11892000000.0,1019000000.0,3986000000.0,3986000000.0,,593000000.0,36000000.0,-452000000.0,-1693000000.0,,-3160000000.0,-1763000000.0,-2045000000.0,-327000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q3YTD,2016-02-01,2016-10-31,2017-12-01 16:29:29+00:00,-2406000000.0,,,7374000000.0,0.0,-225000000.0,2487000000.0,2436000000.0,-11272000000.0,-11050000000.0,19781000000.0,-11272000000.0,-11050000000.0,19781000000.0,-2766000000.0,10307000000.0,10307000000.0,,-387000000.0,-67000000.0,,-5002000000.0,-1901000000.0,-7459000000.0,-2363000000.0,-6343000000.0,783000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q3TTM,2015-11-01,2016-10-31,,-2406000000.0,8111000000.0,2540000000.0,9805000000.0,,-923000000.0,9877000000.0,132000000.0,-18298000000.0,-14158000000.0,32296000000.0,-18298000000.0,-14158000000.0,32328000000.0,-1051000000.0,15055000000.0,15055000000.0,,-2441000000.0,-194000000.0,,-6678000000.0,-1901000000.0,-10713000000.0,-2581000000.0,-9171000000.0,1056000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q3,2016-08-01,2016-10-31,,-2406000000.0,,,2469000000.0,,105000000.0,-795000000.0,2306000000.0,-58000000.0,-6634000000.0,4850000000.0,-58000000.0,-6634000000.0,4850000000.0,-1737000000.0,3202000000.0,3202000000.0,,-26000000.0,-10000000.0,,-1599000000.0,-1901000000.0,-2840000000.0,623000000.0,-1388000000.0,523000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q2YTD,2016-02-01,2016-07-31,2017-08-31 17:07:31+00:00,0.0,,,4905000000.0,0.0,-330000000.0,3282000000.0,130000000.0,-11214000000.0,-4416000000.0,14931000000.0,-11214000000.0,-4416000000.0,14931000000.0,-1029000000.0,7105000000.0,7105000000.0,,-361000000.0,-57000000.0,,-3403000000.0,,-4619000000.0,-2986000000.0,-4955000000.0,260000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q2TTM,2015-08-01,2016-07-31,,,8111000000.0,2540000000.0,9701000000.0,,-1242000000.0,9684000000.0,1088000000.0,-18725000000.0,-10489000000.0,32349000000.0,-18725000000.0,-10489000000.0,32381000000.0,1925000000.0,15267000000.0,15267000000.0,,-2303000000.0,-45000000.0,,-6825000000.0,,-11052000000.0,-4725000000.0,-8263000000.0,608000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q2,2016-05-01,2016-07-31,,,,,2517000000.0,,-580000000.0,2660000000.0,-1062000000.0,-5782000000.0,-2297000000.0,8738000000.0,-5782000000.0,-2297000000.0,8738000000.0,79000000.0,3889000000.0,3889000000.0,,-328000000.0,-58000000.0,,-1773000000.0,,-2410000000.0,-853000000.0,-2094000000.0,171000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q1,2016-02-01,2016-04-30,2017-06-02 16:33:46+00:00,0.0,,,2388000000.0,,250000000.0,622000000.0,1192000000.0,-5432000000.0,-2119000000.0,6193000000.0,-5432000000.0,-2119000000.0,6193000000.0,-1108000000.0,3216000000.0,3216000000.0,,-33000000.0,1000000.0,,-1630000000.0,,-2209000000.0,-2133000000.0,-2861000000.0,89000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q1TTM,2015-05-01,2016-04-30,,,8111000000.0,2540000000.0,9523000000.0,246000000.0,-758000000.0,6413000000.0,2423000000.0,-18022000000.0,-10681000000.0,29267000000.0,-18022000000.0,-10681000000.0,29299000000.0,-162000000.0,15013000000.0,15013000000.0,,-1682000000.0,-100000000.0,,-6995000000.0,,-11483000000.0,-5501000000.0,-7949000000.0,656000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,FY,2017-02-01,2018-01-31,2020-03-20 16:51:02+00:00,-375000000.0,6179000000.0,2450000000.0,10529000000.0,1046000000.0,,2939000000.0,11624000000.0,-19875000000.0,-9079000000.0,28337000000.0,-19875000000.0,-9079000000.0,28337000000.0,-617000000.0,10523000000.0,10523000000.0,,4346000000.0,-77000000.0,,-6814000000.0,,-10051000000.0,-16381000000.0,-8304000000.0,378000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q4,2017-11-01,2018-01-31,,-3000000.0,6179000000.0,2450000000.0,2702000000.0,,,4142000000.0,144000000.0,-8459000000.0,-3225000000.0,11277000000.0,-8459000000.0,-3225000000.0,11277000000.0,-793000000.0,2363000000.0,2363000000.0,,2070000000.0,-156000000.0,-386000000.0,-1664000000.0,,-3143000000.0,-5299000000.0,-1640000000.0,77000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q3YTD,2017-02-01,2017-10-31,2018-11-30 16:47:52+00:00,-372000000.0,,,7827000000.0,1046000000.0,,-1203000000.0,11480000000.0,-11416000000.0,-5854000000.0,17060000000.0,-11416000000.0,-5854000000.0,17060000000.0,176000000.0,8160000000.0,8160000000.0,,2276000000.0,79000000.0,386000000.0,-5150000000.0,,-6908000000.0,-11082000000.0,-6664000000.0,301000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q3TTM,2016-11-01,2017-10-31,,-429000000.0,4507000000.0,2351000000.0,10533000000.0,1708000000.0,225000000.0,3404000000.0,9181000000.0,-19216000000.0,-8700000000.0,28952000000.0,-19216000000.0,-8700000000.0,28952000000.0,1195000000.0,12146000000.0,12146000000.0,,2869000000.0,115000000.0,-66000000.0,-6843000000.0,,-10068000000.0,-12845000000.0,-8709000000.0,-26000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q1,2017-02-01,2017-04-30,2018-06-04 17:23:45+00:00,-88000000.0,,,2551000000.0,,,-148000000.0,1482000000.0,-3972000000.0,-1861000000.0,5385000000.0,-3972000000.0,-1861000000.0,5385000000.0,-309000000.0,3152000000.0,3152000000.0,,-170000000.0,21000000.0,139000000.0,-1603000000.0,,-1990000000.0,-1658000000.0,-2193000000.0,196000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q1TTM,2016-05-01,2017-04-30,,-2551000000.0,4507000000.0,2351000000.0,10243000000.0,662000000.0,-250000000.0,6324000000.0,427000000.0,-17612000000.0,-13638000000.0,30865000000.0,-17612000000.0,-13638000000.0,30865000000.0,-948000000.0,14229000000.0,14229000000.0,,69000000.0,-11000000.0,-313000000.0,-6668000000.0,-1901000000.0,-10400000000.0,-3651000000.0,-7720000000.0,563000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,FY,2018-02-01,2019-01-31,2020-03-20 16:51:02+00:00,-14656000000.0,3982000000.0,2348000000.0,10678000000.0,876000000.0,,-204000000.0,15872000000.0,-2537000000.0,-24036000000.0,27753000000.0,-2537000000.0,-24036000000.0,27753000000.0,1180000000.0,7179000000.0,7179000000.0,,10100000000.0,-431000000.0,,-6533000000.0,,-10344000000.0,-4466000000.0,-7410000000.0,519000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q4,2018-11-01,2019-01-31,,-1387000000.0,3982000000.0,2348000000.0,2731000000.0,876000000.0,,3109000000.0,-2590000000.0,-8458000000.0,-3482000000.0,10445000000.0,-8458000000.0,-3482000000.0,10445000000.0,-1010000000.0,3813000000.0,3813000000.0,,792000000.0,148000000.0,485000000.0,-1684000000.0,,-3330000000.0,-935000000.0,-3249000000.0,211000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q3YTD,2018-02-01,2018-10-31,2019-12-04 16:12:55+00:00,-13269000000.0,,,7947000000.0,0.0,,-3313000000.0,18462000000.0,5921000000.0,-20554000000.0,17308000000.0,5921000000.0,-20554000000.0,17308000000.0,2190000000.0,3366000000.0,3366000000.0,,9308000000.0,-579000000.0,-485000000.0,-4849000000.0,,-7014000000.0,-3531000000.0,-4161000000.0,308000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q3TTM,2017-11-01,2018-10-31,,-13272000000.0,6179000000.0,2450000000.0,10649000000.0,,,829000000.0,18606000000.0,-2538000000.0,-23779000000.0,28585000000.0,-2538000000.0,-23779000000.0,28585000000.0,1397000000.0,5729000000.0,5729000000.0,,11378000000.0,-735000000.0,-871000000.0,-6513000000.0,,-10157000000.0,-8830000000.0,-5801000000.0,385000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q3,2018-08-01,2018-10-31,,-13269000000.0,,,2615000000.0,,,-364000000.0,2611000000.0,3441000000.0,-16126000000.0,6213000000.0,3441000000.0,-16126000000.0,6213000000.0,-6658000000.0,1817000000.0,1817000000.0,,2145000000.0,-228000000.0,-186000000.0,-1611000000.0,,-2732000000.0,4758000000.0,-2317000000.0,103000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q2YTD,2018-02-01,2018-07-31,2019-09-06 16:26:01+00:00,0.0,,,5332000000.0,0.0,,-2949000000.0,15851000000.0,2480000000.0,-4428000000.0,11095000000.0,2480000000.0,-4428000000.0,11095000000.0,8848000000.0,1549000000.0,1549000000.0,,7163000000.0,-351000000.0,-299000000.0,-3238000000.0,,-4282000000.0,-8289000000.0,-1844000000.0,205000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q2,2018-05-01,2018-07-31,,,,,2654000000.0,,,-1046000000.0,13350000000.0,4966000000.0,-2746000000.0,5934000000.0,4966000000.0,-2746000000.0,5934000000.0,7712000000.0,-727000000.0,-727000000.0,,5053000000.0,-289000000.0,-442000000.0,-1639000000.0,,-2464000000.0,-5440000000.0,-1305000000.0,7000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q1,2018-02-01,2018-04-30,2019-06-07 16:41:29+00:00,0.0,,,2678000000.0,0.0,,-1903000000.0,2501000000.0,-2486000000.0,-1682000000.0,5161000000.0,-2486000000.0,-1682000000.0,5161000000.0,1136000000.0,2276000000.0,2276000000.0,,2110000000.0,-62000000.0,143000000.0,-1599000000.0,,-1818000000.0,-2849000000.0,-539000000.0,198000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q1TTM,2017-05-01,2018-04-30,,-287000000.0,6179000000.0,2450000000.0,10656000000.0,1046000000.0,,1184000000.0,12643000000.0,-18389000000.0,-8900000000.0,28113000000.0,-18389000000.0,-8900000000.0,28113000000.0,828000000.0,9647000000.0,9647000000.0,,6626000000.0,-160000000.0,4000000.0,-6810000000.0,,-9879000000.0,-17572000000.0,-6650000000.0,380000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q4,2019-11-01,2020-01-31,,,3616000000.0,2464000000.0,2828000000.0,,,3510000000.0,,-7086000000.0,-2843000000.0,10716000000.0,-7086000000.0,-2843000000.0,10716000000.0,953000000.0,4294000000.0,4294000000.0,,84000000.0,-6000000.0,166000000.0,-1651000000.0,,-2940000000.0,-4547000000.0,-888000000.0,103000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,FY,2019-02-01,2020-01-31,2020-03-20 16:51:02+00:00,-56000000.0,3616000000.0,2464000000.0,10987000000.0,833000000.0,,-1043000000.0,5492000000.0,-14299000000.0,-9128000000.0,25255000000.0,-14299000000.0,-9128000000.0,25255000000.0,1828000000.0,15201000000.0,15201000000.0,,110000000.0,479000000.0,,-6603000000.0,,-10705000000.0,-7471000000.0,-5717000000.0,321000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q3TTM,2018-11-01,2019-10-31,,-1443000000.0,3982000000.0,2348000000.0,10890000000.0,1709000000.0,,-1444000000.0,2902000000.0,-15671000000.0,-9767000000.0,24984000000.0,-15671000000.0,-9767000000.0,24984000000.0,-135000000.0,14720000000.0,14720000000.0,,818000000.0,633000000.0,319000000.0,-6636000000.0,,-11095000000.0,-3859000000.0,-8078000000.0,429000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q3,2019-08-01,2019-10-31,,,,,2723000000.0,,,-3099000000.0,1472000000.0,-1682000000.0,-2461000000.0,3354000000.0,-1682000000.0,-2461000000.0,3354000000.0,-689000000.0,3321000000.0,3321000000.0,,409000000.0,343000000.0,100000000.0,-1657000000.0,,-2894000000.0,-375000000.0,-1122000000.0,90000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q3YTD,2019-02-01,2019-10-31,2019-12-04 16:12:55+00:00,-56000000.0,,,8159000000.0,833000000.0,,-4553000000.0,5492000000.0,-7213000000.0,-6285000000.0,14539000000.0,-7213000000.0,-6285000000.0,14539000000.0,875000000.0,10907000000.0,10907000000.0,,26000000.0,485000000.0,-166000000.0,-4952000000.0,,-7765000000.0,-2924000000.0,-4829000000.0,218000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q2TTM,2018-08-01,2019-07-31,,-14712000000.0,3982000000.0,2348000000.0,10782000000.0,1709000000.0,,1291000000.0,4041000000.0,-10548000000.0,-23432000000.0,27843000000.0,-10548000000.0,-23432000000.0,27843000000.0,-6104000000.0,13216000000.0,13216000000.0,,2554000000.0,62000000.0,33000000.0,-6590000000.0,,-10933000000.0,1274000000.0,-9273000000.0,442000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q2,2019-05-01,2019-07-31,,,,,2722000000.0,,,895000000.0,42000000.0,-4685000000.0,-2689000000.0,7622000000.0,-4685000000.0,-2689000000.0,7622000000.0,28000000.0,3680000000.0,3680000000.0,,325000000.0,-109000000.0,-220000000.0,-1679000000.0,,-2666000000.0,-1476000000.0,-1572000000.0,86000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q2YTD,2019-02-01,2019-07-31,2019-09-06 16:26:01+00:00,-56000000.0,,,5436000000.0,833000000.0,,-1454000000.0,4020000000.0,-5531000000.0,-3824000000.0,11185000000.0,-5531000000.0,-3824000000.0,11185000000.0,1564000000.0,7586000000.0,7586000000.0,,-383000000.0,142000000.0,-266000000.0,-3295000000.0,,-4871000000.0,-2549000000.0,-3707000000.0,128000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q1,2019-02-01,2019-04-30,2020-06-03 17:10:33+00:00,-56000000.0,,,2714000000.0,833000000.0,,-2349000000.0,3978000000.0,-846000000.0,-1135000000.0,3563000000.0,-846000000.0,-1135000000.0,3563000000.0,1536000000.0,3906000000.0,3906000000.0,,-708000000.0,251000000.0,-46000000.0,-1616000000.0,,-2205000000.0,-1073000000.0,-2135000000.0,42000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q1TTM,2018-05-01,2019-04-30,,-14712000000.0,3982000000.0,2348000000.0,10714000000.0,1709000000.0,,-650000000.0,17349000000.0,-897000000.0,-23489000000.0,26155000000.0,-897000000.0,-23489000000.0,26155000000.0,1580000000.0,8809000000.0,8809000000.0,,7282000000.0,-118000000.0,-189000000.0,-6550000000.0,,-10731000000.0,-2690000000.0,-9006000000.0,363000000.0
