company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DexCom Inc,DXCM,,1093557,2018.0,Q4,2018-10-01,2018-12-31,,-2.03,-2.03,-2.02,2800000.0,-179700000.0,-179700000.0,-179700000.0,115200000.0,338000000.0,,4900000.0,275300000.0,112100000.0,115200000.0,222800000.0,8200000.0,-9000000.0,387400000.0,-164600000.0,-12300000.0,-176900000.0,338000000.0,88300000.0,88200000.0,88200000.0
DexCom Inc,DXCM,,1093557,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 17:12:22+00:00,0.53,0.53,0.52,-1800000.0,46600000.0,46600000.0,46600000.0,98100000.0,266700000.0,,900000.0,50100000.0,104600000.0,98100000.0,168600000.0,4900000.0,34900000.0,154700000.0,13900000.0,30900000.0,44800000.0,266700000.0,87900000.0,88500000.0,90300000.0
DexCom Inc,DXCM,,1093557,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.49,0.49,0.48,15800000.0,43200000.0,43200000.0,43200000.0,320000000.0,914600000.0,,700000.0,190800000.0,413500000.0,320000000.0,594600000.0,19200000.0,87200000.0,604300000.0,-9700000.0,68700000.0,59000000.0,914600000.0,87900000.0,88500000.0,90300000.0
DexCom Inc,DXCM,,1093557,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 17:13:13+00:00,0.34,0.34,0.34,-600000.0,30200000.0,30200000.0,30200000.0,88900000.0,242500000.0,,-3400000.0,47200000.0,111300000.0,88900000.0,153600000.0,4800000.0,42700000.0,158500000.0,-4900000.0,34500000.0,29600000.0,242500000.0,88800000.0,88200000.0,89400000.0
DexCom Inc,DXCM,,1093557,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.06,0.06,0.06,-400000.0,6000000.0,6000000.0,6000000.0,154400000.0,426900000.0,,-3400000.0,92000000.0,216100000.0,154400000.0,272500000.0,9600000.0,54200000.0,308100000.0,-35600000.0,41200000.0,5600000.0,426900000.0,88800000.0,88200000.0,89400000.0
DexCom Inc,DXCM,,1093557,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.06,-0.06,-0.06,17100000.0,-5400000.0,-5400000.0,-5400000.0,279500000.0,832500000.0,,1100000.0,184000000.0,393100000.0,279500000.0,553000000.0,18800000.0,53500000.0,577100000.0,-24100000.0,35800000.0,11700000.0,832500000.0,88800000.0,88200000.0,89400000.0
DexCom Inc,DXCM,,1093557,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 17:13:15+00:00,-0.28,-0.28,-0.28,200000.0,-24200000.0,-24200000.0,-24200000.0,65500000.0,184400000.0,,,44800000.0,104800000.0,65500000.0,118900000.0,4800000.0,11500000.0,149600000.0,-30700000.0,6700000.0,-24000000.0,184400000.0,87300000.0,86400000.0,86400000.0
DexCom Inc,DXCM,,1093557,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.37,-0.37,-0.37,400000.0,-32700000.0,-32700000.0,-32700000.0,243700000.0,760600000.0,,6300000.0,182100000.0,367600000.0,243700000.0,516900000.0,17100000.0,11300000.0,549700000.0,-32800000.0,500000.0,-32300000.0,760600000.0,87300000.0,86400000.0,86400000.0
DexCom Inc,DXCM,,1093557,2019.0,Q4,2019-10-01,2019-12-31,,1.03,1.03,1.02,1600000.0,92700000.0,92700000.0,92700000.0,153500000.0,462800000.0,,8100000.0,78800000.0,129000000.0,153500000.0,309300000.0,15300000.0,,207800000.0,101500000.0,-7200000.0,94300000.0,462800000.0,91100000.0,91100000.0,92300000.0
DexCom Inc,DXCM,,1093557,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 17:17:25+00:00,1.11,1.11,1.1,3100000.0,101100000.0,101100000.0,101100000.0,544500000.0,1476000000.0,,26400000.0,273500000.0,515700000.0,544500000.0,931500000.0,60300000.0,-4200000.0,789200000.0,142300000.0,-38100000.0,104200000.0,1476000000.0,91100000.0,91100000.0,92300000.0
DexCom Inc,DXCM,,1093557,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.08,0.08,0.08,1500000.0,8400000.0,8400000.0,8400000.0,391000000.0,1013200000.0,,18300000.0,194700000.0,386700000.0,391000000.0,622200000.0,45000000.0,-4200000.0,581400000.0,40800000.0,-30900000.0,9900000.0,1013200000.0,91600000.0,91300000.0,92500000.0
DexCom Inc,DXCM,,1093557,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1.95,-1.95,-1.94,4300000.0,-171300000.0,-171300000.0,-171300000.0,506200000.0,1351200000.0,,23200000.0,470000000.0,498800000.0,506200000.0,845000000.0,53200000.0,-13200000.0,968800000.0,-123800000.0,-43200000.0,-167000000.0,1351200000.0,91600000.0,91300000.0,92500000.0
DexCom Inc,DXCM,,1093557,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 17:12:22+00:00,0.5,0.5,0.5,0.0,45800000.0,45800000.0,45800000.0,149400000.0,396300000.0,,4900000.0,66700000.0,124200000.0,149400000.0,246900000.0,15100000.0,0.0,190900000.0,56000000.0,-10200000.0,45800000.0,396300000.0,91600000.0,91300000.0,92500000.0
DexCom Inc,DXCM,,1093557,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.42,-0.42,-0.42,1500000.0,-37400000.0,-37400000.0,-37400000.0,241600000.0,616900000.0,,13400000.0,128000000.0,262500000.0,241600000.0,375300000.0,29900000.0,-4200000.0,390500000.0,-15200000.0,-20700000.0,-35900000.0,616900000.0,87500000.0,91100000.0,91100000.0
DexCom Inc,DXCM,,1093557,2019.0,Q2TTM,2018-07-01,2019-06-30,,-1.92,-1.92,-1.92,2500000.0,-170500000.0,-170500000.0,-170500000.0,454900000.0,1221600000.0,,19200000.0,453400000.0,479200000.0,454900000.0,766700000.0,43000000.0,21700000.0,932600000.0,-165900000.0,-2100000.0,-168000000.0,1221600000.0,87500000.0,91100000.0,91100000.0
DexCom Inc,DXCM,,1093557,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 17:13:13+00:00,-0.12,-0.12,-0.12,1200000.0,-10500000.0,-10500000.0,-10500000.0,129900000.0,336400000.0,,6500000.0,69000000.0,138300000.0,129900000.0,206500000.0,15000000.0,0.0,207300000.0,-800000.0,-8500000.0,-9300000.0,336400000.0,87500000.0,91100000.0,91100000.0
DexCom Inc,DXCM,,1093557,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 17:16:42+00:00,-0.3,-0.3,-0.3,300000.0,-26900000.0,-26900000.0,-26900000.0,111700000.0,280500000.0,,6900000.0,59000000.0,124200000.0,111700000.0,168800000.0,14900000.0,-4200000.0,183200000.0,-14400000.0,-12200000.0,-26600000.0,280500000.0,89700000.0,90300000.0,90300000.0
DexCom Inc,DXCM,,1093557,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1.46,-1.46,-1.46,700000.0,-129800000.0,-129800000.0,-129800000.0,413900000.0,1127700000.0,,9300000.0,431600000.0,452200000.0,413900000.0,713800000.0,32800000.0,64400000.0,883800000.0,-170000000.0,40900000.0,-129100000.0,1127700000.0,89700000.0,90300000.0,90300000.0
DexCom Inc,DXCM,,1093557,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.63,1.63,1.61,5300000.0,147900000.0,147900000.0,147900000.0,581400000.0,1600600000.0,,23700000.0,287600000.0,541300000.0,581400000.0,1019200000.0,60800000.0,,828900000.0,190300000.0,-37100000.0,153200000.0,1600600000.0,90500000.0,91800000.0,94100000.0
DexCom Inc,DXCM,,1093557,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 17:16:42+00:00,0.22,0.22,0.21,2500000.0,19900000.0,19900000.0,19900000.0,148600000.0,405100000.0,,4200000.0,73100000.0,149800000.0,148600000.0,256500000.0,15400000.0,0.0,222900000.0,33600000.0,-11200000.0,22400000.0,405100000.0,90500000.0,91800000.0,94100000.0
