company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:58:55+00:00,,0.74,0.74,1.278,435679000.0,0.74,688000.0,,,,221542000.0,221542000.0,,199238000.0,18436000.0,,197543000.0,,-5055000.0,,,,1035105000.0,192995000.0,11754000.0,-6643000.0,3868000.0,,,,,819574000.0,1046859000.0,222230000.0,1046859000.0,269200000.0,268179000.0,269483000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q4,2018-10-01,2018-12-31,,,0.3,0.3,,108085000.0,0.3,70000.0,,,,89615000.0,89615000.0,,81168000.0,7476000.0,,50229000.0,,36000.0,,,,264732000.0,47592000.0,2935000.0,-27888000.0,971000.0,,,,,178018000.0,267667000.0,89685000.0,267667000.0,269200000.0,268179000.0,269483000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 14:42:32+00:00,,0.07,0.07,,109563000.0,0.07,158000.0,,,,20258000.0,20258000.0,,17639000.0,1648000.0,,51330000.0,,-1382000.0,,,,263256000.0,49562000.0,2888000.0,33891000.0,971000.0,,,,,244346000.0,266144000.0,20416000.0,266144000.0,252000000.0,267727000.0,268861000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q3YTD,2018-01-01,2018-09-30,,,0.44,0.44,,327594000.0,0.44,618000.0,,,,131927000.0,131927000.0,,118070000.0,10960000.0,,147314000.0,,-5091000.0,,,,770373000.0,145403000.0,8819000.0,21245000.0,2897000.0,,,,,641556000.0,779192000.0,132545000.0,779192000.0,252000000.0,267727000.0,268861000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q3TTM,2017-10-01,2018-09-30,,,0.7,0.7,-0.93,438643000.0,0.7,1685000.0,,,,207554000.0,207554000.0,,186390000.0,17343000.0,,196278000.0,,14575000.0,,,,1020489000.0,195366000.0,20301000.0,15839000.0,3821000.0,,,,,846126000.0,1040790000.0,209239000.0,1040790000.0,252000000.0,267727000.0,268861000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 14:06:22+00:00,,0.07,0.07,,108204000.0,0.07,233000.0,,,,22444000.0,22444000.0,,19630000.0,1843000.0,,48509000.0,,-2032000.0,,,,256634000.0,47851000.0,3109000.0,30470000.0,971000.0,,,,,235034000.0,259743000.0,22677000.0,259743000.0,280400000.0,267311000.0,268890000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q2YTD,2018-01-01,2018-06-30,,,0.37,0.37,,218031000.0,0.37,460000.0,,,,111669000.0,111669000.0,,100431000.0,9312000.0,,95984000.0,,-3709000.0,,,,507117000.0,95841000.0,5931000.0,-12646000.0,1926000.0,,,,,397210000.0,513048000.0,112129000.0,513048000.0,280400000.0,267311000.0,268890000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q2TTM,2017-07-01,2018-06-30,,,0.69,0.69,-0.62,437836000.0,0.69,1654000.0,,,,204866000.0,204866000.0,,184015000.0,17075000.0,,194137000.0,,17776000.0,,,,1005497000.0,190631000.0,17413000.0,11562000.0,3776000.0,,,,,834166000.0,1022910000.0,206520000.0,1022910000.0,280400000.0,267311000.0,268890000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 14:40:10+00:00,,0.3,0.3,0.3225,109827000.0,0.3,227000.0,,,,89225000.0,89225000.0,,80801000.0,7469000.0,,47475000.0,,-1677000.0,,,,250483000.0,47990000.0,2822000.0,-43116000.0,955000.0,,,,,162176000.0,253305000.0,89452000.0,253305000.0,269300000.0,267546000.0,269208000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q1TTM,2017-04-01,2018-03-31,,,0.65,0.65,-0.31,439649000.0,0.65,1787000.0,,,,193484000.0,193484000.0,,173613000.0,16137000.0,,192968000.0,,18382000.0,,,,993521000.0,183876000.0,14304000.0,14443000.0,3734000.0,,,,,830936000.0,1007825000.0,195271000.0,1007825000.0,269300000.0,267546000.0,269208000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:58:55+00:00,,0.63,0.63,1.35,507923000.0,0.63,3838000.0,,,,199579000.0,199579000.0,,180861000.0,14614000.0,,211668000.0,,137873000.0,,,,1138138000.0,216353000.0,14055000.0,150705000.0,4104000.0,,,,,1086649000.0,1152193000.0,203417000.0,1152193000.0,287100000.0,285247000.0,286015000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q4,2019-10-01,2019-12-31,,,0.34,0.34,,145177000.0,0.34,2000.0,,,,105237000.0,105237000.0,,96608000.0,7598000.0,,55948000.0,,118486000.0,,,,302745000.0,57349000.0,2073000.0,59591000.0,1031000.0,,,,,318065000.0,304818000.0,105239000.0,304818000.0,287100000.0,285247000.0,286015000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q3YTD,2019-01-01,2019-09-30,,,0.29,0.29,,362746000.0,0.29,3836000.0,,,,94342000.0,94342000.0,,84253000.0,7016000.0,,155720000.0,,19387000.0,,,,835393000.0,159004000.0,11982000.0,91114000.0,3073000.0,,,,,768584000.0,847375000.0,98178000.0,847375000.0,290800000.0,288706000.0,289529000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q3TTM,2018-10-01,2019-09-30,,,0.59,0.59,,470831000.0,0.59,3906000.0,,,,183957000.0,183957000.0,,165421000.0,14492000.0,,205949000.0,,19423000.0,,,,1100125000.0,206596000.0,14917000.0,63226000.0,4044000.0,,,,,946602000.0,1115042000.0,187863000.0,1115042000.0,290800000.0,288706000.0,289529000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 14:42:32+00:00,,0.09,0.09,,129010000.0,0.09,1499000.0,,,,29422000.0,29422000.0,,26173000.0,2218000.0,,55178000.0,,12713000.0,,,,289008000.0,53438000.0,6386000.0,39560000.0,1031000.0,,,,,277186000.0,295394000.0,30921000.0,295394000.0,290800000.0,288706000.0,289529000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q2YTD,2019-01-01,2019-06-30,,,0.2,0.2,,233736000.0,0.2,2337000.0,,,,64920000.0,64920000.0,,58080000.0,4798000.0,,100542000.0,,6674000.0,,,,546385000.0,105566000.0,5596000.0,51554000.0,2042000.0,,,,,491398000.0,551981000.0,67257000.0,551981000.0,288200000.0,281960000.0,282575000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q2TTM,2018-07-01,2019-06-30,,,0.57,0.57,,451384000.0,0.57,2565000.0,,,,174793000.0,174793000.0,,156887000.0,13922000.0,,202101000.0,,5328000.0,,,,1074373000.0,202720000.0,11419000.0,57557000.0,3984000.0,,,,,913762000.0,1085792000.0,177358000.0,1085792000.0,288200000.0,281960000.0,282575000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 14:06:22+00:00,,0.12,0.12,,119612000.0,0.12,125000.0,,,,38318000.0,38318000.0,,34588000.0,2699000.0,,50900000.0,,6625000.0,,,,278463000.0,51153000.0,2845000.0,27825000.0,1031000.0,,,,,249490000.0,281308000.0,38443000.0,281308000.0,288200000.0,281960000.0,282575000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:25:08+00:00,,0.08,0.08,0.3425,114124000.0,0.08,2212000.0,,,,26602000.0,26602000.0,,23492000.0,2099000.0,,49642000.0,,49000.0,,,,267922000.0,54413000.0,2751000.0,23729000.0,1011000.0,,,,,241908000.0,270673000.0,28814000.0,270673000.0,293700000.0,277002000.0,277557000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q1TTM,2018-04-01,2019-03-31,,,0.52,0.52,,439976000.0,0.52,2673000.0,,,,158919000.0,158919000.0,,141929000.0,13066000.0,,199710000.0,,-3329000.0,,,,1052544000.0,199418000.0,11683000.0,60202000.0,3924000.0,,,,,899306000.0,1064227000.0,161592000.0,1064227000.0,293700000.0,277002000.0,277557000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:25:08+00:00,,0.01,0.01,0.36,157501000.0,0.01,164000.0,,,,5540000.0,5540000.0,,4155000.0,319000.0,,58686000.0,,3367000.0,,,,320093000.0,65089000.0,1388000.0,37868000.0,1066000.0,,,,,319144000.0,321481000.0,5704000.0,321481000.0,415500000.0,294457000.0,295160000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2020.0,Q1TTM,2019-04-01,2020-03-31,,,0.56,0.56,,551300000.0,0.56,1790000.0,,,,178517000.0,178517000.0,,161524000.0,12834000.0,,220712000.0,,141191000.0,,,,1190309000.0,227029000.0,12692000.0,164844000.0,4159000.0,,,,,1163885000.0,1203001000.0,180307000.0,1203001000.0,415500000.0,294457000.0,295160000.0
