company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.09,-0.09,0.72,-0.08,,-3600000.0,-500000.0,,-500000.0,-8900000.0,8400000.0,3635500000.0,3953700000.0,,600000.0,,260000000.0,3635500000.0,318200000.0,62400000.0,260000000.0,58200000.0,-61800000.0,-3600000.0,3953700000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 09:12:27+00:00,-0.32,-0.32,0.18,-0.32,,-8500000.0,-32200000.0,-26800000.0,-5400000.0,-33800000.0,1600000.0,919300000.0,972400000.0,,400000.0,,70600000.0,919300000.0,53100000.0,18200000.0,70600000.0,-17500000.0,-17800000.0,-35300000.0,972400000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.13,0.13,0.36,0.13,,4100000.0,18200000.0,17200000.0,1000000.0,14400000.0,3800000.0,1967600000.0,2155800000.0,,900000.0,,139500000.0,1967600000.0,188200000.0,28300000.0,139500000.0,48700000.0,-27400000.0,21300000.0,2155800000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.56,0.56,0.72,0.56,,19700000.0,69000000.0,60100000.0,8900000.0,60200000.0,8800000.0,3705000000.0,4112800000.0,,400000.0,,267000000.0,3705000000.0,407800000.0,61400000.0,267000000.0,140800000.0,-61000000.0,79800000.0,4112800000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:10:27+00:00,0.04,0.04,0.18,0.04,,600000.0,6600000.0,5900000.0,700000.0,4400000.0,2200000.0,969100000.0,1056800000.0,,-200000.0,,67100000.0,969100000.0,87700000.0,13900000.0,67100000.0,20600000.0,-14100000.0,6500000.0,1056800000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.05,1.05,0.72,1.02,,50100000.0,121100000.0,112900000.0,8200000.0,112200000.0,8900000.0,3894400000.0,4413400000.0,,700000.0,,290600000.0,3894400000.0,519000000.0,66100000.0,290600000.0,228400000.0,-65400000.0,163000000.0,4413400000.0,106600000.0,106600000.0,106600000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:13:37+00:00,0.09,0.09,0.18,0.09,,3500000.0,11600000.0,11300000.0,300000.0,10000000.0,1600000.0,998500000.0,1099000000.0,,1100000.0,,72400000.0,998500000.0,100500000.0,14400000.0,72400000.0,28100000.0,-13300000.0,14800000.0,1099000000.0,106600000.0,106600000.0,106600000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:11:15+00:00,-0.03,-0.03,0.72,-0.03,0.0,-8700000.0,9600000.0,10200000.0,-600000.0,-2600000.0,12200000.0,3844800000.0,4223400000.0,,4100000.0,0.0,272500000.0,3844800000.0,378600000.0,108700000.0,272500000.0,106100000.0,-104600000.0,1500000.0,4223400000.0,86700000.0,86700000.0,86700000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q4,2014-10-01,2014-12-31,,0.2,0.2,0.18,0.2,,3700000.0,25300000.0,23100000.0,-600000.0,22100000.0,3200000.0,925600000.0,1047500000.0,2800000.0,1200000.0,,70400000.0,925600000.0,121900000.0,25900000.0,70400000.0,51500000.0,-24700000.0,26800000.0,1047500000.0,86700000.0,86700000.0,86700000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:04:44+00:00,-0.01,-0.01,0.18,-0.01,,500000.0,2900000.0,3600000.0,,-700000.0,3600000.0,972600000.0,1069600000.0,-700000.0,1000000.0,,68700000.0,972600000.0,97000000.0,25200000.0,68700000.0,28300000.0,-24200000.0,4100000.0,1069600000.0,70000000.0,70000000.0,70000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.23,-0.23,0.54,-0.23,,-12400000.0,-15700000.0,-12900000.0,,-24700000.0,9000000.0,2919200000.0,3175900000.0,-2800000.0,2900000.0,,202100000.0,2919200000.0,256700000.0,82800000.0,202100000.0,54600000.0,-79900000.0,-25300000.0,3175900000.0,70000000.0,70000000.0,70000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.4,1.4,0.72,1.4,,-71600000.0,159900000.0,-94500000.0,257200000.0,148700000.0,11200000.0,3823200000.0,4091200000.0,-2800000.0,3300000.0,67500000.0,268400000.0,3823200000.0,268000000.0,101500000.0,335900000.0,-67900000.0,-98200000.0,-166100000.0,4091200000.0,70000000.0,70000000.0,70000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.22,-0.22,0.36,-0.22,,-12900000.0,-18600000.0,-16500000.0,,-24000000.0,5400000.0,1946600000.0,2106300000.0,-2100000.0,1900000.0,,133400000.0,1946600000.0,159700000.0,57600000.0,133400000.0,26300000.0,-55700000.0,-29400000.0,2106300000.0,133300000.0,133300000.0,133300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.09,1.09,0.72,1.09,,-80600000.0,124800000.0,-124900000.0,251800000.0,115600000.0,9200000.0,3769900000.0,3994000000.0,-2100000.0,2700000.0,67500000.0,270300000.0,3769900000.0,224100000.0,94500000.0,337800000.0,-113700000.0,-91800000.0,-205500000.0,3994000000.0,133300000.0,133300000.0,133300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:24:25+00:00,-0.03,-0.03,0.18,-0.03,,-2900000.0,-700000.0,-500000.0,,-4000000.0,3300000.0,1029500000.0,1119000000.0,-200000.0,1300000.0,,65700000.0,1029500000.0,89500000.0,28500000.0,65700000.0,23800000.0,-27200000.0,-3400000.0,1119000000.0,133300000.0,133300000.0,133300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.16,1.16,0.72,1.16,,-77100000.0,132100000.0,-118500000.0,252500000.0,124000000.0,8100000.0,3709500000.0,3931800000.0,-1900000.0,1200000.0,67500000.0,271700000.0,3709500000.0,222300000.0,79900000.0,339200000.0,-116900000.0,-78700000.0,-195600000.0,3931800000.0,107000000.0,107000000.0,107000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:03:07+00:00,-0.19,-0.19,0.18,-0.19,,-10000000.0,-17900000.0,-16000000.0,,-20000000.0,2100000.0,917100000.0,987300000.0,-1900000.0,600000.0,,67700000.0,917100000.0,70200000.0,29100000.0,67700000.0,2500000.0,-28500000.0,-26000000.0,987300000.0,107000000.0,107000000.0,107000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 14:30:21+00:00,-3.53,-3.53,0.62,-3.53,126600000.0,-112100000.0,-365900000.0,-365900000.0,,-377900000.0,12000000.0,3659300000.0,3719600000.0,,1600000.0,64300000.0,238800000.0,3659300000.0,60300000.0,110200000.0,429700000.0,-369400000.0,-108600000.0,-478000000.0,3719600000.0,107300000.0,107300000.0,107300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q4,2015-10-01,2015-12-31,,-2.12,-2.12,0.08,-2.12,126600000.0,-135800000.0,-223300000.0,-223300000.0,,-226900000.0,3600000.0,836400000.0,738900000.0,,-700000.0,64300000.0,40800000.0,836400000.0,-97500000.0,29200000.0,231700000.0,-329200000.0,-29900000.0,-359100000.0,738900000.0,107300000.0,107300000.0,107300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:03:02+00:00,-1.35,-1.35,0.18,-1.35,,23400000.0,-141300000.0,-141300000.0,,-144600000.0,3300000.0,861400000.0,832700000.0,,800000.0,0.0,62500000.0,861400000.0,-28700000.0,27500000.0,62500000.0,-91200000.0,-26700000.0,-117900000.0,832700000.0,107300000.0,107300000.0,107300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.41,-1.41,0.54,-1.41,,23700000.0,-142600000.0,-142600000.0,,-151000000.0,8400000.0,2822900000.0,2980700000.0,,2300000.0,,198000000.0,2822900000.0,157800000.0,81000000.0,198000000.0,-40200000.0,-78700000.0,-118900000.0,2980700000.0,107300000.0,107300000.0,107300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1.21,-1.21,0.72,-1.21,,27400000.0,-117300000.0,-119500000.0,-600000.0,-128900000.0,11600000.0,3748500000.0,4028200000.0,2800000.0,3500000.0,,268400000.0,3748500000.0,279700000.0,106900000.0,268400000.0,11300000.0,-103400000.0,-92100000.0,4028200000.0,107300000.0,107300000.0,107300000.0
