company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Paycom Software Inc,PAYC,,1590955,2014.0,Q3TTM,2013-10-01,2014-09-30,,147000.0,378000.0,9298000.0,6648000.0,6027000.0,62843000.0,11768000.0,153429000.0,-174283000.0,18189000.0,153429000.0,-174283000.0,18189000.0,-2665000.0,1193000.0,1193000.0,4174000.0,150499000.0,-151660000.0,-5592000.0,,-22881000.0,-65442000.0,-647000.0,,258000.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q3,2014-07-01,2014-09-30,,-7000.0,,,1797000.0,2840000.0,2000.0,,77771000.0,-80674000.0,7408000.0,77771000.0,-80674000.0,7408000.0,4505000.0,2690000.0,2690000.0,88000.0,78004000.0,-78004000.0,,,-2670000.0,-235000.0,,,
Paycom Software Inc,PAYC,,1590955,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:29:11+00:00,67000.0,,,5198000.0,466000.0,62843000.0,6539000.0,-58389000.0,50199000.0,13301000.0,-58389000.0,50199000.0,13301000.0,5111000.0,3157000.0,3157000.0,4413000.0,-62146000.0,62147000.0,-183000.0,,-11948000.0,-65442000.0,,,
Paycom Software Inc,PAYC,,1590955,2014.0,Q2TTM,2013-07-01,2014-06-30,,216000.0,378000.0,9298000.0,6304000.0,5205000.0,62841000.0,13518000.0,35708000.0,-53487000.0,13971000.0,35708000.0,-53487000.0,13971000.0,-3808000.0,-1921000.0,-1921000.0,4167000.0,31659000.0,-30130000.0,-6653000.0,,-23615000.0,-65010000.0,-647000.0,,258000.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q2,2014-04-01,2014-06-30,,4000.0,,,1680000.0,-1161000.0,62841000.0,2148000.0,-92791000.0,89472000.0,4162000.0,-92791000.0,89472000.0,4162000.0,843000.0,-593000.0,-593000.0,4232000.0,-93406000.0,93590000.0,-183000.0,,-4118000.0,-65102000.0,911000.0,,
Paycom Software Inc,PAYC,,1590955,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 16:19:49+00:00,74000.0,,,3401000.0,-2374000.0,62841000.0,6539000.0,-136160000.0,130873000.0,5893000.0,-136160000.0,130873000.0,5893000.0,606000.0,467000.0,467000.0,4325000.0,-140150000.0,140151000.0,-183000.0,,-9278000.0,-65207000.0,,,
Paycom Software Inc,PAYC,,1590955,2014.0,Q1TTM,2013-04-01,2014-03-31,,271000.0,378000.0,9298000.0,5912000.0,8919000.0,,11370000.0,61481000.0,-79774000.0,14191000.0,61481000.0,-79774000.0,14191000.0,-4102000.0,-968000.0,-968000.0,57000.0,58144000.0,-58923000.0,-6470000.0,,-21109000.0,-5000.0,-1558000.0,,258000.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q1,2014-01-01,2014-03-31,2015-05-13 16:19:48+00:00,70000.0,,,1721000.0,-1213000.0,,4391000.0,-43369000.0,41401000.0,1731000.0,-43369000.0,41401000.0,1731000.0,-237000.0,1060000.0,1060000.0,93000.0,-46744000.0,46561000.0,,,-5160000.0,-105000.0,-911000.0,,
Paycom Software Inc,PAYC,,1590955,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:13:17+00:00,157000.0,19205000.0,1271000.0,9421000.0,9215000.0,,,34922000.0,-52324000.0,42972000.0,34922000.0,-52324000.0,42972000.0,25570000.0,20945000.0,20945000.0,3234000.0,36146000.0,-35775000.0,,,-16549000.0,-1224000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q4,2015-10-01,2015-12-31,,49000.0,19205000.0,1271000.0,2599000.0,-374000.0,,,80531000.0,-87207000.0,8843000.0,80531000.0,-87207000.0,8843000.0,2167000.0,5157000.0,5157000.0,1412000.0,80808000.0,-80808000.0,,,-6399000.0,-277000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:15:18+00:00,108000.0,,,6822000.0,9589000.0,,,-45609000.0,34883000.0,34129000.0,-45609000.0,34883000.0,34129000.0,23403000.0,15788000.0,15788000.0,1822000.0,-44662000.0,45033000.0,,,-10150000.0,-947000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q3TTM,2014-10-01,2015-09-30,,174000.0,2013000.0,3482000.0,8786000.0,13739000.0,-3000.0,-1000.0,221275000.0,-234366000.0,43165000.0,221275000.0,-234366000.0,43165000.0,30074000.0,18294000.0,18294000.0,2172000.0,222262000.0,-221894000.0,183000.0,,-12472000.0,-1166000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q3,2015-07-01,2015-09-30,,23000.0,,,2402000.0,3560000.0,,,72846000.0,-78316000.0,11350000.0,72846000.0,-78316000.0,11350000.0,5880000.0,3847000.0,3847000.0,1518000.0,73088000.0,-73088000.0,,,-5228000.0,-242000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:12:18+00:00,85000.0,,,4420000.0,6029000.0,,,-118455000.0,113199000.0,22779000.0,-118455000.0,113199000.0,22779000.0,17523000.0,11941000.0,11941000.0,304000.0,-117750000.0,118121000.0,,,-4922000.0,-705000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q2TTM,2014-07-01,2015-06-30,,144000.0,2013000.0,3482000.0,8181000.0,13019000.0,-1000.0,-1000.0,226200000.0,-236724000.0,39223000.0,226200000.0,-236724000.0,39223000.0,28699000.0,17137000.0,17137000.0,742000.0,227178000.0,-226810000.0,183000.0,,-9914000.0,-1159000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q2,2015-04-01,2015-06-30,,72000.0,,,2287000.0,1288000.0,,,-48985000.0,46336000.0,9643000.0,-48985000.0,46336000.0,9643000.0,6994000.0,5946000.0,5946000.0,50000.0,-48756000.0,48756000.0,,,-2420000.0,-229000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:50:51+00:00,13000.0,,,2133000.0,4741000.0,,,-69470000.0,66863000.0,13136000.0,-69470000.0,66863000.0,13136000.0,10529000.0,5995000.0,5995000.0,254000.0,-68994000.0,69365000.0,,,-2502000.0,-476000.0,,,
Paycom Software Inc,PAYC,,1590955,2015.0,Q1TTM,2014-04-01,2015-03-31,,76000.0,2013000.0,3482000.0,7574000.0,10570000.0,62840000.0,2147000.0,182394000.0,-193588000.0,33742000.0,182394000.0,-193588000.0,33742000.0,22548000.0,10598000.0,10598000.0,4924000.0,182528000.0,-181976000.0,,,-11612000.0,-66032000.0,911000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:13:03+00:00,-11000.0,9323000.0,938000.0,13632000.0,-5881000.0,,5000000.0,115542000.0,-204916000.0,98818000.0,115542000.0,-204916000.0,98818000.0,9444000.0,70421000.0,70421000.0,20657000.0,147145000.0,-63749000.0,,-113792000.0,-43805000.0,-1042000.0,-35561000.0,16135000.0,295000.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q4,2016-10-01,2016-12-31,,-107000.0,9323000.0,938000.0,3961000.0,-16370000.0,,,237727000.0,-276448000.0,24383000.0,237727000.0,-276448000.0,24383000.0,-14338000.0,35214000.0,35214000.0,1685000.0,265203000.0,-167411000.0,,-113792000.0,-11675000.0,-294000.0,-27182000.0,16135000.0,295000.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:10:29+00:00,96000.0,,,9671000.0,10489000.0,,5000000.0,-122185000.0,71532000.0,74435000.0,-122185000.0,71532000.0,74435000.0,23782000.0,35207000.0,35207000.0,18972000.0,-118058000.0,103662000.0,,,-32130000.0,-748000.0,-8379000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q3TTM,2015-10-01,2016-09-30,,145000.0,19205000.0,1271000.0,12270000.0,10115000.0,,5000000.0,-41654000.0,-15675000.0,83278000.0,-41654000.0,-15675000.0,83278000.0,25949000.0,40364000.0,40364000.0,20384000.0,-37250000.0,22854000.0,,,-38529000.0,-1025000.0,-8379000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q3,2016-07-01,2016-09-30,,33000.0,,,3553000.0,-4103000.0,,1097000.0,-459761000.0,433483000.0,19881000.0,-459761000.0,433483000.0,19881000.0,-6397000.0,6198000.0,6198000.0,14158000.0,-455669000.0,441273000.0,,,-7790000.0,-300000.0,-4889000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 17:08:09+00:00,63000.0,,,6118000.0,14592000.0,,3903000.0,337576000.0,-361951000.0,54554000.0,337576000.0,-361951000.0,54554000.0,30179000.0,29009000.0,29009000.0,4814000.0,337611000.0,-337611000.0,,,-24340000.0,-448000.0,-3490000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q2TTM,2015-07-01,2016-06-30,,135000.0,19205000.0,1271000.0,11119000.0,17778000.0,,3903000.0,490953000.0,-527474000.0,74747000.0,490953000.0,-527474000.0,74747000.0,38226000.0,38013000.0,38013000.0,7744000.0,491507000.0,-491507000.0,,,-35967000.0,-967000.0,-3490000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q2,2016-04-01,2016-06-30,,31000.0,,,3209000.0,7396000.0,,3679000.0,-91116000.0,75328000.0,24606000.0,-91116000.0,75328000.0,24606000.0,8818000.0,10421000.0,10421000.0,3591000.0,-91305000.0,91305000.0,,,-15977000.0,-448000.0,-3490000.0,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:15:00+00:00,32000.0,,,2909000.0,7196000.0,,224000.0,428692000.0,-437279000.0,29948000.0,428692000.0,-437279000.0,29948000.0,21361000.0,18588000.0,18588000.0,1223000.0,428916000.0,-428916000.0,,,-8363000.0,,,,
Paycom Software Inc,PAYC,,1590955,2016.0,Q1TTM,2015-04-01,2016-03-31,,176000.0,19205000.0,1271000.0,10197000.0,11670000.0,,224000.0,533084000.0,-556466000.0,59784000.0,533084000.0,-556466000.0,59784000.0,36402000.0,33538000.0,33538000.0,4203000.0,534056000.0,-534056000.0,,,-22410000.0,-748000.0,,,
Paycom Software Inc,PAYC,,1590955,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 17:01:49+00:00,-334000.0,18332000.0,791000.0,19395000.0,-51649000.0,,40940000.0,145665000.0,15581000.0,130149000.0,145665000.0,15581000.0,130149000.0,291395000.0,123486000.0,123486000.0,39251000.0,198107000.0,,,-66235000.0,-59389000.0,-36502000.0,-56880000.0,141205000.0,
Paycom Software Inc,PAYC,,1590955,2017.0,Q4,2017-10-01,2017-12-31,,-55000.0,18332000.0,791000.0,5497000.0,-25775000.0,,35500000.0,254217000.0,-7374000.0,38100000.0,254217000.0,-7374000.0,38100000.0,284943000.0,48866000.0,48866000.0,9567000.0,291722000.0,-3501000.0,,-16910000.0,-16463000.0,-35516000.0,-37489000.0,29500000.0,
Paycom Software Inc,PAYC,,1590955,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:08:41+00:00,-279000.0,,,13898000.0,-25874000.0,,5440000.0,-108552000.0,22955000.0,92049000.0,-108552000.0,22955000.0,92049000.0,6452000.0,74620000.0,74620000.0,29684000.0,-93615000.0,3501000.0,,-49325000.0,-42926000.0,-986000.0,-19391000.0,111705000.0,
Paycom Software Inc,PAYC,,1590955,2017.0,Q3TTM,2016-10-01,2017-09-30,,-386000.0,9323000.0,938000.0,17859000.0,-42244000.0,,5440000.0,129175000.0,-253493000.0,116432000.0,129175000.0,-253493000.0,116432000.0,-7886000.0,109834000.0,109834000.0,31369000.0,171588000.0,-163910000.0,,-163117000.0,-54601000.0,-1280000.0,-46573000.0,127840000.0,295000.0
Paycom Software Inc,PAYC,,1590955,2017.0,Q3,2017-07-01,2017-09-30,,-338000.0,,,4905000.0,-2099000.0,,,-11898000.0,-26365000.0,36756000.0,-11898000.0,-26365000.0,36756000.0,-1507000.0,20910000.0,20910000.0,13378000.0,-7413000.0,-67728000.0,,-49325000.0,-21017000.0,-281000.0,-4204000.0,111705000.0,
Paycom Software Inc,PAYC,,1590955,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:14:57+00:00,59000.0,,,8993000.0,-23775000.0,,5440000.0,-96654000.0,49320000.0,55293000.0,-96654000.0,49320000.0,55293000.0,7959000.0,53710000.0,53710000.0,16306000.0,-86202000.0,71229000.0,,,-21909000.0,-705000.0,-15187000.0,,
Paycom Software Inc,PAYC,,1590955,2017.0,Q2TTM,2016-07-01,2017-06-30,,-15000.0,9323000.0,938000.0,16507000.0,-44248000.0,,6537000.0,-318688000.0,206355000.0,99557000.0,-318688000.0,206355000.0,99557000.0,-12776000.0,95122000.0,95122000.0,32149000.0,-276668000.0,345091000.0,,-113792000.0,-41374000.0,-1299000.0,-47258000.0,16135000.0,295000.0
Paycom Software Inc,PAYC,,1590955,2017.0,Q2,2017-04-01,2017-06-30,,36000.0,,,4707000.0,-22654000.0,,3347000.0,-191058000.0,151192000.0,15068000.0,-191058000.0,151192000.0,15068000.0,-24798000.0,20016000.0,20016000.0,12963000.0,-178938000.0,163965000.0,,,-12773000.0,-280000.0,-15187000.0,,
Paycom Software Inc,PAYC,,1590955,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:22:47+00:00,23000.0,,,4286000.0,-1121000.0,,2093000.0,94404000.0,-101872000.0,40225000.0,94404000.0,-101872000.0,40225000.0,32757000.0,33694000.0,33694000.0,3343000.0,92736000.0,-92736000.0,,,-9136000.0,-425000.0,,,
Paycom Software Inc,PAYC,,1590955,2017.0,Q1TTM,2016-04-01,2017-03-31,,-20000.0,9323000.0,938000.0,15009000.0,-14198000.0,,6869000.0,-218746000.0,130491000.0,109095000.0,-218746000.0,130491000.0,109095000.0,20840000.0,85527000.0,85527000.0,22777000.0,-189035000.0,272431000.0,,-113792000.0,-44578000.0,-1467000.0,-35561000.0,16135000.0,295000.0
Paycom Software Inc,PAYC,,1590955,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 17:01:49+00:00,-1080000.0,13511000.0,708000.0,29657000.0,-17820000.0,,,-247796000.0,-49417000.0,184817000.0,-247796000.0,-49417000.0,184817000.0,-112396000.0,137065000.0,137065000.0,36995000.0,-141662000.0,,,-145011000.0,-59906000.0,-946000.0,-105188000.0,155500000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q4,2018-10-01,2018-12-31,,-244000.0,13511000.0,708000.0,8747000.0,-10994000.0,,,2132000.0,36961000.0,38968000.0,2132000.0,36961000.0,38968000.0,78061000.0,31414000.0,31414000.0,10045000.0,64907000.0,,,-7397000.0,-15642000.0,-444000.0,-62331000.0,60000000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 17:28:43+00:00,-836000.0,,,20910000.0,-6826000.0,,,-249928000.0,-86378000.0,145849000.0,-249928000.0,-86378000.0,145849000.0,-190457000.0,105651000.0,105651000.0,26950000.0,-206569000.0,,,-137614000.0,-44264000.0,-502000.0,-42857000.0,95500000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q3TTM,2017-10-01,2018-09-30,,-891000.0,18332000.0,791000.0,26407000.0,-32601000.0,,35500000.0,4289000.0,-93752000.0,183949000.0,4289000.0,-93752000.0,183949000.0,94486000.0,154517000.0,154517000.0,36517000.0,85153000.0,-3501000.0,,-154524000.0,-60727000.0,-36018000.0,-80346000.0,125000000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q3,2018-07-01,2018-09-30,,-358000.0,,,8128000.0,8276000.0,,,-1083000.0,-25103000.0,45985000.0,-1083000.0,-25103000.0,45985000.0,19799000.0,28769000.0,28769000.0,1170000.0,531000.0,,,-36712000.0,-12391000.0,-446000.0,-1168000.0,24000000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:34:34+00:00,-478000.0,,,12782000.0,-15102000.0,,,-248845000.0,-61275000.0,99864000.0,-248845000.0,-61275000.0,99864000.0,-210256000.0,76882000.0,76882000.0,25780000.0,-207100000.0,,,-100902000.0,-31873000.0,-56000.0,-41689000.0,71500000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q2TTM,2017-07-01,2018-06-30,,-871000.0,18332000.0,791000.0,23184000.0,-42976000.0,,35500000.0,-6526000.0,-95014000.0,174720000.0,-6526000.0,-95014000.0,174720000.0,73180000.0,146658000.0,146658000.0,48725000.0,77209000.0,-71229000.0,,-167137000.0,-69353000.0,-35853000.0,-83382000.0,212705000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q2,2018-04-01,2018-06-30,,-307000.0,,,6713000.0,-3126000.0,,,-237892000.0,-36785000.0,42377000.0,-237892000.0,-36785000.0,42377000.0,-232300000.0,35722000.0,35722000.0,3375000.0,-201188000.0,-39350000.0,,-33270000.0,-13165000.0,-14000.0,-36690000.0,49000000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:07:54+00:00,-171000.0,,,6069000.0,-11976000.0,,,-10953000.0,-24490000.0,57487000.0,-10953000.0,-24490000.0,57487000.0,22044000.0,41160000.0,41160000.0,22405000.0,-5912000.0,39350000.0,,-67632000.0,-18708000.0,-42000.0,-4999000.0,22500000.0,
Paycom Software Inc,PAYC,,1590955,2018.0,Q1TTM,2017-04-01,2018-03-31,,-528000.0,18332000.0,791000.0,21178000.0,-62504000.0,,38847000.0,40308000.0,92963000.0,147411000.0,40308000.0,92963000.0,147411000.0,280682000.0,130952000.0,130952000.0,58313000.0,99459000.0,132086000.0,,-133867000.0,-68961000.0,-36119000.0,-61879000.0,163705000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q4,2019-10-01,2019-12-31,,-285000.0,24566000.0,891000.0,11567000.0,-18487000.0,,,826117000.0,-141397000.0,47844000.0,826117000.0,-141397000.0,47844000.0,732564000.0,45380000.0,45380000.0,9669000.0,826561000.0,,,-134543000.0,-21854000.0,-444000.0,,15000000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 17:01:49+00:00,-905000.0,24566000.0,891000.0,42211000.0,-47934000.0,,,650672000.0,-219545000.0,224263000.0,650672000.0,-219545000.0,224263000.0,655390000.0,180576000.0,180576000.0,50315000.0,652463000.0,,,-195811000.0,-92934000.0,-1791000.0,,69200000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 17:28:43+00:00,-620000.0,,,30644000.0,-29447000.0,,,-175445000.0,-78148000.0,176419000.0,-175445000.0,-78148000.0,176419000.0,-77174000.0,135196000.0,135196000.0,40646000.0,-174098000.0,,,-61268000.0,-71080000.0,-1347000.0,0.0,54200000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q3TTM,2018-10-01,2019-09-30,,-864000.0,13511000.0,708000.0,39391000.0,-40441000.0,,,-173313000.0,-41187000.0,215387000.0,-173313000.0,-41187000.0,215387000.0,887000.0,166610000.0,166610000.0,50691000.0,-109191000.0,,,-68665000.0,-86722000.0,-1791000.0,-62331000.0,114200000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q3,2019-07-01,2019-09-30,,-270000.0,,,10969000.0,1195000.0,,,-295133000.0,-31218000.0,53651000.0,-295133000.0,-31218000.0,53651000.0,-272700000.0,39152000.0,39152000.0,2605000.0,-294690000.0,,,-14843000.0,-36375000.0,-443000.0,,20000000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q2TTM,2018-07-01,2019-06-30,,-952000.0,13511000.0,708000.0,36550000.0,-33360000.0,,,120737000.0,-35072000.0,207721000.0,120737000.0,-35072000.0,207721000.0,293386000.0,156227000.0,156227000.0,49256000.0,186030000.0,,,-90534000.0,-62738000.0,-1794000.0,-63499000.0,118200000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q2,2019-04-01,2019-06-30,,-194000.0,,,10328000.0,-29103000.0,,,-297877000.0,-29741000.0,42342000.0,-297877000.0,-29741000.0,42342000.0,-285276000.0,48762000.0,48762000.0,12549000.0,-297417000.0,,,-29625000.0,-19816000.0,-460000.0,,19700000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:34:34+00:00,-350000.0,,,19675000.0,-30642000.0,,,119688000.0,-46930000.0,122768000.0,119688000.0,-46930000.0,122768000.0,195526000.0,96044000.0,96044000.0,38041000.0,120592000.0,,,-46425000.0,-34705000.0,-904000.0,,34200000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:13:44+00:00,-156000.0,,,9347000.0,-1539000.0,,,417565000.0,-17189000.0,80426000.0,417565000.0,-17189000.0,80426000.0,480802000.0,47282000.0,47282000.0,25492000.0,418009000.0,,,-16800000.0,-14889000.0,-444000.0,0.0,14500000.0,
Paycom Software Inc,PAYC,,1590955,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1065000.0,13511000.0,708000.0,32935000.0,-7383000.0,,,180722000.0,-42116000.0,207756000.0,180722000.0,-42116000.0,207756000.0,346362000.0,143187000.0,143187000.0,40082000.0,282259000.0,-39350000.0,,-94179000.0,-56087000.0,-1348000.0,-100189000.0,147500000.0,
Paycom Software Inc,PAYC,,1590955,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1207000.0,24566000.0,891000.0,45079000.0,-49842000.0,,,-45904000.0,-385985000.0,225867000.0,-45904000.0,-385985000.0,225867000.0,-206022000.0,196309000.0,196309000.0,35528000.0,-36115000.0,,,-356914000.0,-103771000.0,-1791000.0,-7998000.0,74700000.0,
Paycom Software Inc,PAYC,,1590955,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:13:44+00:00,-458000.0,,,12215000.0,-3447000.0,,,-279011000.0,-183629000.0,82030000.0,-279011000.0,-183629000.0,82030000.0,-380610000.0,63015000.0,63015000.0,10705000.0,-270569000.0,,,-177903000.0,-25726000.0,-444000.0,-7998000.0,20000000.0,
