company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q3TTM,2015-02-01,2016-01-31,,-1256000000.0,192600000.0,208900000.0,201600000.0,-15500000.0,377100000.0,5357200000.0,4000000.0,-1312000000.0,1352300000.0,4000000.0,-1312000000.0,1352300000.0,28800000.0,407400000.0,407400000.0,166300000.0,,-12400000.0,-301500000.0,,-246400000.0,-5034900000.0,-16800000.0,,1200000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q3,2015-11-01,2016-01-31,,-16000000.0,52200000.0,55100000.0,193700000.0,-5200000.0,262400000.0,-143900000.0,-662300000.0,126700000.0,542300000.0,-662300000.0,126700000.0,542300000.0,1500000.0,185300000.0,185300000.0,-12700000.0,,-7600000.0,-80000000.0,,-43400000.0,-438000000.0,-400000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q2YTD,2015-05-01,2015-10-31,2016-11-22 16:13:34+00:00,,106000000.0,110400000.0,7900000.0,-3700000.0,37100000.0,144500000.0,-469400000.0,-96000000.0,582500000.0,-469400000.0,-96000000.0,582500000.0,13400000.0,312400000.0,312400000.0,16600000.0,,13300000.0,-156500000.0,,-117400000.0,-450000000.0,-7400000.0,,200000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q2TTM,2014-11-01,2015-10-31,,-1240200000.0,165600000.0,191700000.0,7900000.0,-22600000.0,259200000.0,5220100000.0,316200000.0,-1497600000.0,1237700000.0,316200000.0,-1497600000.0,1237700000.0,33700000.0,383000000.0,383000000.0,238200000.0,,-15500000.0,-286600000.0,,-251400000.0,-4596900000.0,-20400000.0,,1600000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q2,2015-08-01,2015-10-31,,,53000000.0,54700000.0,,1000000.0,-19300000.0,67400000.0,-213200000.0,-57900000.0,275500000.0,-213200000.0,-57900000.0,275500000.0,5400000.0,176000000.0,176000000.0,11100000.0,,6300000.0,-80100000.0,,-64400000.0,-200000000.0,-500000.0,,200000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q1,2015-05-01,2015-07-31,2016-08-30 08:19:51+00:00,,53000000.0,55700000.0,7900000.0,-4700000.0,56400000.0,77100000.0,-256200000.0,-38100000.0,307000000.0,-256200000.0,-38100000.0,307000000.0,8000000.0,136400000.0,136400000.0,5500000.0,,7000000.0,-76400000.0,,-53000000.0,-250000000.0,-6900000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2016.0,Q1TTM,2014-08-01,2015-07-31,,-1320500000.0,137800000.0,174900000.0,7900000.0,-29500000.0,142500000.0,5230200000.0,541200000.0,-1581700000.0,1054200000.0,541200000.0,-1581700000.0,1054200000.0,-15800000.0,365300000.0,365300000.0,233700000.0,,-18800000.0,-271500000.0,,-251700000.0,-4396900000.0,-20600000.0,,1400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,FY,2016-05-01,2017-04-30,2019-06-17 16:07:13+00:00,,207300000.0,211700000.0,40600000.0,-6200000.0,-106100000.0,170800000.0,-806100000.0,-189700000.0,1059000000.0,-806100000.0,-189700000.0,1059000000.0,57000000.0,592300000.0,592300000.0,150400000.0,,-38400000.0,-339300000.0,,-192400000.0,-200000000.0,-437600000.0,,500000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q4,2017-02-01,2017-04-30,,,,,40600000.0,-1700000.0,,170100000.0,-193700000.0,-41600000.0,264200000.0,-193700000.0,-41600000.0,264200000.0,27200000.0,0.0,,,,-26500000.0,-87200000.0,,-55800000.0,142000000.0,-418600000.0,,100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q3YTD,2016-05-01,2017-01-31,2018-02-23 08:20:24+00:00,,155200000.0,159600000.0,,-4500000.0,-103900000.0,700000.0,-612400000.0,-148100000.0,794800000.0,-612400000.0,-148100000.0,794800000.0,29800000.0,481900000.0,481900000.0,102000000.0,,-11900000.0,-252100000.0,,-136600000.0,-342000000.0,-19000000.0,,400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q3TTM,2016-02-01,2017-01-31,,,205400000.0,215800000.0,,4800000.0,-73900000.0,58900000.0,-979600000.0,-157100000.0,1131000000.0,-979600000.0,-157100000.0,1131000000.0,-900000.0,672900000.0,672900000.0,110800000.0,,15900000.0,-332200000.0,,-177200000.0,-254000000.0,-452300000.0,,4200000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q3,2016-11-01,2017-01-31,,,51700000.0,52600000.0,,1400000.0,95100000.0,-121900000.0,-351300000.0,-51800000.0,419500000.0,-351300000.0,-51800000.0,419500000.0,17800000.0,134600000.0,134600000.0,85500000.0,,400000.0,-87200000.0,,-52600000.0,-142000000.0,-200000.0,,400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q2YTD,2016-05-01,2016-10-31,2017-11-22 07:41:59+00:00,,103500000.0,107000000.0,,-5900000.0,-199000000.0,122600000.0,-261100000.0,-96300000.0,375300000.0,-261100000.0,-96300000.0,375300000.0,12000000.0,347300000.0,347300000.0,16500000.0,,-12300000.0,-164900000.0,,-84000000.0,-200000000.0,-18800000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q2TTM,2015-11-01,2016-10-31,,-16000000.0,205900000.0,218300000.0,193700000.0,-1800000.0,93400000.0,36900000.0,-1290600000.0,21400000.0,1253800000.0,-1290600000.0,21400000.0,1253800000.0,-17200000.0,723600000.0,723600000.0,12600000.0,,7900000.0,-325000000.0,,-168000000.0,-550000000.0,-452500000.0,,3800000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q2,2016-08-01,2016-10-31,,,51800000.0,53000000.0,,-2500000.0,-153400000.0,99900000.0,-87900000.0,-33800000.0,136400000.0,-87900000.0,-33800000.0,136400000.0,12200000.0,177300000.0,177300000.0,7700000.0,,,-87100000.0,,-33800000.0,-100000000.0,-700000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q1,2016-05-01,2016-07-31,2017-08-31 16:11:06+00:00,,51700000.0,54000000.0,,-3400000.0,-45600000.0,22700000.0,-173200000.0,-62500000.0,238900000.0,-173200000.0,-62500000.0,238900000.0,-200000.0,170000000.0,170000000.0,8800000.0,,-12300000.0,-77800000.0,,-50200000.0,-100000000.0,-18100000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2017.0,Q1TTM,2015-08-01,2016-07-31,,-16000000.0,207100000.0,220000000.0,193700000.0,1700000.0,227500000.0,4400000.0,-1415900000.0,-2700000.0,1392900000.0,-1415900000.0,-2700000.0,1392900000.0,-24000000.0,722300000.0,722300000.0,16000000.0,,14200000.0,-318000000.0,,-198600000.0,-650000000.0,-452300000.0,,4000000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,FY,2017-05-01,2018-04-30,2020-06-19 16:12:34+00:00,0.0,206800000.0,206300000.0,0.0,7400000.0,-736300000.0,799600000.0,-922000000.0,-277600000.0,1218000000.0,-922000000.0,-277600000.0,1218000000.0,25800000.0,1338600000.0,1338600000.0,202600000.0,3900000.0,30900000.0,-350300000.0,,-321900000.0,-1368200000.0,-7000000.0,,13400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q4,2018-02-01,2018-04-30,,,52100000.0,49100000.0,,-5400000.0,27700000.0,,-196800000.0,-105800000.0,314400000.0,-196800000.0,-105800000.0,314400000.0,6400000.0,185900000.0,185900000.0,-400000.0,3900000.0,1300000.0,-88900000.0,,-111600000.0,-111700000.0,-100000.0,,4500000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q3YTD,2017-05-01,2018-01-31,2019-02-26 16:09:02+00:00,,154700000.0,157200000.0,0.0,12800000.0,-764000000.0,799600000.0,-725200000.0,-171800000.0,903600000.0,-725200000.0,-171800000.0,903600000.0,19400000.0,1152700000.0,1152700000.0,203000000.0,,29600000.0,-261400000.0,,-210300000.0,-1256500000.0,-6900000.0,,8900000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q3TTM,2017-02-01,2018-01-31,,,206800000.0,209300000.0,40600000.0,11100000.0,-766200000.0,969700000.0,-918900000.0,-213400000.0,1167800000.0,-918900000.0,-213400000.0,1167800000.0,46600000.0,1263100000.0,1263100000.0,251400000.0,,3100000.0,-348600000.0,,-266100000.0,-1114500000.0,-425500000.0,,9000000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q3,2017-11-01,2018-01-31,,,51600000.0,52100000.0,,6400000.0,-654000000.0,789600000.0,-404000000.0,-65500000.0,469000000.0,-404000000.0,-65500000.0,469000000.0,5900000.0,831300000.0,831300000.0,188000000.0,,5900000.0,-88000000.0,,-80300000.0,-1105400000.0,-200000.0,,8900000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q2YTD,2017-05-01,2017-10-31,2018-11-28 16:14:51+00:00,,103100000.0,105100000.0,0.0,6400000.0,-110000000.0,10000000.0,-321200000.0,-106300000.0,434600000.0,-321200000.0,-106300000.0,434600000.0,13500000.0,321400000.0,321400000.0,15000000.0,,23700000.0,-173400000.0,,-130000000.0,-151100000.0,-6700000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q2TTM,2016-11-01,2017-10-31,,,206900000.0,209800000.0,40600000.0,6100000.0,-17100000.0,58200000.0,-866200000.0,-199700000.0,1118300000.0,-866200000.0,-199700000.0,1118300000.0,58500000.0,566400000.0,566400000.0,148900000.0,,-2400000.0,-347800000.0,,-238400000.0,-151100000.0,-425500000.0,,500000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q2,2017-08-01,2017-10-31,,,51600000.0,50600000.0,,-3900000.0,-174100000.0,8500000.0,-61100000.0,-68200000.0,130300000.0,-61100000.0,-68200000.0,130300000.0,-2900000.0,194600000.0,194600000.0,7600000.0,,-7800000.0,-88500000.0,,-60400000.0,19000000.0,-100000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q1,2017-05-01,2017-07-31,2018-08-27 16:19:22+00:00,,51500000.0,54500000.0,0.0,10300000.0,64100000.0,1500000.0,-260100000.0,-38100000.0,304300000.0,-260100000.0,-38100000.0,304300000.0,16400000.0,126800000.0,126800000.0,7400000.0,,31500000.0,-84900000.0,,-69600000.0,-170100000.0,-6600000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2018.0,Q1TTM,2016-08-01,2017-07-31,,,207100000.0,212200000.0,40600000.0,7500000.0,3600000.0,149600000.0,-893000000.0,-165300000.0,1124400000.0,-893000000.0,-165300000.0,1124400000.0,73600000.0,549100000.0,549100000.0,149000000.0,,5400000.0,-346400000.0,,-211800000.0,-270100000.0,-426100000.0,,500000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,FY,2018-05-01,2019-04-30,2020-06-19 16:12:34+00:00,-1903000000.0,240300000.0,206000000.0,369500000.0,-7300000.0,-23300000.0,1782300000.0,699000000.0,-1924200000.0,1141200000.0,699000000.0,-1924200000.0,1141200000.0,-91300000.0,514400000.0,514400000.0,203800000.0,0.0,-32000000.0,-377900000.0,,-359800000.0,-700000000.0,-5400000.0,,1100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q4,2019-02-01,2019-04-30,,,60400000.0,51900000.0,-1900000.0,-7300000.0,-12700000.0,-77900000.0,-274600000.0,-101400000.0,274200000.0,-274600000.0,-101400000.0,274200000.0,-109100000.0,71500000.0,71500000.0,103100000.0,,-8000000.0,-96500000.0,,-92600000.0,-100000000.0,-200000.0,,1100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q3YTD,2018-05-01,2019-01-31,2020-02-27 07:46:31+00:00,-1903000000.0,179900000.0,154100000.0,371400000.0,,-10600000.0,1860200000.0,973600000.0,-1822800000.0,867000000.0,973600000.0,-1822800000.0,867000000.0,17800000.0,442900000.0,442900000.0,100700000.0,0.0,-24000000.0,-281400000.0,,-267200000.0,-600000000.0,-5200000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q3TTM,2018-02-01,2019-01-31,,-1903000000.0,232000000.0,203200000.0,371400000.0,-5400000.0,17100000.0,1860200000.0,776800000.0,-1928600000.0,1181400000.0,776800000.0,-1928600000.0,1181400000.0,24200000.0,628800000.0,628800000.0,100300000.0,3900000.0,-22700000.0,-370300000.0,,-378800000.0,-711700000.0,-5300000.0,,4500000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q3,2018-11-01,2019-01-31,,,59700000.0,51200000.0,-700000.0,,75000000.0,114100000.0,-282600000.0,-103900000.0,421100000.0,-282600000.0,-103900000.0,421100000.0,34600000.0,121400000.0,121400000.0,113800000.0,,-15100000.0,-96500000.0,,-88100000.0,-300000000.0,-200000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q2YTD,2018-05-01,2018-10-31,2019-11-22 16:18:19+00:00,-1903000000.0,120200000.0,102900000.0,372100000.0,,-85600000.0,1746100000.0,1256200000.0,-1718900000.0,445900000.0,1256200000.0,-1718900000.0,445900000.0,-16800000.0,321500000.0,321500000.0,-13100000.0,0.0,-8900000.0,-184900000.0,,-179100000.0,-300000000.0,-5000000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q2TTM,2017-11-01,2018-10-31,,-1903000000.0,223900000.0,204100000.0,372100000.0,1000000.0,-711900000.0,2535700000.0,655400000.0,-1890200000.0,1229300000.0,655400000.0,-1890200000.0,1229300000.0,-4500000.0,1338700000.0,1338700000.0,174500000.0,3900000.0,-1700000.0,-361800000.0,,-371000000.0,-1517100000.0,-5300000.0,,13400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q2,2018-08-01,2018-10-31,,2000000.0,59700000.0,51500000.0,372100000.0,2600000.0,-78000000.0,-139900000.0,-534300000.0,312600000.0,202900000.0,-534300000.0,312600000.0,202900000.0,-16200000.0,188500000.0,188500000.0,-18800000.0,,16300000.0,-96500000.0,,-77800000.0,-297600000.0,-300000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q1,2018-05-01,2018-07-31,2019-08-27 16:11:09+00:00,-1905000000.0,60500000.0,51400000.0,,-2600000.0,-7600000.0,1886000000.0,1790500000.0,-2031500000.0,243000000.0,1790500000.0,-2031500000.0,243000000.0,-600000.0,133000000.0,133000000.0,5700000.0,0.0,-25200000.0,-88400000.0,,-101300000.0,-2400000.0,-4700000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2019.0,Q1TTM,2017-08-01,2018-07-31,,-1905000000.0,215800000.0,203200000.0,,-5500000.0,-808000000.0,2684100000.0,1128600000.0,-2271000000.0,1156700000.0,1128600000.0,-2271000000.0,1156700000.0,8800000.0,1344800000.0,1344800000.0,200900000.0,3900000.0,-25800000.0,-353800000.0,,-353600000.0,-1200500000.0,-5100000.0,,13400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,FY,2019-05-01,2020-04-30,2020-06-19 16:12:34+00:00,0.0,236300000.0,210200000.0,0.0,-4800000.0,168300000.0,798200000.0,-688700000.0,-271500000.0,1254800000.0,-688700000.0,-271500000.0,1254800000.0,289800000.0,779500000.0,779500000.0,-139500000.0,7100000.0,-4600000.0,-396800000.0,,-269300000.0,-1093000000.0,-4200000.0,,2400000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q3TTM,2019-02-01,2020-01-31,,,236800000.0,208600000.0,-1900000.0,-7300000.0,-17800000.0,-77400000.0,-1090700000.0,-279000000.0,1243500000.0,-1090700000.0,-279000000.0,1241300000.0,-135700000.0,624700000.0,624700000.0,191200000.0,7000000.0,7300000.0,-393200000.0,,-285500000.0,-622600000.0,-4500000.0,,1100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q3,2019-11-01,2020-01-31,,,58800000.0,53300000.0,,,156500000.0,-300000.0,-420900000.0,-73400000.0,523800000.0,-420900000.0,-73400000.0,521600000.0,27300000.0,187400000.0,187400000.0,67800000.0,,-16900000.0,-100100000.0,,-56500000.0,-319700000.0,-800000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q3YTD,2019-05-01,2020-01-31,2020-02-27 07:46:31+00:00,0.0,176400000.0,156700000.0,0.0,,-5100000.0,500000.0,-816100000.0,-177600000.0,969300000.0,-816100000.0,-177600000.0,967100000.0,-26600000.0,553200000.0,553200000.0,88100000.0,7000000.0,15300000.0,-296700000.0,,-192900000.0,-522600000.0,-4300000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q2TTM,2018-11-01,2019-10-31,,,237700000.0,206500000.0,-2600000.0,-7300000.0,-99300000.0,37000000.0,-952400000.0,-309500000.0,1140800000.0,-952400000.0,-309500000.0,1140800000.0,-128400000.0,558700000.0,558700000.0,237200000.0,7000000.0,9100000.0,-389600000.0,,-317100000.0,-602900000.0,-3900000.0,,1100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q2,2019-08-01,2019-10-31,,,58800000.0,52600000.0,,-700000.0,-112500000.0,800000.0,-172600000.0,-52100000.0,224000000.0,-172600000.0,-52100000.0,224000000.0,-1400000.0,211200000.0,211200000.0,13900000.0,,11300000.0,-100100000.0,,-63400000.0,-72700000.0,-600000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q2YTD,2019-05-01,2019-10-31,2019-11-22 16:18:19+00:00,0.0,117600000.0,103400000.0,0.0,,-161600000.0,800000.0,-395200000.0,-104200000.0,445500000.0,-395200000.0,-104200000.0,445500000.0,-53900000.0,365800000.0,365800000.0,20300000.0,7000000.0,32200000.0,-196600000.0,,-136400000.0,-202900000.0,-3500000.0,,
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q1TTM,2018-08-01,2019-07-31,,2000000.0,238600000.0,205400000.0,369500000.0,-4000000.0,-64800000.0,-103700000.0,-1314100000.0,55200000.0,1119700000.0,-1314100000.0,55200000.0,1119700000.0,-143200000.0,536000000.0,536000000.0,204500000.0,7000000.0,14100000.0,-386000000.0,,-331500000.0,-827800000.0,-3600000.0,,1100000.0
J M Smucker Co,SJM,5493000WDH6A0LHDJD55,91419,2020.0,Q1,2019-05-01,2019-07-31,2019-08-27 16:11:09+00:00,,58800000.0,50800000.0,0.0,700000.0,-49100000.0,0.0,-222600000.0,-52100000.0,221500000.0,-222600000.0,-52100000.0,221500000.0,-52500000.0,154600000.0,154600000.0,6400000.0,7000000.0,20900000.0,-96500000.0,,-73000000.0,-130200000.0,-2900000.0,,
