company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q4,2014-10-01,2014-12-31,,-21000000.0,-17000000.0,29000000.0,23000000.0,73000000.0,575000000.0,-1000000.0,120000000.0,528000000.0,-274000000.0,455000000.0,301000000.0,-274000000.0,455000000.0,301000000.0,481000000.0,234000000.0,234000000.0,,-109000000.0,3000000.0,-15000000.0,-173000000.0,-1000000.0,-90000000.0,-23000000.0,-609000000.0,7000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 20:47:08+00:00,-24000000.0,-65000000.0,112000000.0,51000000.0,210000000.0,225000000.0,-8000000.0,34000000.0,856000000.0,-813000000.0,-34000000.0,693000000.0,-813000000.0,-34000000.0,693000000.0,-162000000.0,399000000.0,399000000.0,,115000000.0,33000000.0,-2000000.0,-562000000.0,,-237000000.0,-113000000.0,-1027000000.0,4000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q3TTM,2013-10-01,2014-09-30,,-48000000.0,-83000000.0,135000000.0,81000000.0,282000000.0,346000000.0,-4000000.0,177000000.0,856000000.0,-1165000000.0,-60000000.0,989000000.0,-1165000000.0,-60000000.0,989000000.0,-240000000.0,527000000.0,597000000.0,-70000000.0,16000000.0,53000000.0,2000000.0,-815000000.0,-1000000.0,-366000000.0,-153000000.0,-1106000000.0,7000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q3,2014-07-01,2014-09-30,,-7000000.0,-22000000.0,30000000.0,15000000.0,72000000.0,,-8000000.0,27000000.0,758000000.0,-312000000.0,-80000000.0,257000000.0,-312000000.0,-80000000.0,257000000.0,-143000000.0,109000000.0,109000000.0,,71000000.0,5000000.0,-2000000.0,-181000000.0,,-72000000.0,-37000000.0,-857000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q2TTM,2013-07-01,2014-06-30,,-50000000.0,-84000000.0,143000000.0,78000000.0,275000000.0,358000000.0,5000000.0,210000000.0,98000000.0,-1058000000.0,-67000000.0,1055000000.0,-1058000000.0,-67000000.0,1055000000.0,-65000000.0,575000000.0,645000000.0,-70000000.0,9000000.0,61000000.0,5000000.0,-634000000.0,-1000000.0,-388000000.0,-153000000.0,-430000000.0,9000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q2,2014-04-01,2014-06-30,,-12000000.0,-22000000.0,63000000.0,33000000.0,70000000.0,20000000.0,1000000.0,58000000.0,96000000.0,-281000000.0,-65000000.0,285000000.0,-281000000.0,-65000000.0,285000000.0,-60000000.0,153000000.0,153000000.0,,26000000.0,12000000.0,3000000.0,-191000000.0,,-79000000.0,-28000000.0,-170000000.0,3000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 17:00:21+00:00,-17000000.0,-43000000.0,82000000.0,36000000.0,138000000.0,225000000.0,,7000000.0,98000000.0,-501000000.0,46000000.0,436000000.0,-501000000.0,46000000.0,436000000.0,-19000000.0,290000000.0,290000000.0,,44000000.0,28000000.0,,-381000000.0,,-165000000.0,-76000000.0,-170000000.0,3000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q1TTM,2013-04-01,2014-03-31,,-57000000.0,-84000000.0,123000000.0,74000000.0,270000000.0,404000000.0,-3000000.0,229000000.0,2000000.0,-803000000.0,-14000000.0,1090000000.0,-803000000.0,-14000000.0,1090000000.0,270000000.0,560000000.0,630000000.0,-70000000.0,45000000.0,71000000.0,,-444000000.0,-1000000.0,-367000000.0,-164000000.0,-268000000.0,7000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 18:45:26+00:00,-5000000.0,-21000000.0,19000000.0,3000000.0,68000000.0,205000000.0,-1000000.0,-51000000.0,2000000.0,-220000000.0,111000000.0,151000000.0,-220000000.0,111000000.0,151000000.0,41000000.0,137000000.0,137000000.0,,18000000.0,16000000.0,-3000000.0,-190000000.0,,-86000000.0,-48000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q4,2015-10-01,2015-12-31,,-26000000.0,-20000000.0,37000000.0,38000000.0,69000000.0,,-3000000.0,-84000000.0,,-112000000.0,-102000000.0,199000000.0,-112000000.0,-102000000.0,199000000.0,-18000000.0,166000000.0,166000000.0,,68000000.0,1000000.0,,-63000000.0,-2000000.0,-91000000.0,-7000000.0,-43000000.0,17000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 16:14:34+00:00,-66000000.0,-87000000.0,119000000.0,111000000.0,280000000.0,767000000.0,-17000000.0,70000000.0,10000000.0,-1227000000.0,467000000.0,890000000.0,-1227000000.0,467000000.0,890000000.0,113000000.0,489000000.0,489000000.0,,138000000.0,26000000.0,-25000000.0,-259000000.0,-2000000.0,-261000000.0,-633000000.0,-371000000.0,54000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3TTM,2014-10-01,2015-09-30,,-61000000.0,-84000000.0,111000000.0,96000000.0,284000000.0,1342000000.0,-15000000.0,274000000.0,538000000.0,-1389000000.0,1024000000.0,992000000.0,-1389000000.0,1024000000.0,992000000.0,612000000.0,557000000.0,557000000.0,,-39000000.0,28000000.0,-40000000.0,-369000000.0,-1000000.0,-260000000.0,-649000000.0,-937000000.0,44000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3,2015-07-01,2015-09-30,,-14000000.0,-23000000.0,22000000.0,16000000.0,69000000.0,240000000.0,-6000000.0,128000000.0,,-144000000.0,150000000.0,331000000.0,-144000000.0,150000000.0,331000000.0,331000000.0,88000000.0,88000000.0,,69000000.0,5000000.0,-15000000.0,-63000000.0,,-67000000.0,14000000.0,-100000000.0,6000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3YTD,2015-01-01,2015-09-30,2015-10-28 20:47:08+00:00,-40000000.0,-67000000.0,82000000.0,73000000.0,211000000.0,767000000.0,-14000000.0,154000000.0,10000000.0,-1115000000.0,569000000.0,691000000.0,-1115000000.0,569000000.0,691000000.0,131000000.0,323000000.0,323000000.0,,70000000.0,25000000.0,-25000000.0,-196000000.0,,-170000000.0,-626000000.0,-328000000.0,37000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 19:21:49+00:00,-26000000.0,-44000000.0,60000000.0,57000000.0,142000000.0,527000000.0,-8000000.0,26000000.0,10000000.0,-971000000.0,419000000.0,360000000.0,-971000000.0,419000000.0,360000000.0,-200000000.0,235000000.0,235000000.0,,1000000.0,20000000.0,-10000000.0,-133000000.0,,-103000000.0,-640000000.0,-228000000.0,31000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q2TTM,2014-07-01,2015-06-30,,-54000000.0,-83000000.0,119000000.0,95000000.0,287000000.0,1102000000.0,-17000000.0,173000000.0,1296000000.0,-1557000000.0,794000000.0,918000000.0,-1557000000.0,794000000.0,918000000.0,138000000.0,578000000.0,578000000.0,,-37000000.0,28000000.0,-27000000.0,-487000000.0,-1000000.0,-265000000.0,-700000000.0,-1694000000.0,39000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q2,2015-04-01,2015-06-30,,-22000000.0,-22000000.0,39000000.0,6000000.0,73000000.0,527000000.0,3000000.0,87000000.0,1000000.0,-590000000.0,444000000.0,305000000.0,-590000000.0,444000000.0,305000000.0,162000000.0,136000000.0,136000000.0,,31000000.0,2000000.0,-9000000.0,-69000000.0,,-52000000.0,-419000000.0,-105000000.0,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 18:34:12+00:00,-4000000.0,-22000000.0,21000000.0,51000000.0,69000000.0,,-11000000.0,-61000000.0,9000000.0,-381000000.0,-25000000.0,55000000.0,-381000000.0,-25000000.0,55000000.0,-362000000.0,99000000.0,99000000.0,,-30000000.0,18000000.0,-1000000.0,-64000000.0,,-51000000.0,-221000000.0,-123000000.0,31000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q1TTM,2014-04-01,2015-03-31,,-44000000.0,-83000000.0,143000000.0,122000000.0,284000000.0,595000000.0,-19000000.0,144000000.0,1391000000.0,-1248000000.0,285000000.0,898000000.0,-1248000000.0,285000000.0,898000000.0,-84000000.0,595000000.0,595000000.0,,-42000000.0,38000000.0,-15000000.0,-609000000.0,-1000000.0,-292000000.0,-309000000.0,-1759000000.0,42000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q2TTM,2015-07-01,2016-06-30,,-105000000.0,-85000000.0,150000000.0,99000000.0,273000000.0,630000000.0,-9000000.0,-20000000.0,244000000.0,-204000000.0,313000000.0,740000000.0,-204000000.0,313000000.0,740000000.0,840000000.0,81000000.0,81000000.0,,491000000.0,9000000.0,-13000000.0,-257000000.0,-2000000.0,-222000000.0,-57000000.0,-143000000.0,25000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q2,2016-04-01,2016-06-30,,-15000000.0,-21000000.0,55000000.0,30000000.0,65000000.0,307000000.0,-5000000.0,42000000.0,61000000.0,-9000000.0,247000000.0,162000000.0,-9000000.0,247000000.0,162000000.0,395000000.0,-263000000.0,-263000000.0,,339000000.0,,-18000000.0,-63000000.0,,-29000000.0,-7000000.0,,2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q2YTD,2016-01-01,2016-06-30,2016-07-28 19:21:49+00:00,-65000000.0,-42000000.0,91000000.0,45000000.0,135000000.0,390000000.0,,-64000000.0,244000000.0,52000000.0,265000000.0,210000000.0,52000000.0,265000000.0,210000000.0,527000000.0,-173000000.0,-173000000.0,,354000000.0,3000000.0,2000000.0,-131000000.0,,-64000000.0,-64000000.0,,2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q1TTM,2015-04-01,2016-03-31,,-112000000.0,-86000000.0,134000000.0,75000000.0,281000000.0,850000000.0,-1000000.0,25000000.0,184000000.0,-785000000.0,510000000.0,883000000.0,-785000000.0,510000000.0,883000000.0,607000000.0,480000000.0,480000000.0,,183000000.0,11000000.0,-4000000.0,-263000000.0,-2000000.0,-245000000.0,-469000000.0,-248000000.0,23000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q1,2016-01-01,2016-03-31,2016-05-03 18:34:12+00:00,-50000000.0,-21000000.0,36000000.0,15000000.0,70000000.0,83000000.0,5000000.0,-106000000.0,183000000.0,61000000.0,18000000.0,48000000.0,61000000.0,18000000.0,48000000.0,132000000.0,90000000.0,90000000.0,,15000000.0,3000000.0,20000000.0,-68000000.0,,-35000000.0,-57000000.0,,
