company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Duke Realty Corp,DRE,,783280,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 09:10:38+00:00,16996000.0,62120000.0,,548000.0,77000000.0,,-17155000.0,-62609000.0,72871000.0,-17155000.0,-62609000.0,72871000.0,-6893000.0,43756000.0,43756000.0,-50001000.0,-14855000.0,-8359000.0,,-62892000.0,-158659000.0,-14401000.0,-16956000.0,,118810000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q1TTM,2015-04-01,2016-03-31,,70441000.0,248968000.0,,196000.0,-270000000.0,,-1500312000.0,1081351000.0,416844000.0,-1500312000.0,1081302000.0,416844000.0,-2166000.0,599648000.0,599648000.0,-502213000.0,-19937000.0,-26027000.0,,-313502000.0,-571963000.0,-58805000.0,-897069000.0,,1738146000.0,
Duke Realty Corp,DRE,,783280,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 09:42:00+00:00,47045000.0,,,7309000.0,,,-1013610000.0,1157061000.0,361873000.0,-1013610000.0,1161009000.0,361873000.0,509272000.0,1464175000.0,1464175000.0,-1149347000.0,-12503000.0,-22399000.0,,-202770000.0,-1181453000.0,-34350000.0,-805646000.0,,2395263000.0,
Duke Realty Corp,DRE,,783280,2017.0,Q3,2017-07-01,2017-09-30,,14371000.0,-124883000.0,,3619000.0,,,-218343000.0,,130537000.0,-218343000.0,-313853000.0,130537000.0,-401659000.0,1464175000.0,1464175000.0,-1223126000.0,11276000.0,0.0,,-67639000.0,0.0,0.0,-165599000.0,,0.0,
Duke Realty Corp,DRE,,783280,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 09:44:06+00:00,32674000.0,124883000.0,,3690000.0,,,-795267000.0,1477707000.0,231336000.0,-795267000.0,1474862000.0,231336000.0,910931000.0,,,73779000.0,-23779000.0,-16091000.0,,-135131000.0,-596295000.0,-20112000.0,-640047000.0,,2110205000.0,
Duke Realty Corp,DRE,,783280,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 10:48:04+00:00,46059000.0,190460000.0,,30591000.0,450000000.0,,37109000.0,-329584000.0,371649000.0,37109000.0,-329584000.0,371649000.0,79174000.0,322842000.0,322842000.0,-187712000.0,2051000.0,-27691000.0,,-214463000.0,-871255000.0,-34311000.0,-231070000.0,,603673000.0,
Duke Realty Corp,DRE,,783280,2019.0,Q4,2019-10-01,2019-12-31,,16072000.0,70161000.0,,50089000.0,400000000.0,,80334000.0,-311246000.0,101811000.0,80334000.0,-311246000.0,101811000.0,-129101000.0,87522000.0,87522000.0,-71944000.0,-26701000.0,-9958000.0,,-86379000.0,-379429000.0,-15905000.0,-256675000.0,,94046000.0,
Duke Realty Corp,DRE,,783280,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 12:09:27+00:00,61337000.0,272422000.0,,272761000.0,582284000.0,,145090000.0,-555074000.0,505898000.0,145090000.0,-555074000.0,505898000.0,95914000.0,432644000.0,432644000.0,-260505000.0,-59926000.0,-38509000.0,,-318702000.0,-1090500000.0,-47549000.0,-331327000.0,,621484000.0,
Duke Realty Corp,DRE,,783280,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 10:48:04+00:00,45265000.0,202261000.0,,222672000.0,182284000.0,,64756000.0,-243828000.0,404087000.0,64756000.0,-243828000.0,404087000.0,225015000.0,345122000.0,345122000.0,-188561000.0,-33225000.0,-28551000.0,,-232323000.0,-711071000.0,-31644000.0,-74652000.0,,527438000.0,
Duke Realty Corp,DRE,,783280,2019.0,Q3,2019-07-01,2019-09-30,,15026000.0,70383000.0,,180544000.0,-39716000.0,,-66006000.0,87835000.0,146295000.0,-66006000.0,87835000.0,146295000.0,168124000.0,111940000.0,111940000.0,-51054000.0,-98918000.0,1072713000.0,,-76766000.0,-705109000.0,-31644000.0,-31150000.0,,-227662000.0,-20463000.0
Duke Realty Corp,DRE,,783280,2019.0,Q2,2019-04-01,2019-06-30,,15108000.0,69455000.0,,37636000.0,12000000.0,,-46034000.0,-125357000.0,143233000.0,-46034000.0,-125357000.0,143233000.0,-28158000.0,143336000.0,143336000.0,-84666000.0,-16845000.0,-1029945000.0,,-77988000.0,155690000.0,10245000.0,-837000.0,,718190000.0,20463000.0
Duke Realty Corp,DRE,,783280,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 10:33:00+00:00,15996000.0,71582000.0,-780000.0,5465000.0,534771000.0,,113183000.0,-158681000.0,114550000.0,113183000.0,-158681000.0,114550000.0,69052000.0,19660000.0,19660000.0,8092000.0,-22177000.0,-12341000.0,,-87345000.0,-275316000.0,-8105000.0,-317531000.0,,137081000.0,
