company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Duke Realty Corp,DRE,,783280,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.63,0.63,,278552000.0,0.63,21503000.0,170000.0,132254000.0,310854000.0,303454000.0,7400000.0,308133000.0,2710000.0,-132254000.0,33242000.0,,-2553000.0,,,,750137000.0,249150000.0,86963000.0,-183863000.0,,85000.0,132254000.0,398669000.0,837100000.0,303624000.0,704846000.0,350000000.0,351856000.0,358981000.0
Duke Realty Corp,DRE,,783280,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.69,0.47,0.2,204283000.0,0.47,34113000.0,3656000.0,94696000.0,258165000.0,242011000.0,16154000.0,255200000.0,2977000.0,-94696000.0,14669000.0,,-5473000.0,,,,590459000.0,212290000.0,76510000.0,-140153000.0,,-4069000.0,94696000.0,321133000.0,666969000.0,245667000.0,572273000.0,350000000.0,351856000.0,358981000.0
Duke Realty Corp,DRE,,783280,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 10:39:38+00:00,0.31,0.31,,61136000.0,0.31,5651000.0,-157000.0,29511000.0,110183000.0,107653000.0,2530000.0,109067000.0,1116000.0,-29511000.0,13483000.0,,-1863000.0,,,,181997000.0,58004000.0,25208000.0,-70011000.0,,72000.0,29511000.0,68335000.0,207205000.0,107496000.0,177694000.0,351800000.0,347464000.0,354433000.0
Duke Realty Corp,DRE,,783280,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.31,0.31,,216732000.0,0.31,18461000.0,529000.0,104971000.0,197695000.0,194863000.0,2832000.0,196119000.0,1565000.0,-104971000.0,28319000.0,,3183000.0,,,,585603000.0,195034000.0,69036000.0,-101165000.0,,78000.0,104971000.0,357459000.0,654639000.0,195392000.0,549668000.0,351800000.0,347464000.0,354433000.0
Duke Realty Corp,DRE,,783280,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.59,0.59,0.2,302259000.0,0.59,35923000.0,-2595000.0,150643000.0,299422000.0,287700000.0,11722000.0,296805000.0,2606000.0,-150643000.0,80196000.0,,3077000.0,,,,827801000.0,292328000.0,122847000.0,-199973000.0,,7244000.0,150643000.0,517977000.0,950648000.0,285105000.0,800005000.0,351800000.0,347464000.0,354433000.0
Duke Realty Corp,DRE,,783280,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 09:10:38+00:00,,,,155596000.0,,12810000.0,686000.0,75460000.0,87512000.0,87210000.0,302000.0,87052000.0,449000.0,-75460000.0,14836000.0,,5046000.0,,,,403606000.0,137030000.0,43828000.0,-31154000.0,,6000.0,75460000.0,289124000.0,447434000.0,87896000.0,371974000.0,3498000.0,694828000.0,699348000.0
Duke Realty Corp,DRE,,783280,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.58,1.58,0.2,319457000.0,1.58,35742000.0,-4726000.0,164108000.0,643404000.0,238042000.0,405362000.0,637118000.0,6275000.0,-164108000.0,81684000.0,,-76338000.0,,,,847800000.0,286035000.0,119985000.0,-237372000.0,,8477000.0,164108000.0,494023000.0,967785000.0,233316000.0,803677000.0,3498000.0,694828000.0,699348000.0
Duke Realty Corp,DRE,,783280,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 12:09:27+00:00,4.58,4.58,0.85,273561000.0,4.56,4481000.0,-357000.0,87003000.0,1654341000.0,290592000.0,1363749000.0,1634431000.0,19910000.0,-87003000.0,-386000.0,,-11383000.0,,,,706521000.0,244121000.0,90208000.0,-113669000.0,,,87003000.0,408108000.0,796729000.0,290235000.0,709726000.0,356900000.0,355762000.0,362011000.0
Duke Realty Corp,DRE,,783280,2017.0,Q4,2017-10-01,2017-12-31,,0.52,0.52,0.85,76533000.0,0.52,,-8274000.0,10765000.0,190166000.0,63974000.0,126192000.0,188419000.0,1747000.0,-10765000.0,11170000.0,,-4037000.0,,,,179391000.0,75758000.0,34242000.0,-20330000.0,,,10765000.0,143131000.0,213633000.0,55700000.0,202868000.0,356900000.0,355762000.0,362011000.0
Duke Realty Corp,DRE,,783280,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 09:42:00+00:00,0.46,0.46,,67992000.0,0.46,3622000.0,359000.0,20835000.0,165627000.0,42009000.0,123618000.0,165269000.0,358000.0,-20835000.0,14383000.0,,-10164000.0,,,,169611000.0,56646000.0,24447000.0,-21952000.0,,,20835000.0,120691000.0,194058000.0,42368000.0,173223000.0,359300000.0,355905000.0,362102000.0
Duke Realty Corp,DRE,,783280,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.06,4.06,,197028000.0,4.04,4481000.0,7917000.0,76238000.0,1464175000.0,226618000.0,1237557000.0,1446012000.0,18163000.0,-76238000.0,-11556000.0,,-7346000.0,,,,527130000.0,168363000.0,55966000.0,-93339000.0,,,76238000.0,264977000.0,583096000.0,234535000.0,506858000.0,359300000.0,355905000.0,362102000.0
Duke Realty Corp,DRE,,783280,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.32,4.32,0.73,161033000.0,4.29,996000.0,7158000.0,56741000.0,1468599000.0,221585000.0,1247014000.0,1450022000.0,18588000.0,-56741000.0,-17878000.0,,-34692000.0,,,,444994000.0,144142000.0,53949000.0,-102266000.0,,-7261000.0,56741000.0,178766000.0,498943000.0,228743000.0,442202000.0,359300000.0,355905000.0,362102000.0
Duke Realty Corp,DRE,,783280,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 09:44:06+00:00,3.4,3.4,,67013000.0,3.38,0.0,5426000.0,31241000.0,1227767000.0,119194000.0,1108573000.0,1210543000.0,17224000.0,-31241000.0,-37427000.0,,2260000.0,,,,185843000.0,59855000.0,22858000.0,-34341000.0,,,31241000.0,55100000.0,208701000.0,124620000.0,177460000.0,356000000.0,355647000.0,361981000.0
Duke Realty Corp,DRE,,783280,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.6,3.6,,129036000.0,3.58,859000.0,7558000.0,55403000.0,1298548000.0,184609000.0,1113939000.0,1280743000.0,17805000.0,-55403000.0,-25939000.0,,2818000.0,,,,357519000.0,111717000.0,31519000.0,-71387000.0,,,55403000.0,144286000.0,389038000.0,192167000.0,333635000.0,356000000.0,355647000.0,361981000.0
Duke Realty Corp,DRE,,783280,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.18,4.18,0.73,154861000.0,4.15,416000.0,6440000.0,63189000.0,1416131000.0,288167000.0,1127964000.0,1396767000.0,19375000.0,-63189000.0,-27338000.0,,-30264000.0,,,,439917000.0,141612000.0,47429000.0,-163012000.0,,-7254000.0,63189000.0,99285000.0,487346000.0,294607000.0,424157000.0,356000000.0,355647000.0,361981000.0
Duke Realty Corp,DRE,,783280,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 10:08:40+00:00,0.2,0.2,,62023000.0,0.2,859000.0,2132000.0,24162000.0,70781000.0,65415000.0,5366000.0,70200000.0,581000.0,-24162000.0,11488000.0,,558000.0,,,,171676000.0,51862000.0,8661000.0,-37046000.0,,,24162000.0,89186000.0,180337000.0,67547000.0,156175000.0,351000000.0,355282000.0,360700000.0
Duke Realty Corp,DRE,,783280,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.09,1.09,0.73,148984000.0,1.08,6067000.0,857000.0,61459000.0,298547000.0,276626000.0,21921000.0,295291000.0,3267000.0,-61459000.0,23572000.0,,-34387000.0,,,,436071000.0,139761000.0,49779000.0,-198682000.0,,-7182000.0,61459000.0,112520000.0,485850000.0,277483000.0,424391000.0,351000000.0,355282000.0,360700000.0
Duke Realty Corp,DRE,,783280,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 12:09:27+00:00,1.07,1.07,0.815,312217000.0,1.07,0.0,8828000.0,85006000.0,387268000.0,383368000.0,3900000.0,383729000.0,3539000.0,-85006000.0,49992000.0,,16846000.0,,,,785319000.0,325062000.0,157320000.0,-204988000.0,,,85006000.0,482283000.0,942639000.0,392196000.0,857633000.0,358600000.0,357569000.0,363297000.0
Duke Realty Corp,DRE,,783280,2018.0,Q4,2018-10-01,2018-12-31,,0.38,0.38,0.82,80001000.0,0.38,,-667000.0,22869000.0,64426000.0,63791000.0,635000.0,63896000.0,530000.0,-22869000.0,11955000.0,,3767000.0,,,,202858000.0,105593000.0,66670000.0,-10247000.0,,,22869000.0,187302000.0,269528000.0,63124000.0,246659000.0,358600000.0,357569000.0,363297000.0
Duke Realty Corp,DRE,,783280,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 10:48:04+00:00,0.15,0.15,,78855000.0,0.15,,-897000.0,21462000.0,53523000.0,53302000.0,221000.0,53025000.0,498000.0,-21462000.0,11716000.0,,4040000.0,,,,196912000.0,70289000.0,33882000.0,107000.0,,,21462000.0,160967000.0,230794000.0,52405000.0,209332000.0,353500000.0,357898000.0,361410000.0
Duke Realty Corp,DRE,,783280,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.69,0.69,,232216000.0,0.69,,9495000.0,62137000.0,322842000.0,319577000.0,3265000.0,319833000.0,3009000.0,-62137000.0,38037000.0,,13079000.0,,,,582461000.0,219469000.0,90650000.0,-194741000.0,,,62137000.0,294981000.0,673111000.0,329072000.0,610974000.0,353500000.0,357898000.0,361410000.0
Duke Realty Corp,DRE,,783280,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.21,1.21,0.85,308749000.0,1.21,,1221000.0,72902000.0,513008000.0,383551000.0,129457000.0,508252000.0,4756000.0,-72902000.0,49207000.0,,9042000.0,,,,761852000.0,295227000.0,124892000.0,-215071000.0,,,72902000.0,438112000.0,886744000.0,384772000.0,813842000.0,353500000.0,357898000.0,361410000.0
Duke Realty Corp,DRE,,783280,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 09:49:43+00:00,0.54,0.54,,75832000.0,0.54,,63000.0,20675000.0,195671000.0,192751000.0,2920000.0,193845000.0,1826000.0,-20675000.0,14695000.0,,4576000.0,,,,192093000.0,59551000.0,16936000.0,-149962000.0,,,20675000.0,116000.0,209029000.0,192814000.0,188354000.0,359000000.0,357054000.0,362741000.0
Duke Realty Corp,DRE,,783280,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.54,0.54,,153361000.0,0.54,,10392000.0,40675000.0,269319000.0,266275000.0,3044000.0,266808000.0,2511000.0,-40675000.0,26321000.0,,9039000.0,,,,385549000.0,149180000.0,56768000.0,-194848000.0,,,40675000.0,134014000.0,442317000.0,276667000.0,401642000.0,359000000.0,357054000.0,362741000.0
Duke Realty Corp,DRE,,783280,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.52,1.52,0.85,297886000.0,1.52,3622000.0,2477000.0,72275000.0,625112000.0,372258000.0,252854000.0,620496000.0,4616000.0,-72275000.0,51874000.0,,-5162000.0,,,,734551000.0,281584000.0,115457000.0,-237130000.0,,,72275000.0,397836000.0,850008000.0,374735000.0,777733000.0,359000000.0,357054000.0,362741000.0
Duke Realty Corp,DRE,,783280,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 10:49:10+00:00,,,0.2,77529000.0,,,10329000.0,20000000.0,73648000.0,73524000.0,124000.0,72963000.0,685000.0,-20000000.0,11626000.0,,4463000.0,,,,193456000.0,89629000.0,39832000.0,-44886000.0,,,20000000.0,133898000.0,233288000.0,83853000.0,213288000.0,,356740000.0,360400000.0
Duke Realty Corp,DRE,,783280,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.38,4.38,0.85,289067000.0,4.36,3622000.0,7840000.0,82841000.0,1657208000.0,298701000.0,1358507000.0,1637194000.0,20014000.0,-82841000.0,-248000.0,,-7478000.0,,,,728301000.0,281888000.0,121379000.0,-121509000.0,,,82841000.0,452820000.0,849680000.0,306541000.0,766839000.0,,356740000.0,360400000.0
Duke Realty Corp,DRE,,783280,2019.0,Q4,2019-10-01,2019-12-31,,0.36,0.36,0.67,84303000.0,0.36,,2221000.0,21510000.0,87522000.0,87443000.0,79000.0,86802000.0,720000.0,-21510000.0,-651000.0,,-3743000.0,,,,217387000.0,61681000.0,12285000.0,-30578000.0,,,21510000.0,114755000.0,229672000.0,89664000.0,208162000.0,363500000.0,362234000.0,367339000.0
Duke Realty Corp,DRE,,783280,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 12:09:27+00:00,1.18,1.18,0.88,327223000.0,1.18,0.0,8686000.0,89756000.0,432644000.0,432199000.0,445000.0,428972000.0,3672000.0,-89756000.0,44178000.0,,5880000.0,,,,855833000.0,306932000.0,112608000.0,-234653000.0,,,89756000.0,443680000.0,968441000.0,440885000.0,878685000.0,363500000.0,362234000.0,367339000.0
Duke Realty Corp,DRE,,783280,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 10:48:04+00:00,0.62,0.62,,83924000.0,0.62,,-536000.0,22604000.0,228531000.0,228419000.0,112000.0,226566000.0,1965000.0,-22604000.0,15422000.0,,2085000.0,,,,215374000.0,66353000.0,25081000.0,-173646000.0,,,22604000.0,-7947000.0,240455000.0,227883000.0,217851000.0,365400000.0,362416000.0,367271000.0
Duke Realty Corp,DRE,,783280,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.82,0.82,0.22,242920000.0,0.82,,6465000.0,68246000.0,345122000.0,344756000.0,366000.0,342170000.0,2952000.0,-68246000.0,44829000.0,,9623000.0,,,,638446000.0,245251000.0,100323000.0,-204075000.0,,,68246000.0,328925000.0,738769000.0,351221000.0,670523000.0,365400000.0,362416000.0,367271000.0
Duke Realty Corp,DRE,,783280,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.2,1.2,1.03,322921000.0,1.2,,5798000.0,91115000.0,409548000.0,408547000.0,1001000.0,406066000.0,3482000.0,-91115000.0,56784000.0,,13390000.0,,,,841304000.0,350844000.0,166993000.0,-214322000.0,,,91115000.0,516227000.0,1008297000.0,414345000.0,917182000.0,365400000.0,362416000.0,367271000.0
Duke Realty Corp,DRE,,783280,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 09:49:43+00:00,0.2,0.2,,83004000.0,0.2,,6616000.0,23510000.0,71668000.0,71569000.0,99000.0,71053000.0,615000.0,-23510000.0,13454000.0,,2534000.0,,,,213107000.0,70481000.0,22401000.0,-30592000.0,,,23510000.0,136347000.0,235508000.0,78185000.0,211998000.0,355300000.0,359681000.0,362926000.0
Duke Realty Corp,DRE,,783280,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.2,0.2,0.22,158996000.0,0.2,,7001000.0,45642000.0,116591000.0,116337000.0,254000.0,115604000.0,987000.0,-45642000.0,29407000.0,,7538000.0,,,,423072000.0,178898000.0,75242000.0,-30429000.0,,,45642000.0,336872000.0,498314000.0,123338000.0,452672000.0,355300000.0,359681000.0,362926000.0
Duke Realty Corp,DRE,,783280,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.73,0.73,1.03,317852000.0,0.73,,5437000.0,89973000.0,234540000.0,233430000.0,1110000.0,232525000.0,2015000.0,-89973000.0,53078000.0,,15345000.0,,,,822842000.0,354780000.0,175794000.0,-40569000.0,,,89973000.0,685141000.0,998636000.0,238867000.0,908663000.0,355300000.0,359681000.0,362926000.0
Duke Realty Corp,DRE,,783280,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 10:33:00+00:00,,,0.215,75992000.0,,0.0,385000.0,22132000.0,44923000.0,44768000.0,155000.0,44551000.0,372000.0,-22132000.0,15953000.0,,5004000.0,,,,209965000.0,108417000.0,52841000.0,163000.0,,,22132000.0,200525000.0,262806000.0,45153000.0,240674000.0,3065000.0,359139000.0,362362000.0
Duke Realty Corp,DRE,,783280,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.07,1.07,1.03,310680000.0,1.07,,-1116000.0,87138000.0,358543000.0,354612000.0,3931000.0,355317000.0,3226000.0,-87138000.0,54319000.0,,17387000.0,,,,801828000.0,343850000.0,170329000.0,-159939000.0,,,87138000.0,548910000.0,972157000.0,353496000.0,885019000.0,3065000.0,359139000.0,362362000.0
Duke Realty Corp,DRE,,783280,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.18,1.18,0.9,336590000.0,1.18,5626000.0,8241000.0,91118000.0,407381000.0,407043000.0,338000.0,403877000.0,3504000.0,-91118000.0,44529000.0,,-15535000.0,,,,864623000.0,265963000.0,66269000.0,-243753000.0,,,91118000.0,408955000.0,930892000.0,415284000.0,839774000.0,3224000.0,368190000.0,371870000.0
Duke Realty Corp,DRE,,783280,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 10:33:00+00:00,,,0.235,85359000.0,,5626000.0,-60000.0,23494000.0,19660000.0,19612000.0,48000.0,19456000.0,204000.0,-23494000.0,16304000.0,,-16411000.0,,,,218755000.0,67448000.0,6502000.0,-8937000.0,,,23494000.0,165800000.0,225257000.0,19552000.0,201763000.0,3224000.0,368190000.0,371870000.0
