company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q1TTM,2013-04-01,2014-03-31,,-417304000.0,1941000.0,101890000.0,,195572000.0,,-304000.0,770000.0,175642000.0,679603000.0,483375000.0,-959327000.0,559707000.0,483375000.0,-959327000.0,559707000.0,83451000.0,294800000.0,294800000.0,,66624000.0,-117720000.0,-3460000.0,-1008478000.0,-283250000.0,-17862000.0,-236288000.0,753425000.0,-260000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 14:42:55+00:00,-386647000.0,1941000.0,54479000.0,,53516000.0,,762000.0,-49472000.0,122299000.0,679603000.0,555508000.0,-730458000.0,89023000.0,555508000.0,-730458000.0,89023000.0,-85165000.0,72800000.0,72800000.0,,10238000.0,-112385000.0,-832000.0,-658943000.0,-84006000.0,-17862000.0,-116147000.0,399970000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 09:07:51+00:00,-141147000.0,18525000.0,75033000.0,,299563000.0,,-10036000.0,21477000.0,61791000.0,,-297029000.0,-435564000.0,793452000.0,-297029000.0,-435564000.0,793452000.0,50823000.0,321406000.0,321406000.0,,132481000.0,-54164000.0,-2494000.0,-692879000.0,-444983000.0,-2050000.0,-302606000.0,845939000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q4,2015-10-01,2015-12-31,,-18702000.0,4641000.0,27988000.0,,80329000.0,,-2697000.0,12607000.0,7503000.0,,-124521000.0,-86872000.0,247092000.0,-124521000.0,-86872000.0,247092000.0,33002000.0,88420000.0,88420000.0,,61095000.0,-31844000.0,543000.0,-108690000.0,-78837000.0,,-100180000.0,118814000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:15:01+00:00,-122445000.0,13884000.0,47045000.0,,219234000.0,,-7339000.0,8870000.0,54288000.0,,-172508000.0,-348692000.0,546360000.0,-172508000.0,-348692000.0,546360000.0,17821000.0,232986000.0,232986000.0,,71386000.0,-22320000.0,-3037000.0,-584189000.0,-366146000.0,-2050000.0,-202426000.0,727125000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3TTM,2014-10-01,2015-09-30,,-122445000.0,18408000.0,95533000.0,,286997000.0,,-12606000.0,16071000.0,66036000.0,,-202058000.0,-485105000.0,741901000.0,-202058000.0,-485105000.0,741901000.0,42132000.0,330093000.0,330093000.0,,90332000.0,-23059000.0,-4514000.0,-741400000.0,-458466000.0,-475000.0,-244560000.0,841720000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3,2015-07-01,2015-09-30,,500000.0,4631000.0,34990000.0,,74785000.0,,-4048000.0,-15905000.0,17776000.0,,-65085000.0,-114452000.0,182608000.0,-65085000.0,-114452000.0,182608000.0,-977000.0,88040000.0,88040000.0,,31057000.0,-5703000.0,-1128000.0,-178200000.0,-133064000.0,-800000.0,-76358000.0,197440000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:01:54+00:00,-122945000.0,9253000.0,12055000.0,,144449000.0,,-3291000.0,24775000.0,36512000.0,,-107423000.0,-234240000.0,363752000.0,-107423000.0,-234240000.0,363752000.0,18798000.0,144946000.0,144946000.0,,40329000.0,-16617000.0,-1909000.0,-405989000.0,-233082000.0,-1250000.0,-126068000.0,529685000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q2TTM,2014-07-01,2015-06-30,,-122945000.0,18259000.0,117906000.0,,279627000.0,,-15876000.0,17155000.0,65622000.0,,-164868000.0,-548548000.0,732575000.0,-164868000.0,-548548000.0,732575000.0,3283000.0,333208000.0,333208000.0,,84326000.0,-22016000.0,1808000.0,-767807000.0,-397184000.0,-1250000.0,-207224000.0,737580000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q2,2015-04-01,2015-06-30,,-106883000.0,4677000.0,-12076000.0,,73989000.0,,3456000.0,94812000.0,12072000.0,,-51210000.0,-291378000.0,264023000.0,-51210000.0,-291378000.0,264023000.0,-75109000.0,67200000.0,67200000.0,,23345000.0,1356000.0,-1827000.0,-308685000.0,-96013000.0,-1250000.0,-63388000.0,222030000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 17:07:46+00:00,-16062000.0,4576000.0,24131000.0,,70460000.0,,-6747000.0,-70037000.0,24440000.0,,-56213000.0,57138000.0,99729000.0,-56213000.0,57138000.0,99729000.0,93907000.0,77746000.0,77746000.0,,16984000.0,-17973000.0,-82000.0,-97304000.0,-137069000.0,,-62680000.0,307655000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q1TTM,2014-04-01,2015-03-31,,-15947000.0,18098000.0,135863000.0,,264350000.0,,-18041000.0,-41635000.0,67220000.0,-868000.0,-175694000.0,-391210000.0,668776000.0,-175694000.0,-391210000.0,668776000.0,83831000.0,338894000.0,338894000.0,,89069000.0,-26866000.0,6495000.0,-663770000.0,-371690000.0,,-215180000.0,653702000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:50:47+00:00,-95439000.0,18638000.0,120233000.0,,334302000.0,,-7891000.0,43065000.0,59560000.0,0.0,-359779000.0,-469426000.0,871812000.0,-359779000.0,-469426000.0,871812000.0,34716000.0,320727000.0,320727000.0,,155080000.0,-45545000.0,786000.0,-781061000.0,-316289000.0,0.0,-373794000.0,722577000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q4,2016-10-01,2016-12-31,,-92503000.0,4680000.0,55517000.0,,84008000.0,,-8426000.0,-42109000.0,17221000.0,,-68691000.0,-164719000.0,184222000.0,-68691000.0,-164719000.0,184222000.0,-57614000.0,96234000.0,96234000.0,,41409000.0,-6985000.0,3931000.0,-166253000.0,-75938000.0,,-78927000.0,166044000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 16:48:26+00:00,-2936000.0,13958000.0,64716000.0,,250294000.0,,535000.0,85174000.0,42339000.0,,-291088000.0,-304707000.0,687590000.0,-291088000.0,-304707000.0,687590000.0,92330000.0,224493000.0,224493000.0,,113671000.0,-38560000.0,-3145000.0,-614808000.0,-240351000.0,0.0,-294867000.0,556533000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q3TTM,2015-10-01,2016-09-30,,-21638000.0,18599000.0,92704000.0,,330623000.0,,-2162000.0,97781000.0,49842000.0,,-415609000.0,-391579000.0,934682000.0,-415609000.0,-391579000.0,934682000.0,125332000.0,312913000.0,312913000.0,,174766000.0,-70404000.0,-2602000.0,-723498000.0,-319188000.0,,-395047000.0,675347000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q3,2016-07-01,2016-09-30,,-2936000.0,4666000.0,26488000.0,,84511000.0,,-154000.0,43153000.0,15244000.0,,-86063000.0,-110472000.0,251848000.0,-86063000.0,-110472000.0,251848000.0,55159000.0,76000000.0,76000000.0,,43518000.0,-6150000.0,-1633000.0,-230223000.0,-79870000.0,,-95157000.0,204190000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:12:24+00:00,0.0,9292000.0,38228000.0,,165783000.0,,689000.0,42021000.0,27095000.0,,-205025000.0,-194235000.0,435742000.0,-205025000.0,-194235000.0,435742000.0,37171000.0,148493000.0,148493000.0,,70153000.0,-32410000.0,-1512000.0,-384585000.0,-160481000.0,0.0,-199710000.0,352343000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q2TTM,2015-07-01,2016-06-30,,-18202000.0,18564000.0,101206000.0,,320897000.0,,-6056000.0,38723000.0,52374000.0,,-394631000.0,-395559000.0,865442000.0,-394631000.0,-395559000.0,865442000.0,69196000.0,324953000.0,324953000.0,,162305000.0,-69957000.0,-2097000.0,-671475000.0,-372382000.0,-800000.0,-376248000.0,668597000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q2,2016-04-01,2016-06-30,,,4639000.0,10218000.0,,85114000.0,,-3676000.0,45321000.0,8745000.0,,-88154000.0,-138807000.0,244369000.0,-88154000.0,-138807000.0,244369000.0,13732000.0,73635000.0,73635000.0,,35660000.0,-5914000.0,842000.0,-288742000.0,-78141000.0,,-90985000.0,227234000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:08:06+00:00,0.0,4653000.0,28010000.0,,80669000.0,,4365000.0,-3300000.0,18350000.0,,-116871000.0,-55428000.0,191373000.0,-116871000.0,-55428000.0,191373000.0,23439000.0,74858000.0,74858000.0,,34493000.0,-26496000.0,-2354000.0,-95843000.0,-82340000.0,,-108725000.0,125109000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q1TTM,2015-04-01,2016-03-31,,-125085000.0,18602000.0,78912000.0,,309772000.0,,1076000.0,88214000.0,55701000.0,,-357687000.0,-548130000.0,885096000.0,-357687000.0,-548130000.0,885096000.0,-19645000.0,318518000.0,318518000.0,,149990000.0,-62687000.0,-4766000.0,-691418000.0,-390254000.0,-2050000.0,-348651000.0,663393000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:14:59+00:00,-369073000.0,18839000.0,91640000.0,0.0,372313000.0,,,-19276000.0,55680000.0,0.0,-365005000.0,-459165000.0,800983000.0,-365005000.0,-459165000.0,800983000.0,-23187000.0,222766000.0,222766000.0,,206341000.0,-58395000.0,-1586000.0,-326497000.0,-414778000.0,-1096000.0,-361194000.0,652769000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q4,2017-10-01,2017-12-31,,-171872000.0,4850000.0,12161000.0,,99396000.0,,-12359000.0,-14908000.0,13940000.0,,-50898000.0,-202153000.0,197441000.0,-50898000.0,-202153000.0,197441000.0,-67969000.0,27520000.0,27520000.0,,80583000.0,-10273000.0,-420000.0,-77399000.0,-106852000.0,,-54565000.0,154390000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:09:35+00:00,-197201000.0,13989000.0,79479000.0,,272917000.0,,12359000.0,-4368000.0,41740000.0,0.0,-314107000.0,-257012000.0,603542000.0,-314107000.0,-257012000.0,603542000.0,44782000.0,195246000.0,195246000.0,,125758000.0,-48122000.0,-1166000.0,-249098000.0,-307926000.0,-1096000.0,-306629000.0,498379000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q3TTM,2016-10-01,2017-09-30,,-289704000.0,18669000.0,134996000.0,,356925000.0,,3933000.0,-46477000.0,58961000.0,,-382798000.0,-421731000.0,787764000.0,-382798000.0,-421731000.0,787764000.0,-12832000.0,291480000.0,291480000.0,,167167000.0,-55107000.0,2765000.0,-415351000.0,-383864000.0,-1096000.0,-385556000.0,664423000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q3,2017-07-01,2017-09-30,,,4746000.0,25333000.0,,97178000.0,,2107000.0,26562000.0,16060000.0,,-119738000.0,-102379000.0,236291000.0,-119738000.0,-102379000.0,236291000.0,16281000.0,63911000.0,63911000.0,,43894000.0,-6784000.0,-23000.0,-67879000.0,-119740000.0,,-129014000.0,85263000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 16:07:19+00:00,-197201000.0,9243000.0,54146000.0,,175739000.0,,10252000.0,-30930000.0,25680000.0,0.0,-194369000.0,-154633000.0,367251000.0,-194369000.0,-154633000.0,367251000.0,28501000.0,131335000.0,131335000.0,,81864000.0,-41338000.0,-1143000.0,-181219000.0,-188186000.0,-1096000.0,-177615000.0,413116000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q2TTM,2016-07-01,2017-06-30,,-292640000.0,18589000.0,136151000.0,,344258000.0,,1672000.0,-29886000.0,58145000.0,,-349123000.0,-429824000.0,803321000.0,-349123000.0,-429824000.0,803321000.0,26046000.0,303569000.0,303569000.0,,166791000.0,-54473000.0,1155000.0,-577695000.0,-343994000.0,-1096000.0,-351699000.0,783350000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q2,2017-04-01,2017-06-30,,-197191000.0,4646000.0,13013000.0,,89206000.0,,5233000.0,31022000.0,8150000.0,,-105511000.0,-294939000.0,224633000.0,-105511000.0,-294939000.0,224633000.0,-170584000.0,56752000.0,56752000.0,,43007000.0,-7417000.0,-808000.0,-88913000.0,-97005000.0,-1096000.0,-105148000.0,88978000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 16:14:58+00:00,-10000.0,4597000.0,41133000.0,,86533000.0,,5019000.0,-61952000.0,17530000.0,,-88858000.0,140306000.0,142618000.0,-88858000.0,140306000.0,142618000.0,199085000.0,74583000.0,74583000.0,,38857000.0,-33921000.0,-335000.0,-92306000.0,-91181000.0,0.0,-72467000.0,324138000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q1TTM,2016-04-01,2017-03-31,,-95449000.0,18582000.0,133356000.0,,340166000.0,,-7237000.0,-15587000.0,58740000.0,,-331766000.0,-273692000.0,823057000.0,-331766000.0,-273692000.0,823057000.0,210362000.0,320452000.0,320452000.0,,159444000.0,-52970000.0,2805000.0,-777524000.0,-325130000.0,,-337536000.0,921606000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:14:59+00:00,-79000.0,41958000.0,45129000.0,639000.0,434520000.0,,,32645000.0,182553000.0,1132185000.0,233608000.0,-506533000.0,1008327000.0,233608000.0,-506533000.0,1008327000.0,735402000.0,298373000.0,298373000.0,,200831000.0,-326045000.0,-2066000.0,-873697000.0,-405741000.0,-5085000.0,-750000000.0,775050000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q4,2018-10-01,2018-12-31,,,14114000.0,12644000.0,639000.0,116294000.0,,,11894000.0,10111000.0,,-126124000.0,171701000.0,286155000.0,-126124000.0,171701000.0,286155000.0,331732000.0,94015000.0,94015000.0,,49838000.0,-12160000.0,612000.0,-91611000.0,-117334000.0,,-124075000.0,380034000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 09:06:22+00:00,-79000.0,27844000.0,32485000.0,,318226000.0,,,20751000.0,172442000.0,1132185000.0,359732000.0,-678234000.0,722172000.0,359732000.0,-678234000.0,722172000.0,403670000.0,204358000.0,204358000.0,,150993000.0,-313885000.0,-2678000.0,-782086000.0,-288407000.0,-5085000.0,-625925000.0,395016000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q3TTM,2017-10-01,2018-09-30,,-171951000.0,32694000.0,44646000.0,,417622000.0,,-12359000.0,5843000.0,186382000.0,1132185000.0,308834000.0,-880387000.0,919613000.0,308834000.0,-880387000.0,919613000.0,335701000.0,231878000.0,231878000.0,,231576000.0,-324158000.0,-3098000.0,-859485000.0,-395259000.0,-5085000.0,-680490000.0,549406000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q3,2018-07-01,2018-09-30,,,14085000.0,4397000.0,,107833000.0,,,33003000.0,18394000.0,-437000.0,-433534000.0,-148647000.0,310481000.0,-433534000.0,-148647000.0,310481000.0,-271700000.0,107583000.0,107583000.0,,47977000.0,-10837000.0,-2199000.0,-314200000.0,-86698000.0,-241000.0,-440413000.0,254450000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 16:11:57+00:00,-79000.0,13759000.0,28088000.0,,210393000.0,,,-12252000.0,154048000.0,1132622000.0,793266000.0,-529587000.0,411691000.0,793266000.0,-529587000.0,411691000.0,675370000.0,96775000.0,96775000.0,,103016000.0,-303048000.0,-479000.0,-467886000.0,-201709000.0,-4844000.0,-185512000.0,140566000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q2TTM,2017-07-01,2018-06-30,,-171951000.0,23355000.0,65582000.0,,406967000.0,,-10252000.0,-598000.0,184048000.0,1132622000.0,622630000.0,-834119000.0,845423000.0,622630000.0,-834119000.0,845423000.0,623682000.0,188206000.0,188206000.0,,227493000.0,-320105000.0,-922000.0,-613164000.0,-428301000.0,-4844000.0,-369091000.0,380219000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q2,2018-04-01,2018-06-30,,,8909000.0,9775000.0,,106298000.0,,-1165000.0,10280000.0,131310000.0,1132622000.0,823927000.0,-418102000.0,219681000.0,823927000.0,-418102000.0,219681000.0,624341000.0,43061000.0,43061000.0,,51133000.0,-273334000.0,236000.0,-394534000.0,-88634000.0,-944000.0,-165727000.0,64830000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:04:33+00:00,-79000.0,4850000.0,18313000.0,,104095000.0,,1165000.0,-22532000.0,22738000.0,,-30661000.0,-111485000.0,192010000.0,-30661000.0,-111485000.0,192010000.0,51029000.0,53714000.0,53714000.0,,51883000.0,-29714000.0,-715000.0,-73352000.0,-113075000.0,-3900000.0,-19785000.0,75736000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q1TTM,2017-04-01,2018-03-31,,-369142000.0,19092000.0,68820000.0,,389875000.0,,-3854000.0,20144000.0,60888000.0,,-306808000.0,-710956000.0,850375000.0,-306808000.0,-710956000.0,850375000.0,-171243000.0,201897000.0,201897000.0,,219367000.0,-54188000.0,-1966000.0,-307543000.0,-436672000.0,-4996000.0,-308512000.0,404367000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q4,2019-10-01,2019-12-31,,-43920000.0,15096000.0,8002000.0,1438000.0,115800000.0,,,-19484000.0,13908000.0,,-42973000.0,-589764000.0,282140000.0,-42973000.0,-589764000.0,282140000.0,-350597000.0,119100000.0,119100000.0,,51628000.0,-14150000.0,-1496000.0,-616585000.0,-133666000.0,,-42731000.0,205903000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:14:59+00:00,-201337000.0,45857000.0,73898000.0,1438000.0,440674000.0,,,-101930000.0,242262000.0,1135629000.0,-35677000.0,-1667934000.0,1058304000.0,-35677000.0,-1667934000.0,1058304000.0,-645307000.0,478035000.0,478035000.0,,195668000.0,-387491000.0,399000.0,-1990148000.0,-562077000.0,-691558000.0,-334519000.0,1085229000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q3TTM,2018-10-01,2019-09-30,,-157417000.0,44875000.0,78540000.0,639000.0,441168000.0,,,-70552000.0,238465000.0,1135629000.0,-118828000.0,-906469000.0,1062319000.0,-118828000.0,-906469000.0,1062319000.0,37022000.0,452950000.0,452950000.0,,193878000.0,-385501000.0,2507000.0,-1465174000.0,-545745000.0,-691558000.0,-415863000.0,1259360000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q3,2019-07-01,2019-09-30,,,11133000.0,11625000.0,,110604000.0,,,-11655000.0,199582000.0,1135629000.0,836238000.0,-904984000.0,297385000.0,836285000.0,-904984000.0,297385000.0,228686000.0,137890000.0,137890000.0,,49413000.0,-323385000.0,-342000.0,-981805000.0,-152633000.0,,-175588000.0,229796000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 09:06:22+00:00,-157417000.0,30761000.0,65896000.0,,324874000.0,,,-82446000.0,228354000.0,1135629000.0,7296000.0,-1078170000.0,776164000.0,7296000.0,-1078170000.0,776164000.0,-294710000.0,358935000.0,358935000.0,,144040000.0,-373341000.0,1895000.0,-1373563000.0,-428411000.0,-691558000.0,-291788000.0,879326000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q2TTM,2018-07-01,2019-06-30,,-157417000.0,47827000.0,71312000.0,639000.0,438397000.0,,,-25894000.0,57277000.0,-437000.0,-1388600000.0,-150132000.0,1075415000.0,-1388647000.0,-150132000.0,1075415000.0,-463364000.0,422643000.0,422643000.0,,192442000.0,-72953000.0,650000.0,-797569000.0,-479810000.0,-691799000.0,-680688000.0,1284014000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q2,2019-04-01,2019-06-30,,4260000.0,8010000.0,10106000.0,,106065000.0,,,40496000.0,8998000.0,,-83647000.0,-409427000.0,317929000.0,-83694000.0,-409427000.0,317929000.0,-175192000.0,113915000.0,113915000.0,,49443000.0,-11317000.0,-698000.0,-381133000.0,-133349000.0,,-81328000.0,101493000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:11:57+00:00,-157417000.0,19628000.0,54271000.0,,214270000.0,,,-70791000.0,28772000.0,0.0,-828942000.0,-173186000.0,478779000.0,-828989000.0,-173186000.0,478779000.0,-523396000.0,221045000.0,221045000.0,,94627000.0,-49956000.0,2237000.0,-391758000.0,-275778000.0,-691558000.0,-116200000.0,649530000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:11:12+00:00,-161677000.0,11618000.0,44165000.0,0.0,108205000.0,,,-111287000.0,19774000.0,,-745295000.0,236241000.0,160850000.0,-745295000.0,236241000.0,160850000.0,-348204000.0,107130000.0,107130000.0,,45184000.0,-38639000.0,2935000.0,-10625000.0,-142429000.0,-691558000.0,-34872000.0,548037000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q1TTM,2018-04-01,2019-03-31,,-161677000.0,48726000.0,70981000.0,639000.0,438630000.0,,-1165000.0,-56110000.0,179589000.0,1132185000.0,-481026000.0,-158807000.0,977167000.0,-481026000.0,-158807000.0,977167000.0,336169000.0,351789000.0,351789000.0,,194132000.0,-334970000.0,1584000.0,-810970000.0,-435095000.0,-692743000.0,-765087000.0,1247351000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2020.0,Q1TTM,2019-04-01,2020-03-31,,-76036000.0,49872000.0,51173000.0,3798000.0,448677000.0,106000.0,,-81932000.0,242034000.0,1135629000.0,597779000.0,-2014913000.0,1120697000.0,597779000.0,-2014913000.0,1120697000.0,-296437000.0,494051000.0,494051000.0,,210029000.0,-399687000.0,-2612000.0,-2369302000.0,-635077000.0,,-380197000.0,1068008000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:11:12+00:00,-36376000.0,15633000.0,21440000.0,2360000.0,116208000.0,106000.0,,-91289000.0,19546000.0,,-111839000.0,-110738000.0,223243000.0,-111839000.0,-110738000.0,223243000.0,666000.0,123146000.0,123146000.0,,59545000.0,-50835000.0,-76000.0,-389779000.0,-215429000.0,0.0,-80550000.0,530816000.0,
