company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,FY,,2013-12-31,2015-03-02 17:08:18+00:00,73710000.0,271988000.0,150385000.0,-2091000.0,333891000.0,0.0,4563737000.0,36952000.0,21734000.0,757368000.0,77429000.0,0.0,573026000.0,450287000.0,3199000.0,2325000.0,4737000.0,2119000.0,67536000.0,57152000.0,62096000.0,-1932215000.0,,340005000.0,2957685000.0,2629431000.0,1029714000.0,263166000.0,2629431000.0,2629431000.0,328254000.0,2957685000.0,1477684000.0,65088000.0,0.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3,,2013-09-30,2013-11-12 08:45:00+00:00,49073000.0,256453000.0,171527000.0,-5434000.0,235015000.0,0.0,5297998000.0,37025000.0,20422000.0,751271000.0,79803000.0,,620204000.0,424605000.0,2643000.0,20672000.0,,27799000.0,77928000.0,53928000.0,67452000.0,-2012564000.0,,331300000.0,2885125000.0,2543130000.0,910642000.0,285424000.0,2543130000.0,2543130000.0,341995000.0,2885125000.0,1549878000.0,56571000.0,0.0,-736870000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2,,2013-06-30,2013-08-09 11:10:39+00:00,50370000.0,237286000.0,143652000.0,-10955000.0,204865000.0,0.0,5258393000.0,32019000.0,20422000.0,729386000.0,68562000.0,,587470000.0,405653000.0,2895000.0,14527000.0,,533000.0,60288000.0,47928000.0,70734000.0,-2092320000.0,,326077000.0,2725270000.0,2447873000.0,859384000.0,226574000.0,2447873000.0,2447873000.0,277397000.0,2725270000.0,1460233000.0,50823000.0,0.0,-707245000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q1,,2013-03-31,2013-05-10 10:31:24+00:00,57574000.0,232328000.0,119798000.0,-5583000.0,165275000.0,0.0,5209316000.0,33919000.0,20422000.0,729467000.0,74297000.0,,569208000.0,369555000.0,2761000.0,13712000.0,,618000.0,58775000.0,47220000.0,65677000.0,-2154215000.0,,347951000.0,2646667000.0,2384777000.0,831653000.0,211909000.0,2384777000.0,2384777000.0,261890000.0,2646667000.0,1445459000.0,49981000.0,0.0,-664741000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3,,2014-09-30,2014-11-10 12:05:01+00:00,74801000.0,326747000.0,173985000.0,-9545000.0,214339000.0,0.0,4779812000.0,50582000.0,24844000.0,1049047000.0,140815000.0,600098000.0,850847000.0,559194000.0,3647000.0,2530000.0,25099000.0,2233000.0,99182000.0,75466000.0,90173000.0,-1695374000.0,,496573000.0,3854291000.0,2848380000.0,1152676000.0,301601000.0,2848380000.0,2848380000.0,1005911000.0,3854291000.0,2142421000.0,704310000.0,0.0,-226513000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2,,2014-06-30,2014-08-11 10:46:21+00:00,70534000.0,325385000.0,158646000.0,2497000.0,254165000.0,0.0,4744267000.0,48182000.0,29462000.0,1049047000.0,149218000.0,595385000.0,735629000.0,536637000.0,4056000.0,2317000.0,40385000.0,5930000.0,96142000.0,72795000.0,88047000.0,-1786529000.0,,502608000.0,3768657000.0,2772744000.0,1199667000.0,283292000.0,2772744000.0,2772744000.0,995913000.0,3768657000.0,2032353000.0,712621000.0,0.0,-187491000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q1,,2014-03-31,2014-05-12 15:52:20+00:00,61707000.0,301954000.0,130447000.0,-1637000.0,248726000.0,0.0,4689344000.0,48359000.0,38018000.0,1050780000.0,157621000.0,590714000.0,721271000.0,503601000.0,4181000.0,2476000.0,28445000.0,3673000.0,88443000.0,71821000.0,89198000.0,-1859415000.0,,449404000.0,3651492000.0,2712145000.0,1127300000.0,244186000.0,2712145000.0,2712145000.0,939347000.0,3651492000.0,2020591000.0,695161000.0,0.0,-116147000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,FY,,2015-12-31,2017-02-28 16:08:12+00:00,61982000.0,380399000.0,216166000.0,-41453000.0,289473000.0,0.0,4439192000.0,54154000.0,,1150244000.0,156095000.0,618047000.0,774674000.0,753180000.0,4163000.0,4700000.0,12888000.0,138000.0,89603000.0,93268000.0,123228000.0,-1276861000.0,,460088000.0,4181684000.0,3120878000.0,1253188000.0,332440000.0,3120878000.0,3120878000.0,1060806000.0,4181684000.0,2175316000.0,728366000.0,0.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3,,2015-09-30,2015-11-09 10:30:56+00:00,60902000.0,365957000.0,215290000.0,-33519000.0,256471000.0,0.0,4686889000.0,55580000.0,61574000.0,1135500000.0,158978000.0,619365000.0,837020000.0,734540000.0,4516000.0,1888000.0,49925000.0,234000.0,105898000.0,93334000.0,115601000.0,-1365281000.0,,411382000.0,4184809000.0,3085663000.0,1210985000.0,332006000.0,3085663000.0,3085663000.0,1099146000.0,4184809000.0,2239284000.0,767140000.0,0.0,-202426000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q2,,2015-06-30,2015-08-10 10:59:53+00:00,85311000.0,342930000.0,205373000.0,-24379000.0,257448000.0,0.0,4649080000.0,56271000.0,45678000.0,1135947000.0,165730000.0,614484000.0,881452000.0,704571000.0,4488000.0,1890000.0,38833000.0,1287000.0,90039000.0,79746000.0,119365000.0,-1453321000.0,,386055000.0,4131105000.0,3045312000.0,1151476000.0,348242000.0,3045312000.0,3045312000.0,1085793000.0,4131105000.0,2275058000.0,737551000.0,0.0,-126068000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q1,,2015-03-31,2015-05-11 14:42:55+00:00,67637000.0,356629000.0,144117000.0,-23913000.0,332557000.0,0.0,4588796000.0,55301000.0,41624000.0,1064149000.0,130532000.0,609647000.0,801854000.0,666093000.0,4182000.0,1892000.0,44580000.0,2276000.0,80814000.0,77491000.0,130041000.0,-1520521000.0,,380728000.0,3986913000.0,2981682000.0,1241579000.0,269331000.0,2981682000.0,2981682000.0,1005231000.0,3986913000.0,2079241000.0,735900000.0,0.0,-62680000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,FY,,2016-12-31,2018-03-01 09:07:51+00:00,76120000.0,368596000.0,238777000.0,-56222000.0,324169000.0,0.0,4241321000.0,52972000.0,,1228503000.0,149463000.0,640087000.0,779311000.0,801017000.0,3758000.0,8982000.0,11652000.0,6719000.0,95953000.0,118691000.0,104303000.0,-960729000.0,,512849000.0,4373146000.0,3224370000.0,1309917000.0,374588000.0,3224370000.0,3224370000.0,1148776000.0,4373146000.0,2262212000.0,774188000.0,0.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q3,,2016-09-30,2016-11-08 16:15:01+00:00,74328000.0,357997000.0,291101000.0,-33462000.0,381803000.0,0.0,4549628000.0,61292000.0,,1151216000.0,138870000.0,634504000.0,767691000.0,797923000.0,4134000.0,21156000.0,8963000.0,4815000.0,89815000.0,105567000.0,117748000.0,-1052368000.0,,529416000.0,4353635000.0,3168931000.0,1386964000.0,431536000.0,3168931000.0,3168931000.0,1184704000.0,4353635000.0,2168748000.0,753168000.0,0.0,-294867000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q2,,2016-06-30,2016-08-08 17:01:54+00:00,68249000.0,364401000.0,234013000.0,-31616000.0,326644000.0,0.0,4510167000.0,67163000.0,,1150137000.0,142668000.0,628970000.0,731232000.0,786835000.0,3735000.0,2455000.0,10248000.0,7117000.0,90811000.0,99754000.0,132477000.0,-1128368000.0,,542062000.0,4269722000.0,3150473000.0,1365584000.0,376542000.0,3150473000.0,3150473000.0,1119249000.0,4269722000.0,2117303000.0,742707000.0,0.0,-199710000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2016.0,Q1,,2016-03-31,2016-05-09 17:07:46+00:00,63822000.0,365103000.0,197487000.0,-28792000.0,312912000.0,0.0,4453102000.0,64905000.0,,1152376000.0,149379000.0,623485000.0,685362000.0,770197000.0,4238000.0,3490000.0,11706000.0,7019000.0,92120000.0,97508000.0,127855000.0,-1202003000.0,,524958000.0,4183752000.0,3113582000.0,1330828000.0,333233000.0,3113582000.0,3113582000.0,1070170000.0,4183752000.0,2082727000.0,736937000.0,0.0,-108725000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,FY,,2017-12-31,2019-02-28 16:50:47+00:00,80278000.0,461457000.0,283743000.0,-21930000.0,313382000.0,0.0,4075061000.0,70495000.0,,1498688000.0,201259000.0,662913000.0,567592000.0,862535000.0,6062000.0,36231000.0,17823000.0,22178000.0,136365000.0,142955000.0,172853000.0,-690662000.0,0.0,398554000.0,4648916000.0,3362469000.0,1346246000.0,456694000.0,3362469000.0,3362469000.0,1286447000.0,4648916000.0,2440135000.0,829753000.0,0.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q3,,2017-09-30,2017-11-08 16:48:26+00:00,88339000.0,400839000.0,267966000.0,-24833000.0,368152000.0,0.0,4365631000.0,64716000.0,,1358762000.0,176288000.0,657131000.0,661929000.0,883754000.0,4224000.0,18930000.0,15984000.0,9285000.0,113688000.0,128834000.0,142943000.0,-761515000.0,,383849000.0,4509134000.0,3272655000.0,1295783000.0,430306000.0,3272655000.0,3272655000.0,1236479000.0,4509134000.0,2329597000.0,806173000.0,0.0,-306628000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q2,,2017-06-30,2017-08-08 16:12:24+00:00,91741000.0,395865000.0,222023000.0,-32520000.0,352501000.0,0.0,4319334000.0,73772000.0,,1356623000.0,184041000.0,651400000.0,731781000.0,856039000.0,3848000.0,7448000.0,21762000.0,11528000.0,114750000.0,125793000.0,159371000.0,-822027000.0,,330620000.0,4489039000.0,3287172000.0,1238357000.0,399064000.0,3287172000.0,3287172000.0,1201867000.0,4489039000.0,2394643000.0,802803000.0,0.0,-177615000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2017.0,Q1,,2017-03-31,2017-05-09 16:08:06+00:00,90179000.0,400792000.0,218028000.0,-45913000.0,522319000.0,0.0,4256725000.0,63434000.0,,1229504000.0,141894000.0,645719000.0,739065000.0,824724000.0,4505000.0,7332000.0,39902000.0,10235000.0,109015000.0,119447000.0,152600000.0,-879799000.0,,322750000.0,4449995000.0,3258546000.0,1398461000.0,381876000.0,3258546000.0,3258546000.0,1191449000.0,4449995000.0,2226810000.0,809573000.0,0.0,-72467000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,FY,,2018-12-31,2020-02-28 16:14:59+00:00,99089000.0,479889000.0,328304000.0,-48912000.0,1036455000.0,0.0,3671662000.0,69083000.0,,1487404000.0,168348000.0,874080000.0,209066000.0,910618000.0,4557000.0,34913000.0,19624000.0,27681000.0,116067000.0,160940000.0,163360000.0,-430890000.0,686552000.0,855650000.0,5461770000.0,3191860000.0,2535354000.0,1210709000.0,3191860000.0,3191860000.0,2269910000.0,5461770000.0,2015798000.0,1059201000.0,0.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q3,,2018-09-30,2018-11-08 16:09:35+00:00,96051000.0,466364000.0,305267000.0,-48218000.0,705407000.0,0.0,4354579000.0,93732000.0,,1488868000.0,176640000.0,864679000.0,257135000.0,884483000.0,5218000.0,23688000.0,18827000.0,20324000.0,103284000.0,123695000.0,161785000.0,-524906000.0,680564000.0,1096233000.0,5363887000.0,3155530000.0,2429789000.0,1195938000.0,3155530000.0,3155530000.0,2208357000.0,5363887000.0,2049615000.0,1012419000.0,0.0,-625925000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q2,,2018-06-30,2018-08-08 16:07:19+00:00,84167000.0,479865000.0,253241000.0,-41970000.0,977488000.0,0.0,4305249000.0,100314000.0,,1494311000.0,184934000.0,855378000.0,411746000.0,852950000.0,6075000.0,44230000.0,18236000.0,23977000.0,132373000.0,143409000.0,147324000.0,-632489000.0,674629000.0,879483000.0,5604704000.0,3445278000.0,2484160000.0,1136328000.0,3445278000.0,3445278000.0,2159426000.0,5604704000.0,2267594000.0,1023098000.0,0.0,-185512000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2018.0,Q1,,2018-03-31,2018-05-09 16:14:58+00:00,81239000.0,484617000.0,253075000.0,-18334000.0,363703000.0,0.0,4099926000.0,95490000.0,,1498906000.0,193228000.0,0.0,512270000.0,845118000.0,7049000.0,44490000.0,17675000.0,32046000.0,133166000.0,145328000.0,163556000.0,-675550000.0,668745000.0,447850000.0,4686904000.0,3386257000.0,1459726000.0,1130595000.0,3386257000.0,3386257000.0,1300647000.0,4686904000.0,2382060000.0,170052000.0,0.0,-19785000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,FY,,2019-12-31,2020-05-08 16:11:12+00:00,138946000.0,551943000.0,334861000.0,-45144000.0,393745000.0,0.0,3655106000.0,71223000.0,,1600265000.0,179431000.0,1839791000.0,835384000.0,1152153000.0,4368000.0,76528000.0,29187000.0,148306000.0,931512000.0,782246000.0,142676000.0,47996000.0,,1143249000.0,7006886000.0,3657958000.0,2231613000.0,693336000.0,3657958000.0,3657958000.0,3348928000.0,7006886000.0,3623120000.0,2655592000.0,0.0,0.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q3,,2019-09-30,2019-11-08 09:06:22+00:00,108187000.0,516657000.0,304333000.0,-56424000.0,738462000.0,0.0,3920916000.0,98842000.0,,1583479000.0,166407000.0,1823448000.0,734116000.0,1079914000.0,4526000.0,39321000.0,21797000.0,91161000.0,500289000.0,403540000.0,167040000.0,-71104000.0,0.0,831749000.0,6357434000.0,3501600000.0,2253908000.0,602523000.0,3501600000.0,3501600000.0,2855834000.0,6357434000.0,3023612000.0,2253311000.0,0.0,-291788000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q2,,2019-06-30,2019-08-08 16:11:57+00:00,126539000.0,523382000.0,250015000.0,-42484000.0,515896000.0,0.0,3762489000.0,110750000.0,,1586642000.0,176031000.0,893191000.0,287046000.0,1019407000.0,5204000.0,19677000.0,25099000.0,103510000.0,509639000.0,434164000.0,178920000.0,-208994000.0,0.0,526596000.0,5343236000.0,3394764000.0,1744794000.0,590814000.0,3394764000.0,3394764000.0,1948472000.0,5343236000.0,2579035000.0,1357658000.0,0.0,-116247000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2019.0,Q1,,2019-03-31,2019-05-09 16:04:33+00:00,102371000.0,529346000.0,238524000.0,-46979000.0,688698000.0,0.0,3687977000.0,110667000.0,,1586990000.0,184879000.0,883584000.0,101434000.0,951259000.0,6482000.0,30363000.0,19396000.0,118144000.0,509419000.0,420377000.0,170442000.0,-322909000.0,0.0,429932000.0,5182762000.0,3283217000.0,1818418000.0,569706000.0,3283217000.0,3283217000.0,1899545000.0,5182762000.0,2413085000.0,1329839000.0,0.0,-34872000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2020.0,Q1,,2020-03-31,2020-05-08 16:11:12+00:00,114100000.0,613809000.0,265442000.0,-78995000.0,384103000.0,0.0,3660621000.0,99101000.0,,1594197000.0,205486000.0,1856287000.0,961150000.0,1180550000.0,4182000.0,80037000.0,29049000.0,151604000.0,911952000.0,755973000.0,151504000.0,171142000.0,,865168000.0,6947956000.0,3672218000.0,2014584000.0,630247000.0,3672218000.0,3672218000.0,3275738000.0,6947956000.0,3752822000.0,2645491000.0,0.0,-80550000.0
