company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q4,2011-10-01,2011-12-31,,4316000.0,0.33,0.33,0.33,28073000.0,2295000.0,60081000.0,60081000.0,60081000.0,181706000.0,323740000.0,,7455000.0,15191000.0,4728000.0,36168000.0,181706000.0,142034000.0,,1363000.0,62698000.0,79336000.0,8818000.0,88154000.0,323740000.0,184300000.0,183866000.0,187556000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3YTD,2011-01-01,2011-09-30,,12754000.0,0.76,0.76,0.74,78218000.0,160722000.0,140823000.0,140823000.0,140823000.0,271999000.0,834798000.0,,-1330000.0,37142000.0,158000.0,140710000.0,271999000.0,562799000.0,,9058000.0,351486000.0,211313000.0,7728000.0,219041000.0,834798000.0,183800000.0,183085000.0,185704000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3TTM,2010-10-01,2011-09-30,,17051000.0,1.05,1.05,1.01,99693000.0,226952000.0,193333000.0,193333000.0,193333000.0,358276000.0,1119486000.0,,-2479000.0,50917000.0,158000.0,182503000.0,358276000.0,761210000.0,153000.0,11999000.0,477581000.0,283659000.0,9367000.0,293026000.0,1119486000.0,183800000.0,183085000.0,185704000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 13:12:26+00:00,4185000.0,0.23,0.23,0.23,25862000.0,54520000.0,42285000.0,42285000.0,42285000.0,93284000.0,281856000.0,,-188000.0,13542000.0,158000.0,50834000.0,93284000.0,188572000.0,,3002000.0,123239000.0,65333000.0,2814000.0,68147000.0,281856000.0,183800000.0,183085000.0,185704000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2YTD,2011-01-01,2011-06-30,,8569000.0,0.53,0.53,0.51,52356000.0,106202000.0,98538000.0,98538000.0,98538000.0,178715000.0,552942000.0,,-1142000.0,23600000.0,,89876000.0,178715000.0,374227000.0,,6056000.0,228247000.0,145980000.0,4914000.0,150894000.0,552942000.0,184300000.0,186612000.0,190179000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2TTM,2010-07-01,2011-06-30,,16966000.0,1.04,1.04,0.99,94434000.0,228035000.0,190757000.0,190757000.0,190757000.0,342804000.0,1091181000.0,,-3657000.0,51610000.0,,174398000.0,342804000.0,748377000.0,375000.0,11855000.0,471009000.0,277368000.0,7823000.0,285191000.0,1091181000.0,184300000.0,186612000.0,190179000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 15:00:00+00:00,4292000.0,0.26,0.26,0.25,28300000.0,52837000.0,47921000.0,47921000.0,47921000.0,89647000.0,276989000.0,,-107000.0,11006000.0,0.0,45975000.0,89647000.0,187342000.0,,3096000.0,114110000.0,73232000.0,2989000.0,76221000.0,276989000.0,184300000.0,186612000.0,190179000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q1TTM,2010-04-01,2011-03-31,,16826000.0,1.0,1.0,0.94,87449000.0,230401000.0,180959000.0,180959000.0,180959000.0,324997000.0,1059510000.0,,-3428000.0,54181000.0,,172130000.0,324997000.0,734513000.0,1287000.0,12148000.0,473538000.0,260975000.0,7433000.0,268408000.0,1059510000.0,187500000.0,186849000.0,191383000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:12:57+00:00,4277000.0,0.27,0.27,0.26,24056000.0,53365000.0,50617000.0,50617000.0,50617000.0,89068000.0,275953000.0,,-1035000.0,12594000.0,0.0,43901000.0,89068000.0,186885000.0,,2960000.0,114137000.0,72748000.0,1925000.0,74673000.0,275953000.0,187500000.0,186849000.0,191383000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q4,2012-10-01,2012-12-31,,5351000.0,0.39,0.39,0.37,29236000.0,62667000.0,68292000.0,68292000.0,68292000.0,139494000.0,377872000.0,,200000.0,20371000.0,392000.0,53859000.0,139494000.0,238378000.0,,1590000.0,142640000.0,95738000.0,1790000.0,97528000.0,377872000.0,177400000.0,177900000.0,181749000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:08:18+00:00,20962000.0,1.15,1.15,1.12,117602000.0,223348000.0,203989000.0,203989000.0,203989000.0,529900000.0,1373947000.0,,649000.0,74744000.0,406000.0,210100000.0,529900000.0,844047000.0,0.0,6455000.0,529560000.0,314487000.0,7104000.0,321591000.0,1373947000.0,177400000.0,177900000.0,181749000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q3YTD,2012-01-01,2012-09-30,,15611000.0,0.76,0.76,0.75,88366000.0,160681000.0,135697000.0,135697000.0,135697000.0,390406000.0,996075000.0,,449000.0,54373000.0,14000.0,156241000.0,390406000.0,605669000.0,,4865000.0,386920000.0,218749000.0,5314000.0,224063000.0,996075000.0,178600000.0,177455000.0,181053000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q3TTM,2011-10-01,2012-09-30,,19927000.0,1.09,1.09,1.08,116439000.0,162976000.0,195778000.0,195778000.0,195778000.0,572112000.0,1319815000.0,,7904000.0,69564000.0,4742000.0,192409000.0,572112000.0,747703000.0,,6228000.0,449618000.0,298085000.0,14132000.0,312217000.0,1319815000.0,178600000.0,177455000.0,181053000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 08:45:00+00:00,5381000.0,0.27,0.27,0.27,33280000.0,55206000.0,48231000.0,48231000.0,48231000.0,134221000.0,345321000.0,,-241000.0,19351000.0,0.0,51003000.0,134221000.0,211100000.0,,1593000.0,130941000.0,80159000.0,1352000.0,81511000.0,345321000.0,178600000.0,177455000.0,181053000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q2YTD,2012-01-01,2012-06-30,,10230000.0,0.49,0.49,0.48,55086000.0,105475000.0,87466000.0,87466000.0,87466000.0,256185000.0,650754000.0,,690000.0,35022000.0,14000.0,105238000.0,256185000.0,394569000.0,,3272000.0,255979000.0,138590000.0,3962000.0,142552000.0,650754000.0,177000000.0,178547000.0,181817000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q2TTM,2011-07-01,2012-06-30,,18731000.0,1.05,1.05,1.04,109021000.0,162290000.0,189832000.0,189832000.0,189832000.0,531175000.0,1256350000.0,,7957000.0,63755000.0,4900000.0,192240000.0,531175000.0,725175000.0,,7637000.0,441916000.0,283259000.0,15594000.0,298853000.0,1256350000.0,177000000.0,178547000.0,181817000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 11:10:39+00:00,5463000.0,0.25,0.25,0.24,25529000.0,56480000.0,44239000.0,44239000.0,44239000.0,131260000.0,331306000.0,,1131000.0,17542000.0,-46000.0,53596000.0,131260000.0,200046000.0,,1626000.0,133035000.0,67011000.0,2757000.0,69768000.0,331306000.0,177000000.0,178547000.0,181817000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q1TTM,2011-04-01,2012-03-31,,17560000.0,1.06,1.06,1.05,111792000.0,158647000.0,193514000.0,193514000.0,193514000.0,489562000.0,1202033000.0,,6719000.0,57219000.0,4946000.0,184619000.0,489562000.0,712471000.0,,9107000.0,422991000.0,289480000.0,15826000.0,305306000.0,1202033000.0,180100000.0,178120000.0,182342000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 10:31:24+00:00,4767000.0,0.24,0.24,0.24,29557000.0,48995000.0,43227000.0,43227000.0,43227000.0,124925000.0,319448000.0,,-441000.0,17480000.0,60000.0,51642000.0,124925000.0,194523000.0,,1646000.0,122944000.0,71579000.0,1205000.0,72784000.0,319448000.0,180100000.0,178120000.0,182342000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 14:26:42+00:00,21547000.0,1.65,1.65,1.61,126067000.0,280380000.0,293487000.0,293487000.0,293487000.0,511087000.0,1577922000.0,,-491000.0,93879000.0,1843000.0,255218000.0,511087000.0,1066835000.0,0.0,6077000.0,652867000.0,413968000.0,5586000.0,419554000.0,1577922000.0,177900000.0,178196000.0,181783000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q4,2013-10-01,2013-12-31,,4894000.0,0.45,0.45,0.44,36546000.0,82054000.0,80349000.0,80349000.0,80349000.0,133951000.0,435980000.0,,-395000.0,26520000.0,952000.0,71853000.0,133951000.0,302029000.0,,1534000.0,186273000.0,115756000.0,1139000.0,116895000.0,435980000.0,177900000.0,178196000.0,181783000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3YTD,2013-01-01,2013-09-30,,16653000.0,1.2,1.2,1.17,89521000.0,198326000.0,213138000.0,213138000.0,213138000.0,377136000.0,1141942000.0,,-96000.0,67359000.0,891000.0,183365000.0,377136000.0,764806000.0,,4543000.0,466594000.0,298212000.0,4447000.0,302659000.0,1141942000.0,177200000.0,178235000.0,181922000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3TTM,2012-10-01,2013-09-30,,22004000.0,1.59,1.59,1.54,118757000.0,260993000.0,281430000.0,281430000.0,281430000.0,516630000.0,1519814000.0,,104000.0,87730000.0,1283000.0,237224000.0,516630000.0,1003184000.0,,6133000.0,609234000.0,393950000.0,6237000.0,400187000.0,1519814000.0,177200000.0,178235000.0,181922000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 12:05:01+00:00,4859000.0,0.45,0.45,0.44,20918000.0,67811000.0,79756000.0,79756000.0,79756000.0,132039000.0,395790000.0,,-305000.0,24857000.0,69000.0,66634000.0,132039000.0,263751000.0,0.0,1458000.0,164230000.0,99521000.0,1153000.0,100674000.0,395790000.0,177200000.0,178235000.0,181922000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2YTD,2013-01-01,2013-06-30,,11794000.0,0.75,0.75,0.73,68603000.0,130515000.0,133382000.0,133382000.0,133382000.0,245097000.0,746152000.0,,209000.0,42502000.0,822000.0,116731000.0,245097000.0,501055000.0,,3085000.0,302364000.0,198691000.0,3294000.0,201985000.0,746152000.0,176800000.0,177891000.0,181388000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2TTM,2012-07-01,2013-06-30,,22526000.0,1.41,1.41,1.37,131119000.0,248388000.0,249905000.0,249905000.0,249905000.0,518812000.0,1469345000.0,,168000.0,82224000.0,1214000.0,221593000.0,518812000.0,950533000.0,,6268000.0,575945000.0,374588000.0,6436000.0,381024000.0,1469345000.0,176800000.0,177891000.0,181388000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 10:46:21+00:00,5734000.0,0.35,0.35,0.34,37426000.0,67825000.0,61895000.0,61895000.0,61895000.0,124705000.0,378106000.0,,341000.0,20597000.0,391000.0,61351000.0,124705000.0,253401000.0,0.0,1477000.0,155898000.0,97503000.0,1818000.0,99321000.0,378106000.0,176800000.0,177891000.0,181388000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q1TTM,2012-04-01,2013-03-31,,22255000.0,1.31,1.31,1.27,119222000.0,237043000.0,232249000.0,232249000.0,232249000.0,525367000.0,1422545000.0,,958000.0,79169000.0,777000.0,213838000.0,525367000.0,897178000.0,,6417000.0,553082000.0,344096000.0,7375000.0,351471000.0,1422545000.0,178700000.0,177899000.0,181562000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 15:52:20+00:00,6060000.0,0.4,0.4,0.39,31177000.0,62690000.0,71487000.0,71487000.0,71487000.0,120392000.0,368046000.0,,-132000.0,21905000.0,431000.0,55380000.0,120392000.0,247654000.0,0.0,1608000.0,146466000.0,101188000.0,1476000.0,102664000.0,368046000.0,178700000.0,177899000.0,181562000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:08:12+00:00,32057000.0,1.87,1.87,1.84,145828000.0,379035000.0,333948000.0,333948000.0,333948000.0,610943000.0,1963874000.0,,-1960000.0,125286000.0,1189000.0,325845000.0,610943000.0,1352931000.0,15463000.0,7680000.0,863412000.0,489519000.0,-9743000.0,479776000.0,1963874000.0,178600000.0,178279000.0,181186000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q4,2014-10-01,2014-12-31,,8403000.0,0.54,0.54,0.54,36750000.0,110293000.0,97107000.0,97107000.0,97107000.0,163201000.0,536295000.0,,8000.0,32417000.0,,85899000.0,163201000.0,373094000.0,4524000.0,2291000.0,237012000.0,136082000.0,-2225000.0,133857000.0,536295000.0,178600000.0,178279000.0,181186000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 10:30:56+00:00,8403000.0,0.51,0.51,0.5,26424000.0,96215000.0,91155000.0,91155000.0,91155000.0,158812000.0,498042000.0,,-188000.0,32583000.0,-115000.0,81905000.0,158812000.0,339230000.0,4482000.0,2010000.0,218991000.0,120239000.0,-2660000.0,117579000.0,498042000.0,178700000.0,178186000.0,180955000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3YTD,2014-01-01,2014-09-30,,23654000.0,1.33,1.33,1.3,109078000.0,268742000.0,236841000.0,236841000.0,236841000.0,447742000.0,1427579000.0,,-1968000.0,92869000.0,1189000.0,239946000.0,447742000.0,979837000.0,10939000.0,5389000.0,626400000.0,353437000.0,-7518000.0,345919000.0,1427579000.0,178700000.0,178186000.0,180955000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3TTM,2013-10-01,2014-09-30,,28548000.0,1.78,1.78,1.74,145624000.0,350796000.0,317190000.0,317190000.0,317190000.0,581693000.0,1863559000.0,,-2363000.0,119389000.0,2141000.0,311799000.0,581693000.0,1281866000.0,10939000.0,6923000.0,812673000.0,469193000.0,-6379000.0,462814000.0,1863559000.0,178700000.0,178186000.0,180955000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2YTD,2014-01-01,2014-06-30,,15251000.0,0.82,0.82,0.8,82654000.0,172527000.0,145686000.0,145686000.0,145686000.0,288930000.0,929537000.0,,-1780000.0,60286000.0,1304000.0,158041000.0,288930000.0,640607000.0,6457000.0,3379000.0,407409000.0,233198000.0,-4858000.0,228340000.0,929537000.0,177800000.0,178081000.0,180841000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2TTM,2013-07-01,2014-06-30,,25004000.0,1.72,1.72,1.68,140118000.0,322392000.0,305791000.0,305791000.0,305791000.0,554920000.0,1761307000.0,,-2480000.0,111663000.0,2325000.0,296528000.0,554920000.0,1206387000.0,6457000.0,6371000.0,757912000.0,448475000.0,-2566000.0,445909000.0,1761307000.0,177800000.0,178081000.0,180841000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 10:59:53+00:00,8403000.0,0.41,0.41,0.4,35790000.0,91462000.0,72886000.0,72886000.0,72886000.0,149318000.0,476035000.0,,-899000.0,32052000.0,569000.0,81880000.0,149318000.0,326717000.0,4516000.0,1740000.0,214366000.0,112351000.0,-3675000.0,108676000.0,476035000.0,177800000.0,178081000.0,180841000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q1TTM,2013-04-01,2014-03-31,,22335000.0,1.66,1.66,1.62,141754000.0,298755000.0,294800000.0,294800000.0,294800000.0,530307000.0,1663378000.0,,-1240000.0,100208000.0,2147000.0,275999000.0,530307000.0,1133071000.0,1941000.0,6108000.0,699444000.0,433627000.0,2927000.0,436554000.0,1663378000.0,177600000.0,178705000.0,182038000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 14:42:55+00:00,6848000.0,0.41,0.41,0.4,46864000.0,81065000.0,72800000.0,72800000.0,72800000.0,139612000.0,453502000.0,,-881000.0,28234000.0,735000.0,76161000.0,139612000.0,313890000.0,1941000.0,1639000.0,193043000.0,120847000.0,-1183000.0,119664000.0,453502000.0,177600000.0,178705000.0,182038000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 09:07:51+00:00,27067000.0,1.8,1.8,1.78,135218000.0,440988000.0,321406000.0,321406000.0,321406000.0,725620000.0,2197448000.0,,-2201000.0,148591000.0,767000.0,388265000.0,725620000.0,1471828000.0,18525000.0,11200000.0,1005678000.0,466150000.0,-9526000.0,456624000.0,2197448000.0,178600000.0,178391000.0,180415000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q4,2015-10-01,2015-12-31,,6783000.0,0.49,0.49,0.49,32055000.0,118582000.0,88420000.0,88420000.0,88420000.0,193212000.0,579159000.0,,-499000.0,37674000.0,250000.0,99978000.0,193212000.0,385947000.0,4641000.0,2935000.0,263267000.0,122680000.0,-2205000.0,120475000.0,579159000.0,178600000.0,178391000.0,180415000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:15:01+00:00,6752000.0,0.49,0.49,0.49,25946000.0,107426000.0,88040000.0,88040000.0,88040000.0,183204000.0,551030000.0,,204000.0,38396000.0,20000.0,99543000.0,183204000.0,367826000.0,4630000.0,2723000.0,252137000.0,115689000.0,-1703000.0,113986000.0,551030000.0,179700000.0,178547000.0,180364000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2015.0,Q3YTD,2015-01-01,2015-09-30,,20284000.0,1.31,1.31,1.29,103163000.0,322406000.0,232986000.0,232986000.0,232986000.0,532408000.0,1618289000.0,,-1702000.0,110917000.0,517000.0,288287000.0,532408000.0,1085881000.0,13884000.0,8265000.0,742411000.0,343470000.0,-7321000.0,336149000.0,1618289000.0,179700000.0,178547000.0,180364000.0
