company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,customerdeposits,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,notereceivable,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
NVR Inc,NVR,,906163,2015.0,Q2,,2015-06-30,2015-07-30 08:51:01+00:00,282553000.0,15987000.0,299553000.0,,495731000.0,0.0,1389931000.0,138383000.0,4673000.0,599213000.0,,1085091000.0,53648000.0,,265418000.0,,0.0,675687000.0,1652000.0,,5019640000.0,,,2596235000.0,1274881000.0,1862227000.0,720489000.0,1274881000.0,1274881000.0,1321354000.0,2596235000.0,680360000.0,600865000.0,-5134690000.0
NVR Inc,NVR,,906163,2015.0,Q1,,2015-03-31,2015-05-01 09:58:24+00:00,218046000.0,10024000.0,266119000.0,,530968000.0,0.0,1370969000.0,125965000.0,5019000.0,599189000.0,,954581000.0,55845000.0,,154785000.0,,0.0,664912000.0,1578000.0,,4926245000.0,,,2376134000.0,1165237000.0,1650358000.0,610130000.0,1165237000.0,1165237000.0,1210897000.0,2376134000.0,669931000.0,600767000.0,-5131977000.0
NVR Inc,NVR,,906163,2016.0,FY,,2016-12-31,2018-02-14 17:37:19+00:00,283611000.0,18937000.0,337200000.0,,395405000.0,0.0,1516034000.0,122236000.0,,596455000.0,,1092100000.0,50818000.0,170652000.0,351958000.0,,0.0,544655000.0,,19418000.0,5695376000.0,,,2643943000.0,1304441000.0,1877818000.0,743047000.0,1304441000.0,1304441000.0,1339502000.0,2643943000.0,715307000.0,596455000.0,-5906969000.0
NVR Inc,NVR,,906163,2016.0,Q3,,2016-09-30,2016-10-28 12:18:13+00:00,312261000.0,13921000.0,309939000.0,,261218000.0,0.0,1499976000.0,144697000.0,2945000.0,596303000.0,,1316730000.0,51653000.0,,291303000.0,,0.0,725446000.0,877000.0,,5544485000.0,,,2663216000.0,1299139000.0,1883172000.0,766897000.0,1299139000.0,1299139000.0,1364077000.0,2663216000.0,728391000.0,597180000.0,-5745322000.0
NVR Inc,NVR,,906163,2016.0,Q2,,2016-06-30,2016-07-28 16:38:02+00:00,307371000.0,17464000.0,294604000.0,,363202000.0,0.0,1483270000.0,141746000.0,3291000.0,596151000.0,,1247614000.0,52457000.0,,275145000.0,,0.0,739251000.0,951000.0,,5427093000.0,,,2698424000.0,1357601000.0,1903425000.0,743721000.0,1357601000.0,1357601000.0,1340823000.0,2698424000.0,742542000.0,597102000.0,-5552762000.0
NVR Inc,NVR,,906163,2016.0,Q1,,2016-03-31,2016-04-29 14:39:45+00:00,263362000.0,13829000.0,298045000.0,,317987000.0,0.0,1467206000.0,722551000.0,3636000.0,,,1261135000.0,51757000.0,,189191000.0,,0.0,704116000.0,1230000.0,,5335417000.0,,,2541651000.0,1256463000.0,1782142000.0,1283958000.0,1256463000.0,1256463000.0,1285188000.0,2541651000.0,707752000.0,1230000.0,-5546160000.0
NVR Inc,NVR,,906163,2018.0,FY,,2018-12-31,2019-07-31 14:07:30+00:00,44077000.0,,,,23092000.0,0.0,1820429000.0,,,,,,6510000.0,,,0.0,0.0,3133260000.0,1313294000.0,3071000.0,7031333000.0,,,3165933000.0,1808562000.0,26163000.0,44077000.0,1808562000.0,1808562000.0,1357371000.0,3165933000.0,3133260000.0,1313294000.0,-7043200000.0
NVR Inc,NVR,,906163,2018.0,Q3,,2018-09-30,2018-10-31 17:19:18+00:00,35982000.0,,,,11081000.0,0.0,1762529000.0,,,,,,6763000.0,,322944000.0,,0.0,2745884000.0,1371525000.0,3151000.0,6799175000.0,,,3089823000.0,1682316000.0,337176000.0,35982000.0,1682316000.0,1682316000.0,1407507000.0,3089823000.0,2745884000.0,1371525000.0,-6879388000.0
NVR Inc,NVR,,906163,2018.0,Q2,,2018-06-30,2018-07-30 17:02:53+00:00,325966000.0,30179000.0,306452000.0,,431550000.0,0.0,1721902000.0,172033000.0,,597373000.0,,1433615000.0,48630000.0,,399806000.0,,0.0,639813000.0,,25802000.0,6603359000.0,,,3009395000.0,1607571000.0,2320952000.0,804451000.0,1607571000.0,1607571000.0,1401824000.0,3009395000.0,639813000.0,597373000.0,-6717690000.0
NVR Inc,NVR,,906163,2018.0,Q1,,2018-03-31,2018-05-01 12:35:49+00:00,299654000.0,22374000.0,314897000.0,,425566000.0,0.0,1678306000.0,167486000.0,,597220000.0,,1344392000.0,47563000.0,,344023000.0,,0.0,638150000.0,,23997000.0,6400185000.0,,,2846065000.0,1466808000.0,2160352000.0,782037000.0,1466808000.0,1466808000.0,1379257000.0,2846065000.0,638150000.0,597220000.0,-6611683000.0
NVR Inc,NVR,,906163,2019.0,Q3,,2019-09-30,2019-11-01 15:22:36+00:00,40084000.0,,,,26765000.0,0.0,2020386000.0,,,,,,6058000.0,,,13857000.0,0.0,3794186000.0,1431818000.0,2493000.0,7653735000.0,,,3843359000.0,2371457000.0,43115000.0,40084000.0,2371457000.0,2371457000.0,1471902000.0,3843359000.0,3794186000.0,1431818000.0,-7302664000.0
NVR Inc,NVR,,906163,2019.0,Q2,,2019-06-30,2019-07-31 14:07:30+00:00,43387000.0,,,,21363000.0,0.0,1962362000.0,,,,,,6240000.0,,,14078000.0,0.0,3558166000.0,1440414000.0,3393000.0,7429948000.0,,,3603240000.0,2119439000.0,38834000.0,43387000.0,2119439000.0,2119439000.0,1483801000.0,3603240000.0,3558166000.0,1440414000.0,-7272871000.0
