company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q2YTD,2015-01-01,2015-06-30,,16.44,16.44,132676000.0,16.3,,205261000.0,1720386000.0,850359000.0,850359000.0,850359000.0,,355949000.0,3822189000.0,-6287000.0,,298902000.0,799780000.0,355949000.0,3765142000.0,75026000.0,24633000.0,2652842000.0,1112300000.0,-56680000.0,1055620000.0,4121091000.0,51600000.0,51589000.0,52038000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.44,45.39,261833000.0,44.83,,548807000.0,3211459000.0,2364443000.0,2364443000.0,2364443000.0,,737880000.0,8244254000.0,-7985000.0,,553431000.0,1572641000.0,737880000.0,8059805000.0,128528000.0,35891000.0,5045933000.0,3013872000.0,-100622000.0,2913250000.0,8797685000.0,51600000.0,51589000.0,52038000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 08:45:11+00:00,6.42,6.42,65002000.0,6.36,,73916000.0,788742000.0,333327000.0,333327000.0,333327000.0,,168458000.0,1694023000.0,-4843000.0,,146671000.0,384523000.0,168458000.0,1672236000.0,33479000.0,11596000.0,1238267000.0,433969000.0,-26726000.0,407243000.0,1840694000.0,51900000.0,51909000.0,52406000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.42,46.37,234446000.0,45.78,,556776000.0,3052549000.0,2423862000.0,2423862000.0,2423862000.0,,790968000.0,8157737000.0,-8318000.0,,483126000.0,1494345000.0,790968000.0,7849895000.0,104087000.0,24488000.0,4781340000.0,3068555000.0,-87917000.0,2980638000.0,8640863000.0,51900000.0,51909000.0,52406000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 17:10:04+00:00,43.14,43.14,309000000.0,42.65,941000000.0,578000000.0,3806000000.0,2135000000.0,2135000000.0,2135000000.0,,415000000.0,10743000000.0,-80000000.0,422000000.0,,1944000000.0,415000000.0,10328000000.0,208000000.0,95000000.0,7422000000.0,2906000000.0,-193000000.0,2713000000.0,10743000000.0,49500000.0,49491000.0,50063000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q4,2016-10-01,2016-12-31,,21.19,13.65,79672000.0,13.45,300000.0,88504000.0,487511000.0,673921000.0,673921000.0,673921000.0,,58758000.0,2889372000.0,-1430000.0,422000000.0,-540945000.0,510138000.0,58758000.0,2289669000.0,55336000.0,29143000.0,1499621000.0,790048000.0,-27623000.0,762425000.0,2348427000.0,49500000.0,49491000.0,50063000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 19:25:45+00:00,10.24,10.24,78745000.0,10.13,940700000.0,291517000.0,1237806000.0,506017000.0,506017000.0,506017000.0,,101489000.0,3512739000.0,-4431000.0,,177813000.0,498585000.0,101489000.0,3589063000.0,55480000.0,24218000.0,2755836000.0,833227000.0,-35693000.0,797534000.0,3690552000.0,49400000.0,49420000.0,49975000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q3YTD,2016-01-01,2016-09-30,,21.95,29.49,229328000.0,29.2,940700000.0,489496000.0,3318489000.0,1461079000.0,1461079000.0,1461079000.0,,356242000.0,7853628000.0,-78570000.0,,540945000.0,1433862000.0,356242000.0,8038331000.0,152664000.0,65857000.0,5922379000.0,2115952000.0,-165377000.0,1950575000.0,8394573000.0,49400000.0,49420000.0,49975000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.51,39.47,300092000.0,38.94,940700000.0,601757000.0,4017590000.0,1965348000.0,1965348000.0,1965348000.0,,476854000.0,9700134000.0,-92587000.0,,694434000.0,1885480000.0,476854000.0,9917714000.0,196431000.0,82271000.0,7143862000.0,2773852000.0,-206747000.0,2567105000.0,10394568000.0,49400000.0,49420000.0,49975000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 17:04:24+00:00,11.71,11.71,77712000.0,11.6,,111910000.0,1138606000.0,580638000.0,580638000.0,580638000.0,,126084000.0,2370828000.0,-10861000.0,,185074000.0,481093000.0,126084000.0,2429818000.0,50290000.0,21292000.0,1697411000.0,732407000.0,-39859000.0,692548000.0,2555902000.0,49600000.0,49604000.0,50059000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q2YTD,2016-01-01,2016-06-30,,11.71,19.25,150583000.0,19.07,,197979000.0,2080683000.0,955062000.0,955062000.0,955062000.0,,254753000.0,4340889000.0,-74139000.0,,363132000.0,935277000.0,254753000.0,4449268000.0,97184000.0,41639000.0,3166543000.0,1282725000.0,-129684000.0,1153041000.0,4704021000.0,49600000.0,49604000.0,50059000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q2TTM,2015-07-01,2016-06-30,,-4.73,52.9,290401000.0,52.22,,569678000.0,3725440000.0,2656063000.0,2656063000.0,2656063000.0,,530984000.0,9129571000.0,-93939000.0,,677346000.0,1830760000.0,530984000.0,9275933000.0,182387000.0,72735000.0,5846601000.0,3429332000.0,-203591000.0,3225741000.0,9806917000.0,49600000.0,49604000.0,50059000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 17:16:40+00:00,,7.54,72871000.0,7.47,,86069000.0,942077000.0,374424000.0,374424000.0,374424000.0,,128669000.0,1970061000.0,-63278000.0,,178058000.0,454184000.0,128669000.0,2019450000.0,46894000.0,20347000.0,1469132000.0,550318000.0,-89825000.0,460493000.0,2148119000.0,,49630000.0,50129000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q1TTM,2015-04-01,2016-03-31,,-6.42,51.21,280363000.0,50.56,,589113000.0,3518478000.0,2592457000.0,2592457000.0,2592457000.0,,592391000.0,8886909000.0,-84522000.0,,644503000.0,1764924000.0,592391000.0,8939021000.0,173644000.0,64480000.0,5563765000.0,3375256000.0,-193686000.0,3181570000.0,9531412000.0,,49630000.0,50129000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 17:08:40+00:00,47.78,47.78,363000000.0,46.86,,2058000000.0,435000000.0,2341000000.0,2341000000.0,2341000000.0,,242000000.0,12681000000.0,-42000000.0,6338000000.0,,765000000.0,242000000.0,12439000000.0,254000000.0,157000000.0,7901000000.0,4538000000.0,-139000000.0,4399000000.0,12681000000.0,49000000.0,48994000.0,49954000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q4,2017-10-01,2017-12-31,,-11.26,-11.26,97788000.0,-11.07,,1496651000.0,-3266605000.0,-555223000.0,-555223000.0,-555223000.0,,39993000.0,2995057000.0,-20751000.0,5955462000.0,-192046000.0,-1010105000.0,39993000.0,2763018000.0,71003000.0,46704000.0,1776540000.0,986478000.0,-45050000.0,941428000.0,2803011000.0,49000000.0,48994000.0,49954000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 17:01:56+00:00,35.12,35.12,95910000.0,34.43,,346454000.0,1356951000.0,1720391000.0,1720391000.0,1720391000.0,,54181000.0,4434029000.0,-10101000.0,151024000.0,,674162000.0,54181000.0,4379848000.0,66338000.0,41483000.0,2278047000.0,2101801000.0,-34956000.0,2066845000.0,4434029000.0,49000000.0,48981000.0,49972000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q3YTD,2017-01-01,2017-09-30,,59.04,59.04,265212000.0,57.93,,561349000.0,3701605000.0,2896223000.0,2896223000.0,2896223000.0,,202007000.0,9685943000.0,-21249000.0,382538000.0,192046000.0,1775105000.0,202007000.0,9675982000.0,182997000.0,110296000.0,6124460000.0,3551522000.0,-93950000.0,3457572000.0,9877989000.0,49000000.0,48981000.0,49972000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q3TTM,2016-10-01,2017-09-30,,80.23,72.69,344884000.0,71.38,300000.0,649853000.0,4189116000.0,3570144000.0,3570144000.0,3570144000.0,,260765000.0,12575315000.0,-22679000.0,804538000.0,-348899000.0,2285243000.0,260765000.0,11965651000.0,238333000.0,139439000.0,7624081000.0,4341570000.0,-121573000.0,4219997000.0,12226416000.0,49000000.0,48981000.0,49972000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 09:03:52+00:00,14.66,14.66,85872000.0,14.39,,142908000.0,1281664000.0,720209000.0,720209000.0,720209000.0,,67425000.0,3024556000.0,-6021000.0,121915000.0,,574421000.0,67425000.0,2957131000.0,60942000.0,36821000.0,2063872000.0,893259000.0,-30142000.0,863117000.0,3024556000.0,49100000.0,49131000.0,50056000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q2YTD,2017-01-01,2017-06-30,,23.92,23.92,169302000.0,23.5,,214895000.0,2344654000.0,1175832000.0,1175832000.0,1175832000.0,,147826000.0,5251914000.0,-11148000.0,231514000.0,192046000.0,1100943000.0,147826000.0,5296134000.0,116659000.0,68813000.0,3846413000.0,1449721000.0,-58994000.0,1390727000.0,5443960000.0,49100000.0,49131000.0,50056000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q2TTM,2016-07-01,2017-06-30,,55.35,47.81,327719000.0,47.08,941000000.0,594916000.0,4069971000.0,2355770000.0,2355770000.0,2355770000.0,,308073000.0,11654025000.0,-17009000.0,653514000.0,-171086000.0,2109666000.0,308073000.0,11174866000.0,227475000.0,122174000.0,8101870000.0,3072996000.0,-122310000.0,2950686000.0,11482939000.0,49100000.0,49131000.0,50056000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:14:18+00:00,9.26,9.26,83430000.0,9.11,,71987000.0,1062990000.0,455623000.0,455623000.0,455623000.0,,80401000.0,2227358000.0,-5127000.0,109599000.0,192046000.0,526522000.0,80401000.0,2339003000.0,55717000.0,31992000.0,1782541000.0,556462000.0,-28852000.0,527610000.0,2419404000.0,49200000.0,49192000.0,50025000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q1TTM,2016-04-01,2017-03-31,,52.4,44.86,319559000.0,44.29,941000000.0,563918000.0,3926913000.0,2216199000.0,2216199000.0,2216199000.0,,366732000.0,11000297000.0,-21849000.0,531599000.0,13988000.0,2016338000.0,366732000.0,10647553000.0,216823000.0,106645000.0,7735409000.0,2912144000.0,-132027000.0,2780117000.0,11014285000.0,49200000.0,49192000.0,50025000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 17:08:40+00:00,84.26,84.26,426000000.0,83.26,,837000000.0,509000000.0,3998000000.0,3998000000.0,3998000000.0,,2042000000.0,14527000000.0,-424000000.0,5277000000.0,,932000000.0,2042000000.0,12485000000.0,269000000.0,187000000.0,7144000000.0,5341000000.0,-506000000.0,4835000000.0,14527000000.0,47400000.0,47446000.0,48017000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q4,2018-10-01,2018-12-31,,13.97,13.97,109000000.0,13.77,,-14000000.0,-3438000000.0,646000000.0,646000000.0,646000000.0,,2042000000.0,3213000000.0,-491000000.0,4665000000.0,,-1308000000.0,2042000000.0,1171000000.0,66000000.0,46000000.0,28000000.0,1143000000.0,-511000000.0,632000000.0,3213000000.0,47400000.0,47446000.0,48017000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 17:17:37+00:00,37.39,37.39,107000000.0,37.02,,473000000.0,1474000000.0,1767000000.0,1767000000.0,1767000000.0,,,4849000000.0,13000000.0,243000000.0,,778000000.0,,4849000000.0,68000000.0,48000000.0,2602000000.0,2247000000.0,-7000000.0,2240000000.0,4849000000.0,47300000.0,47268000.0,47751000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q3YTD,2018-01-01,2018-09-30,,70.29,70.29,317000000.0,69.49,,851000000.0,3947000000.0,3352000000.0,3352000000.0,3352000000.0,,,11314000000.0,67000000.0,612000000.0,,2240000000.0,,11314000000.0,203000000.0,141000000.0,7116000000.0,4198000000.0,5000000.0,4203000000.0,11314000000.0,47300000.0,47268000.0,47751000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q3TTM,2017-10-01,2018-09-30,,59.03,59.03,414788000.0,58.42,,2347651000.0,680395000.0,2796777000.0,2796777000.0,2796777000.0,,39993000.0,14309057000.0,46249000.0,6567462000.0,-192046000.0,1229895000.0,39993000.0,14077018000.0,274003000.0,187704000.0,8892540000.0,5184478000.0,-40050000.0,5144428000.0,14117011000.0,47300000.0,47268000.0,47751000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 17:14:11+00:00,20.34,20.34,107000000.0,20.13,,232000000.0,1266000000.0,978000000.0,978000000.0,978000000.0,,,3537000000.0,8000000.0,203000000.0,,740000000.0,,3537000000.0,65000000.0,46000000.0,2316000000.0,1221000000.0,-11000000.0,1210000000.0,3537000000.0,48100000.0,48055000.0,48550000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q2YTD,2018-01-01,2018-06-30,,32.9,32.9,210000000.0,32.47,,378000000.0,2473000000.0,1585000000.0,1585000000.0,1585000000.0,,,6465000000.0,54000000.0,369000000.0,,1462000000.0,,6465000000.0,135000000.0,93000000.0,4514000000.0,1951000000.0,12000000.0,1963000000.0,6465000000.0,48100000.0,48055000.0,48550000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q2TTM,2017-07-01,2018-06-30,,56.76,56.76,403698000.0,55.83,,2221105000.0,563346000.0,2750168000.0,2750168000.0,2750168000.0,,94174000.0,13894086000.0,23148000.0,6475486000.0,-192046000.0,1126057000.0,94174000.0,13607866000.0,272341000.0,181187000.0,8568587000.0,5039279000.0,-68006000.0,4971273000.0,13702040000.0,48100000.0,48055000.0,48550000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 17:05:25+00:00,12.56,12.56,103000000.0,12.34,,146000000.0,1207000000.0,607000000.0,607000000.0,607000000.0,,,2928000000.0,46000000.0,166000000.0,,722000000.0,,2928000000.0,70000000.0,47000000.0,2198000000.0,730000000.0,23000000.0,753000000.0,2928000000.0,48300000.0,48349000.0,49205000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q1TTM,2017-04-01,2018-03-31,,51.08,51.08,382570000.0,50.09,,2132013000.0,579010000.0,2492377000.0,2492377000.0,2492377000.0,,161599000.0,13381642000.0,9127000.0,6394401000.0,-192046000.0,960478000.0,161599000.0,13027997000.0,268283000.0,172008000.0,8316459000.0,4711538000.0,-87148000.0,4624390000.0,13189596000.0,48300000.0,48349000.0,49205000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q4,2019-10-01,2019-12-31,,27.29,27.29,117000000.0,26.99,,249000000.0,-3427000000.0,1171000000.0,1171000000.0,1171000000.0,,1747000000.0,3339000000.0,271000000.0,4635000000.0,,-905000000.0,1747000000.0,1592000000.0,62000000.0,39000000.0,420000000.0,1172000000.0,248000000.0,1420000000.0,3339000000.0,43100000.0,43082000.0,43509000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 17:08:40+00:00,112.93,112.93,469000000.0,111.82,,1093000000.0,548000000.0,4865000000.0,4865000000.0,4865000000.0,,2248000000.0,15066000000.0,727000000.0,5374000000.0,,1082000000.0,2248000000.0,12818000000.0,266000000.0,152000000.0,7473000000.0,5345000000.0,613000000.0,5958000000.0,15066000000.0,43100000.0,43082000.0,43509000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 17:17:37+00:00,46.01,46.01,117000000.0,45.54,,413000000.0,1415000000.0,1950000000.0,1950000000.0,1950000000.0,,,5040000000.0,19000000.0,276000000.0,,862000000.0,,5040000000.0,70000000.0,44000000.0,2670000000.0,2370000000.0,-7000000.0,2363000000.0,5040000000.0,42400000.0,42389000.0,42831000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q3YTD,2019-01-01,2019-09-30,,85.64,85.64,352000000.0,84.83,,844000000.0,3975000000.0,3694000000.0,3694000000.0,3694000000.0,,501000000.0,11727000000.0,456000000.0,739000000.0,,1987000000.0,501000000.0,11226000000.0,204000000.0,113000000.0,7053000000.0,4173000000.0,365000000.0,4538000000.0,11727000000.0,42400000.0,42389000.0,42831000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q3TTM,2018-10-01,2019-09-30,,99.61,99.61,461000000.0,98.6,,830000000.0,537000000.0,4340000000.0,4340000000.0,4340000000.0,,2543000000.0,14940000000.0,-35000000.0,5404000000.0,,679000000.0,2543000000.0,12397000000.0,270000000.0,159000000.0,7081000000.0,5316000000.0,-146000000.0,5170000000.0,14940000000.0,42400000.0,42389000.0,42831000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q2YTD,2019-01-01,2019-06-30,,39.63,39.63,235000000.0,39.29,,431000000.0,2560000000.0,1744000000.0,1744000000.0,1744000000.0,,501000000.0,6687000000.0,437000000.0,463000000.0,,1125000000.0,501000000.0,6186000000.0,134000000.0,69000000.0,4383000000.0,1803000000.0,372000000.0,2175000000.0,6687000000.0,43300000.0,43251000.0,43601000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q2TTM,2018-07-01,2019-06-30,,90.99,90.99,451000000.0,90.08,,890000000.0,596000000.0,4157000000.0,4157000000.0,4157000000.0,,2543000000.0,14749000000.0,-41000000.0,5371000000.0,,595000000.0,2543000000.0,12206000000.0,268000000.0,163000000.0,7013000000.0,5193000000.0,-146000000.0,5047000000.0,14749000000.0,43300000.0,43251000.0,43601000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 17:14:11+00:00,22.62,22.62,119000000.0,22.44,,228000000.0,1367000000.0,979000000.0,979000000.0,979000000.0,,,3850000000.0,-6000000.0,248000000.0,,869000000.0,,3850000000.0,68000000.0,34000000.0,2603000000.0,1247000000.0,-40000000.0,1207000000.0,3850000000.0,43300000.0,43251000.0,43601000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 17:24:09+00:00,17.01,17.01,116000000.0,16.85,0.0,203000000.0,1193000000.0,765000000.0,765000000.0,765000000.0,,501000000.0,2837000000.0,443000000.0,215000000.0,,256000000.0,501000000.0,2336000000.0,66000000.0,35000000.0,1780000000.0,556000000.0,412000000.0,968000000.0,2837000000.0,45000000.0,45007000.0,45436000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q1TTM,2018-04-01,2019-03-31,,88.71,88.71,439000000.0,87.77,,894000000.0,495000000.0,4156000000.0,4156000000.0,4156000000.0,,2543000000.0,14436000000.0,-27000000.0,5326000000.0,,466000000.0,2543000000.0,11893000000.0,265000000.0,175000000.0,6726000000.0,5167000000.0,-117000000.0,5050000000.0,14436000000.0,45000000.0,45007000.0,45436000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2020.0,Q1TTM,2019-04-01,2020-03-31,,78.91,78.91,470000000.0,77.96,489000000.0,867000000.0,206000000.0,3401000000.0,3401000000.0,3401000000.0,,2231000000.0,14517000000.0,-97000000.0,5536000000.0,,1105000000.0,2231000000.0,12286000000.0,264000000.0,149000000.0,7806000000.0,4480000000.0,-212000000.0,4268000000.0,14517000000.0,41100000.0,41093000.0,41093000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 17:24:09+00:00,-17.01,-17.01,117000000.0,-17.01,489000000.0,-23000000.0,851000000.0,-699000000.0,-699000000.0,-699000000.0,,484000000.0,2288000000.0,-381000000.0,377000000.0,,279000000.0,484000000.0,1804000000.0,64000000.0,32000000.0,2113000000.0,-309000000.0,-413000000.0,-722000000.0,2288000000.0,41100000.0,41093000.0,41093000.0
