company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q2,2015-04-06,2015-07-05,,-282332000.0,16256000.0,,,16885000.0,,,-3628000.0,8979000.0,,-86856000.0,12671000.0,155925000.0,,,-86856000.0,12671000.0,155925000.0,81740000.0,102879000.0,102879000.0,,23533000.0,892000.0,624000.0,-12808000.0,-254615000.0,-24961000.0,-2253000.0,-81666000.0,573955000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q1,2015-01-01,2015-04-05,2016-05-13 06:06:58+00:00,,15139000.0,,,19345000.0,,,-32943000.0,8899000.0,,-50800000.0,-62043000.0,37532000.0,,,-50800000.0,-62043000.0,37532000.0,-75311000.0,32787000.0,32787000.0,,3204000.0,,5880000.0,-13049000.0,-335635000.0,-21149000.0,,-46650000.0,288861000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q1TTM,2014-03-31,2015-04-05,,-19419000.0,116932000.0,25893000.0,4294000.0,77476000.0,,,106068000.0,20025000.0,,-76561000.0,-492535000.0,555415000.0,,,-76561000.0,-492535000.0,555415000.0,-13681000.0,113130000.0,113130000.0,,141809000.0,535000.0,5673000.0,-50474000.0,-1657118000.0,-158934000.0,3000.0,-46650000.0,1337263000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 12:03:21+00:00,,52024000.0,40424000.0,446000.0,64782000.0,,,1930000.0,88325000.0,450800000.0,228444000.0,-640462000.0,455197000.0,,,228444000.0,-640462000.0,455197000.0,43179000.0,-43421000.0,-43421000.0,,379882000.0,-115731000.0,5051000.0,-48619000.0,-1656267000.0,-85272000.0,,-146331000.0,1096026000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q4,2016-10-03,2016-12-31,,,6949000.0,40424000.0,446000.0,16345000.0,,-2481000.0,-59093000.0,68240000.0,450800000.0,347526000.0,-372330000.0,37232000.0,,,347526000.0,-372330000.0,37232000.0,9947000.0,66346000.0,66346000.0,,6685000.0,-98204000.0,,-12071000.0,-780430000.0,-19020000.0,,-61239000.0,427120000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3YTD,2016-01-01,2016-10-02,2017-11-09 13:34:45+00:00,,45075000.0,,,48437000.0,,2481000.0,61023000.0,20085000.0,,-119082000.0,-268132000.0,417965000.0,,,-119082000.0,-268132000.0,417965000.0,33232000.0,-109767000.0,-109767000.0,,373197000.0,-17527000.0,5051000.0,-36548000.0,-875837000.0,-66252000.0,,-85092000.0,668906000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3TTM,2015-10-05,2016-10-02,,,83240000.0,35218000.0,301000.0,64087000.0,,2481000.0,52614000.0,21470000.0,,-211815000.0,-255381000.0,468435000.0,,,-211815000.0,-255381000.0,468435000.0,3720000.0,-110408000.0,-110408000.0,,378902000.0,-26260000.0,5051000.0,-48827000.0,-1342233000.0,-89403000.0,,-158198000.0,1171204000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3,2016-07-04,2016-10-02,,,9757000.0,,,16269000.0,,2481000.0,103928000.0,2189000.0,,-34921000.0,-252101000.0,201383000.0,,,-34921000.0,-252101000.0,201383000.0,-83158000.0,63793000.0,63793000.0,,7636000.0,3322000.0,,-12123000.0,-438526000.0,-19659000.0,,-28309000.0,206084000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2YTD,2016-01-01,2016-07-03,2017-08-11 13:03:50+00:00,,35318000.0,,,32168000.0,,,-42905000.0,17896000.0,,-84161000.0,-16031000.0,216582000.0,,,-84161000.0,-16031000.0,216582000.0,116390000.0,-173560000.0,-173560000.0,,365561000.0,-20849000.0,5051000.0,-24425000.0,-437311000.0,-46593000.0,,-56783000.0,462822000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2TTM,2015-07-06,2016-07-03,,-409000.0,94247000.0,35218000.0,301000.0,64119000.0,,,8565000.0,19548000.0,,-285410000.0,-80381000.0,446201000.0,,,-285410000.0,-80381000.0,446201000.0,80410000.0,-102749000.0,-102749000.0,,382019000.0,-27261000.0,5051000.0,-49281000.0,-1271063000.0,-90361000.0,,-228416000.0,1276401000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2,2016-04-04,2016-07-03,,,16041000.0,,,15976000.0,,,19612000.0,8756000.0,,-32378000.0,-86747000.0,180862000.0,,,-32378000.0,-86747000.0,180862000.0,61737000.0,-223546000.0,-223546000.0,,352779000.0,-180000.0,5051000.0,-12172000.0,-215533000.0,-26259000.0,,-28782000.0,149994000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q1,2016-01-01,2016-04-03,2017-05-12 11:55:13+00:00,,19277000.0,,,16192000.0,,,-62517000.0,9140000.0,,-51783000.0,70716000.0,35720000.0,,,-51783000.0,70716000.0,35720000.0,54653000.0,49986000.0,49986000.0,,12782000.0,-20669000.0,,-12253000.0,-221778000.0,-20334000.0,,-28001000.0,312828000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q1TTM,2015-04-06,2016-04-03,,-282741000.0,94462000.0,35218000.0,301000.0,65028000.0,,,-14675000.0,19771000.0,,-339888000.0,19037000.0,421264000.0,,,-339888000.0,19037000.0,421264000.0,100413000.0,223676000.0,223676000.0,,52773000.0,-26189000.0,624000.0,-49917000.0,-1310145000.0,-89063000.0,-2253000.0,-281300000.0,1700362000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 14:20:16+00:00,,35329000.0,53775000.0,6446000.0,66122000.0,,3454000.0,228013000.0,24493000.0,,-245189000.0,-262801000.0,626495000.0,,,-245189000.0,-262801000.0,626495000.0,121959000.0,257692000.0,257692000.0,,39339000.0,-13931000.0,5064000.0,-55447000.0,-1391917000.0,-105375000.0,,-200304000.0,1229427000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q4,2017-10-02,2017-12-31,,,5520000.0,53775000.0,6446000.0,16879000.0,,678000.0,220553000.0,31000.0,,-62466000.0,-74519000.0,147473000.0,,,-62466000.0,-74519000.0,147473000.0,11166000.0,-105924000.0,-105924000.0,,10445000.0,-297000.0,,-13717000.0,-355394000.0,-32128000.0,,-48483000.0,313003000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3YTD,2017-01-01,2017-10-01,2018-11-09 11:52:31+00:00,,29809000.0,,,49243000.0,,2776000.0,7460000.0,24462000.0,,-182723000.0,-188282000.0,479022000.0,,,-182723000.0,-188282000.0,479022000.0,110793000.0,363616000.0,363616000.0,,28894000.0,-13634000.0,5064000.0,-41730000.0,-1036523000.0,-73247000.0,,-151821000.0,916424000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3TTM,2016-10-03,2017-10-01,,,36758000.0,40424000.0,446000.0,65588000.0,,295000.0,-51633000.0,92702000.0,450800000.0,164803000.0,-560612000.0,516254000.0,,,164803000.0,-560612000.0,516254000.0,120740000.0,429962000.0,429962000.0,,35579000.0,-111838000.0,5064000.0,-53801000.0,-1816953000.0,-92267000.0,,-213060000.0,1343544000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3,2017-07-03,2017-10-01,,,9901000.0,,,16769000.0,,1052000.0,174607000.0,9247000.0,,-62197000.0,-428357000.0,309830000.0,,,-62197000.0,-428357000.0,309830000.0,-179672000.0,103419000.0,103419000.0,,5134000.0,-146000.0,5064000.0,-13805000.0,-701704000.0,-27280000.0,,-57493000.0,295563000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2YTD,2017-01-01,2017-07-02,2018-08-10 13:02:38+00:00,0.0,19908000.0,,,32474000.0,,1724000.0,-167147000.0,15215000.0,,-120526000.0,240075000.0,169192000.0,,,-120526000.0,240075000.0,169192000.0,290465000.0,260197000.0,260197000.0,,23760000.0,-13488000.0,,-27925000.0,-334819000.0,-45967000.0,,-94328000.0,620861000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2TTM,2016-07-04,2017-07-02,,,36614000.0,40424000.0,446000.0,65088000.0,,1724000.0,-122312000.0,85644000.0,450800000.0,192079000.0,-384356000.0,407807000.0,,,192079000.0,-384356000.0,407807000.0,217254000.0,390336000.0,390336000.0,,38081000.0,-108370000.0,,-52119000.0,-1553775000.0,-84646000.0,,-183876000.0,1254065000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2,2017-04-03,2017-07-02,,,8838000.0,,,16331000.0,,129000.0,18081000.0,131000.0,,-70520000.0,113681000.0,230313000.0,,,-70520000.0,113681000.0,230313000.0,273603000.0,174976000.0,174976000.0,,12087000.0,-149000.0,,-13904000.0,-181502000.0,-23901000.0,,-56598000.0,319084000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q1,2017-01-01,2017-04-02,2018-05-11 12:08:18+00:00,,11070000.0,,,16143000.0,,1595000.0,-185228000.0,15084000.0,,-50006000.0,126394000.0,-61121000.0,,,-50006000.0,126394000.0,-61121000.0,16862000.0,85221000.0,85221000.0,,11673000.0,-13339000.0,,-14021000.0,-153317000.0,-22066000.0,,-37730000.0,301777000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q1TTM,2016-04-04,2017-04-02,,,43817000.0,40424000.0,446000.0,64733000.0,,1595000.0,-120781000.0,94269000.0,450800000.0,230221000.0,-584784000.0,358356000.0,,,230221000.0,-584784000.0,358356000.0,5388000.0,-8186000.0,-8186000.0,,378773000.0,-108401000.0,5051000.0,-50387000.0,-1587806000.0,-87004000.0,,-156060000.0,1084975000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 14:20:16+00:00,-169474000.0,42493000.0,72811000.0,6205000.0,67415000.0,,439000.0,-134202000.0,20973000.0,,-903421000.0,923010000.0,476881000.0,,,-903421000.0,923010000.0,476881000.0,496909000.0,451779000.0,451779000.0,,49396000.0,-33594000.0,9046000.0,-67322000.0,-918744000.0,-114379000.0,,-823478000.0,2116561000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q4,2018-10-01,2018-12-31,,,9388000.0,72811000.0,6205000.0,17485000.0,,-222000.0,1684000.0,14000.0,,-277385000.0,203964000.0,186376000.0,,,-277385000.0,203964000.0,186376000.0,112733000.0,143788000.0,143788000.0,,14031000.0,-182000.0,,-16002000.0,-109223000.0,-26110000.0,,-261215000.0,339297000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 12:53:14+00:00,-169474000.0,33105000.0,,,49930000.0,,661000.0,-135886000.0,20959000.0,,-626036000.0,719046000.0,290505000.0,,,-626036000.0,719046000.0,290505000.0,384176000.0,307991000.0,307991000.0,,35365000.0,-33412000.0,9046000.0,-51320000.0,-809521000.0,-88269000.0,,-562263000.0,1777264000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3TTM,2017-10-02,2018-09-30,,-169474000.0,38625000.0,53775000.0,6446000.0,66809000.0,,1339000.0,84667000.0,20990000.0,,-688502000.0,644527000.0,437978000.0,,,-688502000.0,644527000.0,437978000.0,395342000.0,202067000.0,202067000.0,,45810000.0,-33709000.0,9046000.0,-65037000.0,-1164915000.0,-120397000.0,,-610746000.0,2090267000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3,2018-07-02,2018-09-30,,1158000.0,12999000.0,,,16774000.0,,472000.0,80433000.0,10278000.0,,-207918000.0,300497000.0,240584000.0,,,-207918000.0,300497000.0,240584000.0,333635000.0,119981000.0,119981000.0,,10397000.0,-90000.0,9046000.0,-16638000.0,-162450000.0,-25606000.0,,-201468000.0,478349000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2YTD,2018-01-01,2018-07-01,2018-08-10 13:02:38+00:00,-170632000.0,20106000.0,,,33156000.0,,189000.0,-216319000.0,10681000.0,,-418118000.0,418549000.0,49921000.0,,,-418118000.0,418549000.0,49921000.0,50541000.0,188010000.0,188010000.0,,24968000.0,-33322000.0,,-34682000.0,-647071000.0,-62663000.0,,-360795000.0,1298915000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2TTM,2017-07-03,2018-07-01,,-170632000.0,35527000.0,53775000.0,6446000.0,66804000.0,,1919000.0,178841000.0,19959000.0,,-542781000.0,-84327000.0,507224000.0,,,-542781000.0,-84327000.0,507224000.0,-117965000.0,185505000.0,185505000.0,,40547000.0,-33765000.0,5064000.0,-62204000.0,-1704169000.0,-122071000.0,,-466771000.0,1907481000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2,2018-04-02,2018-07-01,,-145276000.0,10902000.0,,,16820000.0,,-1289000.0,-7416000.0,27000.0,,-243708000.0,-44343000.0,131851000.0,,,-243708000.0,-44343000.0,131851000.0,-157489000.0,101036000.0,101036000.0,,10509000.0,-122000.0,,-17094000.0,-156747000.0,-27866000.0,,-226519000.0,285546000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q1,2018-01-01,2018-04-01,2019-05-10 10:27:18+00:00,-25356000.0,9204000.0,,,16336000.0,,1478000.0,-208903000.0,10654000.0,,-174410000.0,462892000.0,-81930000.0,,,-174410000.0,462892000.0,-81930000.0,208030000.0,86974000.0,86974000.0,,14459000.0,-33200000.0,,-17588000.0,-490324000.0,-34797000.0,,-134276000.0,1013369000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q1TTM,2017-04-03,2018-04-01,,-25356000.0,33463000.0,53775000.0,6446000.0,66315000.0,,3337000.0,204338000.0,20063000.0,,-369593000.0,73697000.0,605686000.0,,,-369593000.0,73697000.0,605686000.0,313127000.0,259445000.0,259445000.0,,42125000.0,-33792000.0,5064000.0,-59014000.0,-1728924000.0,-118106000.0,,-296850000.0,1941019000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q4,2019-09-30,2019-12-31,,-57772000.0,20700000.0,81410000.0,5996000.0,19326000.0,,-169000.0,22477000.0,32000.0,,-146413000.0,110239000.0,216328000.0,,,-146413000.0,110239000.0,216328000.0,179985000.0,125073000.0,125073000.0,,28752000.0,-191000.0,,-15036000.0,-57162000.0,-38594000.0,,-131218000.0,263767000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 14:20:16+00:00,-79742000.0,57997000.0,81410000.0,5996000.0,70834000.0,,-569000.0,-80423000.0,29312000.0,,-574349000.0,-156660000.0,578750000.0,,,-574349000.0,-156660000.0,578750000.0,-152828000.0,467468000.0,467468000.0,,62874000.0,-42356000.0,2912000.0,-61305000.0,-662701000.0,-134642000.0,,-500000000.0,717513000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3TTM,2018-10-01,2019-09-29,,-21970000.0,46685000.0,72811000.0,6205000.0,68993000.0,,-622000.0,-101216000.0,29294000.0,,-705321000.0,-62935000.0,548798000.0,,,-705321000.0,-62935000.0,548798000.0,-220080000.0,486183000.0,486183000.0,,48153000.0,-42347000.0,2912000.0,-62271000.0,-714762000.0,-122158000.0,,-629997000.0,793043000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3,2019-07-01,2019-09-29,,,11873000.0,,,17626000.0,,119000.0,20263000.0,14191000.0,,-122723000.0,22288000.0,199148000.0,,,-122723000.0,22288000.0,199148000.0,98832000.0,135860000.0,135860000.0,,13526000.0,-104000.0,2639000.0,-15250000.0,-121358000.0,-37092000.0,,-121560000.0,178099000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3YTD,2019-01-01,2019-09-29,2019-11-08 12:53:14+00:00,-21970000.0,37297000.0,,,51508000.0,,-400000.0,-102900000.0,29280000.0,,-427936000.0,-266899000.0,362422000.0,,,-427936000.0,-266899000.0,362422000.0,-332813000.0,342395000.0,342395000.0,,34122000.0,-42165000.0,2912000.0,-46269000.0,-605539000.0,-96048000.0,,-368782000.0,453746000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2TTM,2018-07-02,2019-06-30,,-20812000.0,47811000.0,72811000.0,6205000.0,68141000.0,,-269000.0,-41046000.0,25381000.0,,-790516000.0,215274000.0,590234000.0,,,-790516000.0,215274000.0,590234000.0,14723000.0,470304000.0,470304000.0,,45024000.0,-42333000.0,9319000.0,-63659000.0,-755854000.0,-110672000.0,,-709905000.0,1093293000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2,2019-04-01,2019-06-30,,-15000000.0,12482000.0,,,17231000.0,,-190000.0,6814000.0,821000.0,,-105453000.0,-28236000.0,145258000.0,,,-105453000.0,-28236000.0,145258000.0,11379000.0,97397000.0,97397000.0,,11334000.0,-128000.0,,-15392000.0,-108997000.0,-33245000.0,,-90754000.0,129006000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 12:37:47+00:00,-21970000.0,25424000.0,,,33882000.0,,-519000.0,-123163000.0,15089000.0,,-305213000.0,-289187000.0,163274000.0,,,-305213000.0,-289187000.0,163274000.0,-431645000.0,206535000.0,206535000.0,,20596000.0,-42061000.0,273000.0,-31019000.0,-484181000.0,-58956000.0,,-247222000.0,275647000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 14:43:38+00:00,-6970000.0,12942000.0,,,16651000.0,,-329000.0,-129977000.0,14268000.0,,-199760000.0,-260951000.0,18016000.0,,,-199760000.0,-260951000.0,18016000.0,-443024000.0,109138000.0,109138000.0,,9262000.0,-41933000.0,273000.0,-15627000.0,-375184000.0,-25711000.0,,-156468000.0,146641000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q1TTM,2018-04-02,2019-03-31,,-151088000.0,46231000.0,72811000.0,6205000.0,67730000.0,,-1368000.0,-55276000.0,24587000.0,,-928771000.0,199167000.0,576827000.0,,,-928771000.0,199167000.0,576827000.0,-154145000.0,473943000.0,473943000.0,,44199000.0,-42327000.0,9319000.0,-65361000.0,-803604000.0,-105293000.0,,-845670000.0,1249833000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2020.0,Q1TTM,2019-04-01,2020-03-29,,-72772000.0,58446000.0,81410000.0,5996000.0,72672000.0,149000.0,331000.0,-135092000.0,27796000.0,,-488484000.0,-5917000.0,603836000.0,,,-488484000.0,-5917000.0,603836000.0,109766000.0,534521000.0,534521000.0,,73289000.0,-31345000.0,2639000.0,-62364000.0,-474636000.0,-145631000.0,,-422571000.0,684334000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2020.0,Q1,2020-01-01,2020-03-29,2020-05-04 14:43:38+00:00,,13391000.0,,,18489000.0,149000.0,571000.0,-184646000.0,12752000.0,,-113895000.0,-110208000.0,43102000.0,,,-113895000.0,-110208000.0,43102000.0,-180430000.0,176191000.0,176191000.0,,19677000.0,-30922000.0,,-16686000.0,-187119000.0,-36700000.0,,-79039000.0,113462000.0,
