company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q4,2016-10-03,2016-12-31,,7923000.0,0.33,0.33,0.06,0.34,,-7461000.0,66345000.0,66345000.0,,66345000.0,161942000.0,379989000.0,,1174000.0,,71186000.0,5570000.0,77151000.0,161942000.0,218047000.0,1603000.0,3096000.0,161830000.0,56217000.0,2667000.0,58884000.0,379989000.0,206800000.0,202578000.0,202578000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3,2016-07-04,2016-10-02,2017-11-09 13:34:45+00:00,8487000.0,0.32,0.32,0.06,0.31,,-4113000.0,63794000.0,63794000.0,,63794000.0,183116000.0,410475000.0,,921000.0,,71400000.0,12177000.0,78794000.0,183116000.0,227359000.0,633000.0,2892000.0,170858000.0,56501000.0,3180000.0,59681000.0,410475000.0,199400000.0,202211000.0,203929000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3YTD,2016-01-01,2016-10-02,,44725000.0,-0.54,-0.54,0.18,-0.55,338285000.0,-4178000.0,-109766000.0,-109766000.0,,-109766000.0,632700000.0,1373261000.0,,1077000.0,,220973000.0,16372000.0,239393000.0,632700000.0,740561000.0,2034000.0,6200000.0,859748000.0,-119187000.0,5243000.0,-113944000.0,1373261000.0,199400000.0,202211000.0,203929000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q3TTM,2015-10-05,2016-10-02,,64637000.0,-0.53,-0.53,0.24,-0.55,338285000.0,-12394000.0,-110408000.0,-110408000.0,,-110408000.0,785118000.0,1691705000.0,,714000.0,,291914000.0,21576000.0,319111000.0,785118000.0,906587000.0,2796000.0,8216000.0,1035523000.0,-128936000.0,6134000.0,-122802000.0,1691705000.0,199400000.0,202211000.0,203929000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2,2016-04-04,2016-07-03,2017-08-11 13:03:50+00:00,16244000.0,-1.1,-1.1,0.06,-1.1,338285000.0,-7271000.0,-223546000.0,-223546000.0,,-223546000.0,248922000.0,531792000.0,,9000.0,,76109000.0,2608000.0,81425000.0,248922000.0,282870000.0,691000.0,1666000.0,514671000.0,-231801000.0,984000.0,-230817000.0,531792000.0,203200000.0,203018000.0,203018000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2YTD,2016-01-01,2016-07-03,,36238000.0,-0.86,-0.86,0.12,-0.86,338285000.0,-65000.0,-173560000.0,-173560000.0,,-173560000.0,449584000.0,962786000.0,,156000.0,,149573000.0,4195000.0,160599000.0,449584000.0,513202000.0,1401000.0,3308000.0,688890000.0,-175688000.0,2063000.0,-173625000.0,962786000.0,203200000.0,203018000.0,203018000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q2TTM,2015-07-06,2016-07-03,,76203000.0,-0.51,-0.51,0.24,-0.52,338285000.0,7674000.0,-102749000.0,-102749000.0,,-102749000.0,809370000.0,1747224000.0,,-803000.0,,294541000.0,9660000.0,317798000.0,809370000.0,937854000.0,2671000.0,7032000.0,1036487000.0,-98633000.0,3558000.0,-95075000.0,1747224000.0,203200000.0,203018000.0,203018000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q1,2016-01-01,2016-04-03,2017-05-12 11:55:13+00:00,19994000.0,0.24,0.24,0.06,0.24,,7206000.0,49986000.0,49986000.0,,49986000.0,200662000.0,430994000.0,,147000.0,,73464000.0,1587000.0,79174000.0,200662000.0,230332000.0,710000.0,1642000.0,174219000.0,56113000.0,1079000.0,57192000.0,430994000.0,208300000.0,204271000.0,205732000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2016.0,Q1TTM,2015-04-06,2016-04-03,,75217000.0,1.07,1.07,0.24,1.06,,44202000.0,223676000.0,223676000.0,,223676000.0,774619000.0,1728171000.0,,-696000.0,,294264000.0,6667000.0,313446000.0,774619000.0,953552000.0,2424000.0,7040000.0,689594000.0,263958000.0,3920000.0,267878000.0,1728171000.0,208300000.0,204271000.0,205732000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 14:20:16+00:00,30530000.0,1.3,1.3,0.28,1.28,,266720000.0,257692000.0,257692000.0,,257692000.0,915153000.0,2136606000.0,,2927000.0,,307305000.0,9362000.0,348913000.0,915153000.0,1221453000.0,21663000.0,17805000.0,696110000.0,525343000.0,-931000.0,524412000.0,2136606000.0,198200000.0,198069000.0,201641000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q4,2017-10-02,2017-12-31,,7384000.0,-0.53,-0.53,0.07,-0.53,,204007000.0,-105925000.0,-105925000.0,,-105925000.0,416993000.0,479414000.0,,2361000.0,-208509000.0,72071000.0,8970000.0,87880000.0,416993000.0,62421000.0,5380000.0,6476000.0,-32204000.0,94625000.0,3457000.0,98082000.0,479414000.0,198200000.0,198069000.0,201641000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3,2017-07-03,2017-10-01,2018-11-09 11:52:31+00:00,7028000.0,0.52,0.52,0.07,0.52,,24017000.0,103420000.0,103420000.0,,103420000.0,,503378000.0,,-840000.0,208509000.0,76986000.0,-4407000.0,86130000.0,,503378000.0,5372000.0,4517000.0,374246000.0,129132000.0,-1695000.0,127437000.0,503378000.0,198900000.0,197485000.0,200775000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3YTD,2017-01-01,2017-10-01,,23146000.0,1.83,1.83,0.21,1.81,,62713000.0,363617000.0,363617000.0,,363617000.0,498160000.0,1657192000.0,,566000.0,208509000.0,235234000.0,392000.0,261033000.0,498160000.0,1159032000.0,16283000.0,11329000.0,728314000.0,430718000.0,-4388000.0,426330000.0,1657192000.0,198900000.0,197485000.0,200775000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q3TTM,2016-10-03,2017-10-01,,31069000.0,2.16,2.16,0.27,2.15,,55252000.0,429962000.0,429962000.0,,429962000.0,660102000.0,2037181000.0,,1740000.0,208509000.0,306420000.0,5962000.0,338184000.0,660102000.0,1377079000.0,17886000.0,14425000.0,890144000.0,486935000.0,-1721000.0,485214000.0,2037181000.0,198900000.0,197485000.0,200775000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2,2017-04-03,2017-07-02,2018-08-10 13:02:38+00:00,8166000.0,0.88,0.88,0.07,0.87,,31901000.0,174976000.0,174976000.0,,174976000.0,306263000.0,696901000.0,,1291000.0,,82270000.0,2288000.0,90111000.0,306263000.0,390638000.0,5509000.0,3292000.0,182835000.0,207803000.0,-926000.0,206877000.0,696901000.0,198800000.0,198774000.0,201529000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2YTD,2017-01-01,2017-07-02,,16118000.0,1.31,1.31,0.14,1.29,,38696000.0,260197000.0,260197000.0,,260197000.0,498160000.0,1153814000.0,,1406000.0,,158248000.0,4799000.0,174903000.0,498160000.0,655654000.0,10911000.0,6812000.0,354068000.0,301586000.0,-2693000.0,298893000.0,1153814000.0,198800000.0,198774000.0,201529000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q2TTM,2016-07-04,2017-07-02,,32528000.0,1.96,1.96,0.26,1.94,,27122000.0,390336000.0,390336000.0,,390336000.0,843218000.0,1944278000.0,,3501000.0,,300834000.0,22546000.0,330848000.0,843218000.0,1101060000.0,13147000.0,12800000.0,686756000.0,414304000.0,3154000.0,417458000.0,1944278000.0,198800000.0,198774000.0,201529000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q1,2017-01-01,2017-04-02,2018-05-11 12:08:18+00:00,7952000.0,0.43,0.43,0.07,0.42,,6795000.0,85221000.0,85221000.0,,85221000.0,191897000.0,456913000.0,,115000.0,,75978000.0,2511000.0,84792000.0,191897000.0,265016000.0,5402000.0,3520000.0,171233000.0,93783000.0,-1767000.0,92016000.0,456913000.0,198200000.0,200005000.0,201936000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2017.0,Q1TTM,2016-04-04,2017-04-02,,40606000.0,-0.02,-0.02,0.25,-0.03,338285000.0,-12050000.0,-8186000.0,-8186000.0,,-8186000.0,785877000.0,1779169000.0,,2219000.0,,294673000.0,22866000.0,322162000.0,785877000.0,993292000.0,8329000.0,11174000.0,1018592000.0,-25300000.0,5064000.0,-20236000.0,1779169000.0,198200000.0,200005000.0,201936000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 14:20:16+00:00,39191000.0,2.41,2.41,0.36,2.35,,16022000.0,451779000.0,451779000.0,,451779000.0,880408000.0,2100802000.0,,-1431000.0,,301505000.0,15232000.0,390669000.0,880408000.0,1220394000.0,31269000.0,26704000.0,746597000.0,473797000.0,-5996000.0,467801000.0,2100802000.0,187500000.0,187672000.0,192605000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q4,2018-10-01,2018-12-31,,10558000.0,0.78,0.78,0.27,0.77,,-32662000.0,143787000.0,143787000.0,,143787000.0,210023000.0,519558000.0,,2955000.0,,74706000.0,11446000.0,100555000.0,210023000.0,309535000.0,13183000.0,9083000.0,197265000.0,112270000.0,-1145000.0,111125000.0,519558000.0,187500000.0,187672000.0,192605000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3,2018-07-02,2018-09-30,2019-11-08 12:53:14+00:00,11142000.0,0.65,0.65,,0.63,,20863000.0,119981000.0,119981000.0,,119981000.0,233155000.0,566848000.0,,-3405000.0,,77049000.0,1710000.0,100199000.0,233155000.0,333693000.0,5557000.0,6213000.0,190100000.0,143593000.0,-2749000.0,140844000.0,566848000.0,184600000.0,185744000.0,190505000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3YTD,2018-01-01,2018-09-30,,28633000.0,1.63,1.63,0.09,1.58,,48684000.0,307992000.0,307992000.0,,307992000.0,670385000.0,1581244000.0,,-4386000.0,,226799000.0,3786000.0,290114000.0,670385000.0,910859000.0,18086000.0,17621000.0,549332000.0,361527000.0,-4851000.0,356676000.0,1581244000.0,184600000.0,185744000.0,190505000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q3TTM,2017-10-02,2018-09-30,,36017000.0,1.1,1.1,0.16,1.05,,252691000.0,202067000.0,202067000.0,,202067000.0,1087378000.0,2060658000.0,,-2025000.0,-208509000.0,298870000.0,12756000.0,377994000.0,1087378000.0,973280000.0,23466000.0,24097000.0,517128000.0,456152000.0,-1394000.0,454758000.0,2060658000.0,184600000.0,185744000.0,190505000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2,2018-04-02,2018-07-01,2018-08-10 13:02:38+00:00,9793000.0,0.53,0.53,0.09,0.52,,18975000.0,101037000.0,101037000.0,,101037000.0,219595000.0,526929000.0,,-176000.0,,75342000.0,2389000.0,99410000.0,219595000.0,307334000.0,5639000.0,5427000.0,186934000.0,120400000.0,-388000.0,120012000.0,526929000.0,190600000.0,190730000.0,194909000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2YTD,2018-01-01,2018-07-01,,17491000.0,0.98,0.98,0.09,0.95,,27821000.0,188011000.0,188011000.0,,188011000.0,437230000.0,1014396000.0,,-981000.0,,149750000.0,2076000.0,189915000.0,437230000.0,577166000.0,12529000.0,11408000.0,359232000.0,217934000.0,-2102000.0,215832000.0,1014396000.0,190600000.0,190730000.0,194909000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q2TTM,2017-07-03,2018-07-01,,31903000.0,0.97,0.97,0.23,0.94,,255845000.0,185506000.0,185506000.0,,185506000.0,854223000.0,1997188000.0,,540000.0,,298807000.0,6639000.0,363925000.0,854223000.0,1142965000.0,23281000.0,22401000.0,701274000.0,441691000.0,-340000.0,441351000.0,1997188000.0,190600000.0,190730000.0,194909000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q1,2018-01-01,2018-04-01,2019-05-10 10:27:18+00:00,7698000.0,0.45,0.45,0.09,0.43,,8846000.0,86974000.0,86974000.0,,86974000.0,217635000.0,487467000.0,,-805000.0,,74408000.0,-313000.0,90505000.0,217635000.0,269832000.0,6890000.0,5981000.0,172298000.0,97534000.0,-1714000.0,95820000.0,487467000.0,193300000.0,195255000.0,203484000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2018.0,Q1TTM,2017-04-03,2018-04-01,,30276000.0,1.32,1.32,0.21,1.29,,268771000.0,259445000.0,259445000.0,,259445000.0,940891000.0,2167160000.0,,2007000.0,,305735000.0,6538000.0,354626000.0,940891000.0,1226269000.0,23151000.0,20266000.0,697175000.0,529094000.0,-878000.0,528216000.0,2167160000.0,193300000.0,195255000.0,203484000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q4,2019-09-30,2019-12-31,,9783000.0,0.74,0.74,0.27,0.68,,23810000.0,125073000.0,125073000.0,,125073000.0,271412000.0,654650000.0,,-25835000.0,,86795000.0,-2088000.0,117094000.0,271412000.0,383238000.0,6143000.0,9207000.0,211584000.0,171654000.0,-22771000.0,148883000.0,654650000.0,170600000.0,170425000.0,179459000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 14:20:16+00:00,40147000.0,2.74,2.74,0.36,2.6,,58304000.0,467468000.0,467468000.0,,467468000.0,955136000.0,2294965000.0,,-29522000.0,,322824000.0,-13880000.0,437084000.0,955136000.0,1339829000.0,23145000.0,24785000.0,786175000.0,553654000.0,-27882000.0,525772000.0,2294965000.0,170600000.0,170425000.0,179459000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3YTD,2019-01-01,2019-09-29,,30364000.0,2.0,2.0,0.09,1.92,,34494000.0,342395000.0,342395000.0,,342395000.0,683724000.0,1640315000.0,,-3687000.0,,236029000.0,-11792000.0,319990000.0,683724000.0,956591000.0,17002000.0,15578000.0,574591000.0,382000000.0,-5111000.0,376889000.0,1640315000.0,169800000.0,169641000.0,180494000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3TTM,2018-10-01,2019-09-29,,40922000.0,2.78,2.78,0.36,2.69,,1832000.0,486182000.0,486182000.0,,486182000.0,893747000.0,2159873000.0,,-732000.0,,310735000.0,-346000.0,420545000.0,893747000.0,1266126000.0,30185000.0,24661000.0,771856000.0,494270000.0,-6256000.0,488014000.0,2159873000.0,169800000.0,169641000.0,180494000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q3,2019-07-01,2019-09-29,2019-11-08 12:53:14+00:00,9647000.0,0.8,0.8,,0.75,,15873000.0,135860000.0,135860000.0,,135860000.0,237000000.0,582038000.0,,-2665000.0,,77804000.0,-6500000.0,109166000.0,237000000.0,345038000.0,5682000.0,5159000.0,190117000.0,154921000.0,-3188000.0,151733000.0,582038000.0,169800000.0,169641000.0,180494000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2YTD,2019-01-01,2019-06-30,,20717000.0,1.2,1.2,0.09,1.17,,18621000.0,206535000.0,206535000.0,,206535000.0,446724000.0,1058277000.0,,-1022000.0,,158225000.0,-5292000.0,210824000.0,446724000.0,611553000.0,11320000.0,10419000.0,384474000.0,227079000.0,-1923000.0,225156000.0,1058277000.0,170900000.0,171241000.0,178590000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2TTM,2018-07-02,2019-06-30,,42417000.0,2.63,2.63,0.36,2.57,,6822000.0,470303000.0,470303000.0,,470303000.0,889902000.0,2144683000.0,,-1472000.0,,309980000.0,7864000.0,411578000.0,889902000.0,1254781000.0,30060000.0,25715000.0,771839000.0,482942000.0,-5817000.0,477125000.0,2144683000.0,170900000.0,171241000.0,178590000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 12:37:47+00:00,10083000.0,0.57,0.57,,0.55,,33780000.0,97397000.0,97397000.0,,97397000.0,240260000.0,564178000.0,,-2447000.0,,81434000.0,-10404000.0,108811000.0,240260000.0,323918000.0,5800000.0,5430000.0,189924000.0,133994000.0,-2817000.0,131177000.0,564178000.0,170900000.0,171241000.0,178590000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 14:43:38+00:00,10634000.0,0.63,0.63,0.09,0.62,,-15159000.0,109138000.0,109138000.0,,109138000.0,206464000.0,494099000.0,,1425000.0,,76791000.0,5112000.0,102013000.0,206464000.0,287635000.0,5520000.0,4989000.0,194550000.0,93085000.0,894000.0,93979000.0,494099000.0,173200000.0,173532000.0,176972000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2019.0,Q1TTM,2018-04-02,2019-03-31,,42127000.0,2.59,2.59,0.45,2.54,,-7983000.0,473943000.0,473943000.0,,473943000.0,869237000.0,2107434000.0,,799000.0,,303888000.0,20657000.0,402177000.0,869237000.0,1238197000.0,29899000.0,25712000.0,768849000.0,469348000.0,-3388000.0,465960000.0,2107434000.0,173200000.0,173532000.0,176972000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2020.0,Q1TTM,2019-04-01,2020-03-29,,39404000.0,3.17,3.17,0.37,2.95,,94341000.0,534521000.0,534521000.0,,534521000.0,1047477000.0,2505221000.0,,-37796000.0,,331192000.0,-26598000.0,446459000.0,1047477000.0,1457744000.0,23176000.0,22547000.0,790457000.0,667287000.0,-38425000.0,628862000.0,2505221000.0,166200000.0,166589000.0,180736000.0
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2020.0,Q1,2020-01-01,2020-03-29,2020-05-04 14:43:38+00:00,9891000.0,1.06,1.06,0.1,0.97,,20878000.0,176191000.0,176191000.0,,176191000.0,298805000.0,704355000.0,,-6849000.0,,85159000.0,-7606000.0,111388000.0,298805000.0,405550000.0,5551000.0,2751000.0,198832000.0,206718000.0,-9649000.0,197069000.0,704355000.0,166200000.0,166589000.0,180736000.0
