company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q2,2014-04-01,2014-06-30,,-755000000.0,1956000000.0,185000000.0,-2717000000.0,97000000.0,2272000000.0,177000000.0,620000000.0,324000000.0,,177000000.0,620000000.0,324000000.0,985000000.0,850000000.0,843000000.0,7000000.0,57000000.0,-14000000.0,1478000000.0,-136000000.0,-281000000.0,-5000000.0,-114000000.0,-12000000.0,-1885000000.0,16000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 12:11:44+00:00,-861000000.0,3913000000.0,368000000.0,-4161000000.0,277000000.0,2401000000.0,-911000000.0,1707000000.0,2057000000.0,,-911000000.0,1707000000.0,2057000000.0,2664000000.0,2142000000.0,2208000000.0,-66000000.0,-271000000.0,-125000000.0,1522000000.0,-189000000.0,-568000000.0,-28000000.0,-206000000.0,-20000000.0,-2876000000.0,16000000.0,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q1TTM,2013-04-01,2014-03-31,,-539000000.0,7427000000.0,725000000.0,-7836000000.0,180000000.0,1151000000.0,-3803000000.0,209000000.0,4262000000.0,,-3803000000.0,209000000.0,4262000000.0,1083000000.0,4229000000.0,3965000000.0,264000000.0,-19000000.0,319000000.0,94000000.0,415000000.0,-1088000000.0,-35000000.0,-575000000.0,-338000000.0,-4027000000.0,,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 12:41:24+00:00,-106000000.0,1957000000.0,183000000.0,-1444000000.0,180000000.0,129000000.0,-1088000000.0,1087000000.0,1733000000.0,,-1088000000.0,1087000000.0,1733000000.0,1679000000.0,1292000000.0,1365000000.0,-73000000.0,-328000000.0,-111000000.0,44000000.0,-53000000.0,-287000000.0,-23000000.0,-92000000.0,-8000000.0,-991000000.0,,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:46:45+00:00,-672000000.0,8030000000.0,681000000.0,-9126000000.0,,3768000000.0,-3313000000.0,-993000000.0,3851000000.0,,-3313000000.0,-993000000.0,3843000000.0,-463000000.0,3832000000.0,3795000000.0,37000000.0,471000000.0,316000000.0,143000000.0,,-1150000000.0,-41000000.0,-423000000.0,-2615000000.0,-3632000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 12:09:27+00:00,-344000000.0,5739000000.0,501000000.0,-6570000000.0,289000000.0,2877000000.0,-3340000000.0,-501000000.0,3001000000.0,,-3340000000.0,-501000000.0,3001000000.0,-844000000.0,2975000000.0,2938000000.0,37000000.0,393000000.0,-258000000.0,133000000.0,-4000000.0,-869000000.0,-41000000.0,-250000000.0,-2349000000.0,-3030000000.0,1000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q3TTM,2014-10-01,2015-09-30,,-416000000.0,7846000000.0,683000000.0,-8884000000.0,-125000000.0,2880000000.0,-4605000000.0,-700000000.0,4008000000.0,,-4605000000.0,-700000000.0,4008000000.0,-1436000000.0,3693000000.0,3658000000.0,35000000.0,705000000.0,406000000.0,181000000.0,-139000000.0,-1137000000.0,-41000000.0,-408000000.0,-2576000000.0,-4053000000.0,-16000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q3,2015-07-01,2015-09-30,,-192000000.0,1652000000.0,167000000.0,-1708000000.0,48000000.0,771000000.0,-2273000000.0,-272000000.0,1201000000.0,,-2273000000.0,-272000000.0,1201000000.0,-1348000000.0,1034000000.0,1034000000.0,,56000000.0,-41000000.0,24000000.0,-4000000.0,-285000000.0,-9000000.0,-96000000.0,-1540000000.0,-1226000000.0,1000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 12:15:58+00:00,-152000000.0,4087000000.0,334000000.0,-4862000000.0,241000000.0,2106000000.0,-1067000000.0,-229000000.0,1800000000.0,,-1067000000.0,-229000000.0,1800000000.0,504000000.0,1941000000.0,1904000000.0,37000000.0,337000000.0,-217000000.0,109000000.0,0.0,-584000000.0,-32000000.0,-154000000.0,-809000000.0,-1804000000.0,0.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q2TTM,2014-07-01,2015-06-30,,-241000000.0,8214000000.0,699000000.0,-9887000000.0,-36000000.0,2114000000.0,-4099000000.0,-553000000.0,3424000000.0,,-4099000000.0,-553000000.0,3424000000.0,-1358000000.0,3626000000.0,3590000000.0,36000000.0,808000000.0,425000000.0,160000000.0,-130000000.0,-1125000000.0,-34000000.0,-422000000.0,-1045000000.0,-4432000000.0,-16000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q2,2015-04-01,2015-06-30,,-56000000.0,2053000000.0,164000000.0,-2520000000.0,91000000.0,2100000000.0,126000000.0,-52000000.0,791000000.0,,126000000.0,-52000000.0,791000000.0,862000000.0,971000000.0,971000000.0,,123000000.0,-65000000.0,104000000.0,-3000000.0,-290000000.0,-3000000.0,-97000000.0,-796000000.0,-914000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 10:25:27+00:00,-96000000.0,2034000000.0,170000000.0,-2342000000.0,150000000.0,6000000.0,-1193000000.0,-177000000.0,1009000000.0,,-1193000000.0,-177000000.0,1009000000.0,-358000000.0,970000000.0,933000000.0,37000000.0,214000000.0,-152000000.0,5000000.0,3000000.0,-294000000.0,-29000000.0,-57000000.0,-13000000.0,-890000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2015.0,Q1TTM,2014-04-01,2015-03-31,,-940000000.0,8117000000.0,720000000.0,-10084000000.0,-30000000.0,2286000000.0,-4048000000.0,119000000.0,2957000000.0,,-4048000000.0,119000000.0,2957000000.0,-1235000000.0,3505000000.0,3462000000.0,43000000.0,742000000.0,476000000.0,1534000000.0,-263000000.0,-1116000000.0,-36000000.0,-439000000.0,-261000000.0,-5403000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,FY,2016-01-01,2016-12-31,2018-02-22 12:46:45+00:00,-1228000000.0,8324000000.0,669000000.0,-9745000000.0,,3830000000.0,-3922000000.0,-1360000000.0,4683000000.0,,-3922000000.0,-1360000000.0,4666000000.0,-616000000.0,3925000000.0,3914000000.0,11000000.0,1521000000.0,260000000.0,309000000.0,,-1269000000.0,-9000000.0,-432000000.0,-4421000000.0,-2322000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 11:45:12+00:00,-975000000.0,5884000000.0,502000000.0,-6893000000.0,186000000.0,942000000.0,-2382000000.0,-999000000.0,3544000000.0,,-2382000000.0,-999000000.0,3544000000.0,153000000.0,3632000000.0,3597000000.0,35000000.0,454000000.0,-122000000.0,253000000.0,-10000000.0,-954000000.0,-7000000.0,-270000000.0,-315000000.0,-2119000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1303000000.0,8175000000.0,682000000.0,-9449000000.0,-103000000.0,1833000000.0,-2355000000.0,-1491000000.0,4394000000.0,,-2355000000.0,-1491000000.0,4386000000.0,534000000.0,4489000000.0,4454000000.0,35000000.0,532000000.0,452000000.0,263000000.0,-6000000.0,-1235000000.0,-7000000.0,-443000000.0,-581000000.0,-2721000000.0,-1000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q3,2016-07-01,2016-09-30,,-689000000.0,1726000000.0,166000000.0,-1893000000.0,65000000.0,,-971000000.0,-785000000.0,1571000000.0,,-971000000.0,-785000000.0,1571000000.0,-188000000.0,1467000000.0,1472000000.0,-5000000.0,100000000.0,-6000000.0,12000000.0,-3000000.0,-314000000.0,,-108000000.0,-4000000.0,-712000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 11:41:55+00:00,-286000000.0,4158000000.0,336000000.0,-5000000000.0,121000000.0,942000000.0,-1411000000.0,-214000000.0,1973000000.0,,-1411000000.0,-214000000.0,1973000000.0,341000000.0,2165000000.0,2125000000.0,40000000.0,354000000.0,-116000000.0,241000000.0,-7000000.0,-640000000.0,-7000000.0,-162000000.0,-311000000.0,-1407000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q2TTM,2015-07-01,2016-06-30,,-806000000.0,8101000000.0,683000000.0,-9264000000.0,-120000000.0,2604000000.0,-3657000000.0,-978000000.0,4024000000.0,,-3657000000.0,-978000000.0,4016000000.0,-626000000.0,4056000000.0,4016000000.0,40000000.0,488000000.0,417000000.0,275000000.0,-7000000.0,-1206000000.0,-16000000.0,-431000000.0,-2117000000.0,-3235000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q2,2016-04-01,2016-06-30,,-193000000.0,2046000000.0,169000000.0,-2132000000.0,38000000.0,940000000.0,-198000000.0,-59000000.0,1216000000.0,,-198000000.0,-59000000.0,1216000000.0,956000000.0,951000000.0,951000000.0,,182000000.0,-6000000.0,223000000.0,-3000000.0,-318000000.0,-2000000.0,-87000000.0,-156000000.0,-696000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 12:13:21+00:00,-93000000.0,2112000000.0,167000000.0,-2868000000.0,83000000.0,2000000.0,-1213000000.0,-155000000.0,757000000.0,,-1213000000.0,-155000000.0,757000000.0,-615000000.0,1214000000.0,1174000000.0,40000000.0,172000000.0,-110000000.0,18000000.0,-4000000.0,-322000000.0,-5000000.0,-75000000.0,-155000000.0,-711000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2016.0,Q1TTM,2015-04-01,2016-03-31,,-669000000.0,8108000000.0,678000000.0,-9652000000.0,-67000000.0,3764000000.0,-3333000000.0,-971000000.0,3599000000.0,,-3333000000.0,-971000000.0,3591000000.0,-720000000.0,4076000000.0,4036000000.0,40000000.0,429000000.0,358000000.0,156000000.0,-7000000.0,-1178000000.0,-17000000.0,-441000000.0,-2757000000.0,-3453000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,FY,2017-01-01,2017-12-31,2018-02-22 12:46:45+00:00,-706000000.0,9162000000.0,694000000.0,-11160000000.0,,4270000000.0,-3001000000.0,-996000000.0,5094000000.0,,-3001000000.0,-996000000.0,5079000000.0,1082000000.0,5244000000.0,5244000000.0,0.0,1154000000.0,206000000.0,367000000.0,,-1265000000.0,-1000000.0,-656000000.0,-6212000000.0,0.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q3TTM,2016-10-01,2017-09-30,,-763000000.0,8821000000.0,670000000.0,-9687000000.0,-19000000.0,2888000000.0,-3873000000.0,-893000000.0,5097000000.0,,-3873000000.0,-893000000.0,5080000000.0,313000000.0,4149000000.0,4173000000.0,-24000000.0,1120000000.0,258000000.0,397000000.0,-1000000.0,-1263000000.0,-3000000.0,-524000000.0,-5534000000.0,-203000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q3,2017-07-01,2017-09-30,,-150000000.0,1826000000.0,169000000.0,-1993000000.0,67000000.0,,-272000000.0,-306000000.0,1497000000.0,,-272000000.0,-306000000.0,1497000000.0,916000000.0,1371000000.0,1371000000.0,,124000000.0,-2000000.0,5000000.0,-3000000.0,-316000000.0,-1000000.0,-160000000.0,-21000000.0,,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q3YTD,2017-01-01,2017-09-30,2017-10-26 11:45:12+00:00,-510000000.0,6381000000.0,503000000.0,-6835000000.0,167000000.0,0.0,-2333000000.0,-532000000.0,3958000000.0,,-2333000000.0,-532000000.0,3958000000.0,1082000000.0,3856000000.0,3856000000.0,0.0,53000000.0,-124000000.0,341000000.0,-11000000.0,-948000000.0,-1000000.0,-362000000.0,-1428000000.0,0.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1302000000.0,8721000000.0,667000000.0,-9587000000.0,-21000000.0,2888000000.0,-4572000000.0,-1372000000.0,5171000000.0,,-4572000000.0,-1372000000.0,5154000000.0,-791000000.0,4245000000.0,4274000000.0,-29000000.0,1096000000.0,254000000.0,404000000.0,-1000000.0,-1261000000.0,-2000000.0,-472000000.0,-5517000000.0,-915000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q2,2017-04-01,2017-06-30,,-192000000.0,2352000000.0,169000000.0,-2532000000.0,44000000.0,,-537000000.0,-200000000.0,995000000.0,,-537000000.0,-200000000.0,995000000.0,255000000.0,1062000000.0,1062000000.0,,-56000000.0,-5000000.0,96000000.0,-3000000.0,-316000000.0,,-104000000.0,-260000000.0,,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q2YTD,2017-01-01,2017-06-30,2017-08-02 11:41:55+00:00,-360000000.0,4555000000.0,334000000.0,-4842000000.0,100000000.0,0.0,-2061000000.0,-226000000.0,2461000000.0,,-2061000000.0,-226000000.0,2461000000.0,166000000.0,2485000000.0,2485000000.0,0.0,-71000000.0,-122000000.0,336000000.0,-8000000.0,-632000000.0,0.0,-202000000.0,-1407000000.0,0.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 13:36:18+00:00,-168000000.0,2203000000.0,165000000.0,-2310000000.0,56000000.0,0.0,-1524000000.0,-26000000.0,1466000000.0,,-1524000000.0,-26000000.0,1466000000.0,-89000000.0,1423000000.0,1423000000.0,,-15000000.0,-117000000.0,240000000.0,-5000000.0,-316000000.0,,-98000000.0,-1147000000.0,,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1303000000.0,8415000000.0,667000000.0,-9187000000.0,-27000000.0,3828000000.0,-4233000000.0,-1231000000.0,5392000000.0,,-4233000000.0,-1231000000.0,5375000000.0,-90000000.0,4134000000.0,4163000000.0,-29000000.0,1334000000.0,253000000.0,531000000.0,-1000000.0,-1263000000.0,-4000000.0,-455000000.0,-5413000000.0,-1611000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2018.0,Q1TTM,2017-04-01,2018-03-31,,-703000000.0,9449000000.0,700000000.0,-11963000000.0,-36000000.0,4274000000.0,-3415000000.0,-1278000000.0,4949000000.0,,-3415000000.0,-1278000000.0,4934000000.0,241000000.0,5463000000.0,5463000000.0,,1300000000.0,224000000.0,131000000.0,,-1266000000.0,-1000000.0,-705000000.0,-6611000000.0,,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2018.0,Q1,2018-01-01,2018-03-31,2018-04-26 13:36:18+00:00,-165000000.0,2490000000.0,171000000.0,-3113000000.0,20000000.0,4000000.0,-1938000000.0,-308000000.0,1321000000.0,,-1938000000.0,-308000000.0,1321000000.0,-930000000.0,1642000000.0,1642000000.0,,131000000.0,-99000000.0,4000000.0,-5000000.0,-317000000.0,,-147000000.0,-1546000000.0,,,
