company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2014.0,Q3,,2014-09-27,2014-10-20 16:14:31+00:00,205647000.0,107634000.0,25344000.0,500483000.0,0.0,1820332000.0,300188000.0,557252000.0,,378827000.0,,61096000.0,231337000.0,42873000.0,,4957000.0,452498000.0,452498000.0,181958000.0,82297000.0,134929000.0,-391438000.0,337711000.0,94970000.0,2705941000.0,1284727000.0,1351610000.0,1296044000.0,1284727000.0,1284727000.0,1421214000.0,2705941000.0,1122994000.0,125170000.0,,-169511000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2014.0,Q2,,2014-06-28,2014-07-21 16:16:45+00:00,216959000.0,101924000.0,32121000.0,557416000.0,0.0,1812175000.0,301911000.0,559957000.0,,395430000.0,,58311000.0,239314000.0,46800000.0,,5611000.0,455844000.0,455844000.0,170802000.0,70502000.0,143314000.0,-428973000.0,433333000.0,97910000.0,2785833000.0,1260484000.0,1414719000.0,1408047000.0,1260484000.0,1260484000.0,1525349000.0,2785833000.0,1131800000.0,117302000.0,,-154839000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2014.0,Q1,,2014-03-29,2014-04-21 16:17:46+00:00,189200000.0,106322000.0,28990000.0,532761000.0,0.0,1785069000.0,304705000.0,478990000.0,,316498000.0,,55605000.0,239425000.0,48299000.0,,6193000.0,369731000.0,369731000.0,185389000.0,69025000.0,136300000.0,-452236000.0,329058000.0,97006000.0,2524220000.0,1214202000.0,1297725000.0,1192694000.0,1214202000.0,1214202000.0,1310018000.0,2524220000.0,987070000.0,117324000.0,,-147621000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,FY,,2016-01-02,2017-02-10 16:54:01+00:00,238022000.0,164848000.0,-12425000.0,616686000.0,0.0,1863086000.0,298285000.0,551772000.0,,296482000.0,343288000.0,56762000.0,228599000.0,30209000.0,,4498000.0,,,299929000.0,59596000.0,31441000.0,-73991000.0,0.0,94498000.0,2345515000.0,1376115000.0,964235000.0,536307000.0,1376115000.0,1376115000.0,969400000.0,2345515000.0,1152681000.0,433093000.0,0.0,-400555000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q3,,2015-10-03,2015-10-26 17:43:10+00:00,194427000.0,133665000.0,-6949000.0,616091000.0,0.0,1853284000.0,315220000.0,552411000.0,,312405000.0,348760000.0,57690000.0,227689000.0,31234000.0,,1568000.0,0.0,0.0,194983000.0,56937000.0,139534000.0,-154365000.0,0.0,95104000.0,2331140000.0,1384562000.0,1042084000.0,509647000.0,1384562000.0,1384562000.0,946578000.0,2331140000.0,1061367000.0,436931000.0,,-307408000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q2,,2015-07-04,2015-07-27 16:13:56+00:00,202794000.0,131325000.0,-741000.0,647851000.0,0.0,1886421000.0,324569000.0,553831000.0,,328338000.0,348733000.0,62172000.0,229838000.0,36402000.0,,1628000.0,0.0,0.0,199790000.0,70940000.0,129320000.0,-231989000.0,0.0,96560000.0,2380653000.0,1397215000.0,1067228000.0,527363000.0,1397215000.0,1397215000.0,983438000.0,2380653000.0,1083587000.0,456075000.0,,-256476000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q1,,2015-04-04,2015-04-27 16:12:51+00:00,178474000.0,133924000.0,3813000.0,887736000.0,0.0,1869104000.0,324448000.0,553942000.0,,344450000.0,348705000.0,54450000.0,225556000.0,48418000.0,,3619000.0,429847000.0,429847000.0,201354000.0,75816000.0,135047000.0,-290149000.0,293667000.0,92640000.0,3062565000.0,1363190000.0,1733644000.0,1226436000.0,1363190000.0,1363190000.0,1699375000.0,3062565000.0,1103365000.0,472939000.0,,-219578000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,FY,,2016-12-31,2018-02-20 17:29:46+00:00,239496000.0,157171000.0,-25160000.0,465232000.0,0.0,1820081000.0,296066000.0,572764000.0,,258814000.0,643493000.0,39475000.0,238607000.0,66769000.0,,12949000.0,,,311740000.0,59314000.0,37099000.0,136902000.0,50000000.0,3057000.0,2096908000.0,741770000.0,702034000.0,585562000.0,741770000.0,741770000.0,1355138000.0,2096908000.0,1156267000.0,769576000.0,0.0,-1190053000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q3,,2016-10-01,2016-10-24 16:38:30+00:00,192948000.0,152025000.0,-9150000.0,524333000.0,0.0,1801125000.0,288373000.0,573890000.0,,273381000.0,643277000.0,64476000.0,240590000.0,36338000.0,,14961000.0,,,298975000.0,56355000.0,42953000.0,98425000.0,50000000.0,8503000.0,2194087000.0,926796000.0,792290000.0,531321000.0,926796000.0,926796000.0,1267291000.0,2194087000.0,1161207000.0,735970000.0,,-963604000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q2,,2016-07-02,2016-07-25 16:16:01+00:00,224685000.0,156444000.0,-9985000.0,669573000.0,0.0,1851724000.0,289786000.0,573714000.0,,287888000.0,643073000.0,61932000.0,235911000.0,38094000.0,,17368000.0,,50000000.0,300813000.0,56842000.0,39485000.0,33713000.0,,34745000.0,2377873000.0,1075393000.0,962179000.0,564471000.0,1075393000.0,1075393000.0,1302480000.0,2377873000.0,1179783000.0,738009000.0,,-800059000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q1,,2016-04-02,2016-04-25 16:18:48+00:00,195216000.0,147533000.0,-7265000.0,810400000.0,0.0,1844287000.0,322684000.0,551897000.0,,283825000.0,642862000.0,56634000.0,231180000.0,38447000.0,,11365000.0,,50000000.0,308513000.0,55763000.0,41360000.0,-15622000.0,,96317000.0,2539024000.0,1234052000.0,1152244000.0,567900000.0,1234052000.0,1234052000.0,1304972000.0,2539024000.0,1155600000.0,737072000.0,,-587348000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,FY,,2017-12-30,2019-02-27 15:44:54+00:00,221101000.0,190426000.0,-3630000.0,688087000.0,0.0,1829950000.0,336297000.0,666009000.0,,278835000.0,644369000.0,33209000.0,251342000.0,61513000.0,,12239000.0,,,230301000.0,81232000.0,68266000.0,341003000.0,85000000.0,,2418714000.0,989202000.0,979988000.0,642398000.0,989202000.0,989202000.0,1429512000.0,2418714000.0,1187384000.0,787114000.0,0.0,-1178121000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q3,,2017-09-30,2017-10-26 16:42:10+00:00,199672000.0,170312000.0,-10020000.0,678284000.0,0.0,1807839000.0,320462000.0,574912000.0,,216177000.0,644146000.0,36000000.0,244620000.0,57865000.0,,11590000.0,,,326823000.0,72342000.0,42374000.0,355445000.0,0.0,4135000.0,2305227000.0,1010740000.0,931105000.0,520134000.0,1010740000.0,1010740000.0,1294487000.0,2305227000.0,1129502000.0,774353000.0,,-1142524000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q2,,2017-07-01,2017-07-24 16:13:02+00:00,222216000.0,153154000.0,-14588000.0,655998000.0,0.0,1848719000.0,322509000.0,575025000.0,,229783000.0,643927000.0,31894000.0,249140000.0,60158000.0,,13340000.0,,,316961000.0,67096000.0,39175000.0,274288000.0,0.0,3229000.0,2267699000.0,951793000.0,883450000.0,544725000.0,951793000.0,951793000.0,1315906000.0,2267699000.0,1135109000.0,771181000.0,,-1156626000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q1,,2017-04-01,2017-04-24 21:45:38+00:00,193978000.0,180571000.0,-22276000.0,544128000.0,0.0,1824306000.0,331848000.0,574545000.0,,244445000.0,643709000.0,30734000.0,243949000.0,66399000.0,,13127000.0,,,315128000.0,64672000.0,41092000.0,205161000.0,50000000.0,3479000.0,2191198000.0,840592000.0,800004000.0,575826000.0,840592000.0,840592000.0,1350606000.0,2191198000.0,1147245000.0,774780000.0,,-1166599000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,FY,,2018-12-29,2020-02-24 17:22:00+00:00,256526000.0,297082000.0,-24780000.0,533298000.0,0.0,1936124000.0,352456000.0,662272000.0,,225457000.0,345291000.0,28162000.0,252630000.0,48718000.0,154894000.0,,,,222309000.0,77262000.0,92550000.0,772709000.0,100000000.0,,2468654000.0,1288401000.0,951092000.0,708982000.0,1288401000.0,1288401000.0,1180253000.0,2468654000.0,1264932000.0,471271000.0,0.0,-1395652000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q3,,2018-09-29,2018-10-22 16:17:32+00:00,212153000.0,240836000.0,-22351000.0,544585000.0,0.0,1897749000.0,329168000.0,661341000.0,,238385000.0,345113000.0,30535000.0,248165000.0,49343000.0,,4395000.0,,,232540000.0,80013000.0,66979000.0,674284000.0,0.0,5446000.0,2273207000.0,1257417000.0,888381000.0,541321000.0,1257417000.0,1257417000.0,1015790000.0,2273207000.0,1136661000.0,474469000.0,,-1292265000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q2,,2018-06-30,2018-07-23 16:15:50+00:00,243158000.0,219072000.0,-13172000.0,819540000.0,0.0,1861135000.0,327078000.0,663320000.0,,251385000.0,344939000.0,28558000.0,252193000.0,46912000.0,,4740000.0,,,227173000.0,77911000.0,56042000.0,574966000.0,299879000.0,5842000.0,2527865000.0,1187988000.0,1129054000.0,870115000.0,1187988000.0,1187988000.0,1339877000.0,2527865000.0,1146618000.0,469762000.0,,-1234941000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q1,,2018-03-31,2018-04-25 17:26:36+00:00,210784000.0,225822000.0,5940000.0,746968000.0,0.0,1858692000.0,310639000.0,665615000.0,,264927000.0,344766000.0,30090000.0,249810000.0,56276000.0,,9380000.0,,,226998000.0,77084000.0,61597000.0,499817000.0,344826000.0,5466000.0,2486673000.0,1142298000.0,1069943000.0,866249000.0,1142298000.0,1142298000.0,1344375000.0,2486673000.0,1166920000.0,478126000.0,,-1222151000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,FY,,2019-12-28,2020-07-20 16:13:01+00:00,316908000.0,304546000.0,-36926000.0,705210000.0,0.0,2046237000.0,355483000.0,661856000.0,275855000.0,172375000.0,346019000.0,55802000.0,275855000.0,73400000.0,732367000.0,,,,345429000.0,162521000.0,103785000.0,1761688000.0,0.0,,3357225000.0,2102894000.0,1169343000.0,672391000.0,2102894000.0,2102894000.0,1254331000.0,3357225000.0,1912027000.0,581940000.0,,-1668105000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q3,,2019-09-28,2019-10-21 16:15:15+00:00,274882000.0,274914000.0,-39992000.0,655216000.0,0.0,2007268000.0,344100000.0,661678000.0,,185037000.0,345833000.0,66745000.0,259453000.0,48036000.0,,1204000.0,,,504877000.0,169085000.0,53074000.0,1102013000.0,0.0,,2662198000.0,1480262000.0,1049949000.0,618982000.0,1480262000.0,1480262000.0,1181936000.0,2662198000.0,1352796000.0,562954000.0,,-1589027000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q2,,2019-06-29,2019-07-22 17:21:33+00:00,246591000.0,237609000.0,-27997000.0,633415000.0,0.0,1984464000.0,363592000.0,662713000.0,,197840000.0,345652000.0,49299000.0,257882000.0,57280000.0,,2140000.0,,,512509000.0,168665000.0,58918000.0,1000499000.0,0.0,,2612325000.0,1430545000.0,979241000.0,610183000.0,1430545000.0,1430545000.0,1181780000.0,2612325000.0,1375202000.0,571597000.0,,-1526421000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q1,,2019-03-30,2019-04-22 16:28:39+00:00,235688000.0,264767000.0,-26075000.0,538898000.0,0.0,1944895000.0,345751000.0,662871000.0,,212298000.0,345470000.0,37480000.0,253392000.0,51312000.0,,3241000.0,,,496562000.0,152253000.0,76802000.0,893264000.0,50000000.0,,2546311000.0,1365837000.0,917947000.0,631439000.0,1365837000.0,1365837000.0,1180474000.0,2546311000.0,1374972000.0,549035000.0,,-1446247000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q2,,2020-06-27,2020-07-20 16:13:01+00:00,306948000.0,312758000.0,-45017000.0,1189186000.0,0.0,2143016000.0,494939000.0,778857000.0,282738000.0,242543000.0,346394000.0,43924000.0,282738000.0,87437000.0,704882000.0,,,,350694000.0,157148000.0,93915000.0,2014965000.0,350000000.0,,3999497000.0,2256631000.0,1639783000.0,1151887000.0,2256631000.0,2256631000.0,1742866000.0,3999497000.0,2076976000.0,590979000.0,,-1856333000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q1,,2020-03-28,2020-04-20 16:14:54+00:00,236813000.0,284093000.0,-46575000.0,946285000.0,0.0,2099425000.0,425616000.0,778992000.0,,258617000.0,346205000.0,60575000.0,281207000.0,95503000.0,699194000.0,,,,350456000.0,155842000.0,108554000.0,1883677000.0,350000000.0,,3767973000.0,2157994000.0,1399507000.0,1012429000.0,2157994000.0,2157994000.0,1609979000.0,3767973000.0,2087259000.0,597550000.0,,-1778533000.0
