company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q2TTM,2014-06-29,2015-07-04,,25578000.0,0.69,0.69,0.64,,27712000.0,399684000.0,196984000.0,196984000.0,196984000.0,224534000.0,1650843000.0,9590000.0,,624838000.0,13743000.0,107942000.0,224534000.0,1426309000.0,39418000.0,1171785000.0,254524000.0,-29828000.0,224696000.0,1650843000.0,290800000.0,285297000.0,313665000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q1,2015-01-04,2015-04-04,2016-04-25 16:18:48+00:00,6231000.0,0.13,0.13,0.12,,6053000.0,100268000.0,36259000.0,36259000.0,36259000.0,60585000.0,411366000.0,4781000.0,,162996000.0,4359000.0,27642000.0,60585000.0,350781000.0,11754000.0,301496000.0,49285000.0,-6973000.0,42312000.0,411366000.0,278900000.0,284523000.0,311847000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2015.0,Q1TTM,2014-03-30,2015-04-04,,25038000.0,0.57,0.57,0.53,,22801000.0,401633000.0,162087000.0,162087000.0,162087000.0,227192000.0,1613748000.0,9878000.0,,619536000.0,14215000.0,112517000.0,227192000.0,1386556000.0,38607000.0,1172939000.0,213617000.0,-28729000.0,184888000.0,1613748000.0,278900000.0,284523000.0,311847000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,FY,2016-01-03,2016-12-31,2019-02-27 15:44:54+00:00,18095000.0,0.71,0.71,0.7,,34067000.0,395194000.0,203086000.0,203086000.0,203086000.0,256492000.0,1816083000.0,15922000.0,,735340000.0,40955000.0,125106000.0,256492000.0,1559591000.0,23670000.0,1314690000.0,244901000.0,-7748000.0,237153000.0,1816083000.0,286000000.0,284502000.0,291256000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q4,2016-10-02,2016-12-31,,3889000.0,0.14,0.14,0.13,,13757000.0,98091000.0,38477000.0,38477000.0,38477000.0,76048000.0,468980000.0,5481000.0,,181516000.0,26342000.0,29977000.0,76048000.0,392932000.0,6364000.0,339815000.0,53117000.0,-883000.0,52234000.0,468980000.0,286000000.0,284502000.0,291256000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q3,2016-07-03,2016-10-01,2017-10-26 16:42:10+00:00,3889000.0,0.23,0.23,0.23,,-1087000.0,96793000.0,64712000.0,64712000.0,64712000.0,56607000.0,446220000.0,2836000.0,,191547000.0,101000.0,30441000.0,56607000.0,389613000.0,6053000.0,322771000.0,66842000.0,-3217000.0,63625000.0,446220000.0,281400000.0,280622000.0,287473000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q3YTD,2016-01-03,2016-10-01,,14206000.0,0.57,0.57,0.57,,20310000.0,297103000.0,164609000.0,164609000.0,164609000.0,180444000.0,1347103000.0,10441000.0,,553824000.0,14613000.0,95129000.0,180444000.0,1166659000.0,17306000.0,974875000.0,191784000.0,-6865000.0,184919000.0,1347103000.0,281400000.0,280622000.0,287473000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q3TTM,2015-10-04,2016-10-01,,19885000.0,0.85,0.85,0.82,,20086000.0,400655000.0,244983000.0,244983000.0,244983000.0,241346000.0,1788182000.0,12951000.0,,715794000.0,14960000.0,121918000.0,241346000.0,1546836000.0,21506000.0,1273212000.0,273624000.0,-8555000.0,265069000.0,1788182000.0,281400000.0,280622000.0,287473000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q2,2016-04-03,2016-07-02,2017-07-24 16:13:02+00:00,4537000.0,0.17,0.17,0.17,,14517000.0,101110000.0,49335000.0,49335000.0,49335000.0,61783000.0,453021000.0,2842000.0,,182371000.0,-74000.0,36388000.0,61783000.0,391238000.0,5896000.0,324332000.0,66906000.0,-3054000.0,63852000.0,453021000.0,290200000.0,288191000.0,295201000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q2YTD,2016-01-03,2016-07-02,,10317000.0,0.34,0.34,0.34,,21397000.0,200310000.0,99897000.0,99897000.0,99897000.0,123837000.0,900883000.0,7605000.0,,362277000.0,14512000.0,64688000.0,123837000.0,777046000.0,11253000.0,652104000.0,124942000.0,-3648000.0,121294000.0,900883000.0,290200000.0,288191000.0,295201000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q2TTM,2015-07-05,2016-07-02,,21683000.0,0.89,0.89,0.84,,19112000.0,405812000.0,257895000.0,257895000.0,257895000.0,249950000.0,1775725000.0,11954000.0,,678874000.0,15162000.0,119561000.0,249950000.0,1525775000.0,19630000.0,1241092000.0,284683000.0,-7676000.0,277007000.0,1775725000.0,290200000.0,288191000.0,295201000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q1,2016-01-03,2016-04-02,2017-04-24 21:45:38+00:00,5780000.0,0.17,0.17,0.17,,6880000.0,99200000.0,50562000.0,50562000.0,50562000.0,62054000.0,447862000.0,4763000.0,,179906000.0,14586000.0,28300000.0,62054000.0,385808000.0,5357000.0,327772000.0,58036000.0,-594000.0,57442000.0,447862000.0,297400000.0,296615000.0,303434000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2016.0,Q1TTM,2015-04-05,2016-04-02,,23265000.0,0.92,0.92,0.86,,16006000.0,401364000.0,266720000.0,266720000.0,266720000.0,239922000.0,1738587000.0,10459000.0,,654477000.0,14738000.0,110640000.0,239922000.0,1498665000.0,21914000.0,1204484000.0,294181000.0,-11455000.0,282726000.0,1738587000.0,297400000.0,296615000.0,303434000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,FY,2017-01-01,2017-12-30,2020-02-24 17:22:00+00:00,14716000.0,0.75,0.75,0.73,,110945000.0,419161000.0,204101000.0,204101000.0,204101000.0,237390000.0,1943032000.0,16755000.0,,804223000.0,9406000.0,134181000.0,237390000.0,1705642000.0,25664000.0,1381687000.0,323955000.0,-8909000.0,315046000.0,1943032000.0,272100000.0,272097000.0,280221000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q4,2017-10-01,2017-12-30,,3571000.0,-0.05,-0.05,-0.06,,91393000.0,107654000.0,-14442000.0,-14442000.0,-14442000.0,60284000.0,501722000.0,2385000.0,,203468000.0,12178000.0,33289000.0,60284000.0,441438000.0,6712000.0,360160000.0,81278000.0,-4327000.0,76951000.0,501722000.0,272100000.0,272097000.0,280221000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q3,2017-07-02,2017-09-30,2018-10-22 16:17:32+00:00,3453000.0,0.3,0.3,0.29,,5390000.0,104263000.0,81157000.0,81157000.0,81157000.0,54482000.0,485398000.0,12387000.0,,206568000.0,-55000.0,36302000.0,54482000.0,430916000.0,6225000.0,350531000.0,80385000.0,6162000.0,86547000.0,485398000.0,270500000.0,273156000.0,281400000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q3YTD,2017-01-01,2017-09-30,,11145000.0,0.8,0.8,0.79,,19552000.0,311507000.0,218543000.0,218543000.0,218543000.0,177106000.0,1441310000.0,14370000.0,,600755000.0,-2772000.0,100892000.0,177106000.0,1264204000.0,18952000.0,1021527000.0,242677000.0,-4582000.0,238095000.0,1441310000.0,270500000.0,273156000.0,281400000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q3TTM,2016-10-02,2017-09-30,,15034000.0,0.94,0.94,0.92,,33309000.0,409598000.0,257020000.0,257020000.0,257020000.0,253154000.0,1910290000.0,19851000.0,,782271000.0,23570000.0,130869000.0,253154000.0,1657136000.0,25316000.0,1361342000.0,295794000.0,-5465000.0,290329000.0,1910290000.0,270500000.0,273156000.0,281400000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q2,2017-04-02,2017-07-01,2018-07-23 16:15:50+00:00,3836000.0,0.25,0.25,0.25,,8239000.0,103897000.0,69127000.0,69127000.0,69127000.0,60832000.0,479001000.0,924000.0,,195901000.0,-929000.0,32774000.0,60832000.0,418169000.0,6248000.0,335479000.0,82690000.0,-5324000.0,77366000.0,479001000.0,276500000.0,271887000.0,279526000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q2YTD,2017-01-01,2017-07-01,,7692000.0,0.5,0.5,0.5,,14162000.0,207244000.0,137386000.0,137386000.0,137386000.0,122624000.0,955912000.0,1983000.0,,394187000.0,-2717000.0,64590000.0,122624000.0,833288000.0,12727000.0,670996000.0,162292000.0,-10744000.0,151548000.0,955912000.0,276500000.0,271887000.0,279526000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q2TTM,2016-07-03,2017-07-01,,15470000.0,0.87,0.87,0.86,,26832000.0,402128000.0,240575000.0,240575000.0,240575000.0,255279000.0,1871112000.0,10300000.0,,767250000.0,23726000.0,125008000.0,255279000.0,1615833000.0,25144000.0,1333582000.0,282251000.0,-14844000.0,267407000.0,1871112000.0,276500000.0,271887000.0,279526000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q1,2017-01-01,2017-04-01,2018-04-25 17:26:36+00:00,3856000.0,0.25,0.25,0.25,,5923000.0,103347000.0,68259000.0,68259000.0,68259000.0,61792000.0,476911000.0,1059000.0,,198286000.0,-1788000.0,31816000.0,61792000.0,415119000.0,6479000.0,335517000.0,79602000.0,-5420000.0,74182000.0,476911000.0,273000000.0,270173000.0,277736000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2017.0,Q1TTM,2016-04-03,2017-04-01,,16171000.0,0.79,0.79,0.78,,33110000.0,399341000.0,220783000.0,220783000.0,220783000.0,256230000.0,1845132000.0,12218000.0,,753720000.0,24581000.0,128622000.0,256230000.0,1588902000.0,24792000.0,1322435000.0,266467000.0,-12574000.0,253893000.0,1845132000.0,273000000.0,270173000.0,277736000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,FY,2017-12-31,2018-12-29,2020-02-24 17:22:00+00:00,14086000.0,1.26,1.26,1.23,,30613000.0,439669000.0,345777000.0,345777000.0,345777000.0,258747000.0,2138022000.0,3320000.0,,884816000.0,11089000.0,133406000.0,258747000.0,1879275000.0,23139000.0,1483066000.0,396209000.0,-19819000.0,376390000.0,2138022000.0,274400000.0,273729000.0,281144000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q4,2018-09-30,2018-12-29,,3468000.0,0.36,0.36,0.35,,10212000.0,112613000.0,98425000.0,98425000.0,98425000.0,76124000.0,569850000.0,-735000.0,,218271000.0,13699000.0,31985000.0,76124000.0,493726000.0,4318000.0,380036000.0,113690000.0,-5053000.0,108637000.0,569850000.0,274400000.0,273729000.0,281144000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q3,2018-07-01,2018-09-29,2019-10-21 16:15:15+00:00,3470000.0,0.36,0.36,0.35,,241000.0,108608000.0,99318000.0,99318000.0,99318000.0,60454000.0,532468000.0,1106000.0,,223231000.0,-172000.0,33247000.0,60454000.0,472014000.0,5177000.0,368384000.0,103630000.0,-4071000.0,99559000.0,532468000.0,275900000.0,273716000.0,281646000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q3YTD,2017-12-31,2018-09-29,,10618000.0,0.9,0.9,0.88,,20401000.0,327056000.0,247352000.0,247352000.0,247352000.0,182623000.0,1568172000.0,4055000.0,,666545000.0,-2610000.0,101421000.0,182623000.0,1385549000.0,18821000.0,1103030000.0,282519000.0,-14766000.0,267753000.0,1568172000.0,275900000.0,273716000.0,281646000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q3TTM,2017-10-01,2018-09-29,,14189000.0,0.85,0.85,0.82,,111794000.0,434710000.0,232910000.0,232910000.0,232910000.0,242907000.0,2069894000.0,6440000.0,,870013000.0,9568000.0,134710000.0,242907000.0,1826987000.0,25533000.0,1463190000.0,363797000.0,-19093000.0,344704000.0,2069894000.0,275900000.0,273716000.0,281646000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q2,2018-04-01,2018-06-30,2019-07-22 17:21:33+00:00,3518000.0,0.27,0.27,0.27,,14876000.0,109300000.0,75149000.0,75149000.0,75149000.0,58960000.0,518391000.0,3638000.0,,219129000.0,-447000.0,34875000.0,58960000.0,459431000.0,6669000.0,366375000.0,93056000.0,-3031000.0,90025000.0,518391000.0,278300000.0,273564000.0,280774000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q2YTD,2017-12-31,2018-06-30,,7148000.0,0.54,0.54,0.53,,20160000.0,218448000.0,148034000.0,148034000.0,148034000.0,122169000.0,1035704000.0,2949000.0,,443314000.0,-2438000.0,68174000.0,122169000.0,913535000.0,13644000.0,734646000.0,178889000.0,-10695000.0,168194000.0,1035704000.0,278300000.0,273564000.0,280774000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q2TTM,2017-07-02,2018-06-30,,14172000.0,0.79,0.79,0.76,,116943000.0,430365000.0,214749000.0,214749000.0,214749000.0,236935000.0,2022824000.0,17721000.0,,853350000.0,9685000.0,137765000.0,236935000.0,1785889000.0,26581000.0,1445337000.0,340552000.0,-8860000.0,331692000.0,2022824000.0,278300000.0,273564000.0,280774000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q1,2017-12-31,2018-03-31,2019-04-22 16:28:39+00:00,3630000.0,0.27,0.27,0.26,,5284000.0,109148000.0,72885000.0,72885000.0,72885000.0,63209000.0,517313000.0,-689000.0,,224185000.0,-1991000.0,33299000.0,63209000.0,454104000.0,6975000.0,368271000.0,85833000.0,-7664000.0,78169000.0,517313000.0,269900000.0,273773000.0,281651000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2018.0,Q1TTM,2017-04-02,2018-03-31,,14490000.0,0.77,0.77,0.74,,110306000.0,424962000.0,208727000.0,208727000.0,208727000.0,238807000.0,1983434000.0,15007000.0,,830122000.0,9203000.0,135664000.0,238807000.0,1744627000.0,26160000.0,1414441000.0,330186000.0,-11153000.0,319033000.0,1983434000.0,269900000.0,273773000.0,281651000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q4,2019-09-29,2019-12-28,,2787000.0,2.81,2.42,2.36,,-554250000.0,127267000.0,659675000.0,659675000.0,659675000.0,73328000.0,599555000.0,748000.0,,235372000.0,9809000.0,42093000.0,73328000.0,526227000.0,4222000.0,417328000.0,108899000.0,-3474000.0,105425000.0,599555000.0,273200000.0,273239000.0,280515000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,FY,2018-12-30,2019-12-28,2020-02-24 17:22:00+00:00,12128000.0,3.62,3.62,3.53,,-510011000.0,481673000.0,988979000.0,988979000.0,988979000.0,266357000.0,2336319000.0,6001000.0,,935938000.0,8621000.0,139806000.0,266357000.0,2069962000.0,18829000.0,1578166000.0,491796000.0,-12828000.0,478968000.0,2336319000.0,273200000.0,273239000.0,280515000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q3YTD,2018-12-30,2019-09-28,,9341000.0,0.81,1.2,1.17,,44239000.0,354406000.0,329304000.0,329304000.0,329304000.0,193029000.0,1736764000.0,5253000.0,,700566000.0,-1188000.0,97713000.0,193029000.0,1543735000.0,14607000.0,1160838000.0,382897000.0,-9354000.0,373543000.0,1736764000.0,274400000.0,273329000.0,280666000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q3TTM,2018-09-30,2019-09-28,,12809000.0,1.17,1.56,1.52,,54451000.0,467019000.0,427729000.0,427729000.0,427729000.0,269153000.0,2306614000.0,4518000.0,,918837000.0,12511000.0,129698000.0,269153000.0,2037461000.0,18925000.0,1540874000.0,496587000.0,-14407000.0,482180000.0,2306614000.0,274400000.0,273329000.0,280666000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q3,2019-06-30,2019-09-28,2019-10-21 16:15:15+00:00,2874000.0,0.37,0.37,0.36,,15194000.0,121368000.0,101514000.0,101514000.0,101514000.0,60975000.0,579603000.0,122000.0,,240542000.0,-186000.0,33204000.0,60975000.0,518628000.0,4240000.0,397802000.0,120826000.0,-4118000.0,116708000.0,579603000.0,274400000.0,273329000.0,280666000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q2,2019-03-31,2019-06-29,2020-07-20 16:13:01+00:00,3159000.0,,0.39,0.38,,21354000.0,116208000.0,107235000.0,107235000.0,107235000.0,61469000.0,580419000.0,-110000.0,,231814000.0,-313000.0,34407000.0,61469000.0,518950000.0,4976000.0,385275000.0,133675000.0,-5086000.0,128589000.0,580419000.0,,273159000.0,281054000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q2YTD,2018-12-30,2019-06-29,,6467000.0,0.44,0.83,0.81,,29045000.0,233038000.0,227790000.0,227790000.0,227790000.0,132054000.0,1157161000.0,5131000.0,,460024000.0,-1002000.0,64509000.0,132054000.0,1025107000.0,10367000.0,763036000.0,262071000.0,-5236000.0,256835000.0,1157161000.0,,273159000.0,281054000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q2TTM,2018-07-01,2019-06-29,,13405000.0,1.16,1.55,1.51,,39498000.0,454259000.0,425533000.0,425533000.0,425533000.0,268632000.0,2259479000.0,5502000.0,,901526000.0,12525000.0,129741000.0,268632000.0,1990847000.0,19862000.0,1511456000.0,479391000.0,-14360000.0,465031000.0,2259479000.0,,273159000.0,281054000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q1,2018-12-30,2019-03-30,2020-04-20 16:14:54+00:00,3308000.0,0.44,0.44,0.43,,7691000.0,116830000.0,120555000.0,120555000.0,120555000.0,70585000.0,576742000.0,5241000.0,,228210000.0,-689000.0,30102000.0,70585000.0,506157000.0,5391000.0,377761000.0,128396000.0,-150000.0,128246000.0,576742000.0,274000000.0,273066000.0,280615000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2019.0,Q1TTM,2018-04-01,2019-03-30,,13764000.0,1.43,1.43,1.4,,33020000.0,447351000.0,393447000.0,393447000.0,393447000.0,266123000.0,2197451000.0,9250000.0,,888841000.0,12391000.0,130209000.0,266123000.0,1931328000.0,21555000.0,1492556000.0,438772000.0,-12305000.0,426467000.0,2197451000.0,274000000.0,273066000.0,280615000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q2YTD,2019-12-29,2020-06-27,,8796000.0,0.45,0.93,0.91,,25570000.0,246220000.0,255276000.0,255276000.0,255276000.0,149678000.0,1256375000.0,96000.0,,492489000.0,-1342000.0,69233000.0,149678000.0,1106697000.0,10551000.0,815396000.0,291301000.0,-10455000.0,280846000.0,1256375000.0,,273432000.0,279080000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q2TTM,2019-06-30,2020-06-27,,14457000.0,3.63,3.72,3.63,,-513486000.0,494855000.0,1016465000.0,1016465000.0,1016465000.0,283981000.0,2435533000.0,966000.0,,968403000.0,8281000.0,144530000.0,283981000.0,2151552000.0,19013000.0,1630526000.0,521026000.0,-18047000.0,502979000.0,2435533000.0,,273432000.0,279080000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q2,2020-03-29,2020-06-27,2020-07-20 16:13:01+00:00,4590000.0,,0.48,0.47,,19378000.0,120476000.0,131288000.0,131288000.0,131288000.0,75215000.0,638418000.0,4630000.0,,250821000.0,-275000.0,35641000.0,75215000.0,563203000.0,5914000.0,411253000.0,151950000.0,-1284000.0,150666000.0,638418000.0,,273432000.0,279080000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q1TTM,2019-03-31,2020-03-28,,13026000.0,3.63,3.63,3.54,,-511510000.0,490587000.0,992412000.0,992412000.0,992412000.0,270235000.0,2377534000.0,-3774000.0,,949396000.0,8243000.0,143296000.0,270235000.0,2107299000.0,18075000.0,1604548000.0,502751000.0,-21849000.0,480902000.0,2377534000.0,275500000.0,273476000.0,279265000.0
Cadence Design Systems Inc,CDNS,GCT7RXJOGLXPV0NXZY22,813672,2020.0,Q1,2019-12-29,2020-03-28,2020-04-20 16:14:54+00:00,4206000.0,0.45,0.45,0.44,,6192000.0,125744000.0,123988000.0,123988000.0,123988000.0,74463000.0,617957000.0,-4534000.0,,241668000.0,-1067000.0,33592000.0,74463000.0,543494000.0,4637000.0,404143000.0,139351000.0,-9171000.0,130180000.0,617957000.0,275500000.0,273476000.0,279265000.0
