company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2017.0,FY,,2017-12-30,2019-02-01 09:00:50+00:00,2928000000.0,5607000000.0,,862000000.0,3433000000.0,0.0,26074000000.0,1656000000.0,,,3526000000.0,24389000000.0,12745000000.0,25037000000.0,12291000000.0,6983000000.0,41109000000.0,4069000000.0,3046000000.0,2908000000.0,7535000000.0,,,3215000000.0,3791000000.0,866000000.0,42083000000.0,1776000000.0,10569000000.0,123249000000.0,69019000000.0,29500000000.0,17421000000.0,69019000000.0,69019000000.0,53364000000.0,123249000000.0,52640000000.0,35943000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2017.0,Q3,,2017-09-30,2017-10-26 16:30:26+00:00,3554000000.0,5954000000.0,892000000.0,1610000000.0,9075000000.0,0.0,26547000000.0,1706000000.0,,,2805000000.0,24389000000.0,13058000000.0,27498000000.0,9903000000.0,6929000000.0,39472000000.0,,2943000000.0,2767000000.0,7590000000.0,0.0,0.0,7112000000.0,4152000000.0,870000000.0,42779000000.0,4142000000.0,8429000000.0,127088000000.0,70936000000.0,33154000000.0,20689000000.0,70936000000.0,70936000000.0,55282000000.0,127088000000.0,54462000000.0,34593000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2017.0,Q2,,2017-07-01,2017-07-27 16:36:53+00:00,3671000000.0,5397000000.0,835000000.0,1174000000.0,11687000000.0,0.0,25781000000.0,1587000000.0,,,2332000000.0,14102000000.0,8867000000.0,27855000000.0,10385000000.0,6324000000.0,38130000000.0,,2502000000.0,2967000000.0,6227000000.0,0.0,0.0,10006000000.0,3469000000.0,874000000.0,41670000000.0,4130000000.0,14242000000.0,122107000000.0,68625000000.0,40617000000.0,18782000000.0,68625000000.0,68625000000.0,52608000000.0,122107000000.0,43360000000.0,33826000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2017.0,Q1,,2017-04-01,2017-04-27 16:38:04+00:00,3221000000.0,4921000000.0,772000000.0,863000000.0,4934000000.0,0.0,25890000000.0,1698000000.0,,,2145000000.0,14099000000.0,9157000000.0,20678000000.0,11980000000.0,5801000000.0,36911000000.0,,2285000000.0,2903000000.0,6650000000.0,5138000000.0,1746000000.0,7443000000.0,3658000000.0,878000000.0,40091000000.0,5073000000.0,12361000000.0,115648000000.0,66844000000.0,36058000000.0,21305000000.0,66844000000.0,66844000000.0,47926000000.0,115648000000.0,42679000000.0,26621000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2018.0,FY,,2018-12-29,2020-01-23 18:39:55+00:00,3824000000.0,6722000000.0,,-974000000.0,3019000000.0,0.0,25365000000.0,,,,3622000000.0,24513000000.0,11836000000.0,25098000000.0,9430000000.0,7253000000.0,48976000000.0,4897000000.0,1665000000.0,3162000000.0,7919000000.0,,,4421000000.0,4695000000.0,419000000.0,50172000000.0,1261000000.0,8631000000.0,127963000000.0,74563000000.0,28787000000.0,16626000000.0,74563000000.0,74563000000.0,52981000000.0,127963000000.0,50200000000.0,36355000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2018.0,Q3,,2018-09-29,2018-10-25 18:52:51+00:00,3593000000.0,5457000000.0,,-1103000000.0,3407000000.0,0.0,25492000000.0,0.0,,,3095000000.0,24506000000.0,12007000000.0,24823000000.0,11113000000.0,7401000000.0,47071000000.0,4879000000.0,1485000000.0,3546000000.0,9835000000.0,,,3955000000.0,5483000000.0,515000000.0,47094000000.0,3051000000.0,9779000000.0,128242000000.0,71483000000.0,29590000000.0,19574000000.0,71483000000.0,71483000000.0,56244000000.0,128242000000.0,51581000000.0,36670000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2018.0,Q2,,2018-06-30,2018-07-26 18:19:24+00:00,4143000000.0,4636000000.0,,-1089000000.0,2614000000.0,0.0,25470000000.0,0.0,,,2601000000.0,24351000000.0,12098000000.0,24632000000.0,12316000000.0,7344000000.0,45914000000.0,5618000000.0,1666000000.0,3398000000.0,7317000000.0,,,3690000000.0,5784000000.0,654000000.0,45666000000.0,3510000000.0,9611000000.0,125972000000.0,70047000000.0,27603000000.0,17571000000.0,70047000000.0,70047000000.0,55271000000.0,125972000000.0,52455000000.0,37700000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2018.0,Q1,,2018-03-31,2018-04-26 18:13:03+00:00,4415000000.0,4879000000.0,,-683000000.0,3554000000.0,0.0,26430000000.0,0.0,,,2118000000.0,24346000000.0,12355000000.0,24770000000.0,12916000000.0,7146000000.0,43735000000.0,5774000000.0,1564000000.0,3408000000.0,9586000000.0,,,3614000000.0,5561000000.0,801000000.0,44418000000.0,3842000000.0,12643000000.0,128596000000.0,70165000000.0,31630000000.0,19961000000.0,70165000000.0,70165000000.0,57630000000.0,128596000000.0,53231000000.0,37669000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2019.0,FY,,2019-12-28,2020-04-23 18:41:50+00:00,4128000000.0,7659000000.0,,-1280000000.0,4194000000.0,0.0,25261000000.0,,,,3853000000.0,26276000000.0,10827000000.0,25308000000.0,7243000000.0,8744000000.0,55386000000.0,4919000000.0,2044000000.0,1713000000.0,10636000000.0,,,5553000000.0,4284000000.0,155000000.0,53523000000.0,3693000000.0,8929000000.0,136524000000.0,77504000000.0,31239000000.0,22310000000.0,77504000000.0,77504000000.0,58865000000.0,136524000000.0,49899000000.0,36555000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2019.0,Q3,,2019-09-28,2019-10-24 18:35:18+00:00,4809000000.0,6880000000.0,,-722000000.0,3935000000.0,0.0,25290000000.0,,,,3220000000.0,24727000000.0,11019000000.0,23707000000.0,8247000000.0,8638000000.0,53563000000.0,4974000000.0,1696000000.0,2414000000.0,11835000000.0,,,6255000000.0,3919000000.0,166000000.0,49674000000.0,5200000000.0,8090000000.0,133768000000.0,74242000000.0,29957000000.0,25064000000.0,74242000000.0,74242000000.0,59360000000.0,133768000000.0,50248000000.0,34296000000.0,0.0
