company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q2,2014-12-05,2015-03-05,2016-04-08 14:28:32+00:00,0.87,0.87,0.78,47000000.0,935000000.0,935000000.0,934000000.0,1000000.0,2761000000.0,4166000000.0,208000000.0,-6000000.0,-16000000.0,,379000000.0,,187000000.0,2761000000.0,1405000000.0,83000000.0,8000000.0,550000000.0,855000000.0,-81000000.0,774000000.0,4166000000.0,1073600000.0,1074000000.0,1190000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q2YTD,2014-08-29,2015-03-05,,1.81,1.81,1.62,122000000.0,1937000000.0,1937000000.0,1937000000.0,,5696000000.0,8739000000.0,332000000.0,-55000000.0,-32000000.0,,755000000.0,,380000000.0,5696000000.0,3043000000.0,173000000.0,15000000.0,1103000000.0,1940000000.0,-213000000.0,1727000000.0,8739000000.0,1073600000.0,1074000000.0,1190000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q2TTM,2014-02-28,2015-03-05,,3.65,3.65,3.25,107000000.0,3894000000.0,3894000000.0,3893000000.0,1000000.0,11152000000.0,16948000000.0,586000000.0,122000000.0,-47000000.0,,1462000000.0,40000000.0,734000000.0,11152000000.0,5796000000.0,341000000.0,27000000.0,2189000000.0,3607000000.0,-192000000.0,3415000000.0,16948000000.0,1073600000.0,1074000000.0,1190000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q1,2014-08-29,2014-12-04,2016-01-08 13:54:55+00:00,0.94,0.94,0.84,75000000.0,1002000000.0,1002000000.0,1003000000.0,-1000000.0,2935000000.0,4573000000.0,124000000.0,-49000000.0,-16000000.0,,376000000.0,,193000000.0,2935000000.0,1638000000.0,90000000.0,7000000.0,553000000.0,1085000000.0,-132000000.0,953000000.0,4573000000.0,1067000000.0,1070000000.0,1195000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q1TTM,2013-11-29,2014-12-04,,3.47,3.47,3.08,123000000.0,3700000000.0,3700000000.0,3690000000.0,10000000.0,11095000000.0,16889000000.0,512000000.0,6000000.0,-18000000.0,,1427000000.0,40000000.0,724000000.0,11095000000.0,5794000000.0,341000000.0,25000000.0,2173000000.0,3621000000.0,-310000000.0,3311000000.0,16889000000.0,1067000000.0,1070000000.0,1195000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,FY,2015-09-04,2016-09-01,2018-10-15 14:40:51+00:00,-0.27,-0.27,-0.27,19000000.0,-275000000.0,-275000000.0,-276000000.0,1000000.0,9894000000.0,12399000000.0,25000000.0,-54000000.0,61000000.0,,1617000000.0,,659000000.0,9894000000.0,2505000000.0,437000000.0,42000000.0,2337000000.0,168000000.0,-449000000.0,-281000000.0,12399000000.0,1022200000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q4,2016-06-03,2016-09-01,,-0.17,-0.17,-0.16,3000000.0,-170000000.0,-170000000.0,-170000000.0,,2638000000.0,3217000000.0,1000000.0,-10000000.0,59000000.0,,411000000.0,-16000000.0,157000000.0,2638000000.0,579000000.0,135000000.0,9000000.0,611000000.0,-32000000.0,-136000000.0,-168000000.0,3217000000.0,1022200000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q3,2016-03-04,2016-06-02,2017-06-30 11:51:53+00:00,-0.21,-0.21,-0.21,15000000.0,-215000000.0,-215000000.0,-215000000.0,0.0,2400000000.0,2898000000.0,-40000000.0,-34000000.0,-5000000.0,,382000000.0,0.0,148000000.0,2400000000.0,498000000.0,109000000.0,10000000.0,525000000.0,-27000000.0,-133000000.0,-160000000.0,2898000000.0,1023800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q3YTD,2015-09-04,2016-06-02,,-0.1,-0.1,-0.11,16000000.0,-105000000.0,-105000000.0,-106000000.0,1000000.0,7256000000.0,9182000000.0,24000000.0,-44000000.0,2000000.0,,1206000000.0,16000000.0,502000000.0,7256000000.0,1926000000.0,302000000.0,33000000.0,1726000000.0,200000000.0,-313000000.0,-113000000.0,9182000000.0,1023800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q3TTM,2015-06-05,2016-06-02,,0.34,0.34,0.32,-53000000.0,366000000.0,366000000.0,365000000.0,1000000.0,9886000000.0,12782000000.0,71000000.0,-26000000.0,-7000000.0,,1585000000.0,19000000.0,672000000.0,9886000000.0,2896000000.0,403000000.0,44000000.0,2269000000.0,627000000.0,-385000000.0,242000000.0,12782000000.0,1023800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q2,2015-12-04,2016-03-03,2017-03-28 12:12:39+00:00,-0.09,-0.09,-0.09,5000000.0,-96000000.0,-96000000.0,-97000000.0,1000000.0,2355000000.0,2934000000.0,5000000.0,-6000000.0,5000000.0,,403000000.0,1000000.0,175000000.0,2355000000.0,579000000.0,97000000.0,12000000.0,584000000.0,-5000000.0,-91000000.0,-96000000.0,2934000000.0,1077800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q2YTD,2015-09-04,2016-03-03,,0.11,0.11,0.1,1000000.0,110000000.0,110000000.0,109000000.0,1000000.0,4856000000.0,6284000000.0,64000000.0,-10000000.0,7000000.0,,824000000.0,16000000.0,354000000.0,4856000000.0,1428000000.0,193000000.0,23000000.0,1201000000.0,227000000.0,-180000000.0,47000000.0,6284000000.0,1077800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q2TTM,2015-03-06,2016-03-03,,1.01,1.01,0.95,36000000.0,1072000000.0,1072000000.0,1071000000.0,1000000.0,10137000000.0,13737000000.0,179000000.0,-8000000.0,-6000000.0,,1609000000.0,19000000.0,693000000.0,10137000000.0,3600000000.0,391000000.0,43000000.0,2315000000.0,1285000000.0,-356000000.0,929000000.0,13737000000.0,1077800000.0,1036000000.0,1036000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q1,2015-09-04,2015-12-03,2017-01-09 12:12:32+00:00,0.2,0.2,0.19,-4000000.0,206000000.0,206000000.0,206000000.0,0.0,2501000000.0,3350000000.0,59000000.0,-4000000.0,2000000.0,,421000000.0,15000000.0,179000000.0,2501000000.0,849000000.0,96000000.0,11000000.0,617000000.0,232000000.0,-89000000.0,143000000.0,3350000000.0,1030000000.0,1035000000.0,1085000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q1TTM,2014-12-05,2015-12-03,,1.97,1.97,1.82,78000000.0,2103000000.0,2103000000.0,2102000000.0,1000000.0,10543000000.0,14969000000.0,382000000.0,-8000000.0,-27000000.0,,1585000000.0,18000000.0,705000000.0,10543000000.0,4426000000.0,377000000.0,39000000.0,2281000000.0,2145000000.0,-346000000.0,1799000000.0,14969000000.0,1030000000.0,1035000000.0,1085000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,FY,2016-09-02,2017-08-31,2019-10-17 14:44:04+00:00,4.67,4.67,4.41,114000000.0,5090000000.0,5090000000.0,5089000000.0,1000000.0,11886000000.0,20322000000.0,8000000.0,-112000000.0,1000000.0,,1824000000.0,,743000000.0,11886000000.0,8436000000.0,601000000.0,41000000.0,2568000000.0,5868000000.0,-672000000.0,5196000000.0,20322000000.0,1089700000.0,1089000000.0,1154000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q4,2017-06-02,2017-08-31,,2.2,2.2,2.08,-47000000.0,2369000000.0,2369000000.0,2368000000.0,1000000.0,3026000000.0,6138000000.0,1000000.0,-49000000.0,-30000000.0,,447000000.0,,193000000.0,3026000000.0,3112000000.0,148000000.0,16000000.0,610000000.0,2502000000.0,-181000000.0,2321000000.0,6138000000.0,1089700000.0,1089000000.0,1154000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q3,2017-03-03,2017-06-01,2018-06-22 11:39:04+00:00,1.49,1.49,1.4,92000000.0,1647000000.0,1647000000.0,1647000000.0,0.0,2957000000.0,5566000000.0,2000000.0,-83000000.0,8000000.0,,434000000.0,,204000000.0,2957000000.0,2609000000.0,153000000.0,10000000.0,646000000.0,1963000000.0,-226000000.0,1737000000.0,5566000000.0,1105400000.0,1106000000.0,1177000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q3YTD,2016-09-02,2017-06-01,,2.47,2.47,2.33,161000000.0,2721000000.0,2721000000.0,2721000000.0,,8860000000.0,14184000000.0,7000000.0,-63000000.0,31000000.0,,1377000000.0,,550000000.0,8860000000.0,5324000000.0,453000000.0,25000000.0,1958000000.0,3366000000.0,-491000000.0,2875000000.0,14184000000.0,1105400000.0,1106000000.0,1177000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q3TTM,2016-06-03,2017-06-01,,2.3,2.3,2.17,164000000.0,2551000000.0,2551000000.0,2551000000.0,,11498000000.0,17401000000.0,8000000.0,-73000000.0,90000000.0,,1788000000.0,-16000000.0,707000000.0,11498000000.0,5903000000.0,588000000.0,34000000.0,2569000000.0,3334000000.0,-627000000.0,2707000000.0,17401000000.0,1105400000.0,1106000000.0,1177000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q2,2016-12-02,2017-03-02,2018-03-23 14:52:31+00:00,0.81,0.81,0.77,38000000.0,894000000.0,894000000.0,894000000.0,0.0,2944000000.0,4648000000.0,7000000.0,34000000.0,0.0,,473000000.0,,187000000.0,2944000000.0,1704000000.0,161000000.0,8000000.0,660000000.0,1044000000.0,-119000000.0,925000000.0,4648000000.0,1103700000.0,1099000000.0,1160000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q2YTD,2016-09-02,2017-03-02,,0.98,0.98,0.93,69000000.0,1074000000.0,1074000000.0,1074000000.0,,5903000000.0,8618000000.0,5000000.0,20000000.0,23000000.0,,943000000.0,,346000000.0,5903000000.0,2715000000.0,300000000.0,15000000.0,1312000000.0,1403000000.0,-265000000.0,1138000000.0,8618000000.0,1103700000.0,1099000000.0,1160000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q2TTM,2016-03-04,2017-03-02,,0.6,0.6,0.56,87000000.0,689000000.0,689000000.0,689000000.0,,10941000000.0,14733000000.0,-34000000.0,-24000000.0,77000000.0,,1736000000.0,-16000000.0,651000000.0,10941000000.0,3792000000.0,544000000.0,34000000.0,2448000000.0,1344000000.0,-534000000.0,810000000.0,14733000000.0,1103700000.0,1099000000.0,1160000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q1,2016-09-02,2016-12-01,2017-12-20 14:56:35+00:00,0.17,0.17,0.16,31000000.0,180000000.0,180000000.0,180000000.0,0.0,2959000000.0,3970000000.0,-2000000.0,-14000000.0,23000000.0,,470000000.0,,159000000.0,2959000000.0,1011000000.0,139000000.0,7000000.0,652000000.0,359000000.0,-146000000.0,213000000.0,3970000000.0,1058800000.0,1040000000.0,1091000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q1TTM,2015-12-04,2016-12-01,,-0.3,-0.3,-0.3,54000000.0,-301000000.0,-301000000.0,-302000000.0,1000000.0,10352000000.0,13019000000.0,-36000000.0,-64000000.0,82000000.0,,1666000000.0,-15000000.0,639000000.0,10352000000.0,2667000000.0,480000000.0,38000000.0,2372000000.0,295000000.0,-506000000.0,-211000000.0,13019000000.0,1058800000.0,1040000000.0,1091000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,FY,2017-09-01,2018-08-30,2019-10-17 14:44:04+00:00,12.27,12.27,11.51,168000000.0,14138000000.0,14138000000.0,14135000000.0,3000000.0,12500000000.0,30391000000.0,-1000000.0,-465000000.0,-57000000.0,,2141000000.0,,813000000.0,12500000000.0,17891000000.0,342000000.0,120000000.0,2897000000.0,14994000000.0,-687000000.0,14307000000.0,30391000000.0,1152000000.0,1152000000.0,1229000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q4,2018-06-01,2018-08-30,,3.75,3.75,3.55,20000000.0,4326000000.0,4326000000.0,4325000000.0,1000000.0,3289000000.0,8440000000.0,,-15000000.0,-8000000.0,,567000000.0,,215000000.0,3289000000.0,5151000000.0,50000000.0,34000000.0,774000000.0,4377000000.0,-31000000.0,4346000000.0,8440000000.0,1152000000.0,1152000000.0,1229000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q3,2018-03-02,2018-05-31,2019-06-26 16:00:55+00:00,3.3,3.3,3.1,-109000000.0,3823000000.0,3823000000.0,3823000000.0,0.0,3074000000.0,7797000000.0,-2000000.0,-193000000.0,-44000000.0,,603000000.0,,211000000.0,3074000000.0,4723000000.0,80000000.0,36000000.0,770000000.0,3953000000.0,-237000000.0,3716000000.0,7797000000.0,1158500000.0,1159000000.0,1235000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q3YTD,2017-09-01,2018-05-31,,8.52,8.52,7.96,148000000.0,9812000000.0,9812000000.0,9810000000.0,2000000.0,9211000000.0,21951000000.0,-1000000.0,-450000000.0,-49000000.0,,1574000000.0,,598000000.0,9211000000.0,12740000000.0,292000000.0,86000000.0,2123000000.0,10617000000.0,-656000000.0,9961000000.0,21951000000.0,1158500000.0,1159000000.0,1235000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q3TTM,2017-06-02,2018-05-31,,10.72,10.72,10.04,101000000.0,12181000000.0,12181000000.0,12178000000.0,3000000.0,12237000000.0,28089000000.0,,-499000000.0,-79000000.0,,2021000000.0,,791000000.0,12237000000.0,15852000000.0,440000000.0,102000000.0,2733000000.0,13119000000.0,-837000000.0,12282000000.0,28089000000.0,1158500000.0,1159000000.0,1235000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q2,2017-12-01,2018-03-01,2019-03-21 15:11:06+00:00,2.86,2.86,2.67,143000000.0,3311000000.0,3311000000.0,3309000000.0,2000000.0,3081000000.0,7351000000.0,1000000.0,-53000000.0,-16000000.0,,523000000.0,,196000000.0,3081000000.0,4270000000.0,88000000.0,27000000.0,703000000.0,3567000000.0,-114000000.0,3453000000.0,7351000000.0,1157000000.0,1156000000.0,1238000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q2YTD,2017-09-01,2018-03-01,,5.22,5.22,4.86,257000000.0,5989000000.0,5989000000.0,5987000000.0,2000000.0,6137000000.0,14154000000.0,1000000.0,-257000000.0,-5000000.0,,971000000.0,,387000000.0,6137000000.0,8017000000.0,212000000.0,50000000.0,1353000000.0,6664000000.0,-419000000.0,6245000000.0,14154000000.0,1157000000.0,1156000000.0,1238000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q2TTM,2017-03-03,2018-03-01,,8.91,8.91,8.34,302000000.0,10005000000.0,10005000000.0,10002000000.0,3000000.0,12120000000.0,25858000000.0,4000000.0,-389000000.0,-27000000.0,,1852000000.0,,784000000.0,12120000000.0,13738000000.0,513000000.0,76000000.0,2609000000.0,11129000000.0,-826000000.0,10303000000.0,25858000000.0,1157000000.0,1156000000.0,1238000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q1,2017-09-01,2017-11-30,2018-12-19 10:49:25+00:00,2.36,2.36,2.19,114000000.0,2678000000.0,2678000000.0,2678000000.0,0.0,3056000000.0,6803000000.0,,-204000000.0,11000000.0,,448000000.0,,191000000.0,3056000000.0,3747000000.0,124000000.0,23000000.0,650000000.0,3097000000.0,-305000000.0,2792000000.0,6803000000.0,1134700000.0,1134000000.0,1225000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q1TTM,2016-12-02,2017-11-30,,6.86,6.86,6.44,197000000.0,7588000000.0,7588000000.0,7587000000.0,1000000.0,11983000000.0,23155000000.0,10000000.0,-302000000.0,-11000000.0,,1802000000.0,,775000000.0,11983000000.0,11172000000.0,586000000.0,57000000.0,2566000000.0,8606000000.0,-831000000.0,7775000000.0,23155000000.0,1134700000.0,1134000000.0,1225000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q4,2019-05-31,2019-08-29,,0.55,0.55,0.54,71000000.0,586000000.0,586000000.0,561000000.0,25000000.0,3475000000.0,4870000000.0,2000000.0,-13000000.0,-90000000.0,,623000000.0,,212000000.0,3475000000.0,1395000000.0,39000000.0,57000000.0,745000000.0,650000000.0,5000000.0,655000000.0,4870000000.0,1113400000.0,1114000000.0,1143000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,FY,2018-08-31,2019-08-29,2019-10-17 14:44:04+00:00,5.67,5.67,5.51,693000000.0,6358000000.0,6358000000.0,6313000000.0,45000000.0,12704000000.0,23406000000.0,3000000.0,-405000000.0,49000000.0,,2441000000.0,,836000000.0,12704000000.0,10702000000.0,128000000.0,205000000.0,3326000000.0,7376000000.0,-328000000.0,7048000000.0,23406000000.0,1113400000.0,1114000000.0,1143000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q3,2019-03-01,2019-05-30,2020-06-30 12:12:44+00:00,0.76,0.76,0.74,-135000000.0,851000000.0,851000000.0,840000000.0,11000000.0,2960000000.0,4788000000.0,0.0,-317000000.0,6000000.0,,606000000.0,,206000000.0,2960000000.0,1828000000.0,29000000.0,52000000.0,818000000.0,1010000000.0,-294000000.0,716000000.0,4788000000.0,1105300000.0,1105000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q3YTD,2018-08-31,2019-05-30,,5.12,5.12,4.97,622000000.0,5772000000.0,5772000000.0,5752000000.0,20000000.0,9229000000.0,18536000000.0,1000000.0,-392000000.0,139000000.0,,1818000000.0,,624000000.0,9229000000.0,9307000000.0,89000000.0,148000000.0,2581000000.0,6726000000.0,-333000000.0,6393000000.0,18536000000.0,1105300000.0,1105000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q3TTM,2018-06-01,2019-05-30,,8.87,8.87,8.52,642000000.0,10098000000.0,10098000000.0,10077000000.0,21000000.0,12518000000.0,26976000000.0,1000000.0,-407000000.0,131000000.0,,2385000000.0,,839000000.0,12518000000.0,14458000000.0,139000000.0,182000000.0,3355000000.0,11103000000.0,-364000000.0,10739000000.0,26976000000.0,1105300000.0,1105000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q2,2018-11-30,2019-02-28,2020-03-26 13:52:52+00:00,1.45,1.45,1.42,280000000.0,1625000000.0,1625000000.0,1619000000.0,6000000.0,2971000000.0,5835000000.0,1000000.0,-84000000.0,97000000.0,,601000000.0,,209000000.0,2971000000.0,2864000000.0,27000000.0,58000000.0,907000000.0,1957000000.0,-53000000.0,1904000000.0,5835000000.0,1116600000.0,1114000000.0,1141000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q2YTD,2018-08-31,2019-02-28,,4.36,4.36,4.23,757000000.0,4921000000.0,4921000000.0,4912000000.0,9000000.0,6269000000.0,13748000000.0,1000000.0,-75000000.0,133000000.0,,1212000000.0,,418000000.0,6269000000.0,7479000000.0,60000000.0,96000000.0,1763000000.0,5716000000.0,-39000000.0,5677000000.0,13748000000.0,1116600000.0,1114000000.0,1141000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q2TTM,2018-03-02,2019-02-28,,11.41,11.41,10.88,668000000.0,13070000000.0,13070000000.0,13060000000.0,10000000.0,12632000000.0,29985000000.0,-1000000.0,-283000000.0,81000000.0,,2382000000.0,,844000000.0,12632000000.0,17353000000.0,190000000.0,166000000.0,3307000000.0,14046000000.0,-307000000.0,13739000000.0,29985000000.0,1116600000.0,1114000000.0,1141000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q1,2018-08-31,2018-11-29,2019-12-20 12:21:53+00:00,2.91,2.91,2.81,477000000.0,3296000000.0,3296000000.0,3293000000.0,3000000.0,3298000000.0,7913000000.0,0.0,9000000.0,36000000.0,,611000000.0,,209000000.0,3298000000.0,4615000000.0,33000000.0,38000000.0,856000000.0,3759000000.0,14000000.0,3773000000.0,7913000000.0,1131600000.0,1133000000.0,1174000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q1TTM,2017-12-01,2018-11-29,,12.82,12.82,12.13,531000000.0,14756000000.0,14756000000.0,14750000000.0,6000000.0,12742000000.0,31501000000.0,-1000000.0,-252000000.0,-32000000.0,,2304000000.0,,831000000.0,12742000000.0,18759000000.0,251000000.0,135000000.0,3103000000.0,15656000000.0,-368000000.0,15288000000.0,31501000000.0,1131600000.0,1133000000.0,1174000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q3YTD,2019-08-30,2020-05-28,,1.53,1.53,1.5,144000000.0,1720000000.0,1720000000.0,1699000000.0,21000000.0,10895000000.0,15379000000.0,6000000.0,55000000.0,18000000.0,,1970000000.0,,650000000.0,10895000000.0,4484000000.0,144000000.0,101000000.0,2638000000.0,1846000000.0,12000000.0,1858000000.0,15379000000.0,1115300000.0,1111000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q3TTM,2019-05-31,2020-05-28,,2.08,2.08,2.04,215000000.0,2306000000.0,2306000000.0,2260000000.0,46000000.0,14370000000.0,20249000000.0,8000000.0,42000000.0,-72000000.0,,2593000000.0,,862000000.0,14370000000.0,5879000000.0,183000000.0,158000000.0,3383000000.0,2496000000.0,17000000.0,2513000000.0,20249000000.0,1115300000.0,1111000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q3,2020-02-28,2020-05-28,2020-06-30 12:12:44+00:00,0.72,0.72,0.71,68000000.0,805000000.0,805000000.0,803000000.0,2000000.0,3675000000.0,5438000000.0,3000000.0,10000000.0,10000000.0,,649000000.0,,216000000.0,3675000000.0,1763000000.0,51000000.0,23000000.0,875000000.0,888000000.0,-18000000.0,870000000.0,5438000000.0,1115300000.0,1111000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q2YTD,2019-08-30,2020-02-27,,0.81,0.81,0.79,76000000.0,915000000.0,915000000.0,896000000.0,19000000.0,7220000000.0,9941000000.0,3000000.0,45000000.0,8000000.0,,1321000000.0,,434000000.0,7220000000.0,2721000000.0,93000000.0,78000000.0,1763000000.0,958000000.0,30000000.0,988000000.0,9941000000.0,1094600000.0,1111000000.0,1133000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q2TTM,2019-03-01,2020-02-27,,2.12,2.12,2.07,12000000.0,2352000000.0,2352000000.0,2297000000.0,55000000.0,13655000000.0,19599000000.0,5000000.0,-285000000.0,-76000000.0,,2550000000.0,,852000000.0,13655000000.0,5944000000.0,161000000.0,187000000.0,3326000000.0,2618000000.0,-259000000.0,2359000000.0,19599000000.0,1094600000.0,1111000000.0,1133000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q2,2019-11-29,2020-02-27,2020-03-26 13:52:52+00:00,0.37,0.37,0.36,21000000.0,407000000.0,407000000.0,405000000.0,2000000.0,3442000000.0,4797000000.0,1000000.0,-1000000.0,11000000.0,,681000000.0,,223000000.0,3442000000.0,1355000000.0,46000000.0,34000000.0,915000000.0,440000000.0,-13000000.0,427000000.0,4797000000.0,1094600000.0,1111000000.0,1133000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q1TTM,2018-11-30,2019-11-28,,3.2,3.2,3.13,271000000.0,3570000000.0,3570000000.0,3511000000.0,59000000.0,13184000000.0,20637000000.0,5000000.0,-368000000.0,10000000.0,,2470000000.0,,838000000.0,13184000000.0,7453000000.0,142000000.0,211000000.0,3318000000.0,4135000000.0,-299000000.0,3836000000.0,20637000000.0,1115900000.0,1107000000.0,1129000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q1,2019-08-30,2019-11-28,2019-12-20 12:21:53+00:00,0.44,0.44,0.43,55000000.0,508000000.0,508000000.0,491000000.0,17000000.0,3778000000.0,5144000000.0,2000000.0,46000000.0,-3000000.0,,640000000.0,,211000000.0,3778000000.0,1366000000.0,47000000.0,44000000.0,848000000.0,518000000.0,43000000.0,561000000.0,5144000000.0,1115900000.0,1107000000.0,1129000000.0
