company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Paychex Inc,PAYX,,723531,2017.0,FY,2016-06-01,2017-05-31,2019-07-24 17:25:48+00:00,0.0,241900000.0,126900000.0,,-274900000.0,0.0,-482700000.0,-662200000.0,960400000.0,-482700000.0,-662200000.0,960400000.0,-184500000.0,826300000.0,826300000.0,40200000.0,345800000.0,,-662300000.0,-50462300000.0,-102900000.0,-166200000.0,49903000000.0,
Paychex Inc,PAYX,,723531,2017.0,Q4,2017-03-01,2017-05-31,,,186900000.0,36200000.0,,-246700000.0,-55400000.0,-718900000.0,284900000.0,191100000.0,-718900000.0,284900000.0,191100000.0,-242900000.0,204300000.0,204300000.0,10400000.0,-498100000.0,,-165400000.0,-13973000000.0,-27700000.0,,14285600000.0,
Paychex Inc,PAYX,,723531,2017.0,Q3YTD,2016-06-01,2017-02-28,2018-03-28 16:37:36+00:00,,55000000.0,90700000.0,,-28200000.0,55400000.0,236200000.0,-947100000.0,769300000.0,236200000.0,-947100000.0,769300000.0,58400000.0,622000000.0,622000000.0,29800000.0,843900000.0,,-496900000.0,-36489300000.0,-75200000.0,-166200000.0,35617400000.0,
Paychex Inc,PAYX,,723531,2017.0,Q3TTM,2016-03-01,2017-02-28,,,73500000.0,120700000.0,,-37100000.0,55400000.0,-612900000.0,-446600000.0,996300000.0,-612900000.0,-446600000.0,996300000.0,-63200000.0,800100000.0,800100000.0,39100000.0,146300000.0,,-648400000.0,-45567700000.0,-104600000.0,-166200000.0,45225700000.0,
Paychex Inc,PAYX,,723531,2017.0,Q3,2016-12-01,2017-02-28,,,18000000.0,31000000.0,,94800000.0,-47700000.0,1314000000.0,-1645000000.0,355900000.0,1314000000.0,-1645000000.0,355900000.0,24900000.0,202500000.0,202500000.0,9600000.0,1527100000.0,,-165400000.0,-12825200000.0,-23800000.0,,11204000000.0,
Paychex Inc,PAYX,,723531,2017.0,Q2YTD,2016-06-01,2016-11-30,2017-12-21 17:09:08+00:00,0.0,37000000.0,59700000.0,,-123000000.0,103100000.0,-1077800000.0,697900000.0,413400000.0,-1077800000.0,697900000.0,413400000.0,33500000.0,419500000.0,419500000.0,20200000.0,-683200000.0,,-331500000.0,-23664100000.0,-51400000.0,-166200000.0,24413400000.0,
Paychex Inc,PAYX,,723531,2017.0,Q2TTM,2015-12-01,2016-11-30,,-296100000.0,74300000.0,120100000.0,,200000.0,103100000.0,-1145100000.0,-113900000.0,1011700000.0,-1145100000.0,-113900000.0,1011700000.0,-247300000.0,778000000.0,778000000.0,39100000.0,-402600000.0,,-634400000.0,-33695300000.0,-104700000.0,-211200000.0,33982200000.0,
Paychex Inc,PAYX,,723531,2017.0,Q2,2016-09-01,2016-11-30,,,18400000.0,30000000.0,,-141800000.0,51800000.0,-401300000.0,317600000.0,118700000.0,-401300000.0,317600000.0,118700000.0,35000000.0,202100000.0,202100000.0,10000000.0,-121700000.0,,-165200000.0,-8887100000.0,-31100000.0,-166200000.0,9235800000.0,
Paychex Inc,PAYX,,723531,2017.0,Q1,2016-06-01,2016-08-31,2017-10-05 17:38:05+00:00,,18600000.0,29700000.0,,18800000.0,51300000.0,-676500000.0,380300000.0,294700000.0,-676500000.0,380300000.0,294700000.0,-1500000.0,217400000.0,217400000.0,10200000.0,-561500000.0,,-166300000.0,-14777000000.0,-20300000.0,,15177600000.0,
Paychex Inc,PAYX,,723531,2017.0,Q1TTM,2015-09-01,2016-08-31,,-296100000.0,74900000.0,117800000.0,,38500000.0,51300000.0,-917800000.0,-442700000.0,1034600000.0,-917800000.0,-442700000.0,1034600000.0,-325900000.0,765100000.0,765100000.0,38300000.0,-303200000.0,,-620900000.0,-24986300000.0,-102300000.0,-45000000.0,24942000000.0,
Paychex Inc,PAYX,,723531,2018.0,FY,2017-06-01,2018-05-31,2020-07-17 16:53:00+00:00,-180400000.0,240100000.0,138000000.0,,-143900000.0,0.0,-423800000.0,998500000.0,1276400000.0,-423800000.0,998500000.0,1276400000.0,1851100000.0,994100000.0,994100000.0,48100000.0,459000000.0,,-739700000.0,-50220200000.0,-193800000.0,-143100000.0,51592900000.0,
Paychex Inc,PAYX,,723531,2018.0,Q4,2018-03-01,2018-05-31,,-1900000.0,59500000.0,35700000.0,,-40900000.0,-57700000.0,450200000.0,565000000.0,287500000.0,450200000.0,565000000.0,287500000.0,1302700000.0,217700000.0,217700000.0,15500000.0,757900000.0,,-201000000.0,-13798000000.0,-65100000.0,-49000000.0,14430000000.0,
Paychex Inc,PAYX,,723531,2018.0,Q3YTD,2017-06-01,2018-02-28,2019-03-29 17:08:58+00:00,-178500000.0,180600000.0,102300000.0,,-103000000.0,57700000.0,-874000000.0,433500000.0,988900000.0,-874000000.0,433500000.0,988900000.0,548400000.0,776400000.0,776400000.0,32600000.0,-298900000.0,,-538700000.0,-36422200000.0,-128700000.0,-94100000.0,37162900000.0,
Paychex Inc,PAYX,,723531,2018.0,Q3TTM,2017-03-01,2018-02-28,,-178500000.0,367500000.0,138500000.0,,-349700000.0,2300000.0,-1592900000.0,718400000.0,1180000000.0,-1592900000.0,718400000.0,1180000000.0,305500000.0,980700000.0,980700000.0,43000000.0,-797000000.0,,-704100000.0,-50395200000.0,-156400000.0,-94100000.0,51448500000.0,
Paychex Inc,PAYX,,723531,2018.0,Q3,2017-12-01,2018-02-28,,-160600000.0,146800000.0,36600000.0,,-92800000.0,-75700000.0,-1178300000.0,1184600000.0,469500000.0,-1178300000.0,1184600000.0,469500000.0,475800000.0,367200000.0,367200000.0,11700000.0,-922800000.0,,-179800000.0,-15079900000.0,-29100000.0,,16454200000.0,
Paychex Inc,PAYX,,723531,2018.0,Q2YTD,2017-06-01,2017-11-30,2018-12-21 17:03:06+00:00,-17900000.0,33800000.0,65700000.0,,-10200000.0,133400000.0,304300000.0,-751100000.0,519400000.0,304300000.0,-751100000.0,519400000.0,72600000.0,409200000.0,409200000.0,20900000.0,623900000.0,,-358900000.0,-21342300000.0,-99600000.0,-94100000.0,20708700000.0,
Paychex Inc,PAYX,,723531,2018.0,Q2TTM,2016-12-01,2017-11-30,,-17900000.0,238700000.0,132900000.0,,-162100000.0,30300000.0,899400000.0,-2111200000.0,1066400000.0,899400000.0,-2111200000.0,1066400000.0,-145400000.0,816000000.0,816000000.0,40900000.0,1652900000.0,,-689700000.0,-48140500000.0,-151100000.0,-94100000.0,46198300000.0,
Paychex Inc,PAYX,,723531,2018.0,Q2,2017-09-01,2017-11-30,,-9700000.0,16700000.0,33700000.0,,-84900000.0,76200000.0,-112900000.0,-40100000.0,175800000.0,-112900000.0,-40100000.0,175800000.0,22800000.0,198800000.0,198800000.0,11500000.0,-9300000.0,,-179800000.0,-11765900000.0,-81200000.0,,11816700000.0,
Paychex Inc,PAYX,,723531,2018.0,Q1,2017-06-01,2017-08-31,2018-10-05 17:05:29+00:00,-8200000.0,17100000.0,32000000.0,,74700000.0,57200000.0,417200000.0,-711000000.0,343600000.0,417200000.0,-711000000.0,343600000.0,49800000.0,210400000.0,210400000.0,9400000.0,633200000.0,,-179100000.0,-9576400000.0,-18400000.0,-94100000.0,8892000000.0,
Paychex Inc,PAYX,,723531,2018.0,Q1TTM,2016-09-01,2017-08-31,,-8200000.0,240400000.0,129200000.0,,-219000000.0,5900000.0,611000000.0,-1753500000.0,1009300000.0,611000000.0,-1753500000.0,1009300000.0,-133200000.0,819300000.0,819300000.0,39400000.0,1540500000.0,,-675100000.0,-45261700000.0,-101000000.0,-260300000.0,43617400000.0,
Paychex Inc,PAYX,,723531,2019.0,FY,2018-06-01,2019-05-31,2020-07-17 16:53:00+00:00,-992200000.0,229200000.0,181500000.0,,-223100000.0,0.0,-1008500000.0,-1628300000.0,1271500000.0,-1008500000.0,-1628300000.0,1271500000.0,-1365300000.0,1034400000.0,1034400000.0,49500000.0,-124800000.0,,-826800000.0,-35145800000.0,-129100000.0,-56900000.0,34638800000.0,
Paychex Inc,PAYX,,723531,2019.0,Q4,2019-03-01,2019-05-31,,-8100000.0,55600000.0,55800000.0,,-106800000.0,-53600000.0,-1929300000.0,-1089700000.0,248700000.0,-1929300000.0,-1089700000.0,248700000.0,-2770300000.0,230400000.0,230400000.0,13700000.0,-1628700000.0,,-222900000.0,-8898200000.0,-37600000.0,-24100000.0,7854200000.0,
Paychex Inc,PAYX,,723531,2019.0,Q3YTD,2018-06-01,2019-02-28,2019-03-29 17:08:58+00:00,-984100000.0,173600000.0,125700000.0,,-116300000.0,53600000.0,920800000.0,-538600000.0,1022800000.0,920800000.0,-538600000.0,1022800000.0,1405000000.0,804000000.0,804000000.0,35800000.0,1503900000.0,,-603900000.0,-26247600000.0,-91500000.0,-32800000.0,26784600000.0,
Paychex Inc,PAYX,,723531,2019.0,Q3TTM,2018-03-01,2019-02-28,,-986000000.0,233100000.0,161400000.0,,-157200000.0,-4100000.0,1371000000.0,26400000.0,1310300000.0,1371000000.0,26400000.0,1310300000.0,2707700000.0,1021700000.0,1021700000.0,51300000.0,2261800000.0,,-804900000.0,-40045600000.0,-156600000.0,-81800000.0,41214600000.0,
Paychex Inc,PAYX,,723531,2019.0,Q3,2018-12-01,2019-02-28,,-984100000.0,56400000.0,53000000.0,,80300000.0,-3700000.0,2304400000.0,-592300000.0,525600000.0,2304400000.0,-592300000.0,525600000.0,2237700000.0,324600000.0,324600000.0,11300000.0,2509300000.0,,-201200000.0,-4998800000.0,-29700000.0,,5420300000.0,
Paychex Inc,PAYX,,723531,2019.0,Q2YTD,2018-06-01,2018-11-30,2019-12-20 16:03:03+00:00,,117200000.0,72700000.0,,-196600000.0,57300000.0,-1383600000.0,53700000.0,497200000.0,-1383600000.0,53700000.0,497200000.0,-832700000.0,479400000.0,479400000.0,24500000.0,-1005400000.0,,-402700000.0,-21248800000.0,-61800000.0,-32800000.0,21364300000.0,
Paychex Inc,PAYX,,723531,2019.0,Q2TTM,2017-12-01,2018-11-30,,-162500000.0,323500000.0,145000000.0,,-330300000.0,-76100000.0,-2111700000.0,1803300000.0,1254200000.0,-2111700000.0,1803300000.0,1254200000.0,945800000.0,1064300000.0,1064300000.0,51700000.0,-1170300000.0,,-783500000.0,-50126700000.0,-156000000.0,-81800000.0,52248500000.0,
Paychex Inc,PAYX,,723531,2019.0,Q2,2018-09-01,2018-11-30,,,58200000.0,36800000.0,,-120500000.0,600000.0,-273300000.0,-102300000.0,223500000.0,-273300000.0,-102300000.0,223500000.0,-152100000.0,235800000.0,235800000.0,13200000.0,-72600000.0,,-201300000.0,-10133000000.0,-36600000.0,,10067300000.0,
Paychex Inc,PAYX,,723531,2019.0,Q1,2018-06-01,2018-08-31,2019-10-04 17:22:56+00:00,,59000000.0,35900000.0,,-76100000.0,56700000.0,-1110300000.0,156000000.0,273700000.0,-1110300000.0,156000000.0,273700000.0,-680600000.0,243600000.0,243600000.0,11300000.0,-932800000.0,,-201400000.0,-11115800000.0,-25200000.0,-32800000.0,11297000000.0,
Paychex Inc,PAYX,,723531,2019.0,Q1TTM,2017-09-01,2018-08-31,,-172200000.0,282000000.0,141900000.0,,-294700000.0,-500000.0,-1951300000.0,1865500000.0,1206500000.0,-1951300000.0,1865500000.0,1206500000.0,1120700000.0,1027300000.0,1027300000.0,50000000.0,-1107000000.0,,-762000000.0,-51759600000.0,-200600000.0,-81800000.0,53997900000.0,
Paychex Inc,PAYX,,723531,2020.0,Q4,2020-03-01,2020-05-31,,200000.0,57100000.0,51700000.0,,54900000.0,-46100000.0,-1208400000.0,407500000.0,388200000.0,-1208400000.0,407500000.0,388200000.0,-412700000.0,220700000.0,220700000.0,3800000.0,-939700000.0,,-222600000.0,-3365500000.0,-36700000.0,,3809500000.0,
Paychex Inc,PAYX,,723531,2020.0,FY,2019-06-01,2020-05-31,2020-07-17 16:53:00+00:00,-6100000.0,226900000.0,209700000.0,,-137700000.0,5100000.0,-1488200000.0,771900000.0,1440900000.0,-1488200000.0,771900000.0,1440900000.0,724600000.0,1098100000.0,1098100000.0,43900000.0,-432000000.0,,-889400000.0,-25218100000.0,-136800000.0,-171900000.0,26132900000.0,
Paychex Inc,PAYX,,723531,2020.0,Q3TTM,2019-03-01,2020-02-29,,-14400000.0,225400000.0,213800000.0,,-299400000.0,-2400000.0,-2209100000.0,-725300000.0,1301400000.0,-2209100000.0,-725300000.0,1301400000.0,-1633000000.0,1107800000.0,1107800000.0,53800000.0,-1121000000.0,,-889700000.0,-30750800000.0,-137700000.0,-196000000.0,30177600000.0,
Paychex Inc,PAYX,,723531,2020.0,Q3,2019-12-01,2020-02-29,,-6300000.0,57000000.0,50100000.0,,11800000.0,-100000.0,365200000.0,-200800000.0,488100000.0,365200000.0,-200800000.0,488100000.0,652500000.0,354500000.0,354500000.0,14700000.0,587800000.0,,-222500000.0,-8314800000.0,-36000000.0,,8156300000.0,
Paychex Inc,PAYX,,723531,2020.0,Q3YTD,2019-06-01,2020-02-29,2020-03-27 16:25:35+00:00,-6300000.0,169800000.0,158000000.0,,-192600000.0,51200000.0,-279800000.0,364400000.0,1052700000.0,-279800000.0,364400000.0,1052700000.0,1137300000.0,877400000.0,877400000.0,40100000.0,507700000.0,,-666800000.0,-21852600000.0,-100100000.0,-171900000.0,22323400000.0,
Paychex Inc,PAYX,,723531,2020.0,Q2TTM,2018-12-01,2019-11-30,,-992200000.0,224800000.0,216700000.0,,-230900000.0,-6000000.0,-269900000.0,-1116800000.0,1338900000.0,-269900000.0,-1116800000.0,1338900000.0,-47800000.0,1077900000.0,1077900000.0,50400000.0,800500000.0,,-868400000.0,-27434800000.0,-131400000.0,-196000000.0,27441600000.0,
Paychex Inc,PAYX,,723531,2020.0,Q2,2019-09-01,2019-11-30,,,56800000.0,55000000.0,,-114200000.0,-5200000.0,-231800000.0,20500000.0,269800000.0,-231800000.0,20500000.0,269800000.0,58500000.0,258700000.0,258700000.0,13500000.0,-4300000.0,,-222300000.0,-5248500000.0,-36000000.0,,5305000000.0,
Paychex Inc,PAYX,,723531,2020.0,Q2YTD,2019-06-01,2019-11-30,2019-12-20 16:03:03+00:00,,112800000.0,107900000.0,,-204400000.0,51300000.0,-645000000.0,565200000.0,564600000.0,-645000000.0,565200000.0,564600000.0,484800000.0,522900000.0,522900000.0,25400000.0,-80100000.0,,-444300000.0,-13537800000.0,-64100000.0,-171900000.0,14167100000.0,
Paychex Inc,PAYX,,723531,2020.0,Q1,2019-06-01,2019-08-31,2019-10-04 17:22:56+00:00,,56000000.0,52900000.0,,-90200000.0,56500000.0,-413200000.0,544700000.0,294800000.0,-413200000.0,544700000.0,294800000.0,426300000.0,264200000.0,264200000.0,11900000.0,-75800000.0,,-222000000.0,-8289300000.0,-28100000.0,-171900000.0,8862100000.0,
Paychex Inc,PAYX,,723531,2020.0,Q1TTM,2018-09-01,2019-08-31,,-992200000.0,226200000.0,198500000.0,,-237200000.0,-200000.0,-311400000.0,-1239600000.0,1292600000.0,-311400000.0,-1239600000.0,1292600000.0,-258400000.0,1055000000.0,1055000000.0,50100000.0,732200000.0,,-847400000.0,-32319300000.0,-132000000.0,-196000000.0,32203900000.0,
