company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2TTM,2014-07-01,2015-06-30,,-172781000.0,43116000.0,96832000.0,33507000.0,34439000.0,,-64372000.0,-19071000.0,435342000.0,-239476000.0,-220201000.0,350209000.0,-239476000.0,-220201000.0,350209000.0,-173840000.0,268600000.0,268600000.0,23125000.0,23149000.0,1104000.0,,-91443000.0,-48524000.0,-356099000.0,-250425000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2,2015-04-01,2015-06-30,,-173333000.0,10633000.0,25927000.0,16505000.0,8880000.0,,11201000.0,4102000.0,295342000.0,-106087000.0,-187139000.0,99024000.0,-106087000.0,-187139000.0,99024000.0,-183001000.0,69585000.0,69585000.0,5824000.0,5042000.0,-57000.0,,-24759000.0,-13749000.0,-330252000.0,-51460000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q1,2015-01-01,2015-03-31,2016-04-25 15:41:21+00:00,0.0,10364000.0,10411000.0,791000.0,8580000.0,,-33858000.0,-40928000.0,55000000.0,-20062000.0,-10125000.0,49404000.0,-20062000.0,-10125000.0,49404000.0,-14641000.0,65954000.0,65954000.0,5434000.0,9298000.0,-48000.0,,-22151000.0,-10077000.0,-77000.0,-62132000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q1TTM,2014-04-01,2015-03-31,,-25443000.0,43982000.0,114871000.0,33271000.0,33906000.0,,-74639000.0,-29514000.0,200000000.0,-160831000.0,-71597000.0,343180000.0,-160831000.0,-71597000.0,343180000.0,36113000.0,270792000.0,270792000.0,24014000.0,21317000.0,1111000.0,,-89249000.0,-47265000.0,-48411000.0,-244488000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:22:58+00:00,-510001000.0,50333000.0,109399000.0,37067000.0,37854000.0,39064000.0,-29320000.0,-12585000.0,501529000.0,46548000.0,-509199000.0,399917000.0,46548000.0,-509199000.0,399917000.0,-92054000.0,271109000.0,271109000.0,53206000.0,225312000.0,-20000.0,,-102650000.0,-38242000.0,-520371000.0,-57272000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-23 15:58:35+00:00,-510001000.0,37114000.0,77250000.0,18261000.0,28360000.0,32529000.0,-8480000.0,-12148000.0,460770000.0,142214000.0,-506187000.0,285490000.0,141722000.0,-506187000.0,284324000.0,-88621000.0,213762000.0,213762000.0,18402000.0,218255000.0,-73000.0,,-77367000.0,-28642000.0,-402172000.0,-57272000.0,0.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3TTM,2015-10-01,2016-09-30,,-511851000.0,48579000.0,119646000.0,33694000.0,37420000.0,32529000.0,-12491000.0,-8718000.0,0.0,,-519228000.0,384030000.0,81770000.0,-519228000.0,382864000.0,-67085000.0,281525000.0,281525000.0,25224000.0,0.0,-99000.0,,0.0,-39807000.0,0.0,0.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 12:49:41+00:00,-221556000.0,11268000.0,9516000.0,965000.0,9067000.0,,3765000.0,-26266000.0,275391000.0,186412000.0,-230115000.0,70365000.0,186412000.0,-230115000.0,70365000.0,30427000.0,68130000.0,68130000.0,8166000.0,3541000.0,91000.0,,-24662000.0,-8650000.0,-20994000.0,-46864000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q1TTM,2015-04-01,2016-03-31,,-416569000.0,44942000.0,111718000.0,33676000.0,36181000.0,27677000.0,2202000.0,8020000.0,634423000.0,-89054000.0,-430481000.0,381282000.0,-89054000.0,-430481000.0,381282000.0,-136051000.0,284983000.0,284983000.0,7156000.0,15466000.0,760000.0,,-98683000.0,-42349000.0,-444706000.0,-195554000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 14:33:15+00:00,-38161000.0,47222000.0,104852000.0,36818000.0,38314000.0,21795000.0,39400000.0,-12142000.0,33000000.0,-277421000.0,-54746000.0,432753000.0,-277421000.0,-54746000.0,432753000.0,139986000.0,337257000.0,337257000.0,22102000.0,30443000.0,5478000.0,,-111172000.0,-43858000.0,-200618000.0,-29074000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q4,2017-10-01,2017-12-31,,-38161000.0,10833000.0,26223000.0,17412000.0,9889000.0,21795000.0,8693000.0,22731000.0,,-40693000.0,-31514000.0,136154000.0,-40693000.0,-31514000.0,136173000.0,72659000.0,93746000.0,93746000.0,-1045000.0,12960000.0,5815000.0,,-28303000.0,-15804000.0,-18926000.0,-6424000.0,-5159000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-24 14:10:02+00:00,0.0,36389000.0,78629000.0,19406000.0,28425000.0,,30707000.0,-34873000.0,33000000.0,-236728000.0,-23232000.0,296599000.0,-236728000.0,-23232000.0,296580000.0,67327000.0,243511000.0,243511000.0,23147000.0,17483000.0,-337000.0,,-82869000.0,-28054000.0,-181692000.0,-22650000.0,5159000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3TTM,2016-10-01,2017-09-30,,,49608000.0,110778000.0,38212000.0,37919000.0,6535000.0,9867000.0,-35310000.0,73759000.0,-332394000.0,-26244000.0,411026000.0,-331902000.0,-26244000.0,412173000.0,63894000.0,300858000.0,300858000.0,57951000.0,24540000.0,-284000.0,,-108152000.0,-37654000.0,-299891000.0,-22650000.0,5159000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3,2017-07-01,2017-09-30,,,11830000.0,27920000.0,354000.0,9792000.0,,15355000.0,11196000.0,,-50636000.0,-3789000.0,124012000.0,-50636000.0,-3789000.0,124000000.0,84930000.0,83768000.0,83768000.0,7426000.0,5907000.0,-433000.0,,-28297000.0,-8515000.0,-15395000.0,-12851000.0,5159000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 12:19:44+00:00,0.0,24559000.0,50709000.0,19052000.0,18633000.0,,15352000.0,-46069000.0,33000000.0,-186092000.0,-19443000.0,172587000.0,-186092000.0,-19443000.0,172580000.0,-17603000.0,159743000.0,159743000.0,15721000.0,11576000.0,96000.0,,-54572000.0,-19539000.0,-166297000.0,-9799000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2,2017-04-01,2017-06-30,,,12430000.0,44821000.0,18292000.0,9730000.0,,11193000.0,-26292000.0,20000000.0,-86701000.0,-9827000.0,87597000.0,-86701000.0,-9827000.0,87601000.0,2266000.0,83844000.0,83844000.0,7885000.0,10411000.0,-450000.0,,-28245000.0,-9377000.0,-86073000.0,-2794000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 13:34:18+00:00,,12129000.0,5888000.0,760000.0,8903000.0,,4159000.0,-19777000.0,13000000.0,-99391000.0,-9616000.0,84990000.0,-99391000.0,-9616000.0,84979000.0,-19869000.0,75899000.0,75899000.0,7836000.0,1165000.0,546000.0,,-26327000.0,-10162000.0,-80224000.0,-7005000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q1TTM,2016-04-01,2017-03-31,,-288445000.0,51194000.0,105771000.0,36862000.0,37690000.0,39064000.0,-28926000.0,-6096000.0,239138000.0,-239255000.0,-288700000.0,414542000.0,-239255000.0,-288700000.0,414531000.0,-142350000.0,278878000.0,278878000.0,52876000.0,222936000.0,435000.0,,-104315000.0,-39754000.0,-579601000.0,-17413000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 14:33:15+00:00,-24205000.0,39827000.0,90733000.0,36327000.0,39049000.0,0.0,-17446000.0,-42279000.0,0.0,-290011000.0,-81431000.0,479345000.0,-290011000.0,-81431000.0,479345000.0,90457000.0,410573000.0,410573000.0,32175000.0,22677000.0,-1137000.0,,-127478000.0,-56089000.0,-11284000.0,-173926000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q4,2018-10-01,2018-12-31,,,9329000.0,17595000.0,17780000.0,9324000.0,,-17446000.0,29315000.0,,-155442000.0,-16401000.0,153597000.0,-155442000.0,-16401000.0,153592000.0,-25360000.0,98137000.0,98137000.0,7492000.0,551000.0,43000.0,10337000.0,-32565000.0,-16233000.0,-156000.0,-123272000.0,-211000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 11:49:38+00:00,-24205000.0,30498000.0,73138000.0,18547000.0,29725000.0,,,-71594000.0,,-134569000.0,-65030000.0,325748000.0,-134569000.0,-65030000.0,325753000.0,115817000.0,312436000.0,312436000.0,24683000.0,22126000.0,-1180000.0,-10337000.0,-94913000.0,-39856000.0,-11128000.0,-50654000.0,211000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3TTM,2017-10-01,2018-09-30,,-62366000.0,41331000.0,99361000.0,35959000.0,39614000.0,21795000.0,8693000.0,-48863000.0,,-175262000.0,-96544000.0,461902000.0,-175262000.0,-96544000.0,461926000.0,188476000.0,406182000.0,406182000.0,23638000.0,35086000.0,4635000.0,-10337000.0,-123216000.0,-55660000.0,-30054000.0,-57078000.0,-4948000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3,2018-07-01,2018-09-30,,-20205000.0,9134000.0,34948000.0,324000.0,9768000.0,,,-137000.0,,-62613000.0,-39201000.0,133289000.0,-62613000.0,-39201000.0,133327000.0,33016000.0,106352000.0,106352000.0,8172000.0,12667000.0,-319000.0,1503000.0,-32997000.0,-18888000.0,-11128000.0,-31155000.0,211000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 12:01:17+00:00,-4000000.0,21364000.0,38190000.0,18223000.0,19957000.0,,,-71457000.0,,-71956000.0,-25829000.0,192459000.0,-71956000.0,-25829000.0,192426000.0,82801000.0,206084000.0,206084000.0,16511000.0,9459000.0,-861000.0,-11840000.0,-61916000.0,-20968000.0,0.0,-19499000.0,0.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2TTM,2017-07-01,2018-06-30,,-42161000.0,44027000.0,92333000.0,35989000.0,39638000.0,21795000.0,24048000.0,-37530000.0,,-163285000.0,-61132000.0,452625000.0,-163285000.0,-61132000.0,452599000.0,240390000.0,383598000.0,383598000.0,22892000.0,28326000.0,4521000.0,-11840000.0,-118516000.0,-45287000.0,-34321000.0,-38774000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2,2018-04-01,2018-06-30,,-4000000.0,10132000.0,27248000.0,17868000.0,9774000.0,,,-13558000.0,,-45469000.0,-15636000.0,120701000.0,-45469000.0,-15636000.0,120697000.0,45778000.0,107126000.0,107126000.0,7227000.0,7001000.0,-677000.0,-13814000.0,-32971000.0,-10959000.0,,-19499000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 12:29:03+00:00,,11232000.0,10942000.0,355000.0,10183000.0,,,-57899000.0,,-26487000.0,-10193000.0,71758000.0,-26487000.0,-10193000.0,71729000.0,37023000.0,98958000.0,98958000.0,9284000.0,2458000.0,-184000.0,1974000.0,-28945000.0,-10009000.0,0.0,0.0,0.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q1TTM,2017-04-01,2018-03-31,,-38161000.0,46325000.0,109906000.0,36413000.0,39594000.0,21795000.0,35241000.0,-50264000.0,20000000.0,-204517000.0,-55323000.0,419521000.0,-204517000.0,-55323000.0,419503000.0,196878000.0,360316000.0,360316000.0,23550000.0,31736000.0,4748000.0,1974000.0,-113790000.0,-43705000.0,-120394000.0,-22069000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q4,2019-10-01,2019-12-31,,,9975000.0,24706000.0,17851000.0,9944000.0,,2712000.0,25168000.0,,-34914000.0,-14426000.0,151207000.0,-34914000.0,-14426000.0,151160000.0,116596000.0,96850000.0,96850000.0,9270000.0,3201000.0,670000.0,12064000.0,-37981000.0,-14139000.0,-134000.0,,-957000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 14:33:15+00:00,-87180000.0,38688000.0,109032000.0,36683000.0,39543000.0,0.0,2712000.0,-19997000.0,0.0,-227585000.0,-137015000.0,528062000.0,-227585000.0,-137015000.0,528062000.0,166174000.0,425521000.0,425521000.0,44307000.0,26213000.0,1077000.0,,-147208000.0,-50912000.0,-51922000.0,-54668000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3TTM,2018-10-01,2019-09-30,,-87180000.0,38042000.0,101921000.0,36612000.0,38923000.0,,-17446000.0,-15850000.0,,-348113000.0,-138990000.0,530452000.0,-348113000.0,-138990000.0,530494000.0,24218000.0,426808000.0,426808000.0,42529000.0,23563000.0,450000.0,-1727000.0,-141792000.0,-53006000.0,-51944000.0,-177940000.0,746000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3,2019-07-01,2019-09-30,,-87180000.0,10044000.0,28624000.0,550000.0,9729000.0,,,14550000.0,,-74043000.0,-98128000.0,156970000.0,-74043000.0,-98128000.0,157064000.0,-27204000.0,105194000.0,105194000.0,17453000.0,13760000.0,-94000.0,-12097000.0,-37944000.0,-11031000.0,-49859000.0,,177000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 11:49:38+00:00,-87180000.0,28713000.0,84326000.0,18832000.0,29599000.0,,,-45165000.0,,-192671000.0,-122589000.0,376855000.0,-192671000.0,-122589000.0,376902000.0,49578000.0,328671000.0,328671000.0,35037000.0,23012000.0,407000.0,-12064000.0,-109227000.0,-36773000.0,-51788000.0,-54668000.0,957000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2TTM,2018-07-01,2019-06-30,,-20205000.0,37132000.0,108245000.0,36386000.0,38962000.0,,-17446000.0,-30537000.0,,-336683000.0,-80063000.0,506771000.0,-336683000.0,-80063000.0,506757000.0,84438000.0,427966000.0,427966000.0,33248000.0,22470000.0,225000.0,11873000.0,-136845000.0,-60863000.0,-13213000.0,-209095000.0,780000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2,2019-04-01,2019-06-30,,,9335000.0,41791000.0,17959000.0,10210000.0,,,-9968000.0,,-31647000.0,-12020000.0,131222000.0,-31647000.0,-12020000.0,131175000.0,87541000.0,113209000.0,113209000.0,8436000.0,11861000.0,696000.0,33000.0,-37837000.0,-12867000.0,-1800000.0,-3871000.0,151000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 12:01:17+00:00,0.0,18669000.0,55702000.0,18282000.0,19870000.0,,,-59715000.0,,-118628000.0,-24461000.0,219885000.0,-118628000.0,-24461000.0,219838000.0,76782000.0,223477000.0,223477000.0,17584000.0,9252000.0,501000.0,33000.0,-71283000.0,-25742000.0,-1929000.0,-54668000.0,780000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 11:16:18+00:00,0.0,9334000.0,13911000.0,323000.0,9660000.0,,,-49747000.0,0.0,-86981000.0,-12441000.0,88663000.0,-86981000.0,-12441000.0,88663000.0,-10759000.0,110268000.0,110268000.0,9148000.0,-2609000.0,-195000.0,,-33446000.0,-12875000.0,-129000.0,-50797000.0,629000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q1TTM,2018-04-01,2019-03-31,,-24205000.0,37929000.0,93702000.0,36295000.0,38526000.0,,-17446000.0,-34127000.0,,-350505000.0,-83679000.0,496250000.0,-350505000.0,-83679000.0,496279000.0,42675000.0,421883000.0,421883000.0,32039000.0,17610000.0,-1148000.0,-1974000.0,-131979000.0,-58955000.0,-11413000.0,-224723000.0,629000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2020.0,Q1TTM,2019-04-01,2020-03-31,,-208019000.0,39241000.0,105613000.0,36636000.0,40336000.0,,2712000.0,-16103000.0,150000000.0,-148406000.0,-258294000.0,524159000.0,-148406000.0,-258294000.0,524159000.0,120171000.0,417251000.0,417251000.0,43434000.0,18792000.0,1112000.0,,-152498000.0,-50799000.0,-51922000.0,-112778000.0,-588000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 11:16:18+00:00,-120839000.0,9887000.0,10492000.0,276000.0,10453000.0,,,-45853000.0,150000000.0,-7802000.0,-133720000.0,84760000.0,-7802000.0,-133720000.0,84760000.0,-56762000.0,101998000.0,101998000.0,8275000.0,-10030000.0,-160000.0,,-38736000.0,-12762000.0,-129000.0,-108907000.0,41000.0
