company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q3,2013-07-01,2013-09-30,2014-10-27 15:15:45+00:00,0.78,0.78,,0.78,,22812000.0,63799000.0,63799000.0,63799000.0,279108000.0,490617000.0,-188000.0,,,114140000.0,279108000.0,211509000.0,10570000.0,114140000.0,97369000.0,-10758000.0,86611000.0,490617000.0,81800000.0,81259000.0,82218000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.5,1.5,,1.5,,49962000.0,123861000.0,123861000.0,123861000.0,578047000.0,1012893000.0,706000.0,,,240575000.0,578047000.0,434846000.0,21154000.0,240575000.0,194271000.0,-20448000.0,173823000.0,1012893000.0,82300000.0,81829000.0,82734000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.67,0.67,0.8,0.68,198519000.0,53150000.0,54969000.0,54969000.0,54969000.0,1151046000.0,1983590000.0,1055000.0,,24954000.0,459801000.0,1151046000.0,832544000.0,42206000.0,683274000.0,149270000.0,-41151000.0,108119000.0,1983590000.0,82300000.0,81829000.0,82734000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 16:31:09+00:00,0.76,0.76,,0.76,,25828000.0,62561000.0,62561000.0,62561000.0,295596000.0,518445000.0,-573000.0,,,123290000.0,295596000.0,222849000.0,10597000.0,123290000.0,99559000.0,-11170000.0,88389000.0,518445000.0,82300000.0,81829000.0,82734000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.56,0.56,0.8,0.57,198519000.0,50855000.0,46759000.0,46759000.0,46759000.0,1146481000.0,1959289000.0,1398000.0,,27535000.0,448393000.0,1146481000.0,812808000.0,42145000.0,674447000.0,138361000.0,-40747000.0,97614000.0,1959289000.0,82800000.0,82197000.0,83152000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 12:30:46+00:00,0.74,0.74,,0.74,,24134000.0,61300000.0,61300000.0,61300000.0,282451000.0,494448000.0,1279000.0,,,117285000.0,282451000.0,211997000.0,10557000.0,117285000.0,94712000.0,-9278000.0,85434000.0,494448000.0,82800000.0,82197000.0,83152000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:49:53+00:00,3.48,3.48,1.12,3.45,,113054000.0,279386000.0,279386000.0,279386000.0,1198452000.0,2147767000.0,3111000.0,,13672000.0,504419000.0,1198452000.0,949315000.0,41895000.0,518091000.0,431224000.0,-38784000.0,392440000.0,2147767000.0,80300000.0,79715000.0,80728000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q4,2014-10-01,2014-12-31,,0.78,0.78,1.12,0.78,,23722000.0,61620000.0,61620000.0,61620000.0,294782000.0,523899000.0,1460000.0,,13672000.0,120991000.0,294782000.0,229117000.0,10572000.0,134663000.0,94454000.0,-9112000.0,85342000.0,523899000.0,80300000.0,79715000.0,80728000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3,2014-07-01,2014-09-30,2015-10-26 18:12:17+00:00,0.89,0.89,,0.88,,29889000.0,71441000.0,71441000.0,71441000.0,298533000.0,533179000.0,944000.0,,0.0,123799000.0,298533000.0,234646000.0,10461000.0,123799000.0,110847000.0,-9517000.0,101330000.0,533179000.0,80300000.0,79558000.0,80561000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.7,2.7,,2.67,,89332000.0,217766000.0,217766000.0,217766000.0,903670000.0,1623868000.0,1651000.0,,,383428000.0,903670000.0,720198000.0,31323000.0,383428000.0,336770000.0,-29672000.0,307098000.0,1623868000.0,80300000.0,79558000.0,80561000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.53,3.53,0.89,3.48,,114472000.0,285321000.0,285321000.0,285321000.0,1197281000.0,2144488000.0,955000.0,,,506564000.0,1197281000.0,947207000.0,41805000.0,506564000.0,440643000.0,-40850000.0,399793000.0,2144488000.0,80300000.0,79558000.0,80561000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.81,1.81,,1.79,,59443000.0,146325000.0,146325000.0,146325000.0,605137000.0,1090689000.0,707000.0,,,259629000.0,605137000.0,485552000.0,20862000.0,259629000.0,225923000.0,-20155000.0,205768000.0,1090689000.0,80600000.0,80106000.0,81149000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.42,3.42,0.89,3.38,,107395000.0,277679000.0,277679000.0,277679000.0,1177856000.0,2101926000.0,-177000.0,,,496905000.0,1177856000.0,924070000.0,41914000.0,496905000.0,427165000.0,-42091000.0,385074000.0,2101926000.0,80600000.0,80106000.0,81149000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2,2014-04-01,2014-06-30,2015-07-27 16:47:43+00:00,0.89,0.89,,0.88,,29769000.0,71777000.0,71777000.0,71777000.0,305561000.0,546693000.0,-137000.0,,,129044000.0,305561000.0,241132000.0,10405000.0,129044000.0,112088000.0,-10542000.0,101546000.0,546693000.0,80600000.0,80106000.0,81149000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.29,3.29,0.89,3.26,,103454000.0,268463000.0,268463000.0,268463000.0,1167891000.0,2073678000.0,-613000.0,,,491151000.0,1167891000.0,905787000.0,42106000.0,491151000.0,414636000.0,-42719000.0,371917000.0,2073678000.0,81000000.0,80527000.0,81575000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 12:55:44+00:00,0.92,0.92,,0.91,,29674000.0,74548000.0,74548000.0,74548000.0,299576000.0,543996000.0,844000.0,,,130585000.0,299576000.0,244420000.0,10457000.0,130585000.0,113835000.0,-9613000.0,104222000.0,543996000.0,81000000.0,80527000.0,81575000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:15:56+00:00,3.65,3.65,1.28,3.62,,109538000.0,282807000.0,282807000.0,282807000.0,1116353000.0,2020668000.0,15061000.0,,11239000.0,474156000.0,1116353000.0,904315000.0,41636000.0,485395000.0,418920000.0,-26575000.0,392345000.0,2020668000.0,77500000.0,77126000.0,77972000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q4,2015-10-01,2015-12-31,,0.89,0.89,1.28,0.87,,20924000.0,67763000.0,67763000.0,67763000.0,276399000.0,499798000.0,13472000.0,18070000.0,6516000.0,113372000.0,276399000.0,223399000.0,10226000.0,137958000.0,85441000.0,3246000.0,88687000.0,499798000.0,77500000.0,77126000.0,77972000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 17:10:29+00:00,1.03,1.03,,1.02,,32772000.0,79505000.0,79505000.0,79505000.0,280531000.0,503791000.0,693000.0,-18070000.0,4723000.0,114794000.0,280531000.0,223260000.0,10229000.0,101447000.0,121813000.0,-9536000.0,112277000.0,503791000.0,77200000.0,76831000.0,77646000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.76,2.76,,2.75,,88614000.0,215044000.0,215044000.0,215044000.0,839954000.0,1520870000.0,1589000.0,-18070000.0,4723000.0,360784000.0,839954000.0,680916000.0,31410000.0,347437000.0,333479000.0,-29821000.0,303658000.0,1520870000.0,77200000.0,76831000.0,77646000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.54,3.54,1.12,3.53,,112336000.0,276664000.0,276664000.0,276664000.0,1134736000.0,2044769000.0,3049000.0,-18070000.0,18395000.0,481775000.0,1134736000.0,910033000.0,41982000.0,482100000.0,427933000.0,-38933000.0,389000000.0,2044769000.0,77200000.0,76831000.0,77646000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 13:21:52+00:00,0.89,0.89,,0.89,,28913000.0,69585000.0,69585000.0,69585000.0,283266000.0,514881000.0,-827000.0,,,121706000.0,283266000.0,231615000.0,10584000.0,121706000.0,109909000.0,-11411000.0,98498000.0,514881000.0,78200000.0,77466000.0,78297000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.73,1.73,,1.73,,55842000.0,135539000.0,135539000.0,135539000.0,559423000.0,1017079000.0,896000.0,,,245990000.0,559423000.0,457656000.0,21181000.0,245990000.0,211666000.0,-20285000.0,191381000.0,1017079000.0,78200000.0,77466000.0,78297000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.4,3.4,1.12,3.39,,109453000.0,268600000.0,268600000.0,268600000.0,1152738000.0,2074157000.0,3300000.0,,13672000.0,490780000.0,1152738000.0,921419000.0,42214000.0,504452000.0,416967000.0,-38914000.0,378053000.0,2074157000.0,78200000.0,77466000.0,78297000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q1,2015-01-01,2015-03-31,2016-04-25 15:41:21+00:00,0.84,0.84,,0.84,,26929000.0,65954000.0,65954000.0,65954000.0,276157000.0,502198000.0,1723000.0,,,124284000.0,276157000.0,226041000.0,10597000.0,124284000.0,101757000.0,-8874000.0,92883000.0,502198000.0,78500000.0,77996000.0,78856000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.4,3.4,1.12,3.38,,110309000.0,270792000.0,270792000.0,270792000.0,1175033000.0,2105969000.0,3990000.0,,13672000.0,498118000.0,1175033000.0,930936000.0,42035000.0,511790000.0,419146000.0,-38045000.0,381101000.0,2105969000.0,78500000.0,77996000.0,78856000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:22:58+00:00,3.57,3.57,1.36,3.53,,97403000.0,271109000.0,271109000.0,271109000.0,1182276000.0,2113043000.0,-20567000.0,,3674000.0,492398000.0,1182276000.0,930767000.0,45616000.0,496072000.0,434695000.0,-66183000.0,368512000.0,2113043000.0,75900000.0,75803000.0,76758000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q4,2016-10-01,2016-12-31,,0.75,0.75,1.36,0.74,,15400000.0,57347000.0,57347000.0,57347000.0,297934000.0,530419000.0,-23063000.0,-2067000.0,3674000.0,123059000.0,297934000.0,232485000.0,12009000.0,124666000.0,107819000.0,-35072000.0,72747000.0,530419000.0,75900000.0,75803000.0,76758000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3,2016-07-01,2016-09-30,2017-10-23 15:58:35+00:00,0.92,0.92,,0.91,,29435000.0,69873000.0,69873000.0,69873000.0,299467000.0,530356000.0,1513000.0,2067000.0,0.0,119114000.0,299467000.0,230889000.0,11913000.0,121181000.0,109708000.0,-10400000.0,99308000.0,530356000.0,75900000.0,75819000.0,76880000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.82,2.82,,2.79,,82003000.0,213762000.0,213762000.0,213762000.0,884342000.0,1582624000.0,2496000.0,2067000.0,,369339000.0,884342000.0,698282000.0,33607000.0,371406000.0,326876000.0,-31111000.0,295765000.0,1582624000.0,75900000.0,75819000.0,76880000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.71,3.71,1.28,3.66,,102927000.0,281525000.0,281525000.0,281525000.0,1160741000.0,2082422000.0,15968000.0,20137000.0,6516000.0,482711000.0,1160741000.0,921681000.0,43833000.0,509364000.0,412317000.0,-27865000.0,384452000.0,2082422000.0,75900000.0,75819000.0,76880000.0
