company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q2YTD,2017-01-29,2017-07-29,,1.04,1.04,0.37,1.02,,118000000.0,173000000.0,173000000.0,173000000.0,4606000000.0,7147000000.0,,2173000000.0,4606000000.0,2541000000.0,77000000.0,2173000000.0,368000000.0,-77000000.0,291000000.0,7147000000.0,166700000.0,166400000.0,168500000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q2TTM,2016-07-31,2017-07-29,,2.15,2.15,1.48,2.11,197000000.0,345000000.0,364000000.0,364000000.0,364000000.0,9587000000.0,15004000000.0,,4374000000.0,9587000000.0,5417000000.0,137000000.0,4571000000.0,846000000.0,-137000000.0,709000000.0,15004000000.0,166700000.0,166400000.0,168500000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q1,2017-01-29,2017-04-29,2018-06-07 16:37:38+00:00,0.38,0.38,0.37,0.37,,40000000.0,63000000.0,63000000.0,63000000.0,2155000000.0,3354000000.0,,1048000000.0,2155000000.0,1199000000.0,48000000.0,1048000000.0,151000000.0,-48000000.0,103000000.0,3354000000.0,165800000.0,167300000.0,169100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q1TTM,2016-05-01,2017-04-29,,2.16,2.16,1.48,2.13,197000000.0,341000000.0,371000000.0,371000000.0,371000000.0,9495000000.0,14862000000.0,,4320000000.0,9495000000.0,5367000000.0,138000000.0,4517000000.0,850000000.0,-138000000.0,712000000.0,14862000000.0,165800000.0,167300000.0,169100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,FY,2018-02-04,2019-02-02,2020-03-20 17:06:45+00:00,3.37,3.37,1.48,3.32,,169000000.0,564000000.0,564000000.0,564000000.0,10155000000.0,15860000000.0,,4868000000.0,10155000000.0,5705000000.0,104000000.0,4868000000.0,837000000.0,-104000000.0,733000000.0,15860000000.0,167400000.0,167300000.0,170000000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q4,2018-11-04,2019-02-02,,1.48,1.48,0.37,1.47,,62000000.0,248000000.0,248000000.0,248000000.0,2843000000.0,4484000000.0,,1308000000.0,2843000000.0,1641000000.0,23000000.0,1308000000.0,333000000.0,-23000000.0,310000000.0,4484000000.0,167400000.0,167300000.0,170000000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q3,2018-08-05,2018-11-03,2019-12-04 16:50:54+00:00,0.4,0.4,0.37,0.39,,13000000.0,67000000.0,67000000.0,67000000.0,2435000000.0,3748000000.0,,1208000000.0,2435000000.0,1313000000.0,25000000.0,1208000000.0,105000000.0,-25000000.0,80000000.0,3748000000.0,167500000.0,168800000.0,172400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q3YTD,2018-02-04,2018-11-03,,1.89,1.89,1.11,1.85,,107000000.0,316000000.0,316000000.0,316000000.0,7312000000.0,11376000000.0,,3560000000.0,7312000000.0,4064000000.0,81000000.0,3560000000.0,504000000.0,-81000000.0,423000000.0,11376000000.0,167500000.0,168800000.0,172400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q3TTM,2017-10-29,2018-11-03,,2.79,2.79,2.22,2.75,,276000000.0,466000000.0,466000000.0,466000000.0,10281000000.0,16078000000.0,,4943000000.0,10281000000.0,5797000000.0,112000000.0,4943000000.0,854000000.0,-112000000.0,742000000.0,16078000000.0,167500000.0,168800000.0,172400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q2,2018-05-06,2018-08-04,2019-09-04 16:55:33+00:00,0.97,0.97,0.37,0.95,,56000000.0,162000000.0,162000000.0,162000000.0,2589000000.0,4067000000.0,,1232000000.0,2589000000.0,1478000000.0,28000000.0,1232000000.0,246000000.0,-28000000.0,218000000.0,4067000000.0,167000000.0,167800000.0,170300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q2YTD,2018-02-04,2018-08-04,,1.49,1.49,0.74,1.46,,94000000.0,249000000.0,249000000.0,249000000.0,4877000000.0,7628000000.0,,2352000000.0,4877000000.0,2751000000.0,56000000.0,2352000000.0,399000000.0,-56000000.0,343000000.0,7628000000.0,167000000.0,167800000.0,170300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q2TTM,2017-07-30,2018-08-04,,3.07,3.07,1.85,3.03,,329000000.0,513000000.0,513000000.0,513000000.0,10161000000.0,15959000000.0,,4841000000.0,10161000000.0,5798000000.0,115000000.0,4841000000.0,957000000.0,-115000000.0,842000000.0,15959000000.0,167000000.0,167800000.0,170300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q1,2018-02-04,2018-05-05,2019-06-05 16:48:36+00:00,0.52,0.52,0.37,0.51,,38000000.0,87000000.0,87000000.0,87000000.0,2288000000.0,3561000000.0,,1120000000.0,2288000000.0,1273000000.0,28000000.0,1120000000.0,153000000.0,-28000000.0,125000000.0,3561000000.0,167300000.0,167800000.0,170200000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2018.0,Q1TTM,2017-04-30,2018-05-05,,2.76,2.76,1.48,2.73,,351000000.0,461000000.0,461000000.0,461000000.0,10023000000.0,15685000000.0,,4734000000.0,10023000000.0,5662000000.0,116000000.0,4734000000.0,928000000.0,-116000000.0,812000000.0,15685000000.0,167300000.0,167800000.0,170200000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q4,2019-11-03,2020-02-01,,1.24,1.24,0.74,1.24,,71000000.0,192000000.0,192000000.0,192000000.0,2884000000.0,4537000000.0,,1355000000.0,2884000000.0,1653000000.0,35000000.0,1355000000.0,298000000.0,-35000000.0,263000000.0,4537000000.0,155000000.0,155200000.0,156100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,FY,2019-02-03,2020-02-01,2020-03-20 17:06:45+00:00,3.2,3.2,1.48,3.18,,186000000.0,496000000.0,496000000.0,496000000.0,9932000000.0,15524000000.0,,4808000000.0,9932000000.0,5592000000.0,102000000.0,4808000000.0,784000000.0,-102000000.0,682000000.0,15524000000.0,155000000.0,155200000.0,156100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q3YTD,2019-02-03,2019-11-02,,1.96,1.96,0.74,1.94,,115000000.0,304000000.0,304000000.0,304000000.0,7048000000.0,10987000000.0,,3453000000.0,7048000000.0,3939000000.0,67000000.0,3453000000.0,486000000.0,-67000000.0,419000000.0,10987000000.0,155600000.0,155200000.0,155800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q3TTM,2018-11-04,2019-11-02,,3.44,3.44,1.11,3.41,,177000000.0,552000000.0,552000000.0,552000000.0,9891000000.0,15471000000.0,,4761000000.0,9891000000.0,5580000000.0,90000000.0,4761000000.0,819000000.0,-90000000.0,729000000.0,15471000000.0,155600000.0,155200000.0,155800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q3,2019-08-04,2019-11-02,2019-12-04 16:50:54+00:00,0.81,0.81,0.37,0.81,,47000000.0,126000000.0,126000000.0,126000000.0,2344000000.0,3672000000.0,,1135000000.0,2344000000.0,1328000000.0,20000000.0,1135000000.0,193000000.0,-20000000.0,173000000.0,3672000000.0,155600000.0,155200000.0,155800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q2YTD,2019-02-03,2019-08-03,,1.15,1.15,0.37,1.13,,68000000.0,178000000.0,178000000.0,178000000.0,4704000000.0,7315000000.0,,2318000000.0,4704000000.0,2611000000.0,47000000.0,2318000000.0,293000000.0,-47000000.0,246000000.0,7315000000.0,154900000.0,155000000.0,155600000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q2TTM,2018-08-05,2019-08-03,,3.03,3.03,1.11,2.99,,143000000.0,493000000.0,493000000.0,493000000.0,9982000000.0,15547000000.0,,4834000000.0,9982000000.0,5565000000.0,95000000.0,4834000000.0,731000000.0,-95000000.0,636000000.0,15547000000.0,154900000.0,155000000.0,155600000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q2,2019-05-05,2019-08-03,2019-09-04 16:55:33+00:00,0.91,0.91,0.37,0.9,,52000000.0,141000000.0,141000000.0,141000000.0,2476000000.0,3872000000.0,,1180000000.0,2476000000.0,1396000000.0,23000000.0,1180000000.0,216000000.0,-23000000.0,193000000.0,3872000000.0,154900000.0,155000000.0,155600000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q1,2019-02-03,2019-05-04,2020-06-10 16:57:27+00:00,0.24,0.24,0.37,0.23,,16000000.0,37000000.0,37000000.0,37000000.0,2228000000.0,3443000000.0,,1138000000.0,2228000000.0,1215000000.0,24000000.0,1138000000.0,77000000.0,-24000000.0,53000000.0,3443000000.0,154200000.0,155000000.0,156200000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2019.0,Q1TTM,2018-05-06,2019-05-04,,3.09,3.09,1.11,3.04,,147000000.0,514000000.0,514000000.0,514000000.0,10095000000.0,15742000000.0,,4886000000.0,10095000000.0,5647000000.0,100000000.0,4886000000.0,761000000.0,-100000000.0,661000000.0,15742000000.0,154200000.0,155000000.0,156200000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2020.0,Q1TTM,2019-05-05,2020-05-02,,-0.37,-0.37,1.48,-0.38,,-156000000.0,-62000000.0,-62000000.0,-62000000.0,9514000000.0,14200000000.0,,4792000000.0,9514000000.0,4686000000.0,112000000.0,4792000000.0,-106000000.0,-112000000.0,-218000000.0,14200000000.0,156500000.0,156400000.0,156400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2020.0,Q1,2020-02-02,2020-05-02,2020-06-10 16:57:27+00:00,-3.33,-3.33,0.37,-3.33,,-326000000.0,-521000000.0,-521000000.0,-521000000.0,1810000000.0,2119000000.0,,1122000000.0,1810000000.0,309000000.0,34000000.0,1122000000.0,-813000000.0,-34000000.0,-847000000.0,2119000000.0,156500000.0,156400000.0,156400000.0
