company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q3,2015-07-01,2015-09-30,2016-10-19 09:22:44+00:00,0.97,0.97,0.5,71800000.0,0.97,128900000.0,266700000.0,266700000.0,239300000.0,27400000.0,3102800000.0,3706600000.0,3200000.0,,103700000.0,3102800000.0,603800000.0,45600000.0,9700000.0,175500000.0,428300000.0,-35900000.0,392400000.0,3706600000.0,243200000.0,243200000.0,243200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.08,3.08,1.5,218700000.0,3.06,406900000.0,839200000.0,839200000.0,762300000.0,76900000.0,9101900000.0,10981100000.0,6200000.0,,315900000.0,9101900000.0,1879200000.0,133900000.0,29200000.0,534600000.0,1344600000.0,-104700000.0,1239900000.0,10981100000.0,243200000.0,243200000.0,243200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.38,4.38,2.0,513100000.0,4.35,589000000.0,1212300000.0,1212300000.0,1091800000.0,120500000.0,11946000000.0,15176200000.0,12000000.0,,793100000.0,11946000000.0,3230200000.0,175700000.0,41000000.0,1306200000.0,1924000000.0,-134700000.0,1789300000.0,15176200000.0,243200000.0,243200000.0,243200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q2,2015-04-01,2015-06-30,2016-07-19 06:14:28+00:00,1.27,1.27,0.5,72700000.0,1.26,165300000.0,342700000.0,342700000.0,313900000.0,28800000.0,3083900000.0,3805300000.0,4000000.0,,110100000.0,3083900000.0,721400000.0,44700000.0,10100000.0,182800000.0,538600000.0,-34600000.0,504000000.0,3805300000.0,244500000.0,244500000.0,244500000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.11,2.11,1.0,146900000.0,2.09,278000000.0,572500000.0,572500000.0,523000000.0,49500000.0,5999100000.0,7274500000.0,3000000.0,,212200000.0,5999100000.0,1275400000.0,88300000.0,19500000.0,359100000.0,916300000.0,-68800000.0,847500000.0,7274500000.0,244500000.0,244500000.0,244500000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.36,4.36,2.0,441300000.0,4.33,594500000.0,1219200000.0,1219200000.0,1096300000.0,122900000.0,12159200000.0,15219200000.0,14600000.0,,689400000.0,12159200000.0,3060000000.0,172300000.0,42100000.0,1130700000.0,1929300000.0,-130200000.0,1799100000.0,15219200000.0,244500000.0,244500000.0,244500000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 12:44:50+00:00,0.84,0.84,0.5,74200000.0,0.83,112700000.0,229800000.0,229800000.0,209100000.0,20700000.0,2915200000.0,3469200000.0,-1000000.0,,102100000.0,2915200000.0,554000000.0,43600000.0,9400000.0,176300000.0,377700000.0,-34200000.0,343500000.0,3469200000.0,246400000.0,246400000.0,246400000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.33,4.33,2.0,368600000.0,4.3,589500000.0,1234900000.0,1234900000.0,1107600000.0,127300000.0,12397800000.0,15284800000.0,14600000.0,,579300000.0,12397800000.0,2887000000.0,173100000.0,43800000.0,947900000.0,1939100000.0,-129300000.0,1809800000.0,15284800000.0,246400000.0,246400000.0,246400000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 16:51:43+00:00,4.8,4.8,2.15,292900000.0,4.78,600500000.0,1246700000.0,1246700000.0,1148600000.0,98100000.0,12649600000.0,15416900000.0,5400000.0,0.0,443900000.0,12649600000.0,2767300000.0,231300000.0,42600000.0,736800000.0,2030500000.0,-188700000.0,1841800000.0,15416900000.0,237900000.0,237900000.0,237900000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q4,2016-10-01,2016-12-31,,1.48,1.48,0.55,72600000.0,1.46,182800000.0,380300000.0,380300000.0,350300000.0,30000000.0,3424900000.0,4241800000.0,1400000.0,,120800000.0,3424900000.0,816900000.0,73800000.0,12000000.0,193400000.0,623500000.0,-61800000.0,561700000.0,4241800000.0,237900000.0,237900000.0,237900000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q3,2016-07-01,2016-09-30,2017-10-17 16:20:03+00:00,1.06,1.06,0.55,73100000.0,1.06,134300000.0,278200000.0,278200000.0,253800000.0,24400000.0,3160800000.0,3791100000.0,1400000.0,,104100000.0,3160800000.0,630300000.0,52900000.0,10900000.0,177200000.0,453100000.0,-42000000.0,411100000.0,3791100000.0,237400000.0,237400000.0,237400000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.32,3.32,1.6,220300000.0,3.32,417700000.0,866400000.0,866400000.0,798300000.0,68100000.0,9224700000.0,11175100000.0,4000000.0,,323100000.0,9224700000.0,1950400000.0,157500000.0,30600000.0,543400000.0,1407000000.0,-126900000.0,1280100000.0,11175100000.0,237400000.0,237400000.0,237400000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.67,4.67,2.1,292700000.0,4.67,594400000.0,1230600000.0,1230600000.0,1129900000.0,100700000.0,12614200000.0,15328400000.0,6200000.0,,439000000.0,12614200000.0,2714200000.0,204700000.0,41000000.0,731700000.0,1982500000.0,-163700000.0,1818800000.0,15328400000.0,237400000.0,237400000.0,237400000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q2,2016-04-01,2016-06-30,2017-07-20 16:47:33+00:00,1.36,1.36,0.55,73000000.0,1.36,167900000.0,351900000.0,351900000.0,326100000.0,25800000.0,3139200000.0,3884900000.0,2800000.0,,110900000.0,3139200000.0,745700000.0,54300000.0,9500000.0,183900000.0,561800000.0,-44800000.0,517000000.0,3884900000.0,237700000.0,237700000.0,237700000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.26,2.26,1.05,147200000.0,2.26,283400000.0,588200000.0,588200000.0,544500000.0,43700000.0,6063900000.0,7384000000.0,2600000.0,,219000000.0,6063900000.0,1320100000.0,104600000.0,19700000.0,366200000.0,953900000.0,-84900000.0,869000000.0,7384000000.0,237700000.0,237700000.0,237700000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.58,4.58,2.05,291400000.0,4.58,589000000.0,1219100000.0,1219100000.0,1115400000.0,103700000.0,12556200000.0,15243900000.0,8000000.0,,438600000.0,12556200000.0,2687700000.0,197400000.0,39800000.0,730000000.0,1957700000.0,-157600000.0,1800100000.0,15243900000.0,237700000.0,237700000.0,237700000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 06:30:48+00:00,0.9,0.9,0.5,74200000.0,0.9,115500000.0,236300000.0,236300000.0,218400000.0,17900000.0,2924700000.0,3499100000.0,-200000.0,,108100000.0,2924700000.0,574400000.0,50300000.0,10200000.0,182300000.0,392100000.0,-40100000.0,352000000.0,3499100000.0,240000000.0,240000000.0,240000000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.49,4.49,2.0,291100000.0,4.48,586400000.0,1209900000.0,1209900000.0,1103200000.0,106700000.0,12500900000.0,15164300000.0,9200000.0,,437800000.0,12500900000.0,2663400000.0,187800000.0,40400000.0,728900000.0,1934500000.0,-147400000.0,1787100000.0,15164300000.0,240000000.0,240000000.0,240000000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 16:48:07+00:00,4.68,4.68,2.25,282100000.0,4.65,696200000.0,1192200000.0,1192200000.0,1088400000.0,103800000.0,12468000000.0,15273600000.0,3500000.0,0.0,439700000.0,12468000000.0,2805600000.0,248600000.0,49700000.0,721800000.0,2083800000.0,-198900000.0,1884900000.0,15273600000.0,232300000.0,232300000.0,232300000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q4,2017-10-01,2017-12-31,,1.1,1.1,0.6,69700000.0,1.1,289500000.0,287800000.0,287800000.0,254400000.0,33400000.0,3359000000.0,4176600000.0,700000.0,,121500000.0,3359000000.0,817600000.0,61500000.0,11700000.0,191200000.0,626400000.0,-49800000.0,576600000.0,4176600000.0,232300000.0,232300000.0,232300000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q3,2017-07-01,2017-09-30,2018-10-16 17:21:43+00:00,1.14,1.14,0.55,68600000.0,1.13,132000000.0,286900000.0,286900000.0,263600000.0,23300000.0,3081200000.0,3719500000.0,1100000.0,0.0,99500000.0,3081200000.0,638300000.0,65000000.0,12600000.0,168100000.0,470200000.0,-52400000.0,417800000.0,3719500000.0,231200000.0,231200000.0,231200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.58,3.58,1.65,212400000.0,3.55,406700000.0,904400000.0,904400000.0,834000000.0,70400000.0,9109000000.0,11097000000.0,2800000.0,,318200000.0,9109000000.0,1988000000.0,187100000.0,38000000.0,530600000.0,1457400000.0,-149100000.0,1308300000.0,11097000000.0,231200000.0,231200000.0,231200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.06,5.06,2.2,285000000.0,5.01,589500000.0,1284700000.0,1284700000.0,1184300000.0,100400000.0,12533900000.0,15338800000.0,4200000.0,,439000000.0,12533900000.0,2804900000.0,260900000.0,50000000.0,724000000.0,2080900000.0,-210900000.0,1870000000.0,15338800000.0,231200000.0,231200000.0,231200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q2,2017-04-01,2017-06-30,2018-07-17 16:02:32+00:00,1.41,1.41,0.55,71100000.0,1.4,166700000.0,355100000.0,355100000.0,328600000.0,26500000.0,3037400000.0,3790100000.0,1600000.0,,110100000.0,3037400000.0,752700000.0,62800000.0,11500000.0,181200000.0,571500000.0,-51300000.0,520200000.0,3790100000.0,232100000.0,232100000.0,232100000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.44,2.44,1.1,143800000.0,2.42,274700000.0,617500000.0,617500000.0,570400000.0,47100000.0,6027800000.0,7377500000.0,1700000.0,,218700000.0,6027800000.0,1349700000.0,122100000.0,25400000.0,362500000.0,987200000.0,-96700000.0,890500000.0,7377500000.0,232100000.0,232100000.0,232100000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.98,4.98,2.2,289500000.0,4.94,591800000.0,1276000000.0,1276000000.0,1174500000.0,101500000.0,12613500000.0,15410400000.0,4500000.0,,443600000.0,12613500000.0,2796900000.0,248800000.0,48300000.0,733100000.0,2063800000.0,-200500000.0,1863300000.0,15410400000.0,232100000.0,232100000.0,232100000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q1,2017-01-01,2017-03-31,2018-04-17 16:04:54+00:00,1.03,1.03,0.55,72700000.0,1.02,108000000.0,262400000.0,262400000.0,241800000.0,20600000.0,2990400000.0,3587400000.0,100000.0,,108600000.0,2990400000.0,597000000.0,59300000.0,13900000.0,181300000.0,415700000.0,-45400000.0,370300000.0,3587400000.0,234600000.0,234600000.0,234600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.93,4.93,2.2,291400000.0,4.9,593000000.0,1272800000.0,1272800000.0,1172000000.0,100800000.0,12715300000.0,15505200000.0,5700000.0,,444400000.0,12715300000.0,2789900000.0,240300000.0,46300000.0,735800000.0,2054100000.0,-194000000.0,1860100000.0,15505200000.0,234600000.0,234600000.0,234600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 16:48:07+00:00,5.85,5.85,2.4,264000000.0,5.83,492700000.0,1440500000.0,1440500000.0,1326400000.0,114100000.0,12437300000.0,15290200000.0,8900000.0,,455400000.0,12437300000.0,2852900000.0,266400000.0,57200000.0,719400000.0,2133500000.0,-209200000.0,1924300000.0,15290200000.0,226600000.0,226600000.0,226600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q4,2018-10-01,2018-12-31,,1.76,1.76,0.6,61300000.0,1.77,149800000.0,429700000.0,429700000.0,399200000.0,30500000.0,3279100000.0,4086700000.0,5400000.0,,119100000.0,3279100000.0,807600000.0,68300000.0,15200000.0,180400000.0,627200000.0,-53100000.0,574100000.0,4086700000.0,226600000.0,226600000.0,226600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q3,2018-07-01,2018-09-30,2019-10-15 17:27:26+00:00,1.33,1.33,0.6,65900000.0,1.32,115300000.0,331300000.0,331300000.0,298900000.0,32400000.0,3032600000.0,3714300000.0,1000000.0,,113500000.0,3032600000.0,681700000.0,69400000.0,12700000.0,179400000.0,502300000.0,-56700000.0,445600000.0,3714300000.0,224800000.0,224800000.0,224800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.09,4.09,1.8,202700000.0,4.06,342900000.0,1010800000.0,1010800000.0,927200000.0,83600000.0,9158200000.0,11203500000.0,3500000.0,,336300000.0,9158200000.0,2045300000.0,198100000.0,42000000.0,539000000.0,1506300000.0,-156100000.0,1350200000.0,11203500000.0,224800000.0,224800000.0,224800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.19,5.19,2.4,272400000.0,5.16,632400000.0,1298600000.0,1298600000.0,1181600000.0,117000000.0,12517200000.0,15380100000.0,4200000.0,,457800000.0,12517200000.0,2862900000.0,259600000.0,53700000.0,730200000.0,2132700000.0,-205900000.0,1926800000.0,15380100000.0,224800000.0,224800000.0,224800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q2,2018-04-01,2018-06-30,2019-07-17 16:38:31+00:00,1.61,1.61,0.6,67400000.0,1.6,136700000.0,394800000.0,394800000.0,364200000.0,30600000.0,3092500000.0,3859600000.0,1700000.0,,117400000.0,3092500000.0,767100000.0,66400000.0,13900000.0,184800000.0,582300000.0,-52500000.0,529800000.0,3859600000.0,226800000.0,226800000.0,226800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.76,2.76,1.2,136800000.0,2.74,227600000.0,679500000.0,679500000.0,628300000.0,51200000.0,6125600000.0,7489200000.0,2500000.0,,222800000.0,6125600000.0,1363600000.0,128700000.0,29300000.0,359600000.0,1004000000.0,-99400000.0,904600000.0,7489200000.0,226800000.0,226800000.0,226800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.0,5.0,2.35,275100000.0,4.97,649100000.0,1254200000.0,1254200000.0,1146300000.0,107900000.0,12565800000.0,15385300000.0,4300000.0,,443800000.0,12565800000.0,2819500000.0,255200000.0,53600000.0,718900000.0,2100600000.0,-201600000.0,1899000000.0,15385300000.0,226800000.0,226800000.0,226800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q1,2018-01-01,2018-03-31,2019-04-16 17:14:51+00:00,1.15,1.15,0.6,69400000.0,1.14,90900000.0,284700000.0,284700000.0,264100000.0,20600000.0,3033100000.0,3629600000.0,800000.0,,105400000.0,3033100000.0,596500000.0,62300000.0,15400000.0,174800000.0,421700000.0,-46900000.0,374800000.0,3629600000.0,230200000.0,230200000.0,230200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.8,4.8,2.3,278800000.0,4.77,679100000.0,1214500000.0,1214500000.0,1110700000.0,103800000.0,12510700000.0,15315800000.0,4200000.0,,436500000.0,12510700000.0,2805100000.0,251600000.0,51200000.0,715300000.0,2089800000.0,-200400000.0,1889400000.0,15315800000.0,230200000.0,230200000.0,230200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q4,2019-10-01,2019-12-31,,1.89,1.89,0.65,56200000.0,1.89,158800000.0,449900000.0,449900000.0,415000000.0,34900000.0,3341200000.0,4141200000.0,800000.0,,97400000.0,3341200000.0,800000000.0,51900000.0,13400000.0,153600000.0,646400000.0,-38500000.0,607900000.0,4141200000.0,219800000.0,219800000.0,219800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 16:48:07+00:00,6.09,6.09,2.6,231500000.0,6.06,504400000.0,1435900000.0,1435900000.0,1339100000.0,96800000.0,12194000000.0,14953700000.0,2000000.0,0.0,405900000.0,12194000000.0,2759700000.0,244300000.0,60300000.0,637400000.0,2122300000.0,-184000000.0,1938300000.0,14953700000.0,219800000.0,219800000.0,219800000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.2,4.2,1.95,175300000.0,4.17,345600000.0,986000000.0,986000000.0,924100000.0,61900000.0,8852800000.0,10812500000.0,1200000.0,,308500000.0,8852800000.0,1959700000.0,192400000.0,46900000.0,483800000.0,1475900000.0,-145500000.0,1330400000.0,10812500000.0,218200000.0,218200000.0,218200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.96,5.96,2.55,236600000.0,5.94,495400000.0,1415700000.0,1415700000.0,1323300000.0,92400000.0,12131900000.0,14899200000.0,6600000.0,,427600000.0,12131900000.0,2767300000.0,260700000.0,62100000.0,664200000.0,2103100000.0,-198600000.0,1904500000.0,14899200000.0,218200000.0,218200000.0,218200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q3,2019-07-01,2019-09-30,2019-10-15 17:27:26+00:00,1.33,1.33,0.65,57900000.0,1.32,112300000.0,312200000.0,312200000.0,290200000.0,22000000.0,2995400000.0,3623800000.0,500000.0,0.0,97200000.0,2995400000.0,628400000.0,62800000.0,13500000.0,155100000.0,473300000.0,-49300000.0,424000000.0,3623800000.0,218200000.0,218200000.0,218200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.87,2.87,1.3,117400000.0,2.85,233300000.0,673800000.0,673800000.0,633900000.0,39900000.0,5857400000.0,7188700000.0,700000.0,,211300000.0,5857400000.0,1331300000.0,129600000.0,33400000.0,328700000.0,1002600000.0,-96200000.0,906400000.0,7188700000.0,219600000.0,219600000.0,219600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.96,5.96,2.5,244600000.0,5.94,498400000.0,1434800000.0,1434800000.0,1332000000.0,102800000.0,12169100000.0,14989700000.0,7100000.0,,443900000.0,12169100000.0,2820600000.0,267300000.0,61300000.0,688500000.0,2132100000.0,-206000000.0,1926100000.0,14989700000.0,219600000.0,219600000.0,219600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q2,2019-04-01,2019-06-30,2019-07-17 16:38:31+00:00,1.69,1.69,0.65,57800000.0,1.68,130600000.0,394100000.0,394100000.0,370700000.0,23400000.0,2980600000.0,3719800000.0,1200000.0,,107700000.0,2980600000.0,739200000.0,66600000.0,16400000.0,165500000.0,573700000.0,-50200000.0,523500000.0,3719800000.0,219600000.0,219600000.0,219600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 17:01:15+00:00,1.18,1.18,0.65,59600000.0,1.17,102700000.0,279700000.0,279700000.0,263200000.0,16500000.0,2876800000.0,3468900000.0,-500000.0,,103600000.0,2876800000.0,592100000.0,63000000.0,17000000.0,163200000.0,428900000.0,-46000000.0,382900000.0,3468900000.0,223200000.0,223200000.0,223200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.88,5.88,2.45,254200000.0,5.86,504500000.0,1435500000.0,1435500000.0,1325500000.0,110000000.0,12281000000.0,15129500000.0,7600000.0,,453600000.0,12281000000.0,2848500000.0,267100000.0,58800000.0,707800000.0,2140700000.0,-208300000.0,1932400000.0,15129500000.0,223200000.0,223200000.0,223200000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.1,6.1,2.6,228900000.0,6.08,499100000.0,1427900000.0,1427900000.0,1334000000.0,93900000.0,12160100000.0,14891700000.0,-2800000.0,,389100000.0,12160100000.0,2731600000.0,239800000.0,56000000.0,618000000.0,2113600000.0,-183800000.0,1929800000.0,14891700000.0,216600000.0,216600000.0,216600000.0
Omnicom Group Inc,OMC,HKUPACFHSSASQK8HLS17,29989,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 17:01:15+00:00,1.19,1.19,0.65,57000000.0,1.19,97400000.0,271700000.0,271700000.0,258100000.0,13600000.0,2842900000.0,3406900000.0,-5300000.0,,86800000.0,2842900000.0,564000000.0,58500000.0,12700000.0,143800000.0,420200000.0,-45800000.0,374400000.0,3406900000.0,216600000.0,216600000.0,216600000.0
